TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9474.00000        9.15631
TAB:  US_District_of_Columbia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996160 cc2=  .707485 lx=  9.36631 if= 126 il= 137 6/7/2020   n=  11 now=    9474 end=      11687      9332     11095 U=    28.85 T=   94.0 p1=  23.4 p2=    81.1 ed=   162 7/2/2020    x1= 126. x2= 137. y1= -1.11 y2= -1.49     
GP: Confirmed US_District_of_Columbia 6/7/2020        137    9474    11687    9332    11095    13   162 7/2/2020  
AAA1     1 US_District_of_Columbia Confirmed cc1=  .995217 cc2=  .693706 lx=  9.31631 if= 127 il= 137 6/7/2020   n=  10 now=    9474 end=      11117      9332     11095 U=    23.21 T=   96.6 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1= 127. x2= 137. y1= -1.31 y2= -1.74 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995218 cc2=  .693706 lx=  9.32131 if= 127 il= 137 6/7/2020   n=  10 now=    9474 end=      11117      9332     11095 U=    23.21 T=   96.6 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1= 127. x2= 137. y1= -1.31 y2= -1.74 BEST
GP: Confirmed US_District_of_Columbia 6/7/2020        137    9474    11117    9332    11095    13   151 6/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .992468 cc2=  .638915 lx=  9.64631 if= 130 il= 137 6/7/2020   n=   7 now=    9474 end=      15464      9332     11095 U=    63.79 T=   93.4 p1=  63.2 p2=    61.3 ed=   243 9/21/2020   x1= 130. x2= 137. y1=  -.57 y2=  -.68     
GP: Confirmed US_District_of_Columbia 6/7/2020        137    9474    15464    9332    11095    13   243 9/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .994861 cc2=  .616897 lx=  9.20631 if= 131 il= 137 6/7/2020   n=   6 now=    9474 end=       9959      9332     11095 U=    10.18 T=  109.2 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1= 131. x2= 137. y1= -2.14 y2= -2.73     
GP: Confirmed US_District_of_Columbia 6/7/2020        137    9474     9959    9332    11095    13   133 6/3/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999695 cc2=  .591446 lx=  9.16631 if= 132 il= 137 6/7/2020   n=   5 now=    9474 end=       9569      9332     11095 U=     4.62 T=  120.0 p1=   1.0 p2=    99.0 ed=   130 5/31/2020   x1= 132. x2= 137. y1= -2.60 y2= -3.68     
GP: Confirmed US_District_of_Columbia 6/7/2020        137    9474     9569    9332    11095    13   130 5/31/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999413 cc2=  .890948 lx=  9.31631 if=  54 il= 138 6/8/2020   n=  84 now=    9474 end=      11117      9389     10978 U=    23.29 T=   96.6 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1=  54. x2= 138. y1=  1.83 y2= -1.78     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11117    9389    10978    11   151 6/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999405 cc2=  .890296 lx=  9.31631 if=  55 il= 138 6/8/2020   n=  83 now=    9474 end=      11117      9389     10978 U=    23.01 T=   97.1 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1=  55. x2= 138. y1=  1.83 y2= -1.78     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11117    9389    10978    11   151 6/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999434 cc2=  .889670 lx=  9.31631 if=  56 il= 138 6/8/2020   n=  82 now=    9474 end=      11117      9389     10978 U=    23.10 T=   96.9 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1=  56. x2= 138. y1=  1.77 y2= -1.78     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11117    9389    10978    11   151 6/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999466 cc2=  .889035 lx=  9.32631 if=  57 il= 138 6/8/2020   n=  81 now=    9474 end=      11229      9389     10978 U=    23.48 T=   97.6 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  57. x2= 138. y1=  1.73 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999505 cc2=  .888394 lx=  9.32631 if=  58 il= 138 6/8/2020   n=  80 now=    9474 end=      11229      9389     10978 U=    23.94 T=   96.8 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  58. x2= 138. y1=  1.62 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999493 cc2=  .887690 lx=  9.32631 if=  59 il= 138 6/8/2020   n=  79 now=    9474 end=      11229      9389     10978 U=    24.11 T=   96.5 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  59. x2= 138. y1=  1.56 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999475 cc2=  .886966 lx=  9.32631 if=  60 il= 138 6/8/2020   n=  78 now=    9474 end=      11229      9389     10978 U=    23.87 T=   96.9 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  60. x2= 138. y1=  1.55 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999468 cc2=  .886240 lx=  9.32631 if=  61 il= 138 6/8/2020   n=  77 now=    9474 end=      11229      9389     10978 U=    23.82 T=   97.0 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  61. x2= 138. y1=  1.51 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999475 cc2=  .885514 lx=  9.33631 if=  62 il= 138 6/8/2020   n=  76 now=    9474 end=      11342      9389     10978 U=    24.17 T=   97.7 p1=  19.7 p2=    83.5 ed=   154 6/24/2020   x1=  62. x2= 138. y1=  1.48 y2= -1.67     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11342    9389    10978    11   154 6/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999492 cc2=  .884785 lx=  9.33631 if=  63 il= 138 6/8/2020   n=  75 now=    9474 end=      11342      9389     10978 U=    24.36 T=   97.4 p1=  19.7 p2=    83.5 ed=   154 6/24/2020   x1=  63. x2= 138. y1=  1.41 y2= -1.67     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11342    9389    10978    11   154 6/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999490 cc2=  .884020 lx=  9.33631 if=  64 il= 138 6/8/2020   n=  74 now=    9474 end=      11342      9389     10978 U=    24.46 T=   97.3 p1=  19.7 p2=    83.5 ed=   154 6/24/2020   x1=  64. x2= 138. y1=  1.36 y2= -1.67     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11342    9389    10978    11   154 6/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999481 cc2=  .883233 lx=  9.33631 if=  65 il= 138 6/8/2020   n=  73 now=    9474 end=      11342      9389     10978 U=    24.47 T=   97.2 p1=  19.7 p2=    83.5 ed=   154 6/24/2020   x1=  65. x2= 138. y1=  1.32 y2= -1.67     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11342    9389    10978    11   154 6/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999475 cc2=  .882434 lx=  9.34631 if=  66 il= 138 6/8/2020   n=  72 now=    9474 end=      11456      9389     10978 U=    24.80 T=   98.0 p1=  20.9 p2=    82.7 ed=   156 6/26/2020   x1=  66. x2= 138. y1=  1.29 y2= -1.61     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11456    9389    10978    11   156 6/26/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999484 cc2=  .881633 lx=  9.34631 if=  67 il= 138 6/8/2020   n=  71 now=    9474 end=      11456      9389     10978 U=    24.73 T=   98.1 p1=  20.9 p2=    82.7 ed=   156 6/26/2020   x1=  67. x2= 138. y1=  1.26 y2= -1.61     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11456    9389    10978    11   156 6/26/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999509 cc2=  .880831 lx=  9.34631 if=  68 il= 138 6/8/2020   n=  70 now=    9474 end=      11456      9389     10978 U=    24.79 T=   98.0 p1=  20.9 p2=    82.7 ed=   156 6/26/2020   x1=  68. x2= 138. y1=  1.21 y2= -1.61     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11456    9389    10978    11   156 6/26/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999539 cc2=  .880016 lx=  9.35631 if=  69 il= 138 6/8/2020   n=  69 now=    9474 end=      11571      9389     10978 U=    25.43 T=   98.2 p1=  22.1 p2=    81.9 ed=   158 6/28/2020   x1=  69. x2= 138. y1=  1.15 y2= -1.57     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11571    9389    10978    11   158 6/28/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999547 cc2=  .879161 lx=  9.35631 if=  70 il= 138 6/8/2020   n=  68 now=    9474 end=      11571      9389     10978 U=    25.58 T=   98.0 p1=  22.1 p2=    81.9 ed=   158 6/28/2020   x1=  70. x2= 138. y1=  1.09 y2= -1.57     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11571    9389    10978    11   158 6/28/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999542 cc2=  .878274 lx=  9.35631 if=  71 il= 138 6/8/2020   n=  67 now=    9474 end=      11571      9389     10978 U=    25.56 T=   98.0 p1=  22.1 p2=    81.9 ed=   158 6/28/2020   x1=  71. x2= 138. y1=  1.06 y2= -1.57     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11571    9389    10978    11   158 6/28/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999546 cc2=  .877376 lx=  9.36631 if=  72 il= 138 6/8/2020   n=  66 now=    9474 end=      11687      9389     10978 U=    26.13 T=   98.3 p1=  23.4 p2=    81.1 ed=   159 6/29/2020   x1=  72. x2= 138. y1=  1.01 y2= -1.52     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11687    9389    10978    11   159 6/29/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999541 cc2=  .876450 lx=  9.36631 if=  73 il= 138 6/8/2020   n=  65 now=    9474 end=      11687      9389     10978 U=    26.43 T=   97.9 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  73. x2= 138. y1=   .94 y2= -1.52     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11687    9389    10978    11   160 6/30/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999520 cc2=  .875486 lx=  9.36631 if=  74 il= 138 6/8/2020   n=  64 now=    9474 end=      11687      9389     10978 U=    26.47 T=   97.8 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  74. x2= 138. y1=   .90 y2= -1.52     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11687    9389    10978    11   160 6/30/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999498 cc2=  .874498 lx=  9.36631 if=  75 il= 138 6/8/2020   n=  63 now=    9474 end=      11687      9389     10978 U=    26.47 T=   97.8 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  75. x2= 138. y1=   .86 y2= -1.52     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11687    9389    10978    11   160 6/30/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999474 cc2=  .873486 lx=  9.36631 if=  76 il= 138 6/8/2020   n=  62 now=    9474 end=      11687      9389     10978 U=    26.53 T=   97.7 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  76. x2= 138. y1=   .82 y2= -1.52     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11687    9389    10978    11   160 6/30/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999448 cc2=  .872448 lx=  9.36631 if=  77 il= 138 6/8/2020   n=  61 now=    9474 end=      11687      9389     10978 U=    27.02 T=   97.0 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  77. x2= 138. y1=   .74 y2= -1.52     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11687    9389    10978    11   160 6/30/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999453 cc2=  .871416 lx=  9.36631 if=  78 il= 138 6/8/2020   n=  60 now=    9474 end=      11687      9389     10978 U=    26.90 T=   97.1 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  78. x2= 138. y1=   .71 y2= -1.52     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11687    9389    10978    11   160 6/30/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999448 cc2=  .870349 lx=  9.35631 if=  79 il= 138 6/8/2020   n=  59 now=    9474 end=      11571      9389     10978 U=    26.47 T=   96.6 p1=  22.1 p2=    81.9 ed=   159 6/29/2020   x1=  79. x2= 138. y1=   .66 y2= -1.57     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11571    9389    10978    11   159 6/29/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999462 cc2=  .869273 lx=  9.35631 if=  80 il= 138 6/8/2020   n=  58 now=    9474 end=      11571      9389     10978 U=    26.45 T=   96.6 p1=  22.1 p2=    81.9 ed=   159 6/29/2020   x1=  80. x2= 138. y1=   .63 y2= -1.57     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11571    9389    10978    11   159 6/29/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999478 cc2=  .868172 lx=  9.35631 if=  81 il= 138 6/8/2020   n=  57 now=    9474 end=      11571      9389     10978 U=    26.34 T=   96.8 p1=  22.1 p2=    81.9 ed=   158 6/28/2020   x1=  81. x2= 138. y1=   .60 y2= -1.57     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11571    9389    10978    11   158 6/28/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999492 cc2=  .867039 lx=  9.34631 if=  82 il= 138 6/8/2020   n=  56 now=    9474 end=      11456      9389     10978 U=    25.64 T=   96.6 p1=  20.9 p2=    82.7 ed=   157 6/27/2020   x1=  82. x2= 138. y1=   .57 y2= -1.61     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11456    9389    10978    11   157 6/27/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999486 cc2=  .865856 lx=  9.34631 if=  83 il= 138 6/8/2020   n=  55 now=    9474 end=      11456      9389     10978 U=    25.52 T=   96.8 p1=  20.9 p2=    82.7 ed=   157 6/27/2020   x1=  83. x2= 138. y1=   .54 y2= -1.61     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11456    9389    10978    11   157 6/27/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999470 cc2=  .864630 lx=  9.34631 if=  84 il= 138 6/8/2020   n=  54 now=    9474 end=      11456      9389     10978 U=    25.52 T=   96.8 p1=  20.9 p2=    82.7 ed=   157 6/27/2020   x1=  84. x2= 138. y1=   .50 y2= -1.61     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11456    9389    10978    11   157 6/27/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999457 cc2=  .863375 lx=  9.33631 if=  85 il= 138 6/8/2020   n=  53 now=    9474 end=      11342      9389     10978 U=    25.00 T=   96.3 p1=  19.7 p2=    83.5 ed=   155 6/25/2020   x1=  85. x2= 138. y1=   .45 y2= -1.67     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11342    9389    10978    11   155 6/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999454 cc2=  .862093 lx=  9.33631 if=  86 il= 138 6/8/2020   n=  52 now=    9474 end=      11342      9389     10978 U=    24.93 T=   96.5 p1=  19.7 p2=    83.5 ed=   155 6/25/2020   x1=  86. x2= 138. y1=   .42 y2= -1.67     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11342    9389    10978    11   155 6/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999442 cc2=  .860767 lx=  9.33631 if=  87 il= 138 6/8/2020   n=  51 now=    9474 end=      11342      9389     10978 U=    25.05 T=   96.3 p1=  19.7 p2=    83.5 ed=   155 6/25/2020   x1=  87. x2= 138. y1=   .37 y2= -1.67     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11342    9389    10978    11   155 6/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999457 cc2=  .859429 lx=  9.32631 if=  88 il= 138 6/8/2020   n=  50 now=    9474 end=      11229      9389     10978 U=    24.38 T=   96.1 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  88. x2= 138. y1=   .33 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999469 cc2=  .858048 lx=  9.32631 if=  89 il= 138 6/8/2020   n=  49 now=    9474 end=      11229      9389     10978 U=    24.30 T=   96.2 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  89. x2= 138. y1=   .30 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999473 cc2=  .856616 lx=  9.32631 if=  90 il= 138 6/8/2020   n=  48 now=    9474 end=      11229      9389     10978 U=    24.33 T=   96.2 p1=  18.5 p2=    84.4 ed=   153 6/23/2020   x1=  90. x2= 138. y1=   .25 y2= -1.72     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11229    9389    10978    11   153 6/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999500 cc2=  .855163 lx=  9.31631 if=  91 il= 138 6/8/2020   n=  47 now=    9474 end=      11117      9389     10978 U=    23.55 T=   96.1 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1=  91. x2= 138. y1=   .22 y2= -1.78     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11117    9389    10978    11   151 6/21/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999504 cc2=  .853639 lx=  9.31631 if=  92 il= 138 6/8/2020   n=  46 now=    9474 end=      11117      9389     10978 U=    23.51 T=   96.2 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1=  92. x2= 138. y1=   .18 y2= -1.78     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11117    9389    10978    11   151 6/21/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999505 cc2=  .852063 lx=  9.30631 if=  93 il= 138 6/8/2020   n=  45 now=    9474 end=      11007      9389     10978 U=    22.87 T=   96.0 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  93. x2= 138. y1=   .13 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999510 cc2=  .852063 lx=  9.31131 if=  93 il= 138 6/8/2020   n=  45 now=    9474 end=      11007      9389     10978 U=    22.87 T=   96.0 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  93. x2= 138. y1=   .13 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999524 cc2=  .850452 lx=  9.30631 if=  94 il= 138 6/8/2020   n=  44 now=    9474 end=      11007      9389     10978 U=    22.85 T=   96.0 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  94. x2= 138. y1=   .09 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999524 cc2=  .850452 lx=  9.30731 if=  94 il= 138 6/8/2020   n=  44 now=    9474 end=      11007      9389     10978 U=    22.85 T=   96.0 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  94. x2= 138. y1=   .09 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999550 cc2=  .848794 lx=  9.30631 if=  95 il= 138 6/8/2020   n=  43 now=    9474 end=      11007      9389     10978 U=    22.75 T=   96.2 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  95. x2= 138. y1=   .05 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999552 cc2=  .848794 lx=  9.30331 if=  95 il= 138 6/8/2020   n=  43 now=    9474 end=      11007      9389     10978 U=    22.75 T=   96.2 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  95. x2= 138. y1=   .05 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999570 cc2=  .847071 lx=  9.29631 if=  96 il= 138 6/8/2020   n=  42 now=    9474 end=      10897      9389     10978 U=    21.73 T=   96.6 p1=  15.0 p2=    86.9 ed=   147 6/17/2020   x1=  96. x2= 138. y1=   .03 y2= -1.90     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    10897    9389    10978    11   147 6/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999543 cc2=  .845240 lx=  9.29631 if=  97 il= 138 6/8/2020   n=  41 now=    9474 end=      10897      9389     10978 U=    21.49 T=   97.1 p1=  15.0 p2=    86.9 ed=   147 6/17/2020   x1=  97. x2= 138. y1=   .00 y2= -1.90     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    10897    9389    10978    11   147 6/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999512 cc2=  .843339 lx=  9.29631 if=  98 il= 138 6/8/2020   n=  40 now=    9474 end=      10897      9389     10978 U=    21.28 T=   97.5 p1=  15.0 p2=    86.9 ed=   147 6/17/2020   x1=  98. x2= 138. y1=  -.02 y2= -1.90     
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    10897    9389    10978    11   147 6/17/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999531 cc2=  .841417 lx=  9.30631 if=  99 il= 138 6/8/2020   n=  39 now=    9474 end=      11007      9389     10978 U=    22.02 T=   97.5 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  99. x2= 138. y1=  -.07 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999531 cc2=  .841417 lx=  9.30531 if=  99 il= 138 6/8/2020   n=  39 now=    9474 end=      11007      9389     10978 U=    22.02 T=   97.5 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  99. x2= 138. y1=  -.07 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999541 cc2=  .839413 lx=  9.30631 if= 100 il= 138 6/8/2020   n=  38 now=    9474 end=      11007      9389     10978 U=    22.51 T=   96.6 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 100. x2= 138. y1=  -.15 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999544 cc2=  .839413 lx=  9.31031 if= 100 il= 138 6/8/2020   n=  38 now=    9474 end=      11007      9389     10978 U=    22.51 T=   96.6 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 100. x2= 138. y1=  -.15 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999506 cc2=  .837285 lx=  9.30631 if= 101 il= 138 6/8/2020   n=  37 now=    9474 end=      11007      9389     10978 U=    22.38 T=   96.8 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 101. x2= 138. y1=  -.19 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999508 cc2=  .837285 lx=  9.30931 if= 101 il= 138 6/8/2020   n=  37 now=    9474 end=      11007      9389     10978 U=    22.38 T=   96.8 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 101. x2= 138. y1=  -.19 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999466 cc2=  .835067 lx=  9.30631 if= 102 il= 138 6/8/2020   n=  36 now=    9474 end=      11007      9389     10978 U=    22.53 T=   96.6 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 102. x2= 138. y1=  -.24 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999468 cc2=  .835067 lx=  9.31031 if= 102 il= 138 6/8/2020   n=  36 now=    9474 end=      11007      9389     10978 U=    22.53 T=   96.6 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 102. x2= 138. y1=  -.24 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999424 cc2=  .832757 lx=  9.30631 if= 103 il= 138 6/8/2020   n=  35 now=    9474 end=      11007      9389     10978 U=    22.46 T=   96.7 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 103. x2= 138. y1=  -.28 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999425 cc2=  .832757 lx=  9.30931 if= 103 il= 138 6/8/2020   n=  35 now=    9474 end=      11007      9389     10978 U=    22.46 T=   96.7 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 103. x2= 138. y1=  -.28 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999373 cc2=  .830342 lx=  9.30631 if= 104 il= 138 6/8/2020   n=  34 now=    9474 end=      11007      9389     10978 U=    22.38 T=   96.9 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 104. x2= 138. y1=  -.32 y2= -1.84 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999374 cc2=  .830342 lx=  9.30931 if= 104 il= 138 6/8/2020   n=  34 now=    9474 end=      11007      9389     10978 U=    22.38 T=   96.9 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 104. x2= 138. y1=  -.32 y2= -1.84 BEST
GP: Confirmed US_District_of_Columbia 6/8/2020        138    9474    11007    9389    10978    11   149 6/19/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .999317 cc2=  .827818 lx=  9.30631 if= 105 il= 138 6/8/2020   n=  33 now=    9474 end=      11007      9389     10978 U=    22.25 T=   97.1 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1= 105. x2= 138. y1=  -.36 y2= -1.84 BEST
