TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4016.00000        8.29804
TAB:  US_New_York_Dutchess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996069 cc2=  .707394 lx=  8.39804 if= 127 il= 138 6/8/2020   n=  11 now=    4016 end=       4438      4006      4264 U=    37.15 T=   53.4 p1=  10.5 p2=    90.5 ed=   141 6/11/2020   x1= 127. x2= 138. y1= -1.98 y2= -2.28     
GP: Confirmed US_New_York_Dutchess 6/8/2020        138    4016     4438    4006     4264    19   141 6/11/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .994949 cc2=  .693438 lx=  8.42804 if= 128 il= 138 6/8/2020   n=  10 now=    4016 end=       4573      4006      4264 U=    48.77 T=   39.4 p1=  13.9 p2=    87.8 ed=   154 6/24/2020   x1= 128. x2= 138. y1= -1.82 y2= -2.02     
GP: Confirmed US_New_York_Dutchess 6/8/2020        138    4016     4573    4006     4264    19   154 6/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .993919 cc2=  .677691 lx=  8.34804 if= 129 il= 138 6/8/2020   n=   9 now=    4016 end=       4221      4006      4264 U=    21.64 T=   74.2 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1= 129. x2= 138. y1= -2.53 y2= -2.95     
GP: Confirmed US_New_York_Dutchess 6/8/2020        138    4016     4221    4006     4264    19   125 5/26/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .993187 cc2=  .659854 lx=  8.31804 if= 130 il= 138 6/8/2020   n=   8 now=    4016 end=       4097      4006      4264 U=    10.85 T=   96.8 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1= 130. x2= 138. y1= -3.06 y2= -3.79     
GP: Confirmed US_New_York_Dutchess 6/8/2020        138    4016     4097    4006     4264    19   122 5/23/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .991947 cc2=  .638394 lx=  8.30804 if= 131 il= 138 6/8/2020   n=   7 now=    4016 end=       4056      4006      4264 U=     7.17 T=  106.6 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 131. x2= 138. y1= -3.41 y2= -4.38     
GP: Confirmed US_New_York_Dutchess 6/8/2020        138    4016     4056    4006     4264    19   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .991460 cc2=  .613496 lx=  8.29804 if= 132 il= 138 6/8/2020   n=   6 now=    4016 end=       4015      4006      4264 U=     2.87 T=  120.8 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1= 132. x2= 138. y1= -3.91 y2= -5.99     
GP: Confirmed US_New_York_Dutchess 6/8/2020        138    4016     4015    4006     4264    19   127 5/28/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .994599 cc2=  .586351 lx=  8.29804 if= 133 il= 138 6/8/2020   n=   5 now=    4016 end=       4015      4006      4264 U=     2.66 T=  122.0 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1= 133. x2= 138. y1= -4.12 y2= -5.99     
GP: Confirmed US_New_York_Dutchess 6/8/2020        138    4016     4015    4006     4264    19   128 5/29/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997221 cc2=  .886790 lx=  8.32804 if=  58 il= 139 6/9/2020   n=  81 now=    4016 end=       4138      4016      4229 U=    16.00 T=   82.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  58. x2= 139. y1=  1.56 y2= -3.51     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4138    4016     4229    19   120 5/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997225 cc2=  .886114 lx=  8.32804 if=  59 il= 139 6/9/2020   n=  80 now=    4016 end=       4138      4016      4229 U=    16.01 T=   82.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  59. x2= 139. y1=  1.49 y2= -3.51     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4138    4016     4229    19   120 5/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997234 cc2=  .885430 lx=  8.32804 if=  60 il= 139 6/9/2020   n=  79 now=    4016 end=       4138      4016      4229 U=    16.21 T=   82.2 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  60. x2= 139. y1=  1.37 y2= -3.51     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4138    4016     4229    19   120 5/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997185 cc2=  .884676 lx=  8.32804 if=  61 il= 139 6/9/2020   n=  78 now=    4016 end=       4138      4016      4229 U=    16.18 T=   82.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  61. x2= 139. y1=  1.31 y2= -3.51     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4138    4016     4229    19   120 5/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997150 cc2=  .883922 lx=  8.32804 if=  62 il= 139 6/9/2020   n=  77 now=    4016 end=       4138      4016      4229 U=    16.17 T=   82.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  62. x2= 139. y1=  1.25 y2= -3.51     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4138    4016     4229    19   120 5/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997138 cc2=  .883178 lx=  8.33804 if=  63 il= 139 6/9/2020   n=  76 now=    4016 end=       4179      4016      4229 U=    17.21 T=   83.6 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  63. x2= 139. y1=  1.20 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997210 cc2=  .882502 lx=  8.33804 if=  64 il= 139 6/9/2020   n=  75 now=    4016 end=       4179      4016      4229 U=    17.25 T=   83.5 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  64. x2= 139. y1=  1.13 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997290 cc2=  .881820 lx=  8.33804 if=  65 il= 139 6/9/2020   n=  74 now=    4016 end=       4179      4016      4229 U=    17.24 T=   83.5 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  65. x2= 139. y1=  1.07 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997404 cc2=  .881157 lx=  8.33804 if=  66 il= 139 6/9/2020   n=  73 now=    4016 end=       4179      4016      4229 U=    17.23 T=   83.5 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  66. x2= 139. y1=  1.02 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997567 cc2=  .880526 lx=  8.33804 if=  67 il= 139 6/9/2020   n=  72 now=    4016 end=       4179      4016      4229 U=    17.30 T=   83.3 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  67. x2= 139. y1=   .94 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997733 cc2=  .879882 lx=  8.33804 if=  68 il= 139 6/9/2020   n=  71 now=    4016 end=       4179      4016      4229 U=    17.40 T=   83.0 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  68. x2= 139. y1=   .86 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997883 cc2=  .879205 lx=  8.33804 if=  69 il= 139 6/9/2020   n=  70 now=    4016 end=       4179      4016      4229 U=    17.56 T=   82.5 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  69. x2= 139. y1=   .77 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   123 5/24/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998076 cc2=  .878553 lx=  8.34804 if=  70 il= 139 6/9/2020   n=  69 now=    4016 end=       4221      4016      4229 U=    18.60 T=   83.3 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  70. x2= 139. y1=   .71 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998108 cc2=  .878553 lx=  8.34404 if=  70 il= 139 6/9/2020   n=  69 now=    4016 end=       4221      4016      4229 U=    18.60 T=   83.3 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  70. x2= 139. y1=   .71 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   127 5/28/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998348 cc2=  .877962 lx=  8.34804 if=  71 il= 139 6/9/2020   n=  68 now=    4016 end=       4221      4016      4229 U=    18.85 T=   82.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  71. x2= 139. y1=   .61 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998350 cc2=  .877962 lx=  8.34704 if=  71 il= 139 6/9/2020   n=  68 now=    4016 end=       4221      4016      4229 U=    18.85 T=   82.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  71. x2= 139. y1=   .61 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   127 5/28/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998534 cc2=  .877266 lx=  8.34804 if=  72 il= 139 6/9/2020   n=  67 now=    4016 end=       4221      4016      4229 U=    19.15 T=   81.6 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  72. x2= 139. y1=   .50 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998540 cc2=  .877266 lx=  8.35004 if=  72 il= 139 6/9/2020   n=  67 now=    4016 end=       4221      4016      4229 U=    19.15 T=   81.6 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  72. x2= 139. y1=   .50 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998670 cc2=  .875579 lx=  8.35804 if=  74 il= 139 6/9/2020   n=  65 now=    4016 end=       4264      4016      4229 U=    20.75 T=   80.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  74. x2= 139. y1=   .32 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998687 cc2=  .874653 lx=  8.35804 if=  75 il= 139 6/9/2020   n=  64 now=    4016 end=       4264      4016      4229 U=    20.93 T=   80.1 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  75. x2= 139. y1=   .24 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998673 cc2=  .873673 lx=  8.35804 if=  76 il= 139 6/9/2020   n=  63 now=    4016 end=       4264      4016      4229 U=    20.87 T=   80.3 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  76. x2= 139. y1=   .21 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998681 cc2=  .872693 lx=  8.35804 if=  77 il= 139 6/9/2020   n=  62 now=    4016 end=       4264      4016      4229 U=    21.20 T=   79.4 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  77. x2= 139. y1=   .11 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998633 cc2=  .871633 lx=  8.35804 if=  78 il= 139 6/9/2020   n=  61 now=    4016 end=       4264      4016      4229 U=    21.32 T=   79.0 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  78. x2= 139. y1=   .05 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998501 cc2=  .869402 lx=  8.35804 if=  80 il= 139 6/9/2020   n=  59 now=    4016 end=       4264      4016      4229 U=    21.84 T=   77.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  80. x2= 139. y1=  -.11 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998443 cc2=  .868255 lx=  8.35804 if=  81 il= 139 6/9/2020   n=  58 now=    4016 end=       4264      4016      4229 U=    21.96 T=   77.2 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  81. x2= 139. y1=  -.17 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998403 cc2=  .867097 lx=  8.35804 if=  82 il= 139 6/9/2020   n=  57 now=    4016 end=       4264      4016      4229 U=    21.81 T=   77.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  82. x2= 139. y1=  -.20 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998339 cc2=  .865886 lx=  8.35804 if=  83 il= 139 6/9/2020   n=  56 now=    4016 end=       4264      4016      4229 U=    21.72 T=   77.9 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  83. x2= 139. y1=  -.23 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998260 cc2=  .864630 lx=  8.35804 if=  84 il= 139 6/9/2020   n=  55 now=    4016 end=       4264      4016      4229 U=    21.97 T=   77.2 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  84. x2= 139. y1=  -.31 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998218 cc2=  .863378 lx=  8.35804 if=  85 il= 139 6/9/2020   n=  54 now=    4016 end=       4264      4016      4229 U=    21.79 T=   77.7 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  85. x2= 139. y1=  -.33 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998142 cc2=  .862060 lx=  8.35804 if=  86 il= 139 6/9/2020   n=  53 now=    4016 end=       4264      4016      4229 U=    21.72 T=   77.9 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  86. x2= 139. y1=  -.37 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998067 cc2=  .860707 lx=  8.34804 if=  87 il= 139 6/9/2020   n=  52 now=    4016 end=       4221      4016      4229 U=    20.26 T=   78.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  87. x2= 139. y1=  -.43 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998104 cc2=  .860707 lx=  8.35204 if=  87 il= 139 6/9/2020   n=  52 now=    4016 end=       4221      4016      4229 U=    20.26 T=   78.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  87. x2= 139. y1=  -.43 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .998001 cc2=  .859326 lx=  8.34804 if=  88 il= 139 6/9/2020   n=  51 now=    4016 end=       4221      4016      4229 U=    20.08 T=   78.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  88. x2= 139. y1=  -.46 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .998023 cc2=  .859326 lx=  8.35104 if=  88 il= 139 6/9/2020   n=  51 now=    4016 end=       4221      4016      4229 U=    20.08 T=   78.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  88. x2= 139. y1=  -.46 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997900 cc2=  .857872 lx=  8.34804 if=  89 il= 139 6/9/2020   n=  50 now=    4016 end=       4221      4016      4229 U=    19.93 T=   79.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  89. x2= 139. y1=  -.49 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997916 cc2=  .857872 lx=  8.35104 if=  89 il= 139 6/9/2020   n=  50 now=    4016 end=       4221      4016      4229 U=    19.93 T=   79.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  89. x2= 139. y1=  -.49 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997776 cc2=  .856354 lx=  8.34804 if=  90 il= 139 6/9/2020   n=  49 now=    4016 end=       4221      4016      4229 U=    19.80 T=   79.7 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  90. x2= 139. y1=  -.52 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997789 cc2=  .856354 lx=  8.35104 if=  90 il= 139 6/9/2020   n=  49 now=    4016 end=       4221      4016      4229 U=    19.80 T=   79.7 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  90. x2= 139. y1=  -.52 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997637 cc2=  .854780 lx=  8.34804 if=  91 il= 139 6/9/2020   n=  48 now=    4016 end=       4221      4016      4229 U=    19.74 T=   79.9 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  91. x2= 139. y1=  -.56 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997652 cc2=  .854780 lx=  8.35104 if=  91 il= 139 6/9/2020   n=  48 now=    4016 end=       4221      4016      4229 U=    19.74 T=   79.9 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  91. x2= 139. y1=  -.56 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997488 cc2=  .853150 lx=  8.34804 if=  92 il= 139 6/9/2020   n=  47 now=    4016 end=       4221      4016      4229 U=    19.75 T=   79.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  92. x2= 139. y1=  -.62 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997509 cc2=  .853150 lx=  8.35104 if=  92 il= 139 6/9/2020   n=  47 now=    4016 end=       4221      4016      4229 U=    19.75 T=   79.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  92. x2= 139. y1=  -.62 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997177 cc2=  .849735 lx=  8.35804 if=  94 il= 139 6/9/2020   n=  45 now=    4016 end=       4264      4016      4229 U=    21.82 T=   77.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  94. x2= 139. y1=  -.75 y2= -2.81     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4264    4016     4229    19   129 5/30/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997010 cc2=  .847939 lx=  8.34804 if=  95 il= 139 6/9/2020   n=  44 now=    4016 end=       4221      4016      4229 U=    20.31 T=   78.2 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  95. x2= 139. y1=  -.83 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997040 cc2=  .847939 lx=  8.35204 if=  95 il= 139 6/9/2020   n=  44 now=    4016 end=       4221      4016      4229 U=    20.31 T=   78.2 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  95. x2= 139. y1=  -.83 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .996878 cc2=  .846122 lx=  8.34804 if=  96 il= 139 6/9/2020   n=  43 now=    4016 end=       4221      4016      4229 U=    20.36 T=   78.0 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  96. x2= 139. y1=  -.88 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996889 cc2=  .846122 lx=  8.35104 if=  96 il= 139 6/9/2020   n=  43 now=    4016 end=       4221      4016      4229 U=    20.36 T=   78.0 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  96. x2= 139. y1=  -.88 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .996763 cc2=  .844265 lx=  8.34804 if=  97 il= 139 6/9/2020   n=  42 now=    4016 end=       4221      4016      4229 U=    20.09 T=   78.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  97. x2= 139. y1=  -.90 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996763 cc2=  .844265 lx=  8.34904 if=  97 il= 139 6/9/2020   n=  42 now=    4016 end=       4221      4016      4229 U=    20.09 T=   78.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  97. x2= 139. y1=  -.90 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .996564 cc2=  .842261 lx=  8.34804 if=  98 il= 139 6/9/2020   n=  41 now=    4016 end=       4221      4016      4229 U=    20.16 T=   78.6 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  98. x2= 139. y1=  -.96 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996566 cc2=  .842261 lx=  8.34704 if=  98 il= 139 6/9/2020   n=  41 now=    4016 end=       4221      4016      4229 U=    20.16 T=   78.6 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  98. x2= 139. y1=  -.96 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .996372 cc2=  .840198 lx=  8.34804 if=  99 il= 139 6/9/2020   n=  40 now=    4016 end=       4221      4016      4229 U=    20.35 T=   78.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  99. x2= 139. y1= -1.03 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996385 cc2=  .840198 lx=  8.34504 if=  99 il= 139 6/9/2020   n=  40 now=    4016 end=       4221      4016      4229 U=    20.35 T=   78.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  99. x2= 139. y1= -1.03 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .996243 cc2=  .838129 lx=  8.34804 if= 100 il= 139 6/9/2020   n=  39 now=    4016 end=       4221      4016      4229 U=    20.31 T=   78.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1= 100. x2= 139. y1= -1.08 y2= -3.00 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996298 cc2=  .838129 lx=  8.34304 if= 100 il= 139 6/9/2020   n=  39 now=    4016 end=       4221      4016      4229 U=    20.31 T=   78.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1= 100. x2= 139. y1= -1.08 y2= -3.00 BEST
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4221    4016     4229    19   126 5/27/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996227 cc2=  .836099 lx=  8.33804 if= 101 il= 139 6/9/2020   n=  38 now=    4016 end=       4179      4016      4229 U=    18.40 T=   79.8 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 101. x2= 139. y1= -1.15 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996229 cc2=  .834008 lx=  8.33804 if= 102 il= 139 6/9/2020   n=  37 now=    4016 end=       4179      4016      4229 U=    18.26 T=   80.2 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 102. x2= 139. y1= -1.19 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996183 cc2=  .831784 lx=  8.33804 if= 103 il= 139 6/9/2020   n=  36 now=    4016 end=       4179      4016      4229 U=    18.21 T=   80.4 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 103. x2= 139. y1= -1.24 y2= -3.22     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4179    4016     4229    19   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996063 cc2=  .827032 lx=  8.32804 if= 105 il= 139 6/9/2020   n=  34 now=    4016 end=       4138      4016      4229 U=    15.75 T=   83.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 105. x2= 139. y1= -1.35 y2= -3.51     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4138    4016     4229    19   120 5/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995989 cc2=  .824491 lx=  8.32804 if= 106 il= 139 6/9/2020   n=  33 now=    4016 end=       4138      4016      4229 U=    15.66 T=   84.1 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 106. x2= 139. y1= -1.40 y2= -3.51     
GP: Confirmed US_New_York_Dutchess 6/9/2020        139    4016     4138    4016     4229    19   121 5/22/2020 
