TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        1504.00000        7.31588
TAB:  New_Zealand Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 New_Zealand Confirmed cc1=  .948253 cc2=  .632025 lx=  7.31588 if=  96 il= 105 5/6/2020   n=   9 now=    1504 end=       1503      1489         0 U=    11.79 T=   50.7 p1=   -.1 p2=   100.1 ed=    78 4/9/2020    x1=  96. x2= 105. y1= -3.84 y2= -4.60     
GP: Confirmed New_Zealand 5/6/2020        105    1504     1503    1489        0     0    78 4/9/2020  
AAA2     1 New_Zealand Confirmed cc1=  .928652 cc2=  .595319 lx=  7.31588 if=  97 il= 105 5/6/2020   n=   8 now=    1504 end=       1503      1489         0 U=    11.46 T=   52.3 p1=   -.1 p2=   100.1 ed=    79 4/10/2020   x1=  97. x2= 105. y1= -3.90 y2= -4.60     
GP: Confirmed New_Zealand 5/6/2020        105    1504     1503    1489        0     0    79 4/10/2020 
AAA2     1 New_Zealand Confirmed cc1=  .896400 cc2=  .542847 lx=  7.31588 if=  98 il= 105 5/6/2020   n=   7 now=    1504 end=       1503      1489         0 U=    11.14 T=   53.7 p1=   -.1 p2=   100.1 ed=    80 4/11/2020   x1=  98. x2= 105. y1= -3.97 y2= -4.60     
GP: Confirmed New_Zealand 5/6/2020        105    1504     1503    1489        0     0    80 4/11/2020 
AAA2     1 New_Zealand Confirmed cc1=  .984677 cc2=  .865155 lx=  7.31588 if=  37 il= 106 5/7/2020   n=  69 now=    1504 end=       1503      1490         0 U=    10.36 T=   57.6 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  37. x2= 106. y1=  1.99 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    82 4/13/2020 
AAA2     1 New_Zealand Confirmed cc1=  .985938 cc2=  .865552 lx=  7.31588 if=  38 il= 106 5/7/2020   n=  68 now=    1504 end=       1503      1490         0 U=    10.21 T=   58.3 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  38. x2= 106. y1=  1.99 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    82 4/13/2020 
AAA2     1 New_Zealand Confirmed cc1=  .987088 cc2=  .865820 lx=  7.31588 if=  39 il= 106 5/7/2020   n=  67 now=    1504 end=       1503      1490         0 U=    10.06 T=   59.0 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  39. x2= 106. y1=  1.99 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    82 4/13/2020 
AAA2     1 New_Zealand Confirmed cc1=  .988120 cc2=  .865950 lx=  7.31588 if=  40 il= 106 5/7/2020   n=  66 now=    1504 end=       1503      1490         0 U=     9.91 T=   59.7 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  40. x2= 106. y1=  1.99 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .989026 cc2=  .865934 lx=  7.31588 if=  41 il= 106 5/7/2020   n=  65 now=    1504 end=       1503      1490         0 U=     9.76 T=   60.4 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  41. x2= 106. y1=  1.99 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .989798 cc2=  .865763 lx=  7.31588 if=  42 il= 106 5/7/2020   n=  64 now=    1504 end=       1503      1490         0 U=     9.85 T=   60.0 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  42. x2= 106. y1=  1.83 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .990906 cc2=  .865906 lx=  7.31588 if=  43 il= 106 5/7/2020   n=  63 now=    1504 end=       1503      1490         0 U=     9.69 T=   60.7 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  43. x2= 106. y1=  1.83 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .991881 cc2=  .865893 lx=  7.31588 if=  44 il= 106 5/7/2020   n=  62 now=    1504 end=       1503      1490         0 U=     9.61 T=   61.1 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  44. x2= 106. y1=  1.78 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .992855 cc2=  .865855 lx=  7.31588 if=  45 il= 106 5/7/2020   n=  61 now=    1504 end=       1503      1490         0 U=     9.51 T=   61.6 p1=   -.1 p2=   100.1 ed=    84 4/15/2020   x1=  45. x2= 106. y1=  1.74 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    84 4/15/2020 
AAA2     1 New_Zealand Confirmed cc1=  .993798 cc2=  .865761 lx=  7.31588 if=  46 il= 106 5/7/2020   n=  60 now=    1504 end=       1503      1490         0 U=     9.35 T=   62.3 p1=   -.1 p2=   100.1 ed=    84 4/15/2020   x1=  46. x2= 106. y1=  1.74 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    84 4/15/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994591 cc2=  .865492 lx=  7.31588 if=  47 il= 106 5/7/2020   n=  59 now=    1504 end=       1503      1490         0 U=     9.20 T=   63.0 p1=   -.1 p2=   100.1 ed=    84 4/15/2020   x1=  47. x2= 106. y1=  1.74 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    84 4/15/2020 
AAA2     1 New_Zealand Confirmed cc1=  .995230 cc2=  .865041 lx=  7.31588 if=  48 il= 106 5/7/2020   n=  58 now=    1504 end=       1503      1490         0 U=     9.04 T=   63.7 p1=   -.1 p2=   100.1 ed=    85 4/16/2020   x1=  48. x2= 106. y1=  1.74 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    85 4/16/2020 
AAA2     1 New_Zealand Confirmed cc1=  .995709 cc2=  .864403 lx=  7.31588 if=  49 il= 106 5/7/2020   n=  57 now=    1504 end=       1503      1490         0 U=     8.89 T=   64.5 p1=   -.1 p2=   100.1 ed=    85 4/16/2020   x1=  49. x2= 106. y1=  1.74 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    85 4/16/2020 
AAA2     1 New_Zealand Confirmed cc1=  .996028 cc2=  .863575 lx=  7.31588 if=  50 il= 106 5/7/2020   n=  56 now=    1504 end=       1503      1490         0 U=     8.73 T=   65.2 p1=   -.1 p2=   100.1 ed=    85 4/16/2020   x1=  50. x2= 106. y1=  1.74 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    85 4/16/2020 
AAA2     1 New_Zealand Confirmed cc1=  .996189 cc2=  .862559 lx=  7.31588 if=  51 il= 106 5/7/2020   n=  55 now=    1504 end=       1503      1490         0 U=     8.58 T=   65.9 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  51. x2= 106. y1=  1.74 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .996203 cc2=  .861364 lx=  7.31588 if=  52 il= 106 5/7/2020   n=  54 now=    1504 end=       1503      1490         0 U=     8.46 T=   66.5 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  52. x2= 106. y1=  1.71 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .996125 cc2=  .860042 lx=  7.31588 if=  53 il= 106 5/7/2020   n=  53 now=    1504 end=       1503      1490         0 U=     8.38 T=   66.9 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  53. x2= 106. y1=  1.66 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .995980 cc2=  .858620 lx=  7.31588 if=  54 il= 106 5/7/2020   n=  52 now=    1504 end=       1503      1490         0 U=     8.22 T=   67.6 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  54. x2= 106. y1=  1.66 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .995498 cc2=  .855470 lx=  7.31588 if=  56 il= 106 5/7/2020   n=  50 now=    1504 end=       1503      1490         0 U=     8.15 T=   67.9 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  56. x2= 106. y1=  1.46 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .995222 cc2=  .853801 lx=  7.31588 if=  57 il= 106 5/7/2020   n=  49 now=    1504 end=       1503      1490         0 U=     8.09 T=   68.2 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  57. x2= 106. y1=  1.38 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994934 cc2=  .852076 lx=  7.31588 if=  58 il= 106 5/7/2020   n=  48 now=    1504 end=       1503      1490         0 U=     8.04 T=   68.4 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  58. x2= 106. y1=  1.30 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994405 cc2=  .848540 lx=  7.31588 if=  60 il= 106 5/7/2020   n=  46 now=    1504 end=       1503      1490         0 U=     8.12 T=   68.0 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  60. x2= 106. y1=   .99 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994065 cc2=  .846623 lx=  7.31588 if=  61 il= 106 5/7/2020   n=  45 now=    1504 end=       1503      1490         0 U=     8.07 T=   68.3 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  61. x2= 106. y1=   .90 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .993749 cc2=  .844678 lx=  7.31588 if=  62 il= 106 5/7/2020   n=  44 now=    1504 end=       1503      1490         0 U=     8.01 T=   68.6 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  62. x2= 106. y1=   .82 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .993512 cc2=  .842756 lx=  7.31588 if=  63 il= 106 5/7/2020   n=  43 now=    1504 end=       1503      1490         0 U=     8.02 T=   68.5 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  63. x2= 106. y1=   .69 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .993048 cc2=  .838745 lx=  7.31588 if=  65 il= 106 5/7/2020   n=  41 now=    1504 end=       1503      1490         0 U=     8.18 T=   67.8 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  65. x2= 106. y1=   .34 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .992728 cc2=  .836554 lx=  7.31588 if=  66 il= 106 5/7/2020   n=  40 now=    1504 end=       1503      1490         0 U=     8.23 T=   67.5 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  66. x2= 106. y1=   .19 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .992075 cc2=  .831947 lx=  7.31588 if=  68 il= 106 5/7/2020   n=  38 now=    1504 end=       1503      1490         0 U=     8.25 T=   67.5 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  68. x2= 106. y1=  -.06 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .991821 cc2=  .829599 lx=  7.31588 if=  69 il= 106 5/7/2020   n=  37 now=    1504 end=       1503      1490         0 U=     8.22 T=   67.6 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  69. x2= 106. y1=  -.17 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .991769 cc2=  .827370 lx=  7.31588 if=  70 il= 106 5/7/2020   n=  36 now=    1504 end=       1503      1490         0 U=     8.20 T=   67.7 p1=   -.1 p2=   100.1 ed=    87 4/18/2020   x1=  70. x2= 106. y1=  -.28 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .992022 cc2=  .825356 lx=  7.31588 if=  71 il= 106 5/7/2020   n=  35 now=    1504 end=       1503      1490         0 U=     8.30 T=   67.2 p1=   -.1 p2=   100.1 ed=    86 4/17/2020   x1=  71. x2= 106. y1=  -.45 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994280 cc2=  .814674 lx=  7.31588 if=  76 il= 106 5/7/2020   n=  30 now=    1504 end=       1503      1490         0 U=     9.03 T=   63.8 p1=   -.1 p2=   100.1 ed=    85 4/16/2020   x1=  76. x2= 106. y1= -1.35 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    85 4/16/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994476 cc2=  .811901 lx=  7.31588 if=  77 il= 106 5/7/2020   n=  29 now=    1504 end=       1503      1490         0 U=     9.22 T=   62.9 p1=   -.1 p2=   100.1 ed=    84 4/15/2020   x1=  77. x2= 106. y1= -1.53 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    84 4/15/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994734 cc2=  .805752 lx=  7.31588 if=  79 il= 106 5/7/2020   n=  27 now=    1504 end=       1503      1490         0 U=     9.53 T=   61.5 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  79. x2= 106. y1= -1.84 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994560 cc2=  .802110 lx=  7.31588 if=  80 il= 106 5/7/2020   n=  26 now=    1504 end=       1503      1490         0 U=     9.70 T=   60.7 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  80. x2= 106. y1= -1.99 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994219 cc2=  .798103 lx=  7.31588 if=  81 il= 106 5/7/2020   n=  25 now=    1504 end=       1503      1490         0 U=     9.70 T=   60.7 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  81. x2= 106. y1= -2.10 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .994002 cc2=  .794002 lx=  7.31588 if=  82 il= 106 5/7/2020   n=  24 now=    1504 end=       1503      1490         0 U=     9.78 T=   60.3 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  82. x2= 106. y1= -2.22 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    83 4/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .993769 cc2=  .785255 lx=  7.31588 if=  84 il= 106 5/7/2020   n=  22 now=    1504 end=       1503      1490         0 U=    10.15 T=   58.6 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  84. x2= 106. y1= -2.50 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    82 4/13/2020 
AAA2     1 New_Zealand Confirmed cc1=  .993288 cc2=  .780087 lx=  7.31588 if=  85 il= 106 5/7/2020   n=  21 now=    1504 end=       1503      1490         0 U=    10.36 T=   57.6 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  85. x2= 106. y1= -2.65 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    82 4/13/2020 
AAA2     1 New_Zealand Confirmed cc1=  .992509 cc2=  .774291 lx=  7.31588 if=  86 il= 106 5/7/2020   n=  20 now=    1504 end=       1503      1490         0 U=    10.30 T=   57.9 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  86. x2= 106. y1= -2.73 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    82 4/13/2020 
AAA2     1 New_Zealand Confirmed cc1=  .991963 cc2=  .768356 lx=  7.31588 if=  87 il= 106 5/7/2020   n=  19 now=    1504 end=       1503      1490         0 U=    10.61 T=   56.4 p1=   -.1 p2=   100.1 ed=    81 4/12/2020   x1=  87. x2= 106. y1= -2.88 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    81 4/12/2020 
AAA2     1 New_Zealand Confirmed cc1=  .990881 cc2=  .761466 lx=  7.31588 if=  88 il= 106 5/7/2020   n=  18 now=    1504 end=       1503      1490         0 U=    10.77 T=   55.7 p1=   -.1 p2=   100.1 ed=    81 4/12/2020   x1=  88. x2= 106. y1= -3.00 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    81 4/12/2020 
AAA2     1 New_Zealand Confirmed cc1=  .989461 cc2=  .753759 lx=  7.31588 if=  89 il= 106 5/7/2020   n=  17 now=    1504 end=       1503      1490         0 U=    11.06 T=   54.3 p1=   -.1 p2=   100.1 ed=    80 4/11/2020   x1=  89. x2= 106. y1= -3.14 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    80 4/11/2020 
AAA2     1 New_Zealand Confirmed cc1=  .987487 cc2=  .744952 lx=  7.31588 if=  90 il= 106 5/7/2020   n=  16 now=    1504 end=       1503      1490         0 U=    11.01 T=   54.6 p1=   -.1 p2=   100.1 ed=    80 4/11/2020   x1=  90. x2= 106. y1= -3.22 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    80 4/11/2020 
AAA2     1 New_Zealand Confirmed cc1=  .985098 cc2=  .735098 lx=  7.31588 if=  91 il= 106 5/7/2020   n=  15 now=    1504 end=       1503      1490         0 U=    11.16 T=   53.9 p1=   -.1 p2=   100.1 ed=    80 4/11/2020   x1=  91. x2= 106. y1= -3.33 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    80 4/11/2020 
AAA2     1 New_Zealand Confirmed cc1=  .981970 cc2=  .723771 lx=  7.31588 if=  92 il= 106 5/7/2020   n=  14 now=    1504 end=       1503      1490         0 U=    11.26 T=   53.4 p1=   -.1 p2=   100.1 ed=    79 4/10/2020   x1=  92. x2= 106. y1= -3.43 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    79 4/10/2020 
AAA2     1 New_Zealand Confirmed cc1=  .977888 cc2=  .710627 lx=  7.31588 if=  93 il= 106 5/7/2020   n=  13 now=    1504 end=       1503      1490         0 U=    11.48 T=   52.3 p1=   -.1 p2=   100.1 ed=    79 4/10/2020   x1=  93. x2= 106. y1= -3.54 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    79 4/10/2020 
AAA2     1 New_Zealand Confirmed cc1=  .972315 cc2=  .694965 lx=  7.31588 if=  94 il= 106 5/7/2020   n=  12 now=    1504 end=       1503      1490         0 U=    11.62 T=   51.7 p1=   -.1 p2=   100.1 ed=    79 4/10/2020   x1=  94. x2= 106. y1= -3.64 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    79 4/10/2020 
AAA2     1 New_Zealand Confirmed cc1=  .964656 cc2=  .675980 lx=  7.31588 if=  95 il= 106 5/7/2020   n=  11 now=    1504 end=       1503      1490         0 U=    11.91 T=   50.3 p1=   -.1 p2=   100.1 ed=    78 4/9/2020    x1=  95. x2= 106. y1= -3.75 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    78 4/9/2020  
AAA2     1 New_Zealand Confirmed cc1=  .953823 cc2=  .652311 lx=  7.31588 if=  96 il= 106 5/7/2020   n=  10 now=    1504 end=       1503      1490         0 U=    12.01 T=   49.9 p1=   -.1 p2=   100.1 ed=    78 4/9/2020    x1=  96. x2= 106. y1= -3.84 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    78 4/9/2020  
AAA2     1 New_Zealand Confirmed cc1=  .937950 cc2=  .621723 lx=  7.31588 if=  97 il= 106 5/7/2020   n=   9 now=    1504 end=       1503      1490         0 U=    11.73 T=   51.2 p1=   -.1 p2=   100.1 ed=    78 4/9/2020    x1=  97. x2= 106. y1= -3.90 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    78 4/9/2020  
AAA2     1 New_Zealand Confirmed cc1=  .914435 cc2=  .581101 lx=  7.31588 if=  98 il= 106 5/7/2020   n=   8 now=    1504 end=       1503      1490         0 U=    11.46 T=   52.4 p1=   -.1 p2=   100.1 ed=    79 4/10/2020   x1=  98. x2= 106. y1= -3.97 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    79 4/10/2020 
AAA2     1 New_Zealand Confirmed cc1=  .887165 cc2=  .533612 lx=  7.31588 if=  99 il= 106 5/7/2020   n=   7 now=    1504 end=       1503      1490         0 U=    12.00 T=   50.0 p1=   -.1 p2=   100.1 ed=    78 4/9/2020    x1=  99. x2= 106. y1= -4.09 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    78 4/9/2020  
AAA2     1 New_Zealand Confirmed cc1=  .900735 cc2=  .522771 lx=  7.31588 if= 100 il= 106 5/7/2020   n=   6 now=    1504 end=       1503      1490         0 U=    19.54 T=   14.7 p1=   -.1 p2=   100.1 ed=    60 3/22/2020   x1= 100. x2= 106. y1= -4.37 y2= -4.67     
GP: Confirmed New_Zealand 5/7/2020        106    1504     1503    1490        0     0    60 3/22/2020 
AAA1     1 New_Zealand Confirmed cc1=  .985280 cc2=  .866601 lx=  7.31588 if=  37 il= 107 5/8/2020   n=  70 now=    1504 end=       1503      1492      1528 U=    10.27 T=   57.4 p1=   -.1 p2=   100.1 ed=    81 4/12/2020   x1=  37. x2= 107. y1=  1.99 y2= -4.83 BEST
AAA2     1 New_Zealand Confirmed cc1=  .985300 cc2=  .866601 lx=  7.31688 if=  37 il= 107 5/8/2020   n=  70 now=    1504 end=       1503      1492      1528 U=    10.27 T=   57.4 p1=   -.1 p2=   100.1 ed=    81 4/12/2020   x1=  37. x2= 107. y1=  1.99 y2= -4.83 BEST
GP: Confirmed New_Zealand 5/8/2020        107    1504     1503    1492     1528    52    81 4/12/2020 
AAA1     1 New_Zealand Confirmed cc1=  .986484 cc2=  .866962 lx=  7.31588 if=  38 il= 107 5/8/2020   n=  69 now=    1504 end=       1503      1492      1528 U=    10.12 T=   58.1 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  38. x2= 107. y1=  1.99 y2= -4.83 BEST
AAA2     1 New_Zealand Confirmed cc1=  .986484 cc2=  .866962 lx=  7.31588 if=  38 il= 107 5/8/2020   n=  69 now=    1504 end=       1503      1492      1528 U=    10.12 T=   58.1 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  38. x2= 107. y1=  1.99 y2= -4.83 BEST
GP: Confirmed New_Zealand 5/8/2020        107    1504     1503    1492     1528    52    82 4/13/2020 
AAA1     1 New_Zealand Confirmed cc1=  .987581 cc2=  .867195 lx=  7.31588 if=  39 il= 107 5/8/2020   n=  68 now=    1504 end=       1503      1492      1528 U=     9.98 T=   58.9 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  39. x2= 107. y1=  1.99 y2= -4.83 BEST
AAA2     1 New_Zealand Confirmed cc1=  .987584 cc2=  .867195 lx=  7.31488 if=  39 il= 107 5/8/2020   n=  68 now=    1504 end=       1503      1492      1528 U=     9.98 T=   58.9 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  39. x2= 107. y1=  1.99 y2= -4.83 BEST
GP: Confirmed New_Zealand 5/8/2020        107    1504     1503    1492     1528    52    82 4/13/2020 
AAA1     1 New_Zealand Confirmed cc1=  .988561 cc2=  .867293 lx=  7.31588 if=  40 il= 107 5/8/2020   n=  67 now=    1504 end=       1503      1492      1528 U=     9.83 T=   59.6 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  40. x2= 107. y1=  1.99 y2= -4.83 BEST
AAA2     1 New_Zealand Confirmed cc1=  .988604 cc2=  .867293 lx=  7.31488 if=  40 il= 107 5/8/2020   n=  67 now=    1504 end=       1503      1492      1528 U=     9.83 T=   59.6 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  40. x2= 107. y1=  1.99 y2= -4.83 BEST
GP: Confirmed New_Zealand 5/8/2020        107    1504     1503    1492     1528    52    82 4/13/2020 
AAA1     1 New_Zealand Confirmed cc1=  .989418 cc2=  .867249 lx=  7.31588 if=  41 il= 107 5/8/2020   n=  66 now=    1504 end=       1503      1492      1528 U=     9.68 T=   60.3 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  41. x2= 107. y1=  1.99 y2= -4.83 BEST
AAA2     1 New_Zealand Confirmed cc1=  .989525 cc2=  .867249 lx=  7.31388 if=  41 il= 107 5/8/2020   n=  66 now=    1504 end=       1503      1492      1528 U=     9.68 T=   60.3 p1=   -.1 p2=   100.1 ed=    83 4/14/2020   x1=  41. x2= 107. y1=  1.99 y2= -4.83 BEST
GP: Confirmed New_Zealand 5/8/2020        107    1504     1503    1492     1528    52    83 4/14/2020 
AAA1     1 New_Zealand Confirmed cc1=  .990146 cc2=  .867054 lx=  7.31588 if=  42 il= 107 5/8/2020   n=  65 now=    1504 end=       1503      1492      1528 U=     9.77 T=   59.8 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  42. x2= 107. y1=  1.83 y2= -4.83 BEST
AAA2     1 New_Zealand Confirmed cc1=  .990340 cc2=  .867054 lx=  7.31388 if=  42 il= 107 5/8/2020   n=  65 now=    1504 end=       1503      1492      1528 U=     9.77 T=   59.8 p1=   -.1 p2=   100.1 ed=    82 4/13/2020   x1=  42. x2= 107. y1=  1.83 y2= -4.83 BEST
GP: Confirmed New_Zealand 5/8/2020        107    1504     1503    1492     1528    52    82 4/13/2020 
