TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4687.00000        8.45255
TAB:  US_Colorado_Arapahoe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998483 cc2=  .861122 lx=  8.48555 if=  60 il= 112 5/13/2020  n=  52 now=    4687 end=       4829      3464      4761 U=    19.67 T=   90.3 p1=   3.0 p2=    97.1 ed=   136 6/6/2020    x1=  60. x2= 112. y1=  1.54 y2= -1.10 BEST
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4829    3464     4761    15   136 6/6/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998518 cc2=  .859843 lx=  8.49255 if=  61 il= 112 5/13/2020  n=  51 now=    4687 end=       4878      3464      4761 U=    19.92 T=   90.7 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  61. x2= 112. y1=  1.49 y2= -1.07     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4878    3464     4761    15   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998580 cc2=  .858552 lx=  8.51255 if=  62 il= 112 5/13/2020  n=  50 now=    4687 end=       4976      3464      4761 U=    20.25 T=   91.4 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1=  62. x2= 112. y1=  1.45 y2= -1.02     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4976    3464     4761    15   139 6/9/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998747 cc2=  .857326 lx=  8.53255 if=  63 il= 112 5/13/2020  n=  49 now=    4687 end=       5077      3464      4761 U=    20.75 T=   92.1 p1=   8.3 p2=    92.3 ed=   141 6/11/2020   x1=  63. x2= 112. y1=  1.40 y2=  -.96     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5077    3464     4761    15   141 6/11/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998973 cc2=  .856116 lx=  8.55255 if=  64 il= 112 5/13/2020  n=  48 now=    4687 end=       5179      3464      4761 U=    21.44 T=   92.5 p1=  10.5 p2=    90.5 ed=   143 6/13/2020   x1=  64. x2= 112. y1=  1.33 y2=  -.91     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5179    3464     4761    15   143 6/13/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999153 cc2=  .854815 lx=  8.58255 if=  65 il= 112 5/13/2020  n=  47 now=    4687 end=       5337      3464      4761 U=    22.36 T=   93.3 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  65. x2= 112. y1=  1.26 y2=  -.84     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5337    3464     4761    15   146 6/16/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999290 cc2=  .853425 lx=  8.60255 if=  66 il= 112 5/13/2020  n=  46 now=    4687 end=       5445      3464      4761 U=    23.20 T=   93.6 p1=  16.2 p2=    86.1 ed=   148 6/18/2020   x1=  66. x2= 112. y1=  1.19 y2=  -.79     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5445    3464     4761    15   148 6/18/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999330 cc2=  .851888 lx=  8.62255 if=  67 il= 112 5/13/2020  n=  45 now=    4687 end=       5555      3464      4761 U=    23.77 T=   94.2 p1=  18.5 p2=    84.4 ed=   150 6/20/2020   x1=  67. x2= 112. y1=  1.14 y2=  -.75     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5555    3464     4761    15   150 6/20/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999372 cc2=  .850301 lx=  8.63255 if=  68 il= 112 5/13/2020  n=  44 now=    4687 end=       5611      3464      4761 U=    24.21 T=   94.4 p1=  19.7 p2=    83.5 ed=   151 6/21/2020   x1=  68. x2= 112. y1=  1.09 y2=  -.73     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5611    3464     4761    15   151 6/21/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999388 cc2=  .848632 lx=  8.65255 if=  69 il= 112 5/13/2020  n=  43 now=    4687 end=       5724      3464      4761 U=    24.80 T=   94.9 p1=  22.1 p2=    81.9 ed=   153 6/23/2020   x1=  69. x2= 112. y1=  1.05 y2=  -.69     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5724    3464     4761    15   153 6/23/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999395 cc2=  .846897 lx=  8.66255 if=  70 il= 112 5/13/2020  n=  42 now=    4687 end=       5782      3464      4761 U=    25.16 T=   95.2 p1=  23.4 p2=    81.1 ed=   154 6/24/2020   x1=  70. x2= 112. y1=  1.00 y2=  -.67     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5782    3464     4761    15   154 6/24/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999397 cc2=  .845094 lx=  8.68255 if=  71 il= 112 5/13/2020  n=  41 now=    4687 end=       5899      3464      4761 U=    25.89 T=   95.7 p1=  25.9 p2=    79.5 ed=   156 6/26/2020   x1=  71. x2= 112. y1=   .95 y2=  -.63     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5899    3464     4761    15   156 6/26/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999369 cc2=  .843195 lx=  8.69255 if=  72 il= 112 5/13/2020  n=  40 now=    4687 end=       5958      3464      4761 U=    26.33 T=   95.9 p1=  27.1 p2=    78.7 ed=   158 6/28/2020   x1=  72. x2= 112. y1=   .91 y2=  -.61     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5958    3464     4761    15   158 6/28/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999325 cc2=  .841211 lx=  8.70255 if=  73 il= 112 5/13/2020  n=  39 now=    4687 end=       6018      3464      4761 U=    26.63 T=   96.2 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  73. x2= 112. y1=   .87 y2=  -.59     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6018    3464     4761    15   159 6/29/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999275 cc2=  .839147 lx=  8.70255 if=  74 il= 112 5/13/2020  n=  38 now=    4687 end=       6018      3464      4761 U=    26.70 T=   96.2 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  74. x2= 112. y1=   .83 y2=  -.59     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6018    3464     4761    15   159 6/29/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999218 cc2=  .836996 lx=  8.70255 if=  75 il= 112 5/13/2020  n=  37 now=    4687 end=       6018      3464      4761 U=    26.58 T=   96.2 p1=  28.4 p2=    77.9 ed=   158 6/28/2020   x1=  75. x2= 112. y1=   .80 y2=  -.59     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6018    3464     4761    15   158 6/28/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999166 cc2=  .834767 lx=  8.71255 if=  76 il= 112 5/13/2020  n=  36 now=    4687 end=       6078      3464      4761 U=    26.97 T=   96.5 p1=  29.7 p2=    77.1 ed=   160 6/30/2020   x1=  76. x2= 112. y1=   .76 y2=  -.58     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6078    3464     4761    15   160 6/30/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999101 cc2=  .832435 lx=  8.72255 if=  77 il= 112 5/13/2020  n=  35 now=    4687 end=       6139      3464      4761 U=    27.08 T=   96.9 p1=  31.0 p2=    76.3 ed=   160 6/30/2020   x1=  77. x2= 112. y1=   .73 y2=  -.56     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6139    3464     4761    15   160 6/30/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999059 cc2=  .830028 lx=  8.74255 if=  78 il= 112 5/13/2020  n=  34 now=    4687 end=       6263      3464      4761 U=    28.34 T=   97.2 p1=  33.6 p2=    74.8 ed=   164 7/4/2020    x1=  78. x2= 112. y1=   .68 y2=  -.52     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6263    3464     4761    15   164 7/4/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998991 cc2=  .827492 lx=  8.73255 if=  79 il= 112 5/13/2020  n=  33 now=    4687 end=       6201      3464      4761 U=    27.95 T=   96.9 p1=  32.3 p2=    75.6 ed=   162 7/2/2020    x1=  79. x2= 112. y1=   .64 y2=  -.54     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6201    3464     4761    15   162 7/2/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998823 cc2=  .822046 lx=  8.70255 if=  81 il= 112 5/13/2020  n=  31 now=    4687 end=       6018      3464      4761 U=    27.36 T=   95.8 p1=  28.4 p2=    77.9 ed=   160 6/30/2020   x1=  81. x2= 112. y1=   .54 y2=  -.59     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6018    3464     4761    15   160 6/30/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998806 cc2=  .819201 lx=  8.67255 if=  82 il= 112 5/13/2020  n=  30 now=    4687 end=       5840      3464      4761 U=    26.33 T=   94.9 p1=  24.6 p2=    80.3 ed=   157 6/27/2020   x1=  82. x2= 112. y1=   .49 y2=  -.65     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5840    3464     4761    15   157 6/27/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998788 cc2=  .816214 lx=  8.64255 if=  83 il= 112 5/13/2020  n=  29 now=    4687 end=       5667      3464      4761 U=    25.05 T=   94.2 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  83. x2= 112. y1=   .45 y2=  -.71     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5667    3464     4761    15   153 6/23/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998691 cc2=  .812996 lx=  8.63255 if=  84 il= 112 5/13/2020  n=  28 now=    4687 end=       5611      3464      4761 U=    24.58 T=   94.1 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1=  84. x2= 112. y1=   .41 y2=  -.73     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5611    3464     4761    15   152 6/22/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998560 cc2=  .809578 lx=  8.62255 if=  85 il= 112 5/13/2020  n=  27 now=    4687 end=       5555      3464      4761 U=    24.52 T=   93.6 p1=  18.5 p2=    84.4 ed=   151 6/21/2020   x1=  85. x2= 112. y1=   .35 y2=  -.75     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5555    3464     4761    15   151 6/21/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998502 cc2=  .806052 lx=  8.59255 if=  86 il= 112 5/13/2020  n=  26 now=    4687 end=       5391      3464      4761 U=    23.54 T=   92.8 p1=  15.0 p2=    86.9 ed=   148 6/18/2020   x1=  86. x2= 112. y1=   .29 y2=  -.82     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5391    3464     4761    15   148 6/18/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998488 cc2=  .802372 lx=  8.56255 if=  87 il= 112 5/13/2020  n=  25 now=    4687 end=       5231      3464      4761 U=    22.53 T=   92.0 p1=  11.6 p2=    89.6 ed=   145 6/15/2020   x1=  87. x2= 112. y1=   .22 y2=  -.89     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5231    3464     4761    15   145 6/15/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998555 cc2=  .798555 lx=  8.53255 if=  88 il= 112 5/13/2020  n=  24 now=    4687 end=       5077      3464      4761 U=    21.05 T=   91.8 p1=   8.3 p2=    92.3 ed=   141 6/11/2020   x1=  88. x2= 112. y1=   .18 y2=  -.96     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5077    3464     4761    15   141 6/11/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998441 cc2=  .794316 lx=  8.51255 if=  89 il= 112 5/13/2020  n=  23 now=    4687 end=       4976      3464      4761 U=    20.17 T=   91.5 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1=  89. x2= 112. y1=   .13 y2= -1.02     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4976    3464     4761    15   139 6/9/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998256 cc2=  .789742 lx=  8.50255 if=  90 il= 112 5/13/2020  n=  22 now=    4687 end=       4927      3464      4761 U=    19.41 T=   91.8 p1=   5.1 p2=    95.1 ed=   137 6/7/2020    x1=  90. x2= 112. y1=   .09 y2= -1.04     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4927    3464     4761    15   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998043 cc2=  .784842 lx=  8.51255 if=  91 il= 112 5/13/2020  n=  21 now=    4687 end=       4976      3464      4761 U=    19.49 T=   92.2 p1=   6.2 p2=    94.2 ed=   138 6/8/2020    x1=  91. x2= 112. y1=   .06 y2= -1.02     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4976    3464     4761    15   138 6/8/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998075 cc2=  .779857 lx=  8.58255 if=  92 il= 112 5/13/2020  n=  20 now=    4687 end=       5337      3464      4761 U=    21.99 T=   93.6 p1=  13.9 p2=    87.8 ed=   145 6/15/2020   x1=  92. x2= 112. y1=   .07 y2=  -.84     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5337    3464     4761    15   145 6/15/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998376 cc2=  .774769 lx=  8.73255 if=  93 il= 112 5/13/2020  n=  19 now=    4687 end=       6201      3464      4761 U=    29.18 T=   96.2 p1=  32.3 p2=    75.6 ed=   165 7/5/2020    x1=  93. x2= 112. y1=   .11 y2=  -.54     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     6201    3464     4761    15   165 7/5/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998285 cc2=  .768869 lx=  8.65255 if=  94 il= 112 5/13/2020  n=  18 now=    4687 end=       5724      3464      4761 U=    25.74 T=   94.3 p1=  22.1 p2=    81.9 ed=   155 6/25/2020   x1=  94. x2= 112. y1=   .01 y2=  -.69     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5724    3464     4761    15   155 6/25/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998043 cc2=  .762340 lx=  8.61255 if=  95 il= 112 5/13/2020  n=  17 now=    4687 end=       5500      3464      4761 U=    24.15 T=   93.4 p1=  17.3 p2=    85.2 ed=   150 6/20/2020   x1=  95. x2= 112. y1=  -.07 y2=  -.77     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5500    3464     4761    15   150 6/20/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997764 cc2=  .755229 lx=  8.56255 if=  96 il= 112 5/13/2020  n=  16 now=    4687 end=       5231      3464      4761 U=    22.38 T=   92.2 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  96. x2= 112. y1=  -.17 y2=  -.89     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     5231    3464     4761    15   144 6/14/2020 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .997684 cc2=  .747684 lx=  8.48255 if=  97 il= 112 5/13/2020  n=  15 now=    4687 end=       4829      3464      4761 U=    18.85 T=   91.2 p1=   3.0 p2=    97.1 ed=   135 6/5/2020    x1=  97. x2= 112. y1=  -.31 y2= -1.10 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997685 cc2=  .747684 lx=  8.48655 if=  97 il= 112 5/13/2020  n=  15 now=    4687 end=       4829      3464      4761 U=    18.85 T=   91.2 p1=   3.0 p2=    97.1 ed=   135 6/5/2020    x1=  97. x2= 112. y1=  -.31 y2= -1.10 BEST
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4829    3464     4761    15   135 6/5/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997423 cc2=  .739224 lx=  8.43255 if=  98 il= 112 5/13/2020  n=  14 now=    4687 end=       4594      3464      4761 U=    16.67 T=   90.9 p1=  -2.0 p2=   102.0 ed=   130 5/31/2020   x1=  98. x2= 112. y1=  -.42 y2= -1.26     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4594    3464     4761    15   130 5/31/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997111 cc2=  .729849 lx=  8.39255 if=  99 il= 112 5/13/2020  n=  13 now=    4687 end=       4414      3464      4761 U=    14.91 T=   90.9 p1=  -5.8 p2=   106.2 ed=   126 5/27/2020   x1=  99. x2= 112. y1=  -.55 y2= -1.42     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4414    3464     4761    15   126 5/27/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996828 cc2=  .719478 lx=  8.35255 if= 100 il= 112 5/13/2020  n=  12 now=    4687 end=       4240      3464      4761 U=    13.10 T=   91.1 p1=  -9.5 p2=   110.5 ed=   121 5/22/2020   x1= 100. x2= 112. y1=  -.68 y2= -1.60     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4240    3464     4761    15   121 5/22/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996687 cc2=  .708012 lx=  8.31255 if= 101 il= 112 5/13/2020  n=  11 now=    4687 end=       4074      3464      4761 U=    11.04 T=   91.9 p1= -13.1 p2=   115.0 ed=   117 5/18/2020   x1= 101. x2= 112. y1=  -.82 y2= -1.82     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4074    3464     4761    15   117 5/18/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996103 cc2=  .694592 lx=  8.29255 if= 102 il= 112 5/13/2020  n=  10 now=    4687 end=       3993      3464      4761 U=     9.94 T=   92.6 p1= -14.8 p2=   117.4 ed=   116 5/17/2020   x1= 102. x2= 112. y1=  -.94 y2= -1.95     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     3993    3464     4761    15   116 5/17/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .995063 cc2=  .678836 lx=  8.28255 if= 103 il= 112 5/13/2020  n=   9 now=    4687 end=       3954      3464      4761 U=     8.99 T=   93.8 p1= -15.6 p2=   118.5 ed=   115 5/16/2020   x1= 103. x2= 112. y1= -1.02 y2= -2.02     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     3954    3464     4761    15   115 5/16/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .994278 cc2=  .660945 lx=  8.32255 if= 104 il= 112 5/13/2020  n=   8 now=    4687 end=       4115      3464      4761 U=    11.03 T=   92.6 p1= -12.2 p2=   113.9 ed=   118 5/19/2020   x1= 104. x2= 112. y1= -1.03 y2= -1.76     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687     4115    3464     4761    15   118 5/19/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .994211 cc2=  .616247 lx= 10.45255 if= 106 il= 112 5/13/2020  n=   6 now=    4687 end=      34632      3464      4761 U=   123.54 T=  215.0 p1= 638.9 p2=    13.5 ed=   506 6/11/2021   x1= 106. x2= 112. y1=   .88 y2=   .83     
GP: Confirmed US_Colorado_Arapahoe 5/13/2020       112    4687    -        3464     4761    15   506 6/11/2021 
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .999065 cc2=  .876896 lx=  8.48255 if=  47 il= 113 5/14/2020  n=  66 now=    4687 end=       4829      3526      4761 U=    20.03 T=   89.8 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  47. x2= 113. y1=  2.14 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999065 cc2=  .876896 lx=  8.48355 if=  47 il= 113 5/14/2020  n=  66 now=    4687 end=       4829      3526      4761 U=    20.03 T=   89.8 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  47. x2= 113. y1=  2.14 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   137 6/7/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .999030 cc2=  .875938 lx=  8.48255 if=  48 il= 113 5/14/2020  n=  65 now=    4687 end=       4829      3526      4761 U=    20.25 T=   89.6 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  48. x2= 113. y1=  2.05 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999030 cc2=  .875938 lx=  8.48555 if=  48 il= 113 5/14/2020  n=  65 now=    4687 end=       4829      3526      4761 U=    20.25 T=   89.6 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  48. x2= 113. y1=  2.05 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   137 6/7/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998985 cc2=  .874950 lx=  8.48255 if=  49 il= 113 5/14/2020  n=  64 now=    4687 end=       4829      3526      4761 U=    20.28 T=   89.5 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  49. x2= 113. y1=  2.00 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998985 cc2=  .874950 lx=  8.48555 if=  49 il= 113 5/14/2020  n=  64 now=    4687 end=       4829      3526      4761 U=    20.28 T=   89.5 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  49. x2= 113. y1=  2.00 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   137 6/7/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998937 cc2=  .873937 lx=  8.48255 if=  50 il= 113 5/14/2020  n=  63 now=    4687 end=       4829      3526      4761 U=    19.96 T=   89.9 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  50. x2= 113. y1=  2.00 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998938 cc2=  .873937 lx=  8.48455 if=  50 il= 113 5/14/2020  n=  63 now=    4687 end=       4829      3526      4761 U=    19.96 T=   89.9 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  50. x2= 113. y1=  2.00 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998901 cc2=  .872913 lx=  8.49255 if=  51 il= 113 5/14/2020  n=  62 now=    4687 end=       4878      3526      4761 U=    20.64 T=   89.8 p1=   4.1 p2=    96.1 ed=   138 6/8/2020    x1=  51. x2= 113. y1=  1.88 y2= -1.13     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4878    3526     4761    13   138 6/8/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998859 cc2=  .871859 lx=  8.48255 if=  52 il= 113 5/14/2020  n=  61 now=    4687 end=       4829      3526      4761 U=    20.49 T=   89.3 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  52. x2= 113. y1=  1.82 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998860 cc2=  .871859 lx=  8.48555 if=  52 il= 113 5/14/2020  n=  61 now=    4687 end=       4829      3526      4761 U=    20.49 T=   89.3 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  52. x2= 113. y1=  1.82 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   137 6/7/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998824 cc2=  .870787 lx=  8.48255 if=  53 il= 113 5/14/2020  n=  60 now=    4687 end=       4829      3526      4761 U=    20.62 T=   89.2 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  53. x2= 113. y1=  1.75 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998824 cc2=  .870787 lx=  8.48255 if=  53 il= 113 5/14/2020  n=  60 now=    4687 end=       4829      3526      4761 U=    20.62 T=   89.2 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  53. x2= 113. y1=  1.75 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   137 6/7/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998816 cc2=  .869717 lx=  8.47255 if=  54 il= 113 5/14/2020  n=  59 now=    4687 end=       4781      3526      4761 U=    20.07 T=   89.1 p1=   2.0 p2=    98.0 ed=   136 6/6/2020    x1=  54. x2= 113. y1=  1.75 y2= -1.19 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998818 cc2=  .869717 lx=  8.47755 if=  54 il= 113 5/14/2020  n=  59 now=    4687 end=       4781      3526      4761 U=    20.07 T=   89.1 p1=   2.0 p2=    98.0 ed=   136 6/6/2020    x1=  54. x2= 113. y1=  1.75 y2= -1.19 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4781    3526     4761    13   136 6/6/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998763 cc2=  .868574 lx=  8.47255 if=  55 il= 113 5/14/2020  n=  58 now=    4687 end=       4781      3526      4761 U=    19.94 T=   89.3 p1=   2.0 p2=    98.0 ed=   136 6/6/2020    x1=  55. x2= 113. y1=  1.72 y2= -1.19 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998763 cc2=  .868574 lx=  8.47555 if=  55 il= 113 5/14/2020  n=  58 now=    4687 end=       4781      3526      4761 U=    19.94 T=   89.3 p1=   2.0 p2=    98.0 ed=   136 6/6/2020    x1=  55. x2= 113. y1=  1.72 y2= -1.19 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4781    3526     4761    13   136 6/6/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998699 cc2=  .867392 lx=  8.47255 if=  56 il= 113 5/14/2020  n=  57 now=    4687 end=       4781      3526      4761 U=    19.85 T=   89.4 p1=   2.0 p2=    98.0 ed=   136 6/6/2020    x1=  56. x2= 113. y1=  1.68 y2= -1.19 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998699 cc2=  .867392 lx=  8.47455 if=  56 il= 113 5/14/2020  n=  57 now=    4687 end=       4781      3526      4761 U=    19.85 T=   89.4 p1=   2.0 p2=    98.0 ed=   136 6/6/2020    x1=  56. x2= 113. y1=  1.68 y2= -1.19 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4781    3526     4761    13   136 6/6/2020  
