TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40847.00000       10.61759
TAB:  Colombia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Colombia Confirmed cc1=  .999801 cc2=  .591552 lx= 10.99159 if= 115 il= 120 5/21/2020  n=   5 now=   40847 end=      59135     18330     59609 U=    31.06 T=  124.9 p1=  44.8 p2=    69.1 ed=   198 8/7/2020    x1= 115. x2= 120. y1=   .32 y2=   .16 BEST
GP: Confirmed Colombia 5/21/2020       120   40847    59135   18330    59609     3   198 8/7/2020  
AAA2     1 Colombia Confirmed cc1=  .992446 cc2=  .879218 lx= 10.48759 if=  44 il= 121 5/22/2020  n=  77 now=   40847 end=      35867     19131     36972 U=    27.36 T=  108.3 p1= -12.2 p2=   113.9 ed=   172 7/12/2020   x1=  44. x2= 121. y1=  2.35 y2=  -.46     
GP: Confirmed Colombia 5/22/2020       121   40847    35867   19131    36972     2   172 7/12/2020 
AAA1     1 Colombia Confirmed cc1=  .992312 cc2=  .878352 lx= 10.50759 if=  45 il= 121 5/22/2020  n=  76 now=   40847 end=      36592     19131     36972 U=    27.29 T=  109.2 p1= -10.4 p2=   111.6 ed=   173 7/13/2020   x1=  45. x2= 121. y1=  2.35 y2=  -.43 BEST
AAA2     1 Colombia Confirmed cc1=  .992312 cc2=  .878352 lx= 10.50459 if=  45 il= 121 5/22/2020  n=  76 now=   40847 end=      36592     19131     36972 U=    27.29 T=  109.2 p1= -10.4 p2=   111.6 ed=   173 7/13/2020   x1=  45. x2= 121. y1=  2.35 y2=  -.43 BEST
GP: Confirmed Colombia 5/22/2020       121   40847    36592   19131    36972     2   173 7/13/2020 
AAA1     1 Colombia Confirmed cc1=  .992340 cc2=  .877633 lx= 10.52759 if=  46 il= 121 5/22/2020  n=  75 now=   40847 end=      37331     19131     36972 U=    27.21 T=  110.0 p1=  -8.6 p2=   109.4 ed=   174 7/14/2020   x1=  46. x2= 121. y1=  2.35 y2=  -.40 BEST
AAA2     1 Colombia Confirmed cc1=  .992341 cc2=  .877633 lx= 10.52959 if=  46 il= 121 5/22/2020  n=  75 now=   40847 end=      37331     19131     36972 U=    27.21 T=  110.0 p1=  -8.6 p2=   109.4 ed=   174 7/14/2020   x1=  46. x2= 121. y1=  2.35 y2=  -.40 BEST
GP: Confirmed Colombia 5/22/2020       121   40847    37331   19131    36972     2   174 7/14/2020 
AAA2     1 Colombia Confirmed cc1=  .992647 cc2=  .877177 lx= 10.56759 if=  47 il= 121 5/22/2020  n=  74 now=   40847 end=      38854     19131     36972 U=    27.38 T=  111.6 p1=  -4.9 p2=   105.1 ed=   176 7/16/2020   x1=  47. x2= 121. y1=  2.36 y2=  -.34     
GP: Confirmed Colombia 5/22/2020       121   40847    38854   19131    36972     2   176 7/16/2020 
AAA2     1 Colombia Confirmed cc1=  .993421 cc2=  .877174 lx= 10.63759 if=  48 il= 121 5/22/2020  n=  73 now=   40847 end=      41672     19131     36972 U=    29.13 T=  113.7 p1=   2.0 p2=    98.0 ed=   182 7/22/2020   x1=  48. x2= 121. y1=  2.26 y2=  -.25     
GP: Confirmed Colombia 5/22/2020       121   40847    41672   19131    36972     2   182 7/22/2020 
AAA2     1 Colombia Confirmed cc1=  .993885 cc2=  .876844 lx= 10.68759 if=  49 il= 121 5/22/2020  n=  72 now=   40847 end=      43808     19131     36972 U=    30.94 T=  115.2 p1=   7.2 p2=    93.2 ed=   188 7/28/2020   x1=  49. x2= 121. y1=  2.14 y2=  -.19     
GP: Confirmed Colombia 5/22/2020       121   40847    43808   19131    36972     2   188 7/28/2020 
AAA2     1 Colombia Confirmed cc1=  .993942 cc2=  .876090 lx= 10.72759 if=  50 il= 121 5/22/2020  n=  71 now=   40847 end=      45596     19131     36972 U=    31.08 T=  116.6 p1=  11.6 p2=    89.6 ed=   189 7/29/2020   x1=  50. x2= 121. y1=  2.14 y2=  -.14     
GP: Confirmed Colombia 5/22/2020       121   40847    45596   19131    36972     2   189 7/29/2020 
AAA2     1 Colombia Confirmed cc1=  .994298 cc2=  .875620 lx= 10.77759 if=  51 il= 121 5/22/2020  n=  70 now=   40847 end=      47934     19131     36972 U=    31.95 T=  118.3 p1=  17.4 p2=    85.2 ed=   193 8/2/2020    x1=  51. x2= 121. y1=  2.11 y2=  -.08     
GP: Confirmed Colombia 5/22/2020       121   40847    47934   19131    36972     2   193 8/2/2020  
AAA2     1 Colombia Confirmed cc1=  .994743 cc2=  .875220 lx= 10.84759 if=  52 il= 121 5/22/2020  n=  69 now=   40847 end=      51410     19131     36972 U=    33.49 T=  120.6 p1=  25.9 p2=    79.5 ed=   199 8/8/2020    x1=  52. x2= 121. y1=  2.05 y2=  -.01     
GP: Confirmed Colombia 5/22/2020       121   40847    51410   19131    36972     2   199 8/8/2020  
AAA2     1 Colombia Confirmed cc1=  .995091 cc2=  .874705 lx= 10.91759 if=  53 il= 121 5/22/2020  n=  68 now=   40847 end=      55137     19131     36972 U=    34.99 T=  123.0 p1=  35.0 p2=    74.1 ed=   205 8/14/2020   x1=  53. x2= 121. y1=  2.00 y2=   .06     
GP: Confirmed Colombia 5/22/2020       121   40847    55137   19131    36972     2   205 8/14/2020 
AAA2     1 Colombia Confirmed cc1=  .995374 cc2=  .874106 lx= 10.98759 if=  54 il= 121 5/22/2020  n=  67 now=   40847 end=      59135     19131     36972 U=    36.72 T=  125.4 p1=  44.8 p2=    69.1 ed=   212 8/21/2020   x1=  54. x2= 121. y1=  1.95 y2=   .12     
GP: Confirmed Colombia 5/22/2020       121   40847    59135   19131    36972     2   212 8/21/2020 
AAA2     1 Colombia Confirmed cc1=  .995512 cc2=  .873342 lx= 11.04759 if=  55 il= 121 5/22/2020  n=  66 now=   40847 end=      62792     19131     36972 U=    37.61 T=  127.5 p1=  53.7 p2=    65.1 ed=   216 8/25/2020   x1=  55. x2= 121. y1=  1.93 y2=   .17     
GP: Confirmed Colombia 5/22/2020       121   40847    62792   19131    36972     2   216 8/25/2020 
AAA2     1 Colombia Confirmed cc1=  .995759 cc2=  .872668 lx= 11.12759 if=  56 il= 121 5/22/2020  n=  65 now=   40847 end=      68022     19131     36972 U=    39.43 T=  130.4 p1=  66.5 p2=    60.0 ed=   223 9/1/2020    x1=  56. x2= 121. y1=  1.89 y2=   .24     
GP: Confirmed Colombia 5/22/2020       121   40847    68022   19131    36972     2   223 9/1/2020  
AAA2     1 Colombia Confirmed cc1=  .995909 cc2=  .871874 lx= 11.20759 if=  57 il= 121 5/22/2020  n=  64 now=   40847 end=      73687     19131     36972 U=    40.37 T=  133.1 p1=  80.4 p2=    55.4 ed=   228 9/6/2020    x1=  57. x2= 121. y1=  1.88 y2=   .30     
GP: Confirmed Colombia 5/22/2020       121   40847    73687   19131    36972     2   228 9/6/2020  
AAA2     1 Colombia Confirmed cc1=  .996293 cc2=  .871293 lx= 11.31759 if=  58 il= 121 5/22/2020  n=  63 now=   40847 end=      82255     19131     36972 U=    42.31 T=  137.0 p1= 101.4 p2=    49.7 ed=   236 9/14/2020   x1=  58. x2= 121. y1=  1.87 y2=   .38     
GP: Confirmed Colombia 5/22/2020       121   40847    82255   19131    36972     2   236 9/14/2020 
AAA2     1 Colombia Confirmed cc1=  .996773 cc2=  .870785 lx= 11.46759 if=  59 il= 121 5/22/2020  n=  62 now=   40847 end=      95567     19131     36972 U=    46.01 T=  142.9 p1= 134.0 p2=    42.7 ed=   251 9/29/2020   x1=  59. x2= 121. y1=  1.82 y2=   .48     
GP: Confirmed Colombia 5/22/2020       121   40847    95567   19131    36972     2   251 9/29/2020 
AAA2     1 Colombia Confirmed cc1=  .996949 cc2=  .869949 lx= 11.57759 if=  60 il= 121 5/22/2020  n=  61 now=   40847 end=     106679     19131     36972 U=    47.93 T=  147.0 p1= 161.2 p2=    38.3 ed=   260 10/8/2020   x1=  60. x2= 121. y1=  1.81 y2=   .54     
GP: Confirmed Colombia 5/22/2020       121   40847   106679   19131    36972     2   260 10/8/2020 
AAA2     1 Colombia Confirmed cc1=  .997190 cc2=  .869153 lx= 11.71759 if=  61 il= 121 5/22/2020  n=  60 now=   40847 end=     122711     19131     36972 U=    50.53 T=  152.3 p1= 200.4 p2=    33.3 ed=   271 10/19/2020  x1=  61. x2= 121. y1=  1.81 y2=   .62     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   271 10/19/2020
AAA2     1 Colombia Confirmed cc1=  .997467 cc2=  .868368 lx= 11.88759 if=  62 il= 121 5/22/2020  n=  59 now=   40847 end=     145450     19131     36972 U=    54.81 T=  159.8 p1= 256.1 p2=    28.1 ed=   289 11/6/2020   x1=  62. x2= 121. y1=  1.78 y2=   .71     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   289 11/6/2020 
AAA2     1 Colombia Confirmed cc1=  .997513 cc2=  .867324 lx= 12.00759 if=  63 il= 121 5/22/2020  n=  58 now=   40847 end=     163994     19131     36972 U=    57.86 T=  165.2 p1= 301.5 p2=    24.9 ed=   301 11/18/2020  x1=  63. x2= 121. y1=  1.77 y2=   .76     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   301 11/18/2020
AAA2     1 Colombia Confirmed cc1=  .997455 cc2=  .866149 lx= 12.07759 if=  64 il= 121 5/22/2020  n=  57 now=   40847 end=     175885     19131     36972 U=    58.47 T=  167.6 p1= 330.6 p2=    23.2 ed=   305 11/22/2020  x1=  64. x2= 121. y1=  1.77 y2=   .80     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   305 11/22/2020
AAA2     1 Colombia Confirmed cc1=  .997504 cc2=  .865051 lx= 12.21759 if=  65 il= 121 5/22/2020  n=  56 now=   40847 end=     202316     19131     36972 U=    60.76 T=  173.1 p1= 395.3 p2=    20.2 ed=   316 12/3/2020   x1=  65. x2= 121. y1=  1.78 y2=   .86     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   316 12/3/2020 
AAA2     1 Colombia Confirmed cc1=  .997639 cc2=  .864008 lx= 12.41759 if=  66 il= 121 5/22/2020  n=  55 now=   40847 end=     247109     19131     36972 U=    64.44 T=  181.5 p1= 505.0 p2=    16.5 ed=   333 12/20/2020  x1=  66. x2= 121. y1=  1.79 y2=   .94     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   333 12/20/2020
AAA2     1 Colombia Confirmed cc1=  .997824 cc2=  .862984 lx= 12.61759 if=  67 il= 121 5/22/2020  n=  54 now=   40847 end=     301820     19131     36972 U=    68.56 T=  190.6 p1= 638.9 p2=    13.5 ed=   352 1/8/2021    x1=  67. x2= 121. y1=  1.80 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   352 1/8/2021  
AAA2     1 Colombia Confirmed cc1=  .997956 cc2=  .861874 lx= 12.61759 if=  68 il= 121 5/22/2020  n=  53 now=   40847 end=     301820     19131     36972 U=    69.17 T=  191.2 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  68. x2= 121. y1=  1.78 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   354 1/10/2021 
AAA2     1 Colombia Confirmed cc1=  .998039 cc2=  .860679 lx= 12.61759 if=  69 il= 121 5/22/2020  n=  52 now=   40847 end=     301820     19131     36972 U=    69.83 T=  191.9 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  69. x2= 121. y1=  1.76 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   356 1/12/2021 
AAA2     1 Colombia Confirmed cc1=  .998065 cc2=  .859390 lx= 12.61759 if=  70 il= 121 5/22/2020  n=  51 now=   40847 end=     301820     19131     36972 U=    71.19 T=  193.2 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  70. x2= 121. y1=  1.73 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   361 1/17/2021 
AAA2     1 Colombia Confirmed cc1=  .997981 cc2=  .857953 lx= 12.61759 if=  71 il= 121 5/22/2020  n=  50 now=   40847 end=     301820     19131     36972 U=    71.33 T=  193.4 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  71. x2= 121. y1=  1.72 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   361 1/17/2021 
AAA2     1 Colombia Confirmed cc1=  .997886 cc2=  .856465 lx= 12.61759 if=  72 il= 121 5/22/2020  n=  49 now=   40847 end=     301820     19131     36972 U=    71.52 T=  193.6 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  72. x2= 121. y1=  1.70 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   362 1/18/2021 
AAA2     1 Colombia Confirmed cc1=  .997776 cc2=  .854919 lx= 12.61759 if=  73 il= 121 5/22/2020  n=  48 now=   40847 end=     301820     19131     36972 U=    72.08 T=  194.1 p1= 638.9 p2=    13.5 ed=   364 1/20/2021   x1=  73. x2= 121. y1=  1.68 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   364 1/20/2021 
AAA2     1 Colombia Confirmed cc1=  .997638 cc2=  .853301 lx= 12.61759 if=  74 il= 121 5/22/2020  n=  47 now=   40847 end=     301820     19131     36972 U=    71.68 T=  193.7 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  74. x2= 121. y1=  1.67 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   362 1/18/2021 
AAA2     1 Colombia Confirmed cc1=  .997502 cc2=  .851637 lx= 12.61759 if=  75 il= 121 5/22/2020  n=  46 now=   40847 end=     301820     19131     36972 U=    71.42 T=  193.5 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  75. x2= 121. y1=  1.66 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   362 1/18/2021 
AAA2     1 Colombia Confirmed cc1=  .997370 cc2=  .849928 lx= 12.61759 if=  76 il= 121 5/22/2020  n=  45 now=   40847 end=     301820     19131     36972 U=    72.46 T=  194.5 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  76. x2= 121. y1=  1.64 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   365 1/21/2021 
AAA2     1 Colombia Confirmed cc1=  .997190 cc2=  .848119 lx= 12.61759 if=  77 il= 121 5/22/2020  n=  44 now=   40847 end=     301820     19131     36972 U=    74.23 T=  196.3 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  77. x2= 121. y1=  1.61 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   371 1/27/2021 
AAA2     1 Colombia Confirmed cc1=  .997077 cc2=  .846321 lx= 12.61759 if=  78 il= 121 5/22/2020  n=  43 now=   40847 end=     301820     19131     36972 U=    74.55 T=  196.6 p1= 638.9 p2=    13.5 ed=   372 1/28/2021   x1=  78. x2= 121. y1=  1.59 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   372 1/28/2021 
AAA2     1 Colombia Confirmed cc1=  .997009 cc2=  .844511 lx= 12.61759 if=  79 il= 121 5/22/2020  n=  42 now=   40847 end=     301820     19131     36972 U=    75.70 T=  197.8 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  79. x2= 121. y1=  1.57 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   376 2/1/2021  
AAA2     1 Colombia Confirmed cc1=  .997160 cc2=  .842857 lx= 12.61759 if=  80 il= 121 5/22/2020  n=  41 now=   40847 end=     301820     19131     36972 U=    76.54 T=  198.7 p1= 638.9 p2=    13.5 ed=   379 2/4/2021    x1=  80. x2= 121. y1=  1.55 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   379 2/4/2021  
AAA2     1 Colombia Confirmed cc1=  .997600 cc2=  .841427 lx= 12.61759 if=  81 il= 121 5/22/2020  n=  40 now=   40847 end=     301820     19131     36972 U=    75.40 T=  197.5 p1= 638.9 p2=    13.5 ed=   375 1/31/2021   x1=  81. x2= 121. y1=  1.55 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   375 1/31/2021 
AAA2     1 Colombia Confirmed cc1=  .997921 cc2=  .839807 lx= 12.61759 if=  82 il= 121 5/22/2020  n=  39 now=   40847 end=     301820     19131     36972 U=    74.33 T=  196.4 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  82. x2= 121. y1=  1.54 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   371 1/27/2021 
AAA2     1 Colombia Confirmed cc1=  .998129 cc2=  .838001 lx= 12.61759 if=  83 il= 121 5/22/2020  n=  38 now=   40847 end=     301820     19131     36972 U=    73.74 T=  195.8 p1= 638.9 p2=    13.5 ed=   369 1/25/2021   x1=  83. x2= 121. y1=  1.53 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   369 1/25/2021 
AAA2     1 Colombia Confirmed cc1=  .998315 cc2=  .836094 lx= 12.61759 if=  84 il= 121 5/22/2020  n=  37 now=   40847 end=     301820     19131     36972 U=    73.08 T=  195.2 p1= 638.9 p2=    13.5 ed=   367 1/23/2021   x1=  84. x2= 121. y1=  1.52 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   367 1/23/2021 
AAA2     1 Colombia Confirmed cc1=  .998460 cc2=  .834061 lx= 12.61759 if=  85 il= 121 5/22/2020  n=  36 now=   40847 end=     301820     19131     36972 U=    72.37 T=  194.4 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  85. x2= 121. y1=  1.51 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   365 1/21/2021 
AAA2     1 Colombia Confirmed cc1=  .998552 cc2=  .831885 lx= 12.61759 if=  86 il= 121 5/22/2020  n=  35 now=   40847 end=     301820     19131     36972 U=    72.35 T=  194.4 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  86. x2= 121. y1=  1.50 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   365 1/21/2021 
AAA2     1 Colombia Confirmed cc1=  .998707 cc2=  .829676 lx= 12.61759 if=  87 il= 121 5/22/2020  n=  34 now=   40847 end=     301820     19131     36972 U=    71.96 T=  194.0 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  87. x2= 121. y1=  1.49 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   363 1/19/2021 
AAA2     1 Colombia Confirmed cc1=  .998867 cc2=  .827368 lx= 12.61759 if=  88 il= 121 5/22/2020  n=  33 now=   40847 end=     301820     19131     36972 U=    71.48 T=  193.5 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  88. x2= 121. y1=  1.48 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   362 1/18/2021 
AAA2     1 Colombia Confirmed cc1=  .999018 cc2=  .824940 lx= 12.61759 if=  89 il= 121 5/22/2020  n=  32 now=   40847 end=     301820     19131     36972 U=    71.00 T=  193.0 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  89. x2= 121. y1=  1.47 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   360 1/16/2021 
AAA2     1 Colombia Confirmed cc1=  .999155 cc2=  .822379 lx= 12.61759 if=  90 il= 121 5/22/2020  n=  31 now=   40847 end=     301820     19131     36972 U=    70.31 T=  192.3 p1= 638.9 p2=    13.5 ed=   358 1/14/2021   x1=  90. x2= 121. y1=  1.46 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   358 1/14/2021 
AAA2     1 Colombia Confirmed cc1=  .999241 cc2=  .819636 lx= 12.61759 if=  91 il= 121 5/22/2020  n=  30 now=   40847 end=     301820     19131     36972 U=    69.85 T=  191.9 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  91. x2= 121. y1=  1.44 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   356 1/12/2021 
AAA2     1 Colombia Confirmed cc1=  .999307 cc2=  .816733 lx= 12.61759 if=  92 il= 121 5/22/2020  n=  29 now=   40847 end=     301820     19131     36972 U=    69.29 T=  191.3 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  92. x2= 121. y1=  1.43 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   354 1/10/2021 
AAA2     1 Colombia Confirmed cc1=  .999332 cc2=  .813637 lx= 12.61759 if=  93 il= 121 5/22/2020  n=  28 now=   40847 end=     301820     19131     36972 U=    69.61 T=  191.6 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1=  93. x2= 121. y1=  1.42 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   355 1/11/2021 
AAA2     1 Colombia Confirmed cc1=  .999450 cc2=  .810468 lx= 12.61759 if=  94 il= 121 5/22/2020  n=  27 now=   40847 end=     301820     19131     36972 U=    69.31 T=  191.3 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  94. x2= 121. y1=  1.40 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   354 1/10/2021 
AAA2     1 Colombia Confirmed cc1=  .999583 cc2=  .807132 lx= 12.61759 if=  95 il= 121 5/22/2020  n=  26 now=   40847 end=     301820     19131     36972 U=    68.71 T=  190.7 p1= 638.9 p2=    13.5 ed=   352 1/8/2021    x1=  95. x2= 121. y1=  1.39 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   352 1/8/2021  
AAA2     1 Colombia Confirmed cc1=  .999675 cc2=  .803559 lx= 12.61759 if=  96 il= 121 5/22/2020  n=  25 now=   40847 end=     301820     19131     36972 U=    67.84 T=  189.8 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  96. x2= 121. y1=  1.38 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   349 1/5/2021  
AAA2     1 Colombia Confirmed cc1=  .999691 cc2=  .799691 lx= 12.61759 if=  97 il= 121 5/22/2020  n=  24 now=   40847 end=     301820     19131     36972 U=    67.97 T=  190.0 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1=  97. x2= 121. y1=  1.37 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   350 1/6/2021  
AAA2     1 Colombia Confirmed cc1=  .999748 cc2=  .795623 lx= 12.61759 if=  98 il= 121 5/22/2020  n=  23 now=   40847 end=     301820     19131     36972 U=    67.21 T=  189.2 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  98. x2= 121. y1=  1.36 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   347 1/3/2021  
AAA2     1 Colombia Confirmed cc1=  .999744 cc2=  .791229 lx= 12.61759 if=  99 il= 121 5/22/2020  n=  22 now=   40847 end=     301820     19131     36972 U=    66.67 T=  188.6 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  99. x2= 121. y1=  1.34 y2=  1.01     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   345 1/1/2021  
AAA2     1 Colombia Confirmed cc1=  .999711 cc2=  .786510 lx= 12.58759 if= 100 il= 121 5/22/2020  n=  21 now=   40847 end=     292900     19131     36972 U=    66.99 T=  188.2 p1= 617.1 p2=    13.9 ed=   346 1/2/2021    x1= 100. x2= 121. y1=  1.32 y2=  1.00     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   346 1/2/2021  
AAA2     1 Colombia Confirmed cc1=  .999801 cc2=  .781583 lx= 12.12759 if= 101 il= 121 5/22/2020  n=  20 now=   40847 end=     184903     19131     36972 U=    56.40 T=  167.2 p1= 352.7 p2=    22.1 ed=   300 11/17/2020  x1= 101. x2= 121. y1=  1.17 y2=   .82     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   300 11/17/2020
AAA2     1 Colombia Confirmed cc1=  .999819 cc2=  .776213 lx= 11.88759 if= 102 il= 121 5/22/2020  n=  19 now=   40847 end=     145450     19131     36972 U=    51.07 T=  157.1 p1= 256.1 p2=    28.1 ed=   277 10/25/2020  x1= 102. x2= 121. y1=  1.08 y2=   .71     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   277 10/25/2020
AAA2     1 Colombia Confirmed cc1=  .999834 cc2=  .770418 lx= 11.68759 if= 103 il= 121 5/22/2020  n=  18 now=   40847 end=     119084     19131     36972 U=    46.02 T=  148.8 p1= 191.5 p2=    34.3 ed=   257 10/5/2020   x1= 103. x2= 121. y1=   .99 y2=   .60     
GP: Confirmed Colombia 5/22/2020       121   40847   119084   19131    36972     2   257 10/5/2020 
AAA2     1 Colombia Confirmed cc1=  .999811 cc2=  .764109 lx= 11.77759 if= 104 il= 121 5/22/2020  n=  17 now=   40847 end=     130299     19131     36972 U=    48.88 T=  152.8 p1= 219.0 p2=    31.3 ed=   268 10/16/2020  x1= 104. x2= 121. y1=  1.00 y2=   .65     
GP: Confirmed Colombia 5/22/2020       121   40847    -       19131    36972     2   268 10/16/2020
AAA2     1 Colombia Confirmed cc1=  .999891 cc2=  .757355 lx= 11.46759 if= 105 il= 121 5/22/2020  n=  16 now=   40847 end=      95567     19131     36972 U=    41.41 T=  140.7 p1= 134.0 p2=    42.7 ed=   238 9/16/2020   x1= 105. x2= 121. y1=   .86 y2=   .48     
GP: Confirmed Colombia 5/22/2020       121   40847    95567   19131    36972     2   238 9/16/2020 
AAA2     1 Colombia Confirmed cc1=  .999879 cc2=  .749879 lx= 11.38759 if= 106 il= 121 5/22/2020  n=  15 now=   40847 end=      88219     19131     36972 U=    39.56 T=  137.8 p1= 116.0 p2=    46.3 ed=   231 9/9/2020    x1= 106. x2= 121. y1=   .80 y2=   .42     
GP: Confirmed Colombia 5/22/2020       121   40847    88219   19131    36972     2   231 9/9/2020  
AAA2     1 Colombia Confirmed cc1=  .999860 cc2=  .741661 lx= 11.31759 if= 107 il= 121 5/22/2020  n=  14 now=   40847 end=      82255     19131     36972 U=    38.30 T=  135.5 p1= 101.4 p2=    49.7 ed=   225 9/3/2020    x1= 107. x2= 121. y1=   .74 y2=   .38     
GP: Confirmed Colombia 5/22/2020       121   40847    82255   19131    36972     2   225 9/3/2020  
AAA2     1 Colombia Confirmed cc1=  .999935 cc2=  .732674 lx= 11.08759 if= 108 il= 121 5/22/2020  n=  13 now=   40847 end=      65354     19131     36972 U=    32.67 T=  127.7 p1=  60.0 p2=    62.5 ed=   204 8/13/2020   x1= 108. x2= 121. y1=   .60 y2=   .21     
GP: Confirmed Colombia 5/22/2020       121   40847    65354   19131    36972     2   204 8/13/2020 
AAA2     1 Colombia Confirmed cc1=  .999932 cc2=  .722582 lx= 11.01759 if= 109 il= 121 5/22/2020  n=  12 now=   40847 end=      60936     19131     36972 U=    31.00 T=  125.6 p1=  49.2 p2=    67.0 ed=   198 8/7/2020    x1= 109. x2= 121. y1=   .53 y2=   .15     
GP: Confirmed Colombia 5/22/2020       121   40847    60936   19131    36972     2   198 8/7/2020  
