TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8619.00000        9.06172
TAB:  US_California_San_Diego Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_San_Diego Confirmed cc1=  .996400 cc2=  .760698 lx= 10.41172 if=  95 il= 112 5/13/2020  n=  17 now=    8619 end=      33247      5276      7164 U=    63.32 T=  150.6 p1= 285.7 p2=    25.9 ed=   300 11/17/2020  x1=  95. x2= 112. y1=   .88 y2=   .61     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   300 11/17/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .995794 cc2=  .753258 lx= 10.17172 if=  96 il= 112 5/13/2020  n=  16 now=    8619 end=      26153      5276      7164 U=    54.15 T=  137.5 p1= 203.4 p2=    33.0 ed=   265 10/13/2020  x1=  96. x2= 112. y1=   .77 y2=   .47     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   265 10/13/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .995162 cc2=  .745162 lx= 10.81172 if=  97 il= 112 5/13/2020  n=  15 now=    8619 end=      49598      5276      7164 U=    72.05 T=  170.1 p1= 475.4 p2=    17.4 ed=   340 12/27/2020  x1=  97. x2= 112. y1=  1.02 y2=   .81     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   340 12/27/2020
AAA2     1 US_California_San_Diego Confirmed cc1=  .995239 cc2=  .737040 lx= 11.06172 if=  98 il= 112 5/13/2020  n=  14 now=    8619 end=      63686      5276      7164 U=    87.91 T=  192.2 p1= 638.9 p2=    13.5 ed=   399 2/24/2021   x1=  98. x2= 112. y1=  1.07 y2=   .91     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   399 2/24/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995118 cc2=  .727857 lx= 11.06172 if=  99 il= 112 5/13/2020  n=  13 now=    8619 end=      63686      5276      7164 U=    85.12 T=  189.7 p1= 638.9 p2=    13.5 ed=   390 2/15/2021   x1=  99. x2= 112. y1=  1.07 y2=   .91     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   390 2/15/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994205 cc2=  .716855 lx= 11.06172 if= 100 il= 112 5/13/2020  n=  12 now=    8619 end=      63686      5276      7164 U=    82.05 T=  186.9 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1= 100. x2= 112. y1=  1.06 y2=   .91     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   380 2/5/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .992656 cc2=  .703981 lx= 11.06172 if= 101 il= 112 5/13/2020  n=  11 now=    8619 end=      63686      5276      7164 U=    83.25 T=  188.0 p1= 638.9 p2=    13.5 ed=   384 2/9/2021    x1= 101. x2= 112. y1=  1.04 y2=   .91     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   384 2/9/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .990451 cc2=  .688940 lx= 11.06172 if= 102 il= 112 5/13/2020  n=  10 now=    8619 end=      63686      5276      7164 U=    89.26 T=  193.5 p1= 638.9 p2=    13.5 ed=   404 3/1/2021    x1= 102. x2= 112. y1=  1.02 y2=   .91     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   404 3/1/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .991282 cc2=  .675055 lx= 11.06172 if= 103 il= 112 5/13/2020  n=   9 now=    8619 end=      63686      5276      7164 U=    83.45 T=  188.2 p1= 638.9 p2=    13.5 ed=   385 2/10/2021   x1= 103. x2= 112. y1=  1.02 y2=   .91     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   385 2/10/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .985651 cc2=  .632098 lx= 11.06172 if= 105 il= 112 5/13/2020  n=   7 now=    8619 end=      63686      5276      7164 U=    90.57 T=  194.7 p1= 638.9 p2=    13.5 ed=   408 3/5/2021    x1= 105. x2= 112. y1=   .99 y2=   .91     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619    -        5276     7164     9   408 3/5/2021  
AAA2     1 US_California_San_Diego Confirmed cc1=  .989553 cc2=  .611589 lx=  9.07172 if= 106 il= 112 5/13/2020  n=   6 now=    8619 end=       8705      5276      7164 U=    18.87 T=   99.0 p1=   1.0 p2=    99.0 ed=   143 6/13/2020   x1= 106. x2= 112. y1=  -.37 y2=  -.69     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619     8705    5276     7164     9   143 6/13/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992937 cc2=  .584689 lx=  8.67172 if= 107 il= 112 5/13/2020  n=   5 now=    8619 end=       5835      5276      7164 U=     4.97 T=  100.6 p1= -32.3 p2=   147.7 ed=   112 5/13/2020   x1= 107. x2= 112. y1= -1.29 y2= -2.29     
GP: Confirmed US_California_San_Diego 5/13/2020       112    8619     5835    5276     7164     9   112 5/13/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .980994 cc2=  .877852 lx=  9.29172 if=  20 il= 113 5/14/2020  n=  93 now=    8619 end=      10847      5391      7483 U=    35.95 T=  100.1 p1=  25.8 p2=    79.5 ed=   184 7/24/2020   x1=  20. x2= 113. y1=  2.23 y2=  -.36     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    10847    5391     7483     9   184 7/24/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .981769 cc2=  .878073 lx=  9.25172 if=  21 il= 113 5/14/2020  n=  92 now=    8619 end=      10422      5391      7483 U=    34.83 T=   98.5 p1=  20.9 p2=    82.7 ed=   180 7/20/2020   x1=  21. x2= 113. y1=  2.22 y2=  -.42     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    10422    5391     7483     9   180 7/20/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .982497 cc2=  .878240 lx=  9.22172 if=  22 il= 113 5/14/2020  n=  91 now=    8619 end=      10114      5391      7483 U=    34.91 T=   96.8 p1=  17.3 p2=    85.2 ed=   179 7/19/2020   x1=  22. x2= 113. y1=  2.14 y2=  -.46     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    10114    5391     7483     9   179 7/19/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .983686 cc2=  .878858 lx=  9.19172 if=  23 il= 113 5/14/2020  n=  90 now=    8619 end=       9815      5391      7483 U=    33.94 T=   95.6 p1=  13.9 p2=    87.8 ed=   175 7/15/2020   x1=  23. x2= 113. y1=  2.14 y2=  -.51     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9815    5391     7483     9   175 7/15/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .984837 cc2=  .879428 lx=  9.17172 if=  24 il= 113 5/14/2020  n=  89 now=    8619 end=       9621      5391      7483 U=    33.16 T=   94.9 p1=  11.6 p2=    89.6 ed=   173 7/13/2020   x1=  24. x2= 113. y1=  2.14 y2=  -.55     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9621    5391     7483     9   173 7/13/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .985945 cc2=  .879945 lx=  9.14172 if=  25 il= 113 5/14/2020  n=  88 now=    8619 end=       9336      5391      7483 U=    32.20 T=   93.7 p1=   8.3 p2=    92.3 ed=   169 7/9/2020    x1=  25. x2= 113. y1=  2.13 y2=  -.60     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9336    5391     7483     9   169 7/9/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .987008 cc2=  .880407 lx=  9.12172 if=  26 il= 113 5/14/2020  n=  87 now=    8619 end=       9151      5391      7483 U=    31.43 T=   93.0 p1=   6.2 p2=    94.2 ed=   167 7/7/2020    x1=  26. x2= 113. y1=  2.13 y2=  -.64     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9151    5391     7483     9   167 7/7/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .988022 cc2=  .880811 lx=  9.10172 if=  27 il= 113 5/14/2020  n=  86 now=    8619 end=       8970      5391      7483 U=    30.67 T=   92.3 p1=   4.1 p2=    96.1 ed=   164 7/4/2020    x1=  27. x2= 113. y1=  2.13 y2=  -.67     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8970    5391     7483     9   164 7/4/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .988985 cc2=  .881152 lx=  9.08172 if=  28 il= 113 5/14/2020  n=  85 now=    8619 end=       8793      5391      7483 U=    29.91 T=   91.6 p1=   2.0 p2=    98.0 ed=   162 7/2/2020    x1=  28. x2= 113. y1=  2.13 y2=  -.71     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8793    5391     7483     9   162 7/2/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .989893 cc2=  .881428 lx=  9.06172 if=  29 il= 113 5/14/2020  n=  84 now=    8619 end=       8618      5391      7483 U=    29.16 T=   90.9 p1=    .0 p2=   100.0 ed=   159 6/29/2020   x1=  29. x2= 113. y1=  2.12 y2=  -.76     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8618    5391     7483     9   159 6/29/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .990743 cc2=  .881634 lx=  9.04172 if=  30 il= 113 5/14/2020  n=  83 now=    8619 end=       8448      5391      7483 U=    28.40 T=   90.3 p1=  -2.0 p2=   102.0 ed=   157 6/27/2020   x1=  30. x2= 113. y1=  2.12 y2=  -.80     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8448    5391     7483     9   157 6/27/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .991531 cc2=  .881767 lx=  9.03172 if=  31 il= 113 5/14/2020  n=  82 now=    8619 end=       8364      5391      7483 U=    27.86 T=   90.1 p1=  -3.0 p2=   103.0 ed=   155 6/25/2020   x1=  31. x2= 113. y1=  2.12 y2=  -.82     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8364    5391     7483     9   155 6/25/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992255 cc2=  .881824 lx=  9.01172 if=  32 il= 113 5/14/2020  n=  81 now=    8619 end=       8198      5391      7483 U=    27.11 T=   89.4 p1=  -4.9 p2=   105.1 ed=   153 6/23/2020   x1=  32. x2= 113. y1=  2.12 y2=  -.87     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8198    5391     7483     9   153 6/23/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .992910 cc2=  .881798 lx=  9.00172 if=  33 il= 113 5/14/2020  n=  80 now=    8619 end=       8117      5391      7483 U=    26.57 T=   89.3 p1=  -5.8 p2=   106.2 ed=   151 6/21/2020   x1=  33. x2= 113. y1=  2.12 y2=  -.89     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8117    5391     7483     9   151 6/21/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .993493 cc2=  .881690 lx=  8.98172 if=  34 il= 113 5/14/2020  n=  79 now=    8619 end=       7956      5391      7483 U=    25.83 T=   88.6 p1=  -7.7 p2=   108.3 ed=   149 6/19/2020   x1=  34. x2= 113. y1=  2.11 y2=  -.94     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7956    5391     7483     9   149 6/19/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994001 cc2=  .881492 lx=  8.97172 if=  35 il= 113 5/14/2020  n=  78 now=    8619 end=       7877      5391      7483 U=    25.30 T=   88.5 p1=  -8.6 p2=   109.4 ed=   148 6/18/2020   x1=  35. x2= 113. y1=  2.11 y2=  -.97     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7877    5391     7483     9   148 6/18/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994430 cc2=  .881203 lx=  8.96172 if=  36 il= 113 5/14/2020  n=  77 now=    8619 end=       7798      5391      7483 U=    24.77 T=   88.3 p1=  -9.5 p2=   110.5 ed=   146 6/16/2020   x1=  36. x2= 113. y1=  2.11 y2= -1.00     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7798    5391     7483     9   146 6/16/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994779 cc2=  .880818 lx=  8.95172 if=  37 il= 113 5/14/2020  n=  76 now=    8619 end=       7721      5391      7483 U=    24.24 T=   88.2 p1= -10.4 p2=   111.6 ed=   145 6/15/2020   x1=  37. x2= 113. y1=  2.11 y2= -1.02     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7721    5391     7483     9   145 6/15/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995044 cc2=  .880336 lx=  8.94172 if=  38 il= 113 5/14/2020  n=  75 now=    8619 end=       7644      5391      7483 U=    23.72 T=   88.0 p1= -11.3 p2=   112.8 ed=   144 6/14/2020   x1=  38. x2= 113. y1=  2.11 y2= -1.05     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7644    5391     7483     9   144 6/14/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995226 cc2=  .879756 lx=  8.93172 if=  39 il= 113 5/14/2020  n=  74 now=    8619 end=       7568      5391      7483 U=    23.20 T=   87.9 p1= -12.2 p2=   113.9 ed=   142 6/12/2020   x1=  39. x2= 113. y1=  2.11 y2= -1.08 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995227 cc2=  .879756 lx=  8.92872 if=  39 il= 113 5/14/2020  n=  74 now=    8619 end=       7568      5391      7483 U=    23.20 T=   87.9 p1= -12.2 p2=   113.9 ed=   142 6/12/2020   x1=  39. x2= 113. y1=  2.11 y2= -1.08 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7568    5391     7483     9   142 6/12/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995325 cc2=  .879077 lx=  8.92172 if=  40 il= 113 5/14/2020  n=  73 now=    8619 end=       7492      5391      7483 U=    22.68 T=   87.8 p1= -13.1 p2=   115.0 ed=   141 6/11/2020   x1=  40. x2= 113. y1=  2.11 y2= -1.11 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995325 cc2=  .879077 lx=  8.92072 if=  40 il= 113 5/14/2020  n=  73 now=    8619 end=       7492      5391      7483 U=    22.68 T=   87.8 p1= -13.1 p2=   115.0 ed=   141 6/11/2020   x1=  40. x2= 113. y1=  2.11 y2= -1.11 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7492    5391     7483     9   141 6/11/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995341 cc2=  .878299 lx=  8.91172 if=  41 il= 113 5/14/2020  n=  72 now=    8619 end=       7418      5391      7483 U=    22.17 T=   87.7 p1= -13.9 p2=   116.2 ed=   140 6/10/2020   x1=  41. x2= 113. y1=  2.11 y2= -1.14 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995341 cc2=  .878299 lx=  8.91372 if=  41 il= 113 5/14/2020  n=  72 now=    8619 end=       7418      5391      7483 U=    22.17 T=   87.7 p1= -13.9 p2=   116.2 ed=   140 6/10/2020   x1=  41. x2= 113. y1=  2.11 y2= -1.14 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7418    5391     7483     9   140 6/10/2020 
AAA1     1 US_California_San_Diego Confirmed cc1=  .995278 cc2=  .877427 lx=  8.91172 if=  42 il= 113 5/14/2020  n=  71 now=    8619 end=       7418      5391      7483 U=    21.86 T=   88.0 p1= -13.9 p2=   116.2 ed=   139 6/9/2020    x1=  42. x2= 113. y1=  2.11 y2= -1.14 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995279 cc2=  .877427 lx=  8.90772 if=  42 il= 113 5/14/2020  n=  71 now=    8619 end=       7418      5391      7483 U=    21.86 T=   88.0 p1= -13.9 p2=   116.2 ed=   139 6/9/2020    x1=  42. x2= 113. y1=  2.11 y2= -1.14 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7418    5391     7483     9   139 6/9/2020  
AAA1     1 US_California_San_Diego Confirmed cc1=  .995148 cc2=  .876470 lx=  8.90172 if=  43 il= 113 5/14/2020  n=  70 now=    8619 end=       7344      5391      7483 U=    21.68 T=   87.6 p1= -14.8 p2=   117.4 ed=   138 6/8/2020    x1=  43. x2= 113. y1=  2.05 y2= -1.17 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995148 cc2=  .876470 lx=  8.90372 if=  43 il= 113 5/14/2020  n=  70 now=    8619 end=       7344      5391      7483 U=    21.68 T=   87.6 p1= -14.8 p2=   117.4 ed=   138 6/8/2020    x1=  43. x2= 113. y1=  2.05 y2= -1.17 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7344    5391     7483     9   138 6/8/2020  
AAA1     1 US_California_San_Diego Confirmed cc1=  .995031 cc2=  .875508 lx=  8.90172 if=  44 il= 113 5/14/2020  n=  69 now=    8619 end=       7344      5391      7483 U=    21.37 T=   87.9 p1= -14.8 p2=   117.4 ed=   138 6/8/2020    x1=  44. x2= 113. y1=  2.05 y2= -1.17 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .995032 cc2=  .875508 lx=  8.89872 if=  44 il= 113 5/14/2020  n=  69 now=    8619 end=       7344      5391      7483 U=    21.37 T=   87.9 p1= -14.8 p2=   117.4 ed=   138 6/8/2020    x1=  44. x2= 113. y1=  2.05 y2= -1.17 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7344    5391     7483     9   138 6/8/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994850 cc2=  .874464 lx=  8.89172 if=  45 il= 113 5/14/2020  n=  68 now=    8619 end=       7271      5391      7483 U=    20.86 T=   87.8 p1= -15.6 p2=   118.5 ed=   137 6/7/2020    x1=  45. x2= 113. y1=  2.05 y2= -1.21     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7271    5391     7483     9   137 6/7/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994625 cc2=  .873357 lx=  8.89172 if=  46 il= 113 5/14/2020  n=  67 now=    8619 end=       7271      5391      7483 U=    20.55 T=   88.2 p1= -15.6 p2=   118.5 ed=   136 6/6/2020    x1=  46. x2= 113. y1=  2.05 y2= -1.21     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7271    5391     7483     9   136 6/6/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994383 cc2=  .872214 lx=  8.89172 if=  47 il= 113 5/14/2020  n=  66 now=    8619 end=       7271      5391      7483 U=    20.25 T=   88.6 p1= -15.6 p2=   118.5 ed=   136 6/6/2020    x1=  47. x2= 113. y1=  2.05 y2= -1.21     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7271    5391     7483     9   136 6/6/2020  
AAA1     1 US_California_San_Diego Confirmed cc1=  .994175 cc2=  .871084 lx=  8.90172 if=  48 il= 113 5/14/2020  n=  65 now=    8619 end=       7344      5391      7483 U=    20.14 T=   89.4 p1= -14.8 p2=   117.4 ed=   136 6/6/2020    x1=  48. x2= 113. y1=  2.05 y2= -1.17 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .994176 cc2=  .871084 lx=  8.89972 if=  48 il= 113 5/14/2020  n=  65 now=    8619 end=       7344      5391      7483 U=    20.14 T=   89.4 p1= -14.8 p2=   117.4 ed=   136 6/6/2020    x1=  48. x2= 113. y1=  2.05 y2= -1.17 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7344    5391     7483     9   136 6/6/2020  
AAA1     1 US_California_San_Diego Confirmed cc1=  .994069 cc2=  .870035 lx=  8.91172 if=  49 il= 113 5/14/2020  n=  64 now=    8619 end=       7418      5391      7483 U=    20.01 T=   90.1 p1= -13.9 p2=   116.2 ed=   137 6/7/2020    x1=  49. x2= 113. y1=  2.06 y2= -1.14 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .994070 cc2=  .870035 lx=  8.90872 if=  49 il= 113 5/14/2020  n=  64 now=    8619 end=       7418      5391      7483 U=    20.01 T=   90.1 p1= -13.9 p2=   116.2 ed=   137 6/7/2020    x1=  49. x2= 113. y1=  2.06 y2= -1.14 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7418    5391     7483     9   137 6/7/2020  
AAA1     1 US_California_San_Diego Confirmed cc1=  .994184 cc2=  .869184 lx=  8.92172 if=  50 il= 113 5/14/2020  n=  63 now=    8619 end=       7492      5391      7483 U=    20.32 T=   90.4 p1= -13.1 p2=   115.0 ed=   138 6/8/2020    x1=  50. x2= 113. y1=  1.99 y2= -1.11 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .994184 cc2=  .869184 lx=  8.92372 if=  50 il= 113 5/14/2020  n=  63 now=    8619 end=       7492      5391      7483 U=    20.32 T=   90.4 p1= -13.1 p2=   115.0 ed=   138 6/8/2020    x1=  50. x2= 113. y1=  1.99 y2= -1.11 BEST
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7492    5391     7483     9   138 6/8/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994313 cc2=  .868324 lx=  8.94172 if=  51 il= 113 5/14/2020  n=  62 now=    8619 end=       7644      5391      7483 U=    20.82 T=   91.1 p1= -11.3 p2=   112.8 ed=   140 6/10/2020   x1=  51. x2= 113. y1=  1.93 y2= -1.05     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7644    5391     7483     9   140 6/10/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994459 cc2=  .867459 lx=  8.96172 if=  52 il= 113 5/14/2020  n=  61 now=    8619 end=       7798      5391      7483 U=    21.09 T=   92.0 p1=  -9.5 p2=   110.5 ed=   141 6/11/2020   x1=  52. x2= 113. y1=  1.90 y2= -1.00     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7798    5391     7483     9   141 6/11/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994831 cc2=  .866794 lx=  8.98172 if=  53 il= 113 5/14/2020  n=  60 now=    8619 end=       7956      5391      7483 U=    21.66 T=   92.6 p1=  -7.7 p2=   108.3 ed=   143 6/13/2020   x1=  53. x2= 113. y1=  1.83 y2=  -.94     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     7956    5391     7483     9   143 6/13/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .995229 cc2=  .866129 lx=  9.01172 if=  54 il= 113 5/14/2020  n=  59 now=    8619 end=       8198      5391      7483 U=    23.79 T=   92.3 p1=  -4.9 p2=   105.1 ed=   148 6/18/2020   x1=  54. x2= 113. y1=  1.61 y2=  -.87     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8198    5391     7483     9   148 6/18/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994998 cc2=  .864809 lx=  9.01172 if=  55 il= 113 5/14/2020  n=  58 now=    8619 end=       8198      5391      7483 U=    23.39 T=   92.7 p1=  -4.9 p2=   105.1 ed=   147 6/17/2020   x1=  55. x2= 113. y1=  1.61 y2=  -.87     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8198    5391     7483     9   147 6/17/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994848 cc2=  .863541 lx=  9.02172 if=  56 il= 113 5/14/2020  n=  57 now=    8619 end=       8281      5391      7483 U=    23.36 T=   93.2 p1=  -3.9 p2=   104.1 ed=   148 6/18/2020   x1=  56. x2= 113. y1=  1.59 y2=  -.85     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8281    5391     7483     9   148 6/18/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994823 cc2=  .862369 lx=  9.04172 if=  57 il= 113 5/14/2020  n=  56 now=    8619 end=       8448      5391      7483 U=    23.94 T=   93.8 p1=  -2.0 p2=   102.0 ed=   150 6/20/2020   x1=  57. x2= 113. y1=  1.54 y2=  -.80     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8448    5391     7483     9   150 6/20/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994770 cc2=  .861139 lx=  9.06172 if=  58 il= 113 5/14/2020  n=  55 now=    8619 end=       8618      5391      7483 U=    25.05 T=   94.0 p1=    .0 p2=   100.0 ed=   153 6/23/2020   x1=  58. x2= 113. y1=  1.44 y2=  -.76     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     8618    5391     7483     9   153 6/23/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994314 cc2=  .856954 lx=  9.11172 if=  61 il= 113 5/14/2020  n=  52 now=    8619 end=       9060      5391      7483 U=    26.10 T=   95.9 p1=   5.1 p2=    95.1 ed=   157 6/27/2020   x1=  61. x2= 113. y1=  1.34 y2=  -.66     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9060    5391     7483     9   157 6/27/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994119 cc2=  .855444 lx=  9.12172 if=  62 il= 113 5/14/2020  n=  51 now=    8619 end=       9151      5391      7483 U=    26.22 T=   96.3 p1=   6.2 p2=    94.2 ed=   158 6/28/2020   x1=  62. x2= 113. y1=  1.31 y2=  -.64     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9151    5391     7483     9   158 6/28/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .993991 cc2=  .853963 lx=  9.15172 if=  63 il= 113 5/14/2020  n=  50 now=    8619 end=       9430      5391      7483 U=    26.54 T=   97.6 p1=   9.4 p2=    91.4 ed=   160 6/30/2020   x1=  63. x2= 113. y1=  1.30 y2=  -.58     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9430    5391     7483     9   160 6/30/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994141 cc2=  .852720 lx=  9.19172 if=  64 il= 113 5/14/2020  n=  49 now=    8619 end=       9815      5391      7483 U=    27.71 T=   98.8 p1=  13.9 p2=    87.8 ed=   164 7/4/2020    x1=  64. x2= 113. y1=  1.26 y2=  -.51     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619     9815    5391     7483     9   164 7/4/2020  
AAA2     1 US_California_San_Diego Confirmed cc1=  .994524 cc2=  .850186 lx=  9.30172 if=  66 il= 113 5/14/2020  n=  47 now=    8619 end=      10956      5391      7483 U=    30.70 T=  102.5 p1=  27.1 p2=    78.7 ed=   174 7/14/2020   x1=  66. x2= 113. y1=  1.19 y2=  -.34     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    10956    5391     7483     9   174 7/14/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994732 cc2=  .848867 lx=  9.36172 if=  67 il= 113 5/14/2020  n=  46 now=    8619 end=      11634      5391      7483 U=    32.41 T=  104.5 p1=  35.0 p2=    74.1 ed=   180 7/20/2020   x1=  67. x2= 113. y1=  1.16 y2=  -.26     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    11634    5391     7483     9   180 7/20/2020 
AAA2     1 US_California_San_Diego Confirmed cc1=  .994955 cc2=  .847513 lx=  9.44172 if=  68 il= 113 5/14/2020  n=  45 now=    8619 end=      12603      5391      7483 U=    33.94 T=  107.5 p1=  46.2 p2=    68.4 ed=   187 7/27/2020   x1=  68. x2= 113. y1=  1.16 y2=  -.16     
GP: Confirmed US_California_San_Diego 5/14/2020       113    8619    12603    5391     7483     9   187 7/27/2020 
