TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4925.00000        8.50208
TAB:  US_Georgia_Fulton Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   126 5/27/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998870 cc2=  .881829 lx=  8.38208 if=  46 il= 118 5/19/2020  n=  72 now=    4925 end=       4368      3772      4379 U=    18.44 T=   82.6 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  46. x2= 118. y1=  1.99 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998874 cc2=  .881829 lx=  8.37908 if=  46 il= 118 5/19/2020  n=  72 now=    4925 end=       4368      3772      4379 U=    18.44 T=   82.6 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  46. x2= 118. y1=  1.99 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   126 5/27/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998834 cc2=  .880983 lx=  8.38208 if=  47 il= 118 5/19/2020  n=  71 now=    4925 end=       4368      3772      4379 U=    18.53 T=   82.4 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  47. x2= 118. y1=  1.91 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998840 cc2=  .880983 lx=  8.37808 if=  47 il= 118 5/19/2020  n=  71 now=    4925 end=       4368      3772      4379 U=    18.53 T=   82.4 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  47. x2= 118. y1=  1.91 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   126 5/27/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998814 cc2=  .880135 lx=  8.37208 if=  48 il= 118 5/19/2020  n=  70 now=    4925 end=       4324      3772      4379 U=    17.94 T=   82.3 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  48. x2= 118. y1=  1.91 y2= -1.99     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4324    3772     4379    12   124 5/25/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998766 cc2=  .879243 lx=  8.37208 if=  49 il= 118 5/19/2020  n=  69 now=    4925 end=       4324      3772      4379 U=    17.92 T=   82.3 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  49. x2= 118. y1=  1.86 y2= -1.99     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4324    3772     4379    12   124 5/25/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998714 cc2=  .878328 lx=  8.37208 if=  50 il= 118 5/19/2020  n=  68 now=    4925 end=       4324      3772      4379 U=    17.55 T=   83.1 p1= -12.2 p2=   113.9 ed=   124 5/25/2020   x1=  50. x2= 118. y1=  1.88 y2= -1.99     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4324    3772     4379    12   124 5/25/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998677 cc2=  .877409 lx=  8.38208 if=  51 il= 118 5/19/2020  n=  67 now=    4925 end=       4368      3772      4379 U=    17.82 T=   83.8 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  51. x2= 118. y1=  1.84 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998686 cc2=  .877409 lx=  8.37708 if=  51 il= 118 5/19/2020  n=  67 now=    4925 end=       4368      3772      4379 U=    17.82 T=   83.8 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  51. x2= 118. y1=  1.84 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   125 5/26/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998666 cc2=  .876496 lx=  8.38208 if=  52 il= 118 5/19/2020  n=  66 now=    4925 end=       4368      3772      4379 U=    17.93 T=   83.6 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  52. x2= 118. y1=  1.76 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998669 cc2=  .876496 lx=  8.37908 if=  52 il= 118 5/19/2020  n=  66 now=    4925 end=       4368      3772      4379 U=    17.93 T=   83.6 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  52. x2= 118. y1=  1.76 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   125 5/26/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998634 cc2=  .875543 lx=  8.38208 if=  53 il= 118 5/19/2020  n=  65 now=    4925 end=       4368      3772      4379 U=    18.04 T=   83.4 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  53. x2= 118. y1=  1.68 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998635 cc2=  .875543 lx=  8.38108 if=  53 il= 118 5/19/2020  n=  65 now=    4925 end=       4368      3772      4379 U=    18.04 T=   83.4 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  53. x2= 118. y1=  1.68 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   125 5/26/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998587 cc2=  .874552 lx=  8.38208 if=  54 il= 118 5/19/2020  n=  64 now=    4925 end=       4368      3772      4379 U=    18.05 T=   83.4 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  54. x2= 118. y1=  1.63 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998587 cc2=  .874552 lx=  8.38208 if=  54 il= 118 5/19/2020  n=  64 now=    4925 end=       4368      3772      4379 U=    18.05 T=   83.4 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  54. x2= 118. y1=  1.63 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   125 5/26/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998538 cc2=  .873538 lx=  8.38208 if=  55 il= 118 5/19/2020  n=  63 now=    4925 end=       4368      3772      4379 U=    17.97 T=   83.5 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  55. x2= 118. y1=  1.59 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998539 cc2=  .873538 lx=  8.38408 if=  55 il= 118 5/19/2020  n=  63 now=    4925 end=       4368      3772      4379 U=    17.97 T=   83.5 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  55. x2= 118. y1=  1.59 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   125 5/26/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .998504 cc2=  .872516 lx=  8.38208 if=  56 il= 118 5/19/2020  n=  62 now=    4925 end=       4368      3772      4379 U=    18.12 T=   83.2 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  56. x2= 118. y1=  1.50 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998509 cc2=  .872516 lx=  8.38608 if=  56 il= 118 5/19/2020  n=  62 now=    4925 end=       4368      3772      4379 U=    18.12 T=   83.2 p1= -11.3 p2=   112.8 ed=   125 5/26/2020   x1=  56. x2= 118. y1=  1.50 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   125 5/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998448 cc2=  .871448 lx=  8.39208 if=  57 il= 118 5/19/2020  n=  61 now=    4925 end=       4411      3772      4379 U=    18.55 T=   83.6 p1= -10.4 p2=   111.7 ed=   127 5/28/2020   x1=  57. x2= 118. y1=  1.44 y2= -1.85     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4411    3772     4379    12   127 5/28/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998386 cc2=  .870349 lx=  8.39208 if=  58 il= 118 5/19/2020  n=  60 now=    4925 end=       4411      3772      4379 U=    18.64 T=   83.4 p1= -10.4 p2=   111.7 ed=   127 5/28/2020   x1=  58. x2= 118. y1=  1.36 y2= -1.85     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4411    3772     4379    12   127 5/28/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998312 cc2=  .869212 lx=  8.39208 if=  59 il= 118 5/19/2020  n=  59 now=    4925 end=       4411      3772      4379 U=    18.51 T=   83.7 p1= -10.4 p2=   111.7 ed=   127 5/28/2020   x1=  59. x2= 118. y1=  1.33 y2= -1.85     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4411    3772     4379    12   127 5/28/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998254 cc2=  .868065 lx=  8.39208 if=  60 il= 118 5/19/2020  n=  58 now=    4925 end=       4411      3772      4379 U=    18.37 T=   84.0 p1= -10.4 p2=   111.7 ed=   127 5/28/2020   x1=  60. x2= 118. y1=  1.30 y2= -1.85     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4411    3772     4379    12   127 5/28/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998233 cc2=  .866927 lx=  8.39208 if=  61 il= 118 5/19/2020  n=  57 now=    4925 end=       4411      3772      4379 U=    18.50 T=   83.7 p1= -10.4 p2=   111.7 ed=   127 5/28/2020   x1=  61. x2= 118. y1=  1.23 y2= -1.85     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4411    3772     4379    12   127 5/28/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998192 cc2=  .865739 lx=  8.40208 if=  62 il= 118 5/19/2020  n=  56 now=    4925 end=       4456      3772      4379 U=    18.98 T=   84.0 p1=  -9.5 p2=   110.5 ed=   128 5/29/2020   x1=  62. x2= 118. y1=  1.16 y2= -1.79     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4456    3772     4379    12   128 5/29/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998139 cc2=  .864509 lx=  8.40208 if=  63 il= 118 5/19/2020  n=  55 now=    4925 end=       4456      3772      4379 U=    18.79 T=   84.3 p1=  -9.5 p2=   110.5 ed=   128 5/29/2020   x1=  63. x2= 118. y1=  1.14 y2= -1.79     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4456    3772     4379    12   128 5/29/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998354 cc2=  .862271 lx=  8.41208 if=  65 il= 118 5/19/2020  n=  53 now=    4925 end=       4501      3772      4379 U=    19.48 T=   84.2 p1=  -8.6 p2=   109.4 ed=   130 5/31/2020   x1=  65. x2= 118. y1=   .99 y2= -1.73     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4501    3772     4379    12   130 5/31/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998358 cc2=  .860998 lx=  8.42208 if=  66 il= 118 5/19/2020  n=  52 now=    4925 end=       4546      3772      4379 U=    20.04 T=   84.4 p1=  -7.7 p2=   108.3 ed=   131 6/1/2020    x1=  66. x2= 118. y1=   .92 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4546    3772     4379    12   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998330 cc2=  .859655 lx=  8.42208 if=  67 il= 118 5/19/2020  n=  51 now=    4925 end=       4546      3772      4379 U=    19.93 T=   84.6 p1=  -7.7 p2=   108.3 ed=   131 6/1/2020    x1=  67. x2= 118. y1=   .88 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4546    3772     4379    12   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998375 cc2=  .858347 lx=  8.43208 if=  68 il= 118 5/19/2020  n=  50 now=    4925 end=       4592      3772      4379 U=    20.35 T=   84.9 p1=  -6.8 p2=   107.3 ed=   132 6/2/2020    x1=  68. x2= 118. y1=   .83 y2= -1.63     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4592    3772     4379    12   132 6/2/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998461 cc2=  .857039 lx=  8.44208 if=  69 il= 118 5/19/2020  n=  49 now=    4925 end=       4638      3772      4379 U=    21.15 T=   84.7 p1=  -5.8 p2=   106.2 ed=   134 6/4/2020    x1=  69. x2= 118. y1=   .74 y2= -1.58     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4638    3772     4379    12   134 6/4/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998441 cc2=  .855584 lx=  8.44208 if=  70 il= 118 5/19/2020  n=  48 now=    4925 end=       4638      3772      4379 U=    21.12 T=   84.7 p1=  -5.8 p2=   106.2 ed=   134 6/4/2020    x1=  70. x2= 118. y1=   .70 y2= -1.58     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4638    3772     4379    12   134 6/4/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998477 cc2=  .852612 lx=  8.46208 if=  72 il= 118 5/19/2020  n=  46 now=    4925 end=       4731      3772      4379 U=    22.97 T=   83.9 p1=  -3.9 p2=   104.1 ed=   138 6/8/2020    x1=  72. x2= 118. y1=   .52 y2= -1.48     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4731    3772     4379    12   138 6/8/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998379 cc2=  .850937 lx=  8.46208 if=  73 il= 118 5/19/2020  n=  45 now=    4925 end=       4731      3772      4379 U=    22.92 T=   84.0 p1=  -3.9 p2=   104.1 ed=   138 6/8/2020    x1=  73. x2= 118. y1=   .48 y2= -1.48     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4731    3772     4379    12   138 6/8/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998269 cc2=  .849198 lx=  8.46208 if=  74 il= 118 5/19/2020  n=  44 now=    4925 end=       4731      3772      4379 U=    22.57 T=   84.5 p1=  -3.9 p2=   104.1 ed=   137 6/7/2020    x1=  74. x2= 118. y1=   .47 y2= -1.48     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4731    3772     4379    12   137 6/7/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998175 cc2=  .847419 lx=  8.46208 if=  75 il= 118 5/19/2020  n=  43 now=    4925 end=       4731      3772      4379 U=    22.54 T=   84.6 p1=  -3.9 p2=   104.1 ed=   137 6/7/2020    x1=  75. x2= 118. y1=   .42 y2= -1.48     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4731    3772     4379    12   137 6/7/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .998098 cc2=  .845599 lx=  8.47208 if=  76 il= 118 5/19/2020  n=  42 now=    4925 end=       4779      3772      4379 U=    23.20 T=   84.6 p1=  -3.0 p2=   103.1 ed=   139 6/9/2020    x1=  76. x2= 118. y1=   .37 y2= -1.44     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4779    3772     4379    12   139 6/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997986 cc2=  .843682 lx=  8.47208 if=  77 il= 118 5/19/2020  n=  41 now=    4925 end=       4779      3772      4379 U=    23.56 T=   84.1 p1=  -3.0 p2=   103.1 ed=   139 6/9/2020    x1=  77. x2= 118. y1=   .30 y2= -1.44     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4779    3772     4379    12   139 6/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997710 cc2=  .839596 lx=  8.48208 if=  79 il= 118 5/19/2020  n=  39 now=    4925 end=       4827      3772      4379 U=    23.87 T=   84.6 p1=  -2.0 p2=   102.0 ed=   140 6/10/2020   x1=  79. x2= 118. y1=   .23 y2= -1.40     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4827    3772     4379    12   140 6/10/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997563 cc2=  .837435 lx=  8.49208 if=  80 il= 118 5/19/2020  n=  38 now=    4925 end=       4875      3772      4379 U=    24.23 T=   85.1 p1=  -1.0 p2=   101.0 ed=   142 6/12/2020   x1=  80. x2= 118. y1=   .21 y2= -1.36     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4875    3772     4379    12   142 6/12/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997470 cc2=  .835249 lx=  8.50208 if=  81 il= 118 5/19/2020  n=  37 now=    4925 end=       4924      3772      4379 U=    24.45 T=   85.7 p1=    .0 p2=   100.0 ed=   143 6/13/2020   x1=  81. x2= 118. y1=   .19 y2= -1.32     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4924    3772     4379    12   143 6/13/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997609 cc2=  .833210 lx=  8.53208 if=  82 il= 118 5/19/2020  n=  36 now=    4925 end=       5074      3772      4379 U=    26.48 T=   85.8 p1=   3.0 p2=    97.1 ed=   148 6/18/2020   x1=  82. x2= 118. y1=   .14 y2= -1.21     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     5074    3772     4379    12   148 6/18/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997630 cc2=  .830963 lx=  8.56208 if=  83 il= 118 5/19/2020  n=  35 now=    4925 end=       5229      3772      4379 U=    29.74 T=   84.7 p1=   6.2 p2=    94.2 ed=   154 6/24/2020   x1=  83. x2= 118. y1=   .06 y2= -1.12     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     5229    3772     4379    12   154 6/24/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997477 cc2=  .828446 lx=  8.55208 if=  84 il= 118 5/19/2020  n=  34 now=    4925 end=       5177      3772      4379 U=    28.77 T=   84.9 p1=   5.1 p2=    95.1 ed=   152 6/22/2020   x1=  84. x2= 118. y1=   .03 y2= -1.15     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     5177    3772     4379    12   152 6/22/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997252 cc2=  .825753 lx=  8.55208 if=  85 il= 118 5/19/2020  n=  33 now=    4925 end=       5177      3772      4379 U=    29.02 T=   84.6 p1=   5.1 p2=    95.1 ed=   153 6/23/2020   x1=  85. x2= 118. y1=  -.01 y2= -1.15     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     5177    3772     4379    12   153 6/23/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997029 cc2=  .822951 lx=  8.54208 if=  86 il= 118 5/19/2020  n=  32 now=    4925 end=       5125      3772      4379 U=    28.88 T=   83.9 p1=   4.1 p2=    96.1 ed=   152 6/22/2020   x1=  86. x2= 118. y1=  -.07 y2= -1.18     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     5125    3772     4379    12   152 6/22/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .996914 cc2=  .820137 lx=  8.51208 if=  87 il= 118 5/19/2020  n=  31 now=    4925 end=       4974      3772      4379 U=    26.68 T=   83.7 p1=   1.0 p2=    99.0 ed=   146 6/16/2020   x1=  87. x2= 118. y1=  -.12 y2= -1.28     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4974    3772     4379    12   146 6/16/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .996666 cc2=  .817060 lx=  8.50208 if=  88 il= 118 5/19/2020  n=  30 now=    4925 end=       4924      3772      4379 U=    25.95 T=   83.7 p1=    .0 p2=   100.0 ed=   144 6/14/2020   x1=  88. x2= 118. y1=  -.17 y2= -1.32     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4924    3772     4379    12   144 6/14/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .996362 cc2=  .813788 lx=  8.49208 if=  89 il= 118 5/19/2020  n=  29 now=    4925 end=       4875      3772      4379 U=    25.60 T=   83.2 p1=  -1.0 p2=   101.0 ed=   143 6/13/2020   x1=  89. x2= 118. y1=  -.23 y2= -1.36     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4875    3772     4379    12   143 6/13/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .996116 cc2=  .810421 lx=  8.47208 if=  90 il= 118 5/19/2020  n=  28 now=    4925 end=       4779      3772      4379 U=    23.68 T=   83.9 p1=  -3.0 p2=   103.1 ed=   139 6/9/2020    x1=  90. x2= 118. y1=  -.26 y2= -1.44     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4779    3772     4379    12   139 6/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .995684 cc2=  .806701 lx=  8.47208 if=  91 il= 118 5/19/2020  n=  27 now=    4925 end=       4779      3772      4379 U=    23.38 T=   84.3 p1=  -3.0 p2=   103.1 ed=   139 6/9/2020    x1=  91. x2= 118. y1=  -.29 y2= -1.44     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4779    3772     4379    12   139 6/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .995251 cc2=  .802801 lx=  8.49208 if=  92 il= 118 5/19/2020  n=  26 now=    4925 end=       4875      3772      4379 U=    26.15 T=   82.4 p1=  -1.0 p2=   101.0 ed=   144 6/14/2020   x1=  92. x2= 118. y1=  -.37 y2= -1.36     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4875    3772     4379    12   144 6/14/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .995058 cc2=  .798941 lx=  8.46208 if=  93 il= 118 5/19/2020  n=  25 now=    4925 end=       4731      3772      4379 U=    24.16 T=   82.1 p1=  -3.9 p2=   104.1 ed=   139 6/9/2020    x1=  93. x2= 118. y1=  -.45 y2= -1.48     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4731    3772     4379    12   139 6/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .995026 cc2=  .795026 lx=  8.42208 if=  94 il= 118 5/19/2020  n=  24 now=    4925 end=       4546      3772      4379 U=    21.14 T=   82.5 p1=  -7.7 p2=   108.3 ed=   132 6/2/2020    x1=  94. x2= 118. y1=  -.54 y2= -1.68     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4546    3772     4379    12   132 6/2/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .994923 cc2=  .790798 lx=  8.39208 if=  95 il= 118 5/19/2020  n=  23 now=    4925 end=       4411      3772      4379 U=    18.31 T=   84.1 p1= -10.4 p2=   111.7 ed=   127 5/28/2020   x1=  95. x2= 118. y1=  -.60 y2= -1.85     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4411    3772     4379    12   127 5/28/2020 
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .994305 cc2=  .785791 lx=  8.38208 if=  96 il= 118 5/19/2020  n=  22 now=    4925 end=       4368      3772      4379 U=    18.29 T=   82.9 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  96. x2= 118. y1=  -.72 y2= -1.92 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .994306 cc2=  .785791 lx=  8.38408 if=  96 il= 118 5/19/2020  n=  22 now=    4925 end=       4368      3772      4379 U=    18.29 T=   82.9 p1= -11.3 p2=   112.8 ed=   126 5/27/2020   x1=  96. x2= 118. y1=  -.72 y2= -1.92 BEST
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4368    3772     4379    12   126 5/27/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .994432 cc2=  .781232 lx=  8.36208 if=  97 il= 118 5/19/2020  n=  21 now=    4925 end=       4281      3772      4379 U=    16.54 T=   83.8 p1= -13.1 p2=   115.0 ed=   122 5/23/2020   x1=  97. x2= 118. y1=  -.80 y2= -2.07     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4281    3772     4379    12   122 5/23/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .994555 cc2=  .776337 lx=  8.33208 if=  98 il= 118 5/19/2020  n=  20 now=    4925 end=       4155      3772      4379 U=    13.95 T=   85.4 p1= -15.6 p2=   118.5 ed=   118 5/19/2020   x1=  98. x2= 118. y1=  -.90 y2= -2.34     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4155    3772     4379    12   118 5/19/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .994525 cc2=  .770918 lx=  8.32208 if=  99 il= 118 5/19/2020  n=  19 now=    4925 end=       4113      3772      4379 U=    12.84 T=   86.6 p1= -16.5 p2=   119.7 ed=   116 5/17/2020   x1=  99. x2= 118. y1=  -.97 y2= -2.45     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4113    3772     4379    12   116 5/17/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .994158 cc2=  .764742 lx=  8.31208 if= 100 il= 118 5/19/2020  n=  18 now=    4925 end=       4072      3772      4379 U=    11.95 T=   87.3 p1= -17.3 p2=   120.9 ed=   115 5/16/2020   x1= 100. x2= 118. y1= -1.06 y2= -2.57     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4072    3772     4379    12   115 5/16/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .993826 cc2=  .758124 lx=  8.30208 if= 101 il= 118 5/19/2020  n=  17 now=    4925 end=       4032      3772      4379 U=    10.84 T=   88.6 p1= -18.1 p2=   122.1 ed=   114 5/15/2020   x1= 101. x2= 118. y1= -1.14 y2= -2.71     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     4032    3772     4379    12   114 5/15/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .993074 cc2=  .750538 lx=  8.29208 if= 102 il= 118 5/19/2020  n=  16 now=    4925 end=       3992      3772      4379 U=     9.75 T=   90.0 p1= -18.9 p2=   123.4 ed=   113 5/14/2020   x1= 102. x2= 118. y1= -1.23 y2= -2.87     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     3992    3772     4379    12   113 5/14/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .991754 cc2=  .741754 lx=  8.28208 if= 103 il= 118 5/19/2020  n=  15 now=    4925 end=       3952      3772      4379 U=     8.85 T=   90.9 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1= 103. x2= 118. y1= -1.37 y2= -3.06     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     3952    3772     4379    12   111 5/12/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .990206 cc2=  .732008 lx=  8.28208 if= 104 il= 118 5/19/2020  n=  14 now=    4925 end=       3952      3772      4379 U=     8.97 T=   90.5 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1= 104. x2= 118. y1= -1.50 y2= -3.06     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     3952    3772     4379    12   111 5/12/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .988821 cc2=  .721560 lx=  8.27208 if= 105 il= 118 5/19/2020  n=  13 now=    4925 end=       3913      3772      4379 U=     8.03 T=   91.5 p1= -20.5 p2=   125.9 ed=   110 5/11/2020   x1= 105. x2= 118. y1= -1.69 y2= -3.30     
GP: Confirmed US_Georgia_Fulton 5/19/2020       118    4925     3913    3772     4379    12   110 5/11/2020 
