TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14268.00000        9.56577
TAB:  Iraq Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Iraq Confirmed cc1=  .998766 cc2=  .763064 lx=  9.31577 if=  92 il= 109 5/10/2020  n=  17 now=   14268 end=      11111      2767      3953 U=    55.26 T=  127.2 p1= -22.1 p2=   128.4 ed=   257 10/5/2020   x1=  92. x2= 109. y1=   .64 y2=   .33     
GP: Confirmed Iraq 5/10/2020       109   14268    11111    2767     3953    27   257 10/5/2020 
AAA2     1 Iraq Confirmed cc1=  .999066 cc2=  .756530 lx=  8.90577 if=  93 il= 109 5/10/2020  n=  16 now=   14268 end=       7374      2767      3953 U=    39.98 T=  108.2 p1= -48.3 p2=   193.5 ed=   202 8/11/2020   x1=  93. x2= 109. y1=   .38 y2=  -.02     
GP: Confirmed Iraq 5/10/2020       109   14268     7374    2767     3953    27   202 8/11/2020 
AAA2     1 Iraq Confirmed cc1=  .999077 cc2=  .749077 lx=  8.72577 if=  94 il= 109 5/10/2020  n=  15 now=   14268 end=       6159      2767      3953 U=    33.57 T=  101.5 p1= -56.8 p2=   231.7 ed=   180 7/20/2020   x1=  94. x2= 109. y1=   .22 y2=  -.22     
GP: Confirmed Iraq 5/10/2020       109   14268     6159    2767     3953    27   180 7/20/2020 
AAA2     1 Iraq Confirmed cc1=  .999126 cc2=  .740927 lx=  8.58577 if=  95 il= 109 5/10/2020  n=  14 now=   14268 end=       5354      2767      3953 U=    28.49 T=   97.2 p1= -62.5 p2=   266.5 ed=   164 7/4/2020    x1=  95. x2= 109. y1=   .08 y2=  -.42     
GP: Confirmed Iraq 5/10/2020       109   14268     5354    2767     3953    27   164 7/4/2020  
AAA2     1 Iraq Confirmed cc1=  .999220 cc2=  .731959 lx=  8.48577 if=  96 il= 109 5/10/2020  n=  13 now=   14268 end=       4845      2767      3953 U=    23.93 T=   95.1 p1= -66.0 p2=   294.5 ed=   151 6/21/2020   x1=  96. x2= 109. y1=  -.04 y2=  -.58     
GP: Confirmed Iraq 5/10/2020       109   14268     4845    2767     3953    27   151 6/21/2020 
AAA2     1 Iraq Confirmed cc1=  .999166 cc2=  .721816 lx=  8.57577 if=  97 il= 109 5/10/2020  n=  12 now=   14268 end=       5301      2767      3953 U=    27.16 T=   97.3 p1= -62.8 p2=   269.2 ed=   161 7/1/2020    x1=  97. x2= 109. y1=   .01 y2=  -.43     
GP: Confirmed Iraq 5/10/2020       109   14268     5301    2767     3953    27   161 7/1/2020  
AAA2     1 Iraq Confirmed cc1=  .999085 cc2=  .710410 lx=  8.72577 if=  98 il= 109 5/10/2020  n=  11 now=   14268 end=       6159      2767      3953 U=    32.43 T=  101.8 p1= -56.8 p2=   231.7 ed=   178 7/18/2020   x1=  98. x2= 109. y1=   .12 y2=  -.22     
GP: Confirmed Iraq 5/10/2020       109   14268     6159    2767     3953    27   178 7/18/2020 
AAA2     1 Iraq Confirmed cc1=  .999096 cc2=  .697585 lx=  9.15577 if=  99 il= 109 5/10/2020  n=  10 now=   14268 end=       9468      2767      3953 U=    48.30 T=  119.0 p1= -33.6 p2=   150.7 ed=   232 9/10/2020   x1=  99. x2= 109. y1=   .41 y2=   .21     
GP: Confirmed Iraq 5/10/2020       109   14268     9468    2767     3953    27   232 9/10/2020 
AAA2     1 Iraq Confirmed cc1=  .998883 cc2=  .682655 lx=  9.68577 if= 100 il= 109 5/10/2020  n=   9 now=   14268 end=      16087      2767      3953 U=    67.54 T=  147.2 p1=  12.7 p2=    88.7 ed=   306 11/23/2020  x1= 100. x2= 109. y1=   .70 y2=   .57     
GP: Confirmed Iraq 5/10/2020       109   14268    16087    2767     3953    27   306 11/23/2020
AAA2     1 Iraq Confirmed cc1=  .998616 cc2=  .665282 lx= 11.56577 if= 101 il= 109 5/10/2020  n=   8 now=   14268 end=     105427      2767      3953 U=   135.91 T=  284.6 p1= 638.9 p2=    13.5 ed=   605 9/18/2021   x1= 101. x2= 109. y1=  1.35 y2=  1.29     
GP: Confirmed Iraq 5/10/2020       109   14268    -        2767     3953    27   605 9/18/2021 
AAA2     1 Iraq Confirmed cc1=  .998261 cc2=  .644708 lx= 11.56577 if= 102 il= 109 5/10/2020  n=   7 now=   14268 end=     105427      2767      3953 U=   140.03 T=  289.9 p1= 638.9 p2=    13.5 ed=   620 10/3/2021   x1= 102. x2= 109. y1=  1.34 y2=  1.29     
GP: Confirmed Iraq 5/10/2020       109   14268    -        2767     3953    27   620 10/3/2021 
AAA2     1 Iraq Confirmed cc1=  .997579 cc2=  .619615 lx= 11.56577 if= 103 il= 109 5/10/2020  n=   6 now=   14268 end=     105427      2767      3953 U=   135.31 T=  283.8 p1= 638.9 p2=    13.5 ed=   603 9/16/2021   x1= 103. x2= 109. y1=  1.34 y2=  1.29     
GP: Confirmed Iraq 5/10/2020       109   14268    -        2767     3953    27   603 9/16/2021 
AAA2     1 Iraq Confirmed cc1=  .996424 cc2=  .588175 lx= 11.56577 if= 104 il= 109 5/10/2020  n=   5 now=   14268 end=     105427      2767      3953 U=   143.08 T=  293.9 p1= 638.9 p2=    13.5 ed=   631 10/14/2021  x1= 104. x2= 109. y1=  1.33 y2=  1.29     
GP: Confirmed Iraq 5/10/2020       109   14268    -        2767     3953    27   631 10/14/2021
AAA1     1 Iraq Confirmed cc1=  .996229 cc2=  .883001 lx=  8.30577 if=  33 il= 110 5/11/2020  n=  77 now=   14268 end=       4047      2818      3953 U=    24.58 T=   85.0 p1= -71.6 p2=   352.6 ed=   143 6/13/2020   x1=  33. x2= 110. y1=  2.12 y2= -1.02 BEST
AAA2     1 Iraq Confirmed cc1=  .996230 cc2=  .883001 lx=  8.30977 if=  33 il= 110 5/11/2020  n=  77 now=   14268 end=       4047      2818      3953 U=    24.58 T=   85.0 p1= -71.6 p2=   352.6 ed=   143 6/13/2020   x1=  33. x2= 110. y1=  2.12 y2= -1.02 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4047    2818     3953    23   143 6/13/2020 
AAA1     1 Iraq Confirmed cc1=  .996286 cc2=  .882326 lx=  8.32577 if=  34 il= 110 5/11/2020  n=  76 now=   14268 end=       4128      2818      3953 U=    24.66 T=   86.3 p1= -71.1 p2=   345.6 ed=   144 6/14/2020   x1=  34. x2= 110. y1=  2.12 y2=  -.96 BEST
AAA2     1 Iraq Confirmed cc1=  .996286 cc2=  .882326 lx=  8.32377 if=  34 il= 110 5/11/2020  n=  76 now=   14268 end=       4128      2818      3953 U=    24.66 T=   86.3 p1= -71.1 p2=   345.6 ed=   144 6/14/2020   x1=  34. x2= 110. y1=  2.12 y2=  -.96 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4128    2818     3953    23   144 6/14/2020 
AAA1     1 Iraq Confirmed cc1=  .996548 cc2=  .881840 lx=  8.34577 if=  35 il= 110 5/11/2020  n=  75 now=   14268 end=       4212      2818      3953 U=    26.61 T=   85.8 p1= -70.5 p2=   338.7 ed=   148 6/18/2020   x1=  35. x2= 110. y1=  1.91 y2=  -.91 BEST
AAA2     1 Iraq Confirmed cc1=  .996548 cc2=  .881840 lx=  8.34777 if=  35 il= 110 5/11/2020  n=  75 now=   14268 end=       4212      2818      3953 U=    26.61 T=   85.8 p1= -70.5 p2=   338.7 ed=   148 6/18/2020   x1=  35. x2= 110. y1=  1.91 y2=  -.91 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4212    2818     3953    23   148 6/18/2020 
AAA1     1 Iraq Confirmed cc1=  .996418 cc2=  .880948 lx=  8.34577 if=  36 il= 110 5/11/2020  n=  74 now=   14268 end=       4212      2818      3953 U=    26.74 T=   85.6 p1= -70.5 p2=   338.7 ed=   148 6/18/2020   x1=  36. x2= 110. y1=  1.86 y2=  -.91 BEST
AAA2     1 Iraq Confirmed cc1=  .996418 cc2=  .880948 lx=  8.35077 if=  36 il= 110 5/11/2020  n=  74 now=   14268 end=       4212      2818      3953 U=    26.74 T=   85.6 p1= -70.5 p2=   338.7 ed=   148 6/18/2020   x1=  36. x2= 110. y1=  1.86 y2=  -.91 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4212    2818     3953    23   148 6/18/2020 
AAA2     1 Iraq Confirmed cc1=  .996274 cc2=  .880027 lx=  8.35577 if=  37 il= 110 5/11/2020  n=  73 now=   14268 end=       4254      2818      3953 U=    26.60 T=   86.4 p1= -70.2 p2=   335.4 ed=   149 6/19/2020   x1=  37. x2= 110. y1=  1.86 y2=  -.89     
GP: Confirmed Iraq 5/11/2020       110   14268     4254    2818     3953    23   149 6/19/2020 
AAA2     1 Iraq Confirmed cc1=  .996159 cc2=  .879118 lx=  8.35577 if=  38 il= 110 5/11/2020  n=  72 now=   14268 end=       4254      2818      3953 U=    27.24 T=   85.8 p1= -70.2 p2=   335.4 ed=   150 6/20/2020   x1=  38. x2= 110. y1=  1.76 y2=  -.89     
GP: Confirmed Iraq 5/11/2020       110   14268     4254    2818     3953    23   150 6/20/2020 
AAA2     1 Iraq Confirmed cc1=  .995997 cc2=  .878146 lx=  8.35577 if=  39 il= 110 5/11/2020  n=  71 now=   14268 end=       4254      2818      3953 U=    27.57 T=   85.6 p1= -70.2 p2=   335.4 ed=   150 6/20/2020   x1=  39. x2= 110. y1=  1.69 y2=  -.89     
GP: Confirmed Iraq 5/11/2020       110   14268     4254    2818     3953    23   150 6/20/2020 
AAA2     1 Iraq Confirmed cc1=  .995847 cc2=  .877169 lx=  8.35577 if=  40 il= 110 5/11/2020  n=  70 now=   14268 end=       4254      2818      3953 U=    27.83 T=   85.3 p1= -70.2 p2=   335.4 ed=   150 6/20/2020   x1=  40. x2= 110. y1=  1.63 y2=  -.89     
GP: Confirmed Iraq 5/11/2020       110   14268     4254    2818     3953    23   150 6/20/2020 
AAA1     1 Iraq Confirmed cc1=  .995732 cc2=  .876210 lx=  8.34577 if=  41 il= 110 5/11/2020  n=  69 now=   14268 end=       4212      2818      3953 U=    27.64 T=   84.8 p1= -70.5 p2=   338.7 ed=   150 6/20/2020   x1=  41. x2= 110. y1=  1.59 y2=  -.91 BEST
AAA2     1 Iraq Confirmed cc1=  .995732 cc2=  .876210 lx=  8.34777 if=  41 il= 110 5/11/2020  n=  69 now=   14268 end=       4212      2818      3953 U=    27.64 T=   84.8 p1= -70.5 p2=   338.7 ed=   150 6/20/2020   x1=  41. x2= 110. y1=  1.59 y2=  -.91 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4212    2818     3953    23   150 6/20/2020 
AAA1     1 Iraq Confirmed cc1=  .995637 cc2=  .875251 lx=  8.33577 if=  42 il= 110 5/11/2020  n=  68 now=   14268 end=       4170      2818      3953 U=    27.19 T=   84.5 p1= -70.8 p2=   342.2 ed=   148 6/18/2020   x1=  42. x2= 110. y1=  1.56 y2=  -.94 BEST
AAA2     1 Iraq Confirmed cc1=  .995638 cc2=  .875251 lx=  8.33977 if=  42 il= 110 5/11/2020  n=  68 now=   14268 end=       4170      2818      3953 U=    27.19 T=   84.5 p1= -70.8 p2=   342.2 ed=   148 6/18/2020   x1=  42. x2= 110. y1=  1.56 y2=  -.94 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4170    2818     3953    23   148 6/18/2020 
AAA1     1 Iraq Confirmed cc1=  .995514 cc2=  .874246 lx=  8.33577 if=  43 il= 110 5/11/2020  n=  67 now=   14268 end=       4170      2818      3953 U=    26.79 T=   84.9 p1= -70.8 p2=   342.2 ed=   148 6/18/2020   x1=  43. x2= 110. y1=  1.56 y2=  -.94 BEST
AAA2     1 Iraq Confirmed cc1=  .995514 cc2=  .874246 lx=  8.33377 if=  43 il= 110 5/11/2020  n=  67 now=   14268 end=       4170      2818      3953 U=    26.79 T=   84.9 p1= -70.8 p2=   342.2 ed=   148 6/18/2020   x1=  43. x2= 110. y1=  1.56 y2=  -.94 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4170    2818     3953    23   148 6/18/2020 
AAA1     1 Iraq Confirmed cc1=  .995331 cc2=  .873162 lx=  8.32577 if=  44 il= 110 5/11/2020  n=  66 now=   14268 end=       4128      2818      3953 U=    26.44 T=   84.6 p1= -71.1 p2=   345.6 ed=   146 6/16/2020   x1=  44. x2= 110. y1=  1.53 y2=  -.96 BEST
AAA2     1 Iraq Confirmed cc1=  .995332 cc2=  .873162 lx=  8.32977 if=  44 il= 110 5/11/2020  n=  66 now=   14268 end=       4128      2818      3953 U=    26.44 T=   84.6 p1= -71.1 p2=   345.6 ed=   146 6/16/2020   x1=  44. x2= 110. y1=  1.53 y2=  -.96 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4128    2818     3953    23   146 6/16/2020 
AAA1     1 Iraq Confirmed cc1=  .995134 cc2=  .872042 lx=  8.32577 if=  45 il= 110 5/11/2020  n=  65 now=   14268 end=       4128      2818      3953 U=    26.75 T=   84.3 p1= -71.1 p2=   345.6 ed=   147 6/17/2020   x1=  45. x2= 110. y1=  1.47 y2=  -.96 BEST
AAA2     1 Iraq Confirmed cc1=  .995134 cc2=  .872042 lx=  8.32677 if=  45 il= 110 5/11/2020  n=  65 now=   14268 end=       4128      2818      3953 U=    26.75 T=   84.3 p1= -71.1 p2=   345.6 ed=   147 6/17/2020   x1=  45. x2= 110. y1=  1.47 y2=  -.96 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4128    2818     3953    23   147 6/17/2020 
AAA1     1 Iraq Confirmed cc1=  .994979 cc2=  .870944 lx=  8.31577 if=  46 il= 110 5/11/2020  n=  64 now=   14268 end=       4087      2818      3953 U=    26.35 T=   83.9 p1= -71.4 p2=   349.1 ed=   146 6/16/2020   x1=  46. x2= 110. y1=  1.44 y2=  -.99 BEST
AAA2     1 Iraq Confirmed cc1=  .994980 cc2=  .870944 lx=  8.32077 if=  46 il= 110 5/11/2020  n=  64 now=   14268 end=       4087      2818      3953 U=    26.35 T=   83.9 p1= -71.4 p2=   349.1 ed=   146 6/16/2020   x1=  46. x2= 110. y1=  1.44 y2=  -.99 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4087    2818     3953    23   146 6/16/2020 
AAA1     1 Iraq Confirmed cc1=  .994804 cc2=  .869804 lx=  8.31577 if=  47 il= 110 5/11/2020  n=  63 now=   14268 end=       4087      2818      3953 U=    25.94 T=   84.4 p1= -71.4 p2=   349.1 ed=   145 6/15/2020   x1=  47. x2= 110. y1=  1.44 y2=  -.99 BEST
AAA2     1 Iraq Confirmed cc1=  .994804 cc2=  .869804 lx=  8.31477 if=  47 il= 110 5/11/2020  n=  63 now=   14268 end=       4087      2818      3953 U=    25.94 T=   84.4 p1= -71.4 p2=   349.1 ed=   145 6/15/2020   x1=  47. x2= 110. y1=  1.44 y2=  -.99 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4087    2818     3953    23   145 6/15/2020 
AAA1     1 Iraq Confirmed cc1=  .994565 cc2=  .868577 lx=  8.31577 if=  48 il= 110 5/11/2020  n=  62 now=   14268 end=       4087      2818      3953 U=    25.96 T=   84.3 p1= -71.4 p2=   349.1 ed=   145 6/15/2020   x1=  48. x2= 110. y1=  1.40 y2=  -.99 BEST
AAA2     1 Iraq Confirmed cc1=  .994566 cc2=  .868577 lx=  8.31177 if=  48 il= 110 5/11/2020  n=  62 now=   14268 end=       4087      2818      3953 U=    25.96 T=   84.3 p1= -71.4 p2=   349.1 ed=   145 6/15/2020   x1=  48. x2= 110. y1=  1.40 y2=  -.99 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4087    2818     3953    23   145 6/15/2020 
AAA1     1 Iraq Confirmed cc1=  .994319 cc2=  .867319 lx=  8.30577 if=  49 il= 110 5/11/2020  n=  61 now=   14268 end=       4047      2818      3953 U=    25.28 T=   84.3 p1= -71.6 p2=   352.6 ed=   143 6/13/2020   x1=  49. x2= 110. y1=  1.40 y2= -1.02 BEST
AAA2     1 Iraq Confirmed cc1=  .994319 cc2=  .867319 lx=  8.30877 if=  49 il= 110 5/11/2020  n=  61 now=   14268 end=       4047      2818      3953 U=    25.28 T=   84.3 p1= -71.6 p2=   352.6 ed=   143 6/13/2020   x1=  49. x2= 110. y1=  1.40 y2= -1.02 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4047    2818     3953    23   143 6/13/2020 
AAA1     1 Iraq Confirmed cc1=  .994034 cc2=  .865997 lx=  8.30577 if=  50 il= 110 5/11/2020  n=  60 now=   14268 end=       4047      2818      3953 U=    24.86 T=   84.7 p1= -71.6 p2=   352.6 ed=   143 6/13/2020   x1=  50. x2= 110. y1=  1.40 y2= -1.02 BEST
AAA2     1 Iraq Confirmed cc1=  .994034 cc2=  .865997 lx=  8.30877 if=  50 il= 110 5/11/2020  n=  60 now=   14268 end=       4047      2818      3953 U=    24.86 T=   84.7 p1= -71.6 p2=   352.6 ed=   143 6/13/2020   x1=  50. x2= 110. y1=  1.40 y2= -1.02 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4047    2818     3953    23   143 6/13/2020 
AAA1     1 Iraq Confirmed cc1=  .993763 cc2=  .864664 lx=  8.31577 if=  51 il= 110 5/11/2020  n=  59 now=   14268 end=       4087      2818      3953 U=    25.68 T=   84.6 p1= -71.4 p2=   349.1 ed=   145 6/15/2020   x1=  51. x2= 110. y1=  1.31 y2=  -.99 BEST
AAA2     1 Iraq Confirmed cc1=  .993764 cc2=  .864664 lx=  8.31377 if=  51 il= 110 5/11/2020  n=  59 now=   14268 end=       4087      2818      3953 U=    25.68 T=   84.6 p1= -71.4 p2=   349.1 ed=   145 6/15/2020   x1=  51. x2= 110. y1=  1.31 y2=  -.99 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4087    2818     3953    23   145 6/15/2020 
AAA1     1 Iraq Confirmed cc1=  .993442 cc2=  .863253 lx=  8.31577 if=  52 il= 110 5/11/2020  n=  58 now=   14268 end=       4087      2818      3953 U=    25.51 T=   84.8 p1= -71.4 p2=   349.1 ed=   144 6/14/2020   x1=  52. x2= 110. y1=  1.29 y2=  -.99 BEST
AAA2     1 Iraq Confirmed cc1=  .993442 cc2=  .863253 lx=  8.31277 if=  52 il= 110 5/11/2020  n=  58 now=   14268 end=       4087      2818      3953 U=    25.51 T=   84.8 p1= -71.4 p2=   349.1 ed=   144 6/14/2020   x1=  52. x2= 110. y1=  1.29 y2=  -.99 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4087    2818     3953    23   144 6/14/2020 
AAA1     1 Iraq Confirmed cc1=  .993096 cc2=  .861789 lx=  8.31577 if=  53 il= 110 5/11/2020  n=  57 now=   14268 end=       4087      2818      3953 U=    25.23 T=   85.1 p1= -71.4 p2=   349.1 ed=   144 6/14/2020   x1=  53. x2= 110. y1=  1.27 y2=  -.99 BEST
AAA2     1 Iraq Confirmed cc1=  .993096 cc2=  .861789 lx=  8.31277 if=  53 il= 110 5/11/2020  n=  57 now=   14268 end=       4087      2818      3953 U=    25.23 T=   85.1 p1= -71.4 p2=   349.1 ed=   144 6/14/2020   x1=  53. x2= 110. y1=  1.27 y2=  -.99 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4087    2818     3953    23   144 6/14/2020 
AAA1     1 Iraq Confirmed cc1=  .992742 cc2=  .860289 lx=  8.31577 if=  54 il= 110 5/11/2020  n=  56 now=   14268 end=       4087      2818      3953 U=    25.00 T=   85.3 p1= -71.4 p2=   349.1 ed=   144 6/14/2020   x1=  54. x2= 110. y1=  1.25 y2=  -.99 BEST
AAA2     1 Iraq Confirmed cc1=  .992742 cc2=  .860289 lx=  8.31577 if=  54 il= 110 5/11/2020  n=  56 now=   14268 end=       4087      2818      3953 U=    25.00 T=   85.3 p1= -71.4 p2=   349.1 ed=   144 6/14/2020   x1=  54. x2= 110. y1=  1.25 y2=  -.99 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4087    2818     3953    23   144 6/14/2020 
AAA1     1 Iraq Confirmed cc1=  .992406 cc2=  .858775 lx=  8.32577 if=  55 il= 110 5/11/2020  n=  55 now=   14268 end=       4128      2818      3953 U=    25.55 T=   85.4 p1= -71.1 p2=   345.6 ed=   145 6/15/2020   x1=  55. x2= 110. y1=  1.19 y2=  -.96 BEST
AAA2     1 Iraq Confirmed cc1=  .992406 cc2=  .858775 lx=  8.32277 if=  55 il= 110 5/11/2020  n=  55 now=   14268 end=       4128      2818      3953 U=    25.55 T=   85.4 p1= -71.1 p2=   345.6 ed=   145 6/15/2020   x1=  55. x2= 110. y1=  1.19 y2=  -.96 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4128    2818     3953    23   145 6/15/2020 
AAA1     1 Iraq Confirmed cc1=  .992002 cc2=  .857162 lx=  8.32577 if=  56 il= 110 5/11/2020  n=  54 now=   14268 end=       4128      2818      3953 U=    25.31 T=   85.6 p1= -71.1 p2=   345.6 ed=   145 6/15/2020   x1=  56. x2= 110. y1=  1.17 y2=  -.96 BEST
AAA2     1 Iraq Confirmed cc1=  .992002 cc2=  .857162 lx=  8.32677 if=  56 il= 110 5/11/2020  n=  54 now=   14268 end=       4128      2818      3953 U=    25.31 T=   85.6 p1= -71.1 p2=   345.6 ed=   145 6/15/2020   x1=  56. x2= 110. y1=  1.17 y2=  -.96 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4128    2818     3953    23   145 6/15/2020 
AAA1     1 Iraq Confirmed cc1=  .991615 cc2=  .855532 lx=  8.33577 if=  57 il= 110 5/11/2020  n=  53 now=   14268 end=       4170      2818      3953 U=    25.72 T=   85.9 p1= -70.8 p2=   342.2 ed=   146 6/16/2020   x1=  57. x2= 110. y1=  1.12 y2=  -.94 BEST
AAA2     1 Iraq Confirmed cc1=  .991615 cc2=  .855532 lx=  8.33377 if=  57 il= 110 5/11/2020  n=  53 now=   14268 end=       4170      2818      3953 U=    25.72 T=   85.9 p1= -70.8 p2=   342.2 ed=   146 6/16/2020   x1=  57. x2= 110. y1=  1.12 y2=  -.94 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4170    2818     3953    23   146 6/16/2020 
AAA1     1 Iraq Confirmed cc1=  .991178 cc2=  .853818 lx=  8.33577 if=  58 il= 110 5/11/2020  n=  52 now=   14268 end=       4170      2818      3953 U=    25.56 T=   86.1 p1= -70.8 p2=   342.2 ed=   146 6/16/2020   x1=  58. x2= 110. y1=  1.10 y2=  -.94 BEST
AAA2     1 Iraq Confirmed cc1=  .991179 cc2=  .853818 lx=  8.34077 if=  58 il= 110 5/11/2020  n=  52 now=   14268 end=       4170      2818      3953 U=    25.56 T=   86.1 p1= -70.8 p2=   342.2 ed=   146 6/16/2020   x1=  58. x2= 110. y1=  1.10 y2=  -.94 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4170    2818     3953    23   146 6/16/2020 
AAA1     1 Iraq Confirmed cc1=  .990760 cc2=  .852085 lx=  8.34577 if=  59 il= 110 5/11/2020  n=  51 now=   14268 end=       4212      2818      3953 U=    25.46 T=   86.8 p1= -70.5 p2=   338.7 ed=   146 6/16/2020   x1=  59. x2= 110. y1=  1.09 y2=  -.91 BEST
AAA2     1 Iraq Confirmed cc1=  .990761 cc2=  .852085 lx=  8.34977 if=  59 il= 110 5/11/2020  n=  51 now=   14268 end=       4212      2818      3953 U=    25.46 T=   86.8 p1= -70.5 p2=   338.7 ed=   146 6/16/2020   x1=  59. x2= 110. y1=  1.09 y2=  -.91 BEST
GP: Confirmed Iraq 5/11/2020       110   14268     4212    2818     3953    23   146 6/16/2020 
AAA2     1 Iraq Confirmed cc1=  .990414 cc2=  .847557 lx=  8.43577 if=  62 il= 110 5/11/2020  n=  48 now=   14268 end=       4609      2818      3953 U=    28.32 T=   89.9 p1= -67.7 p2=   309.6 ed=   156 6/26/2020   x1=  62. x2= 110. y1=   .99 y2=  -.71     
GP: Confirmed Iraq 5/11/2020       110   14268     4609    2818     3953    23   156 6/26/2020 
AAA2     1 Iraq Confirmed cc1=  .990741 cc2=  .843299 lx=  8.59577 if=  65 il= 110 5/11/2020  n=  45 now=   14268 end=       5408      2818      3953 U=    33.80 T=   95.5 p1= -62.1 p2=   263.8 ed=   175 7/15/2020   x1=  65. x2= 110. y1=   .90 y2=  -.43     
GP: Confirmed Iraq 5/11/2020       110   14268     5408    2818     3953    23   175 7/15/2020 
AAA2     1 Iraq Confirmed cc1=  .990757 cc2=  .841686 lx=  8.65577 if=  66 il= 110 5/11/2020  n=  44 now=   14268 end=       5743      2818      3953 U=    35.85 T=   97.8 p1= -59.7 p2=   248.4 ed=   182 7/22/2020   x1=  66. x2= 110. y1=   .89 y2=  -.34     
GP: Confirmed Iraq 5/11/2020       110   14268     5743    2818     3953    23   182 7/22/2020 
AAA2     1 Iraq Confirmed cc1=  .991209 cc2=  .838710 lx=  8.88577 if=  68 il= 110 5/11/2020  n=  42 now=   14268 end=       7228      2818      3953 U=    44.13 T=  107.4 p1= -49.3 p2=   197.4 ed=   211 8/20/2020   x1=  68. x2= 110. y1=   .89 y2=  -.06     
GP: Confirmed Iraq 5/11/2020       110   14268     7228    2818     3953    23   211 8/20/2020 
AAA2     1 Iraq Confirmed cc1=  .991178 cc2=  .836875 lx=  9.00577 if=  69 il= 110 5/11/2020  n=  41 now=   14268 end=       8150      2818      3953 U=    48.73 T=  112.9 p1= -42.9 p2=   175.1 ed=   227 9/5/2020    x1=  69. x2= 110. y1=   .90 y2=   .06     
GP: Confirmed Iraq 5/11/2020       110   14268     8150    2818     3953    23   227 9/5/2020  
AAA2     1 Iraq Confirmed cc1=  .994147 cc2=  .808452 lx= 11.56577 if=  82 il= 110 5/11/2020  n=  28 now=   14268 end=     105427      2818      3953 U=   155.34 T=  309.9 p1= 638.9 p2=    13.5 ed=   676 11/28/2021  x1=  82. x2= 110. y1=  1.47 y2=  1.29     
GP: Confirmed Iraq 5/11/2020       110   14268    -        2818     3953    23   676 11/28/2021
AAA2     1 Iraq Confirmed cc1=  .994992 cc2=  .806010 lx= 11.56577 if=  83 il= 110 5/11/2020  n=  27 now=   14268 end=     105427      2818      3953 U=   152.90 T=  306.8 p1= 638.9 p2=    13.5 ed=   667 11/19/2021  x1=  83. x2= 110. y1=  1.46 y2=  1.29     
GP: Confirmed Iraq 5/11/2020       110   14268    -        2818     3953    23   667 11/19/2021
AAA2     1 Iraq Confirmed cc1=  .995773 cc2=  .803323 lx= 11.56577 if=  84 il= 110 5/11/2020  n=  26 now=   14268 end=     105427      2818      3953 U=   149.32 T=  302.2 p1= 638.9 p2=    13.5 ed=   654 11/6/2021   x1=  84. x2= 110. y1=  1.46 y2=  1.29     
GP: Confirmed Iraq 5/11/2020       110   14268    -        2818     3953    23   654 11/6/2021 
AAA2     1 Iraq Confirmed cc1=  .996235 cc2=  .800118 lx= 11.56577 if=  85 il= 110 5/11/2020  n=  25 now=   14268 end=     105427      2818      3953 U=   146.18 T=  298.1 p1= 638.9 p2=    13.5 ed=   643 10/26/2021  x1=  85. x2= 110. y1=  1.46 y2=  1.29     
GP: Confirmed Iraq 5/11/2020       110   14268    -        2818     3953    23   643 10/26/2021
AAA2     1 Iraq Confirmed cc1=  .996423 cc2=  .796423 lx= 11.56577 if=  86 il= 110 5/11/2020  n=  24 now=   14268 end=     105427      2818      3953 U=   146.94 T=  299.1 p1= 638.9 p2=    13.5 ed=   645 10/28/2021  x1=  86. x2= 110. y1=  1.45 y2=  1.29     
GP: Confirmed Iraq 5/11/2020       110   14268    -        2818     3953    23   645 10/28/2021
