TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9590.00000        9.16848
TAB:  US_California_Riverside Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Riverside Confirmed cc1=  .994341 cc2=  .869341 lx=  9.31848 if=  70 il= 133 6/3/2020   n=  63 now=    9590 end=      11141      8229      9743 U=    26.55 T=  101.3 p1=  16.2 p2=    86.1 ed=   163 7/3/2020    x1=  70. x2= 133. y1=  1.18 y2= -1.19     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    11141    8229     9743    14   163 7/3/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .994430 cc2=  .868442 lx=  9.33848 if=  71 il= 133 6/3/2020   n=  62 now=    9590 end=      11367      8229      9743 U=    27.27 T=  102.2 p1=  18.5 p2=    84.4 ed=   166 7/6/2020    x1=  71. x2= 133. y1=  1.14 y2= -1.13     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    11367    8229     9743    14   166 7/6/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .994592 cc2=  .867592 lx=  9.34848 if=  72 il= 133 6/3/2020   n=  61 now=    9590 end=      11481      8229      9743 U=    27.70 T=  102.5 p1=  19.7 p2=    83.5 ed=   167 7/7/2020    x1=  72. x2= 133. y1=  1.10 y2= -1.10     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    11481    8229     9743    14   167 7/7/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .995325 cc2=  .865136 lx=  9.41848 if=  75 il= 133 6/3/2020   n=  58 now=    9590 end=      12313      8229      9743 U=    31.33 T=  104.5 p1=  28.4 p2=    77.9 ed=   178 7/18/2020   x1=  75. x2= 133. y1=   .94 y2=  -.91     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    12313    8229     9743    14   178 7/18/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995482 cc2=  .861852 lx=  9.48848 if=  78 il= 133 6/3/2020   n=  55 now=    9590 end=      13206      8229      9743 U=    34.46 T=  107.2 p1=  37.7 p2=    72.6 ed=   188 7/28/2020   x1=  78. x2= 133. y1=   .85 y2=  -.75     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    13206    8229     9743    14   188 7/28/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .995513 cc2=  .860673 lx=  9.51848 if=  79 il= 133 6/3/2020   n=  54 now=    9590 end=      13608      8229      9743 U=    35.42 T=  108.7 p1=  41.9 p2=    70.5 ed=   192 8/1/2020    x1=  79. x2= 133. y1=   .84 y2=  -.69     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    13608    8229     9743    14   192 8/1/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996555 cc2=  .856527 lx=  9.71848 if=  83 il= 133 6/3/2020   n=  50 now=    9590 end=      16621      8229      9743 U=    44.97 T=  117.2 p1=  73.3 p2=    57.7 ed=   223 9/1/2020    x1=  83. x2= 133. y1=   .76 y2=  -.35     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    16621    8229     9743    14   223 9/1/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996620 cc2=  .855198 lx=  9.77848 if=  84 il= 133 6/3/2020   n=  49 now=    9590 end=      17649      8229      9743 U=    47.07 T=  120.3 p1=  84.0 p2=    54.3 ed=   231 9/9/2020    x1=  84. x2= 133. y1=   .77 y2=  -.27     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    17649    8229     9743    14   231 9/9/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .996892 cc2=  .854034 lx=  9.85848 if=  85 il= 133 6/3/2020   n=  48 now=    9590 end=      19119      8229      9743 U=    49.89 T=  124.5 p1=  99.4 p2=    50.2 ed=   242 9/20/2020   x1=  85. x2= 133. y1=   .79 y2=  -.17     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    19119    8229     9743    14   242 9/20/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .997566 cc2=  .853228 lx= 10.03848 if=  86 il= 133 6/3/2020   n=  47 now=    9590 end=      22890      8229      9743 U=    60.26 T=  134.4 p1= 138.7 p2=    41.9 ed=   276 10/24/2020  x1=  86. x2= 133. y1=   .80 y2=   .02     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    22890    8229     9743    14   276 10/24/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997527 cc2=  .851662 lx= 10.09848 if=  87 il= 133 6/3/2020   n=  46 now=    9590 end=      24305      8229      9743 U=    62.69 T=  138.0 p1= 153.4 p2=    39.5 ed=   285 11/2/2020   x1=  87. x2= 133. y1=   .81 y2=   .08     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    24305    8229     9743    14   285 11/2/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .997539 cc2=  .850097 lx= 10.18848 if=  88 il= 133 6/3/2020   n=  45 now=    9590 end=      26594      8229      9743 U=    66.38 T=  143.6 p1= 177.3 p2=    36.1 ed=   300 11/17/2020  x1=  88. x2= 133. y1=   .84 y2=   .16     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    26594    8229     9743    14   300 11/17/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997642 cc2=  .848571 lx= 10.33848 if=  89 il= 133 6/3/2020   n=  44 now=    9590 end=      30898      8229      9743 U=    74.70 T=  153.9 p1= 222.2 p2=    31.0 ed=   330 12/17/2020  x1=  89. x2= 133. y1=   .87 y2=   .28     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   330 12/17/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997537 cc2=  .846781 lx= 10.41848 if=  90 il= 133 6/3/2020   n=  43 now=    9590 end=      33472      8229      9743 U=    77.42 T=  159.2 p1= 249.0 p2=    28.7 ed=   341 12/28/2020  x1=  90. x2= 133. y1=   .89 y2=   .34     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   341 12/28/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .997537 cc2=  .845038 lx= 10.57848 if=  91 il= 133 6/3/2020   n=  42 now=    9590 end=      39280      8229      9743 U=    83.45 T=  170.3 p1= 309.6 p2=    24.4 ed=   367 1/23/2021   x1=  91. x2= 133. y1=   .95 y2=   .45     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   367 1/23/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997797 cc2=  .843493 lx= 10.96848 if=  92 il= 133 6/3/2020   n=  41 now=    9590 end=      58016      8229      9743 U=   104.45 T=  202.9 p1= 505.0 p2=    16.5 ed=   449 4/15/2021   x1=  92. x2= 133. y1=  1.06 y2=   .67     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   449 4/15/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997672 cc2=  .841499 lx= 11.10848 if=  93 il= 133 6/3/2020   n=  40 now=    9590 end=      66734      8229      9743 U=   110.88 T=  214.9 p1= 595.9 p2=    14.4 ed=   476 5/12/2021   x1=  93. x2= 133. y1=  1.10 y2=   .74     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   476 5/12/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997540 cc2=  .839426 lx= 11.16848 if=  94 il= 133 6/3/2020   n=  39 now=    9590 end=      70861      8229      9743 U=   110.71 T=  217.9 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1=  94. x2= 133. y1=  1.12 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   479 5/15/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997696 cc2=  .837568 lx= 11.16848 if=  95 il= 133 6/3/2020   n=  38 now=    9590 end=      70861      8229      9743 U=   115.70 T=  221.7 p1= 638.9 p2=    13.5 ed=   494 5/30/2021   x1=  95. x2= 133. y1=  1.10 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   494 5/30/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997512 cc2=  .835291 lx= 11.16848 if=  96 il= 133 6/3/2020   n=  37 now=    9590 end=      70861      8229      9743 U=   115.28 T=  221.4 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1=  96. x2= 133. y1=  1.09 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   493 5/29/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .997317 cc2=  .832918 lx= 11.16848 if=  97 il= 133 6/3/2020   n=  36 now=    9590 end=      70861      8229      9743 U=   115.19 T=  221.3 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1=  97. x2= 133. y1=  1.08 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   493 5/29/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .996946 cc2=  .827915 lx= 11.16848 if=  99 il= 133 6/3/2020   n=  34 now=    9590 end=      70861      8229      9743 U=   118.77 T=  224.1 p1= 638.9 p2=    13.5 ed=   504 6/9/2021    x1=  99. x2= 133. y1=  1.05 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   504 6/9/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .996773 cc2=  .825274 lx= 11.16848 if= 100 il= 133 6/3/2020   n=  33 now=    9590 end=      70861      8229      9743 U=   116.96 T=  222.7 p1= 638.9 p2=    13.5 ed=   498 6/3/2021    x1= 100. x2= 133. y1=  1.05 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   498 6/3/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .996494 cc2=  .822417 lx= 11.16848 if= 101 il= 133 6/3/2020   n=  32 now=    9590 end=      70861      8229      9743 U=   115.17 T=  221.3 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1= 101. x2= 133. y1=  1.04 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   493 5/29/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .996156 cc2=  .819380 lx= 11.16848 if= 102 il= 133 6/3/2020   n=  31 now=    9590 end=      70861      8229      9743 U=   113.33 T=  219.9 p1= 638.9 p2=    13.5 ed=   487 5/23/2021   x1= 102. x2= 133. y1=  1.04 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   487 5/23/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .995856 cc2=  .816250 lx= 11.16848 if= 103 il= 133 6/3/2020   n=  30 now=    9590 end=      70861      8229      9743 U=   115.82 T=  221.8 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1= 103. x2= 133. y1=  1.03 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   495 5/31/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .995426 cc2=  .812852 lx= 11.16848 if= 104 il= 133 6/3/2020   n=  29 now=    9590 end=      70861      8229      9743 U=   115.61 T=  221.7 p1= 638.9 p2=    13.5 ed=   494 5/30/2021   x1= 104. x2= 133. y1=  1.02 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   494 5/30/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .994935 cc2=  .809239 lx= 11.16848 if= 105 il= 133 6/3/2020   n=  28 now=    9590 end=      70861      8229      9743 U=   119.95 T=  225.0 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1= 105. x2= 133. y1=  1.00 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   508 6/13/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .994691 cc2=  .805709 lx= 11.16848 if= 106 il= 133 6/3/2020   n=  27 now=    9590 end=      70861      8229      9743 U=   119.02 T=  224.3 p1= 638.9 p2=    13.5 ed=   505 6/10/2021   x1= 106. x2= 133. y1=   .99 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   505 6/10/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .994370 cc2=  .801919 lx= 11.16848 if= 107 il= 133 6/3/2020   n=  26 now=    9590 end=      70861      8229      9743 U=   114.61 T=  220.9 p1= 638.9 p2=    13.5 ed=   491 5/27/2021   x1= 107. x2= 133. y1=   .99 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   491 5/27/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .993693 cc2=  .797576 lx= 11.16848 if= 108 il= 133 6/3/2020   n=  25 now=    9590 end=      70861      8229      9743 U=   119.76 T=  224.8 p1= 638.9 p2=    13.5 ed=   507 6/12/2021   x1= 108. x2= 133. y1=   .98 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   507 6/12/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .993480 cc2=  .793480 lx= 11.16848 if= 109 il= 133 6/3/2020   n=  24 now=    9590 end=      70861      8229      9743 U=   119.16 T=  224.4 p1= 638.9 p2=    13.5 ed=   505 6/10/2021   x1= 109. x2= 133. y1=   .97 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   505 6/10/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .993295 cc2=  .789171 lx= 11.16848 if= 110 il= 133 6/3/2020   n=  23 now=    9590 end=      70861      8229      9743 U=   118.52 T=  223.9 p1= 638.9 p2=    13.5 ed=   503 6/8/2021    x1= 110. x2= 133. y1=   .96 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   503 6/8/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .993147 cc2=  .784632 lx= 11.16848 if= 111 il= 133 6/3/2020   n=  22 now=    9590 end=      70861      8229      9743 U=   115.96 T=  221.9 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1= 111. x2= 133. y1=   .96 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   495 5/31/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .992615 cc2=  .779414 lx= 11.16848 if= 112 il= 133 6/3/2020   n=  21 now=    9590 end=      70861      8229      9743 U=   110.68 T=  217.9 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1= 112. x2= 133. y1=   .96 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   479 5/15/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .991503 cc2=  .773285 lx= 11.16848 if= 113 il= 133 6/3/2020   n=  20 now=    9590 end=      70861      8229      9743 U=   113.75 T=  220.2 p1= 638.9 p2=    13.5 ed=   488 5/24/2021   x1= 113. x2= 133. y1=   .94 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   488 5/24/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .990379 cc2=  .766772 lx= 11.16848 if= 114 il= 133 6/3/2020   n=  19 now=    9590 end=      70861      8229      9743 U=   116.42 T=  222.3 p1= 638.9 p2=    13.5 ed=   497 6/2/2021    x1= 114. x2= 133. y1=   .93 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   497 6/2/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .989799 cc2=  .760383 lx= 10.73848 if= 115 il= 133 6/3/2020   n=  18 now=    9590 end=      46095      8229      9743 U=    89.96 T=  181.9 p1= 380.7 p2=    20.8 ed=   394 2/19/2021   x1= 115. x2= 133. y1=   .74 y2=   .54     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   394 2/19/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .986759 cc2=  .744223 lx= 11.16848 if= 117 il= 133 6/3/2020   n=  16 now=    9590 end=      70861      8229      9743 U=   114.16 T=  220.5 p1= 638.9 p2=    13.5 ed=   489 5/25/2021   x1= 117. x2= 133. y1=   .91 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   489 5/25/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .984557 cc2=  .734557 lx= 11.16848 if= 118 il= 133 6/3/2020   n=  15 now=    9590 end=      70861      8229      9743 U=   112.49 T=  219.3 p1= 638.9 p2=    13.5 ed=   484 5/20/2021   x1= 118. x2= 133. y1=   .90 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   484 5/20/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .981529 cc2=  .723330 lx= 11.08848 if= 119 il= 133 6/3/2020   n=  14 now=    9590 end=      65412      8229      9743 U=   108.43 T=  212.1 p1= 582.1 p2=    14.7 ed=   467 5/3/2021    x1= 119. x2= 133. y1=   .86 y2=   .73     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   467 5/3/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .977834 cc2=  .710573 lx= 10.08848 if= 120 il= 133 6/3/2020   n=  13 now=    9590 end=      24064      8229      9743 U=    59.85 T=  137.2 p1= 150.9 p2=    39.9 ed=   278 10/26/2020  x1= 120. x2= 133. y1=   .29 y2=   .07     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    24064    8229     9743    14   278 10/26/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .953096 cc2=  .619763 lx= 11.16848 if= 125 il= 133 6/3/2020   n=   8 now=    9590 end=      70861      8229      9743 U=   125.18 T=  229.0 p1= 638.9 p2=    13.5 ed=   524 6/29/2021   x1= 125. x2= 133. y1=   .83 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   524 6/29/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .945646 cc2=  .592092 lx= 11.16848 if= 126 il= 133 6/3/2020   n=   7 now=    9590 end=      70861      8229      9743 U=   121.17 T=  225.9 p1= 638.9 p2=    13.5 ed=   511 6/16/2021   x1= 126. x2= 133. y1=   .82 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   511 6/16/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .937613 cc2=  .559649 lx= 11.16848 if= 127 il= 133 6/3/2020   n=   6 now=    9590 end=      70861      8229      9743 U=   116.10 T=  222.0 p1= 638.9 p2=    13.5 ed=   496 6/1/2021    x1= 127. x2= 133. y1=   .82 y2=   .77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590    -        8229     9743    14   496 6/1/2021  
AAA2     1 US_California_Riverside Confirmed cc1=  .940137 cc2=  .531888 lx=  9.03848 if= 128 il= 133 6/3/2020   n=   5 now=    9590 end=       8420      8229      9743 U=     3.07 T=  121.4 p1= -12.2 p2=   113.9 ed=   128 5/29/2020   x1= 128. x2= 133. y1= -2.14 y2= -3.77     
GP: Confirmed US_California_Riverside 6/3/2020        133    9590     8420    8229     9743    14   128 5/29/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .995383 cc2=  .889384 lx=  9.20848 if=  46 il= 134 6/4/2020   n=  88 now=    9590 end=       9981      8303     10097 U=    22.49 T=   95.9 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  46. x2= 134. y1=  2.22 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .995383 cc2=  .889384 lx=  9.20848 if=  46 il= 134 6/4/2020   n=  88 now=    9590 end=       9981      8303     10097 U=    22.49 T=   95.9 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  46. x2= 134. y1=  2.22 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .995230 cc2=  .888630 lx=  9.20848 if=  47 il= 134 6/4/2020   n=  87 now=    9590 end=       9981      8303     10097 U=    22.24 T=   96.4 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  47. x2= 134. y1=  2.22 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .995231 cc2=  .888630 lx=  9.20948 if=  47 il= 134 6/4/2020   n=  87 now=    9590 end=       9981      8303     10097 U=    22.24 T=   96.4 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  47. x2= 134. y1=  2.22 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   148 6/18/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .995098 cc2=  .887887 lx=  9.20848 if=  48 il= 134 6/4/2020   n=  86 now=    9590 end=       9981      8303     10097 U=    22.94 T=   95.2 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  48. x2= 134. y1=  2.06 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .995100 cc2=  .887887 lx=  9.21148 if=  48 il= 134 6/4/2020   n=  86 now=    9590 end=       9981      8303     10097 U=    22.94 T=   95.2 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  48. x2= 134. y1=  2.06 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .994933 cc2=  .887100 lx=  9.20848 if=  49 il= 134 6/4/2020   n=  85 now=    9590 end=       9981      8303     10097 U=    23.00 T=   95.1 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  49. x2= 134. y1=  2.00 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .994934 cc2=  .887100 lx=  9.21048 if=  49 il= 134 6/4/2020   n=  85 now=    9590 end=       9981      8303     10097 U=    23.00 T=   95.1 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  49. x2= 134. y1=  2.00 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .994767 cc2=  .886302 lx=  9.20848 if=  50 il= 134 6/4/2020   n=  84 now=    9590 end=       9981      8303     10097 U=    22.97 T=   95.1 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  50. x2= 134. y1=  1.96 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .994767 cc2=  .886302 lx=  9.20948 if=  50 il= 134 6/4/2020   n=  84 now=    9590 end=       9981      8303     10097 U=    22.97 T=   95.1 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  50. x2= 134. y1=  1.96 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .994593 cc2=  .885484 lx=  9.20848 if=  51 il= 134 6/4/2020   n=  83 now=    9590 end=       9981      8303     10097 U=    22.70 T=   95.6 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  51. x2= 134. y1=  1.96 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .994593 cc2=  .885484 lx=  9.20848 if=  51 il= 134 6/4/2020   n=  83 now=    9590 end=       9981      8303     10097 U=    22.70 T=   95.6 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  51. x2= 134. y1=  1.96 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .994396 cc2=  .884632 lx=  9.20848 if=  52 il= 134 6/4/2020   n=  82 now=    9590 end=       9981      8303     10097 U=    22.94 T=   95.2 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  52. x2= 134. y1=  1.88 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .994396 cc2=  .884632 lx=  9.20848 if=  52 il= 134 6/4/2020   n=  82 now=    9590 end=       9981      8303     10097 U=    22.94 T=   95.2 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  52. x2= 134. y1=  1.88 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .994205 cc2=  .883774 lx=  9.20848 if=  53 il= 134 6/4/2020   n=  81 now=    9590 end=       9981      8303     10097 U=    22.66 T=   95.7 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  53. x2= 134. y1=  1.88 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .994206 cc2=  .883774 lx=  9.20748 if=  53 il= 134 6/4/2020   n=  81 now=    9590 end=       9981      8303     10097 U=    22.66 T=   95.7 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  53. x2= 134. y1=  1.88 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   149 6/19/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .993989 cc2=  .882877 lx=  9.20848 if=  54 il= 134 6/4/2020   n=  80 now=    9590 end=       9981      8303     10097 U=    22.45 T=   96.0 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  54. x2= 134. y1=  1.87 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .993989 cc2=  .882877 lx=  9.20748 if=  54 il= 134 6/4/2020   n=  80 now=    9590 end=       9981      8303     10097 U=    22.45 T=   96.0 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  54. x2= 134. y1=  1.87 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   148 6/18/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .993762 cc2=  .881958 lx=  9.20848 if=  55 il= 134 6/4/2020   n=  79 now=    9590 end=       9981      8303     10097 U=    22.17 T=   96.5 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  55. x2= 134. y1=  1.87 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .993762 cc2=  .881958 lx=  9.20748 if=  55 il= 134 6/4/2020   n=  79 now=    9590 end=       9981      8303     10097 U=    22.17 T=   96.5 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  55. x2= 134. y1=  1.87 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   148 6/18/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .993548 cc2=  .881040 lx=  9.20848 if=  56 il= 134 6/4/2020   n=  78 now=    9590 end=       9981      8303     10097 U=    21.95 T=   96.9 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  56. x2= 134. y1=  1.86 y2= -1.69 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .993548 cc2=  .881040 lx=  9.20848 if=  56 il= 134 6/4/2020   n=  78 now=    9590 end=       9981      8303     10097 U=    21.95 T=   96.9 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  56. x2= 134. y1=  1.86 y2= -1.69 BEST
GP: Confirmed US_California_Riverside 6/4/2020        134    9590     9981    8303    10097    16   148 6/18/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .993367 cc2=  .880139 lx=  9.20848 if=  57 il= 134 6/4/2020   n=  77 now=    9590 end=       9981      8303     10097 U=    21.98 T=   96.8 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  57. x2= 134. y1=  1.81 y2= -1.69 BEST
