TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6997.00000        8.85324
TAB:  US_Michigan_Macomb Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
TAB:  US_Michigan_Macomb Deaths    .            14        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/6/2020     15        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            16        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/8/2020     17        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            18        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/10/2020    19        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            20        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/12/2020    21        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            22        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/14/2020    23        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            24        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/16/2020    25        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            26        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/18/2020    27        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            28        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/20/2020    29        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            30        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/22/2020    31        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            32        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/24/2020    33        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            34        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/26/2020    35        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            36        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    2/28/2020    37        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            38        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/1/2020     39        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            40        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/3/2020     41        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            42        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/5/2020     43        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            44        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/7/2020     45        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            46        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/9/2020     47        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            48        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/11/2020    49        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            50        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/13/2020    51        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            52        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/15/2020    53        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            54        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/17/2020    55        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            56        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/19/2020    57        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            58        0      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    3/21/2020    59        0      873        0        0      129      129      129
TAB:  US_Michigan_Macomb Deaths    .            60        1      873        0        0      129      646      646
TAB:  US_Michigan_Macomb Deaths    3/23/2020    61        2      873        0        0      243      362      279
TAB:  US_Michigan_Macomb Deaths    .            62        3      873        0        0      334      599      444
TAB:  US_Michigan_Macomb Deaths    3/25/2020    63        7      873        0        0      387     3231      646
TAB:  US_Michigan_Macomb Deaths    .            64       11      873        0        0      646     4782     3489
TAB:  US_Michigan_Macomb Deaths    3/27/2020    65       14      873        0        0      677     3222      841
TAB:  US_Michigan_Macomb Deaths    .            66       17      873       25        1       25       25       25
TAB:  US_Michigan_Macomb Deaths    3/29/2020    67       20      873       27        1       27       27       27
TAB:  US_Michigan_Macomb Deaths    .            68       27      873        0        0     1480    35618    15096
TAB:  US_Michigan_Macomb Deaths    3/31/2020    69       38      873        0        0     1764    19069    11783
TAB:  US_Michigan_Macomb Deaths    .            70       51      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    4/2/2020     71       58      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    .            72       65      873       94        1       94      214      128
TAB:  US_Michigan_Macomb Deaths    4/4/2020     73       78      873      133        1      133      232      172
TAB:  US_Michigan_Macomb Deaths    .            74       83      873      119        1      119      186      139
TAB:  US_Michigan_Macomb Deaths    4/6/2020     75      100      873      241        2      209      241      241
TAB:  US_Michigan_Macomb Deaths    .            76      121      873      306        1      306      467      370
TAB:  US_Michigan_Macomb Deaths    4/8/2020     77      141      873      370        1      370      693      564
TAB:  US_Michigan_Macomb Deaths    .            78      165      873      467        1      467     1080      886
TAB:  US_Michigan_Macomb Deaths    4/10/2020    79      197      873      628        1      628     1951     1693
TAB:  US_Michigan_Macomb Deaths    .            80      209      873      532        1      532     2047     1564
TAB:  US_Michigan_Macomb Deaths    4/12/2020    81      217      873      241        1      241     1467      725
TAB:  US_Michigan_Macomb Deaths    .            82      240      873      323        1      323     1229      711
TAB:  US_Michigan_Macomb Deaths    4/14/2020    83      293      873     1435        2      790     3950     1435
TAB:  US_Michigan_Macomb Deaths    .            84      330      873      951        1      951     4015     1918
TAB:  US_Michigan_Macomb Deaths    4/16/2020    85      354      873     1918        2     1015     5659     2015
TAB:  US_Michigan_Macomb Deaths    .            86      373      873     1789        2      435     5176     1822
TAB:  US_Michigan_Macomb Deaths    4/18/2020    87      384      873      400        1      400     1851     1113
TAB:  US_Michigan_Macomb Deaths    .            88      391      873      404        3      404     1357     1002
TAB:  US_Michigan_Macomb Deaths    4/20/2020    89      403      873      892        2      418     1100      892
TAB:  US_Michigan_Macomb Deaths    .            90      445      873      663        1      663     1026      924
TAB:  US_Michigan_Macomb Deaths    4/22/2020    91      473      873      716        2      716      995      881
TAB:  US_Michigan_Macomb Deaths    .            92      493      873      757        3      725      983      886
TAB:  US_Michigan_Macomb Deaths    4/24/2020    93      504      873      737        3      546      923      814
TAB:  US_Michigan_Macomb Deaths    .            94      517      873      719        2      537      883      737
TAB:  US_Michigan_Macomb Deaths    4/26/2020    95      520      873      686        2      532      840      707
TAB:  US_Michigan_Macomb Deaths    .            96      527      873      538        2      534      806      693
TAB:  US_Michigan_Macomb Deaths    4/28/2020    97      572      873      721        4      721      811      766
TAB:  US_Michigan_Macomb Deaths    .            98      597      873      773        3      764      831      806
TAB:  US_Michigan_Macomb Deaths    4/30/2020    99      603      873      790        8      790      822      822
TAB:  US_Michigan_Macomb Deaths    .           100      614      873      821        4      627      832      796
TAB:  US_Michigan_Macomb Deaths    5/2/2020    101      625      873      788        4      648      830      797
TAB:  US_Michigan_Macomb Deaths    .           102      628      873      772        7      641      811      789
TAB:  US_Michigan_Macomb Deaths    5/4/2020    103      643      873      790       17      661      822      757
TAB:  US_Michigan_Macomb Deaths    .           104      647      873      768        8      673      805      777
TAB:  US_Michigan_Macomb Deaths    5/6/2020    105      662      873      790       11      693      790      757
TAB:  US_Michigan_Macomb Deaths    .           106      678      873      790       20      757      790      790
TAB:  US_Michigan_Macomb Deaths    5/8/2020    107      682      873      790       20      757     1822     1015
TAB:  US_Michigan_Macomb Deaths    .           108      697      873      790       21      790     2531     1273
TAB:  US_Michigan_Macomb Deaths    5/10/2020   109      698      873      790       26      790     1531     1048
TAB:  US_Michigan_Macomb Deaths    .           110      699      873      790       12      702      911      782
TAB:  US_Michigan_Macomb Deaths    5/12/2020   111      710      873      788       12      744      855      788
TAB:  US_Michigan_Macomb Deaths    .           112      717      873      789       16      758      869      789
TAB:  US_Michigan_Macomb Deaths    5/14/2020   113      728      873      790       31      790      919      854
TAB:  US_Michigan_Macomb Deaths    .           114      729      873      790       32      790     5401     1112
TAB:  US_Michigan_Macomb Deaths    5/16/2020   115      739      873      790       30      790     1596      886
TAB:  US_Michigan_Macomb Deaths    .           116      740      873      800       25      766     1025      833
TAB:  US_Michigan_Macomb Deaths    5/18/2020   117      740      873      798       29      743      831      798
TAB:  US_Michigan_Macomb Deaths    .           118      753      873      790       30      790     1660      886
TAB:  US_Michigan_Macomb Deaths    5/20/2020   119      763      873      790       18      790     1370      951
TAB:  US_Michigan_Macomb Deaths    .           120      772      873      822       24      822     1144      919
TAB:  US_Michigan_Macomb Deaths    5/22/2020   121      776      873      822       23      822     1209      951
TAB:  US_Michigan_Macomb Deaths    .           122      778      873      822       23      790     2660      951
TAB:  US_Michigan_Macomb Deaths    5/24/2020   123      778      873      822       23      790     1822     1015
TAB:  US_Michigan_Macomb Deaths    .           124      778      873      822       15      781     1021      880
TAB:  US_Michigan_Macomb Deaths    5/26/2020   125      779      873      821       16      780      909      835
TAB:  US_Michigan_Macomb Deaths    .           126      784      873      821       19      786      865      830
TAB:  US_Michigan_Macomb Deaths    5/28/2020   127      787      873      822       35      790      854      822
TAB:  US_Michigan_Macomb Deaths    .           128      793      873      822       45      822      886      854
TAB:  US_Michigan_Macomb Deaths    5/30/2020   129      802      873      822       22      822      951      886
TAB:  US_Michigan_Macomb Deaths    .           130      810      873      822       16      822      951      886
TAB:  US_Michigan_Macomb Deaths    6/1/2020    131      814      873      822       11      822     1015      919
TAB:  US_Michigan_Macomb Deaths    .           132      818      873      854       16      822     1080      951
TAB:  US_Michigan_Macomb Deaths    6/3/2020    133      826      873      854       14      854     1338     1048
TAB:  US_Michigan_Macomb Deaths    .           134      828      873      854       14      854     1402     1048
TAB:  US_Michigan_Macomb Deaths    6/5/2020    135      866      873     1273        1     1273     5821     1983
TAB:  US_Michigan_Macomb Deaths    .           136      870      873        0        0        0        0        0
TAB:  US_Michigan_Macomb Deaths    6/7/2020    137      870      873      886        1      886     1951     1951
TAB:  US_Michigan_Macomb Deaths    .           138      870      873      886        1      886     2015     1564
TAB:  US_Michigan_Macomb Deaths    6/9/2020    139      873      873     1273        1     1273     2015     1467
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993060 cc2=  .584812 lx=  4.83194 if=  60 il=  65 3/27/2020  n=   5 now=     873 end=        125        14         0 U=     6.33 T=   70.0 p1= -85.7 p2=   698.4 ed=    84 4/15/2020   x1=  60. x2=  65. y1=  1.58 y2=   .79     
GP: Deaths    US_Michigan_Macomb 3/27/2020        65     873      125      14        0     0    84 4/15/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994195 cc2=  .616231 lx=  3.55194 if=  60 il=  66 3/28/2020  n=   6 now=     873 end=         34        17        25 U=     3.76 T=   64.8 p1= -96.1 p2=  2567.6 ed=    73 4/4/2020    x1=  60. x2=  66. y1=  1.27 y2=  -.33     
GP: Deaths    US_Michigan_Macomb 3/28/2020        66     873       34      17       25     1    73 4/4/2020  
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .995246 cc2=  .586997 lx=  3.24194 if=  61 il=  66 3/28/2020  n=   5 now=     873 end=         25        17        25 U=     2.73 T=   63.6 p1= -97.1 p2=  3492.0 ed=    70 4/1/2020    x1=  61. x2=  66. y1=   .94 y2=  -.89 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995246 cc2=  .586997 lx=  3.23994 if=  61 il=  66 3/28/2020  n=   5 now=     873 end=         25        17        25 U=     2.73 T=   63.6 p1= -97.1 p2=  3492.0 ed=    70 4/1/2020    x1=  61. x2=  66. y1=   .94 y2=  -.89 BEST
GP: Deaths    US_Michigan_Macomb 3/28/2020        66     873       25      17       25     1    70 4/1/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996051 cc2=  .642497 lx=  3.45194 if=  60 il=  67 3/29/2020  n=   7 now=     873 end=         31        20        27 U=     3.46 T=   64.3 p1= -96.4 p2=  2816.1 ed=    72 4/3/2020    x1=  60. x2=  67. y1=  1.24 y2=  -.78     
GP: Deaths    US_Michigan_Macomb 3/29/2020        67     873       31      20       27     1    72 4/3/2020  
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996870 cc2=  .618906 lx=  3.32194 if=  61 il=  67 3/29/2020  n=   6 now=     873 end=         27        20        27 U=     2.88 T=   63.8 p1= -96.9 p2=  3233.3 ed=    70 4/1/2020    x1=  61. x2=  67. y1=   .97 y2= -1.12 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996871 cc2=  .618906 lx=  3.32494 if=  61 il=  67 3/29/2020  n=   6 now=     873 end=         27        20        27 U=     2.88 T=   63.8 p1= -96.9 p2=  3233.3 ed=    70 4/1/2020    x1=  61. x2=  67. y1=   .97 y2= -1.12 BEST
GP: Deaths    US_Michigan_Macomb 3/29/2020        67     873       27      20       27     1    70 4/1/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .987281 cc2=  .579033 lx=  8.77194 if=  65 il=  70 4/1/2020   n=   5 now=     873 end=       6450        51         0 U=    21.12 T=  103.3 p1= 638.8 p2=    13.5 ed=   153 6/23/2020   x1=  65. x2=  70. y1=  1.81 y2=  1.58     
GP: Deaths    US_Michigan_Macomb 4/1/2020         70     873    -          51        0     0   153 6/23/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991533 cc2=  .613569 lx=  8.77194 if=  65 il=  71 4/2/2020   n=   6 now=     873 end=       6450        58         0 U=    22.76 T=  106.3 p1= 638.8 p2=    13.5 ed=   159 6/29/2020   x1=  65. x2=  71. y1=  1.81 y2=  1.55     
GP: Deaths    US_Michigan_Macomb 4/2/2020         71     873    -          58        0     0   159 6/29/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .992737 cc2=  .584488 lx=  8.77194 if=  66 il=  71 4/2/2020   n=   5 now=     873 end=       6450        58         0 U=    21.60 T=  104.5 p1= 638.8 p2=    13.5 ed=   155 6/25/2020   x1=  66. x2=  71. y1=  1.78 y2=  1.55     
GP: Deaths    US_Michigan_Macomb 4/2/2020         71     873    -          58        0     0   155 6/25/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995525 cc2=  .718175 lx=  5.39194 if=  60 il=  72 4/3/2020   n=  12 now=     873 end=        219        65        94 U=     8.06 T=   73.6 p1= -74.9 p2=   398.6 ed=    92 4/23/2020   x1=  60. x2=  72. y1=  1.68 y2=   .20     
GP: Deaths    US_Michigan_Macomb 4/3/2020         72     873      219      65       94     1    92 4/23/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991436 cc2=  .637883 lx=  8.14194 if=  65 il=  72 4/3/2020   n=   7 now=     873 end=       3435        65        94 U=    21.40 T=  101.5 p1= 293.5 p2=    25.4 ed=   151 6/21/2020   x1=  65. x2=  72. y1=  1.71 y2=  1.38     
GP: Deaths    US_Michigan_Macomb 4/3/2020         72     873    -          65       94     1   151 6/21/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .992544 cc2=  .614579 lx=  4.92194 if=  66 il=  72 4/3/2020   n=   6 now=     873 end=        137        65        94 U=     5.84 T=   70.3 p1= -84.3 p2=   637.2 ed=    84 4/15/2020   x1=  66. x2=  72. y1=   .74 y2=  -.29     
GP: Deaths    US_Michigan_Macomb 4/3/2020         72     873      137      65       94     1    84 4/15/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .997155 cc2=  .588906 lx=  4.48194 if=  67 il=  72 4/3/2020   n=   5 now=     873 end=         88        65        94 U=     3.17 T=   68.3 p1= -89.9 p2=   992.0 ed=    75 4/6/2020    x1=  67. x2=  72. y1=   .40 y2= -1.18 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997156 cc2=  .588906 lx=  4.47694 if=  67 il=  72 4/3/2020   n=   5 now=     873 end=         88        65        94 U=     3.17 T=   68.3 p1= -89.9 p2=   992.0 ed=    75 4/6/2020    x1=  67. x2=  72. y1=   .40 y2= -1.18 BEST
GP: Deaths    US_Michigan_Macomb 4/3/2020         72     873       88      65       94     1    75 4/6/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996400 cc2=  .729139 lx=  5.45194 if=  60 il=  73 4/4/2020   n=  13 now=     873 end=        233        78       133 U=     8.10 T=   73.7 p1= -73.3 p2=   374.7 ed=    92 4/23/2020   x1=  60. x2=  73. y1=  1.70 y2=   .09     
GP: Deaths    US_Michigan_Macomb 4/4/2020         73     873      233      78      133     1    92 4/23/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993587 cc2=  .660254 lx=  5.89194 if=  65 il=  73 4/4/2020   n=   8 now=     873 end=        362        78       133 U=    10.65 T=   77.6 p1= -58.5 p2=   241.2 ed=   102 5/3/2020    x1=  65. x2=  73. y1=  1.18 y2=   .43     
GP: Deaths    US_Michigan_Macomb 4/4/2020         73     873      362      78      133     1   102 5/3/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994916 cc2=  .641362 lx=  5.15194 if=  66 il=  73 4/4/2020   n=   7 now=     873 end=        172        78       133 U=     6.54 T=   71.5 p1= -80.3 p2=   507.6 ed=    86 4/17/2020   x1=  66. x2=  73. y1=   .84 y2=  -.23     
GP: Deaths    US_Michigan_Macomb 4/4/2020         73     873      172      78      133     1    86 4/17/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996187 cc2=  .618222 lx=  4.89194 if=  67 il=  73 4/4/2020   n=   6 now=     873 end=        133        78       133 U=     4.74 T=   70.0 p1= -84.8 p2=   656.4 ed=    81 4/12/2020   x1=  67. x2=  73. y1=   .64 y2=  -.63 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996187 cc2=  .618222 lx=  4.88794 if=  67 il=  73 4/4/2020   n=   6 now=     873 end=        133        78       133 U=     4.74 T=   70.0 p1= -84.8 p2=   656.4 ed=    81 4/12/2020   x1=  67. x2=  73. y1=   .64 y2=  -.63 BEST
GP: Deaths    US_Michigan_Macomb 4/4/2020         73     873      133      78      133     1    81 4/12/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996872 cc2=  .738673 lx=  5.33194 if=  60 il=  74 4/5/2020   n=  14 now=     873 end=        206        83       119 U=     7.93 T=   73.3 p1= -76.4 p2=   423.8 ed=    92 4/23/2020   x1=  60. x2=  74. y1=  1.67 y2=  -.09     
GP: Deaths    US_Michigan_Macomb 4/5/2020         74     873      206      83      119     1    92 4/23/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994212 cc2=  .677985 lx=  5.23194 if=  65 il=  74 4/5/2020   n=   9 now=     873 end=        187        83       119 U=     7.76 T=   72.4 p1= -78.6 p2=   466.8 ed=    90 4/21/2020   x1=  65. x2=  74. y1=   .95 y2=  -.21     
GP: Deaths    US_Michigan_Macomb 4/5/2020         74     873      187      83      119     1    90 4/21/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995818 cc2=  .662485 lx=  4.94194 if=  66 il=  74 4/5/2020   n=   8 now=     873 end=        140        83       119 U=     5.74 T=   70.3 p1= -84.0 p2=   623.6 ed=    83 4/14/2020   x1=  66. x2=  74. y1=   .75 y2=  -.65     
GP: Deaths    US_Michigan_Macomb 4/5/2020         74     873      140      83      119     1    83 4/14/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .997088 cc2=  .643534 lx=  4.79194 if=  67 il=  74 4/5/2020   n=   7 now=     873 end=        120        83       119 U=     4.45 T=   69.6 p1= -86.3 p2=   727.5 ed=    80 4/11/2020   x1=  67. x2=  74. y1=   .59 y2=  -.99 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997088 cc2=  .643534 lx=  4.78994 if=  67 il=  74 4/5/2020   n=   7 now=     873 end=        120        83       119 U=     4.45 T=   69.6 p1= -86.3 p2=   727.5 ed=    80 4/11/2020   x1=  67. x2=  74. y1=   .59 y2=  -.99 BEST
GP: Deaths    US_Michigan_Macomb 4/5/2020         74     873      120      83      119     1    80 4/11/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .997253 cc2=  .747253 lx=  5.46194 if=  60 il=  75 4/6/2020   n=  15 now=     873 end=        235       100       241 U=     8.10 T=   73.7 p1= -73.1 p2=   371.5 ed=    92 4/23/2020   x1=  60. x2=  75. y1=  1.70 y2=  -.15 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997253 cc2=  .747253 lx=  5.45794 if=  60 il=  75 4/6/2020   n=  15 now=     873 end=        235       100       241 U=     8.10 T=   73.7 p1= -73.1 p2=   371.5 ed=    92 4/23/2020   x1=  60. x2=  75. y1=  1.70 y2=  -.15 BEST
GP: Deaths    US_Michigan_Macomb 4/6/2020         75     873      235     100      241     2    92 4/23/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .995347 cc2=  .693836 lx=  5.53194 if=  65 il=  75 4/6/2020   n=  10 now=     873 end=        252       100       241 U=     8.78 T=   74.3 p1= -71.1 p2=   346.4 ed=    95 4/26/2020   x1=  65. x2=  75. y1=  1.06 y2=  -.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995347 cc2=  .693836 lx=  5.53494 if=  65 il=  75 4/6/2020   n=  10 now=     873 end=        252       100       241 U=     8.78 T=   74.3 p1= -71.1 p2=   346.4 ed=    95 4/26/2020   x1=  65. x2=  75. y1=  1.06 y2=  -.08 BEST
GP: Deaths    US_Michigan_Macomb 4/6/2020         75     873      252     100      241     2    95 4/26/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995694 cc2=  .679466 lx=  5.32194 if=  66 il=  75 4/6/2020   n=   9 now=     873 end=        204       100       241 U=     7.23 T=   72.6 p1= -76.6 p2=   427.9 ed=    89 4/20/2020   x1=  66. x2=  75. y1=   .91 y2=  -.33     
GP: Deaths    US_Michigan_Macomb 4/6/2020         75     873      204     100      241     2    89 4/20/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994137 cc2=  .585889 lx=  8.77194 if=  70 il=  75 4/6/2020   n=   5 now=     873 end=       6450       100       241 U=    33.38 T=  122.6 p1= 638.8 p2=    13.5 ed=   201 8/10/2020   x1=  70. x2=  75. y1=  1.58 y2=  1.43     
GP: Deaths    US_Michigan_Macomb 4/6/2020         75     873    -         100      241     2   201 8/10/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996929 cc2=  .754394 lx=  5.72194 if=  60 il=  76 4/7/2020   n=  16 now=     873 end=        305       121       306 U=     8.79 T=   75.3 p1= -65.1 p2=   286.2 ed=    96 4/27/2020   x1=  60. x2=  76. y1=  1.74 y2=  -.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996929 cc2=  .754394 lx=  5.72494 if=  60 il=  76 4/7/2020   n=  16 now=     873 end=        305       121       306 U=     8.79 T=   75.3 p1= -65.1 p2=   286.2 ed=    96 4/27/2020   x1=  60. x2=  76. y1=  1.74 y2=  -.08 BEST
GP: Deaths    US_Michigan_Macomb 4/7/2020         76     873      305     121      306     1    96 4/27/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995429 cc2=  .706754 lx=  6.12194 if=  65 il=  76 4/7/2020   n=  11 now=     873 end=        455       121       306 U=    11.39 T=   79.2 p1= -47.9 p2=   191.9 ed=   106 5/7/2020    x1=  65. x2=  76. y1=  1.25 y2=   .28     
GP: Deaths    US_Michigan_Macomb 4/7/2020         76     873      455     121      306     1   106 5/7/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994859 cc2=  .693348 lx=  5.91194 if=  66 il=  76 4/7/2020   n=  10 now=     873 end=        369       121       306 U=     9.86 T=   77.1 p1= -57.7 p2=   236.6 ed=   100 5/1/2020    x1=  66. x2=  76. y1=  1.12 y2=   .11     
GP: Deaths    US_Michigan_Macomb 4/7/2020         76     873      369     121      306     1   100 5/1/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991973 cc2=  .614009 lx=  8.77194 if=  70 il=  76 4/7/2020   n=   6 now=     873 end=       6450       121       306 U=    30.51 T=  118.1 p1= 638.8 p2=    13.5 ed=   190 7/30/2020   x1=  70. x2=  76. y1=  1.58 y2=  1.38     
GP: Deaths    US_Michigan_Macomb 4/7/2020         76     873    -         121      306     1   190 7/30/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .990152 cc2=  .581903 lx=  8.77194 if=  71 il=  76 4/7/2020   n=   5 now=     873 end=       6450       121       306 U=    29.47 T=  116.7 p1= 638.8 p2=    13.5 ed=   186 7/26/2020   x1=  71. x2=  76. y1=  1.55 y2=  1.38     
GP: Deaths    US_Michigan_Macomb 4/7/2020         76     873    -         121      306     1   186 7/26/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996796 cc2=  .761093 lx=  5.95194 if=  60 il=  77 4/8/2020   n=  17 now=     873 end=        384       141       370 U=     9.55 T=   77.0 p1= -56.0 p2=   227.3 ed=    99 4/30/2020   x1=  60. x2=  77. y1=  1.78 y2=   .00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996796 cc2=  .761093 lx=  5.94694 if=  60 il=  77 4/8/2020   n=  17 now=     873 end=        384       141       370 U=     9.55 T=   77.0 p1= -56.0 p2=   227.3 ed=    99 4/30/2020   x1=  60. x2=  77. y1=  1.78 y2=   .00 BEST
GP: Deaths    US_Michigan_Macomb 4/8/2020         77     873      384     141      370     1    99 4/30/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995961 cc2=  .718611 lx=  6.54194 if=  65 il=  77 4/8/2020   n=  12 now=     873 end=        693       141       370 U=    13.39 T=   83.2 p1= -20.6 p2=   126.0 ed=   114 5/15/2020   x1=  65. x2=  77. y1=  1.36 y2=   .47     
GP: Deaths    US_Michigan_Macomb 4/8/2020         77     873      693     141      370     1   114 5/15/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995271 cc2=  .706596 lx=  6.35194 if=  66 il=  77 4/8/2020   n=  11 now=     873 end=        573       141       370 U=    11.96 T=   81.1 p1= -34.4 p2=   152.4 ed=   109 5/10/2020   x1=  66. x2=  77. y1=  1.26 y2=   .34     
GP: Deaths    US_Michigan_Macomb 4/8/2020         77     873      573     141      370     1   109 5/10/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .992767 cc2=  .639213 lx=  8.77194 if=  70 il=  77 4/8/2020   n=   7 now=     873 end=       6450       141       370 U=    29.68 T=  116.8 p1= 638.8 p2=    13.5 ed=   186 7/26/2020   x1=  70. x2=  77. y1=  1.58 y2=  1.34     
GP: Deaths    US_Michigan_Macomb 4/8/2020         77     873    -         141      370     1   186 7/26/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .992357 cc2=  .614393 lx=  8.77194 if=  71 il=  77 4/8/2020   n=   6 now=     873 end=       6450       141       370 U=    28.72 T=  115.5 p1= 638.8 p2=    13.5 ed=   183 7/23/2020   x1=  71. x2=  77. y1=  1.55 y2=  1.34     
GP: Deaths    US_Michigan_Macomb 4/8/2020         77     873    -         141      370     1   183 7/23/2020 
