TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8035.00000        8.99156
TAB:  US_Florida_Broward Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Florida_Broward 5/30/2020       129    8035    -        7067     7569    11   999 undefine  
AAA1     1 US_Florida_Broward Confirmed cc1=  .996453 cc2=  .888620 lx=  8.92156 if=  45 il= 130 5/31/2020  n=  85 now=    8035 end=       7491      7123      7569 U=    16.69 T=   80.2 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  45. x2= 130. y1=  2.11 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996453 cc2=  .888620 lx=  8.92156 if=  45 il= 130 5/31/2020  n=  85 now=    8035 end=       7491      7123      7569 U=    16.69 T=   80.2 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  45. x2= 130. y1=  2.11 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7491    7123     7569    13   119 5/20/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996331 cc2=  .887866 lx=  8.92156 if=  46 il= 130 5/31/2020  n=  84 now=    8035 end=       7491      7123      7569 U=    16.49 T=   80.8 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  46. x2= 130. y1=  2.11 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996331 cc2=  .887866 lx=  8.92156 if=  46 il= 130 5/31/2020  n=  84 now=    8035 end=       7491      7123      7569 U=    16.49 T=   80.8 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  46. x2= 130. y1=  2.11 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7491    7123     7569    13   119 5/20/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996231 cc2=  .887122 lx=  8.92156 if=  47 il= 130 5/31/2020  n=  83 now=    8035 end=       7491      7123      7569 U=    16.46 T=   80.9 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  47. x2= 130. y1=  2.06 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996231 cc2=  .887122 lx=  8.92156 if=  47 il= 130 5/31/2020  n=  83 now=    8035 end=       7491      7123      7569 U=    16.46 T=   80.9 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  47. x2= 130. y1=  2.06 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7491    7123     7569    13   119 5/20/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996135 cc2=  .886370 lx=  8.92156 if=  48 il= 130 5/31/2020  n=  82 now=    8035 end=       7491      7123      7569 U=    16.38 T=   81.1 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  48. x2= 130. y1=  2.02 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996136 cc2=  .886370 lx=  8.92256 if=  48 il= 130 5/31/2020  n=  82 now=    8035 end=       7491      7123      7569 U=    16.38 T=   81.1 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  48. x2= 130. y1=  2.02 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7491    7123     7569    13   119 5/20/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996055 cc2=  .885624 lx=  8.92156 if=  49 il= 130 5/31/2020  n=  81 now=    8035 end=       7491      7123      7569 U=    16.18 T=   81.7 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  49. x2= 130. y1=  2.02 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996061 cc2=  .885624 lx=  8.92356 if=  49 il= 130 5/31/2020  n=  81 now=    8035 end=       7491      7123      7569 U=    16.18 T=   81.7 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  49. x2= 130. y1=  2.02 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7491    7123     7569    13   119 5/20/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996053 cc2=  .884942 lx=  8.92156 if=  50 il= 130 5/31/2020  n=  80 now=    8035 end=       7491      7123      7569 U=    16.23 T=   81.5 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  50. x2= 130. y1=  1.94 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996070 cc2=  .884942 lx=  8.92456 if=  50 il= 130 5/31/2020  n=  80 now=    8035 end=       7491      7123      7569 U=    16.23 T=   81.5 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  50. x2= 130. y1=  1.94 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7491    7123     7569    13   119 5/20/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996038 cc2=  .884235 lx=  8.92156 if=  51 il= 130 5/31/2020  n=  79 now=    8035 end=       7491      7123      7569 U=    16.25 T=   81.5 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  51. x2= 130. y1=  1.88 y2= -2.99 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996072 cc2=  .884235 lx=  8.92556 if=  51 il= 130 5/31/2020  n=  79 now=    8035 end=       7491      7123      7569 U=    16.25 T=   81.5 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  51. x2= 130. y1=  1.88 y2= -2.99 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7491    7123     7569    13   119 5/20/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996055 cc2=  .883546 lx=  8.93156 if=  52 il= 130 5/31/2020  n=  78 now=    8035 end=       7567      7123      7569 U=    17.01 T=   82.3 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  52. x2= 130. y1=  1.78 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996081 cc2=  .883546 lx=  8.92756 if=  52 il= 130 5/31/2020  n=  78 now=    8035 end=       7567      7123      7569 U=    17.01 T=   82.3 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  52. x2= 130. y1=  1.78 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7567    7123     7569    13   122 5/23/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996038 cc2=  .882810 lx=  8.93156 if=  53 il= 130 5/31/2020  n=  77 now=    8035 end=       7567      7123      7569 U=    17.18 T=   81.8 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  53. x2= 130. y1=  1.68 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996052 cc2=  .882810 lx=  8.92856 if=  53 il= 130 5/31/2020  n=  77 now=    8035 end=       7567      7123      7569 U=    17.18 T=   81.8 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  53. x2= 130. y1=  1.68 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7567    7123     7569    13   122 5/23/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995963 cc2=  .882003 lx=  8.93156 if=  54 il= 130 5/31/2020  n=  76 now=    8035 end=       7567      7123      7569 U=    16.96 T=   82.4 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  54. x2= 130. y1=  1.68 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995970 cc2=  .882003 lx=  8.92956 if=  54 il= 130 5/31/2020  n=  76 now=    8035 end=       7567      7123      7569 U=    16.96 T=   82.4 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  54. x2= 130. y1=  1.68 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7567    7123     7569    13   122 5/23/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .995987 cc2=  .881279 lx=  8.93156 if=  55 il= 130 5/31/2020  n=  75 now=    8035 end=       7567      7123      7569 U=    16.94 T=   82.5 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  55. x2= 130. y1=  1.62 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .995987 cc2=  .881279 lx=  8.93156 if=  55 il= 130 5/31/2020  n=  75 now=    8035 end=       7567      7123      7569 U=    16.94 T=   82.5 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  55. x2= 130. y1=  1.62 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7567    7123     7569    13   122 5/23/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996037 cc2=  .880567 lx=  8.93156 if=  56 il= 130 5/31/2020  n=  74 now=    8035 end=       7567      7123      7569 U=    17.04 T=   82.2 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  56. x2= 130. y1=  1.54 y2= -2.81 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996040 cc2=  .880567 lx=  8.93256 if=  56 il= 130 5/31/2020  n=  74 now=    8035 end=       7567      7123      7569 U=    17.04 T=   82.2 p1=  -5.8 p2=   106.2 ed=   122 5/23/2020   x1=  56. x2= 130. y1=  1.54 y2= -2.81 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7567    7123     7569    13   122 5/23/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .996337 cc2=  .876814 lx=  8.94156 if=  61 il= 130 5/31/2020  n=  69 now=    8035 end=       7643      7123      7569 U=    17.84 T=   82.7 p1=  -4.9 p2=   105.1 ed=   124 5/25/2020   x1=  61. x2= 130. y1=  1.21 y2= -2.65 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .996343 cc2=  .876814 lx=  8.94356 if=  61 il= 130 5/31/2020  n=  69 now=    8035 end=       7643      7123      7569 U=    17.84 T=   82.7 p1=  -4.9 p2=   105.1 ed=   124 5/25/2020   x1=  61. x2= 130. y1=  1.21 y2= -2.65 BEST
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7643    7123     7569    13   124 5/25/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996443 cc2=  .876057 lx=  8.95156 if=  62 il= 130 5/31/2020  n=  68 now=    8035 end=       7719      7123      7569 U=    18.45 T=   83.5 p1=  -3.9 p2=   104.1 ed=   127 5/28/2020   x1=  62. x2= 130. y1=  1.17 y2= -2.52     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7719    7123     7569    13   127 5/28/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996673 cc2=  .875405 lx=  8.95156 if=  63 il= 130 5/31/2020  n=  67 now=    8035 end=       7719      7123      7569 U=    18.38 T=   83.7 p1=  -3.9 p2=   104.1 ed=   127 5/28/2020   x1=  63. x2= 130. y1=  1.12 y2= -2.52     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7719    7123     7569    13   127 5/28/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997017 cc2=  .874848 lx=  8.95156 if=  64 il= 130 5/31/2020  n=  66 now=    8035 end=       7719      7123      7569 U=    18.73 T=   82.8 p1=  -3.9 p2=   104.1 ed=   127 5/28/2020   x1=  64. x2= 130. y1=  1.00 y2= -2.52     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7719    7123     7569    13   127 5/28/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997210 cc2=  .874119 lx=  8.96156 if=  65 il= 130 5/31/2020  n=  65 now=    8035 end=       7797      7123      7569 U=    19.49 T=   83.2 p1=  -3.0 p2=   103.1 ed=   129 5/30/2020   x1=  65. x2= 130. y1=   .93 y2= -2.40     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7797    7123     7569    13   129 5/30/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997405 cc2=  .873371 lx=  8.96156 if=  66 il= 130 5/31/2020  n=  64 now=    8035 end=       7797      7123      7569 U=    19.89 T=   82.2 p1=  -3.0 p2=   103.1 ed=   129 5/30/2020   x1=  66. x2= 130. y1=   .82 y2= -2.40     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7797    7123     7569    13   129 5/30/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997428 cc2=  .872428 lx=  8.96156 if=  67 il= 130 5/31/2020  n=  63 now=    8035 end=       7797      7123      7569 U=    19.66 T=   82.8 p1=  -3.0 p2=   103.1 ed=   129 5/30/2020   x1=  67. x2= 130. y1=   .80 y2= -2.40     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7797    7123     7569    13   129 5/30/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997636 cc2=  .871648 lx=  8.97156 if=  68 il= 130 5/31/2020  n=  62 now=    8035 end=       7875      7123      7569 U=    21.01 T=   81.7 p1=  -2.0 p2=   102.0 ed=   131 6/1/2020    x1=  68. x2= 130. y1=   .65 y2= -2.30     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7875    7123     7569    13   131 6/1/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997583 cc2=  .870582 lx=  8.97156 if=  69 il= 130 5/31/2020  n=  61 now=    8035 end=       7875      7123      7569 U=    20.88 T=   82.0 p1=  -2.0 p2=   102.0 ed=   131 6/1/2020    x1=  69. x2= 130. y1=   .62 y2= -2.30     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7875    7123     7569    13   131 6/1/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997571 cc2=  .869534 lx=  8.97156 if=  70 il= 130 5/31/2020  n=  60 now=    8035 end=       7875      7123      7569 U=    20.58 T=   82.7 p1=  -2.0 p2=   102.0 ed=   131 6/1/2020    x1=  70. x2= 130. y1=   .62 y2= -2.30     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7875    7123     7569    13   131 6/1/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997741 cc2=  .868641 lx=  8.98156 if=  71 il= 130 5/31/2020  n=  59 now=    8035 end=       7955      7123      7569 U=    21.67 T=   82.3 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  71. x2= 130. y1=   .52 y2= -2.20     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7955    7123     7569    13   133 6/3/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997766 cc2=  .867577 lx=  8.98156 if=  72 il= 130 5/31/2020  n=  58 now=    8035 end=       7955      7123      7569 U=    21.67 T=   82.3 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  72. x2= 130. y1=   .47 y2= -2.20     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7955    7123     7569    13   133 6/3/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997810 cc2=  .866503 lx=  8.98156 if=  73 il= 130 5/31/2020  n=  57 now=    8035 end=       7955      7123      7569 U=    21.82 T=   81.9 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  73. x2= 130. y1=   .41 y2= -2.20     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     7955    7123     7569    13   133 6/3/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997846 cc2=  .865393 lx=  8.99156 if=  74 il= 130 5/31/2020  n=  56 now=    8035 end=       8034      7123      7569 U=    22.51 T=   82.4 p1=    .0 p2=   100.0 ed=   135 6/5/2020    x1=  74. x2= 130. y1=   .37 y2= -2.12     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8034    7123     7569    13   135 6/5/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997936 cc2=  .863096 lx=  9.00156 if=  76 il= 130 5/31/2020  n=  54 now=    8035 end=       8115      7123      7569 U=    23.55 T=   82.0 p1=   1.0 p2=    99.0 ed=   137 6/7/2020    x1=  76. x2= 130. y1=   .26 y2= -2.04     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8115    7123     7569    13   137 6/7/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997949 cc2=  .861866 lx=  9.00156 if=  77 il= 130 5/31/2020  n=  53 now=    8035 end=       8115      7123      7569 U=    23.57 T=   82.0 p1=   1.0 p2=    99.0 ed=   137 6/7/2020    x1=  77. x2= 130. y1=   .21 y2= -2.04     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8115    7123     7569    13   137 6/7/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997976 cc2=  .860616 lx=  9.01156 if=  78 il= 130 5/31/2020  n=  52 now=    8035 end=       8197      7123      7569 U=    24.19 T=   82.5 p1=   2.0 p2=    98.0 ed=   139 6/9/2020    x1=  78. x2= 130. y1=   .19 y2= -1.96     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8197    7123     7569    13   139 6/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998114 cc2=  .859439 lx=  9.01156 if=  79 il= 130 5/31/2020  n=  51 now=    8035 end=       8197      7123      7569 U=    24.45 T=   82.0 p1=   2.0 p2=    98.0 ed=   139 6/9/2020    x1=  79. x2= 130. y1=   .12 y2= -1.96     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8197    7123     7569    13   139 6/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998196 cc2=  .858168 lx=  9.02156 if=  80 il= 130 5/31/2020  n=  50 now=    8035 end=       8279      7123      7569 U=    25.34 T=   82.0 p1=   3.0 p2=    97.1 ed=   141 6/11/2020   x1=  80. x2= 130. y1=   .08 y2= -1.89     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8279    7123     7569    13   141 6/11/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998262 cc2=  .856840 lx=  9.03156 if=  81 il= 130 5/31/2020  n=  49 now=    8035 end=       8362      7123      7569 U=    26.17 T=   82.1 p1=   4.1 p2=    96.1 ed=   143 6/13/2020   x1=  81. x2= 130. y1=   .04 y2= -1.83     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8362    7123     7569    13   143 6/13/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998358 cc2=  .855501 lx=  9.03156 if=  82 il= 130 5/31/2020  n=  48 now=    8035 end=       8362      7123      7569 U=    26.71 T=   81.1 p1=   4.1 p2=    96.1 ed=   144 6/14/2020   x1=  82. x2= 130. y1=  -.03 y2= -1.83     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8362    7123     7569    13   144 6/14/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998320 cc2=  .853983 lx=  9.04156 if=  83 il= 130 5/31/2020  n=  47 now=    8035 end=       8446      7123      7569 U=    27.33 T=   81.6 p1=   5.1 p2=    95.1 ed=   146 6/16/2020   x1=  83. x2= 130. y1=  -.05 y2= -1.77     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8446    7123     7569    13   146 6/16/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998342 cc2=  .852477 lx=  9.04156 if=  84 il= 130 5/31/2020  n=  46 now=    8035 end=       8446      7123      7569 U=    27.27 T=   81.8 p1=   5.1 p2=    95.1 ed=   146 6/16/2020   x1=  84. x2= 130. y1=  -.08 y2= -1.77     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8446    7123     7569    13   146 6/16/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998656 cc2=  .844352 lx=  9.09156 if=  89 il= 130 5/31/2020  n=  41 now=    8035 end=       8880      7123      7569 U=    32.51 T=   80.8 p1=  10.5 p2=    90.5 ed=   157 6/27/2020   x1=  89. x2= 130. y1=  -.25 y2= -1.51     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8880    7123     7569    13   157 6/27/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998614 cc2=  .842441 lx=  9.10156 if=  90 il= 130 5/31/2020  n=  40 now=    8035 end=       8969      7123      7569 U=    33.29 T=   81.1 p1=  11.6 p2=    89.6 ed=   159 6/29/2020   x1=  90. x2= 130. y1=  -.27 y2= -1.47     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     8969    7123     7569    13   159 6/29/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998605 cc2=  .840491 lx=  9.11156 if=  91 il= 130 5/31/2020  n=  39 now=    8035 end=       9059      7123      7569 U=    33.81 T=   81.8 p1=  12.7 p2=    88.7 ed=   161 7/1/2020    x1=  91. x2= 130. y1=  -.27 y2= -1.43     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9059    7123     7569    13   161 7/1/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998768 cc2=  .838640 lx=  9.14156 if=  92 il= 130 5/31/2020  n=  38 now=    8035 end=       9335      7123      7569 U=    37.50 T=   81.0 p1=  16.2 p2=    86.1 ed=   169 7/9/2020    x1=  92. x2= 130. y1=  -.29 y2= -1.31     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9335    7123     7569    13   169 7/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998702 cc2=  .836480 lx=  9.14156 if=  93 il= 130 5/31/2020  n=  37 now=    8035 end=       9335      7123      7569 U=    38.36 T=   79.8 p1=  16.2 p2=    86.1 ed=   170 7/10/2020   x1=  93. x2= 130. y1=  -.34 y2= -1.31     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9335    7123     7569    13   170 7/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998607 cc2=  .834208 lx=  9.14156 if=  94 il= 130 5/31/2020  n=  36 now=    8035 end=       9335      7123      7569 U=    38.15 T=   80.1 p1=  16.2 p2=    86.1 ed=   170 7/10/2020   x1=  94. x2= 130. y1=  -.36 y2= -1.31     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9335    7123     7569    13   170 7/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998492 cc2=  .831825 lx=  9.14156 if=  95 il= 130 5/31/2020  n=  35 now=    8035 end=       9335      7123      7569 U=    37.96 T=   80.4 p1=  16.2 p2=    86.1 ed=   169 7/9/2020    x1=  95. x2= 130. y1=  -.39 y2= -1.31     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9335    7123     7569    13   169 7/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998359 cc2=  .829328 lx=  9.14156 if=  96 il= 130 5/31/2020  n=  34 now=    8035 end=       9335      7123      7569 U=    37.70 T=   80.7 p1=  16.2 p2=    86.1 ed=   169 7/9/2020    x1=  96. x2= 130. y1=  -.41 y2= -1.31     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9335    7123     7569    13   169 7/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998214 cc2=  .826716 lx=  9.14156 if=  97 il= 130 5/31/2020  n=  33 now=    8035 end=       9335      7123      7569 U=    37.28 T=   81.3 p1=  16.2 p2=    86.1 ed=   169 7/9/2020    x1=  97. x2= 130. y1=  -.42 y2= -1.31     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9335    7123     7569    13   169 7/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998107 cc2=  .824029 lx=  9.15156 if=  98 il= 130 5/31/2020  n=  32 now=    8035 end=       9429      7123      7569 U=    37.73 T=   82.0 p1=  17.3 p2=    85.2 ed=   171 7/11/2020   x1=  98. x2= 130. y1=  -.42 y2= -1.27     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9429    7123     7569    13   171 7/11/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998186 cc2=  .821410 lx=  9.18156 if=  99 il= 130 5/31/2020  n=  31 now=    8035 end=       9716      7123      7569 U=    40.01 T=   83.2 p1=  20.9 p2=    82.7 ed=   177 7/17/2020   x1=  99. x2= 130. y1=  -.39 y2= -1.17     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035     9716    7123     7569    13   177 7/17/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998808 cc2=  .819203 lx=  9.28156 if= 100 il= 130 5/31/2020  n=  30 now=    8035 end=      10738      7123      7569 U=    51.38 T=   84.2 p1=  33.6 p2=    74.8 ed=   205 8/14/2020   x1= 100. x2= 130. y1=  -.31 y2=  -.89     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    10738    7123     7569    13   205 8/14/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998840 cc2=  .816266 lx=  9.33156 if= 101 il= 130 5/31/2020  n=  29 now=    8035 end=      11288      7123      7569 U=    57.24 T=   85.6 p1=  40.5 p2=    71.2 ed=   220 8/29/2020   x1= 101. x2= 130. y1=  -.27 y2=  -.78     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    11288    7123     7569    13   220 8/29/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998750 cc2=  .813054 lx=  9.35156 if= 102 il= 130 5/31/2020  n=  28 now=    8035 end=      11516      7123      7569 U=    58.75 T=   86.9 p1=  43.3 p2=    69.8 ed=   225 9/3/2020    x1= 102. x2= 130. y1=  -.26 y2=  -.73     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    11516    7123     7569    13   225 9/3/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998755 cc2=  .809772 lx=  9.43156 if= 103 il= 130 5/31/2020  n=  27 now=    8035 end=      12476      7123      7569 U=    66.62 T=   91.4 p1=  55.3 p2=    64.4 ed=   248 9/26/2020   x1= 103. x2= 130. y1=  -.17 y2=  -.58     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    12476    7123     7569    13   248 9/26/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998872 cc2=  .806422 lx=  9.59156 if= 104 il= 130 5/31/2020  n=  26 now=    8035 end=      14640      7123      7569 U=    84.37 T=  102.3 p1=  82.2 p2=    54.9 ed=   301 11/18/2020  x1= 104. x2= 130. y1=  -.02 y2=  -.33     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    14640    7123     7569    13   301 11/18/2020
AAA2     1 US_Florida_Broward Confirmed cc1=  .998801 cc2=  .802685 lx=  9.71156 if= 105 il= 130 5/31/2020  n=  25 now=    8035 end=      16507      7123      7569 U=    96.35 T=  113.3 p1= 105.4 p2=    48.7 ed=   340 12/27/2020  x1= 105. x2= 130. y1=   .09 y2=  -.17     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    16507    7123     7569    13   340 12/27/2020
AAA2     1 US_Florida_Broward Confirmed cc1=  .998806 cc2=  .798806 lx= 10.02156 if= 106 il= 130 5/31/2020  n=  24 now=    8035 end=      22506      7123      7569 U=   133.33 T=  148.7 p1= 180.1 p2=    35.7 ed=   463 4/29/2021   x1= 106. x2= 130. y1=   .32 y2=   .14     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    22506    7123     7569    13   463 4/29/2021 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998716 cc2=  .794592 lx=  9.83156 if= 107 il= 130 5/31/2020  n=  23 now=    8035 end=      18612      7123      7569 U=   109.29 T=  125.6 p1= 131.6 p2=    43.2 ed=   383 2/8/2021    x1= 107. x2= 130. y1=   .17 y2=  -.04     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    18612    7123     7569    13   383 2/8/2021  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998640 cc2=  .790126 lx= 10.18156 if= 108 il= 130 5/31/2020  n=  22 now=    8035 end=      26411      7123      7569 U=   148.72 T=  170.2 p1= 228.7 p2=    30.4 ed=   521 6/26/2021   x1= 108. x2= 130. y1=   .42 y2=   .27     
GP: Confirmed US_Florida_Broward 5/31/2020       130    8035    -        7123     7569    13   521 6/26/2021 
