TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14374.00000        9.57318
TAB:  US_Arizona_Maricopa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Arizona_Maricopa 5/23/2020       122     504      540     383      735     6   140 6/10/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994073 cc2=  .870038 lx=  6.61258 if=  59 il= 123 5/24/2020  n=  64 now=     504 end=        744       384       520 U=    27.81 T=  111.5 p1=  47.6 p2=    67.7 ed=   177 7/17/2020   x1=  59. x2= 123. y1=  1.89 y2=  -.41     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      744     384      520     4   177 7/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993815 cc2=  .868815 lx=  6.62258 if=  60 il= 123 5/24/2020  n=  63 now=     504 end=        751       384       520 U=    28.93 T=  111.5 p1=  49.0 p2=    67.1 ed=   179 7/19/2020   x1=  60. x2= 123. y1=  1.78 y2=  -.40     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      751     384      520     4   179 7/19/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993544 cc2=  .867555 lx=  6.61258 if=  61 il= 123 5/24/2020  n=  62 now=     504 end=        744       384       520 U=    28.30 T=  111.3 p1=  47.6 p2=    67.7 ed=   178 7/18/2020   x1=  61. x2= 123. y1=  1.78 y2=  -.41     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      744     384      520     4   178 7/18/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993225 cc2=  .866225 lx=  6.61258 if=  62 il= 123 5/24/2020  n=  61 now=     504 end=        744       384       520 U=    27.84 T=  111.5 p1=  47.6 p2=    67.7 ed=   177 7/17/2020   x1=  62. x2= 123. y1=  1.78 y2=  -.41     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      744     384      520     4   177 7/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992907 cc2=  .864870 lx=  6.62258 if=  63 il= 123 5/24/2020  n=  60 now=     504 end=        751       384       520 U=    27.55 T=  112.0 p1=  49.0 p2=    67.1 ed=   177 7/17/2020   x1=  63. x2= 123. y1=  1.78 y2=  -.40     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      751     384      520     4   177 7/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992667 cc2=  .863568 lx=  6.64258 if=  64 il= 123 5/24/2020  n=  59 now=     504 end=        767       384       520 U=    27.42 T=  112.9 p1=  52.2 p2=    65.7 ed=   177 7/17/2020   x1=  64. x2= 123. y1=  1.78 y2=  -.37     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      767     384      520     4   177 7/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992645 cc2=  .862456 lx=  6.68258 if=  65 il= 123 5/24/2020  n=  58 now=     504 end=        798       384       520 U=    29.96 T=  113.7 p1=  58.3 p2=    63.2 ed=   184 7/24/2020   x1=  65. x2= 123. y1=  1.62 y2=  -.31     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      798     384      520     4   184 7/24/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992257 cc2=  .860951 lx=  6.67258 if=  66 il= 123 5/24/2020  n=  57 now=     504 end=        790       384       520 U=    29.26 T=  113.5 p1=  56.7 p2=    63.8 ed=   182 7/22/2020   x1=  66. x2= 123. y1=  1.62 y2=  -.33     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      790     384      520     4   182 7/22/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991864 cc2=  .859411 lx=  6.68258 if=  67 il= 123 5/24/2020  n=  56 now=     504 end=        798       384       520 U=    28.93 T=  114.0 p1=  58.3 p2=    63.2 ed=   182 7/22/2020   x1=  67. x2= 123. y1=  1.62 y2=  -.31     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      798     384      520     4   182 7/22/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991563 cc2=  .857933 lx=  6.71258 if=  68 il= 123 5/24/2020  n=  55 now=     504 end=        822       384       520 U=    28.92 T=  115.1 p1=  63.1 p2=    61.3 ed=   183 7/23/2020   x1=  68. x2= 123. y1=  1.63 y2=  -.27     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      822     384      520     4   183 7/23/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991536 cc2=  .856696 lx=  6.77258 if=  69 il= 123 5/24/2020  n=  54 now=     504 end=        873       384       520 U=    29.39 T=  117.2 p1=  73.2 p2=    57.7 ed=   186 7/26/2020   x1=  69. x2= 123. y1=  1.64 y2=  -.20     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      873     384      520     4   186 7/26/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992162 cc2=  .856079 lx=  6.89258 if=  70 il= 123 5/24/2020  n=  53 now=     504 end=        984       384       520 U=    30.74 T=  121.2 p1=  95.2 p2=    51.2 ed=   193 8/2/2020    x1=  70. x2= 123. y1=  1.66 y2=  -.06     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      984     384      520     4   193 8/2/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994440 cc2=  .857079 lx=  7.23258 if=  71 il= 123 5/24/2020  n=  52 now=     504 end=       1383       384       520 U=    39.72 T=  132.9 p1= 174.4 p2=    36.4 ed=   226 9/4/2020    x1=  71. x2= 123. y1=  1.56 y2=   .25     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504     1383     384      520     4   226 9/4/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994837 cc2=  .856162 lx=  7.44258 if=  72 il= 123 5/24/2020  n=  51 now=     504 end=       1707       384       520 U=    42.47 T=  140.0 p1= 238.7 p2=    29.5 ed=   240 9/18/2020   x1=  72. x2= 123. y1=  1.60 y2=   .40     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   240 9/18/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .996611 cc2=  .856583 lx=  8.20258 if=  73 il= 123 5/24/2020  n=  50 now=     504 end=       3650       384       520 U=    64.82 T=  175.6 p1= 624.2 p2=    13.8 ed=   328 12/15/2020  x1=  73. x2= 123. y1=  1.58 y2=   .81     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   328 12/15/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .996425 cc2=  .855003 lx=  8.14258 if=  74 il= 123 5/24/2020  n=  49 now=     504 end=       3437       384       520 U=    64.09 T=  173.3 p1= 581.9 p2=    14.7 ed=   324 12/11/2020  x1=  74. x2= 123. y1=  1.55 y2=   .78     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   324 12/11/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .996264 cc2=  .853407 lx=  8.05258 if=  75 il= 123 5/24/2020  n=  48 now=     504 end=       3141       384       520 U=    60.97 T=  168.3 p1= 523.2 p2=    16.0 ed=   312 11/29/2020  x1=  75. x2= 123. y1=  1.53 y2=   .74     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   312 11/29/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .996027 cc2=  .851690 lx=  8.03258 if=  76 il= 123 5/24/2020  n=  47 now=     504 end=       3079       384       520 U=    61.38 T=  168.0 p1= 510.9 p2=    16.4 ed=   312 11/29/2020  x1=  76. x2= 123. y1=  1.50 y2=   .73     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   312 11/29/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995810 cc2=  .849945 lx=  7.95258 if=  77 il= 123 5/24/2020  n=  46 now=     504 end=       2842       384       520 U=    59.42 T=  164.2 p1= 463.9 p2=    17.7 ed=   304 11/21/2020  x1=  77. x2= 123. y1=  1.47 y2=   .69     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   304 11/21/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995560 cc2=  .848119 lx=  7.88258 if=  78 il= 123 5/24/2020  n=  45 now=     504 end=       2650       384       520 U=    57.61 T=  160.9 p1= 425.8 p2=    19.0 ed=   296 11/13/2020  x1=  78. x2= 123. y1=  1.44 y2=   .66     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   296 11/13/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995273 cc2=  .846202 lx=  7.83258 if=  79 il= 123 5/24/2020  n=  44 now=     504 end=       2521       384       520 U=    55.32 T=  158.0 p1= 400.2 p2=    20.0 ed=   288 11/5/2020   x1=  79. x2= 123. y1=  1.43 y2=   .63     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   288 11/5/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994961 cc2=  .844206 lx=  7.90258 if=  80 il= 123 5/24/2020  n=  43 now=     504 end=       2704       384       520 U=    58.86 T=  162.4 p1= 436.5 p2=    18.6 ed=   301 11/18/2020  x1=  80. x2= 123. y1=  1.40 y2=   .67     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   301 11/18/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994675 cc2=  .842177 lx=  7.79258 if=  81 il= 123 5/24/2020  n=  42 now=     504 end=       2422       384       520 U=    55.19 T=  156.7 p1= 380.6 p2=    20.8 ed=   286 11/3/2020   x1=  81. x2= 123. y1=  1.37 y2=   .61     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   286 11/3/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994285 cc2=  .839982 lx=  7.78258 if=  82 il= 123 5/24/2020  n=  41 now=     504 end=       2398       384       520 U=    55.57 T=  156.6 p1= 375.8 p2=    21.0 ed=   287 11/4/2020   x1=  82. x2= 123. y1=  1.34 y2=   .61     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   287 11/4/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993880 cc2=  .837707 lx=  7.71258 if=  83 il= 123 5/24/2020  n=  40 now=     504 end=       2236       384       520 U=    53.46 T=  153.3 p1= 343.7 p2=    22.5 ed=   279 10/27/2020  x1=  83. x2= 123. y1=  1.31 y2=   .57     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   279 10/27/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993409 cc2=  .835296 lx=  7.69258 if=  84 il= 123 5/24/2020  n=  39 now=     504 end=       2192       384       520 U=    53.76 T=  152.8 p1= 334.9 p2=    23.0 ed=   279 10/27/2020  x1=  84. x2= 123. y1=  1.28 y2=   .55     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   279 10/27/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992933 cc2=  .832805 lx=  7.60258 if=  85 il= 123 5/24/2020  n=  38 now=     504 end=       2003       384       520 U=    51.73 T=  149.0 p1= 297.4 p2=    25.2 ed=   271 10/19/2020  x1=  85. x2= 123. y1=  1.24 y2=   .50     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   271 10/19/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992417 cc2=  .830196 lx=  7.51258 if=  86 il= 123 5/24/2020  n=  37 now=     504 end=       1830       384       520 U=    49.90 T=  145.3 p1= 263.1 p2=    27.5 ed=   263 10/11/2020  x1=  86. x2= 123. y1=  1.19 y2=   .45     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   263 10/11/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991898 cc2=  .827499 lx=  7.38258 if=  87 il= 123 5/24/2020  n=  36 now=     504 end=       1607       384       520 U=    45.96 T=  139.5 p1= 218.8 p2=    31.4 ed=   247 9/25/2020   x1=  87. x2= 123. y1=  1.14 y2=   .36     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   247 9/25/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991215 cc2=  .824549 lx=  7.34258 if=  88 il= 123 5/24/2020  n=  35 now=     504 end=       1544       384       520 U=    45.09 T=  137.9 p1= 206.3 p2=    32.6 ed=   244 9/22/2020   x1=  88. x2= 123. y1=  1.11 y2=   .33     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504    -         384      520     4   244 9/22/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .990460 cc2=  .821429 lx=  7.28258 if=  89 il= 123 5/24/2020  n=  34 now=     504 end=       1454       384       520 U=    42.49 T=  135.2 p1= 188.5 p2=    34.7 ed=   235 9/13/2020   x1=  89. x2= 123. y1=  1.09 y2=   .29     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504     1454     384      520     4   235 9/13/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .987835 cc2=  .811058 lx=  7.24258 if=  92 il= 123 5/24/2020  n=  31 now=     504 end=       1397       384       520 U=    47.03 T=  135.0 p1= 177.2 p2=    36.1 ed=   246 9/24/2020   x1=  92. x2= 123. y1=   .92 y2=   .26     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504     1397     384      520     4   246 9/24/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .988761 cc2=  .809156 lx=  6.89258 if=  93 il= 123 5/24/2020  n=  30 now=     504 end=        984       384       520 U=    37.31 T=  120.8 p1=  95.2 p2=    51.2 ed=   208 8/17/2020   x1=  93. x2= 123. y1=   .74 y2=  -.06     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      984     384      520     4   208 8/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .990206 cc2=  .807632 lx=  6.68258 if=  94 il= 123 5/24/2020  n=  29 now=     504 end=        798       384       520 U=    30.62 T=  113.4 p1=  58.3 p2=    63.2 ed=   185 7/25/2020   x1=  94. x2= 123. y1=   .63 y2=  -.31     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      798     384      520     4   185 7/25/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991415 cc2=  .805719 lx=  6.54258 if=  95 il= 123 5/24/2020  n=  28 now=     504 end=        694       384       520 U=    25.99 T=  109.4 p1=  37.7 p2=    72.6 ed=   170 7/10/2020   x1=  95. x2= 123. y1=   .55 y2=  -.52     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      694     384      520     4   170 7/10/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992296 cc2=  .803314 lx=  6.44258 if=  96 il= 123 5/24/2020  n=  27 now=     504 end=        628       384       520 U=    22.44 T=  107.1 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  96. x2= 123. y1=   .49 y2=  -.71     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      628     384      520     4   160 6/30/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992627 cc2=  .800177 lx=  6.37258 if=  97 il= 123 5/24/2020  n=  26 now=     504 end=        585       384       520 U=    19.80 T=  105.9 p1=  16.1 p2=    86.2 ed=   152 6/22/2020   x1=  97. x2= 123. y1=   .45 y2=  -.86     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      585     384      520     4   152 6/22/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992358 cc2=  .796242 lx=  6.32258 if=  98 il= 123 5/24/2020  n=  25 now=     504 end=        557       384       520 U=    19.06 T=  104.2 p1=  10.5 p2=    90.5 ed=   149 6/19/2020   x1=  98. x2= 123. y1=   .32 y2=  -.99     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      557     384      520     4   149 6/19/2020 
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .993494 cc2=  .793494 lx=  6.27258 if=  99 il= 123 5/24/2020  n=  24 now=     504 end=        529       384       520 U=    17.23 T=  103.5 p1=   5.0 p2=    95.3 ed=   144 6/14/2020   x1=  99. x2= 123. y1=   .26 y2= -1.13 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993494 cc2=  .793494 lx=  6.27658 if=  99 il= 123 5/24/2020  n=  24 now=     504 end=        529       384       520 U=    17.23 T=  103.5 p1=   5.0 p2=    95.3 ed=   144 6/14/2020   x1=  99. x2= 123. y1=   .26 y2= -1.13 BEST
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      529     384      520     4   144 6/14/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994627 cc2=  .790503 lx=  6.23258 if= 100 il= 123 5/24/2020  n=  23 now=     504 end=        509       384       520 U=    15.51 T=  103.4 p1=   1.0 p2=    99.0 ed=   139 6/9/2020    x1= 100. x2= 123. y1=   .22 y2= -1.27     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      509     384      520     4   139 6/9/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995227 cc2=  .786712 lx=  6.20258 if= 101 il= 123 5/24/2020  n=  22 now=     504 end=        494       384       520 U=    14.00 T=  103.7 p1=  -2.0 p2=   102.0 ed=   136 6/6/2020    x1= 101. x2= 123. y1=   .19 y2= -1.38     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      494     384      520     4   136 6/6/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995018 cc2=  .781817 lx=  6.19258 if= 102 il= 123 5/24/2020  n=  21 now=     504 end=        489       384       520 U=    13.10 T=  104.4 p1=  -3.0 p2=   103.1 ed=   135 6/5/2020    x1= 102. x2= 123. y1=   .18 y2= -1.42     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      489     384      520     4   135 6/5/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994269 cc2=  .776051 lx=  6.18258 if= 103 il= 123 5/24/2020  n=  20 now=     504 end=        484       384       520 U=    12.22 T=  105.1 p1=  -4.0 p2=   104.1 ed=   133 6/3/2020    x1= 103. x2= 123. y1=   .18 y2= -1.46     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      484     384      520     4   133 6/3/2020  
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .994482 cc2=  .770875 lx=  6.24258 if= 104 il= 123 5/24/2020  n=  19 now=     504 end=        514       384       520 U=    14.55 T=  105.1 p1=   2.0 p2=    98.1 ed=   139 6/9/2020    x1= 104. x2= 123. y1=   .07 y2= -1.23 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994482 cc2=  .770875 lx=  6.24058 if= 104 il= 123 5/24/2020  n=  19 now=     504 end=        514       384       520 U=    14.55 T=  105.1 p1=   2.0 p2=    98.1 ed=   139 6/9/2020    x1= 104. x2= 123. y1=   .07 y2= -1.23 BEST
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      514     384      520     4   139 6/9/2020  
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .993745 cc2=  .764330 lx=  6.26258 if= 105 il= 123 5/24/2020  n=  18 now=     504 end=        524       384       520 U=    14.99 T=  105.5 p1=   4.0 p2=    96.2 ed=   140 6/10/2020   x1= 105. x2= 123. y1=   .04 y2= -1.16 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993746 cc2=  .764330 lx=  6.26658 if= 105 il= 123 5/24/2020  n=  18 now=     504 end=        524       384       520 U=    14.99 T=  105.5 p1=   4.0 p2=    96.2 ed=   140 6/10/2020   x1= 105. x2= 123. y1=   .04 y2= -1.16 BEST
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      524     384      520     4   140 6/10/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993480 cc2=  .750944 lx=  6.59258 if= 107 il= 123 5/24/2020  n=  16 now=     504 end=        729       384       520 U=    28.73 T=  110.3 p1=  44.6 p2=    69.1 ed=   178 7/18/2020   x1= 107. x2= 123. y1=   .11 y2=  -.44     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      729     384      520     4   178 7/18/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993967 cc2=  .743967 lx=  6.41258 if= 108 il= 123 5/24/2020  n=  15 now=     504 end=        609       384       520 U=    22.08 T=  105.9 p1=  20.8 p2=    82.8 ed=   158 6/28/2020   x1= 108. x2= 123. y1=  -.09 y2=  -.77     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      609     384      520     4   158 6/28/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994827 cc2=  .736628 lx=  6.29258 if= 109 il= 123 5/24/2020  n=  14 now=     504 end=        540       384       520 U=    16.89 T=  104.9 p1=   7.1 p2=    93.3 ed=   144 6/14/2020   x1= 109. x2= 123. y1=  -.24 y2= -1.07     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      540     384      520     4   144 6/14/2020 
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .994325 cc2=  .727064 lx=  6.24258 if= 110 il= 123 5/24/2020  n=  13 now=     504 end=        514       384       520 U=    14.38 T=  105.3 p1=   2.0 p2=    98.1 ed=   139 6/9/2020    x1= 110. x2= 123. y1=  -.33 y2= -1.23 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994326 cc2=  .727064 lx=  6.23858 if= 110 il= 123 5/24/2020  n=  13 now=     504 end=        514       384       520 U=    14.38 T=  105.3 p1=   2.0 p2=    98.1 ed=   139 6/9/2020    x1= 110. x2= 123. y1=  -.33 y2= -1.23 BEST
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      514     384      520     4   139 6/9/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992661 cc2=  .703986 lx=  6.54258 if= 112 il= 123 5/24/2020  n=  11 now=     504 end=        694       384       520 U=    25.96 T=  109.4 p1=  37.7 p2=    72.6 ed=   170 7/10/2020   x1= 112. x2= 123. y1=  -.10 y2=  -.52     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      694     384      520     4   170 7/10/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .990451 cc2=  .688939 lx=  6.56258 if= 113 il= 123 5/24/2020  n=  10 now=     504 end=        708       384       520 U=    27.03 T=  109.7 p1=  40.5 p2=    71.2 ed=   173 7/13/2020   x1= 113. x2= 123. y1=  -.12 y2=  -.49     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      708     384      520     4   173 7/13/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .987289 cc2=  .671061 lx=  6.47258 if= 114 il= 123 5/24/2020  n=   9 now=     504 end=        647       384       520 U=    23.77 T=  107.5 p1=  28.4 p2=    77.9 ed=   163 7/3/2020    x1= 114. x2= 123. y1=  -.27 y2=  -.65     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      647     384      520     4   163 7/3/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .982720 cc2=  .649387 lx=  6.30258 if= 115 il= 123 5/24/2020  n=   8 now=     504 end=        545       384       520 U=    18.90 T=  103.3 p1=   8.1 p2=    92.5 ed=   147 6/17/2020   x1= 115. x2= 123. y1=  -.62 y2= -1.04     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      545     384      520     4   147 6/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .988303 cc2=  .634750 lx=  6.10258 if= 116 il= 123 5/24/2020  n=   7 now=     504 end=        447       384       520 U=     8.77 T=  106.5 p1= -11.3 p2=   112.8 ed=   127 5/28/2020   x1= 116. x2= 123. y1= -1.09 y2= -1.88     
GP: Deaths    US_Arizona_Maricopa 5/24/2020       123     504      447     384      520     4   127 5/28/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994331 cc2=  .871239 lx=  6.60258 if=  59 il= 124 5/25/2020  n=  65 now=     504 end=        736       385       475 U=    28.03 T=  111.9 p1=  46.0 p2=    68.5 ed=   178 7/18/2020   x1=  59. x2= 124. y1=  1.89 y2=  -.43     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      736     385      475     4   178 7/18/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994088 cc2=  .870053 lx=  6.61258 if=  60 il= 124 5/25/2020  n=  64 now=     504 end=        744       385       475 U=    29.16 T=  111.9 p1=  47.6 p2=    67.7 ed=   180 7/20/2020   x1=  60. x2= 124. y1=  1.78 y2=  -.42     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      744     385      475     4   180 7/20/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993833 cc2=  .868833 lx=  6.60258 if=  61 il= 124 5/25/2020  n=  63 now=     504 end=        736       385       475 U=    28.53 T=  111.7 p1=  46.0 p2=    68.5 ed=   179 7/19/2020   x1=  61. x2= 124. y1=  1.78 y2=  -.43     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      736     385      475     4   179 7/19/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993534 cc2=  .867546 lx=  6.60258 if=  62 il= 124 5/25/2020  n=  62 now=     504 end=        736       385       475 U=    28.08 T=  111.9 p1=  46.0 p2=    68.5 ed=   178 7/18/2020   x1=  62. x2= 124. y1=  1.78 y2=  -.43     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      736     385      475     4   178 7/18/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993235 cc2=  .866235 lx=  6.61258 if=  63 il= 124 5/25/2020  n=  61 now=     504 end=        744       385       475 U=    27.79 T=  112.4 p1=  47.6 p2=    67.7 ed=   178 7/18/2020   x1=  63. x2= 124. y1=  1.78 y2=  -.42     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      744     385      475     4   178 7/18/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993010 cc2=  .864973 lx=  6.63258 if=  64 il= 124 5/25/2020  n=  60 now=     504 end=        759       385       475 U=    27.67 T=  113.3 p1=  50.6 p2=    66.4 ed=   178 7/18/2020   x1=  64. x2= 124. y1=  1.78 y2=  -.39     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      759     385      475     4   178 7/18/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992989 cc2=  .863889 lx=  6.67258 if=  65 il= 124 5/25/2020  n=  59 now=     504 end=        790       385       475 U=    30.23 T=  114.0 p1=  56.7 p2=    63.8 ed=   185 7/25/2020   x1=  65. x2= 124. y1=  1.62 y2=  -.33     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      790     385      475     4   185 7/25/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992626 cc2=  .862437 lx=  6.66258 if=  66 il= 124 5/25/2020  n=  58 now=     504 end=        782       385       475 U=    29.54 T=  113.9 p1=  55.2 p2=    64.5 ed=   183 7/23/2020   x1=  66. x2= 124. y1=  1.62 y2=  -.34     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      782     385      475     4   183 7/23/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992257 cc2=  .860951 lx=  6.67258 if=  67 il= 124 5/25/2020  n=  57 now=     504 end=        790       385       475 U=    29.21 T=  114.4 p1=  56.7 p2=    63.8 ed=   183 7/23/2020   x1=  67. x2= 124. y1=  1.62 y2=  -.33     
