TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      203736.00000       12.22458
TAB:  Peru Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Peru 4/18/2020        87    5738    -         348      953     4   311 11/28/2020
AAA2     1 Peru Deaths    cc1=  .994040 cc2=  .640486 lx= 10.65487 if=  80 il=  87 4/18/2020  n=   7 now=    5738 end=      42398       348       953 U=    54.85 T=  173.1 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  80. x2=  87. y1=  1.70 y2=  1.57     
GP: Deaths    Peru 4/18/2020        87    5738    -         348      953     4   302 11/19/2020
AAA2     1 Peru Deaths    cc1=  .993407 cc2=  .615443 lx= 10.65487 if=  81 il=  87 4/18/2020  n=   6 now=    5738 end=      42398       348       953 U=    51.82 T=  168.3 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  81. x2=  87. y1=  1.68 y2=  1.57     
GP: Deaths    Peru 4/18/2020        87    5738    -         348      953     4   290 11/7/2020 
AAA2     1 Peru Deaths    cc1=  .989943 cc2=  .581695 lx= 10.65487 if=  82 il=  87 4/18/2020  n=   5 now=    5738 end=      42398       348       953 U=    52.81 T=  169.9 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  82. x2=  87. y1=  1.66 y2=  1.57     
GP: Deaths    Peru 4/18/2020        87    5738    -         348      953     4   294 11/11/2020
AAA2     1 Peru Deaths    cc1=  .997367 cc2=  .817762 lx=  7.86487 if=  58 il=  88 4/19/2020  n=  30 now=    5738 end=       2604       400      1377 U=    23.36 T=  102.7 p1= -54.6 p2=   220.4 ed=   157 6/27/2020   x1=  58. x2=  88. y1=  1.91 y2=   .63     
GP: Deaths    Peru 4/19/2020        88    5738     2604     400     1377     5   157 6/27/2020 
AAA2     1 Peru Deaths    cc1=  .997290 cc2=  .814716 lx=  7.73487 if=  59 il=  88 4/19/2020  n=  29 now=    5738 end=       2286       400      1377 U=    23.08 T=  100.8 p1= -60.2 p2=   251.0 ed=   155 6/25/2020   x1=  59. x2=  88. y1=  1.81 y2=   .56     
GP: Deaths    Peru 4/19/2020        88    5738     2286     400     1377     5   155 6/25/2020 
AAA2     1 Peru Deaths    cc1=  .997970 cc2=  .812274 lx=  7.54487 if=  60 il=  88 4/19/2020  n=  28 now=    5738 end=       1891       400      1377 U=    20.89 T=   97.2 p1= -67.0 p2=   303.4 ed=   146 6/16/2020   x1=  60. x2=  88. y1=  1.78 y2=   .44     
GP: Deaths    Peru 4/19/2020        88    5738     1891     400     1377     5   146 6/16/2020 
AAA2     1 Peru Deaths    cc1=  .998191 cc2=  .809209 lx=  7.42487 if=  61 il=  88 4/19/2020  n=  27 now=    5738 end=       1677       400      1377 U=    19.28 T=   94.9 p1= -70.8 p2=   342.2 ed=   140 6/10/2020   x1=  61. x2=  88. y1=  1.76 y2=   .36     
GP: Deaths    Peru 4/19/2020        88    5738     1677     400     1377     5   140 6/10/2020 
AAA2     1 Peru Deaths    cc1=  .998047 cc2=  .805597 lx=  7.36487 if=  62 il=  88 4/19/2020  n=  26 now=    5738 end=       1579       400      1377 U=    18.94 T=   94.0 p1= -72.5 p2=   363.4 ed=   138 6/8/2020    x1=  62. x2=  88. y1=  1.69 y2=   .32     
GP: Deaths    Peru 4/19/2020        88    5738     1579     400     1377     5   138 6/8/2020  
AAA1     1 Peru Deaths    cc1=  .998008 cc2=  .801892 lx=  7.29487 if=  63 il=  88 4/19/2020  n=  25 now=    5738 end=       1472       400      1377 U=    18.33 T=   92.9 p1= -74.3 p2=   389.8 ed=   136 6/6/2020    x1=  63. x2=  88. y1=  1.63 y2=   .26 BEST
AAA2     1 Peru Deaths    cc1=  .998008 cc2=  .801892 lx=  7.29387 if=  63 il=  88 4/19/2020  n=  25 now=    5738 end=       1472       400      1377 U=    18.33 T=   92.9 p1= -74.3 p2=   389.8 ed=   136 6/6/2020    x1=  63. x2=  88. y1=  1.63 y2=   .26 BEST
GP: Deaths    Peru 4/19/2020        88    5738     1472     400     1377     5   136 6/6/2020  
AAA1     1 Peru Deaths    cc1=  .998021 cc2=  .798021 lx=  7.21487 if=  64 il=  88 4/19/2020  n=  24 now=    5738 end=       1359       400      1377 U=    17.01 T=   91.4 p1= -76.3 p2=   422.2 ed=   131 6/1/2020    x1=  64. x2=  88. y1=  1.61 y2=   .20 BEST
AAA2     1 Peru Deaths    cc1=  .998021 cc2=  .798021 lx=  7.21687 if=  64 il=  88 4/19/2020  n=  24 now=    5738 end=       1359       400      1377 U=    17.01 T=   91.4 p1= -76.3 p2=   422.2 ed=   131 6/1/2020    x1=  64. x2=  88. y1=  1.61 y2=   .20 BEST
GP: Deaths    Peru 4/19/2020        88    5738     1359     400     1377     5   131 6/1/2020  
AAA1     1 Peru Deaths    cc1=  .997766 cc2=  .793642 lx=  7.22487 if=  65 il=  88 4/19/2020  n=  23 now=    5738 end=       1373       400      1377 U=    16.86 T=   91.5 p1= -76.1 p2=   417.9 ed=   131 6/1/2020    x1=  65. x2=  88. y1=  1.57 y2=   .21 BEST
AAA2     1 Peru Deaths    cc1=  .997766 cc2=  .793642 lx=  7.22687 if=  65 il=  88 4/19/2020  n=  23 now=    5738 end=       1373       400      1377 U=    16.86 T=   91.5 p1= -76.1 p2=   417.9 ed=   131 6/1/2020    x1=  65. x2=  88. y1=  1.57 y2=   .21 BEST
GP: Deaths    Peru 4/19/2020        88    5738     1373     400     1377     5   131 6/1/2020  
AAA1     1 Peru Deaths    cc1=  .997557 cc2=  .789043 lx=  7.28487 if=  66 il=  88 4/19/2020  n=  22 now=    5738 end=       1458       400      1377 U=    17.61 T=   92.5 p1= -74.6 p2=   393.6 ed=   134 6/4/2020    x1=  66. x2=  88. y1=  1.51 y2=   .26 BEST
AAA2     1 Peru Deaths    cc1=  .997557 cc2=  .789043 lx=  7.28887 if=  66 il=  88 4/19/2020  n=  22 now=    5738 end=       1458       400      1377 U=    17.61 T=   92.5 p1= -74.6 p2=   393.6 ed=   134 6/4/2020    x1=  66. x2=  88. y1=  1.51 y2=   .26 BEST
GP: Deaths    Peru 4/19/2020        88    5738     1458     400     1377     5   134 6/4/2020  
AAA1     1 Peru Deaths    cc1=  .997209 cc2=  .784008 lx=  7.29487 if=  67 il=  88 4/19/2020  n=  21 now=    5738 end=       1472       400      1377 U=    17.25 T=   92.6 p1= -74.3 p2=   389.8 ed=   133 6/3/2020    x1=  67. x2=  88. y1=  1.48 y2=   .26 BEST
AAA2     1 Peru Deaths    cc1=  .997209 cc2=  .784008 lx=  7.29687 if=  67 il=  88 4/19/2020  n=  21 now=    5738 end=       1472       400      1377 U=    17.25 T=   92.6 p1= -74.3 p2=   389.8 ed=   133 6/3/2020    x1=  67. x2=  88. y1=  1.48 y2=   .26 BEST
GP: Deaths    Peru 4/19/2020        88    5738     1472     400     1377     5   133 6/3/2020  
AAA2     1 Peru Deaths    cc1=  .997098 cc2=  .778880 lx=  7.43487 if=  68 il=  88 4/19/2020  n=  20 now=    5738 end=       1694       400      1377 U=    18.49 T=   94.8 p1= -70.5 p2=   338.7 ed=   138 6/8/2020    x1=  68. x2=  88. y1=  1.45 y2=   .37     
GP: Deaths    Peru 4/19/2020        88    5738     1694     400     1377     5   138 6/8/2020  
AAA2     1 Peru Deaths    cc1=  .996962 cc2=  .773355 lx=  7.60487 if=  69 il=  88 4/19/2020  n=  19 now=    5738 end=       2007       400      1377 U=    19.84 T=   97.5 p1= -65.0 p2=   285.9 ed=   144 6/14/2020   x1=  69. x2=  88. y1=  1.44 y2=   .48     
GP: Deaths    Peru 4/19/2020        88    5738     2007     400     1377     5   144 6/14/2020 
AAA2     1 Peru Deaths    cc1=  .997125 cc2=  .767709 lx=  7.96487 if=  70 il=  88 4/19/2020  n=  18 now=    5738 end=       2878       400      1377 U=    22.92 T=  103.6 p1= -49.8 p2=   199.4 ed=   157 6/27/2020   x1=  70. x2=  88. y1=  1.46 y2=   .68     
GP: Deaths    Peru 4/19/2020        88    5738     2878     400     1377     5   157 6/27/2020 
AAA2     1 Peru Deaths    cc1=  .997735 cc2=  .762033 lx=  8.86487 if=  71 il=  88 4/19/2020  n=  17 now=    5738 end=       7078       400      1377 U=    32.38 T=  122.2 p1=  23.4 p2=    81.1 ed=   198 8/7/2020    x1=  71. x2=  88. y1=  1.58 y2=  1.06     
GP: Deaths    Peru 4/19/2020        88    5738     7078     400     1377     5   198 8/7/2020  
AAA2     1 Peru Deaths    cc1=  .997316 cc2=  .754780 lx=  8.79487 if=  72 il=  88 4/19/2020  n=  16 now=    5738 end=       6600       400      1377 U=    31.17 T=  120.1 p1=  15.0 p2=    86.9 ed=   193 8/2/2020    x1=  72. x2=  88. y1=  1.54 y2=  1.03     
GP: Deaths    Peru 4/19/2020        88    5738     6600     400     1377     5   193 8/2/2020  
AAA2     1 Peru Deaths    cc1=  .996878 cc2=  .746878 lx=  9.15487 if=  73 il=  88 4/19/2020  n=  15 now=    5738 end=       9460       400      1377 U=    34.86 T=  128.1 p1=  64.9 p2=    60.7 ed=   210 8/19/2020   x1=  73. x2=  88. y1=  1.58 y2=  1.15     
GP: Deaths    Peru 4/19/2020        88    5738     9460     400     1377     5   210 8/19/2020 
AAA2     1 Peru Deaths    cc1=  .996209 cc2=  .738010 lx=  9.20487 if=  74 il=  88 4/19/2020  n=  14 now=    5738 end=       9945       400      1377 U=    35.14 T=  129.0 p1=  73.3 p2=    57.7 ed=   211 8/20/2020   x1=  74. x2=  88. y1=  1.57 y2=  1.17     
GP: Deaths    Peru 4/19/2020        88    5738     9945     400     1377     5   211 8/20/2020 
AAA2     1 Peru Deaths    cc1=  .995347 cc2=  .728086 lx=  9.37487 if=  75 il=  88 4/19/2020  n=  13 now=    5738 end=      11788       400      1377 U=    36.04 T=  131.9 p1= 105.4 p2=    48.7 ed=   216 8/25/2020   x1=  75. x2=  88. y1=  1.58 y2=  1.22     
GP: Deaths    Peru 4/19/2020        88    5738    11788     400     1377     5   216 8/25/2020 
AAA2     1 Peru Deaths    cc1=  .994647 cc2=  .717297 lx= 10.65487 if=  76 il=  88 4/19/2020  n=  12 now=    5738 end=      42398       400      1377 U=    48.19 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  76. x2=  88. y1=  1.79 y2=  1.54     
GP: Deaths    Peru 4/19/2020        88    5738    -         400     1377     5   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .990056 cc2=  .673828 lx= 10.65487 if=  79 il=  88 4/19/2020  n=   9 now=    5738 end=      42398       400      1377 U=    53.09 T=  169.7 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  79. x2=  88. y1=  1.71 y2=  1.54     
GP: Deaths    Peru 4/19/2020        88    5738    -         400     1377     5   295 11/12/2020
AAA2     1 Peru Deaths    cc1=  .990355 cc2=  .657021 lx= 10.65487 if=  80 il=  88 4/19/2020  n=   8 now=    5738 end=      42398       400      1377 U=    50.94 T=  166.4 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  80. x2=  88. y1=  1.70 y2=  1.54     
GP: Deaths    Peru 4/19/2020        88    5738    -         400     1377     5   286 11/3/2020 
AAA2     1 Peru Deaths    cc1=  .990102 cc2=  .636549 lx= 10.65487 if=  81 il=  88 4/19/2020  n=   7 now=    5738 end=      42398       400      1377 U=    48.21 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  81. x2=  88. y1=  1.68 y2=  1.54     
GP: Deaths    Peru 4/19/2020        88    5738    -         400     1377     5   275 10/23/2020
AAA2     1 Peru Deaths    cc1=  .987376 cc2=  .609411 lx= 10.65487 if=  82 il=  88 4/19/2020  n=   6 now=    5738 end=      42398       400      1377 U=    48.35 T=  162.4 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  82. x2=  88. y1=  1.66 y2=  1.54     
GP: Deaths    Peru 4/19/2020        88    5738    -         400     1377     5   276 10/24/2020
AAA2     1 Peru Deaths    cc1=  .989484 cc2=  .581235 lx= 10.65487 if=  83 il=  88 4/19/2020  n=   5 now=    5738 end=      42398       400      1377 U=    44.59 T=  156.7 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  83. x2=  88. y1=  1.65 y2=  1.54     
GP: Deaths    Peru 4/19/2020        88    5738    -         400     1377     5   261 10/9/2020 
AAA2     1 Peru Deaths    cc1=  .997500 cc2=  .820724 lx=  8.04487 if=  58 il=  89 4/20/2020  n=  31 now=    5738 end=       3117       445      2013 U=    24.37 T=  105.2 p1= -45.7 p2=   184.1 ed=   162 7/2/2020    x1=  58. x2=  89. y1=  1.94 y2=   .67     
GP: Deaths    Peru 4/20/2020        89    5738     3117     445     2013     4   162 7/2/2020  
AAA2     1 Peru Deaths    cc1=  .997395 cc2=  .817790 lx=  7.93487 if=  59 il=  89 4/20/2020  n=  30 now=    5738 end=       2792       445      2013 U=    24.26 T=  103.8 p1= -51.3 p2=   205.5 ed=   161 7/1/2020    x1=  59. x2=  89. y1=  1.84 y2=   .61     
GP: Deaths    Peru 4/20/2020        89    5738     2792     445     2013     4   161 7/1/2020  
AAA2     1 Peru Deaths    cc1=  .997940 cc2=  .815365 lx=  7.75487 if=  60 il=  89 4/20/2020  n=  29 now=    5738 end=       2332       445      2013 U=    22.12 T=  100.2 p1= -59.4 p2=   246.1 ed=   152 6/22/2020   x1=  60. x2=  89. y1=  1.82 y2=   .50     
GP: Deaths    Peru 4/20/2020        89    5738     2332     445     2013     4   152 6/22/2020 
AAA1     1 Peru Deaths    cc1=  .998064 cc2=  .812369 lx=  7.64487 if=  61 il=  89 4/20/2020  n=  28 now=    5738 end=       2089       445      2013 U=    20.57 T=   98.0 p1= -63.6 p2=   274.7 ed=   146 6/16/2020   x1=  61. x2=  89. y1=  1.80 y2=   .44 BEST
AAA2     1 Peru Deaths    cc1=  .998064 cc2=  .812369 lx=  7.64587 if=  61 il=  89 4/20/2020  n=  28 now=    5738 end=       2089       445      2013 U=    20.57 T=   98.0 p1= -63.6 p2=   274.7 ed=   146 6/16/2020   x1=  61. x2=  89. y1=  1.80 y2=   .44 BEST
GP: Deaths    Peru 4/20/2020        89    5738     2089     445     2013     4   146 6/16/2020 
AAA1     1 Peru Deaths    cc1=  .997881 cc2=  .808898 lx=  7.60487 if=  62 il=  89 4/20/2020  n=  27 now=    5738 end=       2007       445      2013 U=    20.40 T=   97.4 p1= -65.0 p2=   285.9 ed=   145 6/15/2020   x1=  62. x2=  89. y1=  1.73 y2=   .41 BEST
AAA2     1 Peru Deaths    cc1=  .997881 cc2=  .808898 lx=  7.60787 if=  62 il=  89 4/20/2020  n=  27 now=    5738 end=       2007       445      2013 U=    20.40 T=   97.4 p1= -65.0 p2=   285.9 ed=   145 6/15/2020   x1=  62. x2=  89. y1=  1.73 y2=   .41 BEST
GP: Deaths    Peru 4/20/2020        89    5738     2007     445     2013     4   145 6/15/2020 
AAA2     1 Peru Deaths    cc1=  .997762 cc2=  .805312 lx=  7.54487 if=  63 il=  89 4/20/2020  n=  26 now=    5738 end=       1891       445      2013 U=    19.89 T=   96.3 p1= -67.0 p2=   303.4 ed=   143 6/13/2020   x1=  63. x2=  89. y1=  1.68 y2=   .37     
GP: Deaths    Peru 4/20/2020        89    5738     1891     445     2013     4   143 6/13/2020 
AAA2     1 Peru Deaths    cc1=  .997669 cc2=  .801553 lx=  7.47487 if=  64 il=  89 4/20/2020  n=  25 now=    5738 end=       1763       445      2013 U=    18.61 T=   94.9 p1= -69.3 p2=   325.5 ed=   138 6/8/2020    x1=  64. x2=  89. y1=  1.66 y2=   .32     
GP: Deaths    Peru 4/20/2020        89    5738     1763     445     2013     4   138 6/8/2020  
AAA2     1 Peru Deaths    cc1=  .997398 cc2=  .797398 lx=  7.50487 if=  65 il=  89 4/20/2020  n=  24 now=    5738 end=       1816       445      2013 U=    18.61 T=   95.4 p1= -68.4 p2=   316.0 ed=   139 6/9/2020    x1=  65. x2=  89. y1=  1.63 y2=   .34     
GP: Deaths    Peru 4/20/2020        89    5738     1816     445     2013     4   139 6/9/2020  
AAA1     1 Peru Deaths    cc1=  .997211 cc2=  .793087 lx=  7.59487 if=  66 il=  89 4/20/2020  n=  23 now=    5738 end=       1987       445      2013 U=    19.66 T=   96.9 p1= -65.4 p2=   288.8 ed=   143 6/13/2020   x1=  66. x2=  89. y1=  1.57 y2=   .40 BEST
AAA2     1 Peru Deaths    cc1=  .997211 cc2=  .793087 lx=  7.58987 if=  66 il=  89 4/20/2020  n=  23 now=    5738 end=       1987       445      2013 U=    19.66 T=   96.9 p1= -65.4 p2=   288.8 ed=   143 6/13/2020   x1=  66. x2=  89. y1=  1.57 y2=   .40 BEST
GP: Deaths    Peru 4/20/2020        89    5738     1987     445     2013     4   143 6/13/2020 
AAA1     1 Peru Deaths    cc1=  .996846 cc2=  .788332 lx=  7.61487 if=  67 il=  89 4/20/2020  n=  22 now=    5738 end=       2028       445      2013 U=    19.36 T=   97.1 p1= -64.7 p2=   282.9 ed=   142 6/12/2020   x1=  67. x2=  89. y1=  1.55 y2=   .42 BEST
AAA2     1 Peru Deaths    cc1=  .996846 cc2=  .788332 lx=  7.61887 if=  67 il=  89 4/20/2020  n=  22 now=    5738 end=       2028       445      2013 U=    19.36 T=   97.1 p1= -64.7 p2=   282.9 ed=   142 6/12/2020   x1=  67. x2=  89. y1=  1.55 y2=   .42 BEST
GP: Deaths    Peru 4/20/2020        89    5738     2028     445     2013     4   142 6/12/2020 
AAA2     1 Peru Deaths    cc1=  .996795 cc2=  .783594 lx=  7.80487 if=  68 il=  89 4/20/2020  n=  21 now=    5738 end=       2452       445      2013 U=    21.06 T=  100.3 p1= -57.3 p2=   234.0 ed=   149 6/19/2020   x1=  68. x2=  89. y1=  1.53 y2=   .53     
GP: Deaths    Peru 4/20/2020        89    5738     2452     445     2013     4   149 6/19/2020 
AAA2     1 Peru Deaths    cc1=  .996727 cc2=  .778509 lx=  8.04487 if=  69 il=  89 4/20/2020  n=  20 now=    5738 end=       3117       445      2013 U=    23.01 T=  104.3 p1= -45.7 p2=   184.1 ed=   158 6/28/2020   x1=  69. x2=  89. y1=  1.54 y2=   .67     
GP: Deaths    Peru 4/20/2020        89    5738     3117     445     2013     4   158 6/28/2020 
AAA2     1 Peru Deaths    cc1=  .996993 cc2=  .773386 lx=  8.55487 if=  70 il=  89 4/20/2020  n=  19 now=    5738 end=       5191       445      2013 U=    27.38 T=  113.6 p1=  -9.5 p2=   110.5 ed=   178 7/18/2020   x1=  70. x2=  89. y1=  1.59 y2=   .90     
GP: Deaths    Peru 4/20/2020        89    5738     5191     445     2013     4   178 7/18/2020 
AAA2     1 Peru Deaths    cc1=  .997727 cc2=  .768312 lx=  9.85487 if=  71 il=  89 4/20/2020  n=  18 now=    5738 end=      19050       445      2013 U=    40.68 T=  142.8 p1= 232.0 p2=    30.1 ed=   238 9/16/2020   x1=  71. x2=  89. y1=  1.77 y2=  1.32     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   238 9/16/2020 
AAA2     1 Peru Deaths    cc1=  .997326 cc2=  .761624 lx=  9.88487 if=  72 il=  89 4/20/2020  n=  17 now=    5738 end=      19631       445      2013 U=    40.30 T=  142.7 p1= 242.1 p2=    29.2 ed=   237 9/15/2020   x1=  72. x2=  89. y1=  1.75 y2=  1.33     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   237 9/15/2020 
AAA2     1 Peru Deaths    cc1=  .996985 cc2=  .754450 lx= 10.64487 if=  73 il=  89 4/20/2020  n=  16 now=    5738 end=      41976       445      2013 U=    47.80 T=  161.4 p1= 631.5 p2=    13.7 ed=   274 10/22/2020  x1=  73. x2=  89. y1=  1.85 y2=  1.51     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   274 10/22/2020
AAA2     1 Peru Deaths    cc1=  .996397 cc2=  .746397 lx= 10.65487 if=  74 il=  89 4/20/2020  n=  15 now=    5738 end=      42398       445      2013 U=    47.81 T=  161.5 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  74. x2=  89. y1=  1.83 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   274 10/22/2020
AAA2     1 Peru Deaths    cc1=  .995649 cc2=  .737450 lx= 10.65487 if=  75 il=  89 4/20/2020  n=  14 now=    5738 end=      42398       445      2013 U=    47.13 T=  160.5 p1= 638.9 p2=    13.5 ed=   271 10/19/2020  x1=  75. x2=  89. y1=  1.81 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   271 10/19/2020
AAA2     1 Peru Deaths    cc1=  .994933 cc2=  .727672 lx= 10.65487 if=  76 il=  89 4/20/2020  n=  13 now=    5738 end=      42398       445      2013 U=    47.77 T=  161.4 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  76. x2=  89. y1=  1.79 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   274 10/22/2020
AAA2     1 Peru Deaths    cc1=  .989938 cc2=  .688427 lx= 10.65487 if=  79 il=  89 4/20/2020  n=  10 now=    5738 end=      42398       445      2013 U=    51.91 T=  167.7 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  79. x2=  89. y1=  1.71 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   290 11/7/2020 
AAA2     1 Peru Deaths    cc1=  .990756 cc2=  .674528 lx= 10.65487 if=  80 il=  89 4/20/2020  n=   9 now=    5738 end=      42398       445      2013 U=    49.95 T=  164.8 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1=  80. x2=  89. y1=  1.70 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   282 10/30/2020
AAA2     1 Peru Deaths    cc1=  .991243 cc2=  .657909 lx= 10.65487 if=  81 il=  89 4/20/2020  n=   8 now=    5738 end=      42398       445      2013 U=    47.53 T=  161.1 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  81. x2=  89. y1=  1.68 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   273 10/21/2020
AAA2     1 Peru Deaths    cc1=  .990021 cc2=  .636468 lx= 10.65487 if=  82 il=  89 4/20/2020  n=   7 now=    5738 end=      42398       445      2013 U=    47.54 T=  161.1 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  82. x2=  89. y1=  1.66 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   273 10/21/2020
AAA2     1 Peru Deaths    cc1=  .992664 cc2=  .614699 lx= 10.65487 if=  83 il=  89 4/20/2020  n=   6 now=    5738 end=      42398       445      2013 U=    44.36 T=  156.3 p1= 638.9 p2=    13.5 ed=   260 10/8/2020   x1=  83. x2=  89. y1=  1.65 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   260 10/8/2020 
AAA2     1 Peru Deaths    cc1=  .993110 cc2=  .584862 lx= 10.65487 if=  84 il=  89 4/20/2020  n=   5 now=    5738 end=      42398       445      2013 U=    43.08 T=  154.3 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  84. x2=  89. y1=  1.63 y2=  1.52     
GP: Deaths    Peru 4/20/2020        89    5738    -         445     2013     4   256 10/4/2020 
AAA2     1 Peru Deaths    cc1=  .997669 cc2=  .823591 lx=  8.15487 if=  58 il=  90 4/21/2020  n=  32 now=    5738 end=       3480       484      2437 U=    25.11 T=  107.1 p1= -39.4 p2=   164.9 ed=   166 7/6/2020    x1=  58. x2=  90. y1=  1.95 y2=   .68     
GP: Deaths    Peru 4/21/2020        90    5738     3480     484     2437     4   166 7/6/2020  
AAA2     1 Peru Deaths    cc1=  .997558 cc2=  .820781 lx=  8.06487 if=  59 il=  90 4/21/2020  n=  31 now=    5738 end=       3180       484      2437 U=    25.16 T=  105.9 p1= -44.6 p2=   180.4 ed=   165 7/5/2020    x1=  59. x2=  90. y1=  1.86 y2=   .63     
GP: Deaths    Peru 4/21/2020        90    5738     3180     484     2437     4   165 7/5/2020  
AAA2     1 Peru Deaths    cc1=  .998016 cc2=  .818411 lx=  7.90487 if=  60 il=  90 4/21/2020  n=  30 now=    5738 end=       2710       484      2437 U=    23.15 T=  102.6 p1= -52.8 p2=   211.7 ed=   157 6/27/2020   x1=  60. x2=  90. y1=  1.84 y2=   .54     
GP: Deaths    Peru 4/21/2020        90    5738     2710     484     2437     4   157 6/27/2020 
AAA1     1 Peru Deaths    cc1=  .998092 cc2=  .815518 lx=  7.79487 if=  61 il=  90 4/21/2020  n=  29 now=    5738 end=       2428       484      2437 U=    21.57 T=  100.3 p1= -57.7 p2=   236.3 ed=   151 6/21/2020   x1=  61. x2=  90. y1=  1.82 y2=   .48 BEST
AAA2     1 Peru Deaths    cc1=  .998092 cc2=  .815518 lx=  7.79787 if=  61 il=  90 4/21/2020  n=  29 now=    5738 end=       2428       484      2437 U=    21.57 T=  100.3 p1= -57.7 p2=   236.3 ed=   151 6/21/2020   x1=  61. x2=  90. y1=  1.82 y2=   .48 BEST
GP: Deaths    Peru 4/21/2020        90    5738     2428     484     2437     4   151 6/21/2020 
AAA1     1 Peru Deaths    cc1=  .997904 cc2=  .812209 lx=  7.76487 if=  62 il=  90 4/21/2020  n=  28 now=    5738 end=       2356       484      2437 U=    21.51 T=   99.9 p1= -58.9 p2=   243.5 ed=   150 6/20/2020   x1=  62. x2=  90. y1=  1.76 y2=   .46 BEST
AAA2     1 Peru Deaths    cc1=  .997904 cc2=  .812209 lx=  7.76987 if=  62 il=  90 4/21/2020  n=  28 now=    5738 end=       2356       484      2437 U=    21.51 T=   99.9 p1= -58.9 p2=   243.5 ed=   150 6/20/2020   x1=  62. x2=  90. y1=  1.76 y2=   .46 BEST
GP: Deaths    Peru 4/21/2020        90    5738     2356     484     2437     4   150 6/20/2020 
AAA2     1 Peru Deaths    cc1=  .997761 cc2=  .808779 lx=  7.71487 if=  63 il=  90 4/21/2020  n=  27 now=    5738 end=       2241       484      2437 U=    21.08 T=   99.0 p1= -60.9 p2=   256.0 ed=   148 6/18/2020   x1=  63. x2=  90. y1=  1.71 y2=   .43     
GP: Deaths    Peru 4/21/2020        90    5738     2241     484     2437     4   148 6/18/2020 
AAA2     1 Peru Deaths    cc1=  .997630 cc2=  .805180 lx=  7.64487 if=  64 il=  90 4/21/2020  n=  26 now=    5738 end=       2089       484      2437 U=    19.77 T=   97.5 p1= -63.6 p2=   274.7 ed=   144 6/14/2020   x1=  64. x2=  90. y1=  1.70 y2=   .38     
GP: Deaths    Peru 4/21/2020        90    5738     2089     484     2437     4   144 6/14/2020 
AAA2     1 Peru Deaths    cc1=  .997381 cc2=  .801265 lx=  7.68487 if=  65 il=  90 4/21/2020  n=  25 now=    5738 end=       2175       484      2437 U=    19.87 T=   98.1 p1= -62.1 p2=   263.8 ed=   144 6/14/2020   x1=  65. x2=  90. y1=  1.67 y2=   .41     
GP: Deaths    Peru 4/21/2020        90    5738     2175     484     2437     4   144 6/14/2020 
AAA1     1 Peru Deaths    cc1=  .997234 cc2=  .797234 lx=  7.79487 if=  66 il=  90 4/21/2020  n=  24 now=    5738 end=       2428       484      2437 U=    21.13 T=  100.1 p1= -57.7 p2=   236.3 ed=   149 6/19/2020   x1=  66. x2=  90. y1=  1.61 y2=   .48 BEST
AAA2     1 Peru Deaths    cc1=  .997234 cc2=  .797234 lx=  7.79387 if=  66 il=  90 4/21/2020  n=  24 now=    5738 end=       2428       484      2437 U=    21.13 T=  100.1 p1= -57.7 p2=   236.3 ed=   149 6/19/2020   x1=  66. x2=  90. y1=  1.61 y2=   .48 BEST
