TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8512.00000        9.04923
TAB:  US_New_Jersey_Monmouth Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999057 cc2=  .775448 lx=  9.17523 if= 117 il= 136 6/6/2020   n=  19 now=    8512 end=       9693      8454      9591 U=    28.12 T=   80.1 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1= 117. x2= 136. y1= -1.31 y2= -1.99 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9693    8454     9591    19   146 6/16/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998909 cc2=  .769493 lx=  9.16923 if= 118 il= 136 6/6/2020   n=  18 now=    8512 end=       9597      8454      9591 U=    26.44 T=   81.4 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 118. x2= 136. y1= -1.38 y2= -2.06 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998909 cc2=  .769493 lx=  9.17123 if= 118 il= 136 6/6/2020   n=  18 now=    8512 end=       9597      8454      9591 U=    26.44 T=   81.4 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 118. x2= 136. y1= -1.38 y2= -2.06 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9597    8454     9591    19   143 6/13/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998716 cc2=  .763014 lx=  9.16923 if= 119 il= 136 6/6/2020   n=  17 now=    8512 end=       9597      8454      9591 U=    26.46 T=   81.4 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 119. x2= 136. y1= -1.42 y2= -2.06 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998717 cc2=  .763014 lx=  9.17223 if= 119 il= 136 6/6/2020   n=  17 now=    8512 end=       9597      8454      9591 U=    26.46 T=   81.4 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 119. x2= 136. y1= -1.42 y2= -2.06 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9597    8454     9591    19   143 6/13/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .998475 cc2=  .755939 lx=  9.16923 if= 120 il= 136 6/6/2020   n=  16 now=    8512 end=       9597      8454      9591 U=    27.19 T=   79.9 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1= 120. x2= 136. y1= -1.48 y2= -2.06 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998476 cc2=  .755939 lx=  9.17323 if= 120 il= 136 6/6/2020   n=  16 now=    8512 end=       9597      8454      9591 U=    27.19 T=   79.9 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1= 120. x2= 136. y1= -1.48 y2= -2.06 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9597    8454     9591    19   144 6/14/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998519 cc2=  .748519 lx=  9.14923 if= 121 il= 136 6/6/2020   n=  15 now=    8512 end=       9407      8454      9591 U=    23.75 T=   82.9 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1= 121. x2= 136. y1= -1.60 y2= -2.24     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9407    8454     9591    19   138 6/8/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998759 cc2=  .740560 lx=  9.12923 if= 122 il= 136 6/6/2020   n=  14 now=    8512 end=       9220      8454      9591 U=    19.56 T=   88.2 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1= 122. x2= 136. y1= -1.73 y2= -2.44     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9220    8454     9591    19   134 6/4/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998475 cc2=  .731214 lx=  9.12923 if= 123 il= 136 6/6/2020   n=  13 now=    8512 end=       9220      8454      9591 U=    19.81 T=   87.6 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1= 123. x2= 136. y1= -1.79 y2= -2.44     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9220    8454     9591    19   134 6/4/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998320 cc2=  .720970 lx=  9.10923 if= 124 il= 136 6/6/2020   n=  12 now=    8512 end=       9038      8454      9591 U=    16.38 T=   91.7 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1= 124. x2= 136. y1= -1.97 y2= -2.71     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9038    8454     9591    19   130 5/31/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998418 cc2=  .709743 lx=  9.09923 if= 125 il= 136 6/6/2020   n=  11 now=    8512 end=       8948      8454      9591 U=    14.22 T=   95.2 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1= 125. x2= 136. y1= -2.09 y2= -2.87     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     8948    8454     9591    19   128 5/29/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998142 cc2=  .696631 lx=  9.08923 if= 126 il= 136 6/6/2020   n=  10 now=    8512 end=       8859      8454      9591 U=    12.11 T=   98.9 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1= 126. x2= 136. y1= -2.24 y2= -3.06     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     8859    8454     9591    19   127 5/28/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997527 cc2=  .681300 lx=  9.08923 if= 127 il= 136 6/6/2020   n=   9 now=    8512 end=       8859      8454      9591 U=    11.78 T=   99.9 p1=   4.1 p2=    96.1 ed=   127 5/28/2020   x1= 127. x2= 136. y1= -2.30 y2= -3.06     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     8859    8454     9591    19   127 5/28/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998177 cc2=  .664844 lx=  9.13923 if= 128 il= 136 6/6/2020   n=   8 now=    8512 end=       9313      8454      9591 U=    21.87 T=   84.9 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1= 128. x2= 136. y1= -1.97 y2= -2.33     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9313    8454     9591    19   136 6/6/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997945 cc2=  .644392 lx=  9.27923 if= 129 il= 136 6/6/2020   n=   7 now=    8512 end=      10713      8454      9591 U=    50.10 T=   63.8 p1=  25.9 p2=    79.5 ed=   182 7/22/2020   x1= 129. x2= 136. y1= -1.30 y2= -1.44     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512    10713    8454     9591    19   182 7/22/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997515 cc2=  .619550 lx= 11.04923 if= 130 il= 136 6/6/2020   n=   6 now=    8512 end=      62895      8454      9591 U=   430.11 T=  435.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 130. x2= 136. y1=   .71 y2=   .70     
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512    -        8454     9591    19   999 undefine  
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .997780 cc2=  .589531 lx=  9.16923 if= 131 il= 136 6/6/2020   n=   5 now=    8512 end=       9597      8454      9591 U=    28.26 T=   77.6 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1= 131. x2= 136. y1= -1.89 y2= -2.06 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997780 cc2=  .589531 lx=  9.16623 if= 131 il= 136 6/6/2020   n=   5 now=    8512 end=       9597      8454      9591 U=    28.26 T=   77.6 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1= 131. x2= 136. y1= -1.89 y2= -2.06 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/6/2020        136    8512     9597    8454     9591    19   144 6/14/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994635 cc2=  .889226 lx=  9.07923 if=  48 il= 137 6/7/2020   n=  89 now=    8512 end=       8771      8478      9477 U=    16.16 T=   82.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  48. x2= 137. y1=  2.13 y2= -3.38     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8771    8478     9477     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994495 cc2=  .888495 lx=  9.07923 if=  49 il= 137 6/7/2020   n=  88 now=    8512 end=       8771      8478      9477 U=    16.23 T=   82.1 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  49. x2= 137. y1=  2.04 y2= -3.38     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8771    8478     9477     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994334 cc2=  .887734 lx=  9.07923 if=  50 il= 137 6/7/2020   n=  87 now=    8512 end=       8771      8478      9477 U=    16.13 T=   82.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  50. x2= 137. y1=  2.01 y2= -3.38     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8771    8478     9477     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994190 cc2=  .886979 lx=  9.07923 if=  51 il= 137 6/7/2020   n=  86 now=    8512 end=       8771      8478      9477 U=    16.14 T=   82.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  51. x2= 137. y1=  1.95 y2= -3.38     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8771    8478     9477     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994040 cc2=  .886207 lx=  9.07923 if=  52 il= 137 6/7/2020   n=  85 now=    8512 end=       8771      8478      9477 U=    15.96 T=   83.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  52. x2= 137. y1=  1.95 y2= -3.38     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8771    8478     9477     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .993953 cc2=  .885488 lx=  9.07923 if=  53 il= 137 6/7/2020   n=  84 now=    8512 end=       8771      8478      9477 U=    15.77 T=   83.7 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  53. x2= 137. y1=  1.95 y2= -3.38     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8771    8478     9477     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .993969 cc2=  .884860 lx=  9.07923 if=  54 il= 137 6/7/2020   n=  83 now=    8512 end=       8771      8478      9477 U=    15.83 T=   83.5 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  54. x2= 137. y1=  1.86 y2= -3.38     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8771    8478     9477     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994018 cc2=  .884254 lx=  9.08923 if=  55 il= 137 6/7/2020   n=  82 now=    8512 end=       8859      8478      9477 U=    16.68 T=   84.9 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  55. x2= 137. y1=  1.79 y2= -3.12     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8859    8478     9477     8   124 5/25/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994124 cc2=  .883693 lx=  9.08923 if=  56 il= 137 6/7/2020   n=  81 now=    8512 end=       8859      8478      9477 U=    16.70 T=   84.8 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  56. x2= 137. y1=  1.73 y2= -3.12     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8859    8478     9477     8   124 5/25/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .994263 cc2=  .883152 lx=  9.08923 if=  57 il= 137 6/7/2020   n=  80 now=    8512 end=       8859      8478      9477 U=    16.68 T=   84.9 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1=  57. x2= 137. y1=  1.67 y2= -3.12     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8859    8478     9477     8   124 5/25/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .995242 cc2=  .881281 lx=  9.09923 if=  61 il= 137 6/7/2020   n=  76 now=    8512 end=       8948      8478      9477 U=    18.06 T=   84.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  61. x2= 137. y1=  1.29 y2= -2.92     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8948    8478     9477     8   126 5/27/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .995378 cc2=  .880671 lx=  9.09923 if=  62 il= 137 6/7/2020   n=  75 now=    8512 end=       8948      8478      9477 U=    18.06 T=   84.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  62. x2= 137. y1=  1.23 y2= -2.92     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     8948    8478     9477     8   126 5/27/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996100 cc2=  .879059 lx=  9.10923 if=  65 il= 137 6/7/2020   n=  72 now=    8512 end=       9038      8478      9477 U=    19.32 T=   83.9 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  65. x2= 137. y1=   .98 y2= -2.75     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9038    8478     9477     8   129 5/30/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996271 cc2=  .878420 lx=  9.10923 if=  66 il= 137 6/7/2020   n=  71 now=    8512 end=       9038      8478      9477 U=    19.48 T=   83.4 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  66. x2= 137. y1=   .90 y2= -2.75     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9038    8478     9477     8   129 5/30/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996397 cc2=  .877719 lx=  9.10923 if=  67 il= 137 6/7/2020   n=  70 now=    8512 end=       9038      8478      9477 U=    19.45 T=   83.5 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  67. x2= 137. y1=   .85 y2= -2.75     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9038    8478     9477     8   129 5/30/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996590 cc2=  .877067 lx=  9.10923 if=  68 il= 137 6/7/2020   n=  69 now=    8512 end=       9038      8478      9477 U=    19.58 T=   83.2 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  68. x2= 137. y1=   .78 y2= -2.75     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9038    8478     9477     8   129 5/30/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .996837 cc2=  .876451 lx=  9.11923 if=  69 il= 137 6/7/2020   n=  68 now=    8512 end=       9129      8478      9477 U=    20.38 T=   83.9 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1=  69. x2= 137. y1=   .73 y2= -2.60     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9129    8478     9477     8   132 6/2/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997188 cc2=  .875920 lx=  9.11923 if=  70 il= 137 6/7/2020   n=  67 now=    8512 end=       9129      8478      9477 U=    20.49 T=   83.7 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1=  70. x2= 137. y1=   .67 y2= -2.60     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9129    8478     9477     8   132 6/2/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .997593 cc2=  .875424 lx=  9.12923 if=  71 il= 137 6/7/2020   n=  66 now=    8512 end=       9220      8478      9477 U=    21.37 T=   84.1 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  71. x2= 137. y1=   .61 y2= -2.48     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9220    8478     9477     8   134 6/4/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998132 cc2=  .875040 lx=  9.12923 if=  72 il= 137 6/7/2020   n=  65 now=    8512 end=       9220      8478      9477 U=    21.76 T=   83.1 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  72. x2= 137. y1=   .51 y2= -2.48     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9220    8478     9477     8   134 6/4/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998561 cc2=  .874526 lx=  9.13923 if=  73 il= 137 6/7/2020   n=  64 now=    8512 end=       9313      8478      9477 U=    23.07 T=   82.5 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  73. x2= 137. y1=   .41 y2= -2.36     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9313    8478     9477     8   136 6/6/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998820 cc2=  .873820 lx=  9.13923 if=  74 il= 137 6/7/2020   n=  63 now=    8512 end=       9313      8478      9477 U=    23.48 T=   81.5 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  74. x2= 137. y1=   .32 y2= -2.36     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9313    8478     9477     8   136 6/6/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .998984 cc2=  .872996 lx=  9.14923 if=  75 il= 137 6/7/2020   n=  62 now=    8512 end=       9407      8478      9477 U=    24.49 T=   81.6 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  75. x2= 137. y1=   .27 y2= -2.26     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9407    8478     9477     8   139 6/9/2020  
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999149 cc2=  .872149 lx=  9.14923 if=  76 il= 137 6/7/2020   n=  61 now=    8512 end=       9407      8478      9477 U=    24.75 T=   81.0 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  76. x2= 137. y1=   .20 y2= -2.26     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9407    8478     9477     8   139 6/9/2020  
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .999271 cc2=  .871234 lx=  9.15923 if=  77 il= 137 6/7/2020   n=  60 now=    8512 end=       9501      8478      9477 U=    26.06 T=   80.4 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  77. x2= 137. y1=   .13 y2= -2.17 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999279 cc2=  .871234 lx=  9.15523 if=  77 il= 137 6/7/2020   n=  60 now=    8512 end=       9501      8478      9477 U=    26.06 T=   80.4 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  77. x2= 137. y1=   .13 y2= -2.17 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9501    8478     9477     8   141 6/11/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .999328 cc2=  .870228 lx=  9.15923 if=  78 il= 137 6/7/2020   n=  59 now=    8512 end=       9501      8478      9477 U=    26.31 T=   79.9 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  78. x2= 137. y1=   .07 y2= -2.17 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999328 cc2=  .870228 lx=  9.15823 if=  78 il= 137 6/7/2020   n=  59 now=    8512 end=       9501      8478      9477 U=    26.31 T=   79.9 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  78. x2= 137. y1=   .07 y2= -2.17 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9501    8478     9477     8   141 6/11/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .999344 cc2=  .869155 lx=  9.15923 if=  79 il= 137 6/7/2020   n=  58 now=    8512 end=       9501      8478      9477 U=    26.71 T=   79.0 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  79. x2= 137. y1=   .00 y2= -2.17 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999345 cc2=  .869155 lx=  9.16123 if=  79 il= 137 6/7/2020   n=  58 now=    8512 end=       9501      8478      9477 U=    26.71 T=   79.0 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  79. x2= 137. y1=   .00 y2= -2.17 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9501    8478     9477     8   142 6/12/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .999316 cc2=  .868010 lx=  9.15923 if=  80 il= 137 6/7/2020   n=  57 now=    8512 end=       9501      8478      9477 U=    26.80 T=   78.8 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  80. x2= 137. y1=  -.04 y2= -2.17 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999319 cc2=  .868010 lx=  9.16123 if=  80 il= 137 6/7/2020   n=  57 now=    8512 end=       9501      8478      9477 U=    26.80 T=   78.8 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  80. x2= 137. y1=  -.04 y2= -2.17 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9501    8478     9477     8   142 6/12/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .999283 cc2=  .866829 lx=  9.15923 if=  81 il= 137 6/7/2020   n=  56 now=    8512 end=       9501      8478      9477 U=    26.81 T=   78.8 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  81. x2= 137. y1=  -.08 y2= -2.17 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999287 cc2=  .866829 lx=  9.16223 if=  81 il= 137 6/7/2020   n=  56 now=    8512 end=       9501      8478      9477 U=    26.81 T=   78.8 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  81. x2= 137. y1=  -.08 y2= -2.17 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9501    8478     9477     8   142 6/12/2020 
AAA1     1 US_New_Jersey_Monmouth Confirmed cc1=  .999246 cc2=  .865616 lx=  9.15923 if=  82 il= 137 6/7/2020   n=  55 now=    8512 end=       9501      8478      9477 U=    26.66 T=   79.1 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  82. x2= 137. y1=  -.11 y2= -2.17 BEST
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999254 cc2=  .865616 lx=  9.16323 if=  82 il= 137 6/7/2020   n=  55 now=    8512 end=       9501      8478      9477 U=    26.66 T=   79.1 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  82. x2= 137. y1=  -.11 y2= -2.17 BEST
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9501    8478     9477     8   142 6/12/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999223 cc2=  .864383 lx=  9.16923 if=  83 il= 137 6/7/2020   n=  54 now=    8512 end=       9597      8478      9477 U=    27.65 T=   79.3 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  83. x2= 137. y1=  -.13 y2= -2.09     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9597    8478     9477     8   144 6/14/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999213 cc2=  .863130 lx=  9.16923 if=  84 il= 137 6/7/2020   n=  53 now=    8512 end=       9597      8478      9477 U=    27.62 T=   79.4 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  84. x2= 137. y1=  -.17 y2= -2.09     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9597    8478     9477     8   144 6/14/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999213 cc2=  .861852 lx=  9.16923 if=  85 il= 137 6/7/2020   n=  52 now=    8512 end=       9597      8478      9477 U=    27.83 T=   78.9 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  85. x2= 137. y1=  -.22 y2= -2.09     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9597    8478     9477     8   144 6/14/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999187 cc2=  .860512 lx=  9.16923 if=  86 il= 137 6/7/2020   n=  51 now=    8512 end=       9597      8478      9477 U=    27.80 T=   79.0 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  86. x2= 137. y1=  -.25 y2= -2.09     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9597    8478     9477     8   144 6/14/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999168 cc2=  .859140 lx=  9.16923 if=  87 il= 137 6/7/2020   n=  50 now=    8512 end=       9597      8478      9477 U=    27.76 T=   79.1 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  87. x2= 137. y1=  -.29 y2= -2.09     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9597    8478     9477     8   144 6/14/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999179 cc2=  .857758 lx=  9.17923 if=  88 il= 137 6/7/2020   n=  49 now=    8512 end=       9693      8478      9477 U=    28.89 T=   78.9 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1=  88. x2= 137. y1=  -.31 y2= -2.01     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9693    8478     9477     8   147 6/17/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999187 cc2=  .856330 lx=  9.17923 if=  89 il= 137 6/7/2020   n=  48 now=    8512 end=       9693      8478      9477 U=    28.90 T=   78.9 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1=  89. x2= 137. y1=  -.35 y2= -2.01     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9693    8478     9477     8   147 6/17/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999212 cc2=  .854874 lx=  9.18923 if=  90 il= 137 6/7/2020   n=  47 now=    8512 end=       9791      8478      9477 U=    29.32 T=   80.2 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1=  90. x2= 137. y1=  -.33 y2= -1.94     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9791    8478     9477     8   149 6/19/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999557 cc2=  .853692 lx=  9.19923 if=  91 il= 137 6/7/2020   n=  46 now=    8512 end=       9889      8478      9477 U=    31.45 T=   78.2 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  91. x2= 137. y1=  -.41 y2= -1.87     
GP: Confirmed US_New_Jersey_Monmouth 6/7/2020        137    8512     9889    8478     9477     8   152 6/22/2020 
AAA2     1 US_New_Jersey_Monmouth Confirmed cc1=  .999618 cc2=  .852176 lx=  9.20923 if=  92 il= 137 6/7/2020   n=  45 now=    8512 end=       9988      8478      9477 U=    32.84 T=   77.6 p1=  17.3 p2=    85.2 ed=   155 6/25/2020   x1=  92. x2= 137. y1=  -.44 y2= -1.81     
