TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4679.00000        8.45084
TAB:  US_New_Jersey_Somerset Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999282 cc2=  .863111 lx=  8.47584 if=  79 il= 132 6/2/2020   n=  53 now=    4679 end=       4773      4605      4779 U=    15.32 T=   81.0 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  79. x2= 132. y1=   .13 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999174 cc2=  .861813 lx=  8.47084 if=  80 il= 132 6/2/2020   n=  52 now=    4679 end=       4773      4605      4779 U=    15.34 T=   81.0 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  80. x2= 132. y1=   .07 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999252 cc2=  .861813 lx=  8.47484 if=  80 il= 132 6/2/2020   n=  52 now=    4679 end=       4773      4605      4779 U=    15.34 T=   81.0 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  80. x2= 132. y1=   .07 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999162 cc2=  .860487 lx=  8.47084 if=  81 il= 132 6/2/2020   n=  51 now=    4679 end=       4773      4605      4779 U=    15.27 T=   81.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  81. x2= 132. y1=   .01 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999227 cc2=  .860487 lx=  8.47484 if=  81 il= 132 6/2/2020   n=  51 now=    4679 end=       4773      4605      4779 U=    15.27 T=   81.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  81. x2= 132. y1=   .01 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999139 cc2=  .859111 lx=  8.47084 if=  82 il= 132 6/2/2020   n=  50 now=    4679 end=       4773      4605      4779 U=    15.17 T=   81.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  82. x2= 132. y1=  -.03 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999193 cc2=  .859111 lx=  8.47484 if=  82 il= 132 6/2/2020   n=  50 now=    4679 end=       4773      4605      4779 U=    15.17 T=   81.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  82. x2= 132. y1=  -.03 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999097 cc2=  .857676 lx=  8.47084 if=  83 il= 132 6/2/2020   n=  49 now=    4679 end=       4773      4605      4779 U=    15.14 T=   81.7 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  83. x2= 132. y1=  -.09 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999148 cc2=  .857676 lx=  8.47384 if=  83 il= 132 6/2/2020   n=  49 now=    4679 end=       4773      4605      4779 U=    15.14 T=   81.7 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  83. x2= 132. y1=  -.09 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999049 cc2=  .856192 lx=  8.47084 if=  84 il= 132 6/2/2020   n=  48 now=    4679 end=       4773      4605      4779 U=    15.07 T=   81.9 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  84. x2= 132. y1=  -.14 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999097 cc2=  .856192 lx=  8.47384 if=  84 il= 132 6/2/2020   n=  48 now=    4679 end=       4773      4605      4779 U=    15.07 T=   81.9 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  84. x2= 132. y1=  -.14 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .998991 cc2=  .854654 lx=  8.47084 if=  85 il= 132 6/2/2020   n=  47 now=    4679 end=       4773      4605      4779 U=    15.03 T=   82.0 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  85. x2= 132. y1=  -.20 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999039 cc2=  .854654 lx=  8.47384 if=  85 il= 132 6/2/2020   n=  47 now=    4679 end=       4773      4605      4779 U=    15.03 T=   82.0 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  85. x2= 132. y1=  -.20 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .998927 cc2=  .853062 lx=  8.47084 if=  86 il= 132 6/2/2020   n=  46 now=    4679 end=       4773      4605      4779 U=    14.97 T=   82.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  86. x2= 132. y1=  -.25 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998977 cc2=  .853062 lx=  8.47384 if=  86 il= 132 6/2/2020   n=  46 now=    4679 end=       4773      4605      4779 U=    14.97 T=   82.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  86. x2= 132. y1=  -.25 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .998855 cc2=  .851413 lx=  8.47084 if=  87 il= 132 6/2/2020   n=  45 now=    4679 end=       4773      4605      4779 U=    14.89 T=   82.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  87. x2= 132. y1=  -.30 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998912 cc2=  .851413 lx=  8.47384 if=  87 il= 132 6/2/2020   n=  45 now=    4679 end=       4773      4605      4779 U=    14.89 T=   82.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  87. x2= 132. y1=  -.30 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .998782 cc2=  .849711 lx=  8.47084 if=  88 il= 132 6/2/2020   n=  44 now=    4679 end=       4773      4605      4779 U=    14.86 T=   82.6 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  88. x2= 132. y1=  -.36 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998856 cc2=  .849711 lx=  8.47484 if=  88 il= 132 6/2/2020   n=  44 now=    4679 end=       4773      4605      4779 U=    14.86 T=   82.6 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  88. x2= 132. y1=  -.36 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .998707 cc2=  .847951 lx=  8.47084 if=  89 il= 132 6/2/2020   n=  43 now=    4679 end=       4773      4605      4779 U=    14.84 T=   82.6 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  89. x2= 132. y1=  -.43 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998806 cc2=  .847951 lx=  8.47584 if=  89 il= 132 6/2/2020   n=  43 now=    4679 end=       4773      4605      4779 U=    14.84 T=   82.6 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  89. x2= 132. y1=  -.43 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   117 5/18/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998688 cc2=  .846189 lx=  8.48084 if=  90 il= 132 6/2/2020   n=  42 now=    4679 end=       4821      4605      4779 U=    16.12 T=   82.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  90. x2= 132. y1=  -.47 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998699 cc2=  .844396 lx=  8.48084 if=  91 il= 132 6/2/2020   n=  41 now=    4679 end=       4821      4605      4779 U=    16.12 T=   82.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  91. x2= 132. y1=  -.54 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998735 cc2=  .842561 lx=  8.48084 if=  92 il= 132 6/2/2020   n=  40 now=    4679 end=       4821      4605      4779 U=    16.18 T=   82.2 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  92. x2= 132. y1=  -.61 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998768 cc2=  .840654 lx=  8.48084 if=  93 il= 132 6/2/2020   n=  39 now=    4679 end=       4821      4605      4779 U=    16.32 T=   81.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  93. x2= 132. y1=  -.69 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998756 cc2=  .838628 lx=  8.48084 if=  94 il= 132 6/2/2020   n=  38 now=    4679 end=       4821      4605      4779 U=    16.42 T=   81.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  94. x2= 132. y1=  -.77 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998715 cc2=  .836493 lx=  8.48084 if=  95 il= 132 6/2/2020   n=  37 now=    4679 end=       4821      4605      4779 U=    16.59 T=   80.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  95. x2= 132. y1=  -.85 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998627 cc2=  .834228 lx=  8.48084 if=  96 il= 132 6/2/2020   n=  36 now=    4679 end=       4821      4605      4779 U=    16.47 T=   81.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  96. x2= 132. y1=  -.89 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998610 cc2=  .831943 lx=  8.49084 if=  97 il= 132 6/2/2020   n=  35 now=    4679 end=       4869      4605      4779 U=    17.89 T=   80.4 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  97. x2= 132. y1=  -.93 y2= -2.88     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4869    4605     4779    42   122 5/23/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998718 cc2=  .829687 lx=  8.49084 if=  98 il= 132 6/2/2020   n=  34 now=    4679 end=       4869      4605      4779 U=    18.06 T=   79.9 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  98. x2= 132. y1= -1.00 y2= -2.88     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4869    4605     4779    42   122 5/23/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998773 cc2=  .827275 lx=  8.49084 if=  99 il= 132 6/2/2020   n=  33 now=    4679 end=       4869      4605      4779 U=    18.27 T=   79.3 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  99. x2= 132. y1= -1.08 y2= -2.88     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4869    4605     4779    42   122 5/23/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998760 cc2=  .824683 lx=  8.50084 if= 100 il= 132 6/2/2020   n=  32 now=    4679 end=       4918      4605      4779 U=    19.88 T=   77.9 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1= 100. x2= 132. y1= -1.11 y2= -2.72     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4918    4605     4779    42   124 5/25/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998834 cc2=  .822058 lx=  8.50084 if= 101 il= 132 6/2/2020   n=  31 now=    4679 end=       4918      4605      4779 U=    20.00 T=   77.6 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1= 101. x2= 132. y1= -1.17 y2= -2.72     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4918    4605     4779    42   124 5/25/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998903 cc2=  .819297 lx=  8.50084 if= 102 il= 132 6/2/2020   n=  30 now=    4679 end=       4918      4605      4779 U=    20.55 T=   76.1 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1= 102. x2= 132. y1= -1.26 y2= -2.72     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4918    4605     4779    42   124 5/25/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998822 cc2=  .816248 lx=  8.51084 if= 103 il= 132 6/2/2020   n=  29 now=    4679 end=       4968      4605      4779 U=    22.19 T=   74.8 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 103. x2= 132. y1= -1.27 y2= -2.58     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4968    4605     4779    42   127 5/28/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998752 cc2=  .813057 lx=  8.51084 if= 104 il= 132 6/2/2020   n=  28 now=    4679 end=       4968      4605      4779 U=    22.55 T=   73.9 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 104. x2= 132. y1= -1.34 y2= -2.58     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4968    4605     4779    42   127 5/28/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998615 cc2=  .809633 lx=  8.51084 if= 105 il= 132 6/2/2020   n=  27 now=    4679 end=       4968      4605      4779 U=    22.48 T=   74.1 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 105. x2= 132. y1= -1.38 y2= -2.58     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4968    4605     4779    42   127 5/28/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998467 cc2=  .806017 lx=  8.51084 if= 106 il= 132 6/2/2020   n=  26 now=    4679 end=       4968      4605      4779 U=    22.72 T=   73.4 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 106. x2= 132. y1= -1.43 y2= -2.58     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4968    4605     4779    42   127 5/28/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998284 cc2=  .802168 lx=  8.51084 if= 107 il= 132 6/2/2020   n=  25 now=    4679 end=       4968      4605      4779 U=    23.03 T=   72.6 p1=   6.2 p2=    94.2 ed=   126 5/27/2020   x1= 107. x2= 132. y1= -1.49 y2= -2.58     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4968    4605     4779    42   126 5/27/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .997966 cc2=  .789451 lx=  8.50084 if= 110 il= 132 6/2/2020   n=  22 now=    4679 end=       4918      4605      4779 U=    21.46 T=   73.6 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1= 110. x2= 132. y1= -1.69 y2= -2.72     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4918    4605     4779    42   124 5/25/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998396 cc2=  .785195 lx=  8.49084 if= 111 il= 132 6/2/2020   n=  21 now=    4679 end=       4869      4605      4779 U=    19.05 T=   77.1 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1= 111. x2= 132. y1= -1.78 y2= -2.88     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4869    4605     4779    42   122 5/23/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998768 cc2=  .780550 lx=  8.48084 if= 112 il= 132 6/2/2020   n=  20 now=    4679 end=       4821      4605      4779 U=    16.40 T=   81.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 112. x2= 132. y1= -1.86 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998753 cc2=  .775146 lx=  8.48084 if= 113 il= 132 6/2/2020   n=  19 now=    4679 end=       4821      4605      4779 U=    16.26 T=   81.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 113. x2= 132. y1= -1.91 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998667 cc2=  .769251 lx=  8.48084 if= 114 il= 132 6/2/2020   n=  18 now=    4679 end=       4821      4605      4779 U=    15.90 T=   83.0 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 114. x2= 132. y1= -1.95 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .998444 cc2=  .762742 lx=  8.47084 if= 115 il= 132 6/2/2020   n=  17 now=    4679 end=       4773      4605      4779 U=    13.63 T=   86.7 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1= 115. x2= 132. y1= -2.08 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998506 cc2=  .762742 lx=  8.47484 if= 115 il= 132 6/2/2020   n=  17 now=    4679 end=       4773      4605      4779 U=    13.63 T=   86.7 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1= 115. x2= 132. y1= -2.08 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998194 cc2=  .755658 lx=  8.48084 if= 116 il= 132 6/2/2020   n=  16 now=    4679 end=       4821      4605      4779 U=    15.99 T=   82.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 116. x2= 132. y1= -2.08 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .997837 cc2=  .747837 lx=  8.47084 if= 117 il= 132 6/2/2020   n=  15 now=    4679 end=       4773      4605      4779 U=    13.45 T=   87.3 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 117. x2= 132. y1= -2.21 y2= -3.33 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1= 1.000000 cc2=  .747837 lx=  8.37684 if= 117 il= 132 6/2/2020   n=  15 now=    4679 end=       4773      4605      4779 U=    13.45 T=   87.3 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 117. x2= 132. y1= -2.21 y2= -3.33 BEST
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4773    4605     4779    42   119 5/20/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .997606 cc2=  .739407 lx=  8.48084 if= 118 il= 132 6/2/2020   n=  14 now=    4679 end=       4821      4605      4779 U=    15.76 T=   83.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 118. x2= 132. y1= -2.19 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .997499 cc2=  .730238 lx=  8.49084 if= 119 il= 132 6/2/2020   n=  13 now=    4679 end=       4869      4605      4779 U=    18.46 T=   78.8 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1= 119. x2= 132. y1= -2.18 y2= -2.88     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4869    4605     4779    42   122 5/23/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .997408 cc2=  .720058 lx=  8.52084 if= 120 il= 132 6/2/2020   n=  12 now=    4679 end=       5018      4605      4779 U=    27.13 T=   65.4 p1=   7.2 p2=    93.2 ed=   129 5/30/2020   x1= 120. x2= 132. y1= -2.01 y2= -2.45     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     5018    4605     4779    42   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .996757 cc2=  .708082 lx=  8.51084 if= 121 il= 132 6/2/2020   n=  11 now=    4679 end=       4968      4605      4779 U=    25.03 T=   67.5 p1=   6.2 p2=    94.2 ed=   126 5/27/2020   x1= 121. x2= 132. y1= -2.14 y2= -2.58     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4968    4605     4779    42   126 5/27/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .996721 cc2=  .695209 lx=  8.48084 if= 122 il= 132 6/2/2020   n=  10 now=    4679 end=       4821      4605      4779 U=    16.00 T=   82.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 122. x2= 132. y1= -2.46 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .995625 cc2=  .679397 lx=  8.48084 if= 123 il= 132 6/2/2020   n=   9 now=    4679 end=       4821      4605      4779 U=    16.16 T=   82.2 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 123. x2= 132. y1= -2.52 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994028 cc2=  .660695 lx=  8.48084 if= 124 il= 132 6/2/2020   n=   8 now=    4679 end=       4821      4605      4779 U=    17.04 T=   79.5 p1=   3.0 p2=    97.1 ed=   119 5/20/2020   x1= 124. x2= 132. y1= -2.61 y2= -3.08     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4821    4605     4779    42   119 5/20/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .996940 cc2=  .643386 lx=  8.45084 if= 125 il= 132 6/2/2020   n=   7 now=    4679 end=       4678      4605      4779 U=     7.32 T=  101.7 p1=    .0 p2=   100.0 ed=   118 5/19/2020   x1= 125. x2= 132. y1= -3.18 y2= -4.14     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4678    4605     4779    42   118 5/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .997596 cc2=  .619632 lx=  8.45084 if= 126 il= 132 6/2/2020   n=   6 now=    4679 end=       4678      4605      4779 U=     6.93 T=  103.3 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1= 126. x2= 132. y1= -3.27 y2= -4.14     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4678    4605     4779    42   119 5/20/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .998701 cc2=  .590452 lx=  8.44084 if= 127 il= 132 6/2/2020   n=   5 now=    4679 end=       4632      4605      4779 U=     3.57 T=  113.7 p1=  -1.0 p2=   101.0 ed=   122 5/23/2020   x1= 127. x2= 132. y1= -3.72 y2= -5.13     
GP: Confirmed US_New_Jersey_Somerset 6/2/2020        132    4679     4632    4605     4779    42   122 5/23/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999577 cc2=  .890468 lx=  8.47084 if=  50 il= 133 6/3/2020   n=  83 now=    4679 end=       4773      4619      4781 U=    14.95 T=   81.9 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  50. x2= 133. y1=  2.14 y2= -3.41 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999589 cc2=  .890468 lx=  8.46884 if=  50 il= 133 6/3/2020   n=  83 now=    4679 end=       4773      4619      4781 U=    14.95 T=   81.9 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  50. x2= 133. y1=  2.14 y2= -3.41 BEST
GP: Confirmed US_New_Jersey_Somerset 6/3/2020        133    4679     4773    4619     4781    39   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999563 cc2=  .889799 lx=  8.47084 if=  51 il= 133 6/3/2020   n=  82 now=    4679 end=       4773      4619      4781 U=    14.77 T=   82.6 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  51. x2= 133. y1=  2.14 y2= -3.41 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999577 cc2=  .889799 lx=  8.46884 if=  51 il= 133 6/3/2020   n=  82 now=    4679 end=       4773      4619      4781 U=    14.77 T=   82.6 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  51. x2= 133. y1=  2.14 y2= -3.41 BEST
GP: Confirmed US_New_Jersey_Somerset 6/3/2020        133    4679     4773    4619     4781    39   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999551 cc2=  .889120 lx=  8.47084 if=  52 il= 133 6/3/2020   n=  81 now=    4679 end=       4773      4619      4781 U=    14.59 T=   83.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  52. x2= 133. y1=  2.14 y2= -3.41 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999563 cc2=  .889120 lx=  8.46884 if=  52 il= 133 6/3/2020   n=  81 now=    4679 end=       4773      4619      4781 U=    14.59 T=   83.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  52. x2= 133. y1=  2.14 y2= -3.41 BEST
GP: Confirmed US_New_Jersey_Somerset 6/3/2020        133    4679     4773    4619     4781    39   117 5/18/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .999567 cc2=  .888456 lx=  8.47084 if=  53 il= 133 6/3/2020   n=  80 now=    4679 end=       4773      4619      4781 U=    14.41 T=   83.8 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  53. x2= 133. y1=  2.14 y2= -3.41 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .999574 cc2=  .888456 lx=  8.46984 if=  53 il= 133 6/3/2020   n=  80 now=    4679 end=       4773      4619      4781 U=    14.41 T=   83.8 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  53. x2= 133. y1=  2.14 y2= -3.41 BEST
