TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20415.00000        9.92403
TAB:  Dominican_Republic Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25438   20126    26021     9   161 7/1/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .995539 cc2=  .893477 lx= 10.14403 if=  43 il= 138 6/8/2020   n=  95 now=   20415 end=      25438     20126     26021 U=    25.21 T=  101.4 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  43. x2= 138. y1=  2.32 y2= -1.45     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25438   20126    26021     9   160 6/30/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .995411 cc2=  .892813 lx= 10.14403 if=  44 il= 138 6/8/2020   n=  94 now=   20415 end=      25438     20126     26021 U=    25.42 T=  101.1 p1=  24.6 p2=    80.3 ed=   161 7/1/2020    x1=  44. x2= 138. y1=  2.25 y2= -1.45     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25438   20126    26021     9   161 7/1/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995265 cc2=  .892123 lx= 10.15403 if=  45 il= 138 6/8/2020   n=  93 now=   20415 end=      25694     20126     26021 U=    25.43 T=  102.2 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  45. x2= 138. y1=  2.25 y2= -1.41 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995267 cc2=  .892123 lx= 10.14903 if=  45 il= 138 6/8/2020   n=  93 now=   20415 end=      25694     20126     26021 U=    25.43 T=  102.2 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  45. x2= 138. y1=  2.25 y2= -1.41 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25694   20126    26021     9   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .995133 cc2=  .891438 lx= 10.15403 if=  46 il= 138 6/8/2020   n=  92 now=   20415 end=      25694     20126     26021 U=    25.88 T=  101.5 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  46. x2= 138. y1=  2.15 y2= -1.41 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .995134 cc2=  .891438 lx= 10.15103 if=  46 il= 138 6/8/2020   n=  92 now=   20415 end=      25694     20126     26021 U=    25.88 T=  101.5 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  46. x2= 138. y1=  2.15 y2= -1.41 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25694   20126    26021     9   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994973 cc2=  .890715 lx= 10.15403 if=  47 il= 138 6/8/2020   n=  91 now=   20415 end=      25694     20126     26021 U=    25.60 T=  101.9 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  47. x2= 138. y1=  2.15 y2= -1.41 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994974 cc2=  .890715 lx= 10.15103 if=  47 il= 138 6/8/2020   n=  91 now=   20415 end=      25694     20126     26021 U=    25.60 T=  101.9 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  47. x2= 138. y1=  2.15 y2= -1.41 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25694   20126    26021     9   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994813 cc2=  .889985 lx= 10.15403 if=  48 il= 138 6/8/2020   n=  90 now=   20415 end=      25694     20126     26021 U=    25.32 T=  102.3 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  48. x2= 138. y1=  2.15 y2= -1.41 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994813 cc2=  .889985 lx= 10.15203 if=  48 il= 138 6/8/2020   n=  90 now=   20415 end=      25694     20126     26021 U=    25.32 T=  102.3 p1=  25.9 p2=    79.5 ed=   162 7/2/2020    x1=  48. x2= 138. y1=  2.15 y2= -1.41 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25694   20126    26021     9   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994675 cc2=  .889265 lx= 10.15403 if=  49 il= 138 6/8/2020   n=  89 now=   20415 end=      25694     20126     26021 U=    25.04 T=  102.7 p1=  25.9 p2=    79.5 ed=   161 7/1/2020    x1=  49. x2= 138. y1=  2.15 y2= -1.41 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994675 cc2=  .889265 lx= 10.15503 if=  49 il= 138 6/8/2020   n=  89 now=   20415 end=      25694     20126     26021 U=    25.04 T=  102.7 p1=  25.9 p2=    79.5 ed=   161 7/1/2020    x1=  49. x2= 138. y1=  2.15 y2= -1.41 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25694   20126    26021     9   161 7/1/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994583 cc2=  .888583 lx= 10.16403 if=  50 il= 138 6/8/2020   n=  88 now=   20415 end=      25952     20126     26021 U=    25.03 T=  103.7 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  50. x2= 138. y1=  2.15 y2= -1.37 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994585 cc2=  .888583 lx= 10.15903 if=  50 il= 138 6/8/2020   n=  88 now=   20415 end=      25952     20126     26021 U=    25.03 T=  103.7 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  50. x2= 138. y1=  2.15 y2= -1.37 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25952   20126    26021     9   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994585 cc2=  .887984 lx= 10.16403 if=  51 il= 138 6/8/2020   n=  87 now=   20415 end=      25952     20126     26021 U=    24.74 T=  104.1 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  51. x2= 138. y1=  2.15 y2= -1.37 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994585 cc2=  .887984 lx= 10.16603 if=  51 il= 138 6/8/2020   n=  87 now=   20415 end=      25952     20126     26021 U=    24.74 T=  104.1 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  51. x2= 138. y1=  2.15 y2= -1.37 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    25952   20126    26021     9   162 7/2/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .994730 cc2=  .887519 lx= 10.17403 if=  52 il= 138 6/8/2020   n=  86 now=   20415 end=      26213     20126     26021 U=    25.43 T=  104.2 p1=  28.4 p2=    77.9 ed=   164 7/4/2020    x1=  52. x2= 138. y1=  2.05 y2= -1.33 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .994731 cc2=  .887519 lx= 10.17703 if=  52 il= 138 6/8/2020   n=  86 now=   20415 end=      26213     20126     26021 U=    25.43 T=  104.2 p1=  28.4 p2=    77.9 ed=   164 7/4/2020    x1=  52. x2= 138. y1=  2.05 y2= -1.33 BEST
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    26213   20126    26021     9   164 7/4/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .994761 cc2=  .886928 lx= 10.18403 if=  53 il= 138 6/8/2020   n=  85 now=   20415 end=      26476     20126     26021 U=    25.40 T=  105.1 p1=  29.7 p2=    77.1 ed=   165 7/5/2020    x1=  53. x2= 138. y1=  2.05 y2= -1.29     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    26476   20126    26021     9   165 7/5/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .994960 cc2=  .886494 lx= 10.19403 if=  54 il= 138 6/8/2020   n=  84 now=   20415 end=      26742     20126     26021 U=    25.37 T=  106.1 p1=  31.0 p2=    76.3 ed=   165 7/5/2020    x1=  54. x2= 138. y1=  2.05 y2= -1.26     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    26742   20126    26021     9   165 7/5/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .995428 cc2=  .886319 lx= 10.21403 if=  55 il= 138 6/8/2020   n=  83 now=   20415 end=      27283     20126     26021 U=    26.27 T=  106.7 p1=  33.6 p2=    74.8 ed=   168 7/8/2020    x1=  55. x2= 138. y1=  1.97 y2= -1.19     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    27283   20126    26021     9   168 7/8/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .995812 cc2=  .886048 lx= 10.23403 if=  56 il= 138 6/8/2020   n=  82 now=   20415 end=      27834     20126     26021 U=    26.46 T=  108.2 p1=  36.3 p2=    73.3 ed=   170 7/10/2020   x1=  56. x2= 138. y1=  1.97 y2= -1.13     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    27834   20126    26021     9   170 7/10/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .996575 cc2=  .886143 lx= 10.26403 if=  57 il= 138 6/8/2020   n=  81 now=   20415 end=      28682     20126     26021 U=    27.50 T=  109.5 p1=  40.5 p2=    71.2 ed=   174 7/14/2020   x1=  57. x2= 138. y1=  1.91 y2= -1.04     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    28682   20126    26021     9   174 7/14/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997391 cc2=  .886279 lx= 10.29403 if=  58 il= 138 6/8/2020   n=  80 now=   20415 end=      29555     20126     26021 U=    29.08 T=  110.2 p1=  44.8 p2=    69.1 ed=   178 7/18/2020   x1=  58. x2= 138. y1=  1.79 y2=  -.96     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    29555   20126    26021     9   178 7/18/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .997921 cc2=  .886118 lx= 10.32403 if=  59 il= 138 6/8/2020   n=  79 now=   20415 end=      30455     20126     26021 U=    30.33 T=  111.3 p1=  49.2 p2=    67.0 ed=   182 7/22/2020   x1=  59. x2= 138. y1=  1.72 y2=  -.88     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    30455   20126    26021     9   182 7/22/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998374 cc2=  .885865 lx= 10.35403 if=  60 il= 138 6/8/2020   n=  78 now=   20415 end=      31383     20126     26021 U=    32.10 T=  112.0 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  60. x2= 138. y1=  1.62 y2=  -.81     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    31383   20126    26021     9   187 7/27/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998555 cc2=  .885328 lx= 10.37403 if=  61 il= 138 6/8/2020   n=  77 now=   20415 end=      32017     20126     26021 U=    32.75 T=  112.9 p1=  56.8 p2=    63.8 ed=   190 7/30/2020   x1=  61. x2= 138. y1=  1.58 y2=  -.77     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    32017   20126    26021     9   190 7/30/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .998767 cc2=  .884806 lx= 10.39403 if=  62 il= 138 6/8/2020   n=  76 now=   20415 end=      32663     20126     26021 U=    33.60 T=  113.6 p1=  60.0 p2=    62.5 ed=   192 8/1/2020    x1=  62. x2= 138. y1=  1.54 y2=  -.73     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    32663   20126    26021     9   192 8/1/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .998958 cc2=  .884250 lx= 10.42403 if=  63 il= 138 6/8/2020   n=  75 now=   20415 end=      33658     20126     26021 U=    34.75 T=  114.9 p1=  64.9 p2=    60.7 ed=   196 8/5/2020    x1=  63. x2= 138. y1=  1.49 y2=  -.67     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    33658   20126    26021     9   196 8/5/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999120 cc2=  .883650 lx= 10.44403 if=  64 il= 138 6/8/2020   n=  74 now=   20415 end=      34338     20126     26021 U=    35.67 T=  115.6 p1=  68.2 p2=    59.5 ed=   199 8/8/2020    x1=  64. x2= 138. y1=  1.45 y2=  -.63     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    34338   20126    26021     9   199 8/8/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999244 cc2=  .882997 lx= 10.46403 if=  65 il= 138 6/8/2020   n=  73 now=   20415 end=      35032     20126     26021 U=    36.48 T=  116.5 p1=  71.6 p2=    58.3 ed=   202 8/11/2020   x1=  65. x2= 138. y1=  1.41 y2=  -.59     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    35032   20126    26021     9   202 8/11/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999357 cc2=  .882316 lx= 10.48403 if=  66 il= 138 6/8/2020   n=  72 now=   20415 end=      35739     20126     26021 U=    37.55 T=  117.2 p1=  75.1 p2=    57.1 ed=   205 8/14/2020   x1=  66. x2= 138. y1=  1.36 y2=  -.55     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    35739   20126    26021     9   205 8/14/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999412 cc2=  .881561 lx= 10.50403 if=  67 il= 138 6/8/2020   n=  71 now=   20415 end=      36461     20126     26021 U=    38.55 T=  117.9 p1=  78.6 p2=    56.0 ed=   208 8/17/2020   x1=  67. x2= 138. y1=  1.32 y2=  -.52     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    36461   20126    26021     9   208 8/17/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999431 cc2=  .880753 lx= 10.51403 if=  68 il= 138 6/8/2020   n=  70 now=   20415 end=      36828     20126     26021 U=    38.57 T=  118.6 p1=  80.4 p2=    55.4 ed=   209 8/18/2020   x1=  68. x2= 138. y1=  1.31 y2=  -.50     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    36828   20126    26021     9   209 8/18/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999503 cc2=  .879980 lx= 10.53403 if=  69 il= 138 6/8/2020   n=  69 now=   20415 end=      37572     20126     26021 U=    39.87 T=  119.2 p1=  84.0 p2=    54.3 ed=   213 8/22/2020   x1=  69. x2= 138. y1=  1.26 y2=  -.47     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    37572   20126    26021     9   213 8/22/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999506 cc2=  .879121 lx= 10.54403 if=  70 il= 138 6/8/2020   n=  68 now=   20415 end=      37950     20126     26021 U=    40.60 T=  119.5 p1=  85.9 p2=    53.8 ed=   215 8/24/2020   x1=  70. x2= 138. y1=  1.22 y2=  -.46     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    37950   20126    26021     9   215 8/24/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999489 cc2=  .878221 lx= 10.55403 if=  71 il= 138 6/8/2020   n=  67 now=   20415 end=      38331     20126     26021 U=    40.83 T=  120.0 p1=  87.8 p2=    53.3 ed=   216 8/25/2020   x1=  71. x2= 138. y1=  1.20 y2=  -.44     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    38331   20126    26021     9   216 8/25/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999476 cc2=  .877306 lx= 10.55403 if=  72 il= 138 6/8/2020   n=  66 now=   20415 end=      38331     20126     26021 U=    40.79 T=  120.1 p1=  87.8 p2=    53.3 ed=   216 8/25/2020   x1=  72. x2= 138. y1=  1.18 y2=  -.44     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    38331   20126    26021     9   216 8/25/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999465 cc2=  .876373 lx= 10.56403 if=  73 il= 138 6/8/2020   n=  65 now=   20415 end=      38716     20126     26021 U=    41.14 T=  120.5 p1=  89.6 p2=    52.7 ed=   217 8/26/2020   x1=  73. x2= 138. y1=  1.16 y2=  -.42     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    38716   20126    26021     9   217 8/26/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999454 cc2=  .875420 lx= 10.57403 if=  74 il= 138 6/8/2020   n=  64 now=   20415 end=      39105     20126     26021 U=    41.46 T=  121.0 p1=  91.6 p2=    52.2 ed=   218 8/27/2020   x1=  74. x2= 138. y1=  1.13 y2=  -.41     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    39105   20126    26021     9   218 8/27/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999446 cc2=  .874446 lx= 10.58403 if=  75 il= 138 6/8/2020   n=  63 now=   20415 end=      39498     20126     26021 U=    41.53 T=  121.6 p1=  93.5 p2=    51.7 ed=   219 8/28/2020   x1=  75. x2= 138. y1=  1.12 y2=  -.39     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    39498   20126    26021     9   219 8/28/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999464 cc2=  .873476 lx= 10.59403 if=  76 il= 138 6/8/2020   n=  62 now=   20415 end=      39895     20126     26021 U=    41.80 T=  122.1 p1=  95.4 p2=    51.2 ed=   220 8/29/2020   x1=  76. x2= 138. y1=  1.10 y2=  -.38     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    39895   20126    26021     9   220 8/29/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999503 cc2=  .872503 lx= 10.62403 if=  77 il= 138 6/8/2020   n=  61 now=   20415 end=      41110     20126     26021 U=    42.81 T=  123.6 p1= 101.4 p2=    49.7 ed=   224 9/2/2020    x1=  77. x2= 138. y1=  1.09 y2=  -.34     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    41110   20126    26021     9   224 9/2/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999556 cc2=  .871519 lx= 10.64403 if=  78 il= 138 6/8/2020   n=  60 now=   20415 end=      41941     20126     26021 U=    43.88 T=  124.4 p1= 105.4 p2=    48.7 ed=   227 9/5/2020    x1=  78. x2= 138. y1=  1.06 y2=  -.31     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    41941   20126    26021     9   227 9/5/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999579 cc2=  .870480 lx= 10.66403 if=  79 il= 138 6/8/2020   n=  59 now=   20415 end=      42788     20126     26021 U=    45.07 T=  125.3 p1= 109.6 p2=    47.7 ed=   231 9/9/2020    x1=  79. x2= 138. y1=  1.03 y2=  -.28     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    42788   20126    26021     9   231 9/9/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999570 cc2=  .869381 lx= 10.67403 if=  80 il= 138 6/8/2020   n=  58 now=   20415 end=      43218     20126     26021 U=    45.28 T=  125.8 p1= 111.7 p2=    47.2 ed=   232 9/10/2020   x1=  80. x2= 138. y1=  1.01 y2=  -.27     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    43218   20126    26021     9   232 9/10/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999572 cc2=  .868266 lx= 10.69403 if=  81 il= 138 6/8/2020   n=  57 now=   20415 end=      44091     20126     26021 U=    46.12 T=  126.8 p1= 116.0 p2=    46.3 ed=   235 9/13/2020   x1=  81. x2= 138. y1=   .99 y2=  -.24     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    44091   20126    26021     9   235 9/13/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999568 cc2=  .867114 lx= 10.70403 if=  82 il= 138 6/8/2020   n=  56 now=   20415 end=      44534     20126     26021 U=    46.57 T=  127.3 p1= 118.1 p2=    45.8 ed=   237 9/15/2020   x1=  82. x2= 138. y1=   .97 y2=  -.23     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    44534   20126    26021     9   237 9/15/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999561 cc2=  .865930 lx= 10.72403 if=  83 il= 138 6/8/2020   n=  55 now=   20415 end=      45434     20126     26021 U=    46.96 T=  128.4 p1= 122.6 p2=    44.9 ed=   239 9/17/2020   x1=  83. x2= 138. y1=   .97 y2=  -.21     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    45434   20126    26021     9   239 9/17/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999586 cc2=  .864746 lx= 10.75403 if=  84 il= 138 6/8/2020   n=  54 now=   20415 end=      46818     20126     26021 U=    48.65 T=  129.8 p1= 129.3 p2=    43.6 ed=   244 9/22/2020   x1=  84. x2= 138. y1=   .94 y2=  -.17     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    46818   20126    26021     9   244 9/22/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999573 cc2=  .863490 lx= 10.76403 if=  85 il= 138 6/8/2020   n=  53 now=   20415 end=      47288     20126     26021 U=    48.76 T=  130.3 p1= 131.6 p2=    43.2 ed=   245 9/23/2020   x1=  85. x2= 138. y1=   .93 y2=  -.16     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    47288   20126    26021     9   245 9/23/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999579 cc2=  .862218 lx= 10.79403 if=  86 il= 138 6/8/2020   n=  52 now=   20415 end=      48728     20126     26021 U=    50.64 T=  131.8 p1= 138.7 p2=    41.9 ed=   251 9/29/2020   x1=  86. x2= 138. y1=   .90 y2=  -.12     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    48728   20126    26021     9   251 9/29/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999554 cc2=  .860879 lx= 10.79403 if=  87 il= 138 6/8/2020   n=  51 now=   20415 end=      48728     20126     26021 U=    50.67 T=  131.8 p1= 138.7 p2=    41.9 ed=   251 9/29/2020   x1=  87. x2= 138. y1=   .88 y2=  -.12     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    48728   20126    26021     9   251 9/29/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999527 cc2=  .859499 lx= 10.79403 if=  88 il= 138 6/8/2020   n=  50 now=   20415 end=      48728     20126     26021 U=    51.31 T=  131.7 p1= 138.7 p2=    41.9 ed=   252 9/30/2020   x1=  88. x2= 138. y1=   .85 y2=  -.12     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    48728   20126    26021     9   252 9/30/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999521 cc2=  .858100 lx= 10.77403 if=  89 il= 138 6/8/2020   n=  49 now=   20415 end=      47763     20126     26021 U=    50.88 T=  130.6 p1= 134.0 p2=    42.7 ed=   250 9/28/2020   x1=  89. x2= 138. y1=   .82 y2=  -.15     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    47763   20126    26021     9   250 9/28/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999554 cc2=  .856697 lx= 10.74403 if=  90 il= 138 6/8/2020   n=  48 now=   20415 end=      46352     20126     26021 U=    49.09 T=  129.1 p1= 127.0 p2=    44.0 ed=   244 9/22/2020   x1=  90. x2= 138. y1=   .80 y2=  -.18     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    46352   20126    26021     9   244 9/22/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999544 cc2=  .855207 lx= 10.72403 if=  91 il= 138 6/8/2020   n=  47 now=   20415 end=      45434     20126     26021 U=    48.44 T=  128.0 p1= 122.6 p2=    44.9 ed=   242 9/20/2020   x1=  91. x2= 138. y1=   .76 y2=  -.21     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    45434   20126    26021     9   242 9/20/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999551 cc2=  .853686 lx= 10.70403 if=  92 il= 138 6/8/2020   n=  46 now=   20415 end=      44534     20126     26021 U=    47.69 T=  127.0 p1= 118.1 p2=    45.8 ed=   239 9/17/2020   x1=  92. x2= 138. y1=   .73 y2=  -.23     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    44534   20126    26021     9   239 9/17/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999575 cc2=  .852133 lx= 10.67403 if=  93 il= 138 6/8/2020   n=  45 now=   20415 end=      43218     20126     26021 U=    46.36 T=  125.5 p1= 111.7 p2=    47.2 ed=   234 9/12/2020   x1=  93. x2= 138. y1=   .70 y2=  -.27     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    43218   20126    26021     9   234 9/12/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999600 cc2=  .850529 lx= 10.64403 if=  94 il= 138 6/8/2020   n=  44 now=   20415 end=      41941     20126     26021 U=    44.89 T=  124.1 p1= 105.4 p2=    48.7 ed=   230 9/8/2020    x1=  94. x2= 138. y1=   .67 y2=  -.31     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    41941   20126    26021     9   230 9/8/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999610 cc2=  .848854 lx= 10.62403 if=  95 il= 138 6/8/2020   n=  43 now=   20415 end=      41110     20126     26021 U=    43.90 T=  123.2 p1= 101.4 p2=    49.7 ed=   226 9/4/2020    x1=  95. x2= 138. y1=   .64 y2=  -.34     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    41110   20126    26021     9   226 9/4/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999612 cc2=  .847114 lx= 10.61403 if=  96 il= 138 6/8/2020   n=  42 now=   20415 end=      40701     20126     26021 U=    43.08 T=  122.9 p1=  99.4 p2=    50.2 ed=   224 9/2/2020    x1=  96. x2= 138. y1=   .62 y2=  -.35     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    40701   20126    26021     9   224 9/2/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999591 cc2=  .845288 lx= 10.60403 if=  97 il= 138 6/8/2020   n=  41 now=   20415 end=      40296     20126     26021 U=    42.12 T=  122.6 p1=  97.4 p2=    50.7 ed=   222 8/31/2020   x1=  97. x2= 138. y1=   .61 y2=  -.36     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    40296   20126    26021     9   222 8/31/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .999565 cc2=  .843392 lx= 10.61403 if=  98 il= 138 6/8/2020   n=  40 now=   20415 end=      40701     20126     26021 U=    42.34 T=  123.2 p1=  99.4 p2=    50.2 ed=   223 9/1/2020    x1=  98. x2= 138. y1=   .59 y2=  -.35     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    40701   20126    26021     9   223 9/1/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999551 cc2=  .841437 lx= 10.62403 if=  99 il= 138 6/8/2020   n=  39 now=   20415 end=      41110     20126     26021 U=    42.86 T=  123.6 p1= 101.4 p2=    49.7 ed=   224 9/2/2020    x1=  99. x2= 138. y1=   .57 y2=  -.34     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    41110   20126    26021     9   224 9/2/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999529 cc2=  .839401 lx= 10.64403 if= 100 il= 138 6/8/2020   n=  38 now=   20415 end=      41941     20126     26021 U=    43.75 T=  124.5 p1= 105.4 p2=    48.7 ed=   227 9/5/2020    x1= 100. x2= 138. y1=   .56 y2=  -.31     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    41941   20126    26021     9   227 9/5/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999503 cc2=  .837281 lx= 10.65403 if= 101 il= 138 6/8/2020   n=  37 now=   20415 end=      42362     20126     26021 U=    44.14 T=  125.0 p1= 107.5 p2=    48.2 ed=   229 9/7/2020    x1= 101. x2= 138. y1=   .54 y2=  -.30     
GP: Confirmed Dominican_Republic 6/8/2020        138   20415    42362   20126    26021     9   229 9/7/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .999478 cc2=  .835079 lx= 10.67403 if= 102 il= 138 6/8/2020   n=  36 now=   20415 end=      43218     20126     26021 U=    45.28 T=  125.8 p1= 111.7 p2=    47.2 ed=   232 9/10/2020   x1= 102. x2= 138. y1=   .53 y2=  -.27     
