TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21459.00000        9.97390
TAB:  Afghanistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Afghanistan 5/15/2020       114   21459    -        6053    36072     2   304 11/21/2020
AAA2     1 Afghanistan Confirmed cc1=  .996601 cc2=  .886837 lx= 10.97390 if=  33 il= 115 5/16/2020  n=  82 now=   21459 end=      58331      6402     39243 U=    51.16 T=  155.6 p1= 171.8 p2=    36.8 ed=   276 10/24/2020  x1=  33. x2= 115. y1=  2.40 y2=   .79     
GP: Confirmed Afghanistan 5/16/2020       115   21459    58331    6402    39243     2   276 10/24/2020
AAA2     1 Afghanistan Confirmed cc1=  .996923 cc2=  .886491 lx= 10.89390 if=  34 il= 115 5/16/2020  n=  81 now=   21459 end=      53846      6402     39243 U=    49.62 T=  152.5 p1= 150.9 p2=    39.9 ed=   269 10/17/2020  x1=  34. x2= 115. y1=  2.39 y2=   .76     
GP: Confirmed Afghanistan 5/16/2020       115   21459    53846    6402    39243     2   269 10/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .997180 cc2=  .886069 lx= 10.83390 if=  35 il= 115 5/16/2020  n=  80 now=   21459 end=      50711      6402     39243 U=    48.33 T=  150.2 p1= 136.3 p2=    42.3 ed=   264 10/12/2020  x1=  35. x2= 115. y1=  2.38 y2=   .73     
GP: Confirmed Afghanistan 5/16/2020       115   21459    50711    6402    39243     2   264 10/12/2020
AAA2     1 Afghanistan Confirmed cc1=  .997372 cc2=  .885569 lx= 10.76390 if=  36 il= 115 5/16/2020  n=  79 now=   21459 end=      47282      6402     39243 U=    46.93 T=  147.5 p1= 120.3 p2=    45.4 ed=   258 10/6/2020   x1=  36. x2= 115. y1=  2.38 y2=   .69     
GP: Confirmed Afghanistan 5/16/2020       115   21459    47282    6402    39243     2   258 10/6/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997499 cc2=  .884990 lx= 10.71390 if=  37 il= 115 5/16/2020  n=  78 now=   21459 end=      44976      6402     39243 U=    45.78 T=  145.6 p1= 109.6 p2=    47.7 ed=   253 10/1/2020   x1=  37. x2= 115. y1=  2.37 y2=   .67     
GP: Confirmed Afghanistan 5/16/2020       115   21459    44976    6402    39243     2   253 10/1/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997564 cc2=  .884336 lx= 10.67390 if=  38 il= 115 5/16/2020  n=  77 now=   21459 end=      43213      6402     39243 U=    44.74 T=  143.9 p1= 101.4 p2=    49.7 ed=   249 9/27/2020   x1=  38. x2= 115. y1=  2.37 y2=   .65     
GP: Confirmed Afghanistan 5/16/2020       115   21459    43213    6402    39243     2   249 9/27/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997571 cc2=  .883610 lx= 10.63390 if=  39 il= 115 5/16/2020  n=  76 now=   21459 end=      41518      6402     39243 U=    43.72 T=  142.4 p1=  93.5 p2=    51.7 ed=   245 9/23/2020   x1=  39. x2= 115. y1=  2.36 y2=   .63     
GP: Confirmed Afghanistan 5/16/2020       115   21459    41518    6402    39243     2   245 9/23/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997526 cc2=  .882818 lx= 10.60390 if=  40 il= 115 5/16/2020  n=  75 now=   21459 end=      40291      6402     39243 U=    42.82 T=  141.1 p1=  87.8 p2=    53.3 ed=   242 9/20/2020   x1=  40. x2= 115. y1=  2.36 y2=   .61     
GP: Confirmed Afghanistan 5/16/2020       115   21459    40291    6402    39243     2   242 9/20/2020 
AAA1     1 Afghanistan Confirmed cc1=  .997442 cc2=  .881972 lx= 10.58390 if=  41 il= 115 5/16/2020  n=  74 now=   21459 end=      39493      6402     39243 U=    42.03 T=  140.2 p1=  84.0 p2=    54.3 ed=   239 9/17/2020   x1=  41. x2= 115. y1=  2.36 y2=   .60 BEST
AAA2     1 Afghanistan Confirmed cc1=  .997442 cc2=  .881972 lx= 10.58890 if=  41 il= 115 5/16/2020  n=  74 now=   21459 end=      39493      6402     39243 U=    42.03 T=  140.2 p1=  84.0 p2=    54.3 ed=   239 9/17/2020   x1=  41. x2= 115. y1=  2.36 y2=   .60 BEST
GP: Confirmed Afghanistan 5/16/2020       115   21459    39493    6402    39243     2   239 9/17/2020 
AAA1     1 Afghanistan Confirmed cc1=  .997337 cc2=  .881090 lx= 10.58390 if=  42 il= 115 5/16/2020  n=  73 now=   21459 end=      39493      6402     39243 U=    41.46 T=  139.8 p1=  84.0 p2=    54.3 ed=   237 9/15/2020   x1=  42. x2= 115. y1=  2.36 y2=   .60 BEST
AAA2     1 Afghanistan Confirmed cc1=  .997337 cc2=  .881090 lx= 10.58690 if=  42 il= 115 5/16/2020  n=  73 now=   21459 end=      39493      6402     39243 U=    41.46 T=  139.8 p1=  84.0 p2=    54.3 ed=   237 9/15/2020   x1=  42. x2= 115. y1=  2.36 y2=   .60 BEST
GP: Confirmed Afghanistan 5/16/2020       115   21459    39493    6402    39243     2   237 9/15/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997239 cc2=  .880198 lx= 10.60390 if=  43 il= 115 5/16/2020  n=  72 now=   21459 end=      40291      6402     39243 U=    41.10 T=  140.1 p1=  87.8 p2=    53.3 ed=   237 9/15/2020   x1=  43. x2= 115. y1=  2.36 y2=   .61     
GP: Confirmed Afghanistan 5/16/2020       115   21459    40291    6402    39243     2   237 9/15/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997190 cc2=  .879339 lx= 10.64390 if=  44 il= 115 5/16/2020  n=  71 now=   21459 end=      41935      6402     39243 U=    40.95 T=  140.8 p1=  95.4 p2=    51.2 ed=   237 9/15/2020   x1=  44. x2= 115. y1=  2.36 y2=   .63     
GP: Confirmed Afghanistan 5/16/2020       115   21459    41935    6402    39243     2   237 9/15/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997260 cc2=  .878582 lx= 10.72390 if=  45 il= 115 5/16/2020  n=  70 now=   21459 end=      45428      6402     39243 U=    41.18 T=  142.7 p1= 111.7 p2=    47.2 ed=   239 9/17/2020   x1=  45. x2= 115. y1=  2.37 y2=   .67     
GP: Confirmed Afghanistan 5/16/2020       115   21459    45428    6402    39243     2   239 9/17/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997564 cc2=  .878041 lx= 10.86390 if=  46 il= 115 5/16/2020  n=  69 now=   21459 end=      52255      6402     39243 U=    45.78 T=  149.0 p1= 143.5 p2=    41.1 ed=   256 10/4/2020   x1=  46. x2= 115. y1=  2.25 y2=   .74     
GP: Confirmed Afghanistan 5/16/2020       115   21459    52255    6402    39243     2   256 10/4/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997457 cc2=  .877071 lx= 10.86390 if=  47 il= 115 5/16/2020  n=  68 now=   21459 end=      52255      6402     39243 U=    45.12 T=  148.5 p1= 143.5 p2=    41.1 ed=   254 10/2/2020   x1=  47. x2= 115. y1=  2.25 y2=   .74     
GP: Confirmed Afghanistan 5/16/2020       115   21459    52255    6402    39243     2   254 10/2/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997357 cc2=  .876089 lx= 10.88390 if=  48 il= 115 5/16/2020  n=  67 now=   21459 end=      53311      6402     39243 U=    45.39 T=  149.1 p1= 148.4 p2=    40.3 ed=   256 10/4/2020   x1=  48. x2= 115. y1=  2.23 y2=   .75     
GP: Confirmed Afghanistan 5/16/2020       115   21459    53311    6402    39243     2   256 10/4/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997251 cc2=  .875082 lx= 10.90390 if=  49 il= 115 5/16/2020  n=  66 now=   21459 end=      54388      6402     39243 U=    46.09 T=  150.1 p1= 153.5 p2=    39.5 ed=   258 10/6/2020   x1=  49. x2= 115. y1=  2.19 y2=   .76     
GP: Confirmed Afghanistan 5/16/2020       115   21459    54388    6402    39243     2   258 10/6/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997124 cc2=  .874033 lx= 10.91390 if=  50 il= 115 5/16/2020  n=  65 now=   21459 end=      54934      6402     39243 U=    45.51 T=  149.8 p1= 156.0 p2=    39.1 ed=   257 10/5/2020   x1=  50. x2= 115. y1=  2.19 y2=   .77     
GP: Confirmed Afghanistan 5/16/2020       115   21459    54934    6402    39243     2   257 10/5/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997022 cc2=  .872987 lx= 10.94390 if=  51 il= 115 5/16/2020  n=  64 now=   21459 end=      56607      6402     39243 U=    45.14 T=  150.2 p1= 163.8 p2=    37.9 ed=   256 10/4/2020   x1=  51. x2= 115. y1=  2.20 y2=   .78     
GP: Confirmed Afghanistan 5/16/2020       115   21459    56607    6402    39243     2   256 10/4/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997016 cc2=  .872016 lx= 11.03390 if=  52 il= 115 5/16/2020  n=  63 now=   21459 end=      61938      6402     39243 U=    47.14 T=  153.6 p1= 188.6 p2=    34.6 ed=   264 10/12/2020  x1=  52. x2= 115. y1=  2.16 y2=   .82     
GP: Confirmed Afghanistan 5/16/2020       115   21459    61938    6402    39243     2   264 10/12/2020
AAA2     1 Afghanistan Confirmed cc1=  .996904 cc2=  .870916 lx= 11.07390 if=  53 il= 115 5/16/2020  n=  62 now=   21459 end=      64466      6402     39243 U=    48.46 T=  155.6 p1= 200.4 p2=    33.3 ed=   269 10/17/2020  x1=  53. x2= 115. y1=  2.12 y2=   .84     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   269 10/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .996751 cc2=  .869751 lx= 11.07390 if=  54 il= 115 5/16/2020  n=  61 now=   21459 end=      64466      6402     39243 U=    48.95 T=  156.0 p1= 200.4 p2=    33.3 ed=   271 10/19/2020  x1=  54. x2= 115. y1=  2.08 y2=   .84     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   271 10/19/2020
AAA2     1 Afghanistan Confirmed cc1=  .996601 cc2=  .868564 lx= 11.05390 if=  55 il= 115 5/16/2020  n=  60 now=   21459 end=      63189      6402     39243 U=    48.14 T=  154.9 p1= 194.5 p2=    34.0 ed=   268 10/16/2020  x1=  55. x2= 115. y1=  2.07 y2=   .83     
GP: Confirmed Afghanistan 5/16/2020       115   21459    63189    6402    39243     2   268 10/16/2020
AAA2     1 Afghanistan Confirmed cc1=  .996428 cc2=  .867328 lx= 11.05390 if=  56 il= 115 5/16/2020  n=  59 now=   21459 end=      63189      6402     39243 U=    47.33 T=  154.2 p1= 194.5 p2=    34.0 ed=   265 10/13/2020  x1=  56. x2= 115. y1=  2.07 y2=   .83     
GP: Confirmed Afghanistan 5/16/2020       115   21459    63189    6402    39243     2   265 10/13/2020
AAA2     1 Afghanistan Confirmed cc1=  .996276 cc2=  .866087 lx= 11.09390 if=  57 il= 115 5/16/2020  n=  58 now=   21459 end=      65768      6402     39243 U=    47.00 T=  154.7 p1= 206.5 p2=    32.6 ed=   265 10/13/2020  x1=  57. x2= 115. y1=  2.08 y2=   .85     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   265 10/13/2020
AAA2     1 Afghanistan Confirmed cc1=  .996242 cc2=  .864935 lx= 11.20390 if=  58 il= 115 5/16/2020  n=  57 now=   21459 end=      73416      6402     39243 U=    47.86 T=  157.7 p1= 242.1 p2=    29.2 ed=   270 10/18/2020  x1=  58. x2= 115. y1=  2.08 y2=   .89     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   270 10/18/2020
AAA2     1 Afghanistan Confirmed cc1=  .996363 cc2=  .863910 lx= 11.37390 if=  59 il= 115 5/16/2020  n=  56 now=   21459 end=      87020      6402     39243 U=    48.93 T=  161.9 p1= 305.5 p2=    24.7 ed=   277 10/25/2020  x1=  59. x2= 115. y1=  2.10 y2=   .96     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   277 10/25/2020
AAA2     1 Afghanistan Confirmed cc1=  .996985 cc2=  .863354 lx= 11.77390 if=  60 il= 115 5/16/2020  n=  55 now=   21459 end=     129819      6402     39243 U=    55.66 T=  176.3 p1= 505.0 p2=    16.5 ed=   307 11/24/2020  x1=  60. x2= 115. y1=  2.09 y2=  1.10     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   307 11/24/2020
AAA2     1 Afghanistan Confirmed cc1=  .997143 cc2=  .862303 lx= 11.97390 if=  61 il= 115 5/16/2020  n=  54 now=   21459 end=     158561      6402     39243 U=    56.94 T=  181.4 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  61. x2= 115. y1=  2.11 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   315 12/2/2020 
AAA2     1 Afghanistan Confirmed cc1=  .997726 cc2=  .861644 lx= 11.97390 if=  62 il= 115 5/16/2020  n=  53 now=   21459 end=     158561      6402     39243 U=    60.84 T=  185.9 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  62. x2= 115. y1=  2.04 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   329 12/16/2020
AAA2     1 Afghanistan Confirmed cc1=  .997619 cc2=  .860258 lx= 11.97390 if=  63 il= 115 5/16/2020  n=  52 now=   21459 end=     158561      6402     39243 U=    60.85 T=  186.0 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  63. x2= 115. y1=  2.02 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   329 12/16/2020
AAA2     1 Afghanistan Confirmed cc1=  .997503 cc2=  .858828 lx= 11.97390 if=  64 il= 115 5/16/2020  n=  51 now=   21459 end=     158561      6402     39243 U=    60.75 T=  185.8 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  64. x2= 115. y1=  2.01 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   329 12/16/2020
AAA2     1 Afghanistan Confirmed cc1=  .997388 cc2=  .857360 lx= 11.97390 if=  65 il= 115 5/16/2020  n=  50 now=   21459 end=     158561      6402     39243 U=    61.12 T=  186.3 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  65. x2= 115. y1=  1.98 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   330 12/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .997244 cc2=  .855823 lx= 11.97390 if=  66 il= 115 5/16/2020  n=  49 now=   21459 end=     158561      6402     39243 U=    59.89 T=  184.8 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  66. x2= 115. y1=  1.98 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   326 12/13/2020
AAA2     1 Afghanistan Confirmed cc1=  .997214 cc2=  .854357 lx= 11.97390 if=  67 il= 115 5/16/2020  n=  48 now=   21459 end=     158561      6402     39243 U=    59.55 T=  184.4 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  67. x2= 115. y1=  1.97 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   324 12/11/2020
AAA2     1 Afghanistan Confirmed cc1=  .997269 cc2=  .852931 lx= 11.97390 if=  68 il= 115 5/16/2020  n=  47 now=   21459 end=     158561      6402     39243 U=    62.14 T=  187.5 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  68. x2= 115. y1=  1.92 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   334 12/21/2020
AAA2     1 Afghanistan Confirmed cc1=  .997090 cc2=  .851225 lx= 11.97390 if=  69 il= 115 5/16/2020  n=  46 now=   21459 end=     158561      6402     39243 U=    61.09 T=  186.2 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  69. x2= 115. y1=  1.92 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   330 12/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .996933 cc2=  .849491 lx= 11.97390 if=  70 il= 115 5/16/2020  n=  45 now=   21459 end=     158561      6402     39243 U=    63.69 T=  189.3 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  70. x2= 115. y1=  1.87 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   339 12/26/2020
AAA2     1 Afghanistan Confirmed cc1=  .996825 cc2=  .847754 lx= 11.97390 if=  71 il= 115 5/16/2020  n=  44 now=   21459 end=     158561      6402     39243 U=    64.27 T=  189.9 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  71. x2= 115. y1=  1.85 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   341 12/28/2020
AAA2     1 Afghanistan Confirmed cc1=  .996827 cc2=  .846071 lx= 11.97390 if=  72 il= 115 5/16/2020  n=  43 now=   21459 end=     158561      6402     39243 U=    63.23 T=  188.7 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  72. x2= 115. y1=  1.85 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   337 12/24/2020
AAA2     1 Afghanistan Confirmed cc1=  .996707 cc2=  .844208 lx= 11.97390 if=  73 il= 115 5/16/2020  n=  42 now=   21459 end=     158561      6402     39243 U=    62.67 T=  188.1 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  73. x2= 115. y1=  1.84 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   335 12/22/2020
AAA2     1 Afghanistan Confirmed cc1=  .996533 cc2=  .842230 lx= 11.97390 if=  74 il= 115 5/16/2020  n=  41 now=   21459 end=     158561      6402     39243 U=    63.54 T=  189.1 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  74. x2= 115. y1=  1.81 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   339 12/26/2020
AAA2     1 Afghanistan Confirmed cc1=  .996499 cc2=  .840325 lx= 11.97390 if=  75 il= 115 5/16/2020  n=  40 now=   21459 end=     158561      6402     39243 U=    62.80 T=  188.2 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  75. x2= 115. y1=  1.80 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   336 12/23/2020
AAA2     1 Afghanistan Confirmed cc1=  .996378 cc2=  .838264 lx= 11.97390 if=  76 il= 115 5/16/2020  n=  39 now=   21459 end=     158561      6402     39243 U=    63.59 T=  189.2 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  76. x2= 115. y1=  1.78 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   339 12/26/2020
AAA2     1 Afghanistan Confirmed cc1=  .996455 cc2=  .836327 lx= 11.97390 if=  77 il= 115 5/16/2020  n=  38 now=   21459 end=     158561      6402     39243 U=    62.80 T=  188.2 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  77. x2= 115. y1=  1.77 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   336 12/23/2020
AAA2     1 Afghanistan Confirmed cc1=  .996435 cc2=  .834214 lx= 11.97390 if=  78 il= 115 5/16/2020  n=  37 now=   21459 end=     158561      6402     39243 U=    62.68 T=  188.1 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  78. x2= 115. y1=  1.76 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   336 12/23/2020
AAA2     1 Afghanistan Confirmed cc1=  .996455 cc2=  .832056 lx= 11.97390 if=  79 il= 115 5/16/2020  n=  36 now=   21459 end=     158561      6402     39243 U=    62.34 T=  187.7 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  79. x2= 115. y1=  1.74 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   334 12/21/2020
AAA2     1 Afghanistan Confirmed cc1=  .996471 cc2=  .829805 lx= 11.97390 if=  80 il= 115 5/16/2020  n=  35 now=   21459 end=     158561      6402     39243 U=    61.79 T=  187.1 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  80. x2= 115. y1=  1.73 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   332 12/19/2020
AAA2     1 Afghanistan Confirmed cc1=  .996438 cc2=  .827407 lx= 11.97390 if=  81 il= 115 5/16/2020  n=  34 now=   21459 end=     158561      6402     39243 U=    61.77 T=  187.0 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  81. x2= 115. y1=  1.72 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   332 12/19/2020
AAA2     1 Afghanistan Confirmed cc1=  .996473 cc2=  .824974 lx= 11.97390 if=  82 il= 115 5/16/2020  n=  33 now=   21459 end=     158561      6402     39243 U=    61.81 T=  187.1 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  82. x2= 115. y1=  1.70 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   332 12/19/2020
AAA2     1 Afghanistan Confirmed cc1=  .996626 cc2=  .822549 lx= 11.97390 if=  83 il= 115 5/16/2020  n=  32 now=   21459 end=     158561      6402     39243 U=    61.44 T=  186.6 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  83. x2= 115. y1=  1.69 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   331 12/18/2020
AAA2     1 Afghanistan Confirmed cc1=  .996808 cc2=  .820031 lx= 11.97390 if=  84 il= 115 5/16/2020  n=  31 now=   21459 end=     158561      6402     39243 U=    61.58 T=  186.8 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  84. x2= 115. y1=  1.67 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   332 12/19/2020
AAA2     1 Afghanistan Confirmed cc1=  .997212 cc2=  .817607 lx= 11.97390 if=  85 il= 115 5/16/2020  n=  30 now=   21459 end=     158561      6402     39243 U=    61.19 T=  186.4 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  85. x2= 115. y1=  1.66 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   330 12/17/2020
AAA2     1 Afghanistan Confirmed cc1=  .997700 cc2=  .815126 lx= 11.97390 if=  86 il= 115 5/16/2020  n=  29 now=   21459 end=     158561      6402     39243 U=    60.96 T=  186.1 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  86. x2= 115. y1=  1.64 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   329 12/16/2020
AAA2     1 Afghanistan Confirmed cc1=  .998369 cc2=  .812673 lx= 11.97390 if=  87 il= 115 5/16/2020  n=  28 now=   21459 end=     158561      6402     39243 U=    59.57 T=  184.5 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  87. x2= 115. y1=  1.64 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   325 12/12/2020
AAA2     1 Afghanistan Confirmed cc1=  .998763 cc2=  .809781 lx= 11.97390 if=  88 il= 115 5/16/2020  n=  27 now=   21459 end=     158561      6402     39243 U=    59.05 T=  183.9 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1=  88. x2= 115. y1=  1.62 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   323 12/10/2020
AAA2     1 Afghanistan Confirmed cc1=  .999181 cc2=  .806731 lx= 11.97390 if=  89 il= 115 5/16/2020  n=  26 now=   21459 end=     158561      6402     39243 U=    57.60 T=  182.2 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  89. x2= 115. y1=  1.62 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   318 12/5/2020 
AAA2     1 Afghanistan Confirmed cc1=  .999318 cc2=  .803202 lx= 11.97390 if=  90 il= 115 5/16/2020  n=  25 now=   21459 end=     158561      6402     39243 U=    56.96 T=  181.4 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  90. x2= 115. y1=  1.61 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   315 12/2/2020 
AAA2     1 Afghanistan Confirmed cc1=  .999387 cc2=  .799387 lx= 11.97390 if=  91 il= 115 5/16/2020  n=  24 now=   21459 end=     158561      6402     39243 U=    56.61 T=  181.0 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  91. x2= 115. y1=  1.59 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   314 12/1/2020 
AAA2     1 Afghanistan Confirmed cc1=  .999445 cc2=  .795321 lx= 11.97390 if=  92 il= 115 5/16/2020  n=  23 now=   21459 end=     158561      6402     39243 U=    56.56 T=  181.0 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  92. x2= 115. y1=  1.57 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   314 12/1/2020 
AAA2     1 Afghanistan Confirmed cc1=  .999557 cc2=  .791042 lx= 11.97390 if=  93 il= 115 5/16/2020  n=  22 now=   21459 end=     158561      6402     39243 U=    55.66 T=  179.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  93. x2= 115. y1=  1.56 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   311 11/28/2020
AAA2     1 Afghanistan Confirmed cc1=  .999553 cc2=  .786352 lx= 11.97390 if=  94 il= 115 5/16/2020  n=  21 now=   21459 end=     158561      6402     39243 U=    55.50 T=  179.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  94. x2= 115. y1=  1.54 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   310 11/27/2020
AAA2     1 Afghanistan Confirmed cc1=  .999548 cc2=  .781330 lx= 11.97390 if=  95 il= 115 5/16/2020  n=  20 now=   21459 end=     158561      6402     39243 U=    54.25 T=  178.3 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  95. x2= 115. y1=  1.53 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   306 11/23/2020
AAA2     1 Afghanistan Confirmed cc1=  .999492 cc2=  .775885 lx= 11.97390 if=  96 il= 115 5/16/2020  n=  19 now=   21459 end=     158561      6402     39243 U=    55.00 T=  179.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  96. x2= 115. y1=  1.51 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   308 11/25/2020
AAA2     1 Afghanistan Confirmed cc1=  .999423 cc2=  .770007 lx= 11.97390 if=  97 il= 115 5/16/2020  n=  18 now=   21459 end=     158561      6402     39243 U=    54.60 T=  178.7 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  97. x2= 115. y1=  1.50 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   307 11/24/2020
AAA2     1 Afghanistan Confirmed cc1=  .999321 cc2=  .763619 lx= 11.97390 if=  98 il= 115 5/16/2020  n=  17 now=   21459 end=     158561      6402     39243 U=    53.73 T=  177.7 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  98. x2= 115. y1=  1.48 y2=  1.17     
GP: Confirmed Afghanistan 5/16/2020       115   21459    -        6402    39243     2   304 11/21/2020
