TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6849.00000        8.83186
TAB:  US_New_Jersey_Camden Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .998950 cc2=  .710275 lx=  8.87186 if= 113 il= 124 5/25/2020  n=  11 now=    6849 end=       7128      6103      7436 U=    15.16 T=   95.8 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1= 113. x2= 124. y1= -1.14 y2= -1.86     
GP: Confirmed US_New_Jersey_Camden 5/25/2020       124    6849     7128    6103     7436    12   131 6/1/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .998742 cc2=  .697231 lx=  8.85186 if= 114 il= 124 5/25/2020  n=  10 now=    6849 end=       6987      6103      7436 U=    13.43 T=   97.1 p1=   2.0 p2=    98.0 ed=   128 5/29/2020   x1= 114. x2= 124. y1= -1.26 y2= -2.00     
GP: Confirmed US_New_Jersey_Camden 5/25/2020       124    6849     6987    6103     7436    12   128 5/29/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .998349 cc2=  .682121 lx=  8.86186 if= 115 il= 124 5/25/2020  n=   9 now=    6849 end=       7057      6103      7436 U=    14.42 T=   96.2 p1=   3.0 p2=    97.1 ed=   130 5/31/2020   x1= 115. x2= 124. y1= -1.30 y2= -1.93     
GP: Confirmed US_New_Jersey_Camden 5/25/2020       124    6849     7057    6103     7436    12   130 5/31/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .997938 cc2=  .664604 lx=  8.84186 if= 116 il= 124 5/25/2020  n=   8 now=    6849 end=       6917      6103      7436 U=    12.51 T=   98.0 p1=   1.0 p2=    99.0 ed=   127 5/28/2020   x1= 116. x2= 124. y1= -1.44 y2= -2.08     
GP: Confirmed US_New_Jersey_Camden 5/25/2020       124    6849     6917    6103     7436    12   127 5/28/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .997166 cc2=  .643612 lx=  8.86186 if= 117 il= 124 5/25/2020  n=   7 now=    6849 end=       7057      6103      7436 U=    14.42 T=   96.2 p1=   3.0 p2=    97.1 ed=   130 5/31/2020   x1= 117. x2= 124. y1= -1.44 y2= -1.93     
GP: Confirmed US_New_Jersey_Camden 5/25/2020       124    6849     7057    6103     7436    12   130 5/31/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .996076 cc2=  .618111 lx=  8.83186 if= 118 il= 124 5/25/2020  n=   6 now=    6849 end=       6848      6103      7436 U=    11.59 T=   99.0 p1=    .0 p2=   100.0 ed=   126 5/27/2020   x1= 118. x2= 124. y1= -1.64 y2= -2.16     
GP: Confirmed US_New_Jersey_Camden 5/25/2020       124    6849     6848    6103     7436    12   126 5/27/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .993841 cc2=  .585593 lx=  8.85186 if= 119 il= 124 5/25/2020  n=   5 now=    6849 end=       6987      6103      7436 U=    13.32 T=   97.4 p1=   2.0 p2=    98.0 ed=   128 5/29/2020   x1= 119. x2= 124. y1= -1.62 y2= -2.00     
GP: Confirmed US_New_Jersey_Camden 5/25/2020       124    6849     6987    6103     7436    12   128 5/29/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999551 cc2=  .886323 lx=  8.91186 if=  48 il= 125 5/26/2020  n=  77 now=    6849 end=       7419      6171      7326 U=    19.85 T=   91.4 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  48. x2= 125. y1=  2.19 y2= -1.69     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7419    6171     7326    13   138 6/8/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999639 cc2=  .885678 lx=  8.90186 if=  49 il= 125 5/26/2020  n=  76 now=    6849 end=       7345      6171      7326 U=    19.32 T=   91.2 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  49. x2= 125. y1=  2.19 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999639 cc2=  .885678 lx=  8.90386 if=  49 il= 125 5/26/2020  n=  76 now=    6849 end=       7345      6171      7326 U=    19.32 T=   91.2 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  49. x2= 125. y1=  2.19 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999677 cc2=  .884969 lx=  8.90186 if=  50 il= 125 5/26/2020  n=  75 now=    6849 end=       7345      6171      7326 U=    19.07 T=   91.7 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  50. x2= 125. y1=  2.19 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999677 cc2=  .884969 lx=  8.90086 if=  50 il= 125 5/26/2020  n=  75 now=    6849 end=       7345      6171      7326 U=    19.07 T=   91.7 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  50. x2= 125. y1=  2.19 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999679 cc2=  .884209 lx=  8.90186 if=  51 il= 125 5/26/2020  n=  74 now=    6849 end=       7345      6171      7326 U=    18.81 T=   92.1 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  51. x2= 125. y1=  2.19 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999680 cc2=  .884209 lx=  8.89986 if=  51 il= 125 5/26/2020  n=  74 now=    6849 end=       7345      6171      7326 U=    18.81 T=   92.1 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  51. x2= 125. y1=  2.19 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999666 cc2=  .883418 lx=  8.90186 if=  52 il= 125 5/26/2020  n=  73 now=    6849 end=       7345      6171      7326 U=    18.95 T=   91.9 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  52. x2= 125. y1=  2.11 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999667 cc2=  .883418 lx=  8.89986 if=  52 il= 125 5/26/2020  n=  73 now=    6849 end=       7345      6171      7326 U=    18.95 T=   91.9 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  52. x2= 125. y1=  2.11 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999658 cc2=  .882617 lx=  8.90186 if=  53 il= 125 5/26/2020  n=  72 now=    6849 end=       7345      6171      7326 U=    18.69 T=   92.3 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  53. x2= 125. y1=  2.11 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999660 cc2=  .882617 lx=  8.89886 if=  53 il= 125 5/26/2020  n=  72 now=    6849 end=       7345      6171      7326 U=    18.69 T=   92.3 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  53. x2= 125. y1=  2.11 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999645 cc2=  .881794 lx=  8.90186 if=  54 il= 125 5/26/2020  n=  71 now=    6849 end=       7345      6171      7326 U=    18.68 T=   92.4 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  54. x2= 125. y1=  2.05 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999647 cc2=  .881794 lx=  8.89886 if=  54 il= 125 5/26/2020  n=  71 now=    6849 end=       7345      6171      7326 U=    18.68 T=   92.4 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  54. x2= 125. y1=  2.05 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999634 cc2=  .880955 lx=  8.90186 if=  55 il= 125 5/26/2020  n=  70 now=    6849 end=       7345      6171      7326 U=    18.41 T=   92.8 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  55. x2= 125. y1=  2.05 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999634 cc2=  .880955 lx=  8.89986 if=  55 il= 125 5/26/2020  n=  70 now=    6849 end=       7345      6171      7326 U=    18.41 T=   92.8 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  55. x2= 125. y1=  2.05 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999657 cc2=  .880134 lx=  8.90186 if=  56 il= 125 5/26/2020  n=  69 now=    6849 end=       7345      6171      7326 U=    18.81 T=   92.1 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  56. x2= 125. y1=  1.92 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999657 cc2=  .880134 lx=  8.90286 if=  56 il= 125 5/26/2020  n=  69 now=    6849 end=       7345      6171      7326 U=    18.81 T=   92.1 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  56. x2= 125. y1=  1.92 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999642 cc2=  .879256 lx=  8.90186 if=  57 il= 125 5/26/2020  n=  68 now=    6849 end=       7345      6171      7326 U=    18.92 T=   91.9 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  57. x2= 125. y1=  1.85 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999642 cc2=  .879256 lx=  8.90286 if=  57 il= 125 5/26/2020  n=  68 now=    6849 end=       7345      6171      7326 U=    18.92 T=   91.9 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  57. x2= 125. y1=  1.85 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999629 cc2=  .878361 lx=  8.90186 if=  58 il= 125 5/26/2020  n=  67 now=    6849 end=       7345      6171      7326 U=    18.51 T=   92.7 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  58. x2= 125. y1=  1.87 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999629 cc2=  .878361 lx=  8.90186 if=  58 il= 125 5/26/2020  n=  67 now=    6849 end=       7345      6171      7326 U=    18.51 T=   92.7 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  58. x2= 125. y1=  1.87 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999636 cc2=  .877467 lx=  8.90186 if=  59 il= 125 5/26/2020  n=  66 now=    6849 end=       7345      6171      7326 U=    18.48 T=   92.7 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  59. x2= 125. y1=  1.82 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999637 cc2=  .877467 lx=  8.90386 if=  59 il= 125 5/26/2020  n=  66 now=    6849 end=       7345      6171      7326 U=    18.48 T=   92.7 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  59. x2= 125. y1=  1.82 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .999651 cc2=  .876560 lx=  8.90186 if=  60 il= 125 5/26/2020  n=  65 now=    6849 end=       7345      6171      7326 U=    18.53 T=   92.6 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  60. x2= 125. y1=  1.76 y2= -1.75 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999655 cc2=  .876560 lx=  8.90686 if=  60 il= 125 5/26/2020  n=  65 now=    6849 end=       7345      6171      7326 U=    18.53 T=   92.6 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  60. x2= 125. y1=  1.76 y2= -1.75 BEST
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7345    6171     7326    13   136 6/6/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999670 cc2=  .875636 lx=  8.91186 if=  61 il= 125 5/26/2020  n=  64 now=    6849 end=       7419      6171      7326 U=    18.93 T=   93.0 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  61. x2= 125. y1=  1.69 y2= -1.69     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7419    6171     7326    13   137 6/7/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999676 cc2=  .874676 lx=  8.91186 if=  62 il= 125 5/26/2020  n=  63 now=    6849 end=       7419      6171      7326 U=    19.11 T=   92.7 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  62. x2= 125. y1=  1.61 y2= -1.69     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7419    6171     7326    13   137 6/7/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999663 cc2=  .873675 lx=  8.91186 if=  63 il= 125 5/26/2020  n=  62 now=    6849 end=       7419      6171      7326 U=    19.02 T=   92.8 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  63. x2= 125. y1=  1.57 y2= -1.69     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7419    6171     7326    13   137 6/7/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999659 cc2=  .872659 lx=  8.91186 if=  64 il= 125 5/26/2020  n=  61 now=    6849 end=       7419      6171      7326 U=    18.93 T=   93.0 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  64. x2= 125. y1=  1.53 y2= -1.69     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7419    6171     7326    13   137 6/7/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999672 cc2=  .871635 lx=  8.92186 if=  65 il= 125 5/26/2020  n=  60 now=    6849 end=       7493      6171      7326 U=    19.27 T=   93.4 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  65. x2= 125. y1=  1.47 y2= -1.64     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7493    6171     7326    13   138 6/8/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999690 cc2=  .870591 lx=  8.92186 if=  66 il= 125 5/26/2020  n=  59 now=    6849 end=       7493      6171      7326 U=    19.33 T=   93.3 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  66. x2= 125. y1=  1.41 y2= -1.64     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7493    6171     7326    13   138 6/8/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999703 cc2=  .869514 lx=  8.92186 if=  67 il= 125 5/26/2020  n=  58 now=    6849 end=       7493      6171      7326 U=    19.46 T=   93.1 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1=  67. x2= 125. y1=  1.34 y2= -1.64     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7493    6171     7326    13   139 6/9/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999701 cc2=  .868394 lx=  8.92186 if=  68 il= 125 5/26/2020  n=  57 now=    6849 end=       7493      6171      7326 U=    19.48 T=   93.1 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1=  68. x2= 125. y1=  1.29 y2= -1.64     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7493    6171     7326    13   139 6/9/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999700 cc2=  .867246 lx=  8.93186 if=  69 il= 125 5/26/2020  n=  56 now=    6849 end=       7569      6171      7326 U=    19.70 T=   93.7 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  69. x2= 125. y1=  1.25 y2= -1.59     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7569    6171     7326    13   140 6/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999724 cc2=  .866094 lx=  8.93186 if=  70 il= 125 5/26/2020  n=  55 now=    6849 end=       7569      6171      7326 U=    19.84 T=   93.5 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  70. x2= 125. y1=  1.18 y2= -1.59     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7569    6171     7326    13   140 6/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999729 cc2=  .864889 lx=  8.93186 if=  71 il= 125 5/26/2020  n=  54 now=    6849 end=       7569      6171      7326 U=    19.87 T=   93.4 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  71. x2= 125. y1=  1.13 y2= -1.59     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7569    6171     7326    13   140 6/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999737 cc2=  .863654 lx=  8.94186 if=  72 il= 125 5/26/2020  n=  53 now=    6849 end=       7645      6171      7326 U=    20.25 T=   93.8 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  72. x2= 125. y1=  1.08 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999746 cc2=  .862386 lx=  8.94186 if=  73 il= 125 5/26/2020  n=  52 now=    6849 end=       7645      6171      7326 U=    20.33 T=   93.7 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  73. x2= 125. y1=  1.02 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999748 cc2=  .861073 lx=  8.94186 if=  74 il= 125 5/26/2020  n=  51 now=    6849 end=       7645      6171      7326 U=    20.37 T=   93.6 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  74. x2= 125. y1=   .96 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999747 cc2=  .859719 lx=  8.95186 if=  75 il= 125 5/26/2020  n=  50 now=    6849 end=       7722      6171      7326 U=    20.80 T=   93.9 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1=  75. x2= 125. y1=   .91 y2= -1.50     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7722    6171     7326    13   142 6/12/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999745 cc2=  .858323 lx=  8.95186 if=  76 il= 125 5/26/2020  n=  49 now=    6849 end=       7722      6171      7326 U=    20.85 T=   93.8 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  76. x2= 125. y1=   .85 y2= -1.50     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7722    6171     7326    13   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999737 cc2=  .856880 lx=  8.95186 if=  77 il= 125 5/26/2020  n=  48 now=    6849 end=       7722      6171      7326 U=    20.93 T=   93.7 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  77. x2= 125. y1=   .80 y2= -1.50     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7722    6171     7326    13   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999724 cc2=  .855387 lx=  8.95186 if=  78 il= 125 5/26/2020  n=  47 now=    6849 end=       7722      6171      7326 U=    21.22 T=   93.3 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  78. x2= 125. y1=   .72 y2= -1.50     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7722    6171     7326    13   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999715 cc2=  .853850 lx=  8.95186 if=  79 il= 125 5/26/2020  n=  46 now=    6849 end=       7722      6171      7326 U=    21.15 T=   93.4 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  79. x2= 125. y1=   .68 y2= -1.50     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7722    6171     7326    13   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999700 cc2=  .852258 lx=  8.95186 if=  80 il= 125 5/26/2020  n=  45 now=    6849 end=       7722      6171      7326 U=    21.17 T=   93.3 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  80. x2= 125. y1=   .63 y2= -1.50     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7722    6171     7326    13   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999686 cc2=  .850615 lx=  8.95186 if=  81 il= 125 5/26/2020  n=  44 now=    6849 end=       7722      6171      7326 U=    21.10 T=   93.5 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  81. x2= 125. y1=   .59 y2= -1.50     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7722    6171     7326    13   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999669 cc2=  .848914 lx=  8.94186 if=  82 il= 125 5/26/2020  n=  43 now=    6849 end=       7645      6171      7326 U=    20.78 T=   93.0 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  82. x2= 125. y1=   .53 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   142 6/12/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999663 cc2=  .847164 lx=  8.94186 if=  83 il= 125 5/26/2020  n=  42 now=    6849 end=       7645      6171      7326 U=    20.61 T=   93.2 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  83. x2= 125. y1=   .50 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999640 cc2=  .845337 lx=  8.94186 if=  84 il= 125 5/26/2020  n=  41 now=    6849 end=       7645      6171      7326 U=    20.57 T=   93.3 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  84. x2= 125. y1=   .45 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999614 cc2=  .843440 lx=  8.94186 if=  85 il= 125 5/26/2020  n=  40 now=    6849 end=       7645      6171      7326 U=    20.67 T=   93.2 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  85. x2= 125. y1=   .39 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999592 cc2=  .841478 lx=  8.94186 if=  86 il= 125 5/26/2020  n=  39 now=    6849 end=       7645      6171      7326 U=    20.45 T=   93.5 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  86. x2= 125. y1=   .37 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999562 cc2=  .839433 lx=  8.94186 if=  87 il= 125 5/26/2020  n=  38 now=    6849 end=       7645      6171      7326 U=    20.38 T=   93.6 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  87. x2= 125. y1=   .32 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999534 cc2=  .837313 lx=  8.94186 if=  88 il= 125 5/26/2020  n=  37 now=    6849 end=       7645      6171      7326 U=    20.72 T=   93.1 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  88. x2= 125. y1=   .24 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999510 cc2=  .835111 lx=  8.94186 if=  89 il= 125 5/26/2020  n=  36 now=    6849 end=       7645      6171      7326 U=    20.69 T=   93.1 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  89. x2= 125. y1=   .20 y2= -1.54     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7645    6171     7326    13   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999487 cc2=  .832820 lx=  8.93186 if=  90 il= 125 5/26/2020  n=  35 now=    6849 end=       7569      6171      7326 U=    20.18 T=   92.9 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  90. x2= 125. y1=   .15 y2= -1.59     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7569    6171     7326    13   140 6/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999460 cc2=  .830429 lx=  8.93186 if=  91 il= 125 5/26/2020  n=  34 now=    6849 end=       7569      6171      7326 U=    20.23 T=   92.9 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  91. x2= 125. y1=   .09 y2= -1.59     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7569    6171     7326    13   140 6/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999448 cc2=  .827950 lx=  8.92186 if=  92 il= 125 5/26/2020  n=  33 now=    6849 end=       7493      6171      7326 U=    19.81 T=   92.5 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1=  92. x2= 125. y1=   .03 y2= -1.64     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7493    6171     7326    13   139 6/9/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999489 cc2=  .825411 lx=  8.92186 if=  93 il= 125 5/26/2020  n=  32 now=    6849 end=       7493      6171      7326 U=    19.50 T=   93.0 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1=  93. x2= 125. y1=   .00 y2= -1.64     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7493    6171     7326    13   139 6/9/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .999457 cc2=  .822680 lx=  8.91186 if=  94 il= 125 5/26/2020  n=  31 now=    6849 end=       7419      6171      7326 U=    18.90 T=   93.0 p1=   8.3 p2=    92.3 ed=   137 6/7/2020    x1=  94. x2= 125. y1=  -.05 y2= -1.69     
GP: Confirmed US_New_Jersey_Camden 5/26/2020       125    6849     7419    6171     7326    13   137 6/7/2020  
