TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10382.00000        9.24783
TAB:  Algeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Algeria 6/1/2020        131   10382    14586    9513    14079    13   176 7/16/2020 
AAA2     1 Algeria Confirmed cc1=  .996613 cc2=  .883386 lx=  9.58783 if=  54 il= 131 6/1/2020   n=  77 now=   10382 end=      14586      9513     14079 U=    29.93 T=  105.6 p1=  40.5 p2=    71.2 ed=   176 7/16/2020   x1=  54. x2= 131. y1=  1.72 y2=  -.85     
GP: Confirmed Algeria 6/1/2020        131   10382    14586    9513    14079    13   176 7/16/2020 
AAA2     1 Algeria Confirmed cc1=  .996596 cc2=  .882635 lx=  9.59783 if=  55 il= 131 6/1/2020   n=  76 now=   10382 end=      14732      9513     14079 U=    30.01 T=  106.2 p1=  41.9 p2=    70.5 ed=   177 7/17/2020   x1=  55. x2= 131. y1=  1.71 y2=  -.83     
GP: Confirmed Algeria 6/1/2020        131   10382    14732    9513    14079    13   177 7/17/2020 
AAA2     1 Algeria Confirmed cc1=  .996649 cc2=  .881941 lx=  9.61783 if=  56 il= 131 6/1/2020   n=  75 now=   10382 end=      15030      9513     14079 U=    30.58 T=  107.1 p1=  44.8 p2=    69.1 ed=   179 7/19/2020   x1=  56. x2= 131. y1=  1.67 y2=  -.78     
GP: Confirmed Algeria 6/1/2020        131   10382    15030    9513    14079    13   179 7/19/2020 
AAA2     1 Algeria Confirmed cc1=  .996726 cc2=  .881256 lx=  9.63783 if=  57 il= 131 6/1/2020   n=  74 now=   10382 end=      15334      9513     14079 U=    31.06 T=  108.0 p1=  47.7 p2=    67.7 ed=   181 7/21/2020   x1=  57. x2= 131. y1=  1.64 y2=  -.74     
GP: Confirmed Algeria 6/1/2020        131   10382    15334    9513    14079    13   181 7/21/2020 
AAA2     1 Algeria Confirmed cc1=  .996868 cc2=  .880620 lx=  9.65783 if=  58 il= 131 6/1/2020   n=  73 now=   10382 end=      15643      9513     14079 U=    31.21 T=  109.2 p1=  50.7 p2=    66.4 ed=   182 7/22/2020   x1=  58. x2= 131. y1=  1.64 y2=  -.70     
GP: Confirmed Algeria 6/1/2020        131   10382    15643    9513    14079    13   182 7/22/2020 
AAA2     1 Algeria Confirmed cc1=  .997244 cc2=  .880203 lx=  9.68783 if=  59 il= 131 6/1/2020   n=  72 now=   10382 end=      16120      9513     14079 U=    32.75 T=  110.0 p1=  55.3 p2=    64.4 ed=   187 7/27/2020   x1=  59. x2= 131. y1=  1.56 y2=  -.64     
GP: Confirmed Algeria 6/1/2020        131   10382    16120    9513    14079    13   187 7/27/2020 
AAA2     1 Algeria Confirmed cc1=  .997433 cc2=  .879582 lx=  9.71783 if=  60 il= 131 6/1/2020   n=  71 now=   10382 end=      16611      9513     14079 U=    34.31 T=  110.9 p1=  60.0 p2=    62.5 ed=   191 7/31/2020   x1=  60. x2= 131. y1=  1.48 y2=  -.58     
GP: Confirmed Algeria 6/1/2020        131   10382    16611    9513    14079    13   191 7/31/2020 
AAA2     1 Algeria Confirmed cc1=  .997467 cc2=  .878789 lx=  9.73783 if=  61 il= 131 6/1/2020   n=  70 now=   10382 end=      16946      9513     14079 U=    34.86 T=  111.9 p1=  63.2 p2=    61.3 ed=   194 8/3/2020    x1=  61. x2= 131. y1=  1.46 y2=  -.55     
GP: Confirmed Algeria 6/1/2020        131   10382    16946    9513    14079    13   194 8/3/2020  
AAA2     1 Algeria Confirmed cc1=  .997534 cc2=  .878011 lx=  9.75783 if=  62 il= 131 6/1/2020   n=  69 now=   10382 end=      17289      9513     14079 U=    35.46 T=  112.7 p1=  66.5 p2=    60.0 ed=   196 8/5/2020    x1=  62. x2= 131. y1=  1.43 y2=  -.52     
GP: Confirmed Algeria 6/1/2020        131   10382    17289    9513    14079    13   196 8/5/2020  
AAA2     1 Algeria Confirmed cc1=  .997636 cc2=  .877250 lx=  9.78783 if=  63 il= 131 6/1/2020   n=  68 now=   10382 end=      17815      9513     14079 U=    36.33 T=  114.1 p1=  71.6 p2=    58.3 ed=   199 8/8/2020    x1=  63. x2= 131. y1=  1.41 y2=  -.47     
GP: Confirmed Algeria 6/1/2020        131   10382    17815    9513    14079    13   199 8/8/2020  
AAA2     1 Algeria Confirmed cc1=  .997782 cc2=  .876514 lx=  9.81783 if=  64 il= 131 6/1/2020   n=  67 now=   10382 end=      18358      9513     14079 U=    37.56 T=  115.2 p1=  76.8 p2=    56.6 ed=   203 8/12/2020   x1=  64. x2= 131. y1=  1.36 y2=  -.42     
GP: Confirmed Algeria 6/1/2020        131   10382    18358    9513    14079    13   203 8/12/2020 
AAA2     1 Algeria Confirmed cc1=  .997886 cc2=  .875716 lx=  9.85783 if=  65 il= 131 6/1/2020   n=  66 now=   10382 end=      19107      9513     14079 U=    38.67 T=  117.1 p1=  84.0 p2=    54.3 ed=   208 8/17/2020   x1=  65. x2= 131. y1=  1.35 y2=  -.36     
GP: Confirmed Algeria 6/1/2020        131   10382    19107    9513    14079    13   208 8/17/2020 
AAA2     1 Algeria Confirmed cc1=  .998053 cc2=  .874962 lx=  9.89783 if=  66 il= 131 6/1/2020   n=  65 now=   10382 end=      19887      9513     14079 U=    39.77 T=  118.9 p1=  91.6 p2=    52.2 ed=   212 8/21/2020   x1=  66. x2= 131. y1=  1.33 y2=  -.30     
GP: Confirmed Algeria 6/1/2020        131   10382    19887    9513    14079    13   212 8/21/2020 
AAA2     1 Algeria Confirmed cc1=  .998314 cc2=  .874279 lx=  9.94783 if=  67 il= 131 6/1/2020   n=  64 now=   10382 end=      20906      9513     14079 U=    41.28 T=  121.1 p1= 101.4 p2=    49.7 ed=   218 8/27/2020   x1=  67. x2= 131. y1=  1.31 y2=  -.24     
GP: Confirmed Algeria 6/1/2020        131   10382    20906    9513    14079    13   218 8/27/2020 
AAA2     1 Algeria Confirmed cc1=  .998668 cc2=  .873668 lx= 10.02783 if=  68 il= 131 6/1/2020   n=  63 now=   10382 end=      22648      9513     14079 U=    43.78 T=  124.8 p1= 118.1 p2=    45.8 ed=   228 9/6/2020    x1=  68. x2= 131. y1=  1.30 y2=  -.14     
GP: Confirmed Algeria 6/1/2020        131   10382    22648    9513    14079    13   228 9/6/2020  
AAA2     1 Algeria Confirmed cc1=  .999095 cc2=  .873107 lx= 10.12783 if=  69 il= 131 6/1/2020   n=  62 now=   10382 end=      25029      9513     14079 U=    47.65 T=  129.4 p1= 141.1 p2=    41.5 ed=   241 9/19/2020   x1=  69. x2= 131. y1=  1.27 y2=  -.03     
GP: Confirmed Algeria 6/1/2020        131   10382    25029    9513    14079    13   241 9/19/2020 
AAA2     1 Algeria Confirmed cc1=  .999368 cc2=  .872368 lx= 10.22783 if=  70 il= 131 6/1/2020   n=  61 now=   10382 end=      27662      9513     14079 U=    51.54 T=  134.4 p1= 166.4 p2=    37.5 ed=   255 10/3/2020   x1=  70. x2= 131. y1=  1.25 y2=   .07     
GP: Confirmed Algeria 6/1/2020        131   10382    27662    9513    14079    13   255 10/3/2020 
AAA2     1 Algeria Confirmed cc1=  .999525 cc2=  .871488 lx= 10.30783 if=  71 il= 131 6/1/2020   n=  60 now=   10382 end=      29966      9513     14079 U=    55.02 T=  138.6 p1= 188.6 p2=    34.6 ed=   268 10/16/2020  x1=  71. x2= 131. y1=  1.23 y2=   .14     
GP: Confirmed Algeria 6/1/2020        131   10382    29966    9513    14079    13   268 10/16/2020
AAA2     1 Algeria Confirmed cc1=  .999578 cc2=  .870478 lx= 10.36783 if=  72 il= 131 6/1/2020   n=  59 now=   10382 end=      31819      9513     14079 U=    58.64 T=  142.1 p1= 206.5 p2=    32.6 ed=   280 10/28/2020  x1=  72. x2= 131. y1=  1.19 y2=   .19     
GP: Confirmed Algeria 6/1/2020        131   10382    -        9513    14079    13   280 10/28/2020
AAA2     1 Algeria Confirmed cc1=  .999556 cc2=  .869367 lx= 10.35783 if=  73 il= 131 6/1/2020   n=  58 now=   10382 end=      31502      9513     14079 U=    58.52 T=  141.5 p1= 203.4 p2=    33.0 ed=   279 10/27/2020  x1=  73. x2= 131. y1=  1.17 y2=   .18     
GP: Confirmed Algeria 6/1/2020        131   10382    -        9513    14079    13   279 10/27/2020
AAA2     1 Algeria Confirmed cc1=  .999535 cc2=  .868228 lx= 10.34783 if=  74 il= 131 6/1/2020   n=  57 now=   10382 end=      31189      9513     14079 U=    58.19 T=  141.0 p1= 200.4 p2=    33.3 ed=   278 10/26/2020  x1=  74. x2= 131. y1=  1.15 y2=   .17     
GP: Confirmed Algeria 6/1/2020        131   10382    -        9513    14079    13   278 10/26/2020
AAA2     1 Algeria Confirmed cc1=  .999512 cc2=  .867058 lx= 10.34783 if=  75 il= 131 6/1/2020   n=  56 now=   10382 end=      31189      9513     14079 U=    58.61 T=  141.1 p1= 200.4 p2=    33.3 ed=   279 10/27/2020  x1=  75. x2= 131. y1=  1.13 y2=   .17     
GP: Confirmed Algeria 6/1/2020        131   10382    -        9513    14079    13   279 10/27/2020
AAA2     1 Algeria Confirmed cc1=  .999500 cc2=  .865870 lx= 10.31783 if=  76 il= 131 6/1/2020   n=  55 now=   10382 end=      30267      9513     14079 U=    57.23 T=  139.4 p1= 191.5 p2=    34.3 ed=   274 10/22/2020  x1=  76. x2= 131. y1=  1.11 y2=   .15     
GP: Confirmed Algeria 6/1/2020        131   10382    30267    9513    14079    13   274 10/22/2020
AAA2     1 Algeria Confirmed cc1=  .999476 cc2=  .864636 lx= 10.30783 if=  77 il= 131 6/1/2020   n=  54 now=   10382 end=      29966      9513     14079 U=    57.23 T=  138.9 p1= 188.6 p2=    34.6 ed=   273 10/21/2020  x1=  77. x2= 131. y1=  1.08 y2=   .14     
GP: Confirmed Algeria 6/1/2020        131   10382    29966    9513    14079    13   273 10/21/2020
AAA2     1 Algeria Confirmed cc1=  .999462 cc2=  .863379 lx= 10.28783 if=  78 il= 131 6/1/2020   n=  53 now=   10382 end=      29372      9513     14079 U=    56.73 T=  137.8 p1= 182.9 p2=    35.3 ed=   271 10/19/2020  x1=  78. x2= 131. y1=  1.05 y2=   .12     
GP: Confirmed Algeria 6/1/2020        131   10382    29372    9513    14079    13   271 10/19/2020
AAA2     1 Algeria Confirmed cc1=  .999459 cc2=  .862099 lx= 10.25783 if=  79 il= 131 6/1/2020   n=  52 now=   10382 end=      28504      9513     14079 U=    55.85 T=  136.2 p1= 174.6 p2=    36.4 ed=   268 10/16/2020  x1=  79. x2= 131. y1=  1.02 y2=   .09     
GP: Confirmed Algeria 6/1/2020        131   10382    28504    9513    14079    13   268 10/16/2020
AAA2     1 Algeria Confirmed cc1=  .999473 cc2=  .860798 lx= 10.21783 if=  80 il= 131 6/1/2020   n=  51 now=   10382 end=      27387      9513     14079 U=    54.22 T=  134.0 p1= 163.8 p2=    37.9 ed=   261 10/9/2020   x1=  80. x2= 131. y1=  1.00 y2=   .06     
GP: Confirmed Algeria 6/1/2020        131   10382    27387    9513    14079    13   261 10/9/2020 
AAA2     1 Algeria Confirmed cc1=  .999474 cc2=  .859446 lx= 10.18783 if=  81 il= 131 6/1/2020   n=  50 now=   10382 end=      26577      9513     14079 U=    53.18 T=  132.4 p1= 156.0 p2=    39.1 ed=   257 10/5/2020   x1=  81. x2= 131. y1=   .97 y2=   .03     
GP: Confirmed Algeria 6/1/2020        131   10382    26577    9513    14079    13   257 10/5/2020 
AAA2     1 Algeria Confirmed cc1=  .999480 cc2=  .858059 lx= 10.14783 if=  82 il= 131 6/1/2020   n=  49 now=   10382 end=      25535      9513     14079 U=    51.53 T=  130.3 p1= 146.0 p2=    40.7 ed=   251 9/29/2020   x1=  82. x2= 131. y1=   .94 y2=  -.01     
GP: Confirmed Algeria 6/1/2020        131   10382    25535    9513    14079    13   251 9/29/2020 
AAA2     1 Algeria Confirmed cc1=  .999474 cc2=  .856617 lx= 10.12783 if=  83 il= 131 6/1/2020   n=  48 now=   10382 end=      25029      9513     14079 U=    50.72 T=  129.3 p1= 141.1 p2=    41.5 ed=   249 9/27/2020   x1=  83. x2= 131. y1=   .91 y2=  -.03     
GP: Confirmed Algeria 6/1/2020        131   10382    25029    9513    14079    13   249 9/27/2020 
AAA2     1 Algeria Confirmed cc1=  .999463 cc2=  .855126 lx= 10.09783 if=  84 il= 131 6/1/2020   n=  47 now=   10382 end=      24290      9513     14079 U=    49.56 T=  127.8 p1= 134.0 p2=    42.7 ed=   244 9/22/2020   x1=  84. x2= 131. y1=   .88 y2=  -.06     
GP: Confirmed Algeria 6/1/2020        131   10382    24290    9513    14079    13   244 9/22/2020 
AAA2     1 Algeria Confirmed cc1=  .999449 cc2=  .853584 lx= 10.07783 if=  85 il= 131 6/1/2020   n=  46 now=   10382 end=      23809      9513     14079 U=    48.88 T=  126.8 p1= 129.3 p2=    43.6 ed=   242 9/20/2020   x1=  85. x2= 131. y1=   .85 y2=  -.09     
GP: Confirmed Algeria 6/1/2020        131   10382    23809    9513    14079    13   242 9/20/2020 
AAA2     1 Algeria Confirmed cc1=  .999440 cc2=  .851998 lx= 10.04783 if=  86 il= 131 6/1/2020   n=  45 now=   10382 end=      23105      9513     14079 U=    48.20 T=  125.2 p1= 122.5 p2=    44.9 ed=   239 9/17/2020   x1=  86. x2= 131. y1=   .81 y2=  -.12     
GP: Confirmed Algeria 6/1/2020        131   10382    23105    9513    14079    13   239 9/17/2020 
AAA2     1 Algeria Confirmed cc1=  .999481 cc2=  .850410 lx= 10.00783 if=  87 il= 131 6/1/2020   n=  44 now=   10382 end=      22199      9513     14079 U=    46.79 T=  123.3 p1= 113.8 p2=    46.8 ed=   233 9/11/2020   x1=  87. x2= 131. y1=   .77 y2=  -.17     
GP: Confirmed Algeria 6/1/2020        131   10382    22199    9513    14079    13   233 9/11/2020 
AAA2     1 Algeria Confirmed cc1=  .999554 cc2=  .848798 lx=  9.96783 if=  88 il= 131 6/1/2020   n=  43 now=   10382 end=      21329      9513     14079 U=    45.13 T=  121.3 p1= 105.4 p2=    48.7 ed=   227 9/5/2020    x1=  88. x2= 131. y1=   .74 y2=  -.21     
GP: Confirmed Algeria 6/1/2020        131   10382    21329    9513    14079    13   227 9/5/2020  
AAA2     1 Algeria Confirmed cc1=  .999629 cc2=  .847130 lx=  9.92783 if=  89 il= 131 6/1/2020   n=  42 now=   10382 end=      20492      9513     14079 U=    43.39 T=  119.5 p1=  97.4 p2=    50.7 ed=   221 8/30/2020   x1=  89. x2= 131. y1=   .70 y2=  -.26     
GP: Confirmed Algeria 6/1/2020        131   10382    20492    9513    14079    13   221 8/30/2020 
AAA2     1 Algeria Confirmed cc1=  .999692 cc2=  .845389 lx=  9.88783 if=  90 il= 131 6/1/2020   n=  41 now=   10382 end=      19689      9513     14079 U=    41.65 T=  117.7 p1=  89.6 p2=    52.7 ed=   216 8/25/2020   x1=  90. x2= 131. y1=   .67 y2=  -.32     
GP: Confirmed Algeria 6/1/2020        131   10382    19689    9513    14079    13   216 8/25/2020 
AAA2     1 Algeria Confirmed cc1=  .999741 cc2=  .843567 lx=  9.85783 if=  91 il= 131 6/1/2020   n=  40 now=   10382 end=      19107      9513     14079 U=    40.30 T=  116.5 p1=  84.0 p2=    54.3 ed=   211 8/20/2020   x1=  91. x2= 131. y1=   .63 y2=  -.36     
GP: Confirmed Algeria 6/1/2020        131   10382    19107    9513    14079    13   211 8/20/2020 
AAA2     1 Algeria Confirmed cc1=  .999776 cc2=  .841662 lx=  9.82783 if=  92 il= 131 6/1/2020   n=  39 now=   10382 end=      18542      9513     14079 U=    38.89 T=  115.3 p1=  78.6 p2=    56.0 ed=   207 8/16/2020   x1=  92. x2= 131. y1=   .60 y2=  -.40     
GP: Confirmed Algeria 6/1/2020        131   10382    18542    9513    14079    13   207 8/16/2020 
AAA2     1 Algeria Confirmed cc1=  .999790 cc2=  .839662 lx=  9.80783 if=  93 il= 131 6/1/2020   n=  38 now=   10382 end=      18175      9513     14079 U=    38.00 T=  114.5 p1=  75.1 p2=    57.1 ed=   204 8/13/2020   x1=  93. x2= 131. y1=   .57 y2=  -.43     
GP: Confirmed Algeria 6/1/2020        131   10382    18175    9513    14079    13   204 8/13/2020 
AAA2     1 Algeria Confirmed cc1=  .999798 cc2=  .837577 lx=  9.78783 if=  94 il= 131 6/1/2020   n=  37 now=   10382 end=      17815      9513     14079 U=    37.13 T=  113.7 p1=  71.6 p2=    58.3 ed=   201 8/10/2020   x1=  94. x2= 131. y1=   .53 y2=  -.47     
GP: Confirmed Algeria 6/1/2020        131   10382    17815    9513    14079    13   201 8/10/2020 
AAA2     1 Algeria Confirmed cc1=  .999802 cc2=  .835403 lx=  9.77783 if=  95 il= 131 6/1/2020   n=  36 now=   10382 end=      17638      9513     14079 U=    36.59 T=  113.4 p1=  69.9 p2=    58.9 ed=   199 8/8/2020    x1=  95. x2= 131. y1=   .50 y2=  -.48     
GP: Confirmed Algeria 6/1/2020        131   10382    17638    9513    14079    13   199 8/8/2020  
AAA2     1 Algeria Confirmed cc1=  .999798 cc2=  .833131 lx=  9.76783 if=  96 il= 131 6/1/2020   n=  35 now=   10382 end=      17462      9513     14079 U=    36.08 T=  113.0 p1=  68.2 p2=    59.5 ed=   198 8/7/2020    x1=  96. x2= 131. y1=   .47 y2=  -.50     
GP: Confirmed Algeria 6/1/2020        131   10382    17462    9513    14079    13   198 8/7/2020  
AAA2     1 Algeria Confirmed cc1=  .999786 cc2=  .830755 lx=  9.75783 if=  97 il= 131 6/1/2020   n=  34 now=   10382 end=      17289      9513     14079 U=    35.53 T=  112.7 p1=  66.5 p2=    60.0 ed=   196 8/5/2020    x1=  97. x2= 131. y1=   .44 y2=  -.52     
GP: Confirmed Algeria 6/1/2020        131   10382    17289    9513    14079    13   196 8/5/2020  
AAA2     1 Algeria Confirmed cc1=  .999767 cc2=  .828269 lx=  9.74783 if=  98 il= 131 6/1/2020   n=  33 now=   10382 end=      17117      9513     14079 U=    35.39 T=  112.2 p1=  64.9 p2=    60.7 ed=   195 8/4/2020    x1=  98. x2= 131. y1=   .40 y2=  -.53     
GP: Confirmed Algeria 6/1/2020        131   10382    17117    9513    14079    13   195 8/4/2020  
AAA2     1 Algeria Confirmed cc1=  .999761 cc2=  .825684 lx=  9.73783 if=  99 il= 131 6/1/2020   n=  32 now=   10382 end=      16946      9513     14079 U=    34.96 T=  111.8 p1=  63.2 p2=    61.3 ed=   194 8/3/2020    x1=  99. x2= 131. y1=   .37 y2=  -.55     
GP: Confirmed Algeria 6/1/2020        131   10382    16946    9513    14079    13   194 8/3/2020  
AAA2     1 Algeria Confirmed cc1=  .999757 cc2=  .822980 lx=  9.71783 if= 100 il= 131 6/1/2020   n=  31 now=   10382 end=      16611      9513     14079 U=    34.03 T=  111.1 p1=  60.0 p2=    62.5 ed=   191 7/31/2020   x1= 100. x2= 131. y1=   .33 y2=  -.58     
GP: Confirmed Algeria 6/1/2020        131   10382    16611    9513    14079    13   191 7/31/2020 
AAA2     1 Algeria Confirmed cc1=  .999745 cc2=  .820139 lx=  9.70783 if= 101 il= 131 6/1/2020   n=  30 now=   10382 end=      16445      9513     14079 U=    33.44 T=  110.9 p1=  58.4 p2=    63.1 ed=   189 7/29/2020   x1= 101. x2= 131. y1=   .29 y2=  -.60     
GP: Confirmed Algeria 6/1/2020        131   10382    16445    9513    14079    13   189 7/29/2020 
AAA2     1 Algeria Confirmed cc1=  .999720 cc2=  .817146 lx=  9.70783 if= 102 il= 131 6/1/2020   n=  29 now=   10382 end=      16445      9513     14079 U=    33.48 T=  110.8 p1=  58.4 p2=    63.1 ed=   189 7/29/2020   x1= 102. x2= 131. y1=   .26 y2=  -.60     
GP: Confirmed Algeria 6/1/2020        131   10382    16445    9513    14079    13   189 7/29/2020 
AAA2     1 Algeria Confirmed cc1=  .999695 cc2=  .814000 lx=  9.69783 if= 103 il= 131 6/1/2020   n=  28 now=   10382 end=      16282      9513     14079 U=    33.06 T=  110.5 p1=  56.8 p2=    63.8 ed=   188 7/28/2020   x1= 103. x2= 131. y1=   .23 y2=  -.62     
GP: Confirmed Algeria 6/1/2020        131   10382    16282    9513    14079    13   188 7/28/2020 
AAA2     1 Algeria Confirmed cc1=  .999667 cc2=  .810685 lx=  9.68783 if= 104 il= 131 6/1/2020   n=  27 now=   10382 end=      16120      9513     14079 U=    32.72 T=  110.1 p1=  55.3 p2=    64.4 ed=   187 7/27/2020   x1= 104. x2= 131. y1=   .19 y2=  -.64     
GP: Confirmed Algeria 6/1/2020        131   10382    16120    9513    14079    13   187 7/27/2020 
AAA2     1 Algeria Confirmed cc1=  .999647 cc2=  .807197 lx=  9.66783 if= 105 il= 131 6/1/2020   n=  26 now=   10382 end=      15801      9513     14079 U=    31.74 T=  109.5 p1=  52.2 p2=    65.7 ed=   184 7/24/2020   x1= 105. x2= 131. y1=   .14 y2=  -.68     
GP: Confirmed Algeria 6/1/2020        131   10382    15801    9513    14079    13   184 7/24/2020 
AAA2     1 Algeria Confirmed cc1=  .999613 cc2=  .803497 lx=  9.65783 if= 106 il= 131 6/1/2020   n=  25 now=   10382 end=      15643      9513     14079 U=    31.33 T=  109.1 p1=  50.7 p2=    66.4 ed=   183 7/23/2020   x1= 106. x2= 131. y1=   .10 y2=  -.70     
GP: Confirmed Algeria 6/1/2020        131   10382    15643    9513    14079    13   183 7/23/2020 
AAA2     1 Algeria Confirmed cc1=  .999582 cc2=  .799582 lx=  9.63783 if= 107 il= 131 6/1/2020   n=  24 now=   10382 end=      15334      9513     14079 U=    30.47 T=  108.5 p1=  47.7 p2=    67.7 ed=   180 7/20/2020   x1= 107. x2= 131. y1=   .05 y2=  -.74     
GP: Confirmed Algeria 6/1/2020        131   10382    15334    9513    14079    13   180 7/20/2020 
AAA2     1 Algeria Confirmed cc1=  .999559 cc2=  .795435 lx=  9.61783 if= 108 il= 131 6/1/2020   n=  23 now=   10382 end=      15030      9513     14079 U=    29.60 T=  107.8 p1=  44.8 p2=    69.1 ed=   177 7/17/2020   x1= 108. x2= 131. y1=  -.01 y2=  -.78     
GP: Confirmed Algeria 6/1/2020        131   10382    15030    9513    14079    13   177 7/17/2020 
AAA2     1 Algeria Confirmed cc1=  .999562 cc2=  .791047 lx=  9.58783 if= 109 il= 131 6/1/2020   n=  22 now=   10382 end=      14586      9513     14079 U=    28.08 T=  107.1 p1=  40.5 p2=    71.2 ed=   173 7/13/2020   x1= 109. x2= 131. y1=  -.07 y2=  -.85     
GP: Confirmed Algeria 6/1/2020        131   10382    14586    9513    14079    13   173 7/13/2020 
AAA1     1 Algeria Confirmed cc1=  .999554 cc2=  .786353 lx=  9.55783 if= 110 il= 131 6/1/2020   n=  21 now=   10382 end=      14155      9513     14079 U=    26.54 T=  106.5 p1=  36.3 p2=    73.3 ed=   169 7/9/2020    x1= 110. x2= 131. y1=  -.13 y2=  -.92 BEST
AAA2     1 Algeria Confirmed cc1=  .999554 cc2=  .786353 lx=  9.55983 if= 110 il= 131 6/1/2020   n=  21 now=   10382 end=      14155      9513     14079 U=    26.54 T=  106.5 p1=  36.3 p2=    73.3 ed=   169 7/9/2020    x1= 110. x2= 131. y1=  -.13 y2=  -.92 BEST
GP: Confirmed Algeria 6/1/2020        131   10382    14155    9513    14079    13   169 7/9/2020  
AAA2     1 Algeria Confirmed cc1=  .999529 cc2=  .781311 lx=  9.53783 if= 111 il= 131 6/1/2020   n=  20 now=   10382 end=      13874      9513     14079 U=    25.49 T=  106.2 p1=  33.6 p2=    74.8 ed=   166 7/6/2020    x1= 111. x2= 131. y1=  -.19 y2=  -.97     
GP: Confirmed Algeria 6/1/2020        131   10382    13874    9513    14079    13   166 7/6/2020  
AAA2     1 Algeria Confirmed cc1=  .999491 cc2=  .775884 lx=  9.51783 if= 112 il= 131 6/1/2020   n=  19 now=   10382 end=      13600      9513     14079 U=    24.47 T=  105.8 p1=  31.0 p2=    76.3 ed=   163 7/3/2020    x1= 112. x2= 131. y1=  -.25 y2= -1.03     
GP: Confirmed Algeria 6/1/2020        131   10382    13600    9513    14079    13   163 7/3/2020  
AAA2     1 Algeria Confirmed cc1=  .999447 cc2=  .770032 lx=  9.49783 if= 113 il= 131 6/1/2020   n=  18 now=   10382 end=      13330      9513     14079 U=    23.44 T=  105.5 p1=  28.4 p2=    77.9 ed=   160 6/30/2020   x1= 113. x2= 131. y1=  -.32 y2= -1.09     
GP: Confirmed Algeria 6/1/2020        131   10382    13330    9513    14079    13   160 6/30/2020 
AAA2     1 Algeria Confirmed cc1=  .999405 cc2=  .763703 lx=  9.46783 if= 114 il= 131 6/1/2020   n=  17 now=   10382 end=      12936      9513     14079 U=    21.88 T=  105.2 p1=  24.6 p2=    80.3 ed=   156 6/26/2020   x1= 114. x2= 131. y1=  -.40 y2= -1.18     
GP: Confirmed Algeria 6/1/2020        131   10382    12936    9513    14079    13   156 6/26/2020 
AAA2     1 Algeria Confirmed cc1=  .999361 cc2=  .756825 lx=  9.44783 if= 115 il= 131 6/1/2020   n=  16 now=   10382 end=      12680      9513     14079 U=    20.81 T=  105.1 p1=  22.1 p2=    81.9 ed=   154 6/24/2020   x1= 115. x2= 131. y1=  -.48 y2= -1.25     
GP: Confirmed Algeria 6/1/2020        131   10382    12680    9513    14079    13   154 6/24/2020 
AAA2     1 Algeria Confirmed cc1=  .999338 cc2=  .749338 lx=  9.41783 if= 116 il= 131 6/1/2020   n=  15 now=   10382 end=      12305      9513     14079 U=    19.23 T=  104.9 p1=  18.5 p2=    84.4 ed=   150 6/20/2020   x1= 116. x2= 131. y1=  -.58 y2= -1.36     
GP: Confirmed Algeria 6/1/2020        131   10382    12305    9513    14079    13   150 6/20/2020 
AAA2     1 Algeria Confirmed cc1=  .999408 cc2=  .741210 lx=  9.37783 if= 117 il= 131 6/1/2020   n=  14 now=   10382 end=      11823      9513     14079 U=    16.98 T=  105.1 p1=  13.9 p2=    87.8 ed=   145 6/15/2020   x1= 117. x2= 131. y1=  -.70 y2= -1.53     
GP: Confirmed Algeria 6/1/2020        131   10382    11823    9513    14079    13   145 6/15/2020 
AAA2     1 Algeria Confirmed cc1=  .999557 cc2=  .732295 lx=  9.34783 if= 118 il= 131 6/1/2020   n=  13 now=   10382 end=      11473      9513     14079 U=    15.16 T=  105.6 p1=  10.5 p2=    90.5 ed=   141 6/11/2020   x1= 118. x2= 131. y1=  -.82 y2= -1.67     
GP: Confirmed Algeria 6/1/2020        131   10382    11473    9513    14079    13   141 6/11/2020 
AAA2     1 Algeria Confirmed cc1=  .999745 cc2=  .722395 lx=  9.31783 if= 119 il= 131 6/1/2020   n=  12 now=   10382 end=      11134      9513     14079 U=    13.24 T=  106.5 p1=   7.2 p2=    93.2 ed=   137 6/7/2020    x1= 119. x2= 131. y1=  -.94 y2= -1.85     
GP: Confirmed Algeria 6/1/2020        131   10382    11134    9513    14079    13   137 6/7/2020  
AAA2     1 Algeria Confirmed cc1=  .999832 cc2=  .711157 lx=  9.30783 if= 120 il= 131 6/1/2020   n=  11 now=   10382 end=      11023      9513     14079 U=    12.51 T=  107.1 p1=   6.2 p2=    94.2 ed=   136 6/6/2020    x1= 120. x2= 131. y1= -1.04 y2= -1.91     
GP: Confirmed Algeria 6/1/2020        131   10382    11023    9513    14079    13   136 6/6/2020  
AAA2     1 Algeria Confirmed cc1=  .999872 cc2=  .698361 lx=  9.28783 if= 121 il= 131 6/1/2020   n=  10 now=   10382 end=      10805      9513     14079 U=    11.21 T=  107.9 p1=   4.1 p2=    96.1 ed=   134 6/4/2020    x1= 121. x2= 131. y1= -1.17 y2= -2.06     
GP: Confirmed Algeria 6/1/2020        131   10382    10805    9513    14079    13   134 6/4/2020  
