TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3626.00000        8.19589
TAB:  US_Minnesota_Ramsey Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   318 12/5/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .992782 cc2=  .860329 lx= 10.19589 if=  80 il= 136 6/6/2020   n=  56 now=    3626 end=      26792      3445      4487 U=    58.84 T=  178.3 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  80. x2= 136. y1=  1.67 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   317 12/4/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993228 cc2=  .859597 lx= 10.19589 if=  81 il= 136 6/6/2020   n=  55 now=    3626 end=      26792      3445      4487 U=    59.47 T=  178.7 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  81. x2= 136. y1=  1.64 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   319 12/6/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993993 cc2=  .859153 lx= 10.19589 if=  82 il= 136 6/6/2020   n=  54 now=    3626 end=      26792      3445      4487 U=    58.39 T=  177.9 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  82. x2= 136. y1=  1.64 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   315 12/2/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .994569 cc2=  .858487 lx= 10.19589 if=  83 il= 136 6/6/2020   n=  53 now=    3626 end=      26792      3445      4487 U=    57.39 T=  177.2 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  83. x2= 136. y1=  1.64 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   312 11/29/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .994976 cc2=  .857616 lx= 10.19589 if=  84 il= 136 6/6/2020   n=  52 now=    3626 end=      26792      3445      4487 U=    57.14 T=  177.1 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  84. x2= 136. y1=  1.63 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   311 11/28/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .995417 cc2=  .856742 lx= 10.19589 if=  85 il= 136 6/6/2020   n=  51 now=    3626 end=      26792      3445      4487 U=    56.04 T=  176.3 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  85. x2= 136. y1=  1.63 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   308 11/25/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .995666 cc2=  .855638 lx= 10.08589 if=  86 il= 136 6/6/2020   n=  50 now=    3626 end=      24001      3445      4487 U=    53.95 T=  171.8 p1= 561.9 p2=    15.1 ed=   299 11/16/2020  x1=  86. x2= 136. y1=  1.59 y2=   .66     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   299 11/16/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996020 cc2=  .854599 lx=  9.85589 if=  87 il= 136 6/6/2020   n=  49 now=    3626 end=      19070      3445      4487 U=    49.57 T=  162.6 p1= 425.9 p2=    19.0 ed=   279 10/27/2020  x1=  87. x2= 136. y1=  1.53 y2=   .54     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   279 10/27/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996488 cc2=  .853631 lx=  9.65589 if=  88 il= 136 6/6/2020   n=  48 now=    3626 end=      15613      3445      4487 U=    45.13 T=  154.6 p1= 330.6 p2=    23.2 ed=   261 10/9/2020   x1=  88. x2= 136. y1=  1.48 y2=   .41     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   261 10/9/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996877 cc2=  .852540 lx=  9.49589 if=  89 il= 136 6/6/2020   n=  47 now=    3626 end=      13304      3445      4487 U=    41.55 T=  148.5 p1= 266.9 p2=    27.3 ed=   246 9/24/2020   x1=  89. x2= 136. y1=  1.43 y2=   .30     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   246 9/24/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997206 cc2=  .851341 lx=  9.36589 if=  90 il= 136 6/6/2020   n=  46 now=    3626 end=      11682      3445      4487 U=    38.81 T=  143.8 p1= 222.2 p2=    31.0 ed=   235 9/13/2020   x1=  90. x2= 136. y1=  1.39 y2=   .20     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   235 9/13/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997563 cc2=  .850121 lx=  9.24589 if=  91 il= 136 6/6/2020   n=  45 now=    3626 end=      10361      3445      4487 U=    35.90 T=  139.5 p1= 185.7 p2=    35.0 ed=   224 9/2/2020    x1=  91. x2= 136. y1=  1.35 y2=   .10     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    10361    3445     4487     5   224 9/2/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997805 cc2=  .848734 lx=  9.15589 if=  92 il= 136 6/6/2020   n=  44 now=    3626 end=       9470      3445      4487 U=    33.95 T=  136.4 p1= 161.2 p2=    38.3 ed=   216 8/25/2020   x1=  92. x2= 136. y1=  1.31 y2=   .01     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     9470    3445     4487     5   216 8/25/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998067 cc2=  .847311 lx=  9.06589 if=  93 il= 136 6/6/2020   n=  43 now=    3626 end=       8654      3445      4487 U=    31.83 T=  133.4 p1= 138.7 p2=    41.9 ed=   208 8/17/2020   x1=  93. x2= 136. y1=  1.27 y2=  -.08     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     8654    3445     4487     5   208 8/17/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998283 cc2=  .845784 lx=  8.99589 if=  94 il= 136 6/6/2020   n=  42 now=    3626 end=       8069      3445      4487 U=    30.13 T=  131.1 p1= 122.5 p2=    44.9 ed=   202 8/11/2020   x1=  94. x2= 136. y1=  1.23 y2=  -.16     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     8069    3445     4487     5   202 8/11/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998457 cc2=  .844153 lx=  8.93589 if=  95 il= 136 6/6/2020   n=  41 now=    3626 end=       7599      3445      4487 U=    28.66 T=  129.3 p1= 109.6 p2=    47.7 ed=   196 8/5/2020    x1=  95. x2= 136. y1=  1.20 y2=  -.23     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     7599    3445     4487     5   196 8/5/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998597 cc2=  .842424 lx=  8.87589 if=  96 il= 136 6/6/2020   n=  40 now=    3626 end=       7157      3445      4487 U=    27.20 T=  127.5 p1=  97.4 p2=    50.7 ed=   191 7/31/2020   x1=  96. x2= 136. y1=  1.16 y2=  -.31     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     7157    3445     4487     5   191 7/31/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998703 cc2=  .840589 lx=  8.83589 if=  97 il= 136 6/6/2020   n=  39 now=    3626 end=       6876      3445      4487 U=    26.12 T=  126.4 p1=  89.6 p2=    52.7 ed=   187 7/27/2020   x1=  97. x2= 136. y1=  1.12 y2=  -.37     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     6876    3445     4487     5   187 7/27/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998764 cc2=  .838636 lx=  8.79589 if=  98 il= 136 6/6/2020   n=  38 now=    3626 end=       6607      3445      4487 U=    24.93 T=  125.3 p1=  82.2 p2=    54.9 ed=   184 7/24/2020   x1=  98. x2= 136. y1=  1.10 y2=  -.43     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     6607    3445     4487     5   184 7/24/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998740 cc2=  .836518 lx=  8.76589 if=  99 il= 136 6/6/2020   n=  37 now=    3626 end=       6411      3445      4487 U=    24.33 T=  124.4 p1=  76.8 p2=    56.6 ed=   181 7/21/2020   x1=  99. x2= 136. y1=  1.04 y2=  -.48     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     6411    3445     4487     5   181 7/21/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998745 cc2=  .834346 lx=  8.73589 if= 100 il= 136 6/6/2020   n=  36 now=    3626 end=       6222      3445      4487 U=    23.52 T=  123.6 p1=  71.6 p2=    58.3 ed=   179 7/19/2020   x1= 100. x2= 136. y1=  1.01 y2=  -.53     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     6222    3445     4487     5   179 7/19/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998718 cc2=  .832051 lx=  8.70589 if= 101 il= 136 6/6/2020   n=  35 now=    3626 end=       6038      3445      4487 U=    22.89 T=  122.8 p1=  66.5 p2=    60.1 ed=   176 7/16/2020   x1= 101. x2= 136. y1=   .95 y2=  -.58     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     6038    3445     4487     5   176 7/16/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998717 cc2=  .829686 lx=  8.67589 if= 102 il= 136 6/6/2020   n=  34 now=    3626 end=       5859      3445      4487 U=    22.09 T=  122.0 p1=  61.6 p2=    61.9 ed=   174 7/14/2020   x1= 102. x2= 136. y1=   .91 y2=  -.63     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5859    3445     4487     5   174 7/14/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998697 cc2=  .827198 lx=  8.65589 if= 103 il= 136 6/6/2020   n=  33 now=    3626 end=       5743      3445      4487 U=    21.49 T=  121.6 p1=  58.4 p2=    63.1 ed=   172 7/12/2020   x1= 103. x2= 136. y1=   .86 y2=  -.67     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5743    3445     4487     5   172 7/12/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998648 cc2=  .824570 lx=  8.62589 if= 104 il= 136 6/6/2020   n=  32 now=    3626 end=       5574      3445      4487 U=    20.70 T=  120.9 p1=  53.7 p2=    65.1 ed=   169 7/9/2020    x1= 104. x2= 136. y1=   .81 y2=  -.73     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5574    3445     4487     5   169 7/9/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998573 cc2=  .821797 lx=  8.60589 if= 105 il= 136 6/6/2020   n=  31 now=    3626 end=       5463      3445      4487 U=    20.33 T=  120.3 p1=  50.7 p2=    66.4 ed=   168 7/8/2020    x1= 105. x2= 136. y1=   .75 y2=  -.77     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5463    3445     4487     5   168 7/8/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998554 cc2=  .818949 lx=  8.58589 if= 106 il= 136 6/6/2020   n=  30 now=    3626 end=       5355      3445      4487 U=    19.78 T=  119.8 p1=  47.7 p2=    67.7 ed=   166 7/6/2020    x1= 106. x2= 136. y1=   .70 y2=  -.82     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5355    3445     4487     5   166 7/6/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998546 cc2=  .815971 lx=  8.55589 if= 107 il= 136 6/6/2020   n=  29 now=    3626 end=       5197      3445      4487 U=    19.14 T=  119.0 p1=  43.3 p2=    69.8 ed=   164 7/4/2020    x1= 107. x2= 136. y1=   .63 y2=  -.89     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5197    3445     4487     5   164 7/4/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998665 cc2=  .812970 lx=  8.52589 if= 108 il= 136 6/6/2020   n=  28 now=    3626 end=       5043      3445      4487 U=    18.36 T=  118.3 p1=  39.1 p2=    71.9 ed=   161 7/1/2020    x1= 108. x2= 136. y1=   .56 y2=  -.96     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5043    3445     4487     5   161 7/1/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998901 cc2=  .809918 lx=  8.49589 if= 109 il= 136 6/6/2020   n=  27 now=    3626 end=       4894      3445      4487 U=    17.31 T=  117.9 p1=  35.0 p2=    74.1 ed=   158 6/28/2020   x1= 109. x2= 136. y1=   .51 y2= -1.05     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4894    3445     4487     5   158 6/28/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .999033 cc2=  .806583 lx=  8.46589 if= 110 il= 136 6/6/2020   n=  26 now=    3626 end=       4749      3445      4487 U=    16.37 T=  117.4 p1=  31.0 p2=    76.4 ed=   156 6/26/2020   x1= 110. x2= 136. y1=   .45 y2= -1.14     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4749    3445     4487     5   156 6/26/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .999146 cc2=  .803030 lx=  8.44589 if= 111 il= 136 6/6/2020   n=  25 now=    3626 end=       4655      3445      4487 U=    15.65 T=  117.2 p1=  28.4 p2=    77.9 ed=   154 6/24/2020   x1= 111. x2= 136. y1=   .40 y2= -1.20     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4655    3445     4487     5   154 6/24/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .999207 cc2=  .799207 lx=  8.42589 if= 112 il= 136 6/6/2020   n=  24 now=    3626 end=       4563      3445      4487 U=    14.94 T=  117.0 p1=  25.8 p2=    79.5 ed=   152 6/22/2020   x1= 112. x2= 136. y1=   .34 y2= -1.27     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4563    3445     4487     5   152 6/22/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .999212 cc2=  .795088 lx=  8.41589 if= 113 il= 136 6/6/2020   n=  23 now=    3626 end=       4518      3445      4487 U=    14.31 T=  117.3 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1= 113. x2= 136. y1=   .30 y2= -1.30 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .999213 cc2=  .795088 lx=  8.41289 if= 113 il= 136 6/6/2020   n=  23 now=    3626 end=       4518      3445      4487 U=    14.31 T=  117.3 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1= 113. x2= 136. y1=   .30 y2= -1.30 BEST
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4518    3445     4487     5   151 6/21/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .999106 cc2=  .790591 lx=  8.41589 if= 114 il= 136 6/6/2020   n=  22 now=    3626 end=       4518      3445      4487 U=    14.35 T=  117.3 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1= 114. x2= 136. y1=   .23 y2= -1.30 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .999106 cc2=  .790591 lx=  8.41389 if= 114 il= 136 6/6/2020   n=  22 now=    3626 end=       4518      3445      4487 U=    14.35 T=  117.3 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1= 114. x2= 136. y1=   .23 y2= -1.30 BEST
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4518    3445     4487     5   151 6/21/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .998979 cc2=  .785778 lx=  8.41589 if= 115 il= 136 6/6/2020   n=  21 now=    3626 end=       4518      3445      4487 U=    14.45 T=  117.1 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1= 115. x2= 136. y1=   .15 y2= -1.30 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998980 cc2=  .785778 lx=  8.41189 if= 115 il= 136 6/6/2020   n=  21 now=    3626 end=       4518      3445      4487 U=    14.45 T=  117.1 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1= 115. x2= 136. y1=   .15 y2= -1.30 BEST
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4518    3445     4487     5   151 6/21/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .998865 cc2=  .780647 lx=  8.40589 if= 116 il= 136 6/6/2020   n=  20 now=    3626 end=       4473      3445      4487 U=    14.16 T=  117.0 p1=  23.4 p2=    81.1 ed=   150 6/20/2020   x1= 116. x2= 136. y1=   .07 y2= -1.34 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998866 cc2=  .780647 lx=  8.40289 if= 116 il= 136 6/6/2020   n=  20 now=    3626 end=       4473      3445      4487 U=    14.16 T=  117.0 p1=  23.4 p2=    81.1 ed=   150 6/20/2020   x1= 116. x2= 136. y1=   .07 y2= -1.34 BEST
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4473    3445     4487     5   150 6/20/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .998766 cc2=  .775159 lx=  8.39589 if= 117 il= 136 6/6/2020   n=  19 now=    3626 end=       4428      3445      4487 U=    13.73 T=  117.0 p1=  22.1 p2=    81.9 ed=   149 6/19/2020   x1= 117. x2= 136. y1=   .00 y2= -1.38 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998767 cc2=  .775159 lx=  8.39089 if= 117 il= 136 6/6/2020   n=  19 now=    3626 end=       4428      3445      4487 U=    13.73 T=  117.0 p1=  22.1 p2=    81.9 ed=   149 6/19/2020   x1= 117. x2= 136. y1=   .00 y2= -1.38 BEST
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4428    3445     4487     5   149 6/19/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998606 cc2=  .769190 lx=  8.38589 if= 118 il= 136 6/6/2020   n=  18 now=    3626 end=       4384      3445      4487 U=    13.28 T=  117.1 p1=  20.9 p2=    82.7 ed=   148 6/18/2020   x1= 118. x2= 136. y1=  -.07 y2= -1.42     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4384    3445     4487     5   148 6/18/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998367 cc2=  .762664 lx=  8.37589 if= 119 il= 136 6/6/2020   n=  17 now=    3626 end=       4341      3445      4487 U=    13.00 T=  117.0 p1=  19.7 p2=    83.5 ed=   147 6/17/2020   x1= 119. x2= 136. y1=  -.16 y2= -1.46     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4341    3445     4487     5   147 6/17/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .998100 cc2=  .755564 lx=  8.37589 if= 120 il= 136 6/6/2020   n=  16 now=    3626 end=       4341      3445      4487 U=    12.72 T=  117.4 p1=  19.7 p2=    83.5 ed=   147 6/17/2020   x1= 120. x2= 136. y1=  -.21 y2= -1.46     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4341    3445     4487     5   147 6/17/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997755 cc2=  .747755 lx=  8.37589 if= 121 il= 136 6/6/2020   n=  15 now=    3626 end=       4341      3445      4487 U=    12.52 T=  117.7 p1=  19.7 p2=    83.5 ed=   147 6/17/2020   x1= 121. x2= 136. y1=  -.27 y2= -1.46     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4341    3445     4487     5   147 6/17/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997779 cc2=  .739581 lx=  8.42589 if= 122 il= 136 6/6/2020   n=  14 now=    3626 end=       4563      3445      4487 U=    14.35 T=  117.8 p1=  25.8 p2=    79.5 ed=   151 6/21/2020   x1= 122. x2= 136. y1=  -.29 y2= -1.27     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4563    3445     4487     5   151 6/21/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997829 cc2=  .730567 lx=  8.49589 if= 123 il= 136 6/6/2020   n=  13 now=    3626 end=       4894      3445      4487 U=    17.19 T=  118.0 p1=  35.0 p2=    74.1 ed=   158 6/28/2020   x1= 123. x2= 136. y1=  -.29 y2= -1.05     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4894    3445     4487     5   158 6/28/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .997429 cc2=  .720079 lx=  8.54589 if= 124 il= 136 6/6/2020   n=  12 now=    3626 end=       5145      3445      4487 U=    19.29 T=  118.4 p1=  41.9 p2=    70.5 ed=   163 7/3/2020    x1= 124. x2= 136. y1=  -.29 y2=  -.91     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5145    3445     4487     5   163 7/3/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996731 cc2=  .708055 lx=  8.55589 if= 125 il= 136 6/6/2020   n=  11 now=    3626 end=       5197      3445      4487 U=    20.06 T=  118.2 p1=  43.3 p2=    69.8 ed=   165 7/5/2020    x1= 125. x2= 136. y1=  -.34 y2=  -.89     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5197    3445     4487     5   165 7/5/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .996104 cc2=  .694593 lx=  8.48589 if= 126 il= 136 6/6/2020   n=  10 now=    3626 end=       4845      3445      4487 U=    16.80 T=  117.9 p1=  33.6 p2=    74.8 ed=   157 6/27/2020   x1= 126. x2= 136. y1=  -.48 y2= -1.08     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4845    3445     4487     5   157 6/27/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .994802 cc2=  .678575 lx=  8.48589 if= 127 il= 136 6/6/2020   n=   9 now=    3626 end=       4845      3445      4487 U=    16.66 T=  118.1 p1=  33.6 p2=    74.8 ed=   157 6/27/2020   x1= 127. x2= 136. y1=  -.54 y2= -1.08     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     4845    3445     4487     5   157 6/27/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .992909 cc2=  .659575 lx=  8.52589 if= 128 il= 136 6/6/2020   n=   8 now=    3626 end=       5043      3445      4487 U=    18.17 T=  118.5 p1=  39.1 p2=    71.9 ed=   161 7/1/2020    x1= 128. x2= 136. y1=  -.52 y2=  -.96     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626     5043    3445     4487     5   161 7/1/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .992689 cc2=  .614725 lx= 10.19589 if= 130 il= 136 6/6/2020   n=   6 now=    3626 end=      26792      3445      4487 U=    96.21 T=  205.1 p1= 638.9 p2=    13.5 ed=   432 3/29/2021   x1= 130. x2= 136. y1=   .78 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   432 3/29/2021 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .992635 cc2=  .584387 lx= 10.19589 if= 131 il= 136 6/6/2020   n=   5 now=    3626 end=      26792      3445      4487 U=    92.74 T=  202.6 p1= 638.9 p2=    13.5 ed=   421 3/18/2021   x1= 131. x2= 136. y1=   .77 y2=   .72     
GP: Confirmed US_Minnesota_Ramsey 6/6/2020        136    3626    -        3445     4487     5   421 3/18/2021 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .994169 cc2=  .891027 lx= 10.19589 if=  44 il= 137 6/7/2020   n=  93 now=    3626 end=      26792      3507      4487 U=    57.68 T=  177.9 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  44. x2= 137. y1=  2.32 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   314 12/1/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993983 cc2=  .890288 lx= 10.19589 if=  45 il= 137 6/7/2020   n=  92 now=    3626 end=      26792      3507      4487 U=    57.06 T=  177.5 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  45. x2= 137. y1=  2.32 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   312 11/29/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993811 cc2=  .889554 lx= 10.19589 if=  46 il= 137 6/7/2020   n=  91 now=    3626 end=      26792      3507      4487 U=    56.44 T=  177.1 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  46. x2= 137. y1=  2.32 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   310 11/27/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993674 cc2=  .888846 lx= 10.19589 if=  47 il= 137 6/7/2020   n=  90 now=    3626 end=      26792      3507      4487 U=    55.82 T=  176.6 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  47. x2= 137. y1=  2.32 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   308 11/25/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993603 cc2=  .888193 lx= 10.19589 if=  48 il= 137 6/7/2020   n=  89 now=    3626 end=      26792      3507      4487 U=    55.20 T=  176.2 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  48. x2= 137. y1=  2.32 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   306 11/23/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993633 cc2=  .887633 lx= 10.19589 if=  49 il= 137 6/7/2020   n=  88 now=    3626 end=      26792      3507      4487 U=    57.07 T=  177.5 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  49. x2= 137. y1=  2.25 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   312 11/29/2020
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993467 cc2=  .886866 lx= 10.19589 if=  50 il= 137 6/7/2020   n=  87 now=    3626 end=      26792      3507      4487 U=    58.07 T=  178.2 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  50. x2= 137. y1=  2.21 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   315 12/2/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .993247 cc2=  .886036 lx= 10.19589 if=  51 il= 137 6/7/2020   n=  86 now=    3626 end=      26792      3507      4487 U=    57.40 T=  177.7 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  51. x2= 137. y1=  2.21 y2=   .71     
GP: Confirmed US_Minnesota_Ramsey 6/7/2020        137    3626    -        3507     4487     6   313 11/30/2020
