TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4439.00000        8.39818
TAB:  Italy_P.A._Trento_P_A_Trento Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997204 cc2=  .844705 lx=  6.10988 if=  53 il=  95 4/26/2020  n=  42 now=     464 end=        450       405       454 U=    11.33 T=   69.6 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  53. x2=  95. y1=  1.46 y2= -2.24 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      450     405      454     9    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997060 cc2=  .842757 lx=  6.10988 if=  54 il=  95 4/26/2020  n=  41 now=     464 end=        450       405       454 U=    11.06 T=   70.2 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  54. x2=  95. y1=  1.46 y2= -2.24 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997062 cc2=  .842757 lx=  6.10788 if=  54 il=  95 4/26/2020  n=  41 now=     464 end=        450       405       454 U=    11.06 T=   70.2 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  54. x2=  95. y1=  1.46 y2= -2.24 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      450     405      454     9    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996840 cc2=  .840666 lx=  6.10988 if=  55 il=  95 4/26/2020  n=  40 now=     464 end=        450       405       454 U=    10.90 T=   70.5 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  55. x2=  95. y1=  1.43 y2= -2.24 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996842 cc2=  .840666 lx=  6.10788 if=  55 il=  95 4/26/2020  n=  40 now=     464 end=        450       405       454 U=    10.90 T=   70.5 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  55. x2=  95. y1=  1.43 y2= -2.24 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      450     405      454     9    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996645 cc2=  .838532 lx=  6.10988 if=  56 il=  95 4/26/2020  n=  39 now=     464 end=        450       405       454 U=    10.62 T=   71.2 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  56. x2=  95. y1=  1.43 y2= -2.24 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996645 cc2=  .838532 lx=  6.10988 if=  56 il=  95 4/26/2020  n=  39 now=     464 end=        450       405       454 U=    10.62 T=   71.2 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  56. x2=  95. y1=  1.43 y2= -2.24 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      450     405      454     9    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996754 cc2=  .836626 lx=  6.11988 if=  57 il=  95 4/26/2020  n=  38 now=     464 end=        454       405       454 U=    11.03 T=   71.2 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  57. x2=  95. y1=  1.29 y2= -2.15 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996760 cc2=  .836626 lx=  6.11688 if=  57 il=  95 4/26/2020  n=  38 now=     464 end=        454       405       454 U=    11.03 T=   71.2 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  57. x2=  95. y1=  1.29 y2= -2.15 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      454     405      454     9    97 4/28/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997477 cc2=  .833078 lx=  6.13988 if=  59 il=  95 4/26/2020  n=  36 now=     464 end=        463       405       454 U=    11.89 T=   71.3 p1=   -.2 p2=   100.2 ed=    99 4/30/2020   x1=  59. x2=  95. y1=  1.03 y2= -2.00     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      463     405      454     9    99 4/30/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997476 cc2=  .830809 lx=  6.13988 if=  60 il=  95 4/26/2020  n=  35 now=     464 end=        463       405       454 U=    11.89 T=   71.3 p1=   -.2 p2=   100.2 ed=    99 4/30/2020   x1=  60. x2=  95. y1=   .95 y2= -2.00     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      463     405      454     9    99 4/30/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997582 cc2=  .828551 lx=  6.14988 if=  61 il=  95 4/26/2020  n=  34 now=     464 end=        468       405       454 U=    12.08 T=   71.8 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1=  61. x2=  95. y1=   .89 y2= -1.92     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      468     405      454     9   100 5/1/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998054 cc2=  .826556 lx=  6.16988 if=  62 il=  95 4/26/2020  n=  33 now=     464 end=        478       405       454 U=    12.90 T=   71.8 p1=   3.0 p2=    97.1 ed=   102 5/3/2020    x1=  62. x2=  95. y1=   .76 y2= -1.80     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      478     405      454     9   102 5/3/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998397 cc2=  .824320 lx=  6.17988 if=  63 il=  95 4/26/2020  n=  32 now=     464 end=        482       405       454 U=    13.52 T=   71.5 p1=   3.9 p2=    96.3 ed=   103 5/4/2020    x1=  63. x2=  95. y1=   .63 y2= -1.74     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      482     405      454     9   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998500 cc2=  .821723 lx=  6.19988 if=  64 il=  95 4/26/2020  n=  31 now=     464 end=        492       405       454 U=    14.18 T=   71.9 p1=   6.0 p2=    94.3 ed=   105 5/6/2020    x1=  64. x2=  95. y1=   .56 y2= -1.63     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      492     405      454     9   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998693 cc2=  .819087 lx=  6.20988 if=  65 il=  95 4/26/2020  n=  30 now=     464 end=        497       405       454 U=    14.70 T=   71.8 p1=   7.1 p2=    93.4 ed=   106 5/7/2020    x1=  65. x2=  95. y1=   .46 y2= -1.58     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      497     405      454     9   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998808 cc2=  .816233 lx=  6.22988 if=  66 il=  95 4/26/2020  n=  29 now=     464 end=        507       405       454 U=    15.65 T=   71.7 p1=   9.3 p2=    91.5 ed=   108 5/9/2020    x1=  66. x2=  95. y1=   .37 y2= -1.49     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      507     405      454     9   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998768 cc2=  .813073 lx=  6.23988 if=  67 il=  95 4/26/2020  n=  28 now=     464 end=        512       405       454 U=    15.85 T=   72.1 p1=  10.3 p2=    90.6 ed=   109 5/10/2020   x1=  67. x2=  95. y1=   .32 y2= -1.44     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      512     405      454     9   109 5/10/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998907 cc2=  .809925 lx=  6.25988 if=  68 il=  95 4/26/2020  n=  27 now=     464 end=        523       405       454 U=    16.86 T=   72.0 p1=  12.7 p2=    88.7 ed=   111 5/12/2020   x1=  68. x2=  95. y1=   .24 y2= -1.36     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      523     405      454     9   111 5/12/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998886 cc2=  .806435 lx=  6.26988 if=  69 il=  95 4/26/2020  n=  26 now=     464 end=        528       405       454 U=    17.55 T=   71.8 p1=  13.8 p2=    87.9 ed=   113 5/14/2020   x1=  69. x2=  95. y1=   .16 y2= -1.32     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      528     405      454     9   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998757 cc2=  .802641 lx=  6.27988 if=  70 il=  95 4/26/2020  n=  25 now=     464 end=        533       405       454 U=    17.77 T=   72.1 p1=  14.9 p2=    87.1 ed=   114 5/15/2020   x1=  70. x2=  95. y1=   .12 y2= -1.29     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      533     405      454     9   114 5/15/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998658 cc2=  .798658 lx=  6.28988 if=  71 il=  95 4/26/2020  n=  24 now=     464 end=        539       405       454 U=    18.34 T=   72.0 p1=  16.2 p2=    86.1 ed=   115 5/16/2020   x1=  71. x2=  95. y1=   .06 y2= -1.25     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      539     405      454     9   115 5/16/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998496 cc2=  .794372 lx=  6.29988 if=  72 il=  95 4/26/2020  n=  23 now=     464 end=        544       405       454 U=    19.18 T=   71.6 p1=  17.2 p2=    85.3 ed=   116 5/17/2020   x1=  72. x2=  95. y1=  -.02 y2= -1.22     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      544     405      454     9   116 5/17/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998386 cc2=  .789872 lx=  6.27988 if=  73 il=  95 4/26/2020  n=  22 now=     464 end=        533       405       454 U=    18.07 T=   71.7 p1=  14.9 p2=    87.1 ed=   114 5/15/2020   x1=  73. x2=  95. y1=  -.07 y2= -1.29     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      533     405      454     9   114 5/15/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998157 cc2=  .784957 lx=  6.27988 if=  74 il=  95 4/26/2020  n=  21 now=     464 end=        533       405       454 U=    17.77 T=   72.1 p1=  14.9 p2=    87.1 ed=   114 5/15/2020   x1=  74. x2=  95. y1=  -.11 y2= -1.29     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      533     405      454     9   114 5/15/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997959 cc2=  .779741 lx=  6.29988 if=  75 il=  95 4/26/2020  n=  20 now=     464 end=        544       405       454 U=    18.71 T=   72.2 p1=  17.2 p2=    85.3 ed=   116 5/17/2020   x1=  75. x2=  95. y1=  -.15 y2= -1.22     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      544     405      454     9   116 5/17/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997687 cc2=  .774081 lx=  6.31988 if=  76 il=  95 4/26/2020  n=  19 now=     464 end=        555       405       454 U=    19.86 T=   72.1 p1=  19.6 p2=    83.6 ed=   118 5/19/2020   x1=  76. x2=  95. y1=  -.20 y2= -1.15     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      555     405      454     9   118 5/19/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997303 cc2=  .767887 lx=  6.30988 if=  77 il=  95 4/26/2020  n=  18 now=     464 end=        549       405       454 U=    19.54 T=   71.9 p1=  18.3 p2=    84.5 ed=   117 5/18/2020   x1=  77. x2=  95. y1=  -.26 y2= -1.18     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      549     405      454     9   117 5/18/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996850 cc2=  .761147 lx=  6.29988 if=  78 il=  95 4/26/2020  n=  17 now=     464 end=        544       405       454 U=    19.47 T=   71.3 p1=  17.2 p2=    85.3 ed=   117 5/18/2020   x1=  78. x2=  95. y1=  -.34 y2= -1.22     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      544     405      454     9   117 5/18/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996656 cc2=  .754120 lx=  6.24988 if=  79 il=  95 4/26/2020  n=  16 now=     464 end=        517       405       454 U=    16.93 T=   71.3 p1=  11.4 p2=    89.7 ed=   111 5/12/2020   x1=  79. x2=  95. y1=  -.46 y2= -1.40     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      517     405      454     9   111 5/12/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996283 cc2=  .746283 lx=  6.21988 if=  80 il=  95 4/26/2020  n=  15 now=     464 end=        502       405       454 U=    15.43 T=   71.3 p1=   8.2 p2=    92.4 ed=   107 5/8/2020    x1=  80. x2=  95. y1=  -.56 y2= -1.53     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      502     405      454     9   107 5/8/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995895 cc2=  .737696 lx=  6.18988 if=  81 il=  95 4/26/2020  n=  14 now=     464 end=        487       405       454 U=    13.89 T=   71.6 p1=   5.0 p2=    95.3 ed=   104 5/5/2020    x1=  81. x2=  95. y1=  -.67 y2= -1.68     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      487     405      454     9   104 5/5/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994596 cc2=  .717246 lx=  6.14988 if=  83 il=  95 4/26/2020  n=  12 now=     464 end=        468       405       454 U=    11.53 T=   72.8 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1=  83. x2=  95. y1=  -.88 y2= -1.92     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      468     405      454     9   100 5/1/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .993450 cc2=  .704775 lx=  6.12988 if=  84 il=  95 4/26/2020  n=  11 now=     464 end=        459       405       454 U=    10.27 T=   73.7 p1=  -1.1 p2=   101.1 ed=    97 4/28/2020   x1=  84. x2=  95. y1= -1.00 y2= -2.07 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .993455 cc2=  .704775 lx=  6.13388 if=  84 il=  95 4/26/2020  n=  11 now=     464 end=        459       405       454 U=    10.27 T=   73.7 p1=  -1.1 p2=   101.1 ed=    97 4/28/2020   x1=  84. x2=  95. y1= -1.00 y2= -2.07 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      459     405      454     9    97 4/28/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .992643 cc2=  .676415 lx=  6.26988 if=  86 il=  95 4/26/2020  n=   9 now=     464 end=        528       405       454 U=    18.29 T=   70.8 p1=  13.8 p2=    87.9 ed=   113 5/14/2020   x1=  86. x2=  95. y1=  -.83 y2= -1.32     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      528     405      454     9   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .989877 cc2=  .656543 lx=  6.26988 if=  87 il=  95 4/26/2020  n=   8 now=     464 end=        528       405       454 U=    17.73 T=   71.5 p1=  13.8 p2=    87.9 ed=   113 5/14/2020   x1=  87. x2=  95. y1=  -.87 y2= -1.32     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464      528     405      454     9   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .989004 cc2=  .635451 lx=  8.13988 if=  88 il=  95 4/26/2020  n=   7 now=     464 end=       3428       405       454 U=   130.41 T=  194.0 p1= 638.8 p2=    13.5 ed=   501 6/6/2021    x1=  88. x2=  95. y1=   .81 y2=   .76     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464    -         405      454     9   501 6/6/2021  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .973959 cc2=  .565710 lx=  8.13988 if=  90 il=  95 4/26/2020  n=   5 now=     464 end=       3428       405       454 U=   146.23 T=  206.0 p1= 638.8 p2=    13.5 ed=   551 7/26/2021   x1=  90. x2=  95. y1=   .79 y2=   .76     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/26/2020        95     464    -         405      454     9   551 7/26/2021 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997786 cc2=  .851921 lx=  6.10988 if=  50 il=  96 4/27/2020  n=  46 now=     464 end=        450       407       454 U=    11.21 T=   70.3 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  50. x2=  96. y1=  1.81 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997790 cc2=  .851921 lx=  6.11288 if=  50 il=  96 4/27/2020  n=  46 now=     464 end=        450       407       454 U=    11.21 T=   70.3 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  50. x2=  96. y1=  1.81 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997639 cc2=  .850197 lx=  6.10988 if=  51 il=  96 4/27/2020  n=  45 now=     464 end=        450       407       454 U=    11.30 T=   70.1 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  51. x2=  96. y1=  1.69 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997644 cc2=  .850197 lx=  6.11288 if=  51 il=  96 4/27/2020  n=  45 now=     464 end=        450       407       454 U=    11.30 T=   70.1 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  51. x2=  96. y1=  1.69 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997485 cc2=  .848414 lx=  6.10988 if=  52 il=  96 4/27/2020  n=  44 now=     464 end=        450       407       454 U=    11.05 T=   70.7 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  52. x2=  96. y1=  1.69 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997488 cc2=  .848414 lx=  6.11188 if=  52 il=  96 4/27/2020  n=  44 now=     464 end=        450       407       454 U=    11.05 T=   70.7 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  52. x2=  96. y1=  1.69 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997343 cc2=  .846587 lx=  6.10988 if=  53 il=  96 4/27/2020  n=  43 now=     464 end=        450       407       454 U=    11.45 T=   69.8 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  53. x2=  96. y1=  1.46 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997352 cc2=  .846587 lx=  6.11388 if=  53 il=  96 4/27/2020  n=  43 now=     464 end=        450       407       454 U=    11.45 T=   69.8 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  53. x2=  96. y1=  1.46 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997215 cc2=  .844716 lx=  6.10988 if=  54 il=  96 4/27/2020  n=  42 now=     464 end=        450       407       454 U=    11.19 T=   70.4 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  54. x2=  96. y1=  1.46 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997218 cc2=  .844716 lx=  6.11188 if=  54 il=  96 4/27/2020  n=  42 now=     464 end=        450       407       454 U=    11.19 T=   70.4 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  54. x2=  96. y1=  1.46 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997011 cc2=  .842708 lx=  6.10988 if=  55 il=  96 4/27/2020  n=  41 now=     464 end=        450       407       454 U=    11.03 T=   70.7 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  55. x2=  96. y1=  1.43 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997015 cc2=  .842708 lx=  6.11188 if=  55 il=  96 4/27/2020  n=  41 now=     464 end=        450       407       454 U=    11.03 T=   70.7 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  55. x2=  96. y1=  1.43 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996827 cc2=  .840653 lx=  6.10988 if=  56 il=  96 4/27/2020  n=  40 now=     464 end=        450       407       454 U=    10.76 T=   71.3 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  56. x2=  96. y1=  1.43 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996839 cc2=  .840653 lx=  6.11388 if=  56 il=  96 4/27/2020  n=  40 now=     464 end=        450       407       454 U=    10.76 T=   71.3 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  56. x2=  96. y1=  1.43 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996961 cc2=  .838847 lx=  6.11988 if=  57 il=  96 4/27/2020  n=  39 now=     464 end=        454       407       454 U=    11.18 T=   71.4 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  57. x2=  96. y1=  1.29 y2= -2.20 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996961 cc2=  .838847 lx=  6.11988 if=  57 il=  96 4/27/2020  n=  39 now=     464 end=        454       407       454 U=    11.18 T=   71.4 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  57. x2=  96. y1=  1.29 y2= -2.20 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      454     407      454    12    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996996 cc2=  .836868 lx=  6.12988 if=  58 il=  96 4/27/2020  n=  38 now=     464 end=        459       407       454 U=    11.23 T=   72.3 p1=  -1.1 p2=   101.1 ed=    98 4/29/2020   x1=  58. x2=  96. y1=  1.27 y2= -2.11 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997005 cc2=  .836868 lx=  6.12588 if=  58 il=  96 4/27/2020  n=  38 now=     464 end=        459       407       454 U=    11.23 T=   72.3 p1=  -1.1 p2=   101.1 ed=    98 4/29/2020   x1=  58. x2=  96. y1=  1.27 y2= -2.11 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      459     407      454    12    98 4/29/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997663 cc2=  .835441 lx=  6.13988 if=  59 il=  96 4/27/2020  n=  37 now=     464 end=        463       407       454 U=    12.07 T=   71.5 p1=   -.2 p2=   100.2 ed=    99 4/30/2020   x1=  59. x2=  96. y1=  1.03 y2= -2.03     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      463     407      454    12    99 4/30/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997661 cc2=  .833262 lx=  6.13988 if=  60 il=  96 4/27/2020  n=  36 now=     464 end=        463       407       454 U=    12.07 T=   71.5 p1=   -.2 p2=   100.2 ed=    99 4/30/2020   x1=  60. x2=  96. y1=   .95 y2= -2.03     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      463     407      454    12    99 4/30/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997772 cc2=  .831106 lx=  6.14988 if=  61 il=  96 4/27/2020  n=  35 now=     464 end=        468       407       454 U=    12.29 T=   71.9 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1=  61. x2=  96. y1=   .89 y2= -1.96     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      468     407      454    12   100 5/1/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998216 cc2=  .829185 lx=  6.16988 if=  62 il=  96 4/27/2020  n=  34 now=     464 end=        478       407       454 U=    13.13 T=   72.0 p1=   3.0 p2=    97.1 ed=   103 5/4/2020    x1=  62. x2=  96. y1=   .76 y2= -1.83     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      478     407      454    12   103 5/4/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998533 cc2=  .827035 lx=  6.17988 if=  63 il=  96 4/27/2020  n=  33 now=     464 end=        482       407       454 U=    13.78 T=   71.7 p1=   3.9 p2=    96.3 ed=   104 5/5/2020    x1=  63. x2=  96. y1=   .63 y2= -1.77     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      482     407      454    12   104 5/5/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998626 cc2=  .824548 lx=  6.18988 if=  64 il=  96 4/27/2020  n=  32 now=     464 end=        487       407       454 U=    14.16 T=   71.8 p1=   5.0 p2=    95.3 ed=   105 5/6/2020    x1=  64. x2=  96. y1=   .55 y2= -1.71     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      487     407      454    12   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998788 cc2=  .822011 lx=  6.20988 if=  65 il=  96 4/27/2020  n=  31 now=     464 end=        497       407       454 U=    15.01 T=   71.9 p1=   7.1 p2=    93.4 ed=   107 5/8/2020    x1=  65. x2=  96. y1=   .46 y2= -1.60     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      497     407      454    12   107 5/8/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998882 cc2=  .819277 lx=  6.21988 if=  66 il=  96 4/27/2020  n=  30 now=     464 end=        502       407       454 U=    15.67 T=   71.6 p1=   8.2 p2=    92.4 ed=   108 5/9/2020    x1=  66. x2=  96. y1=   .36 y2= -1.56     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      502     407      454    12   108 5/9/2020  
