TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020         712.00000        6.56808
TAB:  Diamond_Princess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Diamond_Princess 5/2/2020        101      13       15      13       15    16   120 5/21/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .975417 cc2=  .844110 lx=  2.72495 if=  44 il= 101 5/2/2020   n=  57 now=      13 end=         15        13        15 U=    32.32 T=   41.8 p1=  15.4 p2=    86.7 ed=   118 5/19/2020   x1=  44. x2= 101. y1=  -.07 y2= -1.83 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .975418 cc2=  .844110 lx=  2.72695 if=  44 il= 101 5/2/2020   n=  57 now=      13 end=         15        13        15 U=    32.32 T=   41.8 p1=  15.4 p2=    86.7 ed=   118 5/19/2020   x1=  44. x2= 101. y1=  -.07 y2= -1.83 BEST
GP: Deaths    Diamond_Princess 5/2/2020        101      13       15      13       15    16   118 5/19/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .974582 cc2=  .842129 lx=  2.71495 if=  45 il= 101 5/2/2020   n=  56 now=      13 end=         15        13        15 U=    30.82 T=   42.5 p1=  15.4 p2=    86.7 ed=   115 5/16/2020   x1=  45. x2= 101. y1=  -.08 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .974589 cc2=  .842129 lx=  2.71995 if=  45 il= 101 5/2/2020   n=  56 now=      13 end=         15        13        15 U=    30.82 T=   42.5 p1=  15.4 p2=    86.7 ed=   115 5/16/2020   x1=  45. x2= 101. y1=  -.08 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/2/2020        101      13       15      13       15    16   115 5/16/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .973549 cc2=  .839918 lx=  2.71495 if=  46 il= 101 5/2/2020   n=  55 now=      13 end=         15        13        15 U=    30.27 T=   43.6 p1=  15.4 p2=    86.7 ed=   115 5/16/2020   x1=  46. x2= 101. y1=  -.08 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .973550 cc2=  .839918 lx=  2.71295 if=  46 il= 101 5/2/2020   n=  55 now=      13 end=         15        13        15 U=    30.27 T=   43.6 p1=  15.4 p2=    86.7 ed=   115 5/16/2020   x1=  46. x2= 101. y1=  -.08 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/2/2020        101      13       15      13       15    16   115 5/16/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .972292 cc2=  .837452 lx=  2.70495 if=  47 il= 101 5/2/2020   n=  54 now=      13 end=         14        13        15 U=    28.80 T=   44.4 p1=   7.7 p2=    92.9 ed=   112 5/13/2020   x1=  47. x2= 101. y1=  -.09 y2= -1.97     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   112 5/13/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .970826 cc2=  .834743 lx=  2.70495 if=  48 il= 101 5/2/2020   n=  53 now=      13 end=         14        13        15 U=    28.26 T=   45.4 p1=   7.7 p2=    92.9 ed=   112 5/13/2020   x1=  48. x2= 101. y1=  -.09 y2= -1.97     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   112 5/13/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .969149 cc2=  .831788 lx=  2.70495 if=  49 il= 101 5/2/2020   n=  52 now=      13 end=         14        13        15 U=    30.76 T=   40.5 p1=   7.7 p2=    92.9 ed=   113 5/14/2020   x1=  49. x2= 101. y1=  -.28 y2= -1.97     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   113 5/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .968227 cc2=  .829552 lx=  2.69495 if=  50 il= 101 5/2/2020   n=  51 now=      13 end=         14        13        15 U=    29.12 T=   41.6 p1=   7.7 p2=    92.9 ed=   110 5/11/2020   x1=  50. x2= 101. y1=  -.29 y2= -2.04     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   110 5/11/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .967011 cc2=  .826983 lx=  2.68495 if=  51 il= 101 5/2/2020   n=  50 now=      13 end=         14        13        15 U=    27.50 T=   42.7 p1=   7.7 p2=    92.9 ed=   107 5/8/2020    x1=  51. x2= 101. y1=  -.30 y2= -2.12     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   107 5/8/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .965498 cc2=  .824077 lx=  2.68495 if=  52 il= 101 5/2/2020   n=  49 now=      13 end=         14        13        15 U=    26.95 T=   43.8 p1=   7.7 p2=    92.9 ed=   107 5/8/2020    x1=  52. x2= 101. y1=  -.30 y2= -2.12     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   107 5/8/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .963663 cc2=  .820806 lx=  2.67495 if=  53 il= 101 5/2/2020   n=  48 now=      13 end=         14        13        15 U=    25.38 T=   45.0 p1=   7.7 p2=    92.9 ed=   104 5/5/2020    x1=  53. x2= 101. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   104 5/5/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .961502 cc2=  .817164 lx=  2.67495 if=  54 il= 101 5/2/2020   n=  47 now=      13 end=         14        13        15 U=    24.85 T=   46.1 p1=   7.7 p2=    92.9 ed=   104 5/5/2020    x1=  54. x2= 101. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   104 5/5/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .959001 cc2=  .813136 lx=  2.67495 if=  55 il= 101 5/2/2020   n=  46 now=      13 end=         14        13        15 U=    24.32 T=   47.3 p1=   7.7 p2=    92.9 ed=   104 5/5/2020    x1=  55. x2= 101. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   104 5/5/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .956205 cc2=  .808763 lx=  2.67495 if=  56 il= 101 5/2/2020   n=  45 now=      13 end=         14        13        15 U=    23.79 T=   48.5 p1=   7.7 p2=    92.9 ed=   104 5/5/2020    x1=  56. x2= 101. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   104 5/5/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .953212 cc2=  .804140 lx=  2.67495 if=  57 il= 101 5/2/2020   n=  44 now=      13 end=         14        13        15 U=    23.27 T=   49.6 p1=   7.7 p2=    92.9 ed=   104 5/5/2020    x1=  57. x2= 101. y1=  -.32 y2= -2.21     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   104 5/5/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .950240 cc2=  .799484 lx=  2.68495 if=  58 il= 101 5/2/2020   n=  43 now=      13 end=         14        13        15 U=    23.65 T=   50.8 p1=   7.7 p2=    92.9 ed=   106 5/7/2020    x1=  58. x2= 101. y1=  -.30 y2= -2.12     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   106 5/7/2020  
AAA1     1 Diamond_Princess Deaths    cc1=  .948067 cc2=  .795568 lx=  2.71495 if=  59 il= 101 5/2/2020   n=  42 now=      13 end=         15        13        15 U=    29.09 T=   45.8 p1=  15.4 p2=    86.7 ed=   114 5/15/2020   x1=  59. x2= 101. y1=  -.45 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .948068 cc2=  .795568 lx=  2.71295 if=  59 il= 101 5/2/2020   n=  42 now=      13 end=         15        13        15 U=    29.09 T=   45.8 p1=  15.4 p2=    86.7 ed=   114 5/15/2020   x1=  59. x2= 101. y1=  -.45 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/2/2020        101      13       15      13       15    16   114 5/15/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .944400 cc2=  .790097 lx=  2.72495 if=  60 il= 101 5/2/2020   n=  41 now=      13 end=         15        13        15 U=    29.39 T=   47.1 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  60. x2= 101. y1=  -.44 y2= -1.83 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .944400 cc2=  .790097 lx=  2.72595 if=  60 il= 101 5/2/2020   n=  41 now=      13 end=         15        13        15 U=    29.39 T=   47.1 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  60. x2= 101. y1=  -.44 y2= -1.83 BEST
GP: Deaths    Diamond_Princess 5/2/2020        101      13       15      13       15    16   116 5/17/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .941313 cc2=  .785140 lx=  2.77495 if=  61 il= 101 5/2/2020   n=  40 now=      13 end=         16        13        15 U=    33.40 T=   48.9 p1=  23.1 p2=    81.2 ed=   127 5/28/2020   x1=  61. x2= 101. y1=  -.36 y2= -1.56     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       16      13       15    16   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .944862 cc2=  .786748 lx=  4.56495 if=  62 il= 101 5/2/2020   n=  39 now=      13 end=         96        13        15 U=   316.40 T=  320.3 p1= 638.5 p2=    13.5 ed=   999 undefine    x1=  62. x2= 101. y1=   .82 y2=   .69     
GP: Deaths    Diamond_Princess 5/2/2020        101      13    -          13       15    16   999 undefine  
AAA2     1 Diamond_Princess Deaths    cc1=  .942136 cc2=  .782008 lx=  4.56495 if=  63 il= 101 5/2/2020   n=  38 now=      13 end=         96        13        15 U=   308.28 T=  314.7 p1= 638.5 p2=    13.5 ed=   999 undefine    x1=  63. x2= 101. y1=   .82 y2=   .69     
GP: Deaths    Diamond_Princess 5/2/2020        101      13    -          13       15    16   999 undefine  
AAA2     1 Diamond_Princess Deaths    cc1=  .938624 cc2=  .776402 lx=  3.91495 if=  64 il= 101 5/2/2020   n=  37 now=      13 end=         50        13        15 U=   208.34 T=  163.5 p1= 284.6 p2=    26.0 ed=   655 11/7/2021   x1=  64. x2= 101. y1=   .48 y2=   .30     
GP: Deaths    Diamond_Princess 5/2/2020        101      13    -          13       15    16   655 11/7/2021 
AAA2     1 Diamond_Princess Deaths    cc1=  .934370 cc2=  .769971 lx=  3.36495 if=  65 il= 101 5/2/2020   n=  36 now=      13 end=         28        13        15 U=   126.92 T=   72.7 p1= 115.4 p2=    46.4 ed=   372 1/28/2021   x1=  65. x2= 101. y1=   .06 y2=  -.22     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       28      13       15    16   372 1/28/2021 
AAA2     1 Diamond_Princess Deaths    cc1=  .929307 cc2=  .762640 lx=  3.10495 if=  66 il= 101 5/2/2020   n=  35 now=      13 end=         22        13        15 U=    88.39 T=   46.5 p1=  69.2 p2=    59.1 ed=   255 10/3/2020   x1=  66. x2= 101. y1=  -.22 y2=  -.62     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       22      13       15    16   255 10/3/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .923337 cc2=  .754306 lx=  2.95495 if=  67 il= 101 5/2/2020   n=  34 now=      13 end=         19        13        15 U=    66.09 T=   38.8 p1=  46.2 p2=    68.4 ed=   194 8/3/2020    x1=  67. x2= 101. y1=  -.43 y2=  -.94     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       19      13       15    16   194 8/3/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .916350 cc2=  .744851 lx=  2.86495 if=  68 il= 101 5/2/2020   n=  33 now=      13 end=         17        13        15 U=    52.52 T=   37.8 p1=  30.8 p2=    76.5 ed=   161 7/1/2020    x1=  68. x2= 101. y1=  -.58 y2= -1.20     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       17      13       15    16   161 7/1/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .908221 cc2=  .734144 lx=  2.81495 if=  69 il= 101 5/2/2020   n=  32 now=      13 end=         16        13        15 U=    44.59 T=   39.2 p1=  23.1 p2=    81.2 ed=   144 6/14/2020   x1=  69. x2= 101. y1=  -.67 y2= -1.39     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       16      13       15    16   144 6/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .898843 cc2=  .722066 lx=  2.81495 if=  70 il= 101 5/2/2020   n=  31 now=      13 end=         16        13        15 U=    60.58 T=   17.0 p1=  23.1 p2=    81.2 ed=   159 6/29/2020   x1=  70. x2= 101. y1=  -.87 y2= -1.39     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       16      13       15    16   159 6/29/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .896903 cc2=  .717298 lx=  2.74495 if=  71 il= 101 5/2/2020   n=  30 now=      13 end=         15        13        15 U=    45.70 T=   22.6 p1=  15.4 p2=    86.7 ed=   130 5/31/2020   x1=  71. x2= 101. y1= -1.06 y2= -1.71 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .896903 cc2=  .717298 lx=  2.74995 if=  71 il= 101 5/2/2020   n=  30 now=      13 end=         15        13        15 U=    45.70 T=   22.6 p1=  15.4 p2=    86.7 ed=   130 5/31/2020   x1=  71. x2= 101. y1= -1.06 y2= -1.71 BEST
GP: Deaths    Diamond_Princess 5/2/2020        101      13       15      13       15    16   130 5/31/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .893805 cc2=  .711231 lx=  2.70495 if=  72 il= 101 5/2/2020   n=  29 now=      13 end=         14        13        15 U=    36.92 T=   28.4 p1=   7.7 p2=    92.9 ed=   115 5/16/2020   x1=  72. x2= 101. y1= -1.18 y2= -1.97     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   115 5/16/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .889317 cc2=  .703622 lx=  2.67495 if=  73 il= 101 5/2/2020   n=  28 now=      13 end=         14        13        15 U=    30.31 T=   34.1 p1=   7.7 p2=    92.9 ed=   105 5/6/2020    x1=  73. x2= 101. y1= -1.28 y2= -2.21     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16   105 5/6/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .883157 cc2=  .694174 lx=  2.64495 if=  74 il= 101 5/2/2020   n=  27 now=      13 end=         14        13        15 U=    23.95 T=   40.5 p1=   7.7 p2=    92.9 ed=    97 4/28/2020   x1=  74. x2= 101. y1= -1.40 y2= -2.53     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       14      13       15    16    97 4/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .874965 cc2=  .682515 lx=  2.62495 if=  75 il= 101 5/2/2020   n=  26 now=      13 end=         13        13        15 U=    19.54 T=   46.0 p1=    .0 p2=   100.0 ed=    92 4/23/2020   x1=  75. x2= 101. y1= -1.48 y2= -2.81     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       13      13       15    16    92 4/23/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .864293 cc2=  .668177 lx=  2.61495 if=  76 il= 101 5/2/2020   n=  25 now=      13 end=         13        13        15 U=    17.03 T=   50.0 p1=    .0 p2=   100.0 ed=    90 4/21/2020   x1=  76. x2= 101. y1= -1.53 y2= -3.00     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       13      13       15    16    90 4/21/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .850543 cc2=  .650543 lx=  2.60495 if=  77 il= 101 5/2/2020   n=  24 now=      13 end=         13        13        15 U=    14.60 T=   54.0 p1=    .0 p2=   100.0 ed=    88 4/19/2020   x1=  77. x2= 101. y1= -1.57 y2= -3.22     
GP: Deaths    Diamond_Princess 5/2/2020        101      13       13      13       15    16    88 4/19/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .980951 cc2=  .864704 lx=  2.71495 if=  29 il= 102 5/3/2020   n=  73 now=      13 end=         15        13        15 U=    28.06 T=   48.8 p1=  15.4 p2=    86.7 ed=   114 5/15/2020   x1=  29. x2= 102. y1=   .70 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .980958 cc2=  .864704 lx=  2.71095 if=  29 il= 102 5/3/2020   n=  73 now=      13 end=         15        13        15 U=    28.06 T=   48.8 p1=  15.4 p2=    86.7 ed=   114 5/15/2020   x1=  29. x2= 102. y1=   .70 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   114 5/15/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .980317 cc2=  .863276 lx=  2.71495 if=  30 il= 102 5/3/2020   n=  72 now=      13 end=         15        13        15 U=    27.68 T=   49.5 p1=  15.4 p2=    86.7 ed=   114 5/15/2020   x1=  30. x2= 102. y1=   .70 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .980318 cc2=  .863276 lx=  2.71595 if=  30 il= 102 5/3/2020   n=  72 now=      13 end=         15        13        15 U=    27.68 T=   49.5 p1=  15.4 p2=    86.7 ed=   114 5/15/2020   x1=  30. x2= 102. y1=   .70 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   114 5/15/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .979846 cc2=  .861995 lx=  2.72495 if=  31 il= 102 5/3/2020   n=  71 now=      13 end=         15        13        15 U=    27.94 T=   50.8 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  31. x2= 102. y1=   .71 y2= -1.83 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .979846 cc2=  .861995 lx=  2.72495 if=  31 il= 102 5/3/2020   n=  71 now=      13 end=         15        13        15 U=    27.94 T=   50.8 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  31. x2= 102. y1=   .71 y2= -1.83 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   116 5/17/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .979735 cc2=  .861057 lx=  2.74495 if=  32 il= 102 5/3/2020   n=  70 now=      13 end=         15        13        15 U=    31.63 T=   47.8 p1=  15.4 p2=    86.7 ed=   122 5/23/2020   x1=  32. x2= 102. y1=   .50 y2= -1.71 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .979738 cc2=  .861057 lx=  2.74095 if=  32 il= 102 5/3/2020   n=  70 now=      13 end=         15        13        15 U=    31.63 T=   47.8 p1=  15.4 p2=    86.7 ed=   122 5/23/2020   x1=  32. x2= 102. y1=   .50 y2= -1.71 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   122 5/23/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .978927 cc2=  .859404 lx=  2.74495 if=  33 il= 102 5/3/2020   n=  69 now=      13 end=         15        13        15 U=    31.17 T=   48.5 p1=  15.4 p2=    86.7 ed=   122 5/23/2020   x1=  33. x2= 102. y1=   .50 y2= -1.71 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .978928 cc2=  .859404 lx=  2.74595 if=  33 il= 102 5/3/2020   n=  69 now=      13 end=         15        13        15 U=    31.17 T=   48.5 p1=  15.4 p2=    86.7 ed=   122 5/23/2020   x1=  33. x2= 102. y1=   .50 y2= -1.71 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   122 5/23/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .978221 cc2=  .857836 lx=  2.75495 if=  34 il= 102 5/3/2020   n=  68 now=      13 end=         15        13        15 U=    31.40 T=   49.8 p1=  15.4 p2=    86.7 ed=   123 5/24/2020   x1=  34. x2= 102. y1=   .50 y2= -1.66 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .978222 cc2=  .857836 lx=  2.75595 if=  34 il= 102 5/3/2020   n=  68 now=      13 end=         15        13        15 U=    31.40 T=   49.8 p1=  15.4 p2=    86.7 ed=   123 5/24/2020   x1=  34. x2= 102. y1=   .50 y2= -1.66 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   123 5/24/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .977793 cc2=  .856525 lx=  2.77495 if=  35 il= 102 5/3/2020   n=  67 now=      13 end=         16        13        15 U=    35.47 T=   46.6 p1=  23.1 p2=    81.2 ed=   130 5/31/2020   x1=  35. x2= 102. y1=   .33 y2= -1.56     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       16      13       15    17   130 5/31/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .976791 cc2=  .854622 lx=  2.78495 if=  36 il= 102 5/3/2020   n=  66 now=      13 end=         16        13        15 U=    35.68 T=   48.0 p1=  23.1 p2=    81.2 ed=   132 6/2/2020    x1=  36. x2= 102. y1=   .34 y2= -1.51     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       16      13       15    17   132 6/2/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .975819 cc2=  .852727 lx=  2.79495 if=  37 il= 102 5/3/2020   n=  65 now=      13 end=         16        13        15 U=    44.13 T=   37.1 p1=  23.1 p2=    81.2 ed=   141 6/11/2020   x1=  37. x2= 102. y1=   .00 y2= -1.47     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       16      13       15    17   141 6/11/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .976105 cc2=  .852070 lx=  2.77495 if=  38 il= 102 5/3/2020   n=  64 now=      13 end=         16        13        15 U=    41.46 T=   37.3 p1=  23.1 p2=    81.2 ed=   135 6/5/2020    x1=  38. x2= 102. y1=  -.02 y2= -1.56     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       16      13       15    17   135 6/5/2020  
AAA1     1 Diamond_Princess Deaths    cc1=  .976259 cc2=  .851259 lx=  2.76495 if=  39 il= 102 5/3/2020   n=  63 now=      13 end=         15        13        15 U=    39.82 T=   37.9 p1=  15.4 p2=    86.7 ed=   131 6/1/2020    x1=  39. x2= 102. y1=  -.03 y2= -1.61 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .976259 cc2=  .851259 lx=  2.76495 if=  39 il= 102 5/3/2020   n=  63 now=      13 end=         15        13        15 U=    39.82 T=   37.9 p1=  15.4 p2=    86.7 ed=   131 6/1/2020    x1=  39. x2= 102. y1=  -.03 y2= -1.61 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   131 6/1/2020  
AAA1     1 Diamond_Princess Deaths    cc1=  .976269 cc2=  .850281 lx=  2.75495 if=  40 il= 102 5/3/2020   n=  62 now=      13 end=         15        13        15 U=    38.20 T=   38.6 p1=  15.4 p2=    86.7 ed=   128 5/29/2020   x1=  40. x2= 102. y1=  -.04 y2= -1.66 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .976269 cc2=  .850281 lx=  2.75295 if=  40 il= 102 5/3/2020   n=  62 now=      13 end=         15        13        15 U=    38.20 T=   38.6 p1=  15.4 p2=    86.7 ed=   128 5/29/2020   x1=  40. x2= 102. y1=  -.04 y2= -1.66 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   128 5/29/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .976126 cc2=  .849126 lx=  2.74495 if=  41 il= 102 5/3/2020   n=  61 now=      13 end=         15        13        15 U=    36.60 T=   39.2 p1=  15.4 p2=    86.7 ed=   125 5/26/2020   x1=  41. x2= 102. y1=  -.05 y2= -1.71 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .976127 cc2=  .849126 lx=  2.74295 if=  41 il= 102 5/3/2020   n=  61 now=      13 end=         15        13        15 U=    36.60 T=   39.2 p1=  15.4 p2=    86.7 ed=   125 5/26/2020   x1=  41. x2= 102. y1=  -.05 y2= -1.71 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   125 5/26/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .975820 cc2=  .847783 lx=  2.73495 if=  42 il= 102 5/3/2020   n=  60 now=      13 end=         15        13        15 U=    35.02 T=   40.0 p1=  15.4 p2=    86.7 ed=   122 5/23/2020   x1=  42. x2= 102. y1=  -.06 y2= -1.77 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .975820 cc2=  .847783 lx=  2.73295 if=  42 il= 102 5/3/2020   n=  60 now=      13 end=         15        13        15 U=    35.02 T=   40.0 p1=  15.4 p2=    86.7 ed=   122 5/23/2020   x1=  42. x2= 102. y1=  -.06 y2= -1.77 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   122 5/23/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .975339 cc2=  .846239 lx=  2.72495 if=  43 il= 102 5/3/2020   n=  59 now=      13 end=         15        13        15 U=    33.46 T=   40.7 p1=  15.4 p2=    86.7 ed=   119 5/20/2020   x1=  43. x2= 102. y1=  -.07 y2= -1.83 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .975339 cc2=  .846239 lx=  2.72495 if=  43 il= 102 5/3/2020   n=  59 now=      13 end=         15        13        15 U=    33.46 T=   40.7 p1=  15.4 p2=    86.7 ed=   119 5/20/2020   x1=  43. x2= 102. y1=  -.07 y2= -1.83 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   119 5/20/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .974670 cc2=  .844481 lx=  2.71495 if=  44 il= 102 5/3/2020   n=  58 now=      13 end=         15        13        15 U=    31.92 T=   41.4 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  44. x2= 102. y1=  -.08 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .974672 cc2=  .844481 lx=  2.71695 if=  44 il= 102 5/3/2020   n=  58 now=      13 end=         15        13        15 U=    31.92 T=   41.4 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  44. x2= 102. y1=  -.08 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   116 5/17/2020 
AAA1     1 Diamond_Princess Deaths    cc1=  .973801 cc2=  .842494 lx=  2.71495 if=  45 il= 102 5/3/2020   n=  57 now=      13 end=         15        13        15 U=    31.37 T=   42.5 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  45. x2= 102. y1=  -.08 y2= -1.90 BEST
AAA2     1 Diamond_Princess Deaths    cc1=  .973808 cc2=  .842494 lx=  2.70995 if=  45 il= 102 5/3/2020   n=  57 now=      13 end=         15        13        15 U=    31.37 T=   42.5 p1=  15.4 p2=    86.7 ed=   116 5/17/2020   x1=  45. x2= 102. y1=  -.08 y2= -1.90 BEST
GP: Deaths    Diamond_Princess 5/3/2020        102      13       15      13       15    17   116 5/17/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .972740 cc2=  .840287 lx=  2.70495 if=  46 il= 102 5/3/2020   n=  56 now=      13 end=         14        13        15 U=    29.86 T=   43.3 p1=   7.7 p2=    92.9 ed=   113 5/14/2020   x1=  46. x2= 102. y1=  -.09 y2= -1.97     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   113 5/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .971454 cc2=  .837823 lx=  2.69495 if=  47 il= 102 5/3/2020   n=  55 now=      13 end=         14        13        15 U=    28.37 T=   44.1 p1=   7.7 p2=    92.9 ed=   111 5/12/2020   x1=  47. x2= 102. y1=  -.10 y2= -2.04     
GP: Deaths    Diamond_Princess 5/3/2020        102      13       14      13       15    17   111 5/12/2020 
