TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8191.00000        9.01079
TAB:  Azerbaijan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Azerbaijan 5/22/2020       121    8191    18597    3855     5900    11   258 10/6/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .998770 cc2=  .697259 lx=  9.14079 if= 111 il= 121 5/22/2020  n=  10 now=    8191 end=       9328      3855      5900 U=    29.35 T=  117.4 p1=  13.9 p2=    87.8 ed=   186 7/26/2020   x1= 111. x2= 121. y1=   .22 y2=  -.12     
GP: Confirmed Azerbaijan 5/22/2020       121    8191     9328    3855     5900    11   186 7/26/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999583 cc2=  .683355 lx=  8.76079 if= 112 il= 121 5/22/2020  n=   9 now=    8191 end=       6379      3855      5900 U=    17.66 T=  108.9 p1= -22.1 p2=   128.4 ed=   150 6/20/2020   x1= 112. x2= 121. y1=  -.18 y2=  -.69     
GP: Confirmed Azerbaijan 5/22/2020       121    8191     6379    3855     5900    11   150 6/20/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .999632 cc2=  .666299 lx=  8.66079 if= 113 il= 121 5/22/2020  n=   8 now=    8191 end=       5772      3855      5900 U=    14.70 T=  107.7 p1= -29.5 p2=   141.9 ed=   142 6/12/2020   x1= 113. x2= 121. y1=  -.36 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .999632 cc2=  .666299 lx=  8.65979 if= 113 il= 121 5/22/2020  n=   8 now=    8191 end=       5772      3855      5900 U=    14.70 T=  107.7 p1= -29.5 p2=   141.9 ed=   142 6/12/2020   x1= 113. x2= 121. y1=  -.36 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/22/2020       121    8191     5772    3855     5900    11   142 6/12/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999787 cc2=  .646233 lx=  8.57079 if= 114 il= 121 5/22/2020  n=   7 now=    8191 end=       5275      3855      5900 U=    11.68 T=  107.5 p1= -35.6 p2=   155.3 ed=   135 6/5/2020    x1= 114. x2= 121. y1=  -.56 y2= -1.16     
GP: Confirmed Azerbaijan 5/22/2020       121    8191     5275    3855     5900    11   135 6/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .999886 cc2=  .621921 lx=  8.67079 if= 115 il= 121 5/22/2020  n=   6 now=    8191 end=       5830      3855      5900 U=    14.86 T=  107.9 p1= -28.8 p2=   140.5 ed=   142 6/12/2020   x1= 115. x2= 121. y1=  -.48 y2=  -.88 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .999886 cc2=  .621921 lx=  8.67479 if= 115 il= 121 5/22/2020  n=   6 now=    8191 end=       5830      3855      5900 U=    14.86 T=  107.9 p1= -28.8 p2=   140.5 ed=   142 6/12/2020   x1= 115. x2= 121. y1=  -.48 y2=  -.88 BEST
GP: Confirmed Azerbaijan 5/22/2020       121    8191     5830    3855     5900    11   142 6/12/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999831 cc2=  .591582 lx=  8.72079 if= 116 il= 121 5/22/2020  n=   5 now=    8191 end=       6129      3855      5900 U=    16.57 T=  108.3 p1= -25.2 p2=   133.6 ed=   147 6/17/2020   x1= 116. x2= 121. y1=  -.47 y2=  -.77     
GP: Confirmed Azerbaijan 5/22/2020       121    8191     6129    3855     5900    11   147 6/17/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .992721 cc2=  .883612 lx=  8.73079 if=  39 il= 122 5/23/2020  n=  83 now=    8191 end=       6190      3982      5900 U=    29.12 T=   98.2 p1= -24.4 p2=   132.3 ed=   166 7/6/2020    x1=  39. x2= 122. y1=  2.03 y2=  -.82     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6190    3982     5900    11   166 7/6/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .992577 cc2=  .882812 lx=  8.72079 if=  40 il= 122 5/23/2020  n=  82 now=    8191 end=       6129      3982      5900 U=    28.55 T=   98.0 p1= -25.2 p2=   133.6 ed=   165 7/5/2020    x1=  40. x2= 122. y1=  2.03 y2=  -.84     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6129    3982     5900    11   165 7/5/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .992374 cc2=  .881943 lx=  8.72079 if=  41 il= 122 5/23/2020  n=  81 now=    8191 end=       6129      3982      5900 U=    28.20 T=   98.3 p1= -25.2 p2=   133.6 ed=   164 7/4/2020    x1=  41. x2= 122. y1=  2.03 y2=  -.84     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6129    3982     5900    11   164 7/4/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .992121 cc2=  .881010 lx=  8.71079 if=  42 il= 122 5/23/2020  n=  80 now=    8191 end=       6068      3982      5900 U=    27.64 T=   98.1 p1= -25.9 p2=   135.0 ed=   163 7/3/2020    x1=  42. x2= 122. y1=  2.03 y2=  -.86     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6068    3982     5900    11   163 7/3/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .991829 cc2=  .880025 lx=  8.71079 if=  43 il= 122 5/23/2020  n=  79 now=    8191 end=       6068      3982      5900 U=    28.23 T=   97.6 p1= -25.9 p2=   135.0 ed=   164 7/4/2020    x1=  43. x2= 122. y1=  1.93 y2=  -.86     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6068    3982     5900    11   164 7/4/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991601 cc2=  .879092 lx=  8.70079 if=  44 il= 122 5/23/2020  n=  78 now=    8191 end=       6007      3982      5900 U=    27.65 T=   97.4 p1= -26.7 p2=   136.4 ed=   162 7/2/2020    x1=  44. x2= 122. y1=  1.93 y2=  -.89 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991602 cc2=  .879092 lx=  8.70579 if=  44 il= 122 5/23/2020  n=  78 now=    8191 end=       6007      3982      5900 U=    27.65 T=   97.4 p1= -26.7 p2=   136.4 ed=   162 7/2/2020    x1=  44. x2= 122. y1=  1.93 y2=  -.89 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6007    3982     5900    11   162 7/2/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991316 cc2=  .878089 lx=  8.70079 if=  45 il= 122 5/23/2020  n=  77 now=    8191 end=       6007      3982      5900 U=    27.89 T=   97.2 p1= -26.7 p2=   136.4 ed=   163 7/3/2020    x1=  45. x2= 122. y1=  1.87 y2=  -.89 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991316 cc2=  .878089 lx=  8.70179 if=  45 il= 122 5/23/2020  n=  77 now=    8191 end=       6007      3982      5900 U=    27.89 T=   97.2 p1= -26.7 p2=   136.4 ed=   163 7/3/2020    x1=  45. x2= 122. y1=  1.87 y2=  -.89 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6007    3982     5900    11   163 7/3/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991068 cc2=  .877108 lx=  8.69079 if=  46 il= 122 5/23/2020  n=  76 now=    8191 end=       5947      3982      5900 U=    27.30 T=   97.1 p1= -27.4 p2=   137.7 ed=   161 7/1/2020    x1=  46. x2= 122. y1=  1.87 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991069 cc2=  .877108 lx=  8.69579 if=  46 il= 122 5/23/2020  n=  76 now=    8191 end=       5947      3982      5900 U=    27.30 T=   97.1 p1= -27.4 p2=   137.7 ed=   161 7/1/2020    x1=  46. x2= 122. y1=  1.87 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5947    3982     5900    11   161 7/1/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .990758 cc2=  .876050 lx=  8.69079 if=  47 il= 122 5/23/2020  n=  75 now=    8191 end=       5947      3982      5900 U=    26.94 T=   97.4 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  47. x2= 122. y1=  1.87 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990758 cc2=  .876050 lx=  8.69179 if=  47 il= 122 5/23/2020  n=  75 now=    8191 end=       5947      3982      5900 U=    26.94 T=   97.4 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  47. x2= 122. y1=  1.87 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5947    3982     5900    11   160 6/30/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .990395 cc2=  .874925 lx=  8.69079 if=  48 il= 122 5/23/2020  n=  74 now=    8191 end=       5947      3982      5900 U=    26.88 T=   97.5 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  48. x2= 122. y1=  1.84 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990395 cc2=  .874925 lx=  8.68879 if=  48 il= 122 5/23/2020  n=  74 now=    8191 end=       5947      3982      5900 U=    26.88 T=   97.5 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  48. x2= 122. y1=  1.84 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5947    3982     5900    11   160 6/30/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .990010 cc2=  .873762 lx=  8.69079 if=  49 il= 122 5/23/2020  n=  73 now=    8191 end=       5947      3982      5900 U=    26.52 T=   97.8 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  49. x2= 122. y1=  1.84 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990010 cc2=  .873762 lx=  8.68679 if=  49 il= 122 5/23/2020  n=  73 now=    8191 end=       5947      3982      5900 U=    26.52 T=   97.8 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  49. x2= 122. y1=  1.84 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5947    3982     5900    11   160 6/30/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .989591 cc2=  .872550 lx=  8.69079 if=  50 il= 122 5/23/2020  n=  72 now=    8191 end=       5947      3982      5900 U=    26.16 T=   98.1 p1= -27.4 p2=   137.7 ed=   159 6/29/2020   x1=  50. x2= 122. y1=  1.84 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .989592 cc2=  .872550 lx=  8.68679 if=  50 il= 122 5/23/2020  n=  72 now=    8191 end=       5947      3982      5900 U=    26.16 T=   98.1 p1= -27.4 p2=   137.7 ed=   159 6/29/2020   x1=  50. x2= 122. y1=  1.84 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5947    3982     5900    11   159 6/29/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .989170 cc2=  .871319 lx=  8.69079 if=  51 il= 122 5/23/2020  n=  71 now=    8191 end=       5947      3982      5900 U=    26.28 T=   98.0 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  51. x2= 122. y1=  1.79 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .989170 cc2=  .871319 lx=  8.68979 if=  51 il= 122 5/23/2020  n=  71 now=    8191 end=       5947      3982      5900 U=    26.28 T=   98.0 p1= -27.4 p2=   137.7 ed=   160 6/30/2020   x1=  51. x2= 122. y1=  1.79 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5947    3982     5900    11   160 6/30/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .988713 cc2=  .870034 lx=  8.69079 if=  52 il= 122 5/23/2020  n=  70 now=    8191 end=       5947      3982      5900 U=    25.91 T=   98.3 p1= -27.4 p2=   137.7 ed=   159 6/29/2020   x1=  52. x2= 122. y1=  1.79 y2=  -.91 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .988713 cc2=  .870034 lx=  8.69279 if=  52 il= 122 5/23/2020  n=  70 now=    8191 end=       5947      3982      5900 U=    25.91 T=   98.3 p1= -27.4 p2=   137.7 ed=   159 6/29/2020   x1=  52. x2= 122. y1=  1.79 y2=  -.91 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5947    3982     5900    11   159 6/29/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .988280 cc2=  .868757 lx=  8.70079 if=  53 il= 122 5/23/2020  n=  69 now=    8191 end=       6007      3982      5900 U=    26.49 T=   98.5 p1= -26.7 p2=   136.4 ed=   160 6/30/2020   x1=  53. x2= 122. y1=  1.72 y2=  -.89 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .988281 cc2=  .868757 lx=  8.69779 if=  53 il= 122 5/23/2020  n=  69 now=    8191 end=       6007      3982      5900 U=    26.49 T=   98.5 p1= -26.7 p2=   136.4 ed=   160 6/30/2020   x1=  53. x2= 122. y1=  1.72 y2=  -.89 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6007    3982     5900    11   160 6/30/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .984317 cc2=  .856280 lx=  8.81079 if=  62 il= 122 5/23/2020  n=  60 now=    8191 end=       6706      3982      5900 U=    28.29 T=  103.6 p1= -18.1 p2=   122.1 ed=   170 7/10/2020   x1=  62. x2= 122. y1=  1.47 y2=  -.65     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6706    3982     5900    11   170 7/10/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .984504 cc2=  .853198 lx=  8.94079 if=  65 il= 122 5/23/2020  n=  57 now=    8191 end=       7637      3982      5900 U=    32.15 T=  108.2 p1=  -6.8 p2=   107.3 ed=   184 7/24/2020   x1=  65. x2= 122. y1=  1.34 y2=  -.43     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     7637    3982     5900    11   184 7/24/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .985610 cc2=  .848249 lx=  9.39079 if=  70 il= 122 5/23/2020  n=  52 now=    8191 end=      11977      3982      5900 U=    44.89 T=  126.3 p1=  46.2 p2=    68.4 ed=   232 9/10/2020   x1=  70. x2= 122. y1=  1.25 y2=   .10     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    11977    3982     5900    11   232 9/10/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .985943 cc2=  .847267 lx=  9.55079 if=  71 il= 122 5/23/2020  n=  51 now=    8191 end=      14055      3982      5900 U=    49.16 T=  133.4 p1=  71.6 p2=    58.3 ed=   249 9/27/2020   x1=  71. x2= 122. y1=  1.27 y2=   .23     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    14055    3982     5900    11   249 9/27/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .987743 cc2=  .846322 lx= 10.23079 if=  73 il= 122 5/23/2020  n=  49 now=    8191 end=      27744      3982      5900 U=    68.37 T=  167.4 p1= 238.7 p2=    29.5 ed=   328 12/15/2020  x1=  73. x2= 122. y1=  1.38 y2=   .66     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   328 12/15/2020
AAA2     1 Azerbaijan Confirmed cc1=  .988734 cc2=  .845877 lx= 10.88079 if=  74 il= 122 5/23/2020  n=  48 now=    8191 end=      53145      3982      5900 U=    86.59 T=  204.4 p1= 548.8 p2=    15.4 ed=   408 3/5/2021    x1=  74. x2= 122. y1=  1.51 y2=   .95     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   408 3/5/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989736 cc2=  .845399 lx= 11.01079 if=  75 il= 122 5/23/2020  n=  47 now=    8191 end=      60523      3982      5900 U=    91.52 T=  213.6 p1= 638.9 p2=    13.5 ed=   429 3/26/2021   x1=  75. x2= 122. y1=  1.51 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   429 3/26/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .989904 cc2=  .839149 lx= 11.01079 if=  79 il= 122 5/23/2020  n=  43 now=    8191 end=      60523      3982      5900 U=   104.16 T=  226.3 p1= 638.9 p2=    13.5 ed=   472 5/8/2021    x1=  79. x2= 122. y1=  1.41 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   472 5/8/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989238 cc2=  .836739 lx= 11.01079 if=  80 il= 122 5/23/2020  n=  42 now=    8191 end=      60523      3982      5900 U=   105.85 T=  228.0 p1= 638.9 p2=    13.5 ed=   477 5/13/2021   x1=  80. x2= 122. y1=  1.40 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   477 5/13/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .988690 cc2=  .834386 lx= 11.01079 if=  81 il= 122 5/23/2020  n=  41 now=    8191 end=      60523      3982      5900 U=   105.78 T=  227.9 p1= 638.9 p2=    13.5 ed=   477 5/13/2021   x1=  81. x2= 122. y1=  1.39 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   477 5/13/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987707 cc2=  .829593 lx= 11.01079 if=  83 il= 122 5/23/2020  n=  39 now=    8191 end=      60523      3982      5900 U=   106.61 T=  228.7 p1= 638.9 p2=    13.5 ed=   480 5/16/2021   x1=  83. x2= 122. y1=  1.37 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   480 5/16/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987412 cc2=  .827284 lx= 11.01079 if=  84 il= 122 5/23/2020  n=  38 now=    8191 end=      60523      3982      5900 U=   107.32 T=  229.4 p1= 638.9 p2=    13.5 ed=   482 5/18/2021   x1=  84. x2= 122. y1=  1.36 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   482 5/18/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987399 cc2=  .823000 lx= 11.01079 if=  86 il= 122 5/23/2020  n=  36 now=    8191 end=      60523      3982      5900 U=   106.94 T=  229.1 p1= 638.9 p2=    13.5 ed=   481 5/17/2021   x1=  86. x2= 122. y1=  1.34 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   481 5/17/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987800 cc2=  .821133 lx= 11.01079 if=  87 il= 122 5/23/2020  n=  35 now=    8191 end=      60523      3982      5900 U=   105.99 T=  228.1 p1= 638.9 p2=    13.5 ed=   478 5/14/2021   x1=  87. x2= 122. y1=  1.33 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   478 5/14/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .988274 cc2=  .819243 lx= 11.01079 if=  88 il= 122 5/23/2020  n=  34 now=    8191 end=      60523      3982      5900 U=   104.47 T=  226.6 p1= 638.9 p2=    13.5 ed=   473 5/9/2021    x1=  88. x2= 122. y1=  1.33 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   473 5/9/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989175 cc2=  .815098 lx= 11.01079 if=  90 il= 122 5/23/2020  n=  32 now=    8191 end=      60523      3982      5900 U=   103.16 T=  225.3 p1= 638.9 p2=    13.5 ed=   468 5/4/2021    x1=  90. x2= 122. y1=  1.31 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   468 5/4/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989946 cc2=  .813169 lx= 11.01079 if=  91 il= 122 5/23/2020  n=  31 now=    8191 end=      60523      3982      5900 U=   102.19 T=  224.3 p1= 638.9 p2=    13.5 ed=   465 5/1/2021    x1=  91. x2= 122. y1=  1.30 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   465 5/1/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .990880 cc2=  .811275 lx= 11.01079 if=  92 il= 122 5/23/2020  n=  30 now=    8191 end=      60523      3982      5900 U=   100.66 T=  222.8 p1= 638.9 p2=    13.5 ed=   460 4/26/2021   x1=  92. x2= 122. y1=  1.30 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   460 4/26/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .991801 cc2=  .809227 lx= 11.01079 if=  93 il= 122 5/23/2020  n=  29 now=    8191 end=      60523      3982      5900 U=    99.88 T=  222.0 p1= 638.9 p2=    13.5 ed=   457 4/23/2021   x1=  93. x2= 122. y1=  1.29 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   457 4/23/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .992996 cc2=  .807300 lx= 11.01079 if=  94 il= 122 5/23/2020  n=  28 now=    8191 end=      60523      3982      5900 U=    97.88 T=  220.0 p1= 638.9 p2=    13.5 ed=   450 4/16/2021   x1=  94. x2= 122. y1=  1.29 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   450 4/16/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .994035 cc2=  .805053 lx= 11.01079 if=  95 il= 122 5/23/2020  n=  27 now=    8191 end=      60523      3982      5900 U=    95.98 T=  218.1 p1= 638.9 p2=    13.5 ed=   444 4/10/2021   x1=  95. x2= 122. y1=  1.28 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   444 4/10/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .994923 cc2=  .802473 lx= 11.01079 if=  96 il= 122 5/23/2020  n=  26 now=    8191 end=      60523      3982      5900 U=    94.28 T=  216.4 p1= 638.9 p2=    13.5 ed=   438 4/4/2021    x1=  96. x2= 122. y1=  1.28 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   438 4/4/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .995701 cc2=  .799585 lx= 11.01079 if=  97 il= 122 5/23/2020  n=  25 now=    8191 end=      60523      3982      5900 U=    92.81 T=  214.9 p1= 638.9 p2=    13.5 ed=   433 3/30/2021   x1=  97. x2= 122. y1=  1.27 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   433 3/30/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .996430 cc2=  .796430 lx= 11.01079 if=  98 il= 122 5/23/2020  n=  24 now=    8191 end=      60523      3982      5900 U=    91.80 T=  213.9 p1= 638.9 p2=    13.5 ed=   430 3/27/2021   x1=  98. x2= 122. y1=  1.26 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   430 3/27/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .997267 cc2=  .793143 lx= 11.01079 if=  99 il= 122 5/23/2020  n=  23 now=    8191 end=      60523      3982      5900 U=    90.06 T=  212.2 p1= 638.9 p2=    13.5 ed=   424 3/21/2021   x1=  99. x2= 122. y1=  1.26 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   424 3/21/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .997953 cc2=  .789439 lx= 11.01079 if= 100 il= 122 5/23/2020  n=  22 now=    8191 end=      60523      3982      5900 U=    88.86 T=  211.0 p1= 638.9 p2=    13.5 ed=   420 3/17/2021   x1= 100. x2= 122. y1=  1.25 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   420 3/17/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998650 cc2=  .785449 lx= 11.01079 if= 101 il= 122 5/23/2020  n=  21 now=    8191 end=      60523      3982      5900 U=    86.98 T=  209.1 p1= 638.9 p2=    13.5 ed=   414 3/11/2021   x1= 101. x2= 122. y1=  1.24 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   414 3/11/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .999116 cc2=  .780898 lx= 11.01079 if= 102 il= 122 5/23/2020  n=  20 now=    8191 end=      60523      3982      5900 U=    84.86 T=  207.0 p1= 638.9 p2=    13.5 ed=   407 3/4/2021    x1= 102. x2= 122. y1=  1.24 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   407 3/4/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .999270 cc2=  .775663 lx= 11.01079 if= 103 il= 122 5/23/2020  n=  19 now=    8191 end=      60523      3982      5900 U=    83.36 T=  205.4 p1= 638.9 p2=    13.5 ed=   402 2/27/2021   x1= 103. x2= 122. y1=  1.23 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   402 2/27/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .999253 cc2=  .769837 lx= 11.01079 if= 104 il= 122 5/23/2020  n=  18 now=    8191 end=      60523      3982      5900 U=    82.99 T=  205.1 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1= 104. x2= 122. y1=  1.22 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   400 2/25/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .999218 cc2=  .763516 lx= 11.01079 if= 105 il= 122 5/23/2020  n=  17 now=    8191 end=      60523      3982      5900 U=    81.98 T=  204.1 p1= 638.9 p2=    13.5 ed=   397 2/22/2021   x1= 105. x2= 122. y1=  1.21 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   397 2/22/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .999091 cc2=  .756555 lx= 10.84079 if= 106 il= 122 5/23/2020  n=  16 now=    8191 end=      51061      3982      5900 U=    76.73 T=  193.9 p1= 523.4 p2=    16.0 ed=   374 1/30/2021   x1= 106. x2= 122. y1=  1.15 y2=   .94     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   374 1/30/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998909 cc2=  .748909 lx= 10.81079 if= 107 il= 122 5/23/2020  n=  15 now=    8191 end=      49552      3982      5900 U=    75.02 T=  191.4 p1= 505.0 p2=    16.5 ed=   368 1/24/2021   x1= 107. x2= 122. y1=  1.12 y2=   .92     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   368 1/24/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998760 cc2=  .740561 lx= 11.01079 if= 108 il= 122 5/23/2020  n=  14 now=    8191 end=      60523      3982      5900 U=    83.43 T=  205.5 p1= 638.9 p2=    13.5 ed=   402 2/27/2021   x1= 108. x2= 122. y1=  1.17 y2=  1.00     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   402 2/27/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998675 cc2=  .731413 lx= 10.62079 if= 109 il= 122 5/23/2020  n=  13 now=    8191 end=      40978      3982      5900 U=    72.49 T=  183.4 p1= 400.3 p2=    20.0 ed=   354 1/10/2021   x1= 109. x2= 122. y1=  1.03 y2=   .85     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    -        3982     5900    11   354 1/10/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998933 cc2=  .721583 lx=  9.47079 if= 110 il= 122 5/23/2020  n=  12 now=    8191 end=      12975      3982      5900 U=    38.62 T=  128.4 p1=  58.4 p2=    63.1 ed=   219 8/28/2020   x1= 110. x2= 122. y1=   .48 y2=   .17     
GP: Confirmed Azerbaijan 5/23/2020       122    8191    12975    3982     5900    11   219 8/28/2020 
