TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4692.00000        8.45361
TAB:  US_Georgia_Gwinnett Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692     3475    2882     3553    19   131 6/1/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .990548 cc2=  .782034 lx=  8.18361 if=  98 il= 120 5/21/2020  n=  22 now=    4692 end=       3581      2882      3553 U=    18.09 T=   92.4 p1= -23.7 p2=   131.0 ed=   135 6/5/2020    x1=  98. x2= 120. y1=  -.31 y2= -1.53 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .990548 cc2=  .782034 lx=  8.18261 if=  98 il= 120 5/21/2020  n=  22 now=    4692 end=       3581      2882      3553 U=    18.09 T=   92.4 p1= -23.7 p2=   131.0 ed=   135 6/5/2020    x1=  98. x2= 120. y1=  -.31 y2= -1.53 BEST
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692     3581    2882     3553    19   135 6/5/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .963580 cc2=  .662069 lx= 10.45361 if= 110 il= 120 5/21/2020  n=  10 now=    4692 end=      34669      2882      3553 U=   168.33 T=  273.4 p1= 638.9 p2=    13.5 ed=   670 11/22/2021  x1= 110. x2= 120. y1=   .97 y2=   .91     
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692    -        2882     3553    19   670 11/22/2021
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .963654 cc2=  .647427 lx= 10.45361 if= 111 il= 120 5/21/2020  n=   9 now=    4692 end=      34669      2882      3553 U=   160.14 T=  265.9 p1= 638.9 p2=    13.5 ed=   643 10/26/2021  x1= 111. x2= 120. y1=   .97 y2=   .91     
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692    -        2882     3553    19   643 10/26/2021
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .963366 cc2=  .630032 lx= 10.45361 if= 112 il= 120 5/21/2020  n=   8 now=    4692 end=      34669      2882      3553 U=   147.95 T=  254.8 p1= 638.9 p2=    13.5 ed=   603 9/16/2021   x1= 112. x2= 120. y1=   .97 y2=   .91     
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692    -        2882     3553    19   603 9/16/2021 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .957269 cc2=  .603716 lx= 10.45361 if= 113 il= 120 5/21/2020  n=   7 now=    4692 end=      34669      2882      3553 U=   146.65 T=  253.6 p1= 638.9 p2=    13.5 ed=   599 9/12/2021   x1= 113. x2= 120. y1=   .96 y2=   .91     
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692    -        2882     3553    19   599 9/12/2021 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .957334 cc2=  .579370 lx= 10.45361 if= 114 il= 120 5/21/2020  n=   6 now=    4692 end=      34669      2882      3553 U=   146.31 T=  253.3 p1= 638.9 p2=    13.5 ed=   598 9/11/2021   x1= 114. x2= 120. y1=   .95 y2=   .91     
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692    -        2882     3553    19   598 9/11/2021 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .981872 cc2=  .573623 lx=  8.33361 if= 115 il= 120 5/21/2020  n=   5 now=    4692 end=       4161      2882      3553 U=    20.04 T=   99.9 p1= -11.3 p2=   112.8 ed=   147 6/17/2020   x1= 115. x2= 120. y1=  -.75 y2= -1.00     
GP: Confirmed US_Georgia_Gwinnett 5/21/2020       120    4692     4161    2882     3553    19   147 6/17/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998736 cc2=  .882489 lx=  8.20361 if=  48 il= 121 5/22/2020  n=  73 now=    4692 end=       3654      2961      3726 U=    20.42 T=   89.2 p1= -22.1 p2=   128.4 ed=   137 6/7/2020    x1=  48. x2= 121. y1=  2.02 y2= -1.56 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998737 cc2=  .882489 lx=  8.20261 if=  48 il= 121 5/22/2020  n=  73 now=    4692 end=       3654      2961      3726 U=    20.42 T=   89.2 p1= -22.1 p2=   128.4 ed=   137 6/7/2020    x1=  48. x2= 121. y1=  2.02 y2= -1.56 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3654    2961     3726    20   137 6/7/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998767 cc2=  .881726 lx=  8.19361 if=  49 il= 121 5/22/2020  n=  72 now=    4692 end=       3617      2961      3726 U=    19.87 T=   89.0 p1= -22.9 p2=   129.7 ed=   135 6/5/2020    x1=  49. x2= 121. y1=  2.01 y2= -1.61     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3617    2961     3726    20   135 6/5/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998754 cc2=  .880903 lx=  8.19361 if=  50 il= 121 5/22/2020  n=  71 now=    4692 end=       3617      2961      3726 U=    19.60 T=   89.5 p1= -22.9 p2=   129.7 ed=   135 6/5/2020    x1=  50. x2= 121. y1=  2.01 y2= -1.61     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3617    2961     3726    20   135 6/5/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998706 cc2=  .880028 lx=  8.19361 if=  51 il= 121 5/22/2020  n=  70 now=    4692 end=       3617      2961      3726 U=    19.32 T=   89.9 p1= -22.9 p2=   129.7 ed=   135 6/5/2020    x1=  51. x2= 121. y1=  2.01 y2= -1.61     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3617    2961     3726    20   135 6/5/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998653 cc2=  .879130 lx=  8.19361 if=  52 il= 121 5/22/2020  n=  69 now=    4692 end=       3617      2961      3726 U=    19.05 T=   90.4 p1= -22.9 p2=   129.7 ed=   135 6/5/2020    x1=  52. x2= 121. y1=  2.01 y2= -1.61     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3617    2961     3726    20   135 6/5/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998633 cc2=  .878247 lx=  8.20361 if=  53 il= 121 5/22/2020  n=  68 now=    4692 end=       3654      2961      3726 U=    19.55 T=   90.5 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  53. x2= 121. y1=  1.92 y2= -1.56 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998635 cc2=  .878247 lx=  8.19861 if=  53 il= 121 5/22/2020  n=  68 now=    4692 end=       3654      2961      3726 U=    19.55 T=   90.5 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  53. x2= 121. y1=  1.92 y2= -1.56 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3654    2961     3726    20   136 6/6/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998580 cc2=  .877313 lx=  8.20361 if=  54 il= 121 5/22/2020  n=  67 now=    4692 end=       3654      2961      3726 U=    19.45 T=   90.7 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  54. x2= 121. y1=  1.89 y2= -1.56 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998582 cc2=  .877313 lx=  8.20061 if=  54 il= 121 5/22/2020  n=  67 now=    4692 end=       3654      2961      3726 U=    19.45 T=   90.7 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  54. x2= 121. y1=  1.89 y2= -1.56 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3654    2961     3726    20   136 6/6/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998539 cc2=  .876369 lx=  8.20361 if=  55 il= 121 5/22/2020  n=  66 now=    4692 end=       3654      2961      3726 U=    19.45 T=   90.7 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  55. x2= 121. y1=  1.83 y2= -1.56 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998539 cc2=  .876369 lx=  8.20261 if=  55 il= 121 5/22/2020  n=  66 now=    4692 end=       3654      2961      3726 U=    19.45 T=   90.7 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  55. x2= 121. y1=  1.83 y2= -1.56 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3654    2961     3726    20   136 6/6/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998495 cc2=  .875403 lx=  8.20361 if=  56 il= 121 5/22/2020  n=  65 now=    4692 end=       3654      2961      3726 U=    19.16 T=   91.1 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  56. x2= 121. y1=  1.83 y2= -1.56 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998495 cc2=  .875403 lx=  8.20561 if=  56 il= 121 5/22/2020  n=  65 now=    4692 end=       3654      2961      3726 U=    19.16 T=   91.1 p1= -22.1 p2=   128.4 ed=   136 6/6/2020    x1=  56. x2= 121. y1=  1.83 y2= -1.56 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3654    2961     3726    20   136 6/6/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998535 cc2=  .874501 lx=  8.21361 if=  57 il= 121 5/22/2020  n=  64 now=    4692 end=       3690      2961      3726 U=    19.64 T=   91.3 p1= -21.4 p2=   127.2 ed=   137 6/7/2020    x1=  57. x2= 121. y1=  1.75 y2= -1.51 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998536 cc2=  .874501 lx=  8.21261 if=  57 il= 121 5/22/2020  n=  64 now=    4692 end=       3690      2961      3726 U=    19.64 T=   91.3 p1= -21.4 p2=   127.2 ed=   137 6/7/2020    x1=  57. x2= 121. y1=  1.75 y2= -1.51 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3690    2961     3726    20   137 6/7/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998524 cc2=  .873524 lx=  8.21361 if=  58 il= 121 5/22/2020  n=  63 now=    4692 end=       3690      2961      3726 U=    20.08 T=   90.6 p1= -21.4 p2=   127.2 ed=   138 6/8/2020    x1=  58. x2= 121. y1=  1.62 y2= -1.51 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998525 cc2=  .873524 lx=  8.21661 if=  58 il= 121 5/22/2020  n=  63 now=    4692 end=       3690      2961      3726 U=    20.08 T=   90.6 p1= -21.4 p2=   127.2 ed=   138 6/8/2020    x1=  58. x2= 121. y1=  1.62 y2= -1.51 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3690    2961     3726    20   138 6/8/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998453 cc2=  .872464 lx=  8.21361 if=  59 il= 121 5/22/2020  n=  62 now=    4692 end=       3690      2961      3726 U=    19.76 T=   91.1 p1= -21.4 p2=   127.2 ed=   137 6/7/2020    x1=  59. x2= 121. y1=  1.62 y2= -1.51 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998454 cc2=  .872464 lx=  8.21761 if=  59 il= 121 5/22/2020  n=  62 now=    4692 end=       3690      2961      3726 U=    19.76 T=   91.1 p1= -21.4 p2=   127.2 ed=   137 6/7/2020    x1=  59. x2= 121. y1=  1.62 y2= -1.51 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3690    2961     3726    20   137 6/7/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998418 cc2=  .871418 lx=  8.22361 if=  60 il= 121 5/22/2020  n=  61 now=    4692 end=       3727      2961      3726 U=    19.91 T=   91.8 p1= -20.6 p2=   125.9 ed=   138 6/8/2020    x1=  60. x2= 121. y1=  1.59 y2= -1.47 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998418 cc2=  .871418 lx=  8.22161 if=  60 il= 121 5/22/2020  n=  61 now=    4692 end=       3727      2961      3726 U=    19.91 T=   91.8 p1= -20.6 p2=   125.9 ed=   138 6/8/2020    x1=  60. x2= 121. y1=  1.59 y2= -1.47 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3727    2961     3726    20   138 6/8/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998420 cc2=  .870383 lx=  8.22361 if=  61 il= 121 5/22/2020  n=  60 now=    4692 end=       3727      2961      3726 U=    19.90 T=   91.8 p1= -20.6 p2=   125.9 ed=   138 6/8/2020    x1=  61. x2= 121. y1=  1.55 y2= -1.47 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998421 cc2=  .870383 lx=  8.22761 if=  61 il= 121 5/22/2020  n=  60 now=    4692 end=       3727      2961      3726 U=    19.90 T=   91.8 p1= -20.6 p2=   125.9 ed=   138 6/8/2020    x1=  61. x2= 121. y1=  1.55 y2= -1.47 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3727    2961     3726    20   138 6/8/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .998449 cc2=  .869350 lx=  8.23361 if=  62 il= 121 5/22/2020  n=  59 now=    4692 end=       3765      2961      3726 U=    20.25 T=   92.1 p1= -19.8 p2=   124.6 ed=   139 6/9/2020    x1=  62. x2= 121. y1=  1.49 y2= -1.43 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998449 cc2=  .869350 lx=  8.23561 if=  62 il= 121 5/22/2020  n=  59 now=    4692 end=       3765      2961      3726 U=    20.25 T=   92.1 p1= -19.8 p2=   124.6 ed=   139 6/9/2020    x1=  62. x2= 121. y1=  1.49 y2= -1.43 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3765    2961     3726    20   139 6/9/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998656 cc2=  .867349 lx=  8.25361 if=  64 il= 121 5/22/2020  n=  57 now=    4692 end=       3841      2961      3726 U=    20.99 T=   92.8 p1= -18.1 p2=   122.2 ed=   142 6/12/2020   x1=  64. x2= 121. y1=  1.37 y2= -1.35     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3841    2961     3726    20   142 6/12/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998699 cc2=  .866245 lx=  8.26361 if=  65 il= 121 5/22/2020  n=  56 now=    4692 end=       3880      2961      3726 U=    21.54 T=   92.8 p1= -17.3 p2=   120.9 ed=   143 6/13/2020   x1=  65. x2= 121. y1=  1.29 y2= -1.31     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3880    2961     3726    20   143 6/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998684 cc2=  .865053 lx=  8.27361 if=  66 il= 121 5/22/2020  n=  55 now=    4692 end=       3919      2961      3726 U=    22.00 T=   93.0 p1= -16.5 p2=   119.7 ed=   144 6/14/2020   x1=  66. x2= 121. y1=  1.23 y2= -1.27     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3919    2961     3726    20   144 6/14/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998639 cc2=  .863799 lx=  8.28361 if=  67 il= 121 5/22/2020  n=  54 now=    4692 end=       3958      2961      3726 U=    22.16 T=   93.6 p1= -15.6 p2=   118.5 ed=   145 6/15/2020   x1=  67. x2= 121. y1=  1.20 y2= -1.24     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3958    2961     3726    20   145 6/15/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998631 cc2=  .862549 lx=  8.29361 if=  68 il= 121 5/22/2020  n=  53 now=    4692 end=       3998      2961      3726 U=    22.31 T=   94.2 p1= -14.8 p2=   117.4 ed=   146 6/16/2020   x1=  68. x2= 121. y1=  1.17 y2= -1.20     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3998    2961     3726    20   146 6/16/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998698 cc2=  .861338 lx=  8.30361 if=  69 il= 121 5/22/2020  n=  52 now=    4692 end=       4038      2961      3726 U=    23.52 T=   93.5 p1= -13.9 p2=   116.2 ed=   148 6/18/2020   x1=  69. x2= 121. y1=  1.04 y2= -1.17     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4038    2961     3726    20   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998623 cc2=  .859948 lx=  8.30361 if=  70 il= 121 5/22/2020  n=  51 now=    4692 end=       4038      2961      3726 U=    23.25 T=   93.8 p1= -13.9 p2=   116.2 ed=   148 6/18/2020   x1=  70. x2= 121. y1=  1.02 y2= -1.17     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4038    2961     3726    20   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998548 cc2=  .858520 lx=  8.30361 if=  71 il= 121 5/22/2020  n=  50 now=    4692 end=       4038      2961      3726 U=    23.27 T=   93.8 p1= -13.9 p2=   116.2 ed=   148 6/18/2020   x1=  71. x2= 121. y1=   .98 y2= -1.17     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4038    2961     3726    20   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998467 cc2=  .857045 lx=  8.31361 if=  72 il= 121 5/22/2020  n=  49 now=    4692 end=       4079      2961      3726 U=    23.77 T=   93.9 p1= -13.1 p2=   115.0 ed=   150 6/20/2020   x1=  72. x2= 121. y1=   .92 y2= -1.14     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4079    2961     3726    20   150 6/20/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998371 cc2=  .855514 lx=  8.31361 if=  73 il= 121 5/22/2020  n=  48 now=    4692 end=       4079      2961      3726 U=    23.75 T=   94.0 p1= -13.1 p2=   115.0 ed=   150 6/20/2020   x1=  73. x2= 121. y1=   .88 y2= -1.14     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4079    2961     3726    20   150 6/20/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998267 cc2=  .853929 lx=  8.31361 if=  74 il= 121 5/22/2020  n=  47 now=    4692 end=       4079      2961      3726 U=    23.83 T=   93.9 p1= -13.1 p2=   115.0 ed=   150 6/20/2020   x1=  74. x2= 121. y1=   .83 y2= -1.14     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4079    2961     3726    20   150 6/20/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998155 cc2=  .852290 lx=  8.30361 if=  75 il= 121 5/22/2020  n=  46 now=    4692 end=       4038      2961      3726 U=    23.43 T=   93.6 p1= -13.9 p2=   116.2 ed=   148 6/18/2020   x1=  75. x2= 121. y1=   .79 y2= -1.17     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4038    2961     3726    20   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .998032 cc2=  .850590 lx=  8.30361 if=  76 il= 121 5/22/2020  n=  45 now=    4692 end=       4038      2961      3726 U=    23.90 T=   93.0 p1= -13.9 p2=   116.2 ed=   149 6/19/2020   x1=  76. x2= 121. y1=   .71 y2= -1.17     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     4038    2961     3726    20   149 6/19/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997970 cc2=  .848899 lx=  8.29361 if=  77 il= 121 5/22/2020  n=  44 now=    4692 end=       3998      2961      3726 U=    23.48 T=   92.8 p1= -14.8 p2=   117.4 ed=   148 6/18/2020   x1=  77. x2= 121. y1=   .67 y2= -1.20     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3998    2961     3726    20   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997838 cc2=  .845339 lx=  8.28361 if=  79 il= 121 5/22/2020  n=  42 now=    4692 end=       3958      2961      3726 U=    22.93 T=   92.6 p1= -15.6 p2=   118.5 ed=   146 6/16/2020   x1=  79. x2= 121. y1=   .59 y2= -1.24     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3958    2961     3726    20   146 6/16/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997765 cc2=  .843462 lx=  8.27361 if=  80 il= 121 5/22/2020  n=  41 now=    4692 end=       3919      2961      3726 U=    22.33 T=   92.6 p1= -16.5 p2=   119.7 ed=   145 6/15/2020   x1=  80. x2= 121. y1=   .56 y2= -1.27     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3919    2961     3726    20   145 6/15/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997643 cc2=  .841469 lx=  8.26361 if=  81 il= 121 5/22/2020  n=  40 now=    4692 end=       3880      2961      3726 U=    21.57 T=   92.8 p1= -17.3 p2=   120.9 ed=   143 6/13/2020   x1=  81. x2= 121. y1=   .55 y2= -1.31     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3880    2961     3726    20   143 6/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997462 cc2=  .839348 lx=  8.26361 if=  82 il= 121 5/22/2020  n=  39 now=    4692 end=       3880      2961      3726 U=    21.50 T=   92.9 p1= -17.3 p2=   120.9 ed=   143 6/13/2020   x1=  82. x2= 121. y1=   .51 y2= -1.31     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3880    2961     3726    20   143 6/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997261 cc2=  .837133 lx=  8.26361 if=  83 il= 121 5/22/2020  n=  38 now=    4692 end=       3880      2961      3726 U=    21.68 T=   92.6 p1= -17.3 p2=   120.9 ed=   143 6/13/2020   x1=  83. x2= 121. y1=   .44 y2= -1.31     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3880    2961     3726    20   143 6/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .997051 cc2=  .834829 lx=  8.26361 if=  84 il= 121 5/22/2020  n=  37 now=    4692 end=       3880      2961      3726 U=    21.46 T=   92.9 p1= -17.3 p2=   120.9 ed=   143 6/13/2020   x1=  84. x2= 121. y1=   .42 y2= -1.31     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3880    2961     3726    20   143 6/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996805 cc2=  .832406 lx=  8.26361 if=  85 il= 121 5/22/2020  n=  36 now=    4692 end=       3880      2961      3726 U=    21.30 T=   93.1 p1= -17.3 p2=   120.9 ed=   143 6/13/2020   x1=  85. x2= 121. y1=   .38 y2= -1.31     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3880    2961     3726    20   143 6/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996540 cc2=  .829873 lx=  8.26361 if=  86 il= 121 5/22/2020  n=  35 now=    4692 end=       3880      2961      3726 U=    21.87 T=   92.4 p1= -17.3 p2=   120.9 ed=   144 6/14/2020   x1=  86. x2= 121. y1=   .29 y2= -1.31     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3880    2961     3726    20   144 6/14/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996324 cc2=  .827293 lx=  8.25361 if=  87 il= 121 5/22/2020  n=  34 now=    4692 end=       3841      2961      3726 U=    21.17 T=   92.5 p1= -18.1 p2=   122.2 ed=   142 6/12/2020   x1=  87. x2= 121. y1=   .26 y2= -1.35     
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3841    2961     3726    20   142 6/12/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .996018 cc2=  .824520 lx=  8.24361 if=  88 il= 121 5/22/2020  n=  33 now=    4692 end=       3803      2961      3726 U=    20.61 T=   92.5 p1= -18.9 p2=   123.4 ed=   141 6/11/2020   x1=  88. x2= 121. y1=   .22 y2= -1.38 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .996020 cc2=  .824520 lx=  8.24761 if=  88 il= 121 5/22/2020  n=  33 now=    4692 end=       3803      2961      3726 U=    20.61 T=   92.5 p1= -18.9 p2=   123.4 ed=   141 6/11/2020   x1=  88. x2= 121. y1=   .22 y2= -1.38 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3803    2961     3726    20   141 6/11/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .995660 cc2=  .821582 lx=  8.24361 if=  89 il= 121 5/22/2020  n=  32 now=    4692 end=       3803      2961      3726 U=    20.76 T=   92.3 p1= -18.9 p2=   123.4 ed=   141 6/11/2020   x1=  89. x2= 121. y1=   .16 y2= -1.38 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .995660 cc2=  .821582 lx=  8.24361 if=  89 il= 121 5/22/2020  n=  32 now=    4692 end=       3803      2961      3726 U=    20.76 T=   92.3 p1= -18.9 p2=   123.4 ed=   141 6/11/2020   x1=  89. x2= 121. y1=   .16 y2= -1.38 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3803    2961     3726    20   141 6/11/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .995317 cc2=  .818541 lx=  8.23361 if=  90 il= 121 5/22/2020  n=  31 now=    4692 end=       3765      2961      3726 U=    20.08 T=   92.4 p1= -19.8 p2=   124.6 ed=   139 6/9/2020    x1=  90. x2= 121. y1=   .12 y2= -1.43 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .995318 cc2=  .818541 lx=  8.23561 if=  90 il= 121 5/22/2020  n=  31 now=    4692 end=       3765      2961      3726 U=    20.08 T=   92.4 p1= -19.8 p2=   124.6 ed=   139 6/9/2020    x1=  90. x2= 121. y1=   .12 y2= -1.43 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3765    2961     3726    20   139 6/9/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .994877 cc2=  .815272 lx=  8.23361 if=  91 il= 121 5/22/2020  n=  30 now=    4692 end=       3765      2961      3726 U=    19.91 T=   92.6 p1= -19.8 p2=   124.6 ed=   139 6/9/2020    x1=  91. x2= 121. y1=   .08 y2= -1.43 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .994878 cc2=  .815272 lx=  8.23061 if=  91 il= 121 5/22/2020  n=  30 now=    4692 end=       3765      2961      3726 U=    19.91 T=   92.6 p1= -19.8 p2=   124.6 ed=   139 6/9/2020    x1=  91. x2= 121. y1=   .08 y2= -1.43 BEST
GP: Confirmed US_Georgia_Gwinnett 5/22/2020       121    4692     3765    2961     3726    20   139 6/9/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .994354 cc2=  .811780 lx=  8.22361 if=  92 il= 121 5/22/2020  n=  29 now=    4692 end=       3727      2961      3726 U=    19.55 T=   92.3 p1= -20.6 p2=   125.9 ed=   138 6/8/2020    x1=  92. x2= 121. y1=   .01 y2= -1.47 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .994356 cc2=  .811780 lx=  8.22861 if=  92 il= 121 5/22/2020  n=  29 now=    4692 end=       3727      2961      3726 U=    19.55 T=   92.3 p1= -20.6 p2=   125.9 ed=   138 6/8/2020    x1=  92. x2= 121. y1=   .01 y2= -1.47 BEST
