TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18198.00000        9.80907
TAB:  Oman Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Oman Confirmed cc1=  .992903 cc2=  .813298 lx= 11.80907 if= 100 il= 130 5/31/2020  n=  30 now=   18198 end=     134466     11437    106564 U=    61.74 T=  185.7 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1= 100. x2= 130. y1=  1.39 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   331 12/18/2020
AAA2     1 Oman Confirmed cc1=  .994073 cc2=  .811499 lx= 11.80907 if= 101 il= 130 5/31/2020  n=  29 now=   18198 end=     134466     11437    106564 U=    60.13 T=  184.2 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1= 101. x2= 130. y1=  1.38 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   326 12/13/2020
AAA2     1 Oman Confirmed cc1=  .994872 cc2=  .809177 lx= 11.80907 if= 102 il= 130 5/31/2020  n=  28 now=   18198 end=     134466     11437    106564 U=    59.09 T=  183.3 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1= 102. x2= 130. y1=  1.38 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   322 12/9/2020 
AAA2     1 Oman Confirmed cc1=  .995581 cc2=  .806599 lx= 11.80907 if= 103 il= 130 5/31/2020  n=  27 now=   18198 end=     134466     11437    106564 U=    57.80 T=  182.1 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1= 103. x2= 130. y1=  1.37 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   318 12/5/2020 
AAA2     1 Oman Confirmed cc1=  .996040 cc2=  .803590 lx= 11.80907 if= 104 il= 130 5/31/2020  n=  26 now=   18198 end=     134466     11437    106564 U=    56.80 T=  181.2 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1= 104. x2= 130. y1=  1.36 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   315 12/2/2020 
AAA2     1 Oman Confirmed cc1=  .996356 cc2=  .800240 lx= 11.80907 if= 105 il= 130 5/31/2020  n=  25 now=   18198 end=     134466     11437    106564 U=    56.52 T=  181.0 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1= 105. x2= 130. y1=  1.34 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   314 12/1/2020 
AAA2     1 Oman Confirmed cc1=  .996889 cc2=  .796889 lx= 11.80907 if= 106 il= 130 5/31/2020  n=  24 now=   18198 end=     134466     11437    106564 U=    54.86 T=  179.5 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 106. x2= 130. y1=  1.34 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   308 11/25/2020
AAA2     1 Oman Confirmed cc1=  .996970 cc2=  .792846 lx= 11.80907 if= 107 il= 130 5/31/2020  n=  23 now=   18198 end=     134466     11437    106564 U=    54.24 T=  178.9 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 107. x2= 130. y1=  1.33 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   306 11/23/2020
AAA2     1 Oman Confirmed cc1=  .997006 cc2=  .788491 lx= 11.80907 if= 108 il= 130 5/31/2020  n=  22 now=   18198 end=     134466     11437    106564 U=    53.06 T=  177.9 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1= 108. x2= 130. y1=  1.32 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   303 11/20/2020
AAA2     1 Oman Confirmed cc1=  .996778 cc2=  .783577 lx= 11.80907 if= 109 il= 130 5/31/2020  n=  21 now=   18198 end=     134466     11437    106564 U=    52.45 T=  177.3 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1= 109. x2= 130. y1=  1.30 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   301 11/18/2020
AAA2     1 Oman Confirmed cc1=  .996437 cc2=  .778219 lx= 11.80907 if= 110 il= 130 5/31/2020  n=  20 now=   18198 end=     134466     11437    106564 U=    51.72 T=  176.7 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1= 110. x2= 130. y1=  1.29 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   298 11/15/2020
AAA2     1 Oman Confirmed cc1=  .995934 cc2=  .772327 lx= 11.80907 if= 111 il= 130 5/31/2020  n=  19 now=   18198 end=     134466     11437    106564 U=    50.61 T=  175.6 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1= 111. x2= 130. y1=  1.28 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   295 11/12/2020
AAA2     1 Oman Confirmed cc1=  .995262 cc2=  .765846 lx= 11.80907 if= 112 il= 130 5/31/2020  n=  18 now=   18198 end=     134466     11437    106564 U=    50.89 T=  175.9 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1= 112. x2= 130. y1=  1.26 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   295 11/12/2020
AAA2     1 Oman Confirmed cc1=  .994433 cc2=  .758730 lx= 11.80907 if= 113 il= 130 5/31/2020  n=  17 now=   18198 end=     134466     11437    106564 U=    51.28 T=  176.3 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1= 113. x2= 130. y1=  1.23 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   297 11/14/2020
AAA2     1 Oman Confirmed cc1=  .992526 cc2=  .742526 lx= 11.80907 if= 115 il= 130 5/31/2020  n=  15 now=   18198 end=     134466     11437    106564 U=    52.13 T=  177.0 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1= 115. x2= 130. y1=  1.19 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   300 11/17/2020
AAA2     1 Oman Confirmed cc1=  .992495 cc2=  .734296 lx= 11.80907 if= 116 il= 130 5/31/2020  n=  14 now=   18198 end=     134466     11437    106564 U=    50.30 T=  175.4 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1= 116. x2= 130. y1=  1.18 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   294 11/11/2020
AAA2     1 Oman Confirmed cc1=  .991568 cc2=  .724306 lx= 11.80907 if= 117 il= 130 5/31/2020  n=  13 now=   18198 end=     134466     11437    106564 U=    48.68 T=  173.9 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1= 117. x2= 130. y1=  1.17 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   288 11/5/2020 
AAA2     1 Oman Confirmed cc1=  .979811 cc2=  .601847 lx= 11.80907 if= 124 il= 130 5/31/2020  n=   6 now=   18198 end=     134466     11437    106564 U=    43.51 T=  169.2 p1= 638.9 p2=    13.5 ed=   271 10/19/2020  x1= 124. x2= 130. y1=  1.04 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   271 10/19/2020
AAA2     1 Oman Confirmed cc1=  .991223 cc2=  .582974 lx= 11.80907 if= 125 il= 130 5/31/2020  n=   5 now=   18198 end=     134466     11437    106564 U=    38.39 T=  164.6 p1= 638.9 p2=    13.5 ed=   255 10/3/2020   x1= 125. x2= 130. y1=  1.03 y2=   .90     
GP: Confirmed Oman 5/31/2020       130   18198    -       11437    -         3   255 10/3/2020 
AAA2     1 Oman Confirmed cc1=  .997373 cc2=  .896869 lx= 11.80907 if=  33 il= 131 6/1/2020   n=  98 now=   18198 end=     134466     12223     78326 U=    63.90 T=  186.9 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  33. x2= 131. y1=  2.41 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   337 12/24/2020
AAA2     1 Oman Confirmed cc1=  .997293 cc2=  .896278 lx= 11.80907 if=  34 il= 131 6/1/2020   n=  97 now=   18198 end=     134466     12223     78326 U=    63.24 T=  186.3 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  34. x2= 131. y1=  2.41 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   335 12/22/2020
AAA2     1 Oman Confirmed cc1=  .997210 cc2=  .895675 lx= 11.80907 if=  35 il= 131 6/1/2020   n=  96 now=   18198 end=     134466     12223     78326 U=    65.33 T=  188.1 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  35. x2= 131. y1=  2.34 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   342 12/29/2020
AAA2     1 Oman Confirmed cc1=  .997177 cc2=  .895115 lx= 11.80907 if=  36 il= 131 6/1/2020   n=  95 now=   18198 end=     134466     12223     78326 U=    64.65 T=  187.5 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  36. x2= 131. y1=  2.34 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   340 12/27/2020
AAA2     1 Oman Confirmed cc1=  .997113 cc2=  .894515 lx= 11.80907 if=  37 il= 131 6/1/2020   n=  94 now=   18198 end=     134466     12223     78326 U=    63.97 T=  187.0 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  37. x2= 131. y1=  2.34 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   337 12/24/2020
AAA2     1 Oman Confirmed cc1=  .997027 cc2=  .893885 lx= 11.79907 if=  38 il= 131 6/1/2020   n=  93 now=   18198 end=     133128     12223     78326 U=    64.91 T=  187.5 p1= 631.6 p2=    13.7 ed=   340 12/27/2020  x1=  38. x2= 131. y1=  2.30 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   340 12/27/2020
AAA2     1 Oman Confirmed cc1=  .996985 cc2=  .893290 lx= 11.74907 if=  39 il= 131 6/1/2020   n=  92 now=   18198 end=     126635     12223     78326 U=    63.49 T=  184.9 p1= 595.9 p2=    14.4 ed=   334 12/21/2020  x1=  39. x2= 131. y1=  2.30 y2=   .85     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   334 12/21/2020
AAA2     1 Oman Confirmed cc1=  .996914 cc2=  .892656 lx= 11.71907 if=  40 il= 131 6/1/2020   n=  91 now=   18198 end=     122892     12223     78326 U=    62.38 T=  183.2 p1= 575.3 p2=    14.8 ed=   330 12/17/2020  x1=  40. x2= 131. y1=  2.30 y2=   .84     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   330 12/17/2020
AAA2     1 Oman Confirmed cc1=  .996818 cc2=  .891990 lx= 11.69907 if=  41 il= 131 6/1/2020   n=  90 now=   18198 end=     120459     12223     78326 U=    64.61 T=  184.5 p1= 561.9 p2=    15.1 ed=   336 12/23/2020  x1=  41. x2= 131. y1=  2.22 y2=   .83     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   336 12/23/2020
AAA2     1 Oman Confirmed cc1=  .996902 cc2=  .891493 lx= 11.63907 if=  42 il= 131 6/1/2020   n=  89 now=   18198 end=     113444     12223     78326 U=    64.10 T=  182.4 p1= 523.4 p2=    16.0 ed=   333 12/20/2020  x1=  42. x2= 131. y1=  2.19 y2=   .80     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   333 12/20/2020
AAA2     1 Oman Confirmed cc1=  .997070 cc2=  .891070 lx= 11.56907 if=  43 il= 131 6/1/2020   n=  88 now=   18198 end=     105774     12223     78326 U=    62.63 T=  179.2 p1= 481.2 p2=    17.2 ed=   326 12/13/2020  x1=  43. x2= 131. y1=  2.17 y2=   .77     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   326 12/13/2020
AAA2     1 Oman Confirmed cc1=  .997227 cc2=  .890627 lx= 11.49907 if=  44 il= 131 6/1/2020   n=  87 now=   18198 end=      98623     12223     78326 U=    60.83 T=  175.8 p1= 441.9 p2=    18.5 ed=   319 12/6/2020   x1=  44. x2= 131. y1=  2.17 y2=   .74     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   319 12/6/2020 
AAA2     1 Oman Confirmed cc1=  .997332 cc2=  .890121 lx= 11.43907 if=  45 il= 131 6/1/2020   n=  86 now=   18198 end=      92880     12223     78326 U=    59.21 T=  172.9 p1= 410.4 p2=    19.6 ed=   312 11/29/2020  x1=  45. x2= 131. y1=  2.16 y2=   .71     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   312 11/29/2020
AAA2     1 Oman Confirmed cc1=  .997385 cc2=  .889553 lx= 11.39907 if=  46 il= 131 6/1/2020   n=  85 now=   18198 end=      89238     12223     78326 U=    57.91 T=  170.8 p1= 390.4 p2=    20.4 ed=   307 11/24/2020  x1=  46. x2= 131. y1=  2.15 y2=   .69     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   307 11/24/2020
AAA2     1 Oman Confirmed cc1=  .997390 cc2=  .888925 lx= 11.35907 if=  47 il= 131 6/1/2020   n=  84 now=   18198 end=      85739     12223     78326 U=    56.63 T=  168.8 p1= 371.1 p2=    21.2 ed=   302 11/19/2020  x1=  47. x2= 131. y1=  2.15 y2=   .67     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   302 11/19/2020
AAA2     1 Oman Confirmed cc1=  .997352 cc2=  .888243 lx= 11.31907 if=  48 il= 131 6/1/2020   n=  83 now=   18198 end=      82377     12223     78326 U=    55.87 T=  167.1 p1= 352.7 p2=    22.1 ed=   298 11/15/2020  x1=  48. x2= 131. y1=  2.13 y2=   .65     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   298 11/15/2020
AAA2     1 Oman Confirmed cc1=  .997312 cc2=  .887547 lx= 11.28907 if=  49 il= 131 6/1/2020   n=  82 now=   18198 end=      79942     12223     78326 U=    54.74 T=  165.5 p1= 339.3 p2=    22.8 ed=   294 11/11/2020  x1=  49. x2= 131. y1=  2.13 y2=   .63     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   294 11/11/2020
AAA1     1 Oman Confirmed cc1=  .997235 cc2=  .886803 lx= 11.26907 if=  50 il= 131 6/1/2020   n=  81 now=   18198 end=      78359     12223     78326 U=    53.78 T=  164.3 p1= 330.6 p2=    23.2 ed=   291 11/8/2020   x1=  50. x2= 131. y1=  2.13 y2=   .62 BEST
AAA2     1 Oman Confirmed cc1=  .997235 cc2=  .886803 lx= 11.27207 if=  50 il= 131 6/1/2020   n=  81 now=   18198 end=      78359     12223     78326 U=    53.78 T=  164.3 p1= 330.6 p2=    23.2 ed=   291 11/8/2020   x1=  50. x2= 131. y1=  2.13 y2=   .62 BEST
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   291 11/8/2020 
AAA1     1 Oman Confirmed cc1=  .997134 cc2=  .886023 lx= 11.26907 if=  51 il= 131 6/1/2020   n=  80 now=   18198 end=      78359     12223     78326 U=    53.34 T=  164.0 p1= 330.6 p2=    23.2 ed=   289 11/6/2020   x1=  51. x2= 131. y1=  2.12 y2=   .62 BEST
AAA2     1 Oman Confirmed cc1=  .997134 cc2=  .886023 lx= 11.26507 if=  51 il= 131 6/1/2020   n=  80 now=   18198 end=      78359     12223     78326 U=    53.34 T=  164.0 p1= 330.6 p2=    23.2 ed=   289 11/6/2020   x1=  51. x2= 131. y1=  2.12 y2=   .62 BEST
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   289 11/6/2020 
AAA1     1 Oman Confirmed cc1=  .997025 cc2=  .885222 lx= 11.26907 if=  52 il= 131 6/1/2020   n=  79 now=   18198 end=      78359     12223     78326 U=    52.68 T=  163.6 p1= 330.6 p2=    23.2 ed=   287 11/4/2020   x1=  52. x2= 131. y1=  2.12 y2=   .62 BEST
AAA2     1 Oman Confirmed cc1=  .997025 cc2=  .885222 lx= 11.26607 if=  52 il= 131 6/1/2020   n=  79 now=   18198 end=      78359     12223     78326 U=    52.68 T=  163.6 p1= 330.6 p2=    23.2 ed=   287 11/4/2020   x1=  52. x2= 131. y1=  2.12 y2=   .62 BEST
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   287 11/4/2020 
AAA2     1 Oman Confirmed cc1=  .996927 cc2=  .884418 lx= 11.28907 if=  53 il= 131 6/1/2020   n=  78 now=   18198 end=      79942     12223     78326 U=    52.93 T=  164.4 p1= 339.3 p2=    22.8 ed=   289 11/6/2020   x1=  53. x2= 131. y1=  2.10 y2=   .63     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   289 11/6/2020 
AAA2     1 Oman Confirmed cc1=  .996827 cc2=  .883599 lx= 11.30907 if=  54 il= 131 6/1/2020   n=  77 now=   18198 end=      81557     12223     78326 U=    52.54 T=  164.7 p1= 348.2 p2=    22.3 ed=   288 11/5/2020   x1=  54. x2= 131. y1=  2.11 y2=   .64     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   288 11/5/2020 
AAA2     1 Oman Confirmed cc1=  .996780 cc2=  .882819 lx= 11.35907 if=  55 il= 131 6/1/2020   n=  76 now=   18198 end=      85739     12223     78326 U=    52.96 T=  166.3 p1= 371.1 p2=    21.2 ed=   291 11/8/2020   x1=  55. x2= 131. y1=  2.10 y2=   .67     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   291 11/8/2020 
AAA2     1 Oman Confirmed cc1=  .996785 cc2=  .882077 lx= 11.42907 if=  56 il= 131 6/1/2020   n=  75 now=   18198 end=      91956     12223     78326 U=    55.65 T=  170.1 p1= 405.3 p2=    19.8 ed=   301 11/18/2020  x1=  56. x2= 131. y1=  2.05 y2=   .70     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   301 11/18/2020
AAA2     1 Oman Confirmed cc1=  .996662 cc2=  .881192 lx= 11.44907 if=  57 il= 131 6/1/2020   n=  74 now=   18198 end=      93813     12223     78326 U=    56.35 T=  171.1 p1= 415.5 p2=    19.4 ed=   304 11/21/2020  x1=  57. x2= 131. y1=  2.03 y2=   .71     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   304 11/21/2020
AAA2     1 Oman Confirmed cc1=  .996525 cc2=  .880278 lx= 11.44907 if=  58 il= 131 6/1/2020   n=  73 now=   18198 end=      93813     12223     78326 U=    55.59 T=  170.6 p1= 415.5 p2=    19.4 ed=   301 11/18/2020  x1=  58. x2= 131. y1=  2.03 y2=   .71     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   301 11/18/2020
AAA2     1 Oman Confirmed cc1=  .996404 cc2=  .879363 lx= 11.47907 if=  59 il= 131 6/1/2020   n=  72 now=   18198 end=      96670     12223     78326 U=    55.73 T=  171.5 p1= 431.2 p2=    18.8 ed=   303 11/20/2020  x1=  59. x2= 131. y1=  2.02 y2=   .73     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   303 11/20/2020
AAA2     1 Oman Confirmed cc1=  .996301 cc2=  .878450 lx= 11.51907 if=  60 il= 131 6/1/2020   n=  71 now=   18198 end=     100616     12223     78326 U=    55.87 T=  172.7 p1= 452.9 p2=    18.1 ed=   304 11/21/2020  x1=  60. x2= 131. y1=  2.02 y2=   .75     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   304 11/21/2020
AAA2     1 Oman Confirmed cc1=  .996251 cc2=  .877573 lx= 11.59907 if=  61 il= 131 6/1/2020   n=  70 now=   18198 end=     108996     12223     78326 U=    57.39 T=  175.9 p1= 498.9 p2=    16.7 ed=   311 11/28/2020  x1=  61. x2= 131. y1=  2.00 y2=   .78     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   311 11/28/2020
AAA2     1 Oman Confirmed cc1=  .996181 cc2=  .876658 lx= 11.66907 if=  62 il= 131 6/1/2020   n=  69 now=   18198 end=     116899     12223     78326 U=    59.23 T=  179.2 p1= 542.4 p2=    15.6 ed=   319 12/6/2020   x1=  62. x2= 131. y1=  1.98 y2=   .81     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   319 12/6/2020 
AAA2     1 Oman Confirmed cc1=  .996050 cc2=  .875664 lx= 11.71907 if=  63 il= 131 6/1/2020   n=  68 now=   18198 end=     122892     12223     78326 U=    60.33 T=  181.5 p1= 575.3 p2=    14.8 ed=   323 12/10/2020  x1=  63. x2= 131. y1=  1.96 y2=   .84     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   323 12/10/2020
AAA2     1 Oman Confirmed cc1=  .995895 cc2=  .874627 lx= 11.74907 if=  64 il= 131 6/1/2020   n=  67 now=   18198 end=     126635     12223     78326 U=    60.64 T=  182.5 p1= 595.9 p2=    14.4 ed=   325 12/12/2020  x1=  64. x2= 131. y1=  1.95 y2=   .85     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   325 12/12/2020
AAA2     1 Oman Confirmed cc1=  .995745 cc2=  .873575 lx= 11.79907 if=  65 il= 131 6/1/2020   n=  66 now=   18198 end=     133128     12223     78326 U=    62.00 T=  185.0 p1= 631.6 p2=    13.7 ed=   331 12/18/2020  x1=  65. x2= 131. y1=  1.93 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   331 12/18/2020
AAA2     1 Oman Confirmed cc1=  .995559 cc2=  .872467 lx= 11.80907 if=  66 il= 131 6/1/2020   n=  65 now=   18198 end=     134466     12223     78326 U=    62.49 T=  185.7 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  66. x2= 131. y1=  1.91 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   333 12/20/2020
AAA2     1 Oman Confirmed cc1=  .995352 cc2=  .871318 lx= 11.80907 if=  67 il= 131 6/1/2020   n=  64 now=   18198 end=     134466     12223     78326 U=    62.37 T=  185.6 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  67. x2= 131. y1=  1.90 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   332 12/19/2020
AAA2     1 Oman Confirmed cc1=  .995135 cc2=  .870135 lx= 11.80907 if=  68 il= 131 6/1/2020   n=  63 now=   18198 end=     134466     12223     78326 U=    62.03 T=  185.2 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  68. x2= 131. y1=  1.89 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   331 12/18/2020
AAA2     1 Oman Confirmed cc1=  .994912 cc2=  .868924 lx= 11.80907 if=  69 il= 131 6/1/2020   n=  62 now=   18198 end=     134466     12223     78326 U=    61.69 T=  185.0 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  69. x2= 131. y1=  1.88 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   330 12/17/2020
AAA2     1 Oman Confirmed cc1=  .994693 cc2=  .867693 lx= 11.80907 if=  70 il= 131 6/1/2020   n=  61 now=   18198 end=     134466     12223     78326 U=    61.54 T=  184.8 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  70. x2= 131. y1=  1.87 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   330 12/17/2020
AAA2     1 Oman Confirmed cc1=  .994470 cc2=  .866433 lx= 11.80907 if=  71 il= 131 6/1/2020   n=  60 now=   18198 end=     134466     12223     78326 U=    61.45 T=  184.7 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  71. x2= 131. y1=  1.85 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .994241 cc2=  .865142 lx= 11.80907 if=  72 il= 131 6/1/2020   n=  59 now=   18198 end=     134466     12223     78326 U=    61.29 T=  184.6 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  72. x2= 131. y1=  1.84 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .994015 cc2=  .863826 lx= 11.80907 if=  73 il= 131 6/1/2020   n=  58 now=   18198 end=     134466     12223     78326 U=    61.21 T=  184.5 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  73. x2= 131. y1=  1.82 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .993784 cc2=  .862478 lx= 11.80907 if=  74 il= 131 6/1/2020   n=  57 now=   18198 end=     134466     12223     78326 U=    60.92 T=  184.3 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  74. x2= 131. y1=  1.81 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   328 12/15/2020
AAA2     1 Oman Confirmed cc1=  .993117 cc2=  .858277 lx= 11.80907 if=  77 il= 131 6/1/2020   n=  54 now=   18198 end=     134466     12223     78326 U=    61.49 T=  184.8 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  77. x2= 131. y1=  1.75 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .992818 cc2=  .856736 lx= 11.80907 if=  78 il= 131 6/1/2020   n=  53 now=   18198 end=     134466     12223     78326 U=    61.41 T=  184.7 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  78. x2= 131. y1=  1.74 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .992512 cc2=  .855151 lx= 11.80907 if=  79 il= 131 6/1/2020   n=  52 now=   18198 end=     134466     12223     78326 U=    60.97 T=  184.3 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  79. x2= 131. y1=  1.73 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   328 12/15/2020
AAA2     1 Oman Confirmed cc1=  .992260 cc2=  .853585 lx= 11.80907 if=  80 il= 131 6/1/2020   n=  51 now=   18198 end=     134466     12223     78326 U=    61.35 T=  184.7 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  80. x2= 131. y1=  1.71 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   329 12/16/2020
AAA2     1 Oman Confirmed cc1=  .990497 cc2=  .846160 lx= 11.80907 if=  84 il= 131 6/1/2020   n=  47 now=   18198 end=     134466     12223     78326 U=    64.04 T=  187.0 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  84. x2= 131. y1=  1.61 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   338 12/25/2020
AAA2     1 Oman Confirmed cc1=  .989911 cc2=  .844046 lx= 11.80907 if=  85 il= 131 6/1/2020   n=  46 now=   18198 end=     134466     12223     78326 U=    64.70 T=  187.6 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  85. x2= 131. y1=  1.59 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   340 12/27/2020
AAA2     1 Oman Confirmed cc1=  .989369 cc2=  .841927 lx= 11.80907 if=  86 il= 131 6/1/2020   n=  45 now=   18198 end=     134466     12223     78326 U=    64.18 T=  187.1 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  86. x2= 131. y1=  1.58 y2=   .87     
GP: Confirmed Oman 6/1/2020        131   18198    -       12223    -         3   338 12/25/2020
