TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8215.00000        9.01372
TAB:  US_Illinois_DuPage Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    15271    7290    13202     7   193 8/2/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998893 cc2=  .871893 lx=  9.66372 if=  64 il= 125 5/26/2020  n=  61 now=    8215 end=      15736      7290     13202 U=    33.36 T=  116.3 p1=  91.6 p2=    52.2 ed=   194 8/3/2020    x1=  64. x2= 125. y1=  1.57 y2=  -.26     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    15736    7290    13202     7   194 8/3/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999124 cc2=  .871087 lx=  9.71372 if=  65 il= 125 5/26/2020  n=  60 now=    8215 end=      16542      7290     13202 U=    35.60 T=  117.9 p1= 101.4 p2=    49.7 ed=   201 8/10/2020   x1=  65. x2= 125. y1=  1.49 y2=  -.20     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    16542    7290    13202     7   201 8/10/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999134 cc2=  .870034 lx=  9.73372 if=  66 il= 125 5/26/2020  n=  59 now=    8215 end=      16877      7290     13202 U=    35.49 T=  118.8 p1= 105.4 p2=    48.7 ed=   202 8/11/2020   x1=  66. x2= 125. y1=  1.49 y2=  -.17     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    16877    7290    13202     7   202 8/11/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999285 cc2=  .869096 lx=  9.78372 if=  67 il= 125 5/26/2020  n=  58 now=    8215 end=      17742      7290     13202 U=    37.54 T=  120.6 p1= 116.0 p2=    46.3 ed=   209 8/18/2020   x1=  67. x2= 125. y1=  1.43 y2=  -.12     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    17742    7290    13202     7   209 8/18/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999294 cc2=  .867987 lx=  9.81372 if=  68 il= 125 5/26/2020  n=  57 now=    8215 end=      18282      7290     13202 U=    38.47 T=  121.8 p1= 122.5 p2=    44.9 ed=   212 8/21/2020   x1=  68. x2= 125. y1=  1.40 y2=  -.08     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    18282    7290    13202     7   212 8/21/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999285 cc2=  .866832 lx=  9.83372 if=  69 il= 125 5/26/2020  n=  56 now=    8215 end=      18652      7290     13202 U=    38.93 T=  122.6 p1= 127.0 p2=    44.0 ed=   214 8/23/2020   x1=  69. x2= 125. y1=  1.38 y2=  -.06     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    18652    7290    13202     7   214 8/23/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999286 cc2=  .865655 lx=  9.85372 if=  70 il= 125 5/26/2020  n=  55 now=    8215 end=      19028      7290     13202 U=    39.35 T=  123.4 p1= 131.6 p2=    43.2 ed=   216 8/25/2020   x1=  70. x2= 125. y1=  1.36 y2=  -.04     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    19028    7290    13202     7   216 8/25/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999306 cc2=  .864466 lx=  9.89372 if=  71 il= 125 5/26/2020  n=  54 now=    8215 end=      19805      7290     13202 U=    40.52 T=  125.0 p1= 141.1 p2=    41.5 ed=   220 8/29/2020   x1=  71. x2= 125. y1=  1.33 y2=   .00     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    19805    7290    13202     7   220 8/29/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999313 cc2=  .863230 lx=  9.92372 if=  72 il= 125 5/26/2020  n=  53 now=    8215 end=      20408      7290     13202 U=    41.35 T=  126.2 p1= 148.4 p2=    40.3 ed=   223 9/1/2020    x1=  72. x2= 125. y1=  1.31 y2=   .03     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    20408    7290    13202     7   223 9/1/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999320 cc2=  .861959 lx=  9.96372 if=  73 il= 125 5/26/2020  n=  52 now=    8215 end=      21241      7290     13202 U=    43.00 T=  127.9 p1= 158.6 p2=    38.7 ed=   229 9/7/2020    x1=  73. x2= 125. y1=  1.28 y2=   .07     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    21241    7290    13202     7   229 9/7/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999284 cc2=  .860609 lx=  9.97372 if=  74 il= 125 5/26/2020  n=  51 now=    8215 end=      21455      7290     13202 U=    43.49 T=  128.3 p1= 161.2 p2=    38.3 ed=   230 9/8/2020    x1=  74. x2= 125. y1=  1.25 y2=   .08     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    21455    7290    13202     7   230 9/8/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999241 cc2=  .859213 lx=  9.97372 if=  75 il= 125 5/26/2020  n=  50 now=    8215 end=      21455      7290     13202 U=    43.56 T=  128.3 p1= 161.2 p2=    38.3 ed=   231 9/9/2020    x1=  75. x2= 125. y1=  1.22 y2=   .08     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    21455    7290    13202     7   231 9/9/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999194 cc2=  .857773 lx=  9.97372 if=  76 il= 125 5/26/2020  n=  49 now=    8215 end=      21455      7290     13202 U=    43.90 T=  128.4 p1= 161.2 p2=    38.3 ed=   231 9/9/2020    x1=  76. x2= 125. y1=  1.19 y2=   .08     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    21455    7290    13202     7   231 9/9/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999152 cc2=  .856295 lx=  9.95372 if=  77 il= 125 5/26/2020  n=  48 now=    8215 end=      21030      7290     13202 U=    43.68 T=  127.5 p1= 156.0 p2=    39.1 ed=   230 9/8/2020    x1=  77. x2= 125. y1=  1.16 y2=   .06     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    21030    7290    13202     7   230 9/8/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999128 cc2=  .854790 lx=  9.92372 if=  78 il= 125 5/26/2020  n=  47 now=    8215 end=      20408      7290     13202 U=    42.96 T=  126.2 p1= 148.4 p2=    40.3 ed=   227 9/5/2020    x1=  78. x2= 125. y1=  1.12 y2=   .03     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    20408    7290    13202     7   227 9/5/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999115 cc2=  .853250 lx=  9.89372 if=  79 il= 125 5/26/2020  n=  46 now=    8215 end=      19805      7290     13202 U=    42.13 T=  125.0 p1= 141.1 p2=    41.5 ed=   224 9/2/2020    x1=  79. x2= 125. y1=  1.09 y2=   .00     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    19805    7290    13202     7   224 9/2/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999108 cc2=  .851666 lx=  9.85372 if=  80 il= 125 5/26/2020  n=  45 now=    8215 end=      19028      7290     13202 U=    40.70 T=  123.3 p1= 131.6 p2=    43.2 ed=   219 8/28/2020   x1=  80. x2= 125. y1=  1.06 y2=  -.04     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    19028    7290    13202     7   219 8/28/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999068 cc2=  .849997 lx=  9.83372 if=  81 il= 125 5/26/2020  n=  44 now=    8215 end=      18652      7290     13202 U=    40.61 T=  122.5 p1= 127.0 p2=    44.0 ed=   218 8/27/2020   x1=  81. x2= 125. y1=  1.02 y2=  -.06     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    18652    7290    13202     7   218 8/27/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999093 cc2=  .848338 lx=  9.79372 if=  82 il= 125 5/26/2020  n=  43 now=    8215 end=      17920      7290     13202 U=    39.32 T=  120.8 p1= 118.1 p2=    45.8 ed=   213 8/22/2020   x1=  82. x2= 125. y1=   .99 y2=  -.11     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    17920    7290    13202     7   213 8/22/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999108 cc2=  .846609 lx=  9.75372 if=  83 il= 125 5/26/2020  n=  42 now=    8215 end=      17218      7290     13202 U=    38.28 T=  119.2 p1= 109.6 p2=    47.7 ed=   209 8/18/2020   x1=  83. x2= 125. y1=   .95 y2=  -.15     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    17218    7290    13202     7   209 8/18/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999158 cc2=  .844855 lx=  9.71372 if=  84 il= 125 5/26/2020  n=  41 now=    8215 end=      16542      7290     13202 U=    37.03 T=  117.6 p1= 101.4 p2=    49.7 ed=   205 8/14/2020   x1=  84. x2= 125. y1=   .91 y2=  -.20     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    16542    7290    13202     7   205 8/14/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999215 cc2=  .843041 lx=  9.67372 if=  85 il= 125 5/26/2020  n=  40 now=    8215 end=      15894      7290     13202 U=    35.76 T=  116.1 p1=  93.5 p2=    51.7 ed=   200 8/9/2020    x1=  85. x2= 125. y1=   .87 y2=  -.25     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    15894    7290    13202     7   200 8/9/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999275 cc2=  .841161 lx=  9.63372 if=  86 il= 125 5/26/2020  n=  39 now=    8215 end=      15271      7290     13202 U=    34.62 T=  114.6 p1=  85.9 p2=    53.8 ed=   196 8/5/2020    x1=  86. x2= 125. y1=   .82 y2=  -.30     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    15271    7290    13202     7   196 8/5/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999377 cc2=  .839249 lx=  9.59372 if=  87 il= 125 5/26/2020  n=  38 now=    8215 end=      14672      7290     13202 U=    33.29 T=  113.1 p1=  78.6 p2=    56.0 ed=   191 7/31/2020   x1=  87. x2= 125. y1=   .78 y2=  -.36     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    14672    7290    13202     7   191 7/31/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999484 cc2=  .837263 lx=  9.55372 if=  88 il= 125 5/26/2020  n=  37 now=    8215 end=      14096      7290     13202 U=    31.71 T=  111.8 p1=  71.6 p2=    58.3 ed=   186 7/26/2020   x1=  88. x2= 125. y1=   .75 y2=  -.42     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    14096    7290    13202     7   186 7/26/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999525 cc2=  .835126 lx=  9.52372 if=  89 il= 125 5/26/2020  n=  36 now=    8215 end=      13680      7290     13202 U=    30.49 T=  110.9 p1=  66.5 p2=    60.1 ed=   182 7/22/2020   x1=  89. x2= 125. y1=   .72 y2=  -.46     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13680    7290    13202     7   182 7/22/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999519 cc2=  .832852 lx=  9.51372 if=  90 il= 125 5/26/2020  n=  35 now=    8215 end=      13544      7290     13202 U=    30.08 T=  110.6 p1=  64.9 p2=    60.7 ed=   181 7/21/2020   x1=  90. x2= 125. y1=   .68 y2=  -.48     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13544    7290    13202     7   181 7/21/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .999505 cc2=  .830474 lx=  9.49372 if=  91 il= 125 5/26/2020  n=  34 now=    8215 end=      13276      7290     13202 U=    29.21 T=  110.1 p1=  61.6 p2=    61.9 ed=   178 7/18/2020   x1=  91. x2= 125. y1=   .65 y2=  -.51 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999505 cc2=  .830474 lx=  9.49572 if=  91 il= 125 5/26/2020  n=  34 now=    8215 end=      13276      7290     13202 U=    29.21 T=  110.1 p1=  61.6 p2=    61.9 ed=   178 7/18/2020   x1=  91. x2= 125. y1=   .65 y2=  -.51 BEST
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13276    7290    13202     7   178 7/18/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .999464 cc2=  .827965 lx=  9.49372 if=  92 il= 125 5/26/2020  n=  33 now=    8215 end=      13276      7290     13202 U=    29.01 T=  110.2 p1=  61.6 p2=    61.9 ed=   178 7/18/2020   x1=  92. x2= 125. y1=   .63 y2=  -.51 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999464 cc2=  .827965 lx=  9.48872 if=  92 il= 125 5/26/2020  n=  33 now=    8215 end=      13276      7290     13202 U=    29.01 T=  110.2 p1=  61.6 p2=    61.9 ed=   178 7/18/2020   x1=  92. x2= 125. y1=   .63 y2=  -.51 BEST
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13276    7290    13202     7   178 7/18/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .999414 cc2=  .825337 lx=  9.49372 if=  93 il= 125 5/26/2020  n=  32 now=    8215 end=      13276      7290     13202 U=    29.27 T=  110.0 p1=  61.6 p2=    61.9 ed=   179 7/19/2020   x1=  93. x2= 125. y1=   .58 y2=  -.51 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999415 cc2=  .825337 lx=  9.49172 if=  93 il= 125 5/26/2020  n=  32 now=    8215 end=      13276      7290     13202 U=    29.27 T=  110.0 p1=  61.6 p2=    61.9 ed=   179 7/19/2020   x1=  93. x2= 125. y1=   .58 y2=  -.51 BEST
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13276    7290    13202     7   179 7/19/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .999367 cc2=  .822590 lx=  9.48372 if=  94 il= 125 5/26/2020  n=  31 now=    8215 end=      13143      7290     13202 U=    28.67 T=  109.8 p1=  60.0 p2=    62.5 ed=   177 7/17/2020   x1=  94. x2= 125. y1=   .55 y2=  -.53 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999367 cc2=  .822590 lx=  9.48272 if=  94 il= 125 5/26/2020  n=  31 now=    8215 end=      13143      7290     13202 U=    28.67 T=  109.8 p1=  60.0 p2=    62.5 ed=   177 7/17/2020   x1=  94. x2= 125. y1=   .55 y2=  -.53 BEST
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13143    7290    13202     7   177 7/17/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .999306 cc2=  .819700 lx=  9.48372 if=  95 il= 125 5/26/2020  n=  30 now=    8215 end=      13143      7290     13202 U=    28.60 T=  109.9 p1=  60.0 p2=    62.5 ed=   177 7/17/2020   x1=  95. x2= 125. y1=   .52 y2=  -.53 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999306 cc2=  .819700 lx=  9.48672 if=  95 il= 125 5/26/2020  n=  30 now=    8215 end=      13143      7290     13202 U=    28.60 T=  109.9 p1=  60.0 p2=    62.5 ed=   177 7/17/2020   x1=  95. x2= 125. y1=   .52 y2=  -.53 BEST
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13143    7290    13202     7   177 7/17/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999244 cc2=  .816670 lx=  9.50372 if=  96 il= 125 5/26/2020  n=  29 now=    8215 end=      13409      7290     13202 U=    29.48 T=  110.4 p1=  63.2 p2=    61.3 ed=   179 7/19/2020   x1=  96. x2= 125. y1=   .49 y2=  -.50     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13409    7290    13202     7   179 7/19/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .999163 cc2=  .813468 lx=  9.49372 if=  97 il= 125 5/26/2020  n=  28 now=    8215 end=      13276      7290     13202 U=    28.90 T=  110.2 p1=  61.6 p2=    61.9 ed=   178 7/18/2020   x1=  97. x2= 125. y1=   .46 y2=  -.51 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999163 cc2=  .813468 lx=  9.49672 if=  97 il= 125 5/26/2020  n=  28 now=    8215 end=      13276      7290     13202 U=    28.90 T=  110.2 p1=  61.6 p2=    61.9 ed=   178 7/18/2020   x1=  97. x2= 125. y1=   .46 y2=  -.51 BEST
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13276    7290    13202     7   178 7/18/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999090 cc2=  .810108 lx=  9.51372 if=  98 il= 125 5/26/2020  n=  27 now=    8215 end=      13544      7290     13202 U=    29.40 T=  110.9 p1=  64.9 p2=    60.7 ed=   180 7/20/2020   x1=  98. x2= 125. y1=   .44 y2=  -.48     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13544    7290    13202     7   180 7/20/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .999060 cc2=  .806610 lx=  9.55372 if=  99 il= 125 5/26/2020  n=  26 now=    8215 end=      14096      7290     13202 U=    31.12 T=  112.0 p1=  71.6 p2=    58.3 ed=   185 7/25/2020   x1=  99. x2= 125. y1=   .42 y2=  -.42     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    14096    7290    13202     7   185 7/25/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998961 cc2=  .802845 lx=  9.57372 if= 100 il= 125 5/26/2020  n=  25 now=    8215 end=      14381      7290     13202 U=    31.96 T=  112.6 p1=  75.1 p2=    57.1 ed=   188 7/28/2020   x1= 100. x2= 125. y1=   .40 y2=  -.39     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    14381    7290    13202     7   188 7/28/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998836 cc2=  .798836 lx=  9.59372 if= 101 il= 125 5/26/2020  n=  24 now=    8215 end=      14672      7290     13202 U=    32.83 T=  113.3 p1=  78.6 p2=    56.0 ed=   190 7/30/2020   x1= 101. x2= 125. y1=   .37 y2=  -.36     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    14672    7290    13202     7   190 7/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998684 cc2=  .794560 lx=  9.58372 if= 102 il= 125 5/26/2020  n=  23 now=    8215 end=      14526      7290     13202 U=    32.74 T=  112.8 p1=  76.8 p2=    56.6 ed=   190 7/30/2020   x1= 102. x2= 125. y1=   .33 y2=  -.37     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    14526    7290    13202     7   190 7/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998529 cc2=  .790014 lx=  9.55372 if= 103 il= 125 5/26/2020  n=  22 now=    8215 end=      14096      7290     13202 U=    32.05 T=  111.7 p1=  71.6 p2=    58.3 ed=   187 7/27/2020   x1= 103. x2= 125. y1=   .27 y2=  -.42     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    14096    7290    13202     7   187 7/27/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .998486 cc2=  .785285 lx=  9.49372 if= 104 il= 125 5/26/2020  n=  21 now=    8215 end=      13276      7290     13202 U=    29.54 T=  109.9 p1=  61.6 p2=    61.9 ed=   179 7/19/2020   x1= 104. x2= 125. y1=   .20 y2=  -.51 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998486 cc2=  .785285 lx=  9.49172 if= 104 il= 125 5/26/2020  n=  21 now=    8215 end=      13276      7290     13202 U=    29.54 T=  109.9 p1=  61.6 p2=    61.9 ed=   179 7/19/2020   x1= 104. x2= 125. y1=   .20 y2=  -.51 BEST
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    13276    7290    13202     7   179 7/19/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998358 cc2=  .780140 lx=  9.44372 if= 105 il= 125 5/26/2020  n=  20 now=    8215 end=      12628      7290     13202 U=    27.54 T=  108.5 p1=  53.7 p2=    65.1 ed=   173 7/13/2020   x1= 105. x2= 125. y1=   .13 y2=  -.60     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    12628    7290    13202     7   173 7/13/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998176 cc2=  .774570 lx=  9.40372 if= 106 il= 125 5/26/2020  n=  19 now=    8215 end=      12133      7290     13202 U=    26.01 T=  107.5 p1=  47.7 p2=    67.7 ed=   168 7/8/2020    x1= 106. x2= 125. y1=   .06 y2=  -.67     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    12133    7290    13202     7   168 7/8/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997972 cc2=  .768557 lx=  9.37372 if= 107 il= 125 5/26/2020  n=  18 now=    8215 end=      11774      7290     13202 U=    24.82 T=  106.8 p1=  43.3 p2=    69.8 ed=   165 7/5/2020    x1= 107. x2= 125. y1=  -.01 y2=  -.74     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    11774    7290    13202     7   165 7/5/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997750 cc2=  .762047 lx=  9.33372 if= 108 il= 125 5/26/2020  n=  17 now=    8215 end=      11313      7290     13202 U=    22.89 T=  106.2 p1=  37.7 p2=    72.6 ed=   160 6/30/2020   x1= 108. x2= 125. y1=  -.08 y2=  -.82     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    11313    7290    13202     7   160 6/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997339 cc2=  .754804 lx=  9.32372 if= 109 il= 125 5/26/2020  n=  16 now=    8215 end=      11200      7290     13202 U=    21.98 T=  106.4 p1=  36.3 p2=    73.3 ed=   158 6/28/2020   x1= 109. x2= 125. y1=  -.12 y2=  -.85     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    11200    7290    13202     7   158 6/28/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997009 cc2=  .747009 lx=  9.38372 if= 110 il= 125 5/26/2020  n=  15 now=    8215 end=      11893      7290     13202 U=    23.82 T=  108.0 p1=  44.8 p2=    69.1 ed=   164 7/4/2020    x1= 110. x2= 125. y1=  -.08 y2=  -.71     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    11893    7290    13202     7   164 7/4/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998245 cc2=  .740046 lx= 10.03372 if= 111 il= 125 5/26/2020  n=  14 now=    8215 end=      22781      7290     13202 U=    51.86 T=  131.8 p1= 177.3 p2=    36.1 ed=   254 10/2/2020   x1= 111. x2= 125. y1=   .40 y2=   .13     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    22781    7290    13202     7   254 10/2/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997850 cc2=  .730589 lx= 10.13372 if= 112 il= 125 5/26/2020  n=  13 now=    8215 end=      25177      7290     13202 U=    55.16 T=  136.8 p1= 206.5 p2=    32.6 ed=   267 10/15/2020  x1= 112. x2= 125. y1=   .45 y2=   .21     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    -        7290    13202     7   267 10/15/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997739 cc2=  .720389 lx= 11.01372 if= 113 il= 125 5/26/2020  n=  12 now=    8215 end=      60701      7290     13202 U=    93.47 T=  195.2 p1= 638.9 p2=    13.5 ed=   415 3/12/2021   x1= 113. x2= 125. y1=   .88 y2=   .75     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    -        7290    13202     7   415 3/12/2021 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .997136 cc2=  .708461 lx= 11.01372 if= 114 il= 125 5/26/2020  n=  11 now=    8215 end=      60701      7290     13202 U=    95.87 T=  197.0 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1= 114. x2= 125. y1=   .87 y2=   .75     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    -        7290    13202     7   423 3/20/2021 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .996455 cc2=  .694944 lx= 11.01372 if= 115 il= 125 5/26/2020  n=  10 now=    8215 end=      60701      7290     13202 U=    96.23 T=  197.3 p1= 638.9 p2=    13.5 ed=   424 3/21/2021   x1= 115. x2= 125. y1=   .86 y2=   .75     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    -        7290    13202     7   424 3/21/2021 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .995707 cc2=  .679479 lx=  9.99372 if= 116 il= 125 5/26/2020  n=   9 now=    8215 end=      21888      7290     13202 U=    51.29 T=  129.9 p1= 166.4 p2=    37.5 ed=   250 9/28/2020   x1= 116. x2= 125. y1=   .27 y2=   .09     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    21888    7290    13202     7   250 9/28/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .994759 cc2=  .661426 lx=  9.27372 if= 117 il= 125 5/26/2020  n=   8 now=    8215 end=      10654      7290     13202 U=    20.40 T=  105.2 p1=  29.7 p2=    77.1 ed=   153 6/23/2020   x1= 117. x2= 125. y1=  -.58 y2=  -.97     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215    10654    7290    13202     7   153 6/23/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .996726 cc2=  .643172 lx=  9.03372 if= 118 il= 125 5/26/2020  n=   7 now=    8215 end=       8380      7290     13202 U=     8.90 T=  107.5 p1=   2.0 p2=    98.0 ed=   128 5/29/2020   x1= 118. x2= 125. y1= -1.18 y2= -1.97     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215     8380    7290    13202     7   128 5/29/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998119 cc2=  .620154 lx=  8.97372 if= 119 il= 125 5/26/2020  n=   6 now=    8215 end=       7892      7290     13202 U=     5.79 T=  110.3 p1=  -3.9 p2=   104.1 ed=   124 5/25/2020   x1= 119. x2= 125. y1= -1.50 y2= -2.53     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215     7892    7290    13202     7   124 5/25/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .998566 cc2=  .590318 lx=  8.94372 if= 120 il= 125 5/26/2020  n=   5 now=    8215 end=       7659      7290     13202 U=     4.08 T=  112.7 p1=  -6.8 p2=   107.3 ed=   122 5/23/2020   x1= 120. x2= 125. y1= -1.78 y2= -3.01     
GP: Confirmed US_Illinois_DuPage 5/26/2020       125    8215     7659    7290    13202     7   122 5/23/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .994620 cc2=  .879150 lx=  9.31372 if=  52 il= 126 5/27/2020  n=  74 now=    8215 end=      11089      7350     12880 U=    23.72 T=  104.9 p1=  35.0 p2=    74.1 ed=   160 6/30/2020   x1=  52. x2= 126. y1=  2.23 y2=  -.89     
GP: Confirmed US_Illinois_DuPage 5/27/2020       126    8215    11089    7350    12880     5   160 6/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .995212 cc2=  .878964 lx=  9.35372 if=  53 il= 126 5/27/2020  n=  73 now=    8215 end=      11541      7350     12880 U=    24.08 T=  106.8 p1=  40.5 p2=    71.2 ed=   163 7/3/2020    x1=  53. x2= 126. y1=  2.24 y2=  -.80     
