TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      739503.00000       13.51373
TAB:  Brazil Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Brazil Confirmed cc1=  .997415 cc2=  .884187 lx= 13.56673 if=  40 il= 117 5/18/2020  n=  77 now=  739503 end=     777418    255368    778652 U=    31.46 T=  120.4 p1=   5.1 p2=    95.1 ed=   194 8/3/2020    x1=  40. x2= 117. y1=  2.55 y2=   .11 BEST
GP: Confirmed Brazil 5/18/2020       117  739503   777418  255368   778652     5   194 8/3/2020  
AAA2     1 Brazil Confirmed cc1=  .997344 cc2=  .883383 lx= 13.58373 if=  41 il= 117 5/18/2020  n=  76 now=  739503 end=     793122    255368    778652 U=    31.26 T=  120.9 p1=   7.3 p2=    93.2 ed=   194 8/3/2020    x1=  41. x2= 117. y1=  2.56 y2=   .13     
GP: Confirmed Brazil 5/18/2020       117  739503   793122  255368   778652     5   194 8/3/2020  
AAA2     1 Brazil Confirmed cc1=  .997340 cc2=  .882632 lx= 13.60373 if=  42 il= 117 5/18/2020  n=  75 now=  739503 end=     809145    255368    778652 U=    31.78 T=  121.5 p1=   9.4 p2=    91.4 ed=   196 8/5/2020    x1=  42. x2= 117. y1=  2.50 y2=   .14     
GP: Confirmed Brazil 5/18/2020       117  739503   809145  255368   778652     5   196 8/5/2020  
AAA2     1 Brazil Confirmed cc1=  .997296 cc2=  .881826 lx= 13.62373 if=  43 il= 117 5/18/2020  n=  74 now=  739503 end=     825490    255368    778652 U=    31.56 T=  122.0 p1=  11.6 p2=    89.6 ed=   196 8/5/2020    x1=  43. x2= 117. y1=  2.50 y2=   .16     
GP: Confirmed Brazil 5/18/2020       117  739503   825490  255368   778652     5   196 8/5/2020  
AAA2     1 Brazil Confirmed cc1=  .997354 cc2=  .881107 lx= 13.66373 if=  44 il= 117 5/18/2020  n=  73 now=  739503 end=     859179    255368    778652 U=    32.98 T=  123.4 p1=  16.2 p2=    86.1 ed=   201 8/10/2020   x1=  44. x2= 117. y1=  2.41 y2=   .19     
GP: Confirmed Brazil 5/18/2020       117  739503   859179  255368   778652     5   201 8/10/2020 
AAA2     1 Brazil Confirmed cc1=  .997263 cc2=  .880222 lx= 13.67373 if=  45 il= 117 5/18/2020  n=  72 now=  739503 end=     867814    255368    778652 U=    32.64 T=  123.6 p1=  17.4 p2=    85.2 ed=   200 8/9/2020    x1=  45. x2= 117. y1=  2.41 y2=   .20     
GP: Confirmed Brazil 5/18/2020       117  739503   867814  255368   778652     5   200 8/9/2020  
AAA2     1 Brazil Confirmed cc1=  .997232 cc2=  .879380 lx= 13.70373 if=  46 il= 117 5/18/2020  n=  71 now=  739503 end=     894243    255368    778652 U=    33.10 T=  124.5 p1=  20.9 p2=    82.7 ed=   202 8/11/2020   x1=  46. x2= 117. y1=  2.37 y2=   .23     
GP: Confirmed Brazil 5/18/2020       117  739503   894243  255368   778652     5   202 8/11/2020 
AAA2     1 Brazil Confirmed cc1=  .997188 cc2=  .878510 lx= 13.73373 if=  47 il= 117 5/18/2020  n=  70 now=  739503 end=     921477    255368    778652 U=    33.28 T=  125.3 p1=  24.6 p2=    80.3 ed=   203 8/12/2020   x1=  47. x2= 117. y1=  2.35 y2=   .25     
GP: Confirmed Brazil 5/18/2020       117  739503   921477  255368   778652     5   203 8/12/2020 
AAA2     1 Brazil Confirmed cc1=  .997187 cc2=  .877664 lx= 13.76373 if=  48 il= 117 5/18/2020  n=  69 now=  739503 end=     949540    255368    778652 U=    33.45 T=  126.1 p1=  28.4 p2=    77.9 ed=   205 8/14/2020   x1=  48. x2= 117. y1=  2.34 y2=   .27     
GP: Confirmed Brazil 5/18/2020       117  739503   949540  255368   778652     5   205 8/14/2020 
AAA2     1 Brazil Confirmed cc1=  .997251 cc2=  .876865 lx= 13.81373 if=  49 il= 117 5/18/2020  n=  68 now=  739503 end=     998224    255368    778652 U=    33.83 T=  127.5 p1=  35.0 p2=    74.1 ed=   207 8/16/2020   x1=  49. x2= 117. y1=  2.32 y2=   .31     
GP: Confirmed Brazil 5/18/2020       117  739503   998224  255368   778652     5   207 8/16/2020 
AAA2     1 Brazil Confirmed cc1=  .997421 cc2=  .876153 lx= 13.88373 if=  50 il= 117 5/18/2020  n=  67 now=  739503 end=    1070603    255368    778652 U=    34.61 T=  129.5 p1=  44.8 p2=    69.1 ed=   211 8/20/2020   x1=  50. x2= 117. y1=  2.30 y2=   .36     
GP: Confirmed Brazil 5/18/2020       117  739503  1070603  255368   778652     5   211 8/20/2020 
AAA2     1 Brazil Confirmed cc1=  .997669 cc2=  .875500 lx= 13.96373 if=  51 il= 117 5/18/2020  n=  66 now=  739503 end=    1159771    255368    778652 U=    37.14 T=  132.4 p1=  56.8 p2=    63.8 ed=   220 8/29/2020   x1=  51. x2= 117. y1=  2.19 y2=   .41     
GP: Confirmed Brazil 5/18/2020       117  739503  1159771  255368   778652     5   220 8/29/2020 
AAA2     1 Brazil Confirmed cc1=  .997595 cc2=  .874503 lx= 13.99373 if=  52 il= 117 5/18/2020  n=  65 now=  739503 end=    1195091    255368    778652 U=    36.99 T=  133.1 p1=  61.6 p2=    61.9 ed=   220 8/29/2020   x1=  52. x2= 117. y1=  2.19 y2=   .43     
GP: Confirmed Brazil 5/18/2020       117  739503  1195091  255368   778652     5   220 8/29/2020 
AAA2     1 Brazil Confirmed cc1=  .997601 cc2=  .873566 lx= 14.04373 if=  53 il= 117 5/18/2020  n=  64 now=  739503 end=    1256365    255368    778652 U=    37.07 T=  134.3 p1=  69.9 p2=    58.9 ed=   221 8/30/2020   x1=  53. x2= 117. y1=  2.19 y2=   .47     
GP: Confirmed Brazil 5/18/2020       117  739503  1256365  255368   778652     5   221 8/30/2020 
AAA2     1 Brazil Confirmed cc1=  .997775 cc2=  .872775 lx= 14.12373 if=  54 il= 117 5/18/2020  n=  63 now=  739503 end=    1361004    255368    778652 U=    37.89 T=  136.5 p1=  84.0 p2=    54.3 ed=   225 9/3/2020    x1=  54. x2= 117. y1=  2.18 y2=   .51     
GP: Confirmed Brazil 5/18/2020       117  739503  1361004  255368   778652     5   225 9/3/2020  
AAA2     1 Brazil Confirmed cc1=  .998077 cc2=  .872089 lx= 14.25373 if=  55 il= 117 5/18/2020  n=  62 now=  739503 end=    1549950    255368    778652 U=    40.04 T=  140.6 p1= 109.6 p2=    47.7 ed=   235 9/13/2020   x1=  55. x2= 117. y1=  2.14 y2=   .59     
GP: Confirmed Brazil 5/18/2020       117  739503  1549950  255368   778652     5   235 9/13/2020 
AAA2     1 Brazil Confirmed cc1=  .998269 cc2=  .871269 lx= 14.36373 if=  56 il= 117 5/18/2020  n=  61 now=  739503 end=    1730175    255368    778652 U=    41.08 T=  143.7 p1= 134.0 p2=    42.7 ed=   240 9/18/2020   x1=  56. x2= 117. y1=  2.13 y2=   .65     
GP: Confirmed Brazil 5/18/2020       117  739503  1730175  255368   778652     5   240 9/18/2020 
AAA2     1 Brazil Confirmed cc1=  .998649 cc2=  .870612 lx= 14.53373 if=  57 il= 117 5/18/2020  n=  60 now=  739503 end=    2050785    255368    778652 U=    44.18 T=  149.4 p1= 177.3 p2=    36.1 ed=   253 10/1/2020   x1=  57. x2= 117. y1=  2.09 y2=   .73     
GP: Confirmed Brazil 5/18/2020       117  739503  2050785  255368   778652     5   253 10/1/2020 
AAA2     1 Brazil Confirmed cc1=  .998815 cc2=  .869715 lx= 14.66373 if=  58 il= 117 5/18/2020  n=  59 now=  739503 end=    2335492    255368    778652 U=    45.97 T=  153.5 p1= 215.8 p2=    31.7 ed=   262 10/10/2020  x1=  58. x2= 117. y1=  2.08 y2=   .79     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   262 10/10/2020
AAA2     1 Brazil Confirmed cc1=  .998998 cc2=  .868809 lx= 14.81373 if=  59 il= 117 5/18/2020  n=  58 now=  739503 end=    2713455    255368    778652 U=    48.14 T=  158.4 p1= 266.9 p2=    27.3 ed=   271 10/19/2020  x1=  59. x2= 117. y1=  2.06 y2=   .86     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   271 10/19/2020
AAA2     1 Brazil Confirmed cc1=  .999179 cc2=  .867872 lx= 14.97373 if=  60 il= 117 5/18/2020  n=  57 now=  739503 end=    3184269    255368    778652 U=    51.51 T=  164.7 p1= 330.6 p2=    23.2 ed=   286 11/3/2020   x1=  60. x2= 117. y1=  2.03 y2=   .93     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   286 11/3/2020 
AAA2     1 Brazil Confirmed cc1=  .999186 cc2=  .866733 lx= 15.05373 if=  61 il= 117 5/18/2020  n=  56 now=  739503 end=    3449478    255368    778652 U=    52.98 T=  167.7 p1= 366.5 p2=    21.4 ed=   292 11/9/2020   x1=  61. x2= 117. y1=  2.01 y2=   .96     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   292 11/9/2020 
AAA2     1 Brazil Confirmed cc1=  .999167 cc2=  .865536 lx= 15.11373 if=  62 il= 117 5/18/2020  n=  55 now=  739503 end=    3662781    255368    778652 U=    53.85 T=  169.7 p1= 395.3 p2=    20.2 ed=   296 11/13/2020  x1=  62. x2= 117. y1=  2.00 y2=   .98     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   296 11/13/2020
AAA2     1 Brazil Confirmed cc1=  .999145 cc2=  .864305 lx= 15.16373 if=  63 il= 117 5/18/2020  n=  54 now=  739503 end=    3850576    255368    778652 U=    54.42 T=  171.3 p1= 420.7 p2=    19.2 ed=   299 11/16/2020  x1=  63. x2= 117. y1=  1.99 y2=  1.00     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   299 11/16/2020
AAA2     1 Brazil Confirmed cc1=  .999135 cc2=  .863052 lx= 15.24373 if=  64 il= 117 5/18/2020  n=  53 now=  739503 end=    4171279    255368    778652 U=    55.63 T=  174.1 p1= 464.1 p2=    17.7 ed=   305 11/22/2020  x1=  64. x2= 117. y1=  1.98 y2=  1.03     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   305 11/22/2020
AAA2     1 Brazil Confirmed cc1=  .999120 cc2=  .861759 lx= 15.32373 if=  65 il= 117 5/18/2020  n=  52 now=  739503 end=    4518693    255368    778652 U=    56.72 T=  176.9 p1= 511.0 p2=    16.4 ed=   310 11/27/2020  x1=  65. x2= 117. y1=  1.97 y2=  1.06     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   310 11/27/2020
AAA2     1 Brazil Confirmed cc1=  .999111 cc2=  .860436 lx= 15.41373 if=  66 il= 117 5/18/2020  n=  51 now=  739503 end=    4944238    255368    778652 U=    57.96 T=  180.0 p1= 568.6 p2=    15.0 ed=   316 12/3/2020   x1=  66. x2= 117. y1=  1.97 y2=  1.09     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   316 12/3/2020 
AAA2     1 Brazil Confirmed cc1=  .999109 cc2=  .859081 lx= 15.51373 if=  67 il= 117 5/18/2020  n=  50 now=  739503 end=    5464228    255368    778652 U=    58.91 T=  183.0 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  67. x2= 117. y1=  1.97 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   321 12/8/2020 
AAA2     1 Brazil Confirmed cc1=  .999160 cc2=  .857739 lx= 15.51373 if=  68 il= 117 5/18/2020  n=  49 now=  739503 end=    5464228    255368    778652 U=    58.44 T=  182.4 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  68. x2= 117. y1=  1.96 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .999313 cc2=  .856456 lx= 15.51373 if=  69 il= 117 5/18/2020  n=  48 now=  739503 end=    5464228    255368    778652 U=    59.51 T=  183.6 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  69. x2= 117. y1=  1.93 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   324 12/11/2020
AAA2     1 Brazil Confirmed cc1=  .999347 cc2=  .855009 lx= 15.51373 if=  70 il= 117 5/18/2020  n=  47 now=  739503 end=    5464228    255368    778652 U=    60.24 T=  184.4 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  70. x2= 117. y1=  1.90 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   326 12/13/2020
AAA2     1 Brazil Confirmed cc1=  .999328 cc2=  .853463 lx= 15.51373 if=  71 il= 117 5/18/2020  n=  46 now=  739503 end=    5464228    255368    778652 U=    60.88 T=  185.2 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  71. x2= 117. y1=  1.88 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   328 12/15/2020
AAA2     1 Brazil Confirmed cc1=  .999284 cc2=  .851842 lx= 15.51373 if=  72 il= 117 5/18/2020  n=  45 now=  739503 end=    5464228    255368    778652 U=    61.04 T=  185.3 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  72. x2= 117. y1=  1.86 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   329 12/16/2020
AAA2     1 Brazil Confirmed cc1=  .999235 cc2=  .850164 lx= 15.51373 if=  73 il= 117 5/18/2020  n=  44 now=  739503 end=    5464228    255368    778652 U=    61.45 T=  185.8 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  73. x2= 117. y1=  1.84 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   330 12/17/2020
AAA2     1 Brazil Confirmed cc1=  .999189 cc2=  .848433 lx= 15.51373 if=  74 il= 117 5/18/2020  n=  43 now=  739503 end=    5464228    255368    778652 U=    61.04 T=  185.3 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  74. x2= 117. y1=  1.82 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   329 12/16/2020
AAA2     1 Brazil Confirmed cc1=  .999131 cc2=  .846632 lx= 15.51373 if=  75 il= 117 5/18/2020  n=  42 now=  739503 end=    5464228    255368    778652 U=    60.86 T=  185.1 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  75. x2= 117. y1=  1.81 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   328 12/15/2020
AAA2     1 Brazil Confirmed cc1=  .999068 cc2=  .844764 lx= 15.51373 if=  76 il= 117 5/18/2020  n=  41 now=  739503 end=    5464228    255368    778652 U=    61.53 T=  185.9 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  76. x2= 117. y1=  1.79 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   331 12/18/2020
AAA2     1 Brazil Confirmed cc1=  .999013 cc2=  .842839 lx= 15.51373 if=  77 il= 117 5/18/2020  n=  40 now=  739503 end=    5464228    255368    778652 U=    62.28 T=  186.7 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  77. x2= 117. y1=  1.76 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   333 12/20/2020
AAA2     1 Brazil Confirmed cc1=  .999024 cc2=  .840910 lx= 15.51373 if=  78 il= 117 5/18/2020  n=  39 now=  739503 end=    5464228    255368    778652 U=    62.62 T=  187.1 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  78. x2= 117. y1=  1.74 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   334 12/21/2020
AAA2     1 Brazil Confirmed cc1=  .999110 cc2=  .838982 lx= 15.51373 if=  79 il= 117 5/18/2020  n=  38 now=  739503 end=    5464228    255368    778652 U=    62.46 T=  186.9 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  79. x2= 117. y1=  1.73 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   334 12/21/2020
AAA2     1 Brazil Confirmed cc1=  .999216 cc2=  .836994 lx= 15.51373 if=  80 il= 117 5/18/2020  n=  37 now=  739503 end=    5464228    255368    778652 U=    61.80 T=  186.2 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  80. x2= 117. y1=  1.72 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   332 12/19/2020
AAA2     1 Brazil Confirmed cc1=  .999262 cc2=  .834863 lx= 15.51373 if=  81 il= 117 5/18/2020  n=  36 now=  739503 end=    5464228    255368    778652 U=    61.39 T=  185.7 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  81. x2= 117. y1=  1.71 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   330 12/17/2020
AAA2     1 Brazil Confirmed cc1=  .999283 cc2=  .832617 lx= 15.51373 if=  82 il= 117 5/18/2020  n=  35 now=  739503 end=    5464228    255368    778652 U=    60.71 T=  185.0 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  82. x2= 117. y1=  1.70 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   328 12/15/2020
AAA2     1 Brazil Confirmed cc1=  .999252 cc2=  .830221 lx= 15.51373 if=  83 il= 117 5/18/2020  n=  34 now=  739503 end=    5464228    255368    778652 U=    60.44 T=  184.7 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  83. x2= 117. y1=  1.68 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   327 12/14/2020
AAA2     1 Brazil Confirmed cc1=  .999205 cc2=  .827706 lx= 15.51373 if=  84 il= 117 5/18/2020  n=  33 now=  739503 end=    5464228    255368    778652 U=    60.99 T=  185.3 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  84. x2= 117. y1=  1.66 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   329 12/16/2020
AAA2     1 Brazil Confirmed cc1=  .999218 cc2=  .825140 lx= 15.51373 if=  85 il= 117 5/18/2020  n=  32 now=  739503 end=    5464228    255368    778652 U=    60.68 T=  184.9 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  85. x2= 117. y1=  1.65 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   328 12/15/2020
AAA2     1 Brazil Confirmed cc1=  .999214 cc2=  .822437 lx= 15.51373 if=  86 il= 117 5/18/2020  n=  31 now=  739503 end=    5464228    255368    778652 U=    61.07 T=  185.4 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  86. x2= 117. y1=  1.63 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   329 12/16/2020
AAA2     1 Brazil Confirmed cc1=  .999299 cc2=  .819693 lx= 15.51373 if=  87 il= 117 5/18/2020  n=  30 now=  739503 end=    5464228    255368    778652 U=    61.12 T=  185.4 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  87. x2= 117. y1=  1.61 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   329 12/16/2020
AAA2     1 Brazil Confirmed cc1=  .999454 cc2=  .816880 lx= 15.51373 if=  88 il= 117 5/18/2020  n=  29 now=  739503 end=    5464228    255368    778652 U=    60.40 T=  184.6 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  88. x2= 117. y1=  1.60 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   327 12/14/2020
AAA2     1 Brazil Confirmed cc1=  .999535 cc2=  .813840 lx= 15.51373 if=  89 il= 117 5/18/2020  n=  28 now=  739503 end=    5464228    255368    778652 U=    59.64 T=  183.8 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  89. x2= 117. y1=  1.59 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   324 12/11/2020
AAA2     1 Brazil Confirmed cc1=  .999541 cc2=  .810559 lx= 15.51373 if=  90 il= 117 5/18/2020  n=  27 now=  739503 end=    5464228    255368    778652 U=    58.95 T=  183.0 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  90. x2= 117. y1=  1.58 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   322 12/9/2020 
AAA2     1 Brazil Confirmed cc1=  .999498 cc2=  .807048 lx= 15.51373 if=  91 il= 117 5/18/2020  n=  26 now=  739503 end=    5464228    255368    778652 U=    58.36 T=  182.3 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  91. x2= 117. y1=  1.56 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .999440 cc2=  .803324 lx= 15.51373 if=  92 il= 117 5/18/2020  n=  25 now=  739503 end=    5464228    255368    778652 U=    58.60 T=  182.6 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  92. x2= 117. y1=  1.55 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .999370 cc2=  .799370 lx= 15.51373 if=  93 il= 117 5/18/2020  n=  24 now=  739503 end=    5464228    255368    778652 U=    58.52 T=  182.5 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  93. x2= 117. y1=  1.53 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .999288 cc2=  .795164 lx= 15.51373 if=  94 il= 117 5/18/2020  n=  23 now=  739503 end=    5464228    255368    778652 U=    59.02 T=  183.1 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  94. x2= 117. y1=  1.51 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   322 12/9/2020 
AAA2     1 Brazil Confirmed cc1=  .999213 cc2=  .790699 lx= 15.51373 if=  95 il= 117 5/18/2020  n=  22 now=  739503 end=    5464228    255368    778652 U=    58.52 T=  182.5 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  95. x2= 117. y1=  1.50 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .999102 cc2=  .785901 lx= 15.51373 if=  96 il= 117 5/18/2020  n=  21 now=  739503 end=    5464228    255368    778652 U=    58.19 T=  182.1 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  96. x2= 117. y1=  1.48 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   319 12/6/2020 
AAA2     1 Brazil Confirmed cc1=  .998972 cc2=  .780754 lx= 15.51373 if=  97 il= 117 5/18/2020  n=  20 now=  739503 end=    5464228    255368    778652 U=    58.48 T=  182.5 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  97. x2= 117. y1=  1.46 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   320 12/7/2020 
AAA2     1 Brazil Confirmed cc1=  .998809 cc2=  .775203 lx= 15.51373 if=  98 il= 117 5/18/2020  n=  19 now=  739503 end=    5464228    255368    778652 U=    58.97 T=  183.0 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  98. x2= 117. y1=  1.44 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   322 12/9/2020 
AAA2     1 Brazil Confirmed cc1=  .998646 cc2=  .769230 lx= 15.51373 if=  99 il= 117 5/18/2020  n=  18 now=  739503 end=    5464228    255368    778652 U=    59.86 T=  184.0 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  99. x2= 117. y1=  1.42 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   325 12/12/2020
AAA2     1 Brazil Confirmed cc1=  .998693 cc2=  .762991 lx= 15.51373 if= 100 il= 117 5/18/2020  n=  17 now=  739503 end=    5464228    255368    778652 U=    59.21 T=  183.3 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1= 100. x2= 117. y1=  1.41 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   323 12/10/2020
AAA2     1 Brazil Confirmed cc1=  .998656 cc2=  .756121 lx= 15.51373 if= 101 il= 117 5/18/2020  n=  16 now=  739503 end=    5464228    255368    778652 U=    58.32 T=  182.3 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1= 101. x2= 117. y1=  1.39 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   319 12/6/2020 
AAA2     1 Brazil Confirmed cc1=  .998473 cc2=  .748473 lx= 15.05373 if= 102 il= 117 5/18/2020  n=  15 now=  739503 end=    3449478    255368    778652 U=    49.59 T=  164.4 p1= 366.5 p2=    21.4 ed=   281 10/29/2020  x1= 102. x2= 117. y1=  1.26 y2=   .96     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   281 10/29/2020
AAA2     1 Brazil Confirmed cc1=  .998148 cc2=  .739949 lx= 15.14373 if= 103 il= 117 5/18/2020  n=  14 now=  739503 end=    3774330    255368    778652 U=    50.79 T=  167.3 p1= 410.4 p2=    19.6 ed=   287 11/4/2020   x1= 103. x2= 117. y1=  1.27 y2=   .99     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   287 11/4/2020 
AAA2     1 Brazil Confirmed cc1=  .997789 cc2=  .730528 lx= 15.51373 if= 104 il= 117 5/18/2020  n=  13 now=  739503 end=    5464228    255368    778652 U=    56.42 T=  180.2 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1= 104. x2= 117. y1=  1.35 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   313 11/30/2020
AAA2     1 Brazil Confirmed cc1=  .997615 cc2=  .720265 lx= 15.51373 if= 105 il= 117 5/18/2020  n=  12 now=  739503 end=    5464228    255368    778652 U=    58.19 T=  182.1 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1= 105. x2= 117. y1=  1.33 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   319 12/6/2020 
AAA2     1 Brazil Confirmed cc1=  .996966 cc2=  .708291 lx= 15.51373 if= 106 il= 117 5/18/2020  n=  11 now=  739503 end=    5464228    255368    778652 U=    58.67 T=  182.7 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1= 106. x2= 117. y1=  1.31 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   321 12/8/2020 
AAA2     1 Brazil Confirmed cc1=  .996081 cc2=  .694570 lx= 15.51373 if= 107 il= 117 5/18/2020  n=  10 now=  739503 end=    5464228    255368    778652 U=    60.26 T=  184.5 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1= 107. x2= 117. y1=  1.29 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   326 12/13/2020
AAA2     1 Brazil Confirmed cc1=  .995801 cc2=  .679574 lx= 15.51373 if= 108 il= 117 5/18/2020  n=   9 now=  739503 end=    5464228    255368    778652 U=    60.37 T=  184.6 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1= 108. x2= 117. y1=  1.27 y2=  1.12     
GP: Confirmed Brazil 5/18/2020       117  739503    -      255368   778652     5   327 12/14/2020
