TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16251.00000        9.69591
TAB:  US_New_Jersey_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999120 cc2=  .869925 lx=  9.72991 if=  78 il= 137 6/7/2020   n=  59 now=   16251 end=      16745     16198     16709 U=    16.14 T=   82.1 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  78. x2= 137. y1=   .25 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998982 cc2=  .868793 lx=  9.72591 if=  79 il= 137 6/7/2020   n=  58 now=   16251 end=      16745     16198     16709 U=    16.19 T=   81.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  79. x2= 137. y1=   .18 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999076 cc2=  .868793 lx=  9.72991 if=  79 il= 137 6/7/2020   n=  58 now=   16251 end=      16745     16198     16709 U=    16.19 T=   81.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  79. x2= 137. y1=   .18 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998946 cc2=  .867640 lx=  9.72591 if=  80 il= 137 6/7/2020   n=  57 now=   16251 end=      16745     16198     16709 U=    16.17 T=   82.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  80. x2= 137. y1=   .12 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .999033 cc2=  .867640 lx=  9.72991 if=  80 il= 137 6/7/2020   n=  57 now=   16251 end=      16745     16198     16709 U=    16.17 T=   82.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  80. x2= 137. y1=   .12 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998906 cc2=  .866453 lx=  9.72591 if=  81 il= 137 6/7/2020   n=  56 now=   16251 end=      16745     16198     16709 U=    16.10 T=   82.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  81. x2= 137. y1=   .08 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998987 cc2=  .866453 lx=  9.72991 if=  81 il= 137 6/7/2020   n=  56 now=   16251 end=      16745     16198     16709 U=    16.10 T=   82.2 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  81. x2= 137. y1=   .08 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998856 cc2=  .865225 lx=  9.72591 if=  82 il= 137 6/7/2020   n=  55 now=   16251 end=      16745     16198     16709 U=    16.03 T=   82.5 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  82. x2= 137. y1=   .03 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998934 cc2=  .865225 lx=  9.72991 if=  82 il= 137 6/7/2020   n=  55 now=   16251 end=      16745     16198     16709 U=    16.03 T=   82.5 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  82. x2= 137. y1=   .03 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998796 cc2=  .863956 lx=  9.72591 if=  83 il= 137 6/7/2020   n=  54 now=   16251 end=      16745     16198     16709 U=    15.98 T=   82.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  83. x2= 137. y1=  -.02 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998874 cc2=  .863956 lx=  9.72991 if=  83 il= 137 6/7/2020   n=  54 now=   16251 end=      16745     16198     16709 U=    15.98 T=   82.6 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  83. x2= 137. y1=  -.02 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998729 cc2=  .862646 lx=  9.72591 if=  84 il= 137 6/7/2020   n=  53 now=   16251 end=      16745     16198     16709 U=    15.89 T=   82.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  84. x2= 137. y1=  -.07 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998811 cc2=  .862646 lx=  9.72991 if=  84 il= 137 6/7/2020   n=  53 now=   16251 end=      16745     16198     16709 U=    15.89 T=   82.9 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  84. x2= 137. y1=  -.07 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998656 cc2=  .861295 lx=  9.72591 if=  85 il= 137 6/7/2020   n=  52 now=   16251 end=      16745     16198     16709 U=    15.91 T=   82.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  85. x2= 137. y1=  -.14 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998750 cc2=  .861295 lx=  9.72991 if=  85 il= 137 6/7/2020   n=  52 now=   16251 end=      16745     16198     16709 U=    15.91 T=   82.8 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  85. x2= 137. y1=  -.14 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .998577 cc2=  .859902 lx=  9.72591 if=  86 il= 137 6/7/2020   n=  51 now=   16251 end=      16745     16198     16709 U=    15.86 T=   83.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  86. x2= 137. y1=  -.19 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998682 cc2=  .859902 lx=  9.72991 if=  86 il= 137 6/7/2020   n=  51 now=   16251 end=      16745     16198     16709 U=    15.86 T=   83.0 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1=  86. x2= 137. y1=  -.19 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998504 cc2=  .858476 lx=  9.73591 if=  87 il= 137 6/7/2020   n=  50 now=   16251 end=      16914     16198     16709 U=    17.16 T=   83.1 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  87. x2= 137. y1=  -.23 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998473 cc2=  .857052 lx=  9.73591 if=  88 il= 137 6/7/2020   n=  49 now=   16251 end=      16914     16198     16709 U=    17.20 T=   83.0 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  88. x2= 137. y1=  -.29 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998438 cc2=  .855581 lx=  9.73591 if=  89 il= 137 6/7/2020   n=  48 now=   16251 end=      16914     16198     16709 U=    17.19 T=   83.0 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  89. x2= 137. y1=  -.35 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998420 cc2=  .854083 lx=  9.73591 if=  90 il= 137 6/7/2020   n=  47 now=   16251 end=      16914     16198     16709 U=    17.20 T=   83.0 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  90. x2= 137. y1=  -.41 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998414 cc2=  .852549 lx=  9.73591 if=  91 il= 137 6/7/2020   n=  46 now=   16251 end=      16914     16198     16709 U=    17.22 T=   82.9 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  91. x2= 137. y1=  -.47 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998418 cc2=  .850976 lx=  9.73591 if=  92 il= 137 6/7/2020   n=  45 now=   16251 end=      16914     16198     16709 U=    17.41 T=   82.3 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  92. x2= 137. y1=  -.56 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998365 cc2=  .849293 lx=  9.73591 if=  93 il= 137 6/7/2020   n=  44 now=   16251 end=      16914     16198     16709 U=    17.34 T=   82.5 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  93. x2= 137. y1=  -.60 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998346 cc2=  .847590 lx=  9.73591 if=  94 il= 137 6/7/2020   n=  43 now=   16251 end=      16914     16198     16709 U=    17.32 T=   82.6 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  94. x2= 137. y1=  -.66 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998361 cc2=  .845862 lx=  9.73591 if=  95 il= 137 6/7/2020   n=  42 now=   16251 end=      16914     16198     16709 U=    17.71 T=   81.4 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  95. x2= 137. y1=  -.77 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998255 cc2=  .843952 lx=  9.73591 if=  96 il= 137 6/7/2020   n=  41 now=   16251 end=      16914     16198     16709 U=    17.48 T=   82.1 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  96. x2= 137. y1=  -.79 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998321 cc2=  .842147 lx=  9.74591 if=  97 il= 137 6/7/2020   n=  40 now=   16251 end=      17084     16198     16709 U=    19.13 T=   80.9 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  97. x2= 137. y1=  -.84 y2= -2.93     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17084   16198    16709    42   126 5/27/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998388 cc2=  .840274 lx=  9.74591 if=  98 il= 137 6/7/2020   n=  39 now=   16251 end=      17084     16198     16709 U=    19.31 T=   80.4 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  98. x2= 137. y1=  -.91 y2= -2.93     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17084   16198    16709    42   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998406 cc2=  .838278 lx=  9.74591 if=  99 il= 137 6/7/2020   n=  38 now=   16251 end=      17084     16198     16709 U=    19.41 T=   80.1 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  99. x2= 137. y1=  -.97 y2= -2.93     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17084   16198    16709    42   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998412 cc2=  .836191 lx=  9.75591 if= 100 il= 137 6/7/2020   n=  37 now=   16251 end=      17255     16198     16709 U=    21.02 T=   79.0 p1=   6.2 p2=    94.2 ed=   128 5/29/2020   x1= 100. x2= 137. y1= -1.00 y2= -2.76     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17255   16198    16709    42   128 5/29/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998599 cc2=  .834200 lx=  9.75591 if= 101 il= 137 6/7/2020   n=  36 now=   16251 end=      17255     16198     16709 U=    21.20 T=   78.5 p1=   6.2 p2=    94.2 ed=   128 5/29/2020   x1= 101. x2= 137. y1= -1.06 y2= -2.76     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17255   16198    16709    42   128 5/29/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998789 cc2=  .832123 lx=  9.76591 if= 102 il= 137 6/7/2020   n=  35 now=   16251 end=      17429     16198     16709 U=    23.51 T=   75.6 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1= 102. x2= 137. y1= -1.12 y2= -2.61     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17429   16198    16709    42   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998803 cc2=  .829772 lx=  9.76591 if= 103 il= 137 6/7/2020   n=  34 now=   16251 end=      17429     16198     16709 U=    23.51 T=   75.6 p1=   7.2 p2=    93.2 ed=   131 6/1/2020    x1= 103. x2= 137. y1= -1.17 y2= -2.61     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17429   16198    16709    42   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998881 cc2=  .827382 lx=  9.77591 if= 104 il= 137 6/7/2020   n=  33 now=   16251 end=      17604     16198     16709 U=    26.28 T=   71.7 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1= 104. x2= 137. y1= -1.23 y2= -2.49     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17604   16198    16709    42   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998776 cc2=  .824699 lx=  9.77591 if= 105 il= 137 6/7/2020   n=  32 now=   16251 end=      17604     16198     16709 U=    26.09 T=   72.1 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1= 105. x2= 137. y1= -1.26 y2= -2.49     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17604   16198    16709    42   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998677 cc2=  .821900 lx=  9.77591 if= 106 il= 137 6/7/2020   n=  31 now=   16251 end=      17604     16198     16709 U=    26.18 T=   71.9 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1= 106. x2= 137. y1= -1.30 y2= -2.49     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17604   16198    16709    42   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998561 cc2=  .818955 lx=  9.77591 if= 107 il= 137 6/7/2020   n=  30 now=   16251 end=      17604     16198     16709 U=    26.63 T=   70.8 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1= 107. x2= 137. y1= -1.36 y2= -2.49     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17604   16198    16709    42   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998419 cc2=  .815844 lx=  9.77591 if= 108 il= 137 6/7/2020   n=  29 now=   16251 end=      17604     16198     16709 U=    26.72 T=   70.6 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1= 108. x2= 137. y1= -1.40 y2= -2.49     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17604   16198    16709    42   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998265 cc2=  .812570 lx=  9.77591 if= 109 il= 137 6/7/2020   n=  28 now=   16251 end=      17604     16198     16709 U=    27.14 T=   69.5 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1= 109. x2= 137. y1= -1.45 y2= -2.49     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17604   16198    16709    42   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998264 cc2=  .809282 lx=  9.76591 if= 110 il= 137 6/7/2020   n=  27 now=   16251 end=      17429     16198     16709 U=    24.92 T=   71.9 p1=   7.2 p2=    93.2 ed=   130 5/31/2020   x1= 110. x2= 137. y1= -1.53 y2= -2.61     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17429   16198    16709    42   130 5/31/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998243 cc2=  .805793 lx=  9.75591 if= 111 il= 137 6/7/2020   n=  26 now=   16251 end=      17255     16198     16709 U=    22.54 T=   74.8 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 111. x2= 137. y1= -1.61 y2= -2.76     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17255   16198    16709    42   127 5/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998159 cc2=  .802043 lx=  9.75591 if= 112 il= 137 6/7/2020   n=  25 now=   16251 end=      17255     16198     16709 U=    22.52 T=   74.8 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 112. x2= 137. y1= -1.65 y2= -2.76     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17255   16198    16709    42   127 5/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998120 cc2=  .798120 lx=  9.74591 if= 113 il= 137 6/7/2020   n=  24 now=   16251 end=      17084     16198     16709 U=    20.11 T=   78.0 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1= 113. x2= 137. y1= -1.74 y2= -2.93     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17084   16198    16709    42   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998027 cc2=  .793903 lx=  9.74591 if= 114 il= 137 6/7/2020   n=  23 now=   16251 end=      17084     16198     16709 U=    19.93 T=   78.6 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1= 114. x2= 137. y1= -1.78 y2= -2.93     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17084   16198    16709    42   125 5/26/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997865 cc2=  .789351 lx=  9.73591 if= 115 il= 137 6/7/2020   n=  22 now=   16251 end=      16914     16198     16709 U=    17.41 T=   82.3 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 115. x2= 137. y1= -1.88 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997633 cc2=  .784432 lx=  9.73591 if= 116 il= 137 6/7/2020   n=  21 now=   16251 end=      16914     16198     16709 U=    17.62 T=   81.7 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 116. x2= 137. y1= -1.95 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997535 cc2=  .779317 lx=  9.73591 if= 117 il= 137 6/7/2020   n=  20 now=   16251 end=      16914     16198     16709 U=    17.38 T=   82.4 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 117. x2= 137. y1= -1.99 y2= -3.14     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16914   16198    16709    42   123 5/24/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .997380 cc2=  .773773 lx=  9.72591 if= 118 il= 137 6/7/2020   n=  19 now=   16251 end=      16745     16198     16709 U=    14.69 T=   87.0 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 118. x2= 137. y1= -2.11 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997392 cc2=  .773773 lx=  9.72791 if= 118 il= 137 6/7/2020   n=  19 now=   16251 end=      16745     16198     16709 U=    14.69 T=   87.0 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 118. x2= 137. y1= -2.11 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   121 5/22/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .997066 cc2=  .767651 lx=  9.72591 if= 119 il= 137 6/7/2020   n=  18 now=   16251 end=      16745     16198     16709 U=    14.70 T=   87.0 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 119. x2= 137. y1= -2.18 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1= 1.000000 cc2=  .767651 lx=  9.62591 if= 119 il= 137 6/7/2020   n=  18 now=   16251 end=      16745     16198     16709 U=    14.70 T=   87.0 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 119. x2= 137. y1= -2.18 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   121 5/22/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .996729 cc2=  .761026 lx=  9.72591 if= 120 il= 137 6/7/2020   n=  17 now=   16251 end=      16745     16198     16709 U=    14.63 T=   87.2 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 120. x2= 137. y1= -2.24 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1= 1.000000 cc2=  .761026 lx=  9.62791 if= 120 il= 137 6/7/2020   n=  17 now=   16251 end=      16745     16198     16709 U=    14.63 T=   87.2 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 120. x2= 137. y1= -2.24 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   121 5/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996582 cc2=  .754046 lx=  9.71591 if= 121 il= 137 6/7/2020   n=  16 now=   16251 end=      16579     16198     16709 U=    11.91 T=   92.2 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 121. x2= 137. y1= -2.42 y2= -3.76     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16579   16198    16709    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996278 cc2=  .729017 lx=  9.70591 if= 124 il= 137 6/7/2020   n=  13 now=   16251 end=      16414     16198     16709 U=     8.49 T=  100.3 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 124. x2= 137. y1= -2.79 y2= -4.32     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16414   16198    16709    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996830 cc2=  .719480 lx=  9.70591 if= 125 il= 137 6/7/2020   n=  12 now=   16251 end=      16414     16198     16709 U=     8.19 T=  101.6 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 125. x2= 137. y1= -2.86 y2= -4.32     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16414   16198    16709    42   120 5/21/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996603 cc2=  .707928 lx=  9.70591 if= 126 il= 137 6/7/2020   n=  11 now=   16251 end=      16414     16198     16709 U=     7.81 T=  103.3 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1= 126. x2= 137. y1= -2.91 y2= -4.32     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16414   16198    16709    42   121 5/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995616 cc2=  .694105 lx=  9.70591 if= 127 il= 137 6/7/2020   n=  10 now=   16251 end=      16414     16198     16709 U=     7.68 T=  103.8 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1= 127. x2= 137. y1= -3.02 y2= -4.32     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16414   16198    16709    42   121 5/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .994792 cc2=  .678564 lx=  9.70591 if= 128 il= 137 6/7/2020   n=   9 now=   16251 end=      16414     16198     16709 U=     7.76 T=  103.5 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1= 128. x2= 137. y1= -3.16 y2= -4.32     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16414   16198    16709    42   121 5/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .993791 cc2=  .660458 lx=  9.70591 if= 129 il= 137 6/7/2020   n=   8 now=   16251 end=      16414     16198     16709 U=     7.88 T=  102.9 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1= 129. x2= 137. y1= -3.31 y2= -4.32     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16414   16198    16709    42   121 5/22/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .994175 cc2=  .640622 lx=  9.72591 if= 130 il= 137 6/7/2020   n=   7 now=   16251 end=      16745     16198     16709 U=    16.76 T=   80.0 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1= 130. x2= 137. y1= -2.99 y2= -3.40 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1= 1.000000 cc2=  .640622 lx=  9.68091 if= 130 il= 137 6/7/2020   n=   7 now=   16251 end=      16745     16198     16709 U=    16.76 T=   80.0 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1= 130. x2= 137. y1= -2.99 y2= -3.40 BEST
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    16745   16198    16709    42   119 5/20/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .991898 cc2=  .613934 lx=  9.78591 if= 131 il= 137 6/7/2020   n=   6 now=   16251 end=      17781     16198     16709 U=    43.67 T=   33.4 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1= 131. x2= 137. y1= -2.23 y2= -2.37     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    17781   16198    16709    42   136 6/6/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .987029 cc2=  .578781 lx=  9.86591 if= 132 il= 137 6/7/2020   n=   5 now=   16251 end=      19262     16198     16709 U=    81.32 T=   -5.6 p1=  18.5 p2=    84.4 ed=   186 7/26/2020   x1= 132. x2= 137. y1= -1.69 y2= -1.75     
GP: Confirmed US_New_Jersey_Middlesex 6/7/2020        137   16251    19262   16198    16709    42   186 7/26/2020 
