TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3064.00000        8.02748
TAB:  US_Washington_Snohomish Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999593 cc2=  .868287 lx=  8.08748 if=  78 il= 135 6/5/2020   n=  57 now=    3064 end=       3253      3014      3226 U=    27.17 T=   65.1 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  78. x2= 135. y1=  -.47 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999594 cc2=  .868287 lx=  8.08848 if=  78 il= 135 6/5/2020   n=  57 now=    3064 end=       3253      3014      3226 U=    27.17 T=   65.1 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  78. x2= 135. y1=  -.47 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999572 cc2=  .867118 lx=  8.08748 if=  79 il= 135 6/5/2020   n=  56 now=    3064 end=       3253      3014      3226 U=    27.39 T=   64.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  79. x2= 135. y1=  -.53 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999573 cc2=  .867118 lx=  8.08848 if=  79 il= 135 6/5/2020   n=  56 now=    3064 end=       3253      3014      3226 U=    27.39 T=   64.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  79. x2= 135. y1=  -.53 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999553 cc2=  .865922 lx=  8.08748 if=  80 il= 135 6/5/2020   n=  55 now=    3064 end=       3253      3014      3226 U=    27.31 T=   64.8 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  80. x2= 135. y1=  -.56 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999553 cc2=  .865922 lx=  8.08848 if=  80 il= 135 6/5/2020   n=  55 now=    3064 end=       3253      3014      3226 U=    27.31 T=   64.8 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  80. x2= 135. y1=  -.56 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999530 cc2=  .864690 lx=  8.08748 if=  81 il= 135 6/5/2020   n=  54 now=    3064 end=       3253      3014      3226 U=    27.23 T=   65.0 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  81. x2= 135. y1=  -.59 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999530 cc2=  .864690 lx=  8.08748 if=  81 il= 135 6/5/2020   n=  54 now=    3064 end=       3253      3014      3226 U=    27.23 T=   65.0 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  81. x2= 135. y1=  -.59 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999503 cc2=  .863421 lx=  8.08748 if=  82 il= 135 6/5/2020   n=  53 now=    3064 end=       3253      3014      3226 U=    27.26 T=   64.9 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  82. x2= 135. y1=  -.63 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999503 cc2=  .863421 lx=  8.08748 if=  82 il= 135 6/5/2020   n=  53 now=    3064 end=       3253      3014      3226 U=    27.26 T=   64.9 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  82. x2= 135. y1=  -.63 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999476 cc2=  .862115 lx=  8.08748 if=  83 il= 135 6/5/2020   n=  52 now=    3064 end=       3253      3014      3226 U=    27.35 T=   64.7 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  83. x2= 135. y1=  -.67 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999476 cc2=  .862115 lx=  8.08748 if=  83 il= 135 6/5/2020   n=  52 now=    3064 end=       3253      3014      3226 U=    27.35 T=   64.7 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  83. x2= 135. y1=  -.67 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999449 cc2=  .860774 lx=  8.08748 if=  84 il= 135 6/5/2020   n=  51 now=    3064 end=       3253      3014      3226 U=    27.38 T=   64.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  84. x2= 135. y1=  -.71 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999450 cc2=  .860774 lx=  8.08648 if=  84 il= 135 6/5/2020   n=  51 now=    3064 end=       3253      3014      3226 U=    27.38 T=   64.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  84. x2= 135. y1=  -.71 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999424 cc2=  .859396 lx=  8.08748 if=  85 il= 135 6/5/2020   n=  50 now=    3064 end=       3253      3014      3226 U=    27.51 T=   64.3 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  85. x2= 135. y1=  -.75 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999425 cc2=  .859396 lx=  8.08648 if=  85 il= 135 6/5/2020   n=  50 now=    3064 end=       3253      3014      3226 U=    27.51 T=   64.3 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  85. x2= 135. y1=  -.75 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999411 cc2=  .857989 lx=  8.08748 if=  86 il= 135 6/5/2020   n=  49 now=    3064 end=       3253      3014      3226 U=    27.34 T=   64.7 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  86. x2= 135. y1=  -.78 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999418 cc2=  .857989 lx=  8.08448 if=  86 il= 135 6/5/2020   n=  49 now=    3064 end=       3253      3014      3226 U=    27.34 T=   64.7 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  86. x2= 135. y1=  -.78 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999383 cc2=  .856525 lx=  8.08748 if=  87 il= 135 6/5/2020   n=  48 now=    3064 end=       3253      3014      3226 U=    27.39 T=   64.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  87. x2= 135. y1=  -.82 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999395 cc2=  .856525 lx=  8.08348 if=  87 il= 135 6/5/2020   n=  48 now=    3064 end=       3253      3014      3226 U=    27.39 T=   64.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  87. x2= 135. y1=  -.82 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999358 cc2=  .855020 lx=  8.08748 if=  88 il= 135 6/5/2020   n=  47 now=    3064 end=       3253      3014      3226 U=    27.69 T=   63.8 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  88. x2= 135. y1=  -.87 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999381 cc2=  .855020 lx=  8.08248 if=  88 il= 135 6/5/2020   n=  47 now=    3064 end=       3253      3014      3226 U=    27.69 T=   63.8 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1=  88. x2= 135. y1=  -.87 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999424 cc2=  .853559 lx=  8.07748 if=  89 il= 135 6/5/2020   n=  46 now=    3064 end=       3221      3014      3226 U=    25.69 T=   65.3 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  89. x2= 135. y1=  -.92 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999433 cc2=  .853559 lx=  8.08048 if=  89 il= 135 6/5/2020   n=  46 now=    3064 end=       3221      3014      3226 U=    25.69 T=   65.3 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1=  89. x2= 135. y1=  -.92 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   125 5/26/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999457 cc2=  .852016 lx=  8.07748 if=  90 il= 135 6/5/2020   n=  45 now=    3064 end=       3221      3014      3226 U=    25.57 T=   65.7 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  90. x2= 135. y1=  -.95 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999459 cc2=  .852016 lx=  8.07848 if=  90 il= 135 6/5/2020   n=  45 now=    3064 end=       3221      3014      3226 U=    25.57 T=   65.7 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  90. x2= 135. y1=  -.95 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999478 cc2=  .850406 lx=  8.07748 if=  91 il= 135 6/5/2020   n=  44 now=    3064 end=       3221      3014      3226 U=    25.34 T=   66.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  91. x2= 135. y1=  -.98 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999478 cc2=  .850406 lx=  8.07648 if=  91 il= 135 6/5/2020   n=  44 now=    3064 end=       3221      3014      3226 U=    25.34 T=   66.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  91. x2= 135. y1=  -.98 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999466 cc2=  .848711 lx=  8.07748 if=  92 il= 135 6/5/2020   n=  43 now=    3064 end=       3221      3014      3226 U=    24.89 T=   67.5 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  92. x2= 135. y1=  -.98 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999470 cc2=  .848711 lx=  8.07548 if=  92 il= 135 6/5/2020   n=  43 now=    3064 end=       3221      3014      3226 U=    24.89 T=   67.5 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  92. x2= 135. y1=  -.98 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999430 cc2=  .846932 lx=  8.07748 if=  93 il= 135 6/5/2020   n=  42 now=    3064 end=       3221      3014      3226 U=    24.78 T=   67.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  93. x2= 135. y1= -1.02 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999433 cc2=  .846932 lx=  8.07548 if=  93 il= 135 6/5/2020   n=  42 now=    3064 end=       3221      3014      3226 U=    24.78 T=   67.8 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  93. x2= 135. y1= -1.02 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999400 cc2=  .845096 lx=  8.07748 if=  94 il= 135 6/5/2020   n=  41 now=    3064 end=       3221      3014      3226 U=    25.20 T=   66.7 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  94. x2= 135. y1= -1.08 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999400 cc2=  .845096 lx=  8.07648 if=  94 il= 135 6/5/2020   n=  41 now=    3064 end=       3221      3014      3226 U=    25.20 T=   66.7 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  94. x2= 135. y1= -1.08 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999365 cc2=  .843191 lx=  8.07748 if=  95 il= 135 6/5/2020   n=  40 now=    3064 end=       3221      3014      3226 U=    24.86 T=   67.6 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  95. x2= 135. y1= -1.10 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999369 cc2=  .843191 lx=  8.07548 if=  95 il= 135 6/5/2020   n=  40 now=    3064 end=       3221      3014      3226 U=    24.86 T=   67.6 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  95. x2= 135. y1= -1.10 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999320 cc2=  .841206 lx=  8.07748 if=  96 il= 135 6/5/2020   n=  39 now=    3064 end=       3221      3014      3226 U=    24.67 T=   68.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  96. x2= 135. y1= -1.13 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999322 cc2=  .841206 lx=  8.07648 if=  96 il= 135 6/5/2020   n=  39 now=    3064 end=       3221      3014      3226 U=    24.67 T=   68.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  96. x2= 135. y1= -1.13 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999294 cc2=  .839165 lx=  8.07748 if=  97 il= 135 6/5/2020   n=  38 now=    3064 end=       3221      3014      3226 U=    24.73 T=   68.0 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  97. x2= 135. y1= -1.17 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999294 cc2=  .839165 lx=  8.07748 if=  97 il= 135 6/5/2020   n=  38 now=    3064 end=       3221      3014      3226 U=    24.73 T=   68.0 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  97. x2= 135. y1= -1.17 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999259 cc2=  .837037 lx=  8.07748 if=  98 il= 135 6/5/2020   n=  37 now=    3064 end=       3221      3014      3226 U=    24.61 T=   68.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  98. x2= 135. y1= -1.21 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999261 cc2=  .837037 lx=  8.07948 if=  98 il= 135 6/5/2020   n=  37 now=    3064 end=       3221      3014      3226 U=    24.61 T=   68.3 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  98. x2= 135. y1= -1.21 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999250 cc2=  .834851 lx=  8.07748 if=  99 il= 135 6/5/2020   n=  36 now=    3064 end=       3221      3014      3226 U=    24.99 T=   67.2 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  99. x2= 135. y1= -1.27 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999269 cc2=  .834851 lx=  8.08148 if=  99 il= 135 6/5/2020   n=  36 now=    3064 end=       3221      3014      3226 U=    24.99 T=   67.2 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  99. x2= 135. y1= -1.27 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999197 cc2=  .832530 lx=  8.08748 if= 100 il= 135 6/5/2020   n=  35 now=    3064 end=       3253      3014      3226 U=    26.79 T=   66.1 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 100. x2= 135. y1= -1.26 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999214 cc2=  .832530 lx=  8.08248 if= 100 il= 135 6/5/2020   n=  35 now=    3064 end=       3253      3014      3226 U=    26.79 T=   66.1 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 100. x2= 135. y1= -1.26 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999189 cc2=  .830158 lx=  8.08748 if= 101 il= 135 6/5/2020   n=  34 now=    3064 end=       3253      3014      3226 U=    27.25 T=   64.9 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 101. x2= 135. y1= -1.32 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999192 cc2=  .830158 lx=  8.08548 if= 101 il= 135 6/5/2020   n=  34 now=    3064 end=       3253      3014      3226 U=    27.25 T=   64.9 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 101. x2= 135. y1= -1.32 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999116 cc2=  .827618 lx=  8.08748 if= 102 il= 135 6/5/2020   n=  33 now=    3064 end=       3253      3014      3226 U=    26.97 T=   65.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 102. x2= 135. y1= -1.35 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999119 cc2=  .827618 lx=  8.08548 if= 102 il= 135 6/5/2020   n=  33 now=    3064 end=       3253      3014      3226 U=    26.97 T=   65.6 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 102. x2= 135. y1= -1.35 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999068 cc2=  .824991 lx=  8.08748 if= 103 il= 135 6/5/2020   n=  32 now=    3064 end=       3253      3014      3226 U=    27.12 T=   65.3 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 103. x2= 135. y1= -1.39 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999069 cc2=  .824991 lx=  8.08848 if= 103 il= 135 6/5/2020   n=  32 now=    3064 end=       3253      3014      3226 U=    27.12 T=   65.3 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 103. x2= 135. y1= -1.39 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998995 cc2=  .822218 lx=  8.08748 if= 104 il= 135 6/5/2020   n=  31 now=    3064 end=       3253      3014      3226 U=    26.71 T=   66.3 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 104. x2= 135. y1= -1.41 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998999 cc2=  .822218 lx=  8.09048 if= 104 il= 135 6/5/2020   n=  31 now=    3064 end=       3253      3014      3226 U=    26.71 T=   66.3 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 104. x2= 135. y1= -1.41 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999101 cc2=  .819496 lx=  8.09748 if= 105 il= 135 6/5/2020   n=  30 now=    3064 end=       3286      3014      3226 U=    29.34 T=   63.2 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1= 105. x2= 135. y1= -1.43 y2= -2.45     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3286    3014     3226    47   132 6/2/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999093 cc2=  .816519 lx=  8.10748 if= 106 il= 135 6/5/2020   n=  29 now=    3064 end=       3319      3014      3226 U=    32.74 T=   58.4 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1= 106. x2= 135. y1= -1.45 y2= -2.34     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3319    3014     3226    47   135 6/5/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999062 cc2=  .813366 lx=  8.09748 if= 107 il= 135 6/5/2020   n=  28 now=    3064 end=       3286      3014      3226 U=    29.80 T=   62.0 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1= 107. x2= 135. y1= -1.51 y2= -2.45     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3286    3014     3226    47   132 6/2/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998958 cc2=  .809975 lx=  8.09748 if= 108 il= 135 6/5/2020   n=  27 now=    3064 end=       3286      3014      3226 U=    30.44 T=   60.5 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1= 108. x2= 135. y1= -1.56 y2= -2.45     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3286    3014     3226    47   132 6/2/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998954 cc2=  .806504 lx=  8.09748 if= 109 il= 135 6/5/2020   n=  26 now=    3064 end=       3286      3014      3226 U=    30.37 T=   60.7 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1= 109. x2= 135. y1= -1.59 y2= -2.45     
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3286    3014     3226    47   132 6/2/2020  
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .999002 cc2=  .802886 lx=  8.08748 if= 110 il= 135 6/5/2020   n=  25 now=    3064 end=       3253      3014      3226 U=    27.43 T=   64.5 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 110. x2= 135. y1= -1.66 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .999002 cc2=  .802886 lx=  8.08748 if= 110 il= 135 6/5/2020   n=  25 now=    3064 end=       3253      3014      3226 U=    27.43 T=   64.5 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 110. x2= 135. y1= -1.66 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998912 cc2=  .798912 lx=  8.08748 if= 111 il= 135 6/5/2020   n=  24 now=    3064 end=       3253      3014      3226 U=    27.60 T=   64.0 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 111. x2= 135. y1= -1.70 y2= -2.57 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998920 cc2=  .798912 lx=  8.08348 if= 111 il= 135 6/5/2020   n=  24 now=    3064 end=       3253      3014      3226 U=    27.60 T=   64.0 p1=   6.2 p2=    94.2 ed=   129 5/30/2020   x1= 111. x2= 135. y1= -1.70 y2= -2.57 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3253    3014     3226    47   129 5/30/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998931 cc2=  .794807 lx=  8.07748 if= 112 il= 135 6/5/2020   n=  23 now=    3064 end=       3221      3014      3226 U=    24.63 T=   68.2 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1= 112. x2= 135. y1= -1.78 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998931 cc2=  .794807 lx=  8.07748 if= 112 il= 135 6/5/2020   n=  23 now=    3064 end=       3221      3014      3226 U=    24.63 T=   68.2 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1= 112. x2= 135. y1= -1.78 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998802 cc2=  .790288 lx=  8.07748 if= 113 il= 135 6/5/2020   n=  22 now=    3064 end=       3221      3014      3226 U=    24.67 T=   68.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1= 113. x2= 135. y1= -1.82 y2= -2.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998805 cc2=  .790288 lx=  8.07548 if= 113 il= 135 6/5/2020   n=  22 now=    3064 end=       3221      3014      3226 U=    24.67 T=   68.1 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1= 113. x2= 135. y1= -1.82 y2= -2.71 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3221    3014     3226    47   126 5/27/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998672 cc2=  .785471 lx=  8.06748 if= 114 il= 135 6/5/2020   n=  21 now=    3064 end=       3189      3014      3226 U=    22.11 T=   71.4 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 114. x2= 135. y1= -1.92 y2= -2.87 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998690 cc2=  .785471 lx=  8.07248 if= 114 il= 135 6/5/2020   n=  21 now=    3064 end=       3189      3014      3226 U=    22.11 T=   71.4 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 114. x2= 135. y1= -1.92 y2= -2.87 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3189    3014     3226    47   123 5/24/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .998582 cc2=  .780364 lx=  8.06748 if= 115 il= 135 6/5/2020   n=  20 now=    3064 end=       3189      3014      3226 U=    22.06 T=   71.6 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 115. x2= 135. y1= -1.97 y2= -2.87 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .998582 cc2=  .780364 lx=  8.06848 if= 115 il= 135 6/5/2020   n=  20 now=    3064 end=       3189      3014      3226 U=    22.06 T=   71.6 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1= 115. x2= 135. y1= -1.97 y2= -2.87 BEST
GP: Confirmed US_Washington_Snohomish 6/5/2020        135    3064     3189    3014     3226    47   123 5/24/2020 
