TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3243.00000        8.08425
TAB:  US_New_York_Monroe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_York_Monroe 4/13/2020        82     236       88      50       74     2    98 4/29/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .976877 cc2=  .709615 lx=  4.34383 if=  69 il=  82 4/13/2020  n=  13 now=     236 end=         77        50        74 U=     7.85 T=   75.4 p1= -67.4 p2=   306.5 ed=    93 4/24/2020   x1=  69. x2=  82. y1=   .82 y2=  -.84 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .976877 cc2=  .709615 lx=  4.34283 if=  69 il=  82 4/13/2020  n=  13 now=     236 end=         77        50        74 U=     7.85 T=   75.4 p1= -67.4 p2=   306.5 ed=    93 4/24/2020   x1=  69. x2=  82. y1=   .82 y2=  -.84 BEST
GP: Deaths    US_New_York_Monroe 4/13/2020        82     236       77      50       74     2    93 4/24/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .976264 cc2=  .698913 lx=  4.25383 if=  70 il=  82 4/13/2020  n=  12 now=     236 end=         70        50        74 U=     6.69 T=   74.8 p1= -70.3 p2=   337.1 ed=    90 4/21/2020   x1=  70. x2=  82. y1=   .72 y2= -1.07 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .976264 cc2=  .698913 lx=  4.25383 if=  70 il=  82 4/13/2020  n=  12 now=     236 end=         70        50        74 U=     6.69 T=   74.8 p1= -70.3 p2=   337.1 ed=    90 4/21/2020   x1=  70. x2=  82. y1=   .72 y2= -1.07 BEST
GP: Deaths    US_New_York_Monroe 4/13/2020        82     236       70      50       74     2    90 4/21/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .929982 cc2=  .576429 lx=  5.44383 if=  75 il=  82 4/13/2020  n=   7 now=     236 end=        231        50        74 U=    19.69 T=   90.4 p1=  -2.1 p2=   102.2 ed=   136 6/6/2020    x1=  75. x2=  82. y1=   .78 y2=   .43     
GP: Deaths    US_New_York_Monroe 4/13/2020        82     236      231      50       74     2   136 6/6/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .900365 cc2=  .522401 lx=  7.46383 if=  76 il=  82 4/13/2020  n=   6 now=     236 end=       1743        50        74 U=    47.52 T=  142.2 p1= 638.6 p2=    13.5 ed=   254 10/2/2020   x1=  76. x2=  82. y1=  1.39 y2=  1.27     
GP: Deaths    US_New_York_Monroe 4/13/2020        82     236    -          50       74     2   254 10/2/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988488 cc2=  .802792 lx=  7.46383 if=  55 il=  83 4/14/2020  n=  28 now=     236 end=       1743        56        82 U=    36.13 T=  127.6 p1= 638.6 p2=    13.5 ed=   212 8/21/2020   x1=  55. x2=  83. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   212 8/21/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989986 cc2=  .801004 lx=  7.46383 if=  56 il=  83 4/14/2020  n=  27 now=     236 end=       1743        56        82 U=    34.84 T=  126.0 p1= 638.6 p2=    13.5 ed=   208 8/17/2020   x1=  56. x2=  83. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   208 8/17/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990704 cc2=  .798253 lx=  7.46383 if=  57 il=  83 4/14/2020  n=  26 now=     236 end=       1743        56        82 U=    33.55 T=  124.4 p1= 638.6 p2=    13.5 ed=   203 8/12/2020   x1=  57. x2=  83. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   203 8/12/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990597 cc2=  .794480 lx=  7.46383 if=  58 il=  83 4/14/2020  n=  25 now=     236 end=       1743        56        82 U=    32.26 T=  122.8 p1= 638.6 p2=    13.5 ed=   198 8/7/2020    x1=  58. x2=  83. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   198 8/7/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989720 cc2=  .789720 lx=  7.46383 if=  59 il=  83 4/14/2020  n=  24 now=     236 end=       1743        56        82 U=    30.97 T=  121.2 p1= 638.6 p2=    13.5 ed=   194 8/3/2020    x1=  59. x2=  83. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   194 8/3/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988372 cc2=  .784248 lx=  7.46383 if=  60 il=  83 4/14/2020  n=  23 now=     236 end=       1743        56        82 U=    29.68 T=  119.7 p1= 638.6 p2=    13.5 ed=   189 7/29/2020   x1=  60. x2=  83. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   189 7/29/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987460 cc2=  .778945 lx=  7.46383 if=  61 il=  83 4/14/2020  n=  22 now=     236 end=       1743        56        82 U=    32.47 T=  123.1 p1= 638.6 p2=    13.5 ed=   199 8/8/2020    x1=  61. x2=  83. y1=  1.91 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   199 8/8/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985977 cc2=  .772776 lx=  7.46383 if=  62 il=  83 4/14/2020  n=  21 now=     236 end=       1743        56        82 U=    34.10 T=  125.1 p1= 638.6 p2=    13.5 ed=   205 8/14/2020   x1=  62. x2=  83. y1=  1.85 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   205 8/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986025 cc2=  .767807 lx=  7.46383 if=  63 il=  83 4/14/2020  n=  20 now=     236 end=       1743        56        82 U=    32.48 T=  123.1 p1= 638.6 p2=    13.5 ed=   199 8/8/2020    x1=  63. x2=  83. y1=  1.85 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   199 8/8/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .984620 cc2=  .761014 lx=  7.46383 if=  64 il=  83 4/14/2020  n=  19 now=     236 end=       1743        56        82 U=    33.36 T=  124.2 p1= 638.6 p2=    13.5 ed=   202 8/11/2020   x1=  64. x2=  83. y1=  1.80 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   202 8/11/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .984750 cc2=  .755335 lx=  5.84383 if=  65 il=  83 4/14/2020  n=  18 now=     236 end=        345        56        82 U=    20.08 T=   95.0 p1=  46.2 p2=    68.4 ed=   142 6/12/2020   x1=  65. x2=  83. y1=  1.49 y2=   .60     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236      345      56       82     1   142 6/12/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .983817 cc2=  .748114 lx=  5.18383 if=  66 il=  83 4/14/2020  n=  17 now=     236 end=        178        56        82 U=    15.09 T=   85.2 p1= -24.6 p2=   132.6 ed=   120 5/21/2020   x1=  66. x2=  83. y1=  1.27 y2=   .15     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236      178      56       82     1   120 5/21/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .984050 cc2=  .741514 lx=  4.84383 if=  67 il=  83 4/14/2020  n=  16 now=     236 end=        126        56        82 U=    11.64 T=   80.7 p1= -46.6 p2=   187.3 ed=   108 5/9/2020    x1=  67. x2=  83. y1=  1.17 y2=  -.20     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236      126      56       82     1   108 5/9/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .982446 cc2=  .732446 lx=  4.67383 if=  68 il=  83 4/14/2020  n=  15 now=     236 end=        107        56        82 U=    10.06 T=   78.6 p1= -54.7 p2=   220.6 ed=   102 5/3/2020    x1=  68. x2=  83. y1=  1.06 y2=  -.43     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236      107      56       82     1   102 5/3/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .980376 cc2=  .722177 lx=  4.55383 if=  69 il=  83 4/14/2020  n=  14 now=     236 end=         94        56        82 U=     9.07 T=   77.2 p1= -60.2 p2=   251.1 ed=    98 4/29/2020   x1=  69. x2=  83. y1=   .91 y2=  -.64     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236       94      56       82     1    98 4/29/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .979391 cc2=  .712130 lx=  4.46383 if=  70 il=  83 4/14/2020  n=  13 now=     236 end=         86        56        82 U=     7.91 T=   76.5 p1= -63.6 p2=   274.4 ed=    95 4/26/2020   x1=  70. x2=  83. y1=   .82 y2=  -.82 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .979391 cc2=  .712130 lx=  4.46683 if=  70 il=  83 4/14/2020  n=  13 now=     236 end=         86        56        82 U=     7.91 T=   76.5 p1= -63.6 p2=   274.4 ed=    95 4/26/2020   x1=  70. x2=  83. y1=   .82 y2=  -.82 BEST
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236       86      56       82     1    95 4/26/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .949914 cc2=  .616580 lx=  7.46383 if=  75 il=  83 4/14/2020  n=   8 now=     236 end=       1743        56        82 U=    39.72 T=  132.1 p1= 638.6 p2=    13.5 ed=   225 9/3/2020    x1=  75. x2=  83. y1=  1.44 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   225 9/3/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .930042 cc2=  .576488 lx=  7.46383 if=  76 il=  83 4/14/2020  n=   7 now=     236 end=       1743        56        82 U=    44.11 T=  137.5 p1= 638.6 p2=    13.5 ed=   241 9/19/2020   x1=  76. x2=  83. y1=  1.39 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   241 9/19/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .896424 cc2=  .518459 lx=  7.46383 if=  77 il=  83 4/14/2020  n=   6 now=     236 end=       1743        56        82 U=    44.28 T=  137.7 p1= 638.6 p2=    13.5 ed=   242 9/20/2020   x1=  77. x2=  83. y1=  1.37 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/14/2020        83     236    -          56       82     1   242 9/20/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989283 cc2=  .806709 lx=  7.46383 if=  55 il=  84 4/15/2020  n=  29 now=     236 end=       1743        56        74 U=    37.42 T=  130.2 p1= 638.6 p2=    13.5 ed=   218 8/27/2020   x1=  55. x2=  84. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   218 8/27/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990551 cc2=  .804856 lx=  7.46383 if=  56 il=  84 4/15/2020  n=  28 now=     236 end=       1743        56        74 U=    36.13 T=  128.6 p1= 638.6 p2=    13.5 ed=   213 8/22/2020   x1=  56. x2=  84. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   213 8/22/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991095 cc2=  .802113 lx=  7.46383 if=  57 il=  84 4/15/2020  n=  27 now=     236 end=       1743        56        74 U=    34.84 T=  127.0 p1= 638.6 p2=    13.5 ed=   209 8/18/2020   x1=  57. x2=  84. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   209 8/18/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990889 cc2=  .798439 lx=  7.46383 if=  58 il=  84 4/15/2020  n=  26 now=     236 end=       1743        56        74 U=    33.55 T=  125.4 p1= 638.6 p2=    13.5 ed=   204 8/13/2020   x1=  58. x2=  84. y1=  2.01 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   204 8/13/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990037 cc2=  .793921 lx=  7.09383 if=  59 il=  84 4/15/2020  n=  25 now=     236 end=       1204        56        74 U=    29.83 T=  117.4 p1= 410.2 p2=    19.6 ed=   187 7/27/2020   x1=  59. x2=  84. y1=  1.96 y2=  1.12     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   187 7/27/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988785 cc2=  .788785 lx=  7.11383 if=  60 il=  84 4/15/2020  n=  24 now=     236 end=       1228        56        74 U=    28.76 T=  116.4 p1= 420.3 p2=    19.2 ed=   184 7/24/2020   x1=  60. x2=  84. y1=  1.96 y2=  1.13     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   184 7/24/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988023 cc2=  .783899 lx=  7.46383 if=  61 il=  84 4/15/2020  n=  23 now=     236 end=       1743        56        74 U=    33.94 T=  125.9 p1= 638.6 p2=    13.5 ed=   206 8/15/2020   x1=  61. x2=  84. y1=  1.91 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   206 8/15/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986591 cc2=  .778076 lx=  7.46383 if=  62 il=  84 4/15/2020  n=  22 now=     236 end=       1743        56        74 U=    35.72 T=  128.1 p1= 638.6 p2=    13.5 ed=   212 8/21/2020   x1=  62. x2=  84. y1=  1.85 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   212 8/21/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986396 cc2=  .773195 lx=  6.91383 if=  63 il=  84 4/15/2020  n=  21 now=     236 end=       1006        56        74 U=    30.01 T=  115.8 p1= 326.3 p2=    23.5 ed=   186 7/26/2020   x1=  63. x2=  84. y1=  1.76 y2=  1.06     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   186 7/26/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985318 cc2=  .767100 lx=  5.82383 if=  64 il=  84 4/15/2020  n=  20 now=     236 end=        338        56        74 U=    22.14 T=   97.0 p1=  43.2 p2=    69.8 ed=   149 6/19/2020   x1=  64. x2=  84. y1=  1.49 y2=   .59     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236      338      56       74     2   149 6/19/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985952 cc2=  .762346 lx=  5.18383 if=  65 il=  84 4/15/2020  n=  19 now=     236 end=        178        56        74 U=    16.00 T=   86.4 p1= -24.6 p2=   132.6 ed=   124 5/25/2020   x1=  65. x2=  84. y1=  1.33 y2=   .15     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236      178      56       74     2   124 5/25/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985553 cc2=  .756137 lx=  4.87383 if=  66 il=  84 4/15/2020  n=  18 now=     236 end=        130        56        74 U=    13.36 T=   81.8 p1= -44.9 p2=   181.5 ed=   113 5/14/2020   x1=  66. x2=  84. y1=  1.18 y2=  -.16     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236      130      56       74     2   113 5/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986071 cc2=  .750369 lx=  4.68383 if=  67 il=  84 4/15/2020  n=  17 now=     236 end=        108        56        74 U=    11.03 T=   79.4 p1= -54.2 p2=   218.5 ed=   105 5/6/2020    x1=  67. x2=  84. y1=  1.12 y2=  -.42     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236      108      56       74     2   105 5/6/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .984979 cc2=  .742444 lx=  4.57383 if=  68 il=  84 4/15/2020  n=  16 now=     236 end=         96        56        74 U=     9.85 T=   78.1 p1= -59.3 p2=   245.8 ed=   101 5/2/2020    x1=  68. x2=  84. y1=  1.02 y2=  -.60     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236       96      56       74     2   101 5/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .983510 cc2=  .733510 lx=  4.49383 if=  69 il=  84 4/15/2020  n=  15 now=     236 end=         89        56        74 U=     9.15 T=   77.1 p1= -62.3 p2=   265.2 ed=    98 4/29/2020   x1=  69. x2=  84. y1=   .88 y2=  -.76     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236       89      56       74     2    98 4/29/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .982952 cc2=  .724753 lx=  4.41383 if=  70 il=  84 4/15/2020  n=  14 now=     236 end=         82        56        74 U=     8.04 T=   76.4 p1= -65.3 p2=   287.8 ed=    95 4/26/2020   x1=  70. x2=  84. y1=   .80 y2=  -.95     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236       82      56       74     2    95 4/26/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .981232 cc2=  .713971 lx=  4.36383 if=  71 il=  84 4/15/2020  n=  13 now=     236 end=         78        56        74 U=     7.00 T=   76.4 p1= -66.9 p2=   302.6 ed=    92 4/23/2020   x1=  71. x2=  84. y1=   .77 y2= -1.08 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .981233 cc2=  .713971 lx=  4.36783 if=  71 il=  84 4/15/2020  n=  13 now=     236 end=         78        56        74 U=     7.00 T=   76.4 p1= -66.9 p2=   302.6 ed=    92 4/23/2020   x1=  71. x2=  84. y1=   .77 y2= -1.08 BEST
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236       78      56       74     2    92 4/23/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .961665 cc2=  .645437 lx=  6.28383 if=  75 il=  84 4/15/2020  n=   9 now=     236 end=        535        56        74 U=    30.77 T=  109.1 p1= 126.7 p2=    44.1 ed=   181 7/21/2020   x1=  75. x2=  84. y1=  1.11 y2=   .81     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236      535      56       74     2   181 7/21/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .949593 cc2=  .616259 lx=  7.46383 if=  76 il=  84 4/15/2020  n=   8 now=     236 end=       1743        56        74 U=    50.41 T=  146.3 p1= 638.6 p2=    13.5 ed=   265 10/13/2020  x1=  76. x2=  84. y1=  1.39 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   265 10/13/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .928295 cc2=  .574742 lx=  7.46383 if=  77 il=  84 4/15/2020  n=   7 now=     236 end=       1743        56        74 U=    51.66 T=  147.8 p1= 638.6 p2=    13.5 ed=   269 10/17/2020  x1=  77. x2=  84. y1=  1.37 y2=  1.24     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236    -          56       74     2   269 10/17/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .896421 cc2=  .518457 lx=  4.88383 if=  78 il=  84 4/15/2020  n=   6 now=     236 end=        132        56        74 U=    18.14 T=   81.2 p1= -44.1 p2=   178.8 ed=   124 5/25/2020   x1=  78. x2=  84. y1=   .18 y2=  -.15     
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236      132      56       74     2   124 5/25/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .925820 cc2=  .517572 lx=  4.31383 if=  79 il=  84 4/15/2020  n=   5 now=     236 end=         74        56        74 U=     6.47 T=   76.0 p1= -68.6 p2=   318.9 ed=    91 4/22/2020   x1=  79. x2=  84. y1=  -.47 y2= -1.24 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .925820 cc2=  .517572 lx=  4.31383 if=  79 il=  84 4/15/2020  n=   5 now=     236 end=         74        56        74 U=     6.47 T=   76.0 p1= -68.6 p2=   318.9 ed=    91 4/22/2020   x1=  79. x2=  84. y1=  -.47 y2= -1.24 BEST
GP: Deaths    US_New_York_Monroe 4/15/2020        84     236       74      56       74     2    91 4/22/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990047 cc2=  .810442 lx=  7.46383 if=  55 il=  85 4/16/2020  n=  30 now=     236 end=       1743        62        91 U=    37.26 T=  129.9 p1= 638.6 p2=    13.5 ed=   217 8/26/2020   x1=  55. x2=  85. y1=  2.01 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   217 8/26/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991132 cc2=  .808558 lx=  7.46383 if=  56 il=  85 4/16/2020  n=  29 now=     236 end=       1743        62        91 U=    36.02 T=  128.4 p1= 638.6 p2=    13.5 ed=   213 8/22/2020   x1=  56. x2=  85. y1=  2.01 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   213 8/22/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991546 cc2=  .805851 lx=  7.46383 if=  57 il=  85 4/16/2020  n=  28 now=     236 end=       1743        62        91 U=    34.78 T=  126.9 p1= 638.6 p2=    13.5 ed=   208 8/17/2020   x1=  57. x2=  85. y1=  2.01 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   208 8/17/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991357 cc2=  .802375 lx=  6.90383 if=  58 il=  85 4/16/2020  n=  27 now=     236 end=        996        62        91 U=    29.64 T=  115.3 p1= 322.0 p2=    23.7 ed=   185 7/25/2020   x1=  58. x2=  85. y1=  1.93 y2=  1.02     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   185 7/25/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990652 cc2=  .798202 lx=  6.55383 if=  59 il=  85 4/16/2020  n=  26 now=     236 end=        701        62        91 U=    26.17 T=  108.2 p1= 197.0 p2=    33.7 ed=   169 7/9/2020    x1=  59. x2=  85. y1=  1.88 y2=   .89     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      701      62       91     3   169 7/9/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989533 cc2=  .793417 lx=  6.48383 if=  60 il=  85 4/16/2020  n=  25 now=     236 end=        654        62        91 U=    24.70 T=  106.2 p1= 177.1 p2=    36.1 ed=   164 7/4/2020    x1=  60. x2=  85. y1=  1.87 y2=   .86     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      654      62       91     3   164 7/4/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988716 cc2=  .788716 lx=  7.46383 if=  61 il=  85 4/16/2020  n=  24 now=     236 end=       1743        62        91 U=    33.92 T=  125.9 p1= 638.6 p2=    13.5 ed=   205 8/14/2020   x1=  61. x2=  85. y1=  1.91 y2=  1.20     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   205 8/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987401 cc2=  .783276 lx=  6.94383 if=  62 il=  85 4/16/2020  n=  23 now=     236 end=       1036        62        91 U=    31.50 T=  117.6 p1= 339.0 p2=    22.8 ed=   191 7/31/2020   x1=  62. x2=  85. y1=  1.77 y2=  1.04     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236    -          62       91     3   191 7/31/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987506 cc2=  .778991 lx=  5.87383 if=  63 il=  85 4/16/2020  n=  22 now=     236 end=        355        62        91 U=    21.88 T=   97.2 p1=  50.4 p2=    66.5 ed=   148 6/18/2020   x1=  63. x2=  85. y1=  1.56 y2=   .56     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      355      62       91     3   148 6/18/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986921 cc2=  .773720 lx=  5.37383 if=  64 il=  85 4/16/2020  n=  21 now=     236 end=        215        62        91 U=    18.06 T=   89.0 p1=  -8.9 p2=   109.8 ed=   131 6/1/2020    x1=  64. x2=  85. y1=  1.38 y2=   .22     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      215      62       91     3   131 6/1/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987774 cc2=  .769556 lx=  5.03383 if=  65 il=  85 4/16/2020  n=  20 now=     236 end=        153        62        91 U=    14.37 T=   83.6 p1= -35.2 p2=   154.2 ed=   117 5/18/2020   x1=  65. x2=  85. y1=  1.29 y2=  -.10     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      153      62       91     3   117 5/18/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987618 cc2=  .764011 lx=  4.84383 if=  66 il=  85 4/16/2020  n=  19 now=     236 end=        126        62        91 U=    12.61 T=   80.8 p1= -46.6 p2=   187.3 ed=   110 5/11/2020   x1=  66. x2=  85. y1=  1.17 y2=  -.33     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      126      62       91     3   110 5/11/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988162 cc2=  .758747 lx=  4.70383 if=  67 il=  85 4/16/2020  n=  18 now=     236 end=        110        62        91 U=    10.71 T=   79.1 p1= -53.4 p2=   214.5 ed=   104 5/5/2020    x1=  67. x2=  85. y1=  1.13 y2=  -.55     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      110      62       91     3   104 5/5/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987284 cc2=  .751582 lx=  4.62383 if=  68 il=  85 4/16/2020  n=  17 now=     236 end=        101        62        91 U=     9.77 T=   78.2 p1= -57.2 p2=   233.7 ed=   101 5/2/2020    x1=  68. x2=  85. y1=  1.04 y2=  -.70     
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236      101      62       91     3   101 5/2/2020  
AAA1     1 US_New_York_Monroe Deaths    cc1=  .986057 cc2=  .743522 lx=  4.55383 if=  69 il=  85 4/16/2020  n=  16 now=     236 end=         94        62        91 U=     9.10 T=   77.2 p1= -60.2 p2=   251.1 ed=    98 4/29/2020   x1=  69. x2=  85. y1=   .91 y2=  -.85 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986058 cc2=  .743522 lx=  4.55683 if=  69 il=  85 4/16/2020  n=  16 now=     236 end=         94        62        91 U=     9.10 T=   77.2 p1= -60.2 p2=   251.1 ed=    98 4/29/2020   x1=  69. x2=  85. y1=   .91 y2=  -.85 BEST
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236       94      62       91     3    98 4/29/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .985532 cc2=  .735532 lx=  4.49383 if=  70 il=  85 4/16/2020  n=  15 now=     236 end=         89        62        91 U=     8.18 T=   76.8 p1= -62.3 p2=   265.2 ed=    96 4/27/2020   x1=  70. x2=  85. y1=   .83 y2= -1.00 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985533 cc2=  .735532 lx=  4.49683 if=  70 il=  85 4/16/2020  n=  15 now=     236 end=         89        62        91 U=     8.18 T=   76.8 p1= -62.3 p2=   265.2 ed=    96 4/27/2020   x1=  70. x2=  85. y1=   .83 y2= -1.00 BEST
GP: Deaths    US_New_York_Monroe 4/16/2020        85     236       89      62       91     3    96 4/27/2020 
