TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12645.00000        9.44502
TAB:  US_Texas_Dallas Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Texas_Dallas Deaths    cc1=  .970597 cc2=  .562349 lx=  2.92212 if=  69 il=  74 4/5/2020   n=   5 now=     271 end=         18        18        17 U=     2.07 T=   66.9 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  69. x2=  74. y1= -1.03 y2= -3.45 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1= 1.000000 cc2=  .562349 lx=  2.82512 if=  69 il=  74 4/5/2020   n=   5 now=     271 end=         18        18        17 U=     2.07 T=   66.9 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  69. x2=  74. y1= -1.03 y2= -3.45 BEST
GP: Deaths    US_Texas_Dallas 4/5/2020         74     271       18      18       17     3    71 4/2/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991111 cc2=  .761695 lx=  3.20212 if=  57 il=  75 4/6/2020   n=  18 now=     271 end=         24        18        18 U=     7.73 T=   66.0 p1= -91.1 p2=  1129.2 ed=    84 4/15/2020   x1=  57. x2=  75. y1=  1.16 y2= -1.17     
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       24      18       18     5    84 4/15/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .990813 cc2=  .755111 lx=  3.16212 if=  58 il=  75 4/6/2020   n=  17 now=     271 end=         23        18        18 U=     6.93 T=   66.0 p1= -91.5 p2=  1178.3 ed=    82 4/13/2020   x1=  58. x2=  75. y1=  1.15 y2= -1.30     
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       23      18       18     5    82 4/13/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .986699 cc2=  .728500 lx=  3.40212 if=  61 il=  75 4/6/2020   n=  14 now=     271 end=         30        18        18 U=    10.21 T=   68.2 p1= -88.9 p2=   903.3 ed=    92 4/23/2020   x1=  61. x2=  75. y1=   .70 y2=  -.67     
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       30      18       18     5    92 4/23/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .983945 cc2=  .716683 lx=  3.30212 if=  62 il=  75 4/6/2020   n=  13 now=     271 end=         27        18        18 U=     9.20 T=   66.8 p1= -90.0 p2=  1003.7 ed=    88 4/19/2020   x1=  62. x2=  75. y1=   .53 y2=  -.89     
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       27      18       18     5    88 4/19/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .981395 cc2=  .704045 lx=  3.14212 if=  63 il=  75 4/6/2020   n=  12 now=     271 end=         23        18        18 U=     7.14 T=   65.1 p1= -91.5 p2=  1178.3 ed=    82 4/13/2020   x1=  63. x2=  75. y1=   .30 y2= -1.38     
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       23      18       18     5    82 4/13/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .980095 cc2=  .691420 lx=  3.02212 if=  64 il=  75 4/6/2020   n=  11 now=     271 end=         20        18        18 U=     5.24 T=   64.4 p1= -92.6 p2=  1355.0 ed=    76 4/7/2020    x1=  64. x2=  75. y1=   .07 y2= -2.03     
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       20      18       18     5    76 4/7/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .976830 cc2=  .660603 lx=  2.94212 if=  66 il=  75 4/6/2020   n=   9 now=     271 end=         18        18        18 U=     3.37 T=   65.0 p1= -93.4 p2=  1505.6 ed=    72 4/3/2020    x1=  66. x2=  75. y1=  -.29 y2= -2.96 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .976881 cc2=  .660603 lx=  2.93712 if=  66 il=  75 4/6/2020   n=   9 now=     271 end=         18        18        18 U=     3.37 T=   65.0 p1= -93.4 p2=  1505.6 ed=    72 4/3/2020    x1=  66. x2=  75. y1=  -.29 y2= -2.96 BEST
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       18      18       18     5    72 4/3/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .974756 cc2=  .641422 lx=  2.92212 if=  67 il=  75 4/6/2020   n=   8 now=     271 end=         18        18        18 U=     2.69 T=   65.7 p1= -93.4 p2=  1505.6 ed=    72 4/3/2020    x1=  67. x2=  75. y1=  -.48 y2= -3.45 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .974781 cc2=  .641422 lx=  2.92012 if=  67 il=  75 4/6/2020   n=   8 now=     271 end=         18        18        18 U=     2.69 T=   65.7 p1= -93.4 p2=  1505.6 ed=    72 4/3/2020    x1=  67. x2=  75. y1=  -.48 y2= -3.45 BEST
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       18      18       18     5    72 4/3/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .968764 cc2=  .615211 lx=  2.91212 if=  68 il=  75 4/6/2020   n=   7 now=     271 end=         18        18        18 U=     2.21 T=   66.5 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  68. x2=  75. y1=  -.67 y2= -3.83 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991788 cc2=  .615211 lx=  2.83312 if=  68 il=  75 4/6/2020   n=   7 now=     271 end=         18        18        18 U=     2.21 T=   66.5 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  68. x2=  75. y1=  -.67 y2= -3.83 BEST
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       18      18       18     5    71 4/2/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .953775 cc2=  .575811 lx=  2.90212 if=  69 il=  75 4/6/2020   n=   6 now=     271 end=         18        18        18 U=     1.79 T=   67.1 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  69. x2=  75. y1= -1.09 y2= -4.44 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1= 1.000000 cc2=  .575811 lx=  2.82712 if=  69 il=  75 4/6/2020   n=   6 now=     271 end=         18        18        18 U=     1.79 T=   67.1 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  69. x2=  75. y1= -1.09 y2= -4.44 BEST
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       18      18       18     5    71 4/2/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .925802 cc2=  .517554 lx=  2.90212 if=  70 il=  75 4/6/2020   n=   5 now=     271 end=         18        18        18 U=     1.78 T=   67.1 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  70. x2=  75. y1= -1.64 y2= -4.44 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .925819 cc2=  .517554 lx=  2.90312 if=  70 il=  75 4/6/2020   n=   5 now=     271 end=         18        18        18 U=     1.78 T=   67.1 p1= -93.4 p2=  1505.6 ed=    71 4/2/2020    x1=  70. x2=  75. y1= -1.64 y2= -4.44 BEST
GP: Deaths    US_Texas_Dallas 4/6/2020         75     271       18      18       18     5    71 4/2/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991732 cc2=  .768125 lx=  3.15212 if=  57 il=  76 4/7/2020   n=  19 now=     271 end=         23        19        15 U=     6.99 T=   65.0 p1= -91.5 p2=  1178.3 ed=    81 4/12/2020   x1=  57. x2=  76. y1=  1.15 y2= -1.57     
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       23      19       15     5    81 4/12/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991655 cc2=  .762239 lx=  3.12212 if=  58 il=  76 4/7/2020   n=  18 now=     271 end=         22        19        15 U=     6.28 T=   65.1 p1= -91.9 p2=  1231.8 ed=    79 4/10/2020   x1=  58. x2=  76. y1=  1.14 y2= -1.73     
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       22      19       15     5    79 4/10/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .987010 cc2=  .737010 lx=  3.17212 if=  61 il=  76 4/7/2020   n=  15 now=     271 end=         23        19        15 U=     7.28 T=   65.2 p1= -91.5 p2=  1178.3 ed=    82 4/13/2020   x1=  61. x2=  76. y1=   .58 y2= -1.48     
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       23      19       15     5    82 4/13/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .985418 cc2=  .727219 lx=  3.10212 if=  62 il=  76 4/7/2020   n=  14 now=     271 end=         22        19        15 U=     6.23 T=   64.5 p1= -91.9 p2=  1231.8 ed=    79 4/10/2020   x1=  62. x2=  76. y1=   .40 y2= -1.85     
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       22      19       15     5    79 4/10/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .984565 cc2=  .717303 lx=  3.05212 if=  63 il=  76 4/7/2020   n=  13 now=     271 end=         21        19        15 U=     5.28 T=   64.2 p1= -92.3 p2=  1290.5 ed=    76 4/7/2020    x1=  63. x2=  76. y1=   .23 y2= -2.23     
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       21      19       15     5    76 4/7/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .984390 cc2=  .707040 lx=  3.02212 if=  64 il=  76 4/7/2020   n=  12 now=     271 end=         20        19        15 U=     4.57 T=   64.3 p1= -92.6 p2=  1355.0 ed=    75 4/6/2020    x1=  64. x2=  76. y1=   .07 y2= -2.56 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .984394 cc2=  .707040 lx=  3.02012 if=  64 il=  76 4/7/2020   n=  12 now=     271 end=         20        19        15 U=     4.57 T=   64.3 p1= -92.6 p2=  1355.0 ed=    75 4/6/2020    x1=  64. x2=  76. y1=   .07 y2= -2.56 BEST
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       20      19       15     5    75 4/6/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .980378 cc2=  .678866 lx=  2.99212 if=  66 il=  76 4/7/2020   n=  10 now=     271 end=         19        19        15 U=     3.55 T=   65.2 p1= -93.0 p2=  1426.3 ed=    73 4/4/2020    x1=  66. x2=  76. y1=  -.23 y2= -3.04 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .980441 cc2=  .678866 lx=  2.99712 if=  66 il=  76 4/7/2020   n=  10 now=     271 end=         19        19        15 U=     3.55 T=   65.2 p1= -93.0 p2=  1426.3 ed=    73 4/4/2020    x1=  66. x2=  76. y1=  -.23 y2= -3.04 BEST
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       19      19       15     5    73 4/4/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .975864 cc2=  .659637 lx=  2.99212 if=  67 il=  76 4/7/2020   n=   9 now=     271 end=         19        19        15 U=     3.37 T=   65.7 p1= -93.0 p2=  1426.3 ed=    73 4/4/2020    x1=  67. x2=  76. y1=  -.37 y2= -3.04 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .975892 cc2=  .659637 lx=  2.98912 if=  67 il=  76 4/7/2020   n=   9 now=     271 end=         19        19        15 U=     3.37 T=   65.7 p1= -93.0 p2=  1426.3 ed=    73 4/4/2020    x1=  67. x2=  76. y1=  -.37 y2= -3.04 BEST
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       19      19       15     5    73 4/4/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .953945 cc2=  .600392 lx=  2.99212 if=  69 il=  76 4/7/2020   n=   7 now=     271 end=         19        19        15 U=     3.19 T=   66.3 p1= -93.0 p2=  1426.3 ed=    73 4/4/2020    x1=  69. x2=  76. y1=  -.85 y2= -3.04 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .954125 cc2=  .600392 lx=  2.90612 if=  69 il=  76 4/7/2020   n=   7 now=     271 end=         19        19        15 U=     3.19 T=   66.3 p1= -93.0 p2=  1426.3 ed=    73 4/4/2020    x1=  69. x2=  76. y1=  -.85 y2= -3.04 BEST
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       19      19       15     5    73 4/4/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .936188 cc2=  .558224 lx=  3.02212 if=  70 il=  76 4/7/2020   n=   6 now=     271 end=         20        19        15 U=     4.29 T=   65.0 p1= -92.6 p2=  1355.0 ed=    75 4/6/2020    x1=  70. x2=  76. y1= -1.16 y2= -2.56 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .936208 cc2=  .558224 lx=  3.01912 if=  70 il=  76 4/7/2020   n=   6 now=     271 end=         20        19        15 U=     4.29 T=   65.0 p1= -92.6 p2=  1355.0 ed=    75 4/6/2020    x1=  70. x2=  76. y1= -1.16 y2= -2.56 BEST
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271       20      19       15     5    75 4/6/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .924077 cc2=  .515829 lx=  7.60212 if=  71 il=  76 4/7/2020   n=   5 now=     271 end=       2002        19        15 U=   211.87 T=  402.0 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  71. x2=  76. y1=  1.56 y2=  1.54     
GP: Deaths    US_Texas_Dallas 4/7/2020         76     271    -          19       15     5   999 undefine  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .992859 cc2=  .774641 lx=  3.15212 if=  57 il=  77 4/8/2020   n=  20 now=     271 end=         23        20        25 U=     6.66 T=   64.6 p1= -91.5 p2=  1178.3 ed=    80 4/11/2020   x1=  57. x2=  77. y1=  1.15 y2= -1.86 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992862 cc2=  .774641 lx=  3.15612 if=  57 il=  77 4/8/2020   n=  20 now=     271 end=         23        20        25 U=     6.66 T=   64.6 p1= -91.5 p2=  1178.3 ed=    80 4/11/2020   x1=  57. x2=  77. y1=  1.15 y2= -1.86 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       23      20       25     8    80 4/11/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .992790 cc2=  .769183 lx=  3.13212 if=  58 il=  77 4/8/2020   n=  19 now=     271 end=         22        20        25 U=     6.06 T=   64.9 p1= -91.9 p2=  1231.8 ed=    79 4/10/2020   x1=  58. x2=  77. y1=  1.14 y2= -1.99 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992794 cc2=  .769183 lx=  3.13612 if=  58 il=  77 4/8/2020   n=  19 now=     271 end=         22        20        25 U=     6.06 T=   64.9 p1= -91.9 p2=  1231.8 ed=    79 4/10/2020   x1=  58. x2=  77. y1=  1.14 y2= -1.99 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       22      20       25     8    79 4/10/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .989180 cc2=  .746644 lx=  3.17212 if=  61 il=  77 4/8/2020   n=  16 now=     271 end=         23        20        25 U=     6.91 T=   65.0 p1= -91.5 p2=  1178.3 ed=    81 4/12/2020   x1=  61. x2=  77. y1=   .58 y2= -1.74 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .989183 cc2=  .746644 lx=  3.16712 if=  61 il=  77 4/8/2020   n=  16 now=     271 end=         23        20        25 U=     6.91 T=   65.0 p1= -91.5 p2=  1178.3 ed=    81 4/12/2020   x1=  61. x2=  77. y1=   .58 y2= -1.74 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       23      20       25     8    81 4/12/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .987886 cc2=  .737886 lx=  3.14212 if=  62 il=  77 4/8/2020   n=  15 now=     271 end=         23        20        25 U=     6.39 T=   64.7 p1= -91.5 p2=  1178.3 ed=    79 4/10/2020   x1=  62. x2=  77. y1=   .43 y2= -1.92 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .987888 cc2=  .737886 lx=  3.13912 if=  62 il=  77 4/8/2020   n=  15 now=     271 end=         23        20        25 U=     6.39 T=   64.7 p1= -91.5 p2=  1178.3 ed=    79 4/10/2020   x1=  62. x2=  77. y1=   .43 y2= -1.92 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       23      20       25     8    79 4/10/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .986718 cc2=  .728519 lx=  3.11212 if=  63 il=  77 4/8/2020   n=  14 now=     271 end=         22        20        25 U=     5.76 T=   64.6 p1= -91.9 p2=  1231.8 ed=    78 4/9/2020    x1=  63. x2=  77. y1=   .28 y2= -2.15 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .986723 cc2=  .728519 lx=  3.11612 if=  63 il=  77 4/8/2020   n=  14 now=     271 end=         22        20        25 U=     5.76 T=   64.6 p1= -91.9 p2=  1231.8 ed=    78 4/9/2020    x1=  63. x2=  77. y1=   .28 y2= -2.15 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       22      20       25     8    78 4/9/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .985523 cc2=  .718262 lx=  3.10212 if=  64 il=  77 4/8/2020   n=  13 now=     271 end=         22        20        25 U=     5.45 T=   64.8 p1= -91.9 p2=  1231.8 ed=    77 4/8/2020    x1=  64. x2=  77. y1=   .15 y2= -2.24 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .985535 cc2=  .718262 lx=  3.09812 if=  64 il=  77 4/8/2020   n=  13 now=     271 end=         22        20        25 U=     5.45 T=   64.8 p1= -91.9 p2=  1231.8 ed=    77 4/8/2020    x1=  64. x2=  77. y1=   .15 y2= -2.24 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       22      20       25     8    77 4/8/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .955167 cc2=  .621834 lx=  3.10212 if=  69 il=  77 4/8/2020   n=   8 now=     271 end=         22        20        25 U=     4.94 T=   65.9 p1= -91.9 p2=  1231.8 ed=    77 4/8/2020    x1=  69. x2=  77. y1=  -.62 y2= -2.24 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .955179 cc2=  .621834 lx=  3.10512 if=  69 il=  77 4/8/2020   n=   8 now=     271 end=         22        20        25 U=     4.94 T=   65.9 p1= -91.9 p2=  1231.8 ed=    77 4/8/2020    x1=  69. x2=  77. y1=  -.62 y2= -2.24 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       22      20       25     8    77 4/8/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .946090 cc2=  .592537 lx=  3.23212 if=  70 il=  77 4/8/2020   n=   7 now=     271 end=         25        20        25 U=     8.79 T=   64.3 p1= -90.8 p2=  1084.0 ed=    85 4/16/2020   x1=  70. x2=  77. y1=  -.65 y2= -1.44 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .946092 cc2=  .592537 lx=  3.22812 if=  70 il=  77 4/8/2020   n=   7 now=     271 end=         25        20        25 U=     8.79 T=   64.3 p1= -90.8 p2=  1084.0 ed=    85 4/16/2020   x1=  70. x2=  77. y1=  -.65 y2= -1.44 BEST
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271       25      20       25     8    85 4/16/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .941644 cc2=  .563679 lx=  7.60212 if=  71 il=  77 4/8/2020   n=   6 now=     271 end=       2002        20        25 U=   173.04 T=  341.3 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  71. x2=  77. y1=  1.56 y2=  1.53     
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271    -          20       25     8   999 undefine  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .933849 cc2=  .525600 lx=  7.60212 if=  72 il=  77 4/8/2020   n=   5 now=     271 end=       2002        20        25 U=   144.20 T=  297.3 p1= 638.7 p2=    13.5 ed=   637 10/20/2021  x1=  72. x2=  77. y1=  1.56 y2=  1.53     
GP: Deaths    US_Texas_Dallas 4/8/2020         77     271    -          20       25     8   637 10/20/2021
AAA1     1 US_Texas_Dallas Deaths    cc1=  .991770 cc2=  .778570 lx=  3.28212 if=  57 il=  78 4/9/2020   n=  21 now=     271 end=         26        22        25 U=     7.39 T=   65.8 p1= -90.4 p2=  1042.3 ed=    83 4/14/2020   x1=  57. x2=  78. y1=  1.19 y2= -1.66 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991774 cc2=  .778570 lx=  3.27712 if=  57 il=  78 4/9/2020   n=  21 now=     271 end=         26        22        25 U=     7.39 T=   65.8 p1= -90.4 p2=  1042.3 ed=    83 4/14/2020   x1=  57. x2=  78. y1=  1.19 y2= -1.66 BEST
GP: Deaths    US_Texas_Dallas 4/9/2020         78     271       26      22       25     3    83 4/14/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .988800 cc2=  .753097 lx=  3.35212 if=  61 il=  78 4/9/2020   n=  17 now=     271 end=         28        22        25 U=     8.42 T=   66.7 p1= -89.7 p2=   967.9 ed=    86 4/17/2020   x1=  61. x2=  78. y1=   .68 y2= -1.34 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .988800 cc2=  .753097 lx=  3.35412 if=  61 il=  78 4/9/2020   n=  17 now=     271 end=         28        22        25 U=     8.42 T=   66.7 p1= -89.7 p2=   967.9 ed=    86 4/17/2020   x1=  61. x2=  78. y1=   .68 y2= -1.34 BEST
GP: Deaths    US_Texas_Dallas 4/9/2020         78     271       28      22       25     3    86 4/17/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .986780 cc2=  .744244 lx=  3.34212 if=  62 il=  78 4/9/2020   n=  16 now=     271 end=         28        22        25 U=     8.28 T=   66.6 p1= -89.7 p2=   967.9 ed=    86 4/17/2020   x1=  62. x2=  78. y1=   .55 y2= -1.38 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .986780 cc2=  .744244 lx=  3.34212 if=  62 il=  78 4/9/2020   n=  16 now=     271 end=         28        22        25 U=     8.28 T=   66.6 p1= -89.7 p2=   967.9 ed=    86 4/17/2020   x1=  62. x2=  78. y1=   .55 y2= -1.38 BEST
GP: Deaths    US_Texas_Dallas 4/9/2020         78     271       28      22       25     3    86 4/17/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .945606 cc2=  .612272 lx=  7.60212 if=  70 il=  78 4/9/2020   n=   8 now=     271 end=       2002        22        25 U=    98.17 T=  225.9 p1= 638.7 p2=    13.5 ed=   457 4/23/2021   x1=  70. x2=  78. y1=  1.59 y2=  1.51     
GP: Deaths    US_Texas_Dallas 4/9/2020         78     271    -          22       25     3   457 4/23/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .926658 cc2=  .573105 lx=  7.60212 if=  71 il=  78 4/9/2020   n=   7 now=     271 end=       2002        22        25 U=   125.94 T=  267.7 p1= 638.7 p2=    13.5 ed=   564 8/8/2021    x1=  71. x2=  78. y1=  1.56 y2=  1.51     
GP: Deaths    US_Texas_Dallas 4/9/2020         78     271    -          22       25     3   564 8/8/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .928610 cc2=  .550646 lx=  7.60212 if=  72 il=  78 4/9/2020   n=   6 now=     271 end=       2002        22        25 U=   107.95 T=  240.6 p1= 638.7 p2=    13.5 ed=   495 5/31/2021   x1=  72. x2=  78. y1=  1.56 y2=  1.51     
GP: Deaths    US_Texas_Dallas 4/9/2020         78     271    -          22       25     3   495 5/31/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .912670 cc2=  .579337 lx=  7.60212 if=  71 il=  79 4/10/2020  n=   8 now=     271 end=       2002        25         0 U=    94.87 T=  219.2 p1= 638.7 p2=    13.5 ed=   443 4/9/2021    x1=  71. x2=  79. y1=  1.56 y2=  1.48     
GP: Deaths    US_Texas_Dallas 4/10/2020        79     271    -          25        0     0   443 4/9/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .920519 cc2=  .566966 lx=  7.60212 if=  72 il=  79 4/10/2020  n=   7 now=     271 end=       2002        25         0 U=    83.01 T=  201.7 p1= 638.7 p2=    13.5 ed=   397 2/22/2021   x1=  72. x2=  79. y1=  1.56 y2=  1.48     
GP: Deaths    US_Texas_Dallas 4/10/2020        79     271    -          25        0     0   397 2/22/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .914688 cc2=  .536723 lx=  7.60212 if=  73 il=  79 4/10/2020  n=   6 now=     271 end=       2002        25         0 U=    83.02 T=  201.7 p1= 638.7 p2=    13.5 ed=   397 2/22/2021   x1=  73. x2=  79. y1=  1.55 y2=  1.48     
GP: Deaths    US_Texas_Dallas 4/10/2020        79     271    -          25        0     0   397 2/22/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .948863 cc2=  .540615 lx=  7.60212 if=  74 il=  79 4/10/2020  n=   5 now=     271 end=       2002        25         0 U=    69.19 T=  181.2 p1= 638.7 p2=    13.5 ed=   344 12/31/2020  x1=  74. x2=  79. y1=  1.55 y2=  1.48     
GP: Deaths    US_Texas_Dallas 4/10/2020        79     271    -          25        0     0   344 12/31/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .955554 cc2=  .666879 lx=  7.60212 if=  69 il=  80 4/11/2020  n=  11 now=     271 end=       2002        27         0 U=    70.17 T=  182.4 p1= 638.7 p2=    13.5 ed=   348 1/4/2021    x1=  69. x2=  80. y1=  1.62 y2=  1.46     
GP: Deaths    US_Texas_Dallas 4/11/2020        80     271    -          27        0     0   348 1/4/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .943635 cc2=  .642124 lx=  7.60212 if=  70 il=  80 4/11/2020  n=  10 now=     271 end=       2002        27         0 U=    78.16 T=  194.1 p1= 638.7 p2=    13.5 ed=   378 2/3/2021    x1=  70. x2=  80. y1=  1.59 y2=  1.46     
GP: Deaths    US_Texas_Dallas 4/11/2020        80     271    -          27        0     0   378 2/3/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .927223 cc2=  .610995 lx=  7.60212 if=  71 il=  80 4/11/2020  n=   9 now=     271 end=       2002        27         0 U=    88.20 T=  208.8 p1= 638.7 p2=    13.5 ed=   416 3/13/2021   x1=  71. x2=  80. y1=  1.56 y2=  1.46     
GP: Deaths    US_Texas_Dallas 4/11/2020        80     271    -          27        0     0   416 3/13/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .937479 cc2=  .604145 lx=  7.60212 if=  72 il=  80 4/11/2020  n=   8 now=     271 end=       2002        27         0 U=    78.40 T=  194.5 p1= 638.7 p2=    13.5 ed=   379 2/4/2021    x1=  72. x2=  80. y1=  1.56 y2=  1.46     
GP: Deaths    US_Texas_Dallas 4/11/2020        80     271    -          27        0     0   379 2/4/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .939066 cc2=  .585513 lx=  7.60212 if=  73 il=  80 4/11/2020  n=   7 now=     271 end=       2002        27         0 U=    77.79 T=  193.6 p1= 638.7 p2=    13.5 ed=   377 2/2/2021    x1=  73. x2=  80. y1=  1.55 y2=  1.46     
GP: Deaths    US_Texas_Dallas 4/11/2020        80     271    -          27        0     0   377 2/2/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .965636 cc2=  .587671 lx=  7.60212 if=  74 il=  80 4/11/2020  n=   6 now=     271 end=       2002        27         0 U=    66.68 T=  177.4 p1= 638.7 p2=    13.5 ed=   334 12/21/2020  x1=  74. x2=  80. y1=  1.55 y2=  1.46     
GP: Deaths    US_Texas_Dallas 4/11/2020        80     271    -          27        0     0   334 12/21/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .986137 cc2=  .577889 lx=  7.60212 if=  75 il=  80 4/11/2020  n=   5 now=     271 end=       2002        27         0 U=    55.57 T=  161.1 p1= 638.7 p2=    13.5 ed=   292 11/9/2020   x1=  75. x2=  80. y1=  1.55 y2=  1.46     
