TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4023.00000        8.29978
TAB:  US_Louisiana_East_Baton_Rouge Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/17/2020        86     252      110      66      130     3   104 5/5/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .993526 cc2=  .660193 lx=  4.54943 if=  78 il=  86 4/17/2020  n=   8 now=     252 end=         94        66       130 U=     8.10 T=   77.7 p1= -62.7 p2=   268.1 ed=    96 4/27/2020   x1=  78. x2=  86. y1=  -.03 y2= -1.02     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/17/2020        86     252       94      66      130     3    96 4/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .987435 cc2=  .609471 lx=  4.46943 if=  80 il=  86 4/17/2020  n=   6 now=     252 end=         87        66       130 U=     6.96 T=   77.1 p1= -65.5 p2=   289.7 ed=    93 4/24/2020   x1=  80. x2=  86. y1=  -.41 y2= -1.27     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/17/2020        86     252       87      66      130     3    93 4/24/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .982307 cc2=  .574059 lx=  4.32943 if=  81 il=  86 4/17/2020  n=   5 now=     252 end=         75        66       130 U=     4.38 T=   77.4 p1= -70.2 p2=   336.0 ed=    87 4/18/2020   x1=  81. x2=  86. y1=  -.83 y2= -1.97     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/17/2020        86     252       75      66      130     3    87 4/18/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995562 cc2=  .803112 lx=  5.52943 if=  61 il=  87 4/18/2020  n=  26 now=     252 end=        251        72       103 U=    19.25 T=   91.3 p1=   -.4 p2=   100.4 ed=   136 6/6/2020    x1=  61. x2=  87. y1=  1.58 y2=   .23     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      251      72      103     4   136 6/6/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995516 cc2=  .799400 lx=  5.37943 if=  62 il=  87 4/18/2020  n=  25 now=     252 end=        216        72       103 U=    17.28 T=   88.7 p1= -14.3 p2=   116.7 ed=   129 5/30/2020   x1=  62. x2=  87. y1=  1.54 y2=   .10     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      216      72      103     4   129 5/30/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995022 cc2=  .795022 lx=  5.31943 if=  63 il=  87 4/18/2020  n=  24 now=     252 end=        204        72       103 U=    17.17 T=   87.7 p1= -19.0 p2=   123.5 ed=   128 5/29/2020   x1=  63. x2=  87. y1=  1.44 y2=   .04     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      204      72      103     4   128 5/29/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994913 cc2=  .790789 lx=  5.17943 if=  64 il=  87 4/18/2020  n=  23 now=     252 end=        177        72       103 U=    16.02 T=   85.4 p1= -29.8 p2=   142.4 ed=   123 5/24/2020   x1=  64. x2=  87. y1=  1.33 y2=  -.10     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      177      72      103     4   123 5/24/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995387 cc2=  .786873 lx=  5.03943 if=  65 il=  87 4/18/2020  n=  22 now=     252 end=        154        72       103 U=    14.05 T=   83.2 p1= -38.9 p2=   163.6 ed=   116 5/17/2020   x1=  65. x2=  87. y1=  1.30 y2=  -.27     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      154      72      103     4   116 5/17/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995134 cc2=  .781934 lx=  4.95943 if=  66 il=  87 4/18/2020  n=  21 now=     252 end=        142        72       103 U=    12.69 T=   82.2 p1= -43.7 p2=   177.5 ed=   112 5/13/2020   x1=  66. x2=  87. y1=  1.27 y2=  -.38     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      142      72      103     4   112 5/13/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994402 cc2=  .776185 lx=  4.96943 if=  67 il=  87 4/18/2020  n=  20 now=     252 end=        143        72       103 U=    13.57 T=   82.0 p1= -43.3 p2=   176.2 ed=   114 5/15/2020   x1=  67. x2=  87. y1=  1.11 y2=  -.37     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      143      72      103     4   114 5/15/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994772 cc2=  .771165 lx=  4.84943 if=  68 il=  87 4/18/2020  n=  19 now=     252 end=        127        72       103 U=    12.40 T=   80.1 p1= -49.6 p2=   198.4 ed=   109 5/10/2020   x1=  68. x2=  87. y1=   .98 y2=  -.56     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      127      72      103     4   109 5/10/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996423 cc2=  .767007 lx=  4.75943 if=  69 il=  87 4/18/2020  n=  18 now=     252 end=        116        72       103 U=    10.78 T=   79.1 p1= -54.0 p2=   217.2 ed=   104 5/5/2020    x1=  69. x2=  87. y1=   .94 y2=  -.73     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      116      72      103     4   104 5/5/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996903 cc2=  .761201 lx=  4.68943 if=  70 il=  87 4/18/2020  n=  17 now=     252 end=        108        72       103 U=     9.69 T=   78.4 p1= -57.1 p2=   233.3 ed=   101 5/2/2020    x1=  70. x2=  87. y1=   .87 y2=  -.88     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      108      72      103     4   101 5/2/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996940 cc2=  .754405 lx=  4.64943 if=  71 il=  87 4/18/2020  n=  16 now=     252 end=        104        72       103 U=     8.90 T=   78.2 p1= -58.7 p2=   242.3 ed=    99 4/30/2020   x1=  71. x2=  87. y1=   .81 y2=  -.99 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996940 cc2=  .754405 lx=  4.65143 if=  71 il=  87 4/18/2020  n=  16 now=     252 end=        104        72       103 U=     8.90 T=   78.2 p1= -58.7 p2=   242.3 ed=    99 4/30/2020   x1=  71. x2=  87. y1=   .81 y2=  -.99 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      104      72      103     4    99 4/30/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996415 cc2=  .746415 lx=  4.63943 if=  72 il=  87 4/18/2020  n=  15 now=     252 end=        103        72       103 U=     8.60 T=   78.3 p1= -59.1 p2=   244.7 ed=    98 4/29/2020   x1=  72. x2=  87. y1=   .73 y2= -1.01 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996417 cc2=  .746415 lx=  4.63443 if=  72 il=  87 4/18/2020  n=  15 now=     252 end=        103        72       103 U=     8.60 T=   78.3 p1= -59.1 p2=   244.7 ed=    98 4/29/2020   x1=  72. x2=  87. y1=   .73 y2= -1.01 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      103      72      103     4    98 4/29/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995649 cc2=  .737450 lx=  4.63943 if=  73 il=  87 4/18/2020  n=  14 now=     252 end=        103        72       103 U=     8.20 T=   78.7 p1= -59.1 p2=   244.7 ed=    98 4/29/2020   x1=  73. x2=  87. y1=   .69 y2= -1.01 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995649 cc2=  .737450 lx=  4.63743 if=  73 il=  87 4/18/2020  n=  14 now=     252 end=        103        72       103 U=     8.20 T=   78.7 p1= -59.1 p2=   244.7 ed=    98 4/29/2020   x1=  73. x2=  87. y1=   .69 y2= -1.01 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      103      72      103     4    98 4/29/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997190 cc2=  .729929 lx=  4.85943 if=  74 il=  87 4/18/2020  n=  13 now=     252 end=        128        72       103 U=    11.71 T=   80.7 p1= -49.2 p2=   196.9 ed=   108 5/9/2020    x1=  74. x2=  87. y1=   .57 y2=  -.54     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      128      72      103     4   108 5/9/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996487 cc2=  .719137 lx=  4.85943 if=  75 il=  87 4/18/2020  n=  12 now=     252 end=        128        72       103 U=    11.59 T=   80.7 p1= -49.2 p2=   196.9 ed=   108 5/9/2020    x1=  75. x2=  87. y1=   .50 y2=  -.54     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      128      72      103     4   108 5/9/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995647 cc2=  .706972 lx=  4.93943 if=  76 il=  87 4/18/2020  n=  11 now=     252 end=        139        72       103 U=    13.41 T=   81.5 p1= -44.8 p2=   181.3 ed=   113 5/14/2020   x1=  76. x2=  87. y1=   .41 y2=  -.41     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      139      72      103     4   113 5/14/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995818 cc2=  .694307 lx=  4.74943 if=  77 il=  87 4/18/2020  n=  10 now=     252 end=        115        72       103 U=    10.26 T=   79.3 p1= -54.4 p2=   219.1 ed=   103 5/4/2020    x1=  77. x2=  87. y1=   .23 y2=  -.75     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      115      72      103     4   103 5/4/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995055 cc2=  .678827 lx=  4.65943 if=  78 il=  87 4/18/2020  n=   9 now=     252 end=        105        72       103 U=     8.71 T=   78.6 p1= -58.3 p2=   240.0 ed=    99 4/30/2020   x1=  78. x2=  87. y1=   .07 y2=  -.96     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      105      72      103     4    99 4/30/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .991063 cc2=  .637509 lx=  4.70943 if=  80 il=  87 4/18/2020  n=   7 now=     252 end=        110        72       103 U=     9.52 T=   79.0 p1= -56.3 p2=   229.1 ed=   101 5/2/2020    x1=  80. x2=  87. y1=  -.10 y2=  -.84     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      110      72      103     4   101 5/2/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .986768 cc2=  .608803 lx=  4.64943 if=  81 il=  87 4/18/2020  n=   6 now=     252 end=        104        72       103 U=     8.46 T=   78.7 p1= -58.7 p2=   242.3 ed=    98 4/29/2020   x1=  81. x2=  87. y1=  -.28 y2=  -.99 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .986768 cc2=  .608803 lx=  4.64643 if=  81 il=  87 4/18/2020  n=   6 now=     252 end=        104        72       103 U=     8.46 T=   78.7 p1= -58.7 p2=   242.3 ed=    98 4/29/2020   x1=  81. x2=  87. y1=  -.28 y2=  -.99 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252      104      72      103     4    98 4/29/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .979166 cc2=  .570918 lx=  4.58943 if=  82 il=  87 4/18/2020  n=   5 now=     252 end=         98        72       103 U=     7.01 T=   78.9 p1= -61.1 p2=   257.1 ed=    95 4/26/2020   x1=  82. x2=  87. y1=  -.45 y2= -1.16     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/18/2020        87     252       98      72      103     4    95 4/26/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995394 cc2=  .806411 lx=  5.32943 if=  61 il=  88 4/19/2020  n=  27 now=     252 end=        206        72       108 U=    18.21 T=   88.9 p1= -18.3 p2=   122.3 ed=   131 6/1/2020    x1=  61. x2=  88. y1=  1.53 y2=   .05     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      206      72      108     3   131 6/1/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995398 cc2=  .802948 lx=  5.20943 if=  62 il=  88 4/19/2020  n=  26 now=     252 end=        182        72       108 U=    16.48 T=   86.9 p1= -27.8 p2=   138.5 ed=   125 5/26/2020   x1=  62. x2=  88. y1=  1.51 y2=  -.07     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      182      72      108     3   125 5/26/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994958 cc2=  .798842 lx=  5.14943 if=  63 il=  88 4/19/2020  n=  25 now=     252 end=        172        72       108 U=    16.29 T=   85.8 p1= -31.7 p2=   146.5 ed=   124 5/25/2020   x1=  63. x2=  88. y1=  1.40 y2=  -.14     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      172      72      108     3   124 5/25/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994920 cc2=  .794920 lx=  5.03943 if=  64 il=  88 4/19/2020  n=  24 now=     252 end=        154        72       108 U=    15.32 T=   83.9 p1= -38.9 p2=   163.6 ed=   120 5/21/2020   x1=  64. x2=  88. y1=  1.30 y2=  -.27     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      154      72      108     3   120 5/21/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995414 cc2=  .791290 lx=  4.92943 if=  65 il=  88 4/19/2020  n=  23 now=     252 end=        138        72       108 U=    13.60 T=   82.2 p1= -45.2 p2=   182.6 ed=   114 5/15/2020   x1=  65. x2=  88. y1=  1.27 y2=  -.43     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      138      72      108     3   114 5/15/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995236 cc2=  .786722 lx=  4.85943 if=  66 il=  88 4/19/2020  n=  22 now=     252 end=        128        72       108 U=    12.32 T=   81.3 p1= -49.2 p2=   196.9 ed=   110 5/11/2020   x1=  66. x2=  88. y1=  1.25 y2=  -.54     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      128      72      108     3   110 5/11/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994561 cc2=  .781361 lx=  4.84943 if=  67 il=  88 4/19/2020  n=  21 now=     252 end=        127        72       108 U=    12.94 T=   80.8 p1= -49.6 p2=   198.4 ed=   111 5/12/2020   x1=  67. x2=  88. y1=  1.07 y2=  -.56     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      127      72      108     3   111 5/12/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994971 cc2=  .776753 lx=  4.76943 if=  68 il=  88 4/19/2020  n=  20 now=     252 end=        117        72       108 U=    12.10 T=   79.4 p1= -53.6 p2=   215.4 ed=   107 5/8/2020    x1=  68. x2=  88. y1=   .94 y2=  -.71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      117      72      108     3   107 5/8/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996474 cc2=  .772868 lx=  4.68943 if=  69 il=  88 4/19/2020  n=  19 now=     252 end=        108        72       108 U=    10.57 T=   78.6 p1= -57.1 p2=   233.3 ed=   103 5/4/2020    x1=  69. x2=  88. y1=   .91 y2=  -.88     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      108      72      108     3   103 5/4/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996936 cc2=  .767520 lx=  4.63943 if=  70 il=  88 4/19/2020  n=  18 now=     252 end=        103        72       108 U=     9.66 T=   78.2 p1= -59.1 p2=   244.7 ed=   101 5/2/2020    x1=  70. x2=  88. y1=   .85 y2= -1.01     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      103      72      108     3   101 5/2/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996995 cc2=  .761293 lx=  4.60943 if=  71 il=  88 4/19/2020  n=  17 now=     252 end=        100        72       108 U=     8.98 T=   78.1 p1= -60.3 p2=   252.0 ed=    99 4/30/2020   x1=  71. x2=  88. y1=   .79 y2= -1.10     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      100      72      108     3    99 4/30/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996544 cc2=  .754009 lx=  4.58943 if=  72 il=  88 4/19/2020  n=  16 now=     252 end=         98        72       108 U=     8.57 T=   78.0 p1= -61.1 p2=   257.1 ed=    98 4/29/2020   x1=  72. x2=  88. y1=   .71 y2= -1.16     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252       98      72      108     3    98 4/29/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995853 cc2=  .745853 lx=  4.58943 if=  73 il=  88 4/19/2020  n=  15 now=     252 end=         98        72       108 U=     8.20 T=   78.5 p1= -61.1 p2=   257.1 ed=    97 4/28/2020   x1=  73. x2=  88. y1=   .67 y2= -1.16     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252       98      72      108     3    97 4/28/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996558 cc2=  .738359 lx=  4.71943 if=  74 il=  88 4/19/2020  n=  14 now=     252 end=        112        72       108 U=    10.75 T=   79.2 p1= -55.6 p2=   225.0 ed=   104 5/5/2020    x1=  74. x2=  88. y1=   .49 y2=  -.81     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      112      72      108     3   104 5/5/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995798 cc2=  .728536 lx=  4.69943 if=  75 il=  88 4/19/2020  n=  13 now=     252 end=        109        72       108 U=    10.37 T=   79.1 p1= -56.7 p2=   231.2 ed=   103 5/4/2020    x1=  75. x2=  88. y1=   .39 y2=  -.86 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995798 cc2=  .728536 lx=  4.69543 if=  75 il=  88 4/19/2020  n=  13 now=     252 end=        109        72       108 U=    10.37 T=   79.1 p1= -56.7 p2=   231.2 ed=   103 5/4/2020    x1=  75. x2=  88. y1=   .39 y2=  -.86 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      109      72      108     3   103 5/4/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994746 cc2=  .717396 lx=  4.69943 if=  76 il=  88 4/19/2020  n=  12 now=     252 end=        109        72       108 U=    10.95 T=   78.6 p1= -56.7 p2=   231.2 ed=   104 5/5/2020    x1=  76. x2=  88. y1=   .24 y2=  -.86 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994746 cc2=  .717396 lx=  4.69943 if=  76 il=  88 4/19/2020  n=  12 now=     252 end=        109        72       108 U=    10.95 T=   78.6 p1= -56.7 p2=   231.2 ed=   104 5/5/2020    x1=  76. x2=  88. y1=   .24 y2=  -.86 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      109      72      108     3   104 5/5/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994914 cc2=  .706238 lx=  4.59943 if=  77 il=  88 4/19/2020  n=  11 now=     252 end=         99        72       108 U=     8.95 T=   77.9 p1= -60.7 p2=   254.5 ed=    99 4/30/2020   x1=  77. x2=  88. y1=   .10 y2= -1.13     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252       99      72      108     3    99 4/30/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994188 cc2=  .692676 lx=  4.53943 if=  78 il=  88 4/19/2020  n=  10 now=     252 end=         93        72       108 U=     7.74 T=   77.7 p1= -63.1 p2=   271.0 ed=    95 4/26/2020   x1=  78. x2=  88. y1=  -.05 y2= -1.34     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252       93      72      108     3    95 4/26/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .989921 cc2=  .656587 lx=  4.51943 if=  80 il=  88 4/19/2020  n=   8 now=     252 end=         91        72       108 U=     7.43 T=   77.5 p1= -63.9 p2=   276.9 ed=    95 4/26/2020   x1=  80. x2=  88. y1=  -.34 y2= -1.42     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252       91      72      108     3    95 4/26/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .986008 cc2=  .632454 lx=  4.47943 if=  81 il=  88 4/19/2020  n=   7 now=     252 end=         88        72       108 U=     6.58 T=   77.5 p1= -65.1 p2=   286.4 ed=    93 4/24/2020   x1=  81. x2=  88. y1=  -.53 y2= -1.60     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252       88      72      108     3    93 4/24/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .979440 cc2=  .601476 lx=  4.44943 if=  82 il=  88 4/19/2020  n=   6 now=     252 end=         85        72       108 U=     5.67 T=   78.1 p1= -66.3 p2=   296.5 ed=    91 4/22/2020   x1=  82. x2=  88. y1=  -.70 y2= -1.76     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252       85      72      108     3    91 4/22/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .969931 cc2=  .561683 lx=  4.69943 if=  83 il=  88 4/19/2020  n=   5 now=     252 end=        109        72       108 U=    12.10 T=   77.6 p1= -56.7 p2=   231.2 ed=   106 5/7/2020    x1=  83. x2=  88. y1=  -.45 y2=  -.86 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .969931 cc2=  .561683 lx=  4.69943 if=  83 il=  88 4/19/2020  n=   5 now=     252 end=        109        72       108 U=    12.10 T=   77.6 p1= -56.7 p2=   231.2 ed=   106 5/7/2020    x1=  83. x2=  88. y1=  -.45 y2=  -.86 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/19/2020        88     252      109      72      108     3   106 5/7/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995202 cc2=  .809506 lx=  5.16943 if=  61 il=  89 4/20/2020  n=  28 now=     252 end=        175        74        82 U=    17.04 T=   86.5 p1= -30.6 p2=   144.0 ed=   126 5/27/2020   x1=  61. x2=  89. y1=  1.50 y2=  -.14     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      175      74       82     2   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995255 cc2=  .806273 lx=  5.06943 if=  62 il=  89 4/20/2020  n=  27 now=     252 end=        159        74        82 U=    15.49 T=   84.9 p1= -36.9 p2=   158.5 ed=   121 5/22/2020   x1=  62. x2=  89. y1=  1.48 y2=  -.27     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      159      74       82     2   121 5/22/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994874 cc2=  .802424 lx=  5.00943 if=  63 il=  89 4/20/2020  n=  26 now=     252 end=        149        74        82 U=    15.18 T=   83.7 p1= -40.9 p2=   169.1 ed=   119 5/20/2020   x1=  63. x2=  89. y1=  1.36 y2=  -.35     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      149      74       82     2   119 5/20/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994900 cc2=  .798784 lx=  4.91943 if=  64 il=  89 4/20/2020  n=  25 now=     252 end=        136        74        82 U=    14.30 T=   82.1 p1= -46.0 p2=   185.3 ed=   115 5/16/2020   x1=  64. x2=  89. y1=  1.26 y2=  -.49     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      136      74       82     2   115 5/16/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995418 cc2=  .795418 lx=  4.83943 if=  65 il=  89 4/20/2020  n=  24 now=     252 end=        126        74        82 U=    12.87 T=   81.0 p1= -50.0 p2=   200.0 ed=   111 5/12/2020   x1=  65. x2=  89. y1=  1.24 y2=  -.62     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      126      74       82     2   111 5/12/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995311 cc2=  .791187 lx=  4.77943 if=  66 il=  89 4/20/2020  n=  23 now=     252 end=        119        74        82 U=    11.70 T=   80.3 p1= -52.8 p2=   211.8 ed=   107 5/8/2020    x1=  66. x2=  89. y1=  1.22 y2=  -.74     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      119      74       82     2   107 5/8/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994702 cc2=  .786188 lx=  4.76943 if=  67 il=  89 4/20/2020  n=  22 now=     252 end=        117        74        82 U=    12.20 T=   79.7 p1= -53.6 p2=   215.4 ed=   108 5/9/2020    x1=  67. x2=  89. y1=  1.04 y2=  -.76     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      117      74       82     2   108 5/9/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995153 cc2=  .781953 lx=  4.69943 if=  68 il=  89 4/20/2020  n=  21 now=     252 end=        109        74        82 U=    11.38 T=   78.4 p1= -56.7 p2=   231.2 ed=   105 5/6/2020    x1=  68. x2=  89. y1=   .92 y2=  -.93     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      109      74       82     2   105 5/6/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996550 cc2=  .778332 lx=  4.63943 if=  69 il=  89 4/20/2020  n=  20 now=     252 end=        103        74        82 U=    10.07 T=   78.0 p1= -59.1 p2=   244.7 ed=   101 5/2/2020    x1=  69. x2=  89. y1=   .89 y2= -1.09     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252      103      74       82     2   101 5/2/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997014 cc2=  .773407 lx=  4.59943 if=  70 il=  89 4/20/2020  n=  19 now=     252 end=         99        74        82 U=     9.26 T=   77.7 p1= -60.7 p2=   254.5 ed=    99 4/30/2020   x1=  70. x2=  89. y1=   .83 y2= -1.22     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252       99      74       82     2    99 4/30/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997114 cc2=  .767698 lx=  4.56943 if=  71 il=  89 4/20/2020  n=  18 now=     252 end=         96        74        82 U=     8.56 T=   77.6 p1= -61.9 p2=   262.5 ed=    97 4/28/2020   x1=  71. x2=  89. y1=   .78 y2= -1.33     
GP: Deaths    US_Louisiana_East_Baton_Rouge 4/20/2020        89     252       96      74       82     2    97 4/28/2020 
