TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7204.00000        8.88239
TAB:  US_New_Jersey_Mercer Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999340 cc2=  .875300 lx=  8.96839 if=  66 il= 130 5/31/2020  n=  64 now=    7204 end=       7882      6933      7851 U=    18.82 T=   91.4 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  66. x2= 130. y1=  1.35 y2= -2.05 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7882    6933     7851    29   135 6/5/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999315 cc2=  .874315 lx=  8.97239 if=  67 il= 130 5/31/2020  n=  63 now=    7204 end=       7882      6933      7851 U=    18.80 T=   91.4 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  67. x2= 130. y1=  1.30 y2= -2.05 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999318 cc2=  .874315 lx=  8.96939 if=  67 il= 130 5/31/2020  n=  63 now=    7204 end=       7882      6933      7851 U=    18.80 T=   91.4 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  67. x2= 130. y1=  1.30 y2= -2.05 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7882    6933     7851    29   135 6/5/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999297 cc2=  .873308 lx=  8.97239 if=  68 il= 130 5/31/2020  n=  62 now=    7204 end=       7882      6933      7851 U=    18.83 T=   91.3 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  68. x2= 130. y1=  1.24 y2= -2.05 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999298 cc2=  .873308 lx=  8.97039 if=  68 il= 130 5/31/2020  n=  62 now=    7204 end=       7882      6933      7851 U=    18.83 T=   91.3 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  68. x2= 130. y1=  1.24 y2= -2.05 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7882    6933     7851    29   135 6/5/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999274 cc2=  .872274 lx=  8.97239 if=  69 il= 130 5/31/2020  n=  61 now=    7204 end=       7882      6933      7851 U=    18.65 T=   91.7 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  69. x2= 130. y1=  1.22 y2= -2.05 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999274 cc2=  .872274 lx=  8.97139 if=  69 il= 130 5/31/2020  n=  61 now=    7204 end=       7882      6933      7851 U=    18.65 T=   91.7 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  69. x2= 130. y1=  1.22 y2= -2.05 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7882    6933     7851    29   135 6/5/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999285 cc2=  .871248 lx=  8.97239 if=  70 il= 130 5/31/2020  n=  60 now=    7204 end=       7882      6933      7851 U=    18.72 T=   91.6 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  70. x2= 130. y1=  1.15 y2= -2.05 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999286 cc2=  .871248 lx=  8.97439 if=  70 il= 130 5/31/2020  n=  60 now=    7204 end=       7882      6933      7851 U=    18.72 T=   91.6 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  70. x2= 130. y1=  1.15 y2= -2.05 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7882    6933     7851    29   135 6/5/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999284 cc2=  .870184 lx=  8.97239 if=  71 il= 130 5/31/2020  n=  59 now=    7204 end=       7882      6933      7851 U=    18.69 T=   91.6 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  71. x2= 130. y1=  1.10 y2= -2.05 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999289 cc2=  .870184 lx=  8.97639 if=  71 il= 130 5/31/2020  n=  59 now=    7204 end=       7882      6933      7851 U=    18.69 T=   91.6 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  71. x2= 130. y1=  1.10 y2= -2.05 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7882    6933     7851    29   135 6/5/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999308 cc2=  .869119 lx=  8.98239 if=  72 il= 130 5/31/2020  n=  58 now=    7204 end=       7961      6933      7851 U=    19.28 T=   91.9 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  72. x2= 130. y1=  1.03 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999310 cc2=  .869119 lx=  8.97939 if=  72 il= 130 5/31/2020  n=  58 now=    7204 end=       7961      6933      7851 U=    19.28 T=   91.9 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  72. x2= 130. y1=  1.03 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999304 cc2=  .867998 lx=  8.98239 if=  73 il= 130 5/31/2020  n=  57 now=    7204 end=       7961      6933      7851 U=    19.41 T=   91.6 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  73. x2= 130. y1=   .96 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999304 cc2=  .867998 lx=  8.98139 if=  73 il= 130 5/31/2020  n=  57 now=    7204 end=       7961      6933      7851 U=    19.41 T=   91.6 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  73. x2= 130. y1=   .96 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999281 cc2=  .866828 lx=  8.98239 if=  74 il= 130 5/31/2020  n=  56 now=    7204 end=       7961      6933      7851 U=    19.35 T=   91.7 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  74. x2= 130. y1=   .92 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999282 cc2=  .866828 lx=  8.98339 if=  74 il= 130 5/31/2020  n=  56 now=    7204 end=       7961      6933      7851 U=    19.35 T=   91.7 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  74. x2= 130. y1=   .92 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .999268 cc2=  .865637 lx=  8.98239 if=  75 il= 130 5/31/2020  n=  55 now=    7204 end=       7961      6933      7851 U=    19.34 T=   91.7 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  75. x2= 130. y1=   .87 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999270 cc2=  .865637 lx=  8.98539 if=  75 il= 130 5/31/2020  n=  55 now=    7204 end=       7961      6933      7851 U=    19.34 T=   91.7 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  75. x2= 130. y1=   .87 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999261 cc2=  .864421 lx=  8.99239 if=  76 il= 130 5/31/2020  n=  54 now=    7204 end=       8041      6933      7851 U=    19.82 T=   92.2 p1=  11.6 p2=    89.6 ed=   138 6/8/2020    x1=  76. x2= 130. y1=   .82 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   138 6/8/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999265 cc2=  .863182 lx=  8.99239 if=  77 il= 130 5/31/2020  n=  53 now=    7204 end=       8041      6933      7851 U=    20.03 T=   91.8 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  77. x2= 130. y1=   .74 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999235 cc2=  .861875 lx=  8.99239 if=  78 il= 130 5/31/2020  n=  52 now=    7204 end=       8041      6933      7851 U=    20.25 T=   91.4 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  78. x2= 130. y1=   .66 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999190 cc2=  .860515 lx=  8.99239 if=  79 il= 130 5/31/2020  n=  51 now=    7204 end=       8041      6933      7851 U=    20.27 T=   91.3 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  79. x2= 130. y1=   .61 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999143 cc2=  .859115 lx=  8.99239 if=  80 il= 130 5/31/2020  n=  50 now=    7204 end=       8041      6933      7851 U=    20.38 T=   91.1 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  80. x2= 130. y1=   .54 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999101 cc2=  .857679 lx=  8.99239 if=  81 il= 130 5/31/2020  n=  49 now=    7204 end=       8041      6933      7851 U=    20.42 T=   91.0 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  81. x2= 130. y1=   .49 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999063 cc2=  .856206 lx=  8.99239 if=  82 il= 130 5/31/2020  n=  48 now=    7204 end=       8041      6933      7851 U=    20.26 T=   91.3 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  82. x2= 130. y1=   .46 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .999007 cc2=  .854669 lx=  8.99239 if=  83 il= 130 5/31/2020  n=  47 now=    7204 end=       8041      6933      7851 U=    20.11 T=   91.6 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  83. x2= 130. y1=   .43 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998942 cc2=  .853077 lx=  8.99239 if=  84 il= 130 5/31/2020  n=  46 now=    7204 end=       8041      6933      7851 U=    20.08 T=   91.7 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  84. x2= 130. y1=   .38 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998873 cc2=  .851431 lx=  8.99239 if=  85 il= 130 5/31/2020  n=  45 now=    7204 end=       8041      6933      7851 U=    20.22 T=   91.4 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  85. x2= 130. y1=   .32 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998805 cc2=  .849734 lx=  8.98239 if=  86 il= 130 5/31/2020  n=  44 now=    7204 end=       7961      6933      7851 U=    19.49 T=   91.4 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  86. x2= 130. y1=   .28 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998810 cc2=  .849734 lx=  8.98639 if=  86 il= 130 5/31/2020  n=  44 now=    7204 end=       7961      6933      7851 U=    19.49 T=   91.4 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  86. x2= 130. y1=   .28 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998721 cc2=  .847966 lx=  8.98239 if=  87 il= 130 5/31/2020  n=  43 now=    7204 end=       7961      6933      7851 U=    19.33 T=   91.8 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  87. x2= 130. y1=   .25 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998727 cc2=  .847966 lx=  8.98639 if=  87 il= 130 5/31/2020  n=  43 now=    7204 end=       7961      6933      7851 U=    19.33 T=   91.8 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  87. x2= 130. y1=   .25 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998642 cc2=  .846143 lx=  8.99239 if=  88 il= 130 5/31/2020  n=  42 now=    7204 end=       8041      6933      7851 U=    20.00 T=   91.8 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  88. x2= 130. y1=   .19 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998546 cc2=  .844242 lx=  8.99239 if=  89 il= 130 5/31/2020  n=  41 now=    7204 end=       8041      6933      7851 U=    20.17 T=   91.5 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  89. x2= 130. y1=   .12 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998439 cc2=  .842265 lx=  8.99239 if=  90 il= 130 5/31/2020  n=  40 now=    7204 end=       8041      6933      7851 U=    20.10 T=   91.6 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1=  90. x2= 130. y1=   .08 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   139 6/9/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998322 cc2=  .840208 lx=  8.98239 if=  91 il= 130 5/31/2020  n=  39 now=    7204 end=       7961      6933      7851 U=    19.44 T=   91.6 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  91. x2= 130. y1=   .03 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998329 cc2=  .840208 lx=  8.98739 if=  91 il= 130 5/31/2020  n=  39 now=    7204 end=       7961      6933      7851 U=    19.44 T=   91.6 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  91. x2= 130. y1=   .03 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA1     1 US_New_Jersey_Mercer Confirmed cc1=  .998191 cc2=  .838063 lx=  8.98239 if=  92 il= 130 5/31/2020  n=  38 now=    7204 end=       7961      6933      7851 U=    19.42 T=   91.6 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  92. x2= 130. y1=  -.02 y2= -1.98 BEST
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998197 cc2=  .838063 lx=  8.98639 if=  92 il= 130 5/31/2020  n=  38 now=    7204 end=       7961      6933      7851 U=    19.42 T=   91.6 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  92. x2= 130. y1=  -.02 y2= -1.98 BEST
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     7961    6933     7851    29   137 6/7/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997891 cc2=  .833492 lx=  8.99239 if=  94 il= 130 5/31/2020  n=  36 now=    7204 end=       8041      6933      7851 U=    19.88 T=   92.1 p1=  11.6 p2=    89.6 ed=   138 6/8/2020    x1=  94. x2= 130. y1=  -.10 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   138 6/8/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997720 cc2=  .831054 lx=  8.99239 if=  95 il= 130 5/31/2020  n=  35 now=    7204 end=       8041      6933      7851 U=    19.73 T=   92.3 p1=  11.6 p2=    89.6 ed=   138 6/8/2020    x1=  95. x2= 130. y1=  -.13 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   138 6/8/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997561 cc2=  .828530 lx=  8.99239 if=  96 il= 130 5/31/2020  n=  34 now=    7204 end=       8041      6933      7851 U=    19.46 T=   92.9 p1=  11.6 p2=    89.6 ed=   138 6/8/2020    x1=  96. x2= 130. y1=  -.16 y2= -1.91     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8041    6933     7851    29   138 6/8/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997539 cc2=  .826041 lx=  9.00239 if=  97 il= 130 5/31/2020  n=  33 now=    7204 end=       8122      6933      7851 U=    20.18 T=   92.8 p1=  12.7 p2=    88.7 ed=   140 6/10/2020   x1=  97. x2= 130. y1=  -.21 y2= -1.84     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8122    6933     7851    29   140 6/10/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997536 cc2=  .823458 lx=  9.01239 if=  98 il= 130 5/31/2020  n=  32 now=    7204 end=       8204      6933      7851 U=    20.71 T=   93.1 p1=  13.9 p2=    87.8 ed=   141 6/11/2020   x1=  98. x2= 130. y1=  -.24 y2= -1.78     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8204    6933     7851    29   141 6/11/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997779 cc2=  .821002 lx=  9.03239 if=  99 il= 130 5/31/2020  n=  31 now=    7204 end=       8369      6933      7851 U=    22.34 T=   92.7 p1=  16.2 p2=    86.1 ed=   145 6/15/2020   x1=  99. x2= 130. y1=  -.28 y2= -1.67     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8369    6933     7851    29   145 6/15/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997933 cc2=  .818327 lx=  9.05239 if= 100 il= 130 5/31/2020  n=  30 now=    7204 end=       8538      6933      7851 U=    23.69 T=   92.8 p1=  18.5 p2=    84.4 ed=   148 6/18/2020   x1= 100. x2= 130. y1=  -.30 y2= -1.57     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8538    6933     7851    29   148 6/18/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998330 cc2=  .815756 lx=  9.08239 if= 101 il= 130 5/31/2020  n=  29 now=    7204 end=       8798      6933      7851 U=    26.14 T=   92.5 p1=  22.1 p2=    81.9 ed=   154 6/24/2020   x1= 101. x2= 130. y1=  -.32 y2= -1.43     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8798    6933     7851    29   154 6/24/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998666 cc2=  .812971 lx=  9.12239 if= 102 il= 130 5/31/2020  n=  28 now=    7204 end=       9158      6933      7851 U=    29.92 T=   91.7 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1= 102. x2= 130. y1=  -.34 y2= -1.28     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     9158    6933     7851    29   162 7/2/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998606 cc2=  .809624 lx=  9.14239 if= 103 il= 130 5/31/2020  n=  27 now=    7204 end=       9343      6933      7851 U=    31.15 T=   92.3 p1=  29.7 p2=    77.1 ed=   165 7/5/2020    x1= 103. x2= 130. y1=  -.34 y2= -1.21     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     9343    6933     7851    29   165 7/5/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998703 cc2=  .806253 lx=  9.18239 if= 104 il= 130 5/31/2020  n=  26 now=    7204 end=       9724      6933      7851 U=    34.56 T=   92.5 p1=  35.0 p2=    74.1 ed=   174 7/14/2020   x1= 104. x2= 130. y1=  -.33 y2= -1.08     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     9724    6933     7851    29   174 7/14/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998693 cc2=  .802577 lx=  9.22239 if= 105 il= 130 5/31/2020  n=  25 now=    7204 end=      10121      6933      7851 U=    37.76 T=   93.3 p1=  40.5 p2=    71.2 ed=   182 7/22/2020   x1= 105. x2= 130. y1=  -.31 y2=  -.97     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    10121    6933     7851    29   182 7/22/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998680 cc2=  .798680 lx=  9.27239 if= 106 il= 130 5/31/2020  n=  24 now=    7204 end=      10640      6933      7851 U=    42.05 T=   94.3 p1=  47.7 p2=    67.7 ed=   193 8/2/2020    x1= 106. x2= 130. y1=  -.28 y2=  -.85     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    10640    6933     7851    29   193 8/2/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998579 cc2=  .794455 lx=  9.32239 if= 107 il= 130 5/31/2020  n=  23 now=    7204 end=      11185      6933      7851 U=    46.64 T=   95.6 p1=  55.3 p2=    64.4 ed=   205 8/14/2020   x1= 107. x2= 130. y1=  -.24 y2=  -.74     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    11185    6933     7851    29   205 8/14/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998386 cc2=  .789871 lx=  9.32239 if= 108 il= 130 5/31/2020  n=  22 now=    7204 end=      11185      6933      7851 U=    47.56 T=   94.9 p1=  55.3 p2=    64.4 ed=   207 8/16/2020   x1= 108. x2= 130. y1=  -.27 y2=  -.74     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    11185    6933     7851    29   207 8/16/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998278 cc2=  .785077 lx=  9.26239 if= 109 il= 130 5/31/2020  n=  21 now=    7204 end=      10534      6933      7851 U=    42.75 T=   92.7 p1=  46.2 p2=    68.4 ed=   193 8/2/2020    x1= 109. x2= 130. y1=  -.38 y2=  -.87     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    10534    6933     7851    29   193 8/2/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998267 cc2=  .780050 lx=  9.20239 if= 110 il= 130 5/31/2020  n=  20 now=    7204 end=       9920      6933      7851 U=    37.65 T=   91.4 p1=  37.7 p2=    72.6 ed=   180 7/20/2020   x1= 110. x2= 130. y1=  -.50 y2= -1.03     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     9920    6933     7851    29   180 7/20/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .998342 cc2=  .774735 lx=  9.15239 if= 111 il= 130 5/31/2020  n=  19 now=    7204 end=       9436      6933      7851 U=    32.48 T=   91.8 p1=  31.0 p2=    76.3 ed=   168 7/8/2020    x1= 111. x2= 130. y1=  -.59 y2= -1.18     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     9436    6933     7851    29   168 7/8/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997761 cc2=  .762059 lx=  9.13239 if= 113 il= 130 5/31/2020  n=  17 now=    7204 end=       9250      6933      7851 U=    30.91 T=   91.6 p1=  28.4 p2=    77.9 ed=   164 7/4/2020    x1= 113. x2= 130. y1=  -.69 y2= -1.24     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     9250    6933     7851    29   164 7/4/2020  
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997472 cc2=  .754936 lx=  9.10239 if= 114 il= 130 5/31/2020  n=  16 now=    7204 end=       8976      6933      7851 U=    27.85 T=   92.3 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1= 114. x2= 130. y1=  -.78 y2= -1.35     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8976    6933     7851    29   158 6/28/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .996974 cc2=  .746974 lx=  9.10239 if= 115 il= 130 5/31/2020  n=  15 now=    7204 end=       8976      6933      7851 U=    26.94 T=   93.5 p1=  24.6 p2=    80.3 ed=   157 6/27/2020   x1= 115. x2= 130. y1=  -.80 y2= -1.35     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     8976    6933     7851    29   157 6/27/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .996845 cc2=  .738647 lx=  9.18239 if= 116 il= 130 5/31/2020  n=  14 now=    7204 end=       9724      6933      7851 U=    33.72 T=   93.5 p1=  35.0 p2=    74.1 ed=   173 7/13/2020   x1= 116. x2= 130. y1=  -.67 y2= -1.08     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204     9724    6933     7851    29   173 7/13/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997056 cc2=  .729795 lx=  9.46239 if= 117 il= 130 5/31/2020  n=  13 now=    7204 end=      12866      6933      7851 U=    58.83 T=  101.7 p1=  78.6 p2=    56.0 ed=   240 9/18/2020   x1= 117. x2= 130. y1=  -.26 y2=  -.48     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    12866    6933     7851    29   240 9/18/2020 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .996687 cc2=  .719337 lx= 10.01239 if= 118 il= 130 5/31/2020  n=  12 now=    7204 end=      22301      6933      7851 U=   104.94 T=  146.3 p1= 209.6 p2=    32.3 ed=   393 2/18/2021   x1= 118. x2= 130. y1=   .27 y2=   .16     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    -        6933     7851    29   393 2/18/2021 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997598 cc2=  .708923 lx= 10.88239 if= 119 il= 130 5/31/2020  n=  11 now=    7204 end=      53230      6933      7851 U=   195.64 T=  269.3 p1= 638.9 p2=    13.5 ed=   731 1/22/2022   x1= 119. x2= 130. y1=   .77 y2=   .71     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    -        6933     7851    29   731 1/22/2022 
AAA2     1 US_New_Jersey_Mercer Confirmed cc1=  .997319 cc2=  .695808 lx= 10.88239 if= 120 il= 130 5/31/2020  n=  10 now=    7204 end=      53230      6933      7851 U=   188.69 T=  264.4 p1= 638.9 p2=    13.5 ed=   709 12/31/2021  x1= 120. x2= 130. y1=   .77 y2=   .71     
GP: Confirmed US_New_Jersey_Mercer 5/31/2020       130    7204    -        6933     7851    29   709 12/31/2021
