TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4808.00000        8.47804
TAB:  US_New_Jersey_Burlington Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998828 cc2=  .862745 lx=  8.57904 if=  76 il= 129 5/30/2020  n=  53 now=    4808 end=       5313      4567      5240 U=    20.61 T=   90.1 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  76. x2= 129. y1=   .68 y2= -1.89 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5313    4567     5240    50   138 6/8/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998806 cc2=  .861445 lx=  8.57804 if=  77 il= 129 5/30/2020  n=  52 now=    4808 end=       5313      4567      5240 U=    20.59 T=   90.1 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  77. x2= 129. y1=   .64 y2= -1.89 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998807 cc2=  .861445 lx=  8.57604 if=  77 il= 129 5/30/2020  n=  52 now=    4808 end=       5313      4567      5240 U=    20.59 T=   90.1 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  77. x2= 129. y1=   .64 y2= -1.89 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5313    4567     5240    50   138 6/8/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998786 cc2=  .860111 lx=  8.56804 if=  78 il= 129 5/30/2020  n=  51 now=    4808 end=       5260      4567      5240 U=    20.12 T=   89.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  78. x2= 129. y1=   .58 y2= -1.96 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998791 cc2=  .860111 lx=  8.57304 if=  78 il= 129 5/30/2020  n=  51 now=    4808 end=       5260      4567      5240 U=    20.12 T=   89.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  78. x2= 129. y1=   .58 y2= -1.96 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5260    4567     5240    50   137 6/7/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998800 cc2=  .858772 lx=  8.56804 if=  79 il= 129 5/30/2020  n=  50 now=    4808 end=       5260      4567      5240 U=    20.07 T=   89.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  79. x2= 129. y1=   .53 y2= -1.96 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998800 cc2=  .858772 lx=  8.56904 if=  79 il= 129 5/30/2020  n=  50 now=    4808 end=       5260      4567      5240 U=    20.07 T=   89.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  79. x2= 129. y1=   .53 y2= -1.96 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5260    4567     5240    50   137 6/7/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998816 cc2=  .857395 lx=  8.56804 if=  80 il= 129 5/30/2020  n=  49 now=    4808 end=       5260      4567      5240 U=    20.05 T=   89.8 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  80. x2= 129. y1=   .49 y2= -1.96 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998818 cc2=  .857395 lx=  8.56504 if=  80 il= 129 5/30/2020  n=  49 now=    4808 end=       5260      4567      5240 U=    20.05 T=   89.8 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  80. x2= 129. y1=   .49 y2= -1.96 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5260    4567     5240    50   137 6/7/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998849 cc2=  .855992 lx=  8.55804 if=  81 il= 129 5/30/2020  n=  48 now=    4808 end=       5208      4567      5240 U=    19.40 T=   89.6 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  81. x2= 129. y1=   .44 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998853 cc2=  .855992 lx=  8.56204 if=  81 il= 129 5/30/2020  n=  48 now=    4808 end=       5208      4567      5240 U=    19.40 T=   89.6 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  81. x2= 129. y1=   .44 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998881 cc2=  .854543 lx=  8.55804 if=  82 il= 129 5/30/2020  n=  47 now=    4808 end=       5208      4567      5240 U=    19.27 T=   89.9 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  82. x2= 129. y1=   .41 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998881 cc2=  .854543 lx=  8.55804 if=  82 il= 129 5/30/2020  n=  47 now=    4808 end=       5208      4567      5240 U=    19.27 T=   89.9 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  82. x2= 129. y1=   .41 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998885 cc2=  .853020 lx=  8.55804 if=  83 il= 129 5/30/2020  n=  46 now=    4808 end=       5208      4567      5240 U=    19.09 T=   90.3 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  83. x2= 129. y1=   .38 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998888 cc2=  .853020 lx=  8.55504 if=  83 il= 129 5/30/2020  n=  46 now=    4808 end=       5208      4567      5240 U=    19.09 T=   90.3 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  83. x2= 129. y1=   .38 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998851 cc2=  .851409 lx=  8.54804 if=  84 il= 129 5/30/2020  n=  45 now=    4808 end=       5156      4567      5240 U=    18.36 T=   90.3 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  84. x2= 129. y1=   .34 y2= -2.11 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998861 cc2=  .851409 lx=  8.55304 if=  84 il= 129 5/30/2020  n=  45 now=    4808 end=       5156      4567      5240 U=    18.36 T=   90.3 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  84. x2= 129. y1=   .34 y2= -2.11 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5156    4567     5240    50   133 6/3/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998798 cc2=  .849727 lx=  8.54804 if=  85 il= 129 5/30/2020  n=  44 now=    4808 end=       5156      4567      5240 U=    18.22 T=   90.6 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  85. x2= 129. y1=   .31 y2= -2.11 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998803 cc2=  .849727 lx=  8.55104 if=  85 il= 129 5/30/2020  n=  44 now=    4808 end=       5156      4567      5240 U=    18.22 T=   90.6 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  85. x2= 129. y1=   .31 y2= -2.11 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5156    4567     5240    50   133 6/3/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998722 cc2=  .847966 lx=  8.54804 if=  86 il= 129 5/30/2020  n=  43 now=    4808 end=       5156      4567      5240 U=    17.97 T=   91.1 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  86. x2= 129. y1=   .28 y2= -2.11 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998725 cc2=  .847966 lx=  8.55104 if=  86 il= 129 5/30/2020  n=  43 now=    4808 end=       5156      4567      5240 U=    17.97 T=   91.1 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  86. x2= 129. y1=   .28 y2= -2.11 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5156    4567     5240    50   133 6/3/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998635 cc2=  .846137 lx=  8.54804 if=  87 il= 129 5/30/2020  n=  42 now=    4808 end=       5156      4567      5240 U=    17.92 T=   91.2 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  87. x2= 129. y1=   .23 y2= -2.11 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998641 cc2=  .846137 lx=  8.55204 if=  87 il= 129 5/30/2020  n=  42 now=    4808 end=       5156      4567      5240 U=    17.92 T=   91.2 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  87. x2= 129. y1=   .23 y2= -2.11 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5156    4567     5240    50   133 6/3/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998549 cc2=  .844245 lx=  8.55804 if=  88 il= 129 5/30/2020  n=  41 now=    4808 end=       5208      4567      5240 U=    18.62 T=   91.2 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  88. x2= 129. y1=   .17 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998558 cc2=  .844245 lx=  8.55304 if=  88 il= 129 5/30/2020  n=  41 now=    4808 end=       5208      4567      5240 U=    18.62 T=   91.2 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  88. x2= 129. y1=   .17 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998445 cc2=  .842271 lx=  8.55804 if=  89 il= 129 5/30/2020  n=  40 now=    4808 end=       5208      4567      5240 U=    18.50 T=   91.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  89. x2= 129. y1=   .13 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998452 cc2=  .842271 lx=  8.55404 if=  89 il= 129 5/30/2020  n=  40 now=    4808 end=       5208      4567      5240 U=    18.50 T=   91.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  89. x2= 129. y1=   .13 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998351 cc2=  .840237 lx=  8.55804 if=  90 il= 129 5/30/2020  n=  39 now=    4808 end=       5208      4567      5240 U=    18.50 T=   91.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  90. x2= 129. y1=   .08 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998353 cc2=  .840237 lx=  8.55604 if=  90 il= 129 5/30/2020  n=  39 now=    4808 end=       5208      4567      5240 U=    18.50 T=   91.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  90. x2= 129. y1=   .08 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998252 cc2=  .838123 lx=  8.55804 if=  91 il= 129 5/30/2020  n=  38 now=    4808 end=       5208      4567      5240 U=    18.54 T=   91.4 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  91. x2= 129. y1=   .02 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998252 cc2=  .838123 lx=  8.55804 if=  91 il= 129 5/30/2020  n=  38 now=    4808 end=       5208      4567      5240 U=    18.54 T=   91.4 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  91. x2= 129. y1=   .02 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998134 cc2=  .835912 lx=  8.55804 if=  92 il= 129 5/30/2020  n=  37 now=    4808 end=       5208      4567      5240 U=    18.48 T=   91.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  92. x2= 129. y1=  -.03 y2= -2.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998135 cc2=  .835912 lx=  8.56004 if=  92 il= 129 5/30/2020  n=  37 now=    4808 end=       5208      4567      5240 U=    18.48 T=   91.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  92. x2= 129. y1=  -.03 y2= -2.03 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5208    4567     5240    50   135 6/5/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998026 cc2=  .833627 lx=  8.56804 if=  93 il= 129 5/30/2020  n=  36 now=    4808 end=       5260      4567      5240 U=    19.00 T=   91.8 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  93. x2= 129. y1=  -.06 y2= -1.96 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998033 cc2=  .833627 lx=  8.56304 if=  93 il= 129 5/30/2020  n=  36 now=    4808 end=       5260      4567      5240 U=    19.00 T=   91.8 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  93. x2= 129. y1=  -.06 y2= -1.96 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5260    4567     5240    50   136 6/6/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .997986 cc2=  .831319 lx=  8.56804 if=  94 il= 129 5/30/2020  n=  35 now=    4808 end=       5260      4567      5240 U=    18.99 T=   91.9 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  94. x2= 129. y1=  -.11 y2= -1.96 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997986 cc2=  .831319 lx=  8.56904 if=  94 il= 129 5/30/2020  n=  35 now=    4808 end=       5260      4567      5240 U=    18.99 T=   91.9 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  94. x2= 129. y1=  -.11 y2= -1.96 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5260    4567     5240    50   136 6/6/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .998002 cc2=  .828971 lx=  8.57804 if=  95 il= 129 5/30/2020  n=  34 now=    4808 end=       5313      4567      5240 U=    20.08 T=   91.1 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  95. x2= 129. y1=  -.19 y2= -1.89 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998002 cc2=  .828971 lx=  8.57704 if=  95 il= 129 5/30/2020  n=  34 now=    4808 end=       5313      4567      5240 U=    20.08 T=   91.1 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  95. x2= 129. y1=  -.19 y2= -1.89 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5313    4567     5240    50   138 6/8/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .997847 cc2=  .826348 lx=  8.57804 if=  96 il= 129 5/30/2020  n=  33 now=    4808 end=       5313      4567      5240 U=    19.95 T=   91.3 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  96. x2= 129. y1=  -.23 y2= -1.89 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997848 cc2=  .826348 lx=  8.58004 if=  96 il= 129 5/30/2020  n=  33 now=    4808 end=       5313      4567      5240 U=    19.95 T=   91.3 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  96. x2= 129. y1=  -.23 y2= -1.89 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5313    4567     5240    50   138 6/8/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997741 cc2=  .823663 lx=  8.58804 if=  97 il= 129 5/30/2020  n=  32 now=    4808 end=       5367      4567      5240 U=    20.89 T=   90.9 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  97. x2= 129. y1=  -.29 y2= -1.82     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5367    4567     5240    50   140 6/10/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997546 cc2=  .820769 lx=  8.58804 if=  98 il= 129 5/30/2020  n=  31 now=    4808 end=       5367      4567      5240 U=    20.69 T=   91.3 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  98. x2= 129. y1=  -.33 y2= -1.82     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5367    4567     5240    50   140 6/10/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997420 cc2=  .817815 lx=  8.59804 if=  99 il= 129 5/30/2020  n=  30 now=    4808 end=       5421      4567      5240 U=    21.31 T=   91.4 p1=  12.7 p2=    88.7 ed=   141 6/11/2020   x1=  99. x2= 129. y1=  -.36 y2= -1.76     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5421    4567     5240    50   141 6/11/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997383 cc2=  .814809 lx=  8.60804 if= 100 il= 129 5/30/2020  n=  29 now=    4808 end=       5475      4567      5240 U=    21.91 T=   91.6 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1= 100. x2= 129. y1=  -.38 y2= -1.71     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5475    4567     5240    50   143 6/13/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997590 cc2=  .811895 lx=  8.63804 if= 101 il= 129 5/30/2020  n=  28 now=    4808 end=       5642      4567      5240 U=    24.19 T=   91.4 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1= 101. x2= 129. y1=  -.40 y2= -1.55     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5642    4567     5240    50   148 6/18/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997903 cc2=  .808921 lx=  8.66804 if= 102 il= 129 5/30/2020  n=  27 now=    4808 end=       5814      4567      5240 U=    27.37 T=   90.1 p1=  20.9 p2=    82.7 ed=   154 6/24/2020   x1= 102. x2= 129. y1=  -.43 y2= -1.42     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5814    4567     5240    50   154 6/24/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997736 cc2=  .805286 lx=  8.67804 if= 103 il= 129 5/30/2020  n=  26 now=    4808 end=       5872      4567      5240 U=    27.88 T=   90.5 p1=  22.1 p2=    81.9 ed=   156 6/26/2020   x1= 103. x2= 129. y1=  -.45 y2= -1.38     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5872    4567     5240    50   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997737 cc2=  .801621 lx=  8.71804 if= 104 il= 129 5/30/2020  n=  25 now=    4808 end=       6112      4567      5240 U=    31.47 T=   90.2 p1=  27.1 p2=    78.7 ed=   164 7/4/2020    x1= 104. x2= 129. y1=  -.44 y2= -1.23     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     6112    4567     5240    50   164 7/4/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997550 cc2=  .797550 lx=  8.73804 if= 105 il= 129 5/30/2020  n=  24 now=    4808 end=       6235      4567      5240 U=    32.20 T=   91.4 p1=  29.7 p2=    77.1 ed=   167 7/7/2020    x1= 105. x2= 129. y1=  -.42 y2= -1.17     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     6235    4567     5240    50   167 7/7/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998157 cc2=  .794033 lx=  8.86804 if= 106 il= 129 5/30/2020  n=  23 now=    4808 end=       7101      4567      5240 U=    43.80 T=   93.2 p1=  47.7 p2=    67.7 ed=   196 8/5/2020    x1= 106. x2= 129. y1=  -.29 y2=  -.82     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     7101    4567     5240    50   196 8/5/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998126 cc2=  .789612 lx=  8.97804 if= 107 il= 129 5/30/2020  n=  22 now=    4808 end=       7927      4567      5240 U=    52.65 T=   97.7 p1=  64.9 p2=    60.7 ed=   221 8/30/2020   x1= 107. x2= 129. y1=  -.18 y2=  -.60     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     7927    4567     5240    50   221 8/30/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998248 cc2=  .785047 lx=  9.24804 if= 108 il= 129 5/30/2020  n=  21 now=    4808 end=      10384      4567      5240 U=    77.07 T=  113.8 p1= 116.0 p2=    46.3 ed=   295 11/12/2020  x1= 108. x2= 129. y1=   .08 y2=  -.20     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808    10384    4567     5240    50   295 11/12/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997990 cc2=  .779773 lx=  9.29804 if= 109 il= 129 5/30/2020  n=  20 now=    4808 end=      10916      4567      5240 U=    80.67 T=  117.9 p1= 127.0 p2=    44.0 ed=   308 11/25/2020  x1= 109. x2= 129. y1=   .11 y2=  -.14     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808    10916    4567     5240    50   308 11/25/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997753 cc2=  .774146 lx=  9.62804 if= 110 il= 129 5/30/2020  n=  19 now=    4808 end=      15184      4567      5240 U=   112.98 T=  149.7 p1= 215.8 p2=    31.7 ed=   416 3/13/2021   x1= 110. x2= 129. y1=   .35 y2=   .18     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808    -        4567     5240    50   416 3/13/2021 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997669 cc2=  .768253 lx=  9.16804 if= 111 il= 129 5/30/2020  n=  18 now=    4808 end=       9585      4567      5240 U=    71.77 T=  107.5 p1=  99.4 p2=    50.2 ed=   276 10/24/2020  x1= 111. x2= 129. y1=  -.05 y2=  -.30     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     9585    4567     5240    50   276 10/24/2020
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997442 cc2=  .761740 lx=  8.96804 if= 112 il= 129 5/30/2020  n=  17 now=    4808 end=       7848      4567      5240 U=    53.27 T=   96.3 p1=  63.2 p2=    61.3 ed=   222 8/31/2020   x1= 112. x2= 129. y1=  -.29 y2=  -.61     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     7848    4567     5240    50   222 8/31/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996975 cc2=  .754439 lx=  8.92804 if= 113 il= 129 5/30/2020  n=  16 now=    4808 end=       7540      4567      5240 U=    50.11 T=   94.4 p1=  56.8 p2=    63.8 ed=   212 8/21/2020   x1= 113. x2= 129. y1=  -.37 y2=  -.69     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     7540    4567     5240    50   212 8/21/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996459 cc2=  .746459 lx=  8.82804 if= 114 il= 129 5/30/2020  n=  15 now=    4808 end=       6822      4567      5240 U=    42.26 T=   90.4 p1=  41.9 p2=    70.5 ed=   190 7/30/2020   x1= 114. x2= 129. y1=  -.56 y2=  -.91     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     6822    4567     5240    50   190 7/30/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996560 cc2=  .738361 lx=  8.67804 if= 115 il= 129 5/30/2020  n=  14 now=    4808 end=       5872      4567      5240 U=    27.84 T=   90.6 p1=  22.1 p2=    81.9 ed=   156 6/26/2020   x1= 115. x2= 129. y1=  -.88 y2= -1.38     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5872    4567     5240    50   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996122 cc2=  .728861 lx=  8.61804 if= 116 il= 129 5/30/2020  n=  13 now=    4808 end=       5530      4567      5240 U=    22.65 T=   91.6 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1= 116. x2= 129. y1= -1.08 y2= -1.65     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5530    4567     5240    50   145 6/15/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .996372 cc2=  .719022 lx=  8.56804 if= 117 il= 129 5/30/2020  n=  12 now=    4808 end=       5260      4567      5240 U=    17.80 T=   94.2 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1= 117. x2= 129. y1= -1.28 y2= -1.96 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996372 cc2=  .719022 lx=  8.56704 if= 117 il= 129 5/30/2020  n=  12 now=    4808 end=       5260      4567      5240 U=    17.80 T=   94.2 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1= 117. x2= 129. y1= -1.28 y2= -1.96 BEST
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5260    4567     5240    50   136 6/6/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .997188 cc2=  .708513 lx=  8.52804 if= 118 il= 129 5/30/2020  n=  11 now=    4808 end=       5054      4567      5240 U=    13.16 T=   98.9 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1= 118. x2= 129. y1= -1.45 y2= -2.29     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5054    4567     5240    50   129 5/30/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996406 cc2=  .694895 lx=  8.52804 if= 119 il= 129 5/30/2020  n=  10 now=    4808 end=       5054      4567      5240 U=    12.95 T=   99.4 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1= 119. x2= 129. y1= -1.52 y2= -2.29     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5054    4567     5240    50   129 5/30/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995209 cc2=  .678981 lx=  8.52804 if= 120 il= 129 5/30/2020  n=   9 now=    4808 end=       5054      4567      5240 U=    12.36 T=  100.7 p1=   5.1 p2=    95.1 ed=   129 5/30/2020   x1= 120. x2= 129. y1= -1.56 y2= -2.29     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     5054    4567     5240    50   129 5/30/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998912 cc2=  .665578 lx=  9.64804 if= 121 il= 129 5/30/2020  n=   8 now=    4808 end=      15491      4567      5240 U=   126.51 T=  154.3 p1= 222.2 p2=    31.0 ed=   452 4/18/2021   x1= 121. x2= 129. y1=   .26 y2=   .20     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808    -        4567     5240    50   452 4/18/2021 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .998485 cc2=  .644931 lx=  9.15804 if= 122 il= 129 5/30/2020  n=   7 now=    4808 end=       9490      4567      5240 U=    75.09 T=  105.5 p1=  97.4 p2=    50.7 ed=   282 10/30/2020  x1= 122. x2= 129. y1=  -.22 y2=  -.31     
GP: Confirmed US_New_Jersey_Burlington 5/30/2020       129    4808     9490    4567     5240    50   282 10/30/2020
