TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6667.00000        8.80493
TAB:  US_Ohio_Franklin Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303      574      35      162     2   204 8/13/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .969927 cc2=  .727391 lx=  7.71373 if=  73 il=  89 4/20/2020  n=  16 now=     303 end=       2238        35       162 U=    45.26 T=  153.5 p1= 638.6 p2=    13.5 ed=   260 10/8/2020   x1=  73. x2=  89. y1=  1.78 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   260 10/8/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .967495 cc2=  .717495 lx=  7.71373 if=  74 il=  89 4/20/2020  n=  15 now=     303 end=       2238        35       162 U=    49.38 T=  159.4 p1= 638.6 p2=    13.5 ed=   275 10/23/2020  x1=  74. x2=  89. y1=  1.73 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   275 10/23/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .960407 cc2=  .702208 lx=  7.71373 if=  75 il=  89 4/20/2020  n=  14 now=     303 end=       2238        35       162 U=    49.54 T=  159.6 p1= 638.6 p2=    13.5 ed=   276 10/24/2020  x1=  75. x2=  89. y1=  1.71 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   276 10/24/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .951043 cc2=  .683782 lx=  7.71373 if=  76 il=  89 4/20/2020  n=  13 now=     303 end=       2238        35       162 U=    56.75 T=  169.9 p1= 638.6 p2=    13.5 ed=   303 11/20/2020  x1=  76. x2=  89. y1=  1.65 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   303 11/20/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .952724 cc2=  .675374 lx=  7.71373 if=  77 il=  89 4/20/2020  n=  12 now=     303 end=       2238        35       162 U=    52.39 T=  163.7 p1= 638.6 p2=    13.5 ed=   287 11/4/2020   x1=  77. x2=  89. y1=  1.65 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   287 11/4/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .948986 cc2=  .660311 lx=  7.71373 if=  78 il=  89 4/20/2020  n=  11 now=     303 end=       2238        35       162 U=    55.24 T=  167.7 p1= 638.6 p2=    13.5 ed=   298 11/15/2020  x1=  78. x2=  89. y1=  1.62 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   298 11/15/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .963167 cc2=  .661656 lx=  7.71373 if=  79 il=  89 4/20/2020  n=  10 now=     303 end=       2238        35       162 U=    50.22 T=  160.6 p1= 638.6 p2=    13.5 ed=   279 10/27/2020  x1=  79. x2=  89. y1=  1.62 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   279 10/27/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .974165 cc2=  .657938 lx=  7.71373 if=  80 il=  89 4/20/2020  n=   9 now=     303 end=       2238        35       162 U=    45.20 T=  153.4 p1= 638.6 p2=    13.5 ed=   260 10/8/2020   x1=  80. x2=  89. y1=  1.62 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   260 10/8/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .979472 cc2=  .646139 lx=  7.71373 if=  81 il=  89 4/20/2020  n=   8 now=     303 end=       2238        35       162 U=    40.17 T=  146.3 p1= 638.6 p2=    13.5 ed=   241 9/19/2020   x1=  81. x2=  89. y1=  1.62 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   241 9/19/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .975573 cc2=  .622020 lx=  7.71373 if=  82 il=  89 4/20/2020  n=   7 now=     303 end=       2238        35       162 U=    37.75 T=  142.8 p1= 638.6 p2=    13.5 ed=   231 9/9/2020    x1=  82. x2=  89. y1=  1.61 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   231 9/9/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .965893 cc2=  .587928 lx=  7.71373 if=  83 il=  89 4/20/2020  n=   6 now=     303 end=       2238        35       162 U=    40.45 T=  146.6 p1= 638.6 p2=    13.5 ed=   242 9/20/2020   x1=  83. x2=  89. y1=  1.57 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   242 9/20/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .977182 cc2=  .568934 lx=  7.71373 if=  84 il=  89 4/20/2020  n=   5 now=     303 end=       2238        35       162 U=    36.48 T=  141.0 p1= 638.6 p2=    13.5 ed=   227 9/5/2020    x1=  84. x2=  89. y1=  1.56 y2=  1.43     
GP: Deaths    US_Ohio_Franklin 4/20/2020        89     303    -          35      162     2   227 9/5/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .985095 cc2=  .802520 lx=  7.10373 if=  61 il=  90 4/21/2020  n=  29 now=     303 end=       1216        37        83 U=    47.76 T=  149.7 p1= 301.3 p2=    24.9 ed=   262 10/10/2020  x1=  61. x2=  90. y1=  1.86 y2=  1.25     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   262 10/10/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .986639 cc2=  .800944 lx=  6.49373 if=  62 il=  90 4/21/2020  n=  28 now=     303 end=        660        37        83 U=    40.05 T=  132.4 p1= 117.8 p2=    45.9 ed=   226 9/4/2020    x1=  62. x2=  90. y1=  1.76 y2=  1.06     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      660      37       83     1   226 9/4/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .987587 cc2=  .798605 lx=  6.06373 if=  63 il=  90 4/21/2020  n=  27 now=     303 end=        429        37        83 U=    34.45 T=  120.9 p1=  41.6 p2=    70.6 ed=   202 8/11/2020   x1=  63. x2=  90. y1=  1.68 y2=   .90     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      429      37       83     1   202 8/11/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .987851 cc2=  .795401 lx=  5.75373 if=  64 il=  90 4/21/2020  n=  26 now=     303 end=        315        37        83 U=    30.26 T=  113.1 p1=   4.0 p2=    96.2 ed=   184 7/24/2020   x1=  64. x2=  90. y1=  1.62 y2=   .76     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      315      37       83     1   184 7/24/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .987358 cc2=  .791242 lx=  5.53373 if=  65 il=  90 4/21/2020  n=  25 now=     303 end=        253        37        83 U=    27.08 T=  107.7 p1= -16.5 p2=   119.8 ed=   171 7/11/2020   x1=  65. x2=  90. y1=  1.58 y2=   .65     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      253      37       83     1   171 7/11/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .986101 cc2=  .786101 lx=  5.41373 if=  66 il=  90 4/21/2020  n=  24 now=     303 end=        224        37        83 U=    24.93 T=  104.7 p1= -26.1 p2=   135.3 ed=   163 7/3/2020    x1=  66. x2=  90. y1=  1.55 y2=   .59     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      224      37       83     1   163 7/3/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .984274 cc2=  .780150 lx=  5.40373 if=  67 il=  90 4/21/2020  n=  23 now=     303 end=        222        37        83 U=    26.26 T=  105.3 p1= -26.7 p2=   136.5 ed=   167 7/7/2020    x1=  67. x2=  90. y1=  1.46 y2=   .58     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      222      37       83     1   167 7/7/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .983137 cc2=  .769936 lx=  5.87373 if=  69 il=  90 4/21/2020  n=  21 now=     303 end=        355        37        83 U=    28.12 T=  113.0 p1=  17.2 p2=    85.4 ed=   179 7/19/2020   x1=  69. x2=  90. y1=  1.56 y2=   .82     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      355      37       83     1   179 7/19/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .981739 cc2=  .763521 lx=  6.56373 if=  70 il=  90 4/21/2020  n=  20 now=     303 end=        708        37        83 U=    35.62 T=  128.6 p1= 133.7 p2=    42.8 ed=   212 8/21/2020   x1=  70. x2=  90. y1=  1.64 y2=  1.08     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303      708      37       83     1   212 8/21/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .979243 cc2=  .755636 lx=  7.11373 if=  71 il=  90 4/21/2020  n=  19 now=     303 end=       1228        37        83 U=    42.04 T=  142.7 p1= 305.3 p2=    24.7 ed=   241 9/19/2020   x1=  71. x2=  90. y1=  1.71 y2=  1.25     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   241 9/19/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .973807 cc2=  .738105 lx=  7.71373 if=  73 il=  90 4/21/2020  n=  17 now=     303 end=       2238        37        83 U=    46.32 T=  155.4 p1= 638.6 p2=    13.5 ed=   264 10/12/2020  x1=  73. x2=  90. y1=  1.78 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   264 10/12/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .971134 cc2=  .728598 lx=  7.71373 if=  74 il=  90 4/21/2020  n=  16 now=     303 end=       2238        37        83 U=    50.44 T=  161.2 p1= 638.6 p2=    13.5 ed=   280 10/28/2020  x1=  74. x2=  90. y1=  1.73 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   280 10/28/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .965272 cc2=  .715272 lx=  7.71373 if=  75 il=  90 4/21/2020  n=  15 now=     303 end=       2238        37        83 U=    50.66 T=  161.5 p1= 638.6 p2=    13.5 ed=   281 10/29/2020  x1=  75. x2=  90. y1=  1.71 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   281 10/29/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .957805 cc2=  .699606 lx=  7.71373 if=  76 il=  90 4/21/2020  n=  14 now=     303 end=       2238        37        83 U=    57.73 T=  171.5 p1= 638.6 p2=    13.5 ed=   307 11/24/2020  x1=  76. x2=  90. y1=  1.65 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   307 11/24/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .960387 cc2=  .693126 lx=  7.71373 if=  77 il=  90 4/21/2020  n=  13 now=     303 end=       2238        37        83 U=    53.61 T=  165.7 p1= 638.6 p2=    13.5 ed=   292 11/9/2020   x1=  77. x2=  90. y1=  1.65 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   292 11/9/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .958723 cc2=  .681373 lx=  7.71373 if=  78 il=  90 4/21/2020  n=  12 now=     303 end=       2238        37        83 U=    56.45 T=  169.7 p1= 638.6 p2=    13.5 ed=   302 11/19/2020  x1=  78. x2=  90. y1=  1.62 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   302 11/19/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .970965 cc2=  .682289 lx=  7.71373 if=  79 il=  90 4/21/2020  n=  11 now=     303 end=       2238        37        83 U=    51.74 T=  163.0 p1= 638.6 p2=    13.5 ed=   285 11/2/2020   x1=  79. x2=  90. y1=  1.62 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   285 11/2/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .980356 cc2=  .678844 lx=  7.71373 if=  80 il=  90 4/21/2020  n=  10 now=     303 end=       2238        37        83 U=    47.04 T=  156.4 p1= 638.6 p2=    13.5 ed=   267 10/15/2020  x1=  80. x2=  90. y1=  1.62 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   267 10/15/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .985071 cc2=  .668843 lx=  7.71373 if=  81 il=  90 4/21/2020  n=   9 now=     303 end=       2238        37        83 U=    42.34 T=  149.8 p1= 638.6 p2=    13.5 ed=   249 9/27/2020   x1=  81. x2=  90. y1=  1.62 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   249 9/27/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .982952 cc2=  .649619 lx=  7.71373 if=  82 il=  90 4/21/2020  n=   8 now=     303 end=       2238        37        83 U=    40.22 T=  146.8 p1= 638.6 p2=    13.5 ed=   241 9/19/2020   x1=  82. x2=  90. y1=  1.61 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   241 9/19/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .977205 cc2=  .623652 lx=  7.71373 if=  83 il=  90 4/21/2020  n=   7 now=     303 end=       2238        37        83 U=    43.26 T=  151.1 p1= 638.6 p2=    13.5 ed=   253 10/1/2020   x1=  83. x2=  90. y1=  1.57 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   253 10/1/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .984313 cc2=  .606349 lx=  7.71373 if=  84 il=  90 4/21/2020  n=   6 now=     303 end=       2238        37        83 U=    39.86 T=  146.3 p1= 638.6 p2=    13.5 ed=   240 9/18/2020   x1=  84. x2=  90. y1=  1.56 y2=  1.41     
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303    -          37       83     1   240 9/18/2020 
AAA1     1 US_Ohio_Franklin Deaths    cc1=  .992805 cc2=  .584557 lx=  4.40373 if=  85 il=  90 4/21/2020  n=   5 now=     303 end=         81        37        83 U=     8.20 T=   88.1 p1= -73.3 p2=   374.1 ed=   107 5/8/2020    x1=  85. x2=  90. y1=   .38 y2=  -.23 BEST
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .992805 cc2=  .584557 lx=  4.40073 if=  85 il=  90 4/21/2020  n=   5 now=     303 end=         81        37        83 U=     8.20 T=   88.1 p1= -73.3 p2=   374.1 ed=   107 5/8/2020    x1=  85. x2=  90. y1=   .38 y2=  -.23 BEST
GP: Deaths    US_Ohio_Franklin 4/21/2020        90     303       81      37       83     1   107 5/8/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .986314 cc2=  .806709 lx=  7.71373 if=  61 il=  91 4/22/2020  n=  30 now=     303 end=       2238        42       341 U=    52.77 T=  163.8 p1= 638.6 p2=    13.5 ed=   288 11/5/2020   x1=  61. x2=  91. y1=  1.95 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   288 11/5/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .987674 cc2=  .805100 lx=  7.04373 if=  62 il=  91 4/22/2020  n=  29 now=     303 end=       1145        42       341 U=    44.42 T=  144.1 p1= 277.9 p2=    26.5 ed=   248 9/26/2020   x1=  62. x2=  91. y1=  1.85 y2=  1.20     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   248 9/26/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988475 cc2=  .802780 lx=  6.55373 if=  63 il=  91 4/22/2020  n=  28 now=     303 end=        701        42       341 U=    38.20 T=  130.6 p1= 131.4 p2=    43.2 ed=   220 8/29/2020   x1=  63. x2=  91. y1=  1.77 y2=  1.04     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      701      42      341     2   220 8/29/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988644 cc2=  .799662 lx=  6.20373 if=  64 il=  91 4/22/2020  n=  27 now=     303 end=        494        42       341 U=    33.58 T=  121.3 p1=  63.0 p2=    61.3 ed=   200 8/9/2020    x1=  64. x2=  91. y1=  1.71 y2=   .90     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      494      42      341     2   200 8/9/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988129 cc2=  .795679 lx=  5.96373 if=  65 il=  91 4/22/2020  n=  26 now=     303 end=        389        42       341 U=    30.17 T=  115.1 p1=  28.4 p2=    77.9 ed=   186 7/26/2020   x1=  65. x2=  91. y1=  1.66 y2=   .80     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      389      42      341     2   186 7/26/2020 
AAA1     1 US_Ohio_Franklin Deaths    cc1=  .986942 cc2=  .790826 lx=  5.82373 if=  66 il=  91 4/22/2020  n=  25 now=     303 end=        338        42       341 U=    27.78 T=  111.4 p1=  11.6 p2=    89.6 ed=   176 7/16/2020   x1=  66. x2=  91. y1=  1.64 y2=   .74 BEST
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .986942 cc2=  .790826 lx=  5.82773 if=  66 il=  91 4/22/2020  n=  25 now=     303 end=        338        42       341 U=    27.78 T=  111.4 p1=  11.6 p2=    89.6 ed=   176 7/16/2020   x1=  66. x2=  91. y1=  1.64 y2=   .74 BEST
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      338      42      341     2   176 7/16/2020 
AAA1     1 US_Ohio_Franklin Deaths    cc1=  .985300 cc2=  .785300 lx=  5.84373 if=  67 il=  91 4/22/2020  n=  24 now=     303 end=        345        42       341 U=    29.55 T=  113.0 p1=  13.9 p2=    87.8 ed=   182 7/22/2020   x1=  67. x2=  91. y1=  1.56 y2=   .74 BEST
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .985300 cc2=  .785300 lx=  5.84073 if=  67 il=  91 4/22/2020  n=  24 now=     303 end=        345        42       341 U=    29.55 T=  113.0 p1=  13.9 p2=    87.8 ed=   182 7/22/2020   x1=  67. x2=  91. y1=  1.56 y2=   .74 BEST
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      345      42      341     2   182 7/22/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .984298 cc2=  .780173 lx=  5.65373 if=  68 il=  91 4/22/2020  n=  23 now=     303 end=        285        42       341 U=    24.18 T=  106.7 p1=  -5.9 p2=   106.3 ed=   163 7/3/2020    x1=  68. x2=  91. y1=  1.60 y2=   .65     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      285      42      341     2   163 7/3/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .984512 cc2=  .775997 lx=  6.49373 if=  69 il=  91 4/22/2020  n=  22 now=     303 end=        660        42       341 U=    32.75 T=  124.2 p1= 117.8 p2=    45.9 ed=   201 8/10/2020   x1=  69. x2=  91. y1=  1.69 y2=  1.01     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      660      42      341     2   201 8/10/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .983483 cc2=  .770283 lx=  7.49373 if=  70 il=  91 4/22/2020  n=  21 now=     303 end=       1796        42       341 U=    43.20 T=  148.2 p1= 492.7 p2=    16.9 ed=   250 9/28/2020   x1=  70. x2=  91. y1=  1.81 y2=  1.32     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   250 9/28/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .981398 cc2=  .763180 lx=  7.71373 if=  71 il=  91 4/22/2020  n=  20 now=     303 end=       2238        42       341 U=    46.65 T=  155.4 p1= 638.6 p2=    13.5 ed=   265 10/13/2020  x1=  71. x2=  91. y1=  1.81 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   265 10/13/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .976371 cc2=  .746955 lx=  7.71373 if=  73 il=  91 4/22/2020  n=  18 now=     303 end=       2238        42       341 U=    45.18 T=  153.4 p1= 638.6 p2=    13.5 ed=   259 10/7/2020   x1=  73. x2=  91. y1=  1.78 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   259 10/7/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .973462 cc2=  .737759 lx=  7.71373 if=  74 il=  91 4/22/2020  n=  17 now=     303 end=       2238        42       341 U=    48.77 T=  158.3 p1= 638.6 p2=    13.5 ed=   273 10/21/2020  x1=  74. x2=  91. y1=  1.73 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   273 10/21/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .968539 cc2=  .726004 lx=  7.71373 if=  75 il=  91 4/22/2020  n=  16 now=     303 end=       2238        42       341 U=    48.86 T=  158.4 p1= 638.6 p2=    13.5 ed=   273 10/21/2020  x1=  75. x2=  91. y1=  1.71 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   273 10/21/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .962510 cc2=  .712510 lx=  7.71373 if=  76 il=  91 4/22/2020  n=  15 now=     303 end=       2238        42       341 U=    54.77 T=  166.6 p1= 638.6 p2=    13.5 ed=   295 11/12/2020  x1=  76. x2=  91. y1=  1.65 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   295 11/12/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .965620 cc2=  .707421 lx=  7.71373 if=  77 il=  91 4/22/2020  n=  14 now=     303 end=       2238        42       341 U=    51.11 T=  161.6 p1= 638.6 p2=    13.5 ed=   282 10/30/2020  x1=  77. x2=  91. y1=  1.65 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   282 10/30/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .965297 cc2=  .698036 lx=  7.71373 if=  78 il=  91 4/22/2020  n=  13 now=     303 end=       2238        42       341 U=    53.29 T=  164.5 p1= 638.6 p2=    13.5 ed=   290 11/7/2020   x1=  78. x2=  91. y1=  1.62 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   290 11/7/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .976020 cc2=  .698670 lx=  7.71373 if=  79 il=  91 4/22/2020  n=  12 now=     303 end=       2238        42       341 U=    49.19 T=  158.9 p1= 638.6 p2=    13.5 ed=   274 10/22/2020  x1=  79. x2=  91. y1=  1.62 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   274 10/22/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .984210 cc2=  .695535 lx=  7.71373 if=  80 il=  91 4/22/2020  n=  11 now=     303 end=       2238        42       341 U=    45.09 T=  153.2 p1= 638.6 p2=    13.5 ed=   259 10/7/2020   x1=  80. x2=  91. y1=  1.62 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   259 10/7/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988506 cc2=  .686995 lx=  7.71373 if=  81 il=  91 4/22/2020  n=  10 now=     303 end=       2238        42       341 U=    40.99 T=  147.6 p1= 638.6 p2=    13.5 ed=   244 9/22/2020   x1=  81. x2=  91. y1=  1.62 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   244 9/22/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .987504 cc2=  .671277 lx=  7.71373 if=  82 il=  91 4/22/2020  n=   9 now=     303 end=       2238        42       341 U=    39.08 T=  144.9 p1= 638.6 p2=    13.5 ed=   237 9/15/2020   x1=  82. x2=  91. y1=  1.61 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   237 9/15/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .984066 cc2=  .650733 lx=  7.71373 if=  83 il=  91 4/22/2020  n=   8 now=     303 end=       2238        42       341 U=    41.41 T=  148.2 p1= 638.6 p2=    13.5 ed=   245 9/23/2020   x1=  83. x2=  91. y1=  1.57 y2=  1.38     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303    -          42      341     2   245 9/23/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .989459 cc2=  .635905 lx=  6.80373 if=  84 il=  91 4/22/2020  n=   7 now=     303 end=        901        42       341 U=    30.42 T=  125.1 p1= 197.4 p2=    33.6 ed=   196 8/5/2020    x1=  84. x2=  91. y1=  1.35 y2=  1.12     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      901      42      341     2   196 8/5/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .995426 cc2=  .617462 lx=  4.61373 if=  85 il=  91 4/22/2020  n=   6 now=     303 end=        100        42       341 U=     9.31 T=   89.8 p1= -67.0 p2=   303.0 ed=   111 5/12/2020   x1=  85. x2=  91. y1=   .51 y2=  -.13     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303      100      42      341     2   111 5/12/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .992843 cc2=  .584595 lx=  4.46373 if=  86 il=  91 4/22/2020  n=   5 now=     303 end=         86        42       341 U=     7.85 T=   88.5 p1= -71.6 p2=   352.3 ed=   107 5/8/2020    x1=  86. x2=  91. y1=   .32 y2=  -.32     
GP: Deaths    US_Ohio_Franklin 4/22/2020        91     303       86      42      341     2   107 5/8/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .987434 cc2=  .810658 lx=  7.71373 if=  61 il=  92 4/23/2020  n=  31 now=     303 end=       2238        46        95 U=    52.39 T=  163.1 p1= 638.6 p2=    13.5 ed=   286 11/3/2020   x1=  61. x2=  92. y1=  1.95 y2=  1.36     
GP: Deaths    US_Ohio_Franklin 4/23/2020        92     303    -          46       95     1   286 11/3/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988687 cc2=  .809081 lx=  7.49373 if=  62 il=  92 4/23/2020  n=  30 now=     303 end=       1796        46        95 U=    48.53 T=  155.0 p1= 492.7 p2=    16.9 ed=   269 10/17/2020  x1=  62. x2=  92. y1=  1.92 y2=  1.30     
GP: Deaths    US_Ohio_Franklin 4/23/2020        92     303    -          46       95     1   269 10/17/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .989390 cc2=  .806815 lx=  6.95373 if=  63 il=  92 4/23/2020  n=  29 now=     303 end=       1047        46        95 U=    41.74 T=  139.6 p1= 245.5 p2=    28.9 ed=   238 9/16/2020   x1=  63. x2=  92. y1=  1.83 y2=  1.14     
GP: Deaths    US_Ohio_Franklin 4/23/2020        92     303    -          46       95     1   238 9/16/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .989512 cc2=  .803817 lx=  6.57373 if=  64 il=  92 4/23/2020  n=  28 now=     303 end=        716        46        95 U=    36.75 T=  129.1 p1= 136.3 p2=    42.3 ed=   215 8/24/2020   x1=  64. x2=  92. y1=  1.77 y2=  1.01     
GP: Deaths    US_Ohio_Franklin 4/23/2020        92     303      716      46       95     1   215 8/24/2020 
