TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       15271.00000        9.63371
TAB:  US_Massachusetts_Essex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .999241 cc2=  .876150 lx=  9.69371 if=  66 il= 131 6/1/2020   n=  65 now=   15271 end=      16215     14721     16079 U=    18.06 T=   88.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  66. x2= 131. y1=  1.26 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .999244 cc2=  .876150 lx=  9.69671 if=  66 il= 131 6/1/2020   n=  65 now=   15271 end=      16215     14721     16079 U=    18.06 T=   88.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  66. x2= 131. y1=  1.26 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .999207 cc2=  .875173 lx=  9.69371 if=  67 il= 131 6/1/2020   n=  64 now=   15271 end=      16215     14721     16079 U=    18.05 T=   88.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  67. x2= 131. y1=  1.21 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .999210 cc2=  .875173 lx=  9.69571 if=  67 il= 131 6/1/2020   n=  64 now=   15271 end=      16215     14721     16079 U=    18.05 T=   88.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  67. x2= 131. y1=  1.21 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .999173 cc2=  .874173 lx=  9.69371 if=  68 il= 131 6/1/2020   n=  63 now=   15271 end=      16215     14721     16079 U=    17.98 T=   89.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  68. x2= 131. y1=  1.17 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .999174 cc2=  .874173 lx=  9.69571 if=  68 il= 131 6/1/2020   n=  63 now=   15271 end=      16215     14721     16079 U=    17.98 T=   89.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  68. x2= 131. y1=  1.17 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .999133 cc2=  .873145 lx=  9.69371 if=  69 il= 131 6/1/2020   n=  62 now=   15271 end=      16215     14721     16079 U=    18.00 T=   88.9 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  69. x2= 131. y1=  1.11 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .999135 cc2=  .873145 lx=  9.69571 if=  69 il= 131 6/1/2020   n=  62 now=   15271 end=      16215     14721     16079 U=    18.00 T=   88.9 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  69. x2= 131. y1=  1.11 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .999093 cc2=  .872093 lx=  9.69371 if=  70 il= 131 6/1/2020   n=  61 now=   15271 end=      16215     14721     16079 U=    17.92 T=   89.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  70. x2= 131. y1=  1.07 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .999094 cc2=  .872093 lx=  9.69471 if=  70 il= 131 6/1/2020   n=  61 now=   15271 end=      16215     14721     16079 U=    17.92 T=   89.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  70. x2= 131. y1=  1.07 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .999047 cc2=  .871011 lx=  9.69371 if=  71 il= 131 6/1/2020   n=  60 now=   15271 end=      16215     14721     16079 U=    17.93 T=   89.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  71. x2= 131. y1=  1.01 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .999048 cc2=  .871011 lx=  9.69471 if=  71 il= 131 6/1/2020   n=  60 now=   15271 end=      16215     14721     16079 U=    17.93 T=   89.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  71. x2= 131. y1=  1.01 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .999000 cc2=  .869900 lx=  9.69371 if=  72 il= 131 6/1/2020   n=  59 now=   15271 end=      16215     14721     16079 U=    17.98 T=   89.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  72. x2= 131. y1=   .94 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .999001 cc2=  .869900 lx=  9.69471 if=  72 il= 131 6/1/2020   n=  59 now=   15271 end=      16215     14721     16079 U=    17.98 T=   89.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  72. x2= 131. y1=   .94 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998954 cc2=  .868765 lx=  9.69371 if=  73 il= 131 6/1/2020   n=  58 now=   15271 end=      16215     14721     16079 U=    17.94 T=   89.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  73. x2= 131. y1=   .90 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998954 cc2=  .868765 lx=  9.69471 if=  73 il= 131 6/1/2020   n=  58 now=   15271 end=      16215     14721     16079 U=    17.94 T=   89.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  73. x2= 131. y1=   .90 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998904 cc2=  .867598 lx=  9.69371 if=  74 il= 131 6/1/2020   n=  57 now=   15271 end=      16215     14721     16079 U=    17.80 T=   89.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  74. x2= 131. y1=   .87 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998904 cc2=  .867598 lx=  9.69371 if=  74 il= 131 6/1/2020   n=  57 now=   15271 end=      16215     14721     16079 U=    17.80 T=   89.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  74. x2= 131. y1=   .87 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998846 cc2=  .866392 lx=  9.69371 if=  75 il= 131 6/1/2020   n=  56 now=   15271 end=      16215     14721     16079 U=    17.71 T=   89.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  75. x2= 131. y1=   .83 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998846 cc2=  .866392 lx=  9.69371 if=  75 il= 131 6/1/2020   n=  56 now=   15271 end=      16215     14721     16079 U=    17.71 T=   89.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  75. x2= 131. y1=   .83 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998785 cc2=  .865154 lx=  9.69371 if=  76 il= 131 6/1/2020   n=  55 now=   15271 end=      16215     14721     16079 U=    17.66 T=   89.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  76. x2= 131. y1=   .78 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998785 cc2=  .865154 lx=  9.69371 if=  76 il= 131 6/1/2020   n=  55 now=   15271 end=      16215     14721     16079 U=    17.66 T=   89.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  76. x2= 131. y1=   .78 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998721 cc2=  .863881 lx=  9.69371 if=  77 il= 131 6/1/2020   n=  54 now=   15271 end=      16215     14721     16079 U=    17.70 T=   89.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  77. x2= 131. y1=   .71 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998722 cc2=  .863881 lx=  9.69471 if=  77 il= 131 6/1/2020   n=  54 now=   15271 end=      16215     14721     16079 U=    17.70 T=   89.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  77. x2= 131. y1=   .71 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998650 cc2=  .862567 lx=  9.69371 if=  78 il= 131 6/1/2020   n=  53 now=   15271 end=      16215     14721     16079 U=    17.68 T=   89.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  78. x2= 131. y1=   .66 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998651 cc2=  .862567 lx=  9.69471 if=  78 il= 131 6/1/2020   n=  53 now=   15271 end=      16215     14721     16079 U=    17.68 T=   89.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  78. x2= 131. y1=   .66 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998573 cc2=  .861213 lx=  9.69371 if=  79 il= 131 6/1/2020   n=  52 now=   15271 end=      16215     14721     16079 U=    17.77 T=   89.5 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  79. x2= 131. y1=   .59 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998575 cc2=  .861213 lx=  9.69571 if=  79 il= 131 6/1/2020   n=  52 now=   15271 end=      16215     14721     16079 U=    17.77 T=   89.5 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  79. x2= 131. y1=   .59 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998491 cc2=  .859816 lx=  9.69371 if=  80 il= 131 6/1/2020   n=  51 now=   15271 end=      16215     14721     16079 U=    17.71 T=   89.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  80. x2= 131. y1=   .54 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998492 cc2=  .859816 lx=  9.69471 if=  80 il= 131 6/1/2020   n=  51 now=   15271 end=      16215     14721     16079 U=    17.71 T=   89.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  80. x2= 131. y1=   .54 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998401 cc2=  .858373 lx=  9.69371 if=  81 il= 131 6/1/2020   n=  50 now=   15271 end=      16215     14721     16079 U=    17.69 T=   89.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  81. x2= 131. y1=   .49 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998401 cc2=  .858373 lx=  9.69471 if=  81 il= 131 6/1/2020   n=  50 now=   15271 end=      16215     14721     16079 U=    17.69 T=   89.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  81. x2= 131. y1=   .49 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998303 cc2=  .856882 lx=  9.69371 if=  82 il= 131 6/1/2020   n=  49 now=   15271 end=      16215     14721     16079 U=    17.63 T=   89.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  82. x2= 131. y1=   .44 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998304 cc2=  .856882 lx=  9.69471 if=  82 il= 131 6/1/2020   n=  49 now=   15271 end=      16215     14721     16079 U=    17.63 T=   89.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  82. x2= 131. y1=   .44 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998197 cc2=  .855340 lx=  9.69371 if=  83 il= 131 6/1/2020   n=  48 now=   15271 end=      16215     14721     16079 U=    17.48 T=   90.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  83. x2= 131. y1=   .41 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998198 cc2=  .855340 lx=  9.69471 if=  83 il= 131 6/1/2020   n=  48 now=   15271 end=      16215     14721     16079 U=    17.48 T=   90.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  83. x2= 131. y1=   .41 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .998089 cc2=  .853752 lx=  9.69371 if=  84 il= 131 6/1/2020   n=  47 now=   15271 end=      16215     14721     16079 U=    17.46 T=   90.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  84. x2= 131. y1=   .36 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .998092 cc2=  .853752 lx=  9.69571 if=  84 il= 131 6/1/2020   n=  47 now=   15271 end=      16215     14721     16079 U=    17.46 T=   90.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  84. x2= 131. y1=   .36 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .997972 cc2=  .852107 lx=  9.69371 if=  85 il= 131 6/1/2020   n=  46 now=   15271 end=      16215     14721     16079 U=    17.50 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  85. x2= 131. y1=   .29 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997978 cc2=  .852107 lx=  9.69671 if=  85 il= 131 6/1/2020   n=  46 now=   15271 end=      16215     14721     16079 U=    17.50 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  85. x2= 131. y1=   .29 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .997840 cc2=  .850398 lx=  9.69371 if=  86 il= 131 6/1/2020   n=  45 now=   15271 end=      16215     14721     16079 U=    17.51 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  86. x2= 131. y1=   .23 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997847 cc2=  .850398 lx=  9.69771 if=  86 il= 131 6/1/2020   n=  45 now=   15271 end=      16215     14721     16079 U=    17.51 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  86. x2= 131. y1=   .23 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .997693 cc2=  .848621 lx=  9.69371 if=  87 il= 131 6/1/2020   n=  44 now=   15271 end=      16215     14721     16079 U=    17.51 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  87. x2= 131. y1=   .18 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997702 cc2=  .848621 lx=  9.69771 if=  87 il= 131 6/1/2020   n=  44 now=   15271 end=      16215     14721     16079 U=    17.51 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  87. x2= 131. y1=   .18 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA1     1 US_Massachusetts_Essex Confirmed cc1=  .997531 cc2=  .846776 lx=  9.69371 if=  88 il= 131 6/1/2020   n=  43 now=   15271 end=      16215     14721     16079 U=    17.39 T=   90.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  88. x2= 131. y1=   .14 y2= -2.34 BEST
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997542 cc2=  .846776 lx=  9.69771 if=  88 il= 131 6/1/2020   n=  43 now=   15271 end=      16215     14721     16079 U=    17.39 T=   90.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  88. x2= 131. y1=   .14 y2= -2.34 BEST
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16215   14721    16079    40   131 6/1/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997360 cc2=  .844861 lx=  9.70371 if=  89 il= 131 6/1/2020   n=  42 now=   15271 end=      16378     14721     16079 U=    17.85 T=   91.0 p1=   7.2 p2=    93.2 ed=   133 6/3/2020    x1=  89. x2= 131. y1=   .11 y2= -2.24     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16378   14721    16079    40   133 6/3/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997233 cc2=  .842930 lx=  9.70371 if=  90 il= 131 6/1/2020   n=  41 now=   15271 end=      16378     14721     16079 U=    17.66 T=   91.5 p1=   7.2 p2=    93.2 ed=   133 6/3/2020    x1=  90. x2= 131. y1=   .08 y2= -2.24     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16378   14721    16079    40   133 6/3/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997202 cc2=  .841028 lx=  9.70371 if=  91 il= 131 6/1/2020   n=  40 now=   15271 end=      16378     14721     16079 U=    17.56 T=   91.7 p1=   7.2 p2=    93.2 ed=   133 6/3/2020    x1=  91. x2= 131. y1=   .04 y2= -2.24     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16378   14721    16079    40   133 6/3/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997300 cc2=  .839186 lx=  9.71371 if=  92 il= 131 6/1/2020   n=  39 now=   15271 end=      16542     14721     16079 U=    18.34 T=   91.6 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1=  92. x2= 131. y1=  -.02 y2= -2.15     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16542   14721    16079    40   134 6/4/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997370 cc2=  .837242 lx=  9.72371 if=  93 il= 131 6/1/2020   n=  38 now=   15271 end=      16709     14721     16079 U=    19.46 T=   90.8 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  93. x2= 131. y1=  -.11 y2= -2.07     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16709   14721    16079    40   136 6/6/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997232 cc2=  .835010 lx=  9.72371 if=  94 il= 131 6/1/2020   n=  37 now=   15271 end=      16709     14721     16079 U=    19.56 T=   90.6 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  94. x2= 131. y1=  -.17 y2= -2.07     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16709   14721    16079    40   136 6/6/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .997043 cc2=  .832644 lx=  9.72371 if=  95 il= 131 6/1/2020   n=  36 now=   15271 end=      16709     14721     16079 U=    19.50 T=   90.7 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  95. x2= 131. y1=  -.22 y2= -2.07     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16709   14721    16079    40   136 6/6/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996848 cc2=  .830182 lx=  9.72371 if=  96 il= 131 6/1/2020   n=  35 now=   15271 end=      16709     14721     16079 U=    19.34 T=   91.0 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1=  96. x2= 131. y1=  -.26 y2= -2.07     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16709   14721    16079    40   136 6/6/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996749 cc2=  .827719 lx=  9.73371 if=  97 il= 131 6/1/2020   n=  34 now=   15271 end=      16877     14721     16079 U=    19.97 T=   91.3 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  97. x2= 131. y1=  -.29 y2= -1.99     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    16877   14721    16079    40   138 6/8/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996747 cc2=  .825248 lx=  9.74371 if=  98 il= 131 6/1/2020   n=  33 now=   15271 end=      17046     14721     16079 U=    20.92 T=   90.8 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  98. x2= 131. y1=  -.34 y2= -1.92     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    17046   14721    16079    40   140 6/10/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996634 cc2=  .822557 lx=  9.75371 if=  99 il= 131 6/1/2020   n=  32 now=   15271 end=      17218     14721     16079 U=    21.68 T=   90.8 p1=  12.7 p2=    88.7 ed=   141 6/11/2020   x1=  99. x2= 131. y1=  -.38 y2= -1.85     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    17218   14721    16079    40   141 6/11/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996551 cc2=  .819774 lx=  9.76371 if= 100 il= 131 6/1/2020   n=  31 now=   15271 end=      17391     14721     16079 U=    22.64 T=   90.4 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1= 100. x2= 131. y1=  -.42 y2= -1.79     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    17391   14721    16079    40   143 6/13/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996371 cc2=  .816765 lx=  9.77371 if= 101 il= 131 6/1/2020   n=  30 now=   15271 end=      17565     14721     16079 U=    23.62 T=   90.1 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1= 101. x2= 131. y1=  -.46 y2= -1.73     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    17565   14721    16079    40   145 6/15/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996080 cc2=  .813506 lx=  9.78371 if= 102 il= 131 6/1/2020   n=  29 now=   15271 end=      17742     14721     16079 U=    24.15 T=   90.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1= 102. x2= 131. y1=  -.48 y2= -1.68     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    17742   14721    16079    40   147 6/17/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .995919 cc2=  .810223 lx=  9.79371 if= 103 il= 131 6/1/2020   n=  28 now=   15271 end=      17920     14721     16079 U=    24.87 T=   90.6 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1= 103. x2= 131. y1=  -.50 y2= -1.63     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    17920   14721    16079    40   149 6/19/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .995894 cc2=  .806912 lx=  9.81371 if= 104 il= 131 6/1/2020   n=  27 now=   15271 end=      18282     14721     16079 U=    26.28 T=   90.8 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1= 104. x2= 131. y1=  -.50 y2= -1.53     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    18282   14721    16079    40   152 6/22/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996316 cc2=  .803866 lx=  9.86371 if= 105 il= 131 6/1/2020   n=  26 now=   15271 end=      19220     14721     16079 U=    30.84 T=   90.2 p1=  25.9 p2=    79.5 ed=   163 7/3/2020    x1= 105. x2= 131. y1=  -.48 y2= -1.32     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    19220   14721    16079    40   163 7/3/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .996155 cc2=  .792031 lx= 10.02371 if= 108 il= 131 6/1/2020   n=  23 now=   15271 end=      22554     14721     16079 U=    46.59 T=   91.3 p1=  47.7 p2=    67.7 ed=   201 8/10/2020   x1= 108. x2= 131. y1=  -.36 y2=  -.85     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    22554   14721    16079    40   201 8/10/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .995658 cc2=  .787144 lx= 10.00371 if= 109 il= 131 6/1/2020   n=  22 now=   15271 end=      22108     14721     16079 U=    44.54 T=   90.9 p1=  44.8 p2=    69.1 ed=   196 8/5/2020    x1= 109. x2= 131. y1=  -.41 y2=  -.90     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    22108   14721    16079    40   196 8/5/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .995059 cc2=  .781858 lx=  9.99371 if= 110 il= 131 6/1/2020   n=  21 now=   15271 end=      21888     14721     16079 U=    42.58 T=   91.6 p1=  43.3 p2=    69.8 ed=   192 8/1/2020    x1= 110. x2= 131. y1=  -.43 y2=  -.92     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    21888   14721    16079    40   192 8/1/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .994386 cc2=  .776168 lx= 10.02371 if= 111 il= 131 6/1/2020   n=  20 now=   15271 end=      22554     14721     16079 U=    44.71 T=   92.9 p1=  47.7 p2=    67.7 ed=   198 8/7/2020    x1= 111. x2= 131. y1=  -.40 y2=  -.85     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    22554   14721    16079    40   198 8/7/2020  
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .993765 cc2=  .770159 lx= 10.10371 if= 112 il= 131 6/1/2020   n=  19 now=   15271 end=      24433     14721     16079 U=    50.87 T=   96.4 p1=  60.0 p2=    62.5 ed=   216 8/25/2020   x1= 112. x2= 131. y1=  -.31 y2=  -.68     
GP: Confirmed US_Massachusetts_Essex 6/1/2020        131   15271    24433   14721    16079    40   216 8/25/2020 
AAA2     1 US_Massachusetts_Essex Confirmed cc1=  .993750 cc2=  .764334 lx= 10.47371 if= 113 il= 131 6/1/2020   n=  18 now=   15271 end=      35373     14721     16079 U=    84.35 T=  119.9 p1= 131.6 p2=    43.2 ed=   318 12/5/2020   x1= 113. x2= 131. y1=   .08 y2=  -.13     
