TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3662.00000        8.20576
TAB:  Haiti Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   311 11/28/2020
AAA2     1 Haiti Deaths    cc1=  .972184 cc2=  .789610 lx=  6.02535 if=  78 il= 107 5/8/2020   n=  29 now=      56 end=        413        12        11 U=    70.82 T=  196.5 p1= 637.5 p2=    13.6 ed=   363 1/19/2021   x1=  78. x2= 107. y1=  1.67 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   363 1/19/2021 
AAA2     1 Haiti Deaths    cc1=  .970830 cc2=  .785134 lx=  6.02535 if=  79 il= 107 5/8/2020   n=  28 now=      56 end=        413        12        11 U=    68.37 T=  193.4 p1= 637.5 p2=    13.6 ed=   354 1/10/2021   x1=  79. x2= 107. y1=  1.67 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   354 1/10/2021 
AAA2     1 Haiti Deaths    cc1=  .968465 cc2=  .779483 lx=  6.02535 if=  80 il= 107 5/8/2020   n=  27 now=      56 end=        413        12        11 U=    65.93 T=  190.4 p1= 637.5 p2=    13.6 ed=   345 1/1/2021    x1=  80. x2= 107. y1=  1.67 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   345 1/1/2021  
AAA2     1 Haiti Deaths    cc1=  .965072 cc2=  .772622 lx=  6.02535 if=  81 il= 107 5/8/2020   n=  26 now=      56 end=        413        12        11 U=    78.69 T=  206.5 p1= 637.5 p2=    13.6 ed=   392 2/17/2021   x1=  81. x2= 107. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   392 2/17/2021 
AAA2     1 Haiti Deaths    cc1=  .970014 cc2=  .773898 lx=  6.02535 if=  82 il= 107 5/8/2020   n=  25 now=      56 end=        413        12        11 U=    75.66 T=  202.7 p1= 637.5 p2=    13.6 ed=   381 2/6/2021    x1=  82. x2= 107. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   381 2/6/2021  
AAA2     1 Haiti Deaths    cc1=  .974303 cc2=  .774303 lx=  6.02535 if=  83 il= 107 5/8/2020   n=  24 now=      56 end=        413        12        11 U=    72.63 T=  198.8 p1= 637.5 p2=    13.6 ed=   370 1/26/2021   x1=  83. x2= 107. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   370 1/26/2021 
AAA2     1 Haiti Deaths    cc1=  .977772 cc2=  .773647 lx=  6.02535 if=  84 il= 107 5/8/2020   n=  23 now=      56 end=        413        12        11 U=    69.61 T=  195.0 p1= 637.5 p2=    13.6 ed=   359 1/15/2021   x1=  84. x2= 107. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   359 1/15/2021 
AAA2     1 Haiti Deaths    cc1=  .980221 cc2=  .771706 lx=  6.02535 if=  85 il= 107 5/8/2020   n=  22 now=      56 end=        413        12        11 U=    66.58 T=  191.2 p1= 637.5 p2=    13.6 ed=   348 1/4/2021    x1=  85. x2= 107. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   348 1/4/2021  
AAA2     1 Haiti Deaths    cc1=  .981444 cc2=  .768243 lx=  5.61535 if=  86 il= 107 5/8/2020   n=  21 now=      56 end=        274        12        11 U=    57.28 T=  172.4 p1= 389.3 p2=    20.4 ed=   307 11/24/2020  x1=  86. x2= 107. y1=  1.51 y2=  1.14     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   307 11/24/2020
AAA2     1 Haiti Deaths    cc1=  .981437 cc2=  .763220 lx=  4.77535 if=  87 il= 107 5/8/2020   n=  20 now=      56 end=        118        12        11 U=    42.26 T=  142.0 p1= 110.7 p2=    47.5 ed=   241 9/19/2020   x1=  87. x2= 107. y1=  1.30 y2=   .83     
GP: Deaths    Haiti 5/8/2020        107      56      118      12       11     2   241 9/19/2020 
AAA2     1 Haiti Deaths    cc1=  .980061 cc2=  .756454 lx=  4.29535 if=  88 il= 107 5/8/2020   n=  19 now=      56 end=         73        12        11 U=    33.42 T=  126.8 p1=  30.4 p2=    76.7 ed=   205 8/14/2020   x1=  88. x2= 107. y1=  1.16 y2=   .59     
GP: Deaths    Haiti 5/8/2020        107      56       73      12       11     2   205 8/14/2020 
AAA2     1 Haiti Deaths    cc1=  .977176 cc2=  .747761 lx=  4.05535 if=  89 il= 107 5/8/2020   n=  18 now=      56 end=         57        12        11 U=    28.45 T=  119.8 p1=   1.8 p2=    98.2 ed=   186 7/26/2020   x1=  89. x2= 107. y1=  1.08 y2=   .45     
GP: Deaths    Haiti 5/8/2020        107      56       57      12       11     2   186 7/26/2020 
AAA2     1 Haiti Deaths    cc1=  .973128 cc2=  .737426 lx=  4.13535 if=  90 il= 107 5/8/2020   n=  17 now=      56 end=         62        12        11 U=    27.88 T=  121.0 p1=  10.7 p2=    90.3 ed=   186 7/26/2020   x1=  90. x2= 107. y1=  1.11 y2=   .50     
GP: Deaths    Haiti 5/8/2020        107      56       62      12       11     2   186 7/26/2020 
AAA2     1 Haiti Deaths    cc1=  .972494 cc2=  .729958 lx=  6.02535 if=  91 il= 107 5/8/2020   n=  16 now=      56 end=        413        12        11 U=    59.20 T=  181.8 p1= 637.5 p2=    13.6 ed=   321 12/8/2020   x1=  91. x2= 107. y1=  1.53 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   321 12/8/2020 
AAA2     1 Haiti Deaths    cc1=  .967006 cc2=  .717006 lx=  6.02535 if=  92 il= 107 5/8/2020   n=  15 now=      56 end=        413        12        11 U=    67.88 T=  192.8 p1= 637.5 p2=    13.6 ed=   353 1/9/2021    x1=  92. x2= 107. y1=  1.49 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   353 1/9/2021  
AAA2     1 Haiti Deaths    cc1=  .964273 cc2=  .706074 lx=  6.02535 if=  93 il= 107 5/8/2020   n=  14 now=      56 end=        413        12        11 U=    63.36 T=  187.1 p1= 637.5 p2=    13.6 ed=   336 12/23/2020  x1=  93. x2= 107. y1=  1.49 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   336 12/23/2020
AAA2     1 Haiti Deaths    cc1=  .957345 cc2=  .690084 lx=  6.02535 if=  94 il= 107 5/8/2020   n=  13 now=      56 end=        413        12        11 U=    72.71 T=  198.9 p1= 637.5 p2=    13.6 ed=   370 1/26/2021   x1=  94. x2= 107. y1=  1.44 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   370 1/26/2021 
AAA2     1 Haiti Deaths    cc1=  .961705 cc2=  .684354 lx=  5.99535 if=  95 il= 107 5/8/2020   n=  12 now=      56 end=        401        12        11 U=    66.59 T=  190.6 p1= 616.1 p2=    14.0 ed=   347 1/3/2021    x1=  95. x2= 107. y1=  1.44 y2=  1.26     
GP: Deaths    Haiti 5/8/2020        107      56    -          12       11     2   347 1/3/2021  
AAA2     1 Haiti Deaths    cc1=  .962333 cc2=  .673658 lx=  3.56535 if=  96 il= 107 5/8/2020   n=  11 now=      56 end=         35        12        11 U=    22.19 T=  108.7 p1= -37.5 p2=   160.0 ed=   161 7/1/2020    x1=  96. x2= 107. y1=   .57 y2=   .08     
GP: Deaths    Haiti 5/8/2020        107      56       35      12       11     2   161 7/1/2020  
AAA2     1 Haiti Deaths    cc1=  .958468 cc2=  .656957 lx=  2.97535 if=  97 il= 107 5/8/2020   n=  10 now=      56 end=         19        12        11 U=    11.35 T=   98.9 p1= -66.1 p2=   294.7 ed=   125 5/26/2020   x1=  97. x2= 107. y1=   .17 y2=  -.71     
GP: Deaths    Haiti 5/8/2020        107      56       19      12       11     2   125 5/26/2020 
AAA2     1 Haiti Deaths    cc1=  .948316 cc2=  .632089 lx=  2.71535 if=  98 il= 107 5/8/2020   n=   9 now=      56 end=         15        12        11 U=     6.48 T=   97.5 p1= -73.2 p2=   373.3 ed=   112 5/13/2020   x1=  98. x2= 107. y1=  -.08 y2= -1.47     
GP: Deaths    Haiti 5/8/2020        107      56       15      12       11     2   112 5/13/2020 
AAA2     1 Haiti Deaths    cc1=  .929246 cc2=  .595913 lx=  2.58535 if=  99 il= 107 5/8/2020   n=   8 now=      56 end=         13        12        11 U=     4.95 T=   95.6 p1= -76.8 p2=   430.8 ed=   107 5/8/2020    x1=  99. x2= 107. y1=  -.68 y2= -2.30     
GP: Deaths    Haiti 5/8/2020        107      56       13      12       11     2   107 5/8/2020  
AAA1     1 Haiti Deaths    cc1=  .924667 cc2=  .571114 lx=  2.52535 if= 100 il= 107 5/8/2020   n=   7 now=      56 end=         12        12        11 U=     2.92 T=   97.6 p1= -78.6 p2=   466.7 ed=   104 5/5/2020    x1= 100. x2= 107. y1=  -.81 y2= -3.21 BEST
AAA2     1 Haiti Deaths    cc1=  .924667 cc2=  .571114 lx=  2.52635 if= 100 il= 107 5/8/2020   n=   7 now=      56 end=         12        12        11 U=     2.92 T=   97.6 p1= -78.6 p2=   466.7 ed=   104 5/5/2020    x1= 100. x2= 107. y1=  -.81 y2= -3.21 BEST
GP: Deaths    Haiti 5/8/2020        107      56       12      12       11     2   104 5/5/2020  
AAA1     1 Haiti Deaths    cc1=  .902800 cc2=  .524835 lx=  2.50535 if= 101 il= 107 5/8/2020   n=   6 now=      56 end=         12        12        11 U=     1.98 T=   99.3 p1= -78.6 p2=   466.7 ed=   103 5/4/2020    x1= 101. x2= 107. y1=  -.85 y2= -3.89 BEST
AAA2     1 Haiti Deaths    cc1=  .952346 cc2=  .524835 lx=  2.48435 if= 101 il= 107 5/8/2020   n=   6 now=      56 end=         12        12        11 U=     1.98 T=   99.3 p1= -78.6 p2=   466.7 ed=   103 5/4/2020    x1= 101. x2= 107. y1=  -.85 y2= -3.89 BEST
GP: Deaths    Haiti 5/8/2020        107      56       12      12       11     2   103 5/4/2020  
AAA2     1 Haiti Deaths    cc1=  .979151 cc2=  .810120 lx=  5.02535 if=  74 il= 108 5/9/2020   n=  34 now=      56 end=        152        12        11 U=    49.84 T=  154.5 p1= 171.4 p2=    36.8 ed=   272 10/20/2020  x1=  74. x2= 108. y1=  1.61 y2=   .93     
GP: Deaths    Haiti 5/9/2020        108      56      152      12       11     3   272 10/20/2020
AAA2     1 Haiti Deaths    cc1=  .977253 cc2=  .805755 lx=  4.96535 if=  75 il= 108 5/9/2020   n=  33 now=      56 end=        143        12        11 U=    47.55 T=  151.2 p1= 155.4 p2=    39.2 ed=   263 10/11/2020  x1=  75. x2= 108. y1=  1.60 y2=   .91     
GP: Deaths    Haiti 5/9/2020        108      56      143      12       11     3   263 10/11/2020
AAA2     1 Haiti Deaths    cc1=  .975176 cc2=  .801099 lx=  5.11535 if=  76 il= 108 5/9/2020   n=  32 now=      56 end=        166        12        11 U=    48.11 T=  154.5 p1= 196.4 p2=    33.7 ed=   268 10/16/2020  x1=  76. x2= 108. y1=  1.63 y2=   .97     
GP: Deaths    Haiti 5/9/2020        108      56      166      12       11     3   268 10/16/2020
AAA2     1 Haiti Deaths    cc1=  .973623 cc2=  .796847 lx=  5.92535 if=  77 il= 108 5/9/2020   n=  31 now=      56 end=        374        12        11 U=    57.02 T=  178.5 p1= 567.9 p2=    15.0 ed=   313 11/30/2020  x1=  77. x2= 108. y1=  1.78 y2=  1.24     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   313 11/30/2020
AAA2     1 Haiti Deaths    cc1=  .974329 cc2=  .794724 lx=  6.02535 if=  78 il= 108 5/9/2020   n=  30 now=      56 end=        413        12        11 U=    73.26 T=  200.6 p1= 637.5 p2=    13.6 ed=   373 1/29/2021   x1=  78. x2= 108. y1=  1.67 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   373 1/29/2021 
AAA2     1 Haiti Deaths    cc1=  .973058 cc2=  .790484 lx=  6.02535 if=  79 il= 108 5/9/2020   n=  29 now=      56 end=        413        12        11 U=    70.82 T=  197.5 p1= 637.5 p2=    13.6 ed=   364 1/20/2021   x1=  79. x2= 108. y1=  1.67 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   364 1/20/2021 
AAA2     1 Haiti Deaths    cc1=  .970884 cc2=  .785189 lx=  6.02535 if=  80 il= 108 5/9/2020   n=  28 now=      56 end=        413        12        11 U=    68.37 T=  194.4 p1= 637.5 p2=    13.6 ed=   355 1/11/2021   x1=  80. x2= 108. y1=  1.67 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   355 1/11/2021 
AAA2     1 Haiti Deaths    cc1=  .967820 cc2=  .778837 lx=  6.02535 if=  81 il= 108 5/9/2020   n=  27 now=      56 end=        413        12        11 U=    81.71 T=  211.3 p1= 637.5 p2=    13.6 ed=   404 3/1/2021    x1=  81. x2= 108. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   404 3/1/2021  
AAA2     1 Haiti Deaths    cc1=  .972087 cc2=  .779636 lx=  6.02535 if=  82 il= 108 5/9/2020   n=  26 now=      56 end=        413        12        11 U=    78.69 T=  207.5 p1= 637.5 p2=    13.6 ed=   393 2/18/2021   x1=  82. x2= 108. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   393 2/18/2021 
AAA2     1 Haiti Deaths    cc1=  .975687 cc2=  .779571 lx=  6.02535 if=  83 il= 108 5/9/2020   n=  25 now=      56 end=        413        12        11 U=    75.66 T=  203.7 p1= 637.5 p2=    13.6 ed=   382 2/7/2021    x1=  83. x2= 108. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   382 2/7/2021  
AAA2     1 Haiti Deaths    cc1=  .978467 cc2=  .778467 lx=  6.02535 if=  84 il= 108 5/9/2020   n=  24 now=      56 end=        413        12        11 U=    72.63 T=  199.8 p1= 637.5 p2=    13.6 ed=   371 1/27/2021   x1=  84. x2= 108. y1=  1.59 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   371 1/27/2021 
AAA2     1 Haiti Deaths    cc1=  .980260 cc2=  .776136 lx=  5.62535 if=  85 il= 108 5/9/2020   n=  23 now=      56 end=        277        12        11 U=    62.90 T=  180.0 p1= 394.6 p2=    20.2 ed=   328 12/15/2020  x1=  85. x2= 108. y1=  1.51 y2=  1.14     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   328 12/15/2020
AAA2     1 Haiti Deaths    cc1=  .981091 cc2=  .772577 lx=  4.74535 if=  86 il= 108 5/9/2020   n=  22 now=      56 end=        115        12        11 U=    46.00 T=  145.5 p1= 105.4 p2=    48.7 ed=   254 10/2/2020   x1=  86. x2= 108. y1=  1.29 y2=   .82     
GP: Deaths    Haiti 5/9/2020        108      56      115      12       11     3   254 10/2/2020 
AAA2     1 Haiti Deaths    cc1=  .980855 cc2=  .767654 lx=  4.22535 if=  87 il= 108 5/9/2020   n=  21 now=      56 end=         68        12        11 U=    35.85 T=  127.9 p1=  21.4 p2=    82.4 ed=   212 8/21/2020   x1=  87. x2= 108. y1=  1.14 y2=   .55     
GP: Deaths    Haiti 5/9/2020        108      56       68      12       11     3   212 8/21/2020 
AAA2     1 Haiti Deaths    cc1=  .979371 cc2=  .761153 lx=  3.89535 if=  88 il= 108 5/9/2020   n=  20 now=      56 end=         49        12        11 U=    29.22 T=  118.0 p1= -12.5 p2=   114.3 ed=   186 7/26/2020   x1=  88. x2= 108. y1=  1.03 y2=   .34     
GP: Deaths    Haiti 5/9/2020        108      56       49      12       11     3   186 7/26/2020 
AAA2     1 Haiti Deaths    cc1=  .976520 cc2=  .752914 lx=  3.72535 if=  89 il= 108 5/9/2020   n=  19 now=      56 end=         41        12        11 U=    25.32 T=  113.5 p1= -26.8 p2=   136.6 ed=   173 7/13/2020   x1=  89. x2= 108. y1=   .97 y2=   .22     
GP: Deaths    Haiti 5/9/2020        108      56       41      12       11     3   173 7/13/2020 
AAA2     1 Haiti Deaths    cc1=  .972569 cc2=  .743153 lx=  3.76535 if=  90 il= 108 5/9/2020   n=  18 now=      56 end=         43        12        11 U=    24.53 T=  114.1 p1= -23.2 p2=   130.2 ed=   171 7/11/2020   x1=  90. x2= 108. y1=   .98 y2=   .25     
GP: Deaths    Haiti 5/9/2020        108      56       43      12       11     3   171 7/11/2020 
AAA2     1 Haiti Deaths    cc1=  .971403 cc2=  .735701 lx=  6.02535 if=  91 il= 108 5/9/2020   n=  17 now=      56 end=        413        12        11 U=    62.90 T=  187.5 p1= 637.5 p2=    13.6 ed=   335 12/22/2020  x1=  91. x2= 108. y1=  1.53 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   335 12/22/2020
AAA2     1 Haiti Deaths    cc1=  .966213 cc2=  .723677 lx=  6.02535 if=  92 il= 108 5/9/2020   n=  16 now=      56 end=        413        12        11 U=    72.41 T=  199.5 p1= 637.5 p2=    13.6 ed=   370 1/26/2021   x1=  92. x2= 108. y1=  1.49 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   370 1/26/2021 
AAA2     1 Haiti Deaths    cc1=  .962441 cc2=  .712441 lx=  6.02535 if=  93 il= 108 5/9/2020   n=  15 now=      56 end=        413        12        11 U=    67.88 T=  193.8 p1= 637.5 p2=    13.6 ed=   354 1/10/2021   x1=  93. x2= 108. y1=  1.49 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   354 1/10/2021 
AAA2     1 Haiti Deaths    cc1=  .954990 cc2=  .696791 lx=  6.02535 if=  94 il= 108 5/9/2020   n=  14 now=      56 end=        413        12        11 U=    78.30 T=  207.0 p1= 637.5 p2=    13.6 ed=   391 2/16/2021   x1=  94. x2= 108. y1=  1.44 y2=  1.26     
GP: Deaths    Haiti 5/9/2020        108      56    -          12       11     3   391 2/16/2021 
AAA2     1 Haiti Deaths    cc1=  .956294 cc2=  .689033 lx=  3.69535 if=  95 il= 108 5/9/2020   n=  13 now=      56 end=         40        12        11 U=    28.71 T=  113.5 p1= -28.6 p2=   140.0 ed=   181 7/21/2020   x1=  95. x2= 108. y1=   .64 y2=   .19     
GP: Deaths    Haiti 5/9/2020        108      56       40      12       11     3   181 7/21/2020 
AAA2     1 Haiti Deaths    cc1=  .954394 cc2=  .677044 lx=  3.04535 if=  96 il= 108 5/9/2020   n=  12 now=      56 end=         21        12        11 U=    14.91 T=   99.4 p1= -62.5 p2=   266.7 ed=   134 6/4/2020    x1=  96. x2= 108. y1=   .23 y2=  -.58     
GP: Deaths    Haiti 5/9/2020        108      56       21      12       11     3   134 6/4/2020  
AAA2     1 Haiti Deaths    cc1=  .948190 cc2=  .659515 lx=  2.75535 if=  97 il= 108 5/9/2020   n=  11 now=      56 end=         15        12        11 U=     8.66 T=   96.7 p1= -73.2 p2=   373.3 ed=   117 5/18/2020   x1=  97. x2= 108. y1=  -.04 y2= -1.31     
GP: Deaths    Haiti 5/9/2020        108      56       15      12       11     3   117 5/18/2020 
AAA2     1 Haiti Deaths    cc1=  .936220 cc2=  .634708 lx=  2.60535 if=  98 il= 108 5/9/2020   n=  10 now=      56 end=         13        12        11 U=     5.23 T=   96.9 p1= -76.8 p2=   430.8 ed=   109 5/10/2020   x1=  98. x2= 108. y1=  -.21 y2= -2.12     
GP: Deaths    Haiti 5/9/2020        108      56       13      12       11     3   109 5/10/2020 
AAA1     1 Haiti Deaths    cc1=  .916052 cc2=  .599824 lx=  2.53535 if=  99 il= 108 5/9/2020   n=   9 now=      56 end=         12        12        11 U=     4.09 T=   95.8 p1= -78.6 p2=   466.7 ed=   105 5/6/2020    x1=  99. x2= 108. y1=  -.79 y2= -2.99 BEST
AAA2     1 Haiti Deaths    cc1=  .916052 cc2=  .599824 lx=  2.53435 if=  99 il= 108 5/9/2020   n=   9 now=      56 end=         12        12        11 U=     4.09 T=   95.8 p1= -78.6 p2=   466.7 ed=   105 5/6/2020    x1=  99. x2= 108. y1=  -.79 y2= -2.99 BEST
GP: Deaths    Haiti 5/9/2020        108      56       12      12       11     3   105 5/6/2020  
AAA1     1 Haiti Deaths    cc1=  .902607 cc2=  .569274 lx=  2.50535 if= 100 il= 108 5/9/2020   n=   8 now=      56 end=         12        12        11 U=     2.63 T=   97.8 p1= -78.6 p2=   466.7 ed=   103 5/4/2020    x1= 100. x2= 108. y1=  -.85 y2= -3.89 BEST
AAA2     1 Haiti Deaths    cc1=  .902643 cc2=  .569274 lx=  2.50835 if= 100 il= 108 5/9/2020   n=   8 now=      56 end=         12        12        11 U=     2.63 T=   97.8 p1= -78.6 p2=   466.7 ed=   103 5/4/2020    x1= 100. x2= 108. y1=  -.85 y2= -3.89 BEST
GP: Deaths    Haiti 5/9/2020        108      56       12      12       11     3   103 5/4/2020  
AAA1     1 Haiti Deaths    cc1=  .870420 cc2=  .516867 lx=  2.49535 if= 101 il= 108 5/9/2020   n=   7 now=      56 end=         12        12        11 U=     1.90 T=   99.3 p1= -78.6 p2=   466.7 ed=   103 5/4/2020    x1= 101. x2= 108. y1=  -.88 y2= -4.56 BEST
AAA2     1 Haiti Deaths    cc1= 1.000000 cc2=  .516867 lx=  2.39635 if= 101 il= 108 5/9/2020   n=   7 now=      56 end=         12        12        11 U=     1.90 T=   99.3 p1= -78.6 p2=   466.7 ed=   103 5/4/2020    x1= 101. x2= 108. y1=  -.88 y2= -4.56 BEST
GP: Deaths    Haiti 5/9/2020        108      56       12      12       11     3   103 5/4/2020  
AAA2     1 Haiti Deaths    cc1=  .980603 cc2=  .813937 lx=  5.34535 if=  74 il= 109 5/10/2020  n=  35 now=      56 end=        209        15        38 U=    49.54 T=  157.0 p1= 273.2 p2=    26.8 ed=   273 10/21/2020  x1=  74. x2= 109. y1=  1.68 y2=   .97     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   273 10/21/2020
AAA2     1 Haiti Deaths    cc1=  .978883 cc2=  .809852 lx=  5.30535 if=  75 il= 109 5/10/2020  n=  34 now=      56 end=        201        15        38 U=    47.60 T=  154.4 p1= 258.9 p2=    27.9 ed=   266 10/14/2020  x1=  75. x2= 109. y1=  1.67 y2=   .95     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   266 10/14/2020
AAA2     1 Haiti Deaths    cc1=  .977043 cc2=  .805544 lx=  5.48535 if=  76 il= 109 5/10/2020  n=  33 now=      56 end=        241        15        38 U=    48.49 T=  158.5 p1= 330.4 p2=    23.2 ed=   272 10/20/2020  x1=  76. x2= 109. y1=  1.70 y2=  1.02     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   272 10/20/2020
AAA2     1 Haiti Deaths    cc1=  .975745 cc2=  .801667 lx=  6.02535 if=  77 il= 109 5/10/2020  n=  32 now=      56 end=        413        15        38 U=    53.62 T=  173.3 p1= 637.5 p2=    13.6 ed=   299 11/16/2020  x1=  77. x2= 109. y1=  1.80 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   299 11/16/2020
AAA2     1 Haiti Deaths    cc1=  .976226 cc2=  .799449 lx=  6.02535 if=  78 il= 109 5/10/2020  n=  31 now=      56 end=        413        15        38 U=    65.32 T=  187.3 p1= 637.5 p2=    13.6 ed=   341 12/28/2020  x1=  78. x2= 109. y1=  1.67 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   341 12/28/2020
AAA2     1 Haiti Deaths    cc1=  .975200 cc2=  .795594 lx=  6.02535 if=  79 il= 109 5/10/2020  n=  30 now=      56 end=        413        15        38 U=    63.21 T=  184.8 p1= 637.5 p2=    13.6 ed=   333 12/20/2020  x1=  79. x2= 109. y1=  1.67 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   333 12/20/2020
AAA2     1 Haiti Deaths    cc1=  .973356 cc2=  .790782 lx=  6.02535 if=  80 il= 109 5/10/2020  n=  29 now=      56 end=        413        15        38 U=    61.10 T=  182.3 p1= 637.5 p2=    13.6 ed=   326 12/13/2020  x1=  80. x2= 109. y1=  1.67 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   326 12/13/2020
AAA2     1 Haiti Deaths    cc1=  .970705 cc2=  .785010 lx=  6.02535 if=  81 il= 109 5/10/2020  n=  28 now=      56 end=        413        15        38 U=    70.79 T=  193.9 p1= 637.5 p2=    13.6 ed=   360 1/16/2021   x1=  81. x2= 109. y1=  1.59 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   360 1/16/2021 
AAA2     1 Haiti Deaths    cc1=  .974726 cc2=  .785743 lx=  6.02535 if=  82 il= 109 5/10/2020  n=  27 now=      56 end=        413        15        38 U=    68.26 T=  190.9 p1= 637.5 p2=    13.6 ed=   351 1/7/2021    x1=  82. x2= 109. y1=  1.59 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   351 1/7/2021  
AAA2     1 Haiti Deaths    cc1=  .978121 cc2=  .785671 lx=  6.02535 if=  83 il= 109 5/10/2020  n=  26 now=      56 end=        413        15        38 U=    65.74 T=  187.8 p1= 637.5 p2=    13.6 ed=   342 12/29/2020  x1=  83. x2= 109. y1=  1.59 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   342 12/29/2020
AAA2     1 Haiti Deaths    cc1=  .980755 cc2=  .784639 lx=  6.02535 if=  84 il= 109 5/10/2020  n=  25 now=      56 end=        413        15        38 U=    63.21 T=  184.8 p1= 637.5 p2=    13.6 ed=   333 12/20/2020  x1=  84. x2= 109. y1=  1.59 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   333 12/20/2020
AAA2     1 Haiti Deaths    cc1=  .982476 cc2=  .782476 lx=  6.02535 if=  85 il= 109 5/10/2020  n=  24 now=      56 end=        413        15        38 U=    60.68 T=  181.8 p1= 637.5 p2=    13.6 ed=   324 12/11/2020  x1=  85. x2= 109. y1=  1.59 y2=  1.20     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   324 12/11/2020
AAA2     1 Haiti Deaths    cc1=  .983217 cc2=  .779093 lx=  5.22535 if=  86 il= 109 5/10/2020  n=  23 now=      56 end=        185        15        38 U=    46.53 T=  152.0 p1= 230.4 p2=    30.3 ed=   261 10/9/2020   x1=  86. x2= 109. y1=  1.42 y2=   .92     
GP: Deaths    Haiti 5/10/2020       109      56    -          15       38     2   261 10/9/2020 
AAA2     1 Haiti Deaths    cc1=  .982977 cc2=  .774463 lx=  4.66535 if=  87 il= 109 5/10/2020  n=  22 now=      56 end=        106        15        38 U=    36.66 T=  133.6 p1=  89.3 p2=    52.8 ed=   220 8/29/2020   x1=  87. x2= 109. y1=  1.27 y2=   .67     
GP: Deaths    Haiti 5/10/2020       109      56      106      15       38     2   220 8/29/2020 
AAA2     1 Haiti Deaths    cc1=  .981619 cc2=  .768418 lx=  4.32535 if=  88 il= 109 5/10/2020  n=  21 now=      56 end=         75        15        38 U=    30.40 T=  123.6 p1=  33.9 p2=    74.7 ed=   195 8/4/2020    x1=  88. x2= 109. y1=  1.17 y2=   .48     
GP: Deaths    Haiti 5/10/2020       109      56       75      15       38     2   195 8/4/2020  
