TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       36829.00000       10.51404
TAB:  Egypt Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   335 12/22/2020
AAA2     1 Egypt Confirmed cc1=  .998691 cc2=  .887580 lx= 12.51404 if=  52 il= 132 6/2/2020   n=  80 now=   36829 end=     272131     27536     72795 U=    65.14 T=  186.0 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  52. x2= 132. y1=  2.06 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   339 12/26/2020
AAA2     1 Egypt Confirmed cc1=  .998724 cc2=  .886920 lx= 12.51404 if=  53 il= 132 6/2/2020   n=  79 now=   36829 end=     272131     27536     72795 U=    64.39 T=  185.4 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  53. x2= 132. y1=  2.06 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   337 12/24/2020
AAA2     1 Egypt Confirmed cc1=  .998846 cc2=  .886337 lx= 12.51404 if=  54 il= 132 6/2/2020   n=  78 now=   36829 end=     272131     27536     72795 U=    65.74 T=  186.5 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  54. x2= 132. y1=  2.02 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   341 12/28/2020
AAA2     1 Egypt Confirmed cc1=  .998855 cc2=  .885627 lx= 12.51404 if=  55 il= 132 6/2/2020   n=  77 now=   36829 end=     272131     27536     72795 U=    66.95 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  55. x2= 132. y1=  1.98 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998814 cc2=  .884853 lx= 12.51404 if=  56 il= 132 6/2/2020   n=  76 now=   36829 end=     272131     27536     72795 U=    67.24 T=  187.7 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  56. x2= 132. y1=  1.96 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .998767 cc2=  .884059 lx= 12.51404 if=  57 il= 132 6/2/2020   n=  75 now=   36829 end=     272131     27536     72795 U=    67.41 T=  187.9 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  57. x2= 132. y1=  1.94 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .998717 cc2=  .883247 lx= 12.51404 if=  58 il= 132 6/2/2020   n=  74 now=   36829 end=     272131     27536     72795 U=    67.45 T=  187.9 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  58. x2= 132. y1=  1.93 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   347 1/3/2021  
AAA2     1 Egypt Confirmed cc1=  .998664 cc2=  .882417 lx= 12.51404 if=  59 il= 132 6/2/2020   n=  73 now=   36829 end=     272131     27536     72795 U=    66.82 T=  187.4 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  59. x2= 132. y1=  1.92 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998613 cc2=  .881572 lx= 12.51404 if=  60 il= 132 6/2/2020   n=  72 now=   36829 end=     272131     27536     72795 U=    66.86 T=  187.4 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  60. x2= 132. y1=  1.91 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998557 cc2=  .880706 lx= 12.51404 if=  61 il= 132 6/2/2020   n=  71 now=   36829 end=     272131     27536     72795 U=    66.99 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  61. x2= 132. y1=  1.89 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998496 cc2=  .879818 lx= 12.51404 if=  62 il= 132 6/2/2020   n=  70 now=   36829 end=     272131     27536     72795 U=    66.95 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  62. x2= 132. y1=  1.87 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998432 cc2=  .878909 lx= 12.51404 if=  63 il= 132 6/2/2020   n=  69 now=   36829 end=     272131     27536     72795 U=    67.25 T=  187.7 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  63. x2= 132. y1=  1.85 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .998363 cc2=  .877977 lx= 12.51404 if=  64 il= 132 6/2/2020   n=  68 now=   36829 end=     272131     27536     72795 U=    67.12 T=  187.6 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  64. x2= 132. y1=  1.84 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .998290 cc2=  .877022 lx= 12.51404 if=  65 il= 132 6/2/2020   n=  67 now=   36829 end=     272131     27536     72795 U=    66.97 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  65. x2= 132. y1=  1.83 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .998212 cc2=  .876043 lx= 12.51404 if=  66 il= 132 6/2/2020   n=  66 now=   36829 end=     272131     27536     72795 U=    66.74 T=  187.3 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  66. x2= 132. y1=  1.82 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   344 12/31/2020
AAA2     1 Egypt Confirmed cc1=  .998131 cc2=  .875040 lx= 12.51404 if=  67 il= 132 6/2/2020   n=  65 now=   36829 end=     272131     27536     72795 U=    66.34 T=  187.0 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  67. x2= 132. y1=  1.81 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   343 12/30/2020
AAA2     1 Egypt Confirmed cc1=  .998052 cc2=  .874018 lx= 12.51404 if=  68 il= 132 6/2/2020   n=  64 now=   36829 end=     272131     27536     72795 U=    66.15 T=  186.8 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  68. x2= 132. y1=  1.80 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   342 12/29/2020
AAA2     1 Egypt Confirmed cc1=  .997975 cc2=  .872975 lx= 12.51404 if=  69 il= 132 6/2/2020   n=  63 now=   36829 end=     272131     27536     72795 U=    66.02 T=  186.7 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  69. x2= 132. y1=  1.78 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   342 12/29/2020
AAA2     1 Egypt Confirmed cc1=  .997898 cc2=  .871910 lx= 12.51404 if=  70 il= 132 6/2/2020   n=  62 now=   36829 end=     272131     27536     72795 U=    66.06 T=  186.8 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  70. x2= 132. y1=  1.77 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   342 12/29/2020
AAA2     1 Egypt Confirmed cc1=  .997814 cc2=  .870814 lx= 12.51404 if=  71 il= 132 6/2/2020   n=  61 now=   36829 end=     272131     27536     72795 U=    66.27 T=  186.9 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  71. x2= 132. y1=  1.75 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   343 12/30/2020
AAA2     1 Egypt Confirmed cc1=  .997716 cc2=  .869679 lx= 12.51404 if=  72 il= 132 6/2/2020   n=  60 now=   36829 end=     272131     27536     72795 U=    66.84 T=  187.4 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  72. x2= 132. y1=  1.73 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .997600 cc2=  .868500 lx= 12.51404 if=  73 il= 132 6/2/2020   n=  59 now=   36829 end=     272131     27536     72795 U=    66.83 T=  187.4 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  73. x2= 132. y1=  1.71 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .997476 cc2=  .867287 lx= 12.51404 if=  74 il= 132 6/2/2020   n=  58 now=   36829 end=     272131     27536     72795 U=    66.97 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  74. x2= 132. y1=  1.70 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .997344 cc2=  .866037 lx= 12.51404 if=  75 il= 132 6/2/2020   n=  57 now=   36829 end=     272131     27536     72795 U=    67.54 T=  188.0 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  75. x2= 132. y1=  1.67 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   347 1/3/2021  
AAA2     1 Egypt Confirmed cc1=  .997223 cc2=  .864770 lx= 12.51404 if=  76 il= 132 6/2/2020   n=  56 now=   36829 end=     272131     27536     72795 U=    67.76 T=  188.2 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  76. x2= 132. y1=  1.66 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   348 1/4/2021  
AAA2     1 Egypt Confirmed cc1=  .997116 cc2=  .863485 lx= 12.51404 if=  77 il= 132 6/2/2020   n=  55 now=   36829 end=     272131     27536     72795 U=    67.70 T=  188.1 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  77. x2= 132. y1=  1.64 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   347 1/3/2021  
AAA2     1 Egypt Confirmed cc1=  .997008 cc2=  .862168 lx= 12.51404 if=  78 il= 132 6/2/2020   n=  54 now=   36829 end=     272131     27536     72795 U=    67.87 T=  188.3 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  78. x2= 132. y1=  1.62 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   348 1/4/2021  
AAA2     1 Egypt Confirmed cc1=  .996923 cc2=  .860840 lx= 12.51404 if=  79 il= 132 6/2/2020   n=  53 now=   36829 end=     272131     27536     72795 U=    67.52 T=  188.0 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  79. x2= 132. y1=  1.61 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   347 1/3/2021  
AAA2     1 Egypt Confirmed cc1=  .996818 cc2=  .859457 lx= 12.51404 if=  80 il= 132 6/2/2020   n=  52 now=   36829 end=     272131     27536     72795 U=    67.59 T=  188.0 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  80. x2= 132. y1=  1.60 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   347 1/3/2021  
AAA2     1 Egypt Confirmed cc1=  .996732 cc2=  .858057 lx= 12.51404 if=  81 il= 132 6/2/2020   n=  51 now=   36829 end=     272131     27536     72795 U=    67.42 T=  187.9 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  81. x2= 132. y1=  1.59 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .996644 cc2=  .856616 lx= 12.51404 if=  82 il= 132 6/2/2020   n=  50 now=   36829 end=     272131     27536     72795 U=    67.17 T=  187.7 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  82. x2= 132. y1=  1.57 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .996547 cc2=  .855126 lx= 12.51404 if=  83 il= 132 6/2/2020   n=  49 now=   36829 end=     272131     27536     72795 U=    67.16 T=  187.7 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  83. x2= 132. y1=  1.56 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   346 1/2/2021  
AAA2     1 Egypt Confirmed cc1=  .996470 cc2=  .853613 lx= 12.51404 if=  84 il= 132 6/2/2020   n=  48 now=   36829 end=     272131     27536     72795 U=    67.03 T=  187.6 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  84. x2= 132. y1=  1.55 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .996404 cc2=  .852067 lx= 12.51404 if=  85 il= 132 6/2/2020   n=  47 now=   36829 end=     272131     27536     72795 U=    66.94 T=  187.5 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  85. x2= 132. y1=  1.53 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .996359 cc2=  .850494 lx= 12.51404 if=  86 il= 132 6/2/2020   n=  46 now=   36829 end=     272131     27536     72795 U=    66.80 T=  187.4 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  86. x2= 132. y1=  1.52 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   345 1/1/2021  
AAA2     1 Egypt Confirmed cc1=  .996334 cc2=  .848892 lx= 12.51404 if=  87 il= 132 6/2/2020   n=  45 now=   36829 end=     272131     27536     72795 U=    66.71 T=  187.3 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  87. x2= 132. y1=  1.50 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   344 12/31/2020
AAA2     1 Egypt Confirmed cc1=  .996347 cc2=  .847276 lx= 12.51404 if=  88 il= 132 6/2/2020   n=  44 now=   36829 end=     272131     27536     72795 U=    66.02 T=  186.7 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  88. x2= 132. y1=  1.50 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   342 12/29/2020
AAA2     1 Egypt Confirmed cc1=  .996295 cc2=  .845539 lx= 12.51404 if=  89 il= 132 6/2/2020   n=  43 now=   36829 end=     272131     27536     72795 U=    65.82 T=  186.6 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  89. x2= 132. y1=  1.48 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   341 12/28/2020
AAA2     1 Egypt Confirmed cc1=  .996256 cc2=  .843757 lx= 12.51404 if=  90 il= 132 6/2/2020   n=  42 now=   36829 end=     272131     27536     72795 U=    65.34 T=  186.2 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  90. x2= 132. y1=  1.47 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   340 12/27/2020
AAA2     1 Egypt Confirmed cc1=  .996182 cc2=  .841879 lx= 12.51404 if=  91 il= 132 6/2/2020   n=  41 now=   36829 end=     272131     27536     72795 U=    64.89 T=  185.8 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  91. x2= 132. y1=  1.46 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   338 12/25/2020
AAA2     1 Egypt Confirmed cc1=  .996076 cc2=  .839902 lx= 12.51404 if=  92 il= 132 6/2/2020   n=  40 now=   36829 end=     272131     27536     72795 U=    64.78 T=  185.7 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  92. x2= 132. y1=  1.45 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   338 12/25/2020
AAA2     1 Egypt Confirmed cc1=  .995992 cc2=  .837879 lx= 12.51404 if=  93 il= 132 6/2/2020   n=  39 now=   36829 end=     272131     27536     72795 U=    64.41 T=  185.4 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  93. x2= 132. y1=  1.43 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   337 12/24/2020
AAA2     1 Egypt Confirmed cc1=  .995890 cc2=  .835762 lx= 12.51404 if=  94 il= 132 6/2/2020   n=  38 now=   36829 end=     272131     27536     72795 U=    64.13 T=  185.2 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  94. x2= 132. y1=  1.42 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   336 12/23/2020
AAA2     1 Egypt Confirmed cc1=  .995785 cc2=  .833564 lx= 12.51404 if=  95 il= 132 6/2/2020   n=  37 now=   36829 end=     272131     27536     72795 U=    63.71 T=  184.8 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  95. x2= 132. y1=  1.41 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   335 12/22/2020
AAA2     1 Egypt Confirmed cc1=  .995651 cc2=  .831252 lx= 12.51404 if=  96 il= 132 6/2/2020   n=  36 now=   36829 end=     272131     27536     72795 U=    63.41 T=  184.6 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  96. x2= 132. y1=  1.40 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   334 12/21/2020
AAA2     1 Egypt Confirmed cc1=  .995510 cc2=  .828843 lx= 12.51404 if=  97 il= 132 6/2/2020   n=  35 now=   36829 end=     272131     27536     72795 U=    63.12 T=  184.3 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  97. x2= 132. y1=  1.38 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   333 12/20/2020
AAA2     1 Egypt Confirmed cc1=  .995362 cc2=  .826331 lx= 12.51404 if=  98 il= 132 6/2/2020   n=  34 now=   36829 end=     272131     27536     72795 U=    62.56 T=  183.9 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  98. x2= 132. y1=  1.37 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   331 12/18/2020
AAA2     1 Egypt Confirmed cc1=  .995152 cc2=  .823653 lx= 12.51404 if=  99 il= 132 6/2/2020   n=  33 now=   36829 end=     272131     27536     72795 U=    62.18 T=  183.5 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  99. x2= 132. y1=  1.36 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   330 12/17/2020
AAA2     1 Egypt Confirmed cc1=  .994906 cc2=  .820828 lx= 12.51404 if= 100 il= 132 6/2/2020   n=  32 now=   36829 end=     272131     27536     72795 U=    62.19 T=  183.6 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1= 100. x2= 132. y1=  1.34 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   330 12/17/2020
AAA2     1 Egypt Confirmed cc1=  .994716 cc2=  .817939 lx= 12.51404 if= 101 il= 132 6/2/2020   n=  31 now=   36829 end=     272131     27536     72795 U=    61.80 T=  183.2 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1= 101. x2= 132. y1=  1.33 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   329 12/16/2020
AAA2     1 Egypt Confirmed cc1=  .994503 cc2=  .814898 lx= 12.51404 if= 102 il= 132 6/2/2020   n=  30 now=   36829 end=     272131     27536     72795 U=    61.20 T=  182.7 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1= 102. x2= 132. y1=  1.32 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   327 12/14/2020
AAA2     1 Egypt Confirmed cc1=  .994208 cc2=  .811633 lx= 12.51404 if= 103 il= 132 6/2/2020   n=  29 now=   36829 end=     272131     27536     72795 U=    60.92 T=  182.5 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1= 103. x2= 132. y1=  1.30 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   326 12/13/2020
AAA2     1 Egypt Confirmed cc1=  .993900 cc2=  .808205 lx= 12.51404 if= 104 il= 132 6/2/2020   n=  28 now=   36829 end=     272131     27536     72795 U=    60.75 T=  182.4 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1= 104. x2= 132. y1=  1.29 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   325 12/12/2020
AAA2     1 Egypt Confirmed cc1=  .993625 cc2=  .804643 lx= 12.51404 if= 105 il= 132 6/2/2020   n=  27 now=   36829 end=     272131     27536     72795 U=    60.49 T=  182.1 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1= 105. x2= 132. y1=  1.28 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   324 12/11/2020
AAA2     1 Egypt Confirmed cc1=  .993379 cc2=  .800928 lx= 12.51404 if= 106 il= 132 6/2/2020   n=  26 now=   36829 end=     272131     27536     72795 U=    60.16 T=  181.9 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1= 106. x2= 132. y1=  1.26 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   323 12/10/2020
AAA2     1 Egypt Confirmed cc1=  .993162 cc2=  .797046 lx= 12.51404 if= 107 il= 132 6/2/2020   n=  25 now=   36829 end=     272131     27536     72795 U=    60.24 T=  181.9 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1= 107. x2= 132. y1=  1.24 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   324 12/11/2020
AAA2     1 Egypt Confirmed cc1=  .993206 cc2=  .793206 lx= 12.51404 if= 108 il= 132 6/2/2020   n=  24 now=   36829 end=     272131     27536     72795 U=    60.19 T=  181.9 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1= 108. x2= 132. y1=  1.23 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   323 12/10/2020
AAA2     1 Egypt Confirmed cc1=  .993598 cc2=  .789474 lx= 12.51404 if= 109 il= 132 6/2/2020   n=  23 now=   36829 end=     272131     27536     72795 U=    59.79 T=  181.6 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1= 109. x2= 132. y1=  1.21 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   322 12/9/2020 
AAA2     1 Egypt Confirmed cc1=  .994281 cc2=  .785766 lx= 12.51404 if= 110 il= 132 6/2/2020   n=  22 now=   36829 end=     272131     27536     72795 U=    58.84 T=  180.8 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1= 110. x2= 132. y1=  1.20 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   319 12/6/2020 
AAA2     1 Egypt Confirmed cc1=  .994975 cc2=  .781774 lx= 12.51404 if= 111 il= 132 6/2/2020   n=  21 now=   36829 end=     272131     27536     72795 U=    57.80 T=  179.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1= 111. x2= 132. y1=  1.19 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   316 12/3/2020 
AAA2     1 Egypt Confirmed cc1=  .995615 cc2=  .777397 lx= 12.51404 if= 112 il= 132 6/2/2020   n=  20 now=   36829 end=     272131     27536     72795 U=    56.61 T=  178.9 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 112. x2= 132. y1=  1.18 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   312 11/29/2020
AAA2     1 Egypt Confirmed cc1=  .996077 cc2=  .772470 lx= 12.51404 if= 113 il= 132 6/2/2020   n=  19 now=   36829 end=     272131     27536     72795 U=    55.60 T=  178.1 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 113. x2= 132. y1=  1.17 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   309 11/26/2020
AAA2     1 Egypt Confirmed cc1=  .996427 cc2=  .767011 lx= 12.51404 if= 114 il= 132 6/2/2020   n=  18 now=   36829 end=     272131     27536     72795 U=    54.47 T=  177.2 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 114. x2= 132. y1=  1.16 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   305 11/22/2020
AAA2     1 Egypt Confirmed cc1=  .996554 cc2=  .760852 lx= 12.51404 if= 115 il= 132 6/2/2020   n=  17 now=   36829 end=     272131     27536     72795 U=    53.64 T=  176.5 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1= 115. x2= 132. y1=  1.15 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   303 11/20/2020
AAA2     1 Egypt Confirmed cc1=  .996572 cc2=  .754037 lx= 12.51404 if= 116 il= 132 6/2/2020   n=  16 now=   36829 end=     272131     27536     72795 U=    52.75 T=  175.7 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1= 116. x2= 132. y1=  1.13 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   300 11/17/2020
AAA2     1 Egypt Confirmed cc1=  .996410 cc2=  .746410 lx= 12.51404 if= 117 il= 132 6/2/2020   n=  15 now=   36829 end=     272131     27536     72795 U=    51.83 T=  175.0 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1= 117. x2= 132. y1=  1.12 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   297 11/14/2020
AAA2     1 Egypt Confirmed cc1=  .995987 cc2=  .737789 lx= 12.51404 if= 118 il= 132 6/2/2020   n=  14 now=   36829 end=     272131     27536     72795 U=    51.60 T=  174.8 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1= 118. x2= 132. y1=  1.10 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   296 11/13/2020
AAA2     1 Egypt Confirmed cc1=  .995587 cc2=  .728326 lx= 12.51404 if= 119 il= 132 6/2/2020   n=  13 now=   36829 end=     272131     27536     72795 U=    51.33 T=  174.5 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1= 119. x2= 132. y1=  1.08 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   295 11/12/2020
AAA2     1 Egypt Confirmed cc1=  .995293 cc2=  .717943 lx= 12.51404 if= 120 il= 132 6/2/2020   n=  12 now=   36829 end=     272131     27536     72795 U=    51.03 T=  174.3 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1= 120. x2= 132. y1=  1.06 y2=   .83     
GP: Confirmed Egypt 6/2/2020        132   36829    -       27536    72795     4   294 11/11/2020
