TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3266.00000        8.09132
TAB:  Italy_Abruzzo Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998502 cc2=  .866012 lx=  8.10432 if=  63 il= 119 5/20/2020  n=  56 now=    3266 end=       3298      3205      3318 U=    14.42 T=   67.9 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  63. x2= 119. y1=   .34 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998382 cc2=  .864751 lx=  8.10132 if=  64 il= 119 5/20/2020  n=  55 now=    3266 end=       3298      3205      3318 U=    14.60 T=   67.2 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  64. x2= 119. y1=   .22 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998426 cc2=  .864751 lx=  8.10432 if=  64 il= 119 5/20/2020  n=  55 now=    3266 end=       3298      3205      3318 U=    14.60 T=   67.2 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  64. x2= 119. y1=   .22 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998303 cc2=  .863463 lx=  8.10132 if=  65 il= 119 5/20/2020  n=  54 now=    3266 end=       3298      3205      3318 U=    14.56 T=   67.4 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  65. x2= 119. y1=   .16 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998342 cc2=  .863463 lx=  8.10432 if=  65 il= 119 5/20/2020  n=  54 now=    3266 end=       3298      3205      3318 U=    14.56 T=   67.4 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  65. x2= 119. y1=   .16 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998214 cc2=  .862131 lx=  8.10132 if=  66 il= 119 5/20/2020  n=  53 now=    3266 end=       3298      3205      3318 U=    14.67 T=   67.0 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  66. x2= 119. y1=   .07 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998250 cc2=  .862131 lx=  8.10332 if=  66 il= 119 5/20/2020  n=  53 now=    3266 end=       3298      3205      3318 U=    14.67 T=   67.0 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  66. x2= 119. y1=   .07 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998144 cc2=  .860784 lx=  8.10132 if=  67 il= 119 5/20/2020  n=  52 now=    3266 end=       3298      3205      3318 U=    14.94 T=   66.0 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  67. x2= 119. y1=  -.07 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998172 cc2=  .860784 lx=  8.10332 if=  67 il= 119 5/20/2020  n=  52 now=    3266 end=       3298      3205      3318 U=    14.94 T=   66.0 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  67. x2= 119. y1=  -.07 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998195 cc2=  .859520 lx=  8.10132 if=  68 il= 119 5/20/2020  n=  51 now=    3266 end=       3298      3205      3318 U=    14.84 T=   66.4 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  68. x2= 119. y1=  -.11 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998205 cc2=  .859520 lx=  8.10232 if=  68 il= 119 5/20/2020  n=  51 now=    3266 end=       3298      3205      3318 U=    14.84 T=   66.4 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  68. x2= 119. y1=  -.11 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998215 cc2=  .858187 lx=  8.10132 if=  69 il= 119 5/20/2020  n=  50 now=    3266 end=       3298      3205      3318 U=    14.75 T=   66.7 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  69. x2= 119. y1=  -.16 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998215 cc2=  .858187 lx=  8.10232 if=  69 il= 119 5/20/2020  n=  50 now=    3266 end=       3298      3205      3318 U=    14.75 T=   66.7 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  69. x2= 119. y1=  -.16 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998210 cc2=  .856788 lx=  8.10132 if=  70 il= 119 5/20/2020  n=  49 now=    3266 end=       3298      3205      3318 U=    14.58 T=   67.3 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  70. x2= 119. y1=  -.18 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998210 cc2=  .856788 lx=  8.10132 if=  70 il= 119 5/20/2020  n=  49 now=    3266 end=       3298      3205      3318 U=    14.58 T=   67.3 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  70. x2= 119. y1=  -.18 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998147 cc2=  .855290 lx=  8.10132 if=  71 il= 119 5/20/2020  n=  48 now=    3266 end=       3298      3205      3318 U=    14.50 T=   67.6 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  71. x2= 119. y1=  -.24 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998149 cc2=  .855290 lx=  8.10032 if=  71 il= 119 5/20/2020  n=  48 now=    3266 end=       3298      3205      3318 U=    14.50 T=   67.6 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  71. x2= 119. y1=  -.24 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .998063 cc2=  .853726 lx=  8.10132 if=  72 il= 119 5/20/2020  n=  47 now=    3266 end=       3298      3205      3318 U=    14.44 T=   67.8 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  72. x2= 119. y1=  -.29 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998072 cc2=  .853726 lx=  8.10032 if=  72 il= 119 5/20/2020  n=  47 now=    3266 end=       3298      3205      3318 U=    14.44 T=   67.8 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  72. x2= 119. y1=  -.29 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997962 cc2=  .852097 lx=  8.10132 if=  73 il= 119 5/20/2020  n=  46 now=    3266 end=       3298      3205      3318 U=    14.39 T=   68.0 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  73. x2= 119. y1=  -.35 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997978 cc2=  .852097 lx=  8.10032 if=  73 il= 119 5/20/2020  n=  46 now=    3266 end=       3298      3205      3318 U=    14.39 T=   68.0 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  73. x2= 119. y1=  -.35 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997843 cc2=  .850401 lx=  8.10132 if=  74 il= 119 5/20/2020  n=  45 now=    3266 end=       3298      3205      3318 U=    14.37 T=   68.1 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  74. x2= 119. y1=  -.41 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997869 cc2=  .850401 lx=  8.09932 if=  74 il= 119 5/20/2020  n=  45 now=    3266 end=       3298      3205      3318 U=    14.37 T=   68.1 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1=  74. x2= 119. y1=  -.41 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   101 5/2/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997712 cc2=  .848641 lx=  8.10132 if=  75 il= 119 5/20/2020  n=  44 now=    3266 end=       3298      3205      3318 U=    14.12 T=   68.9 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  75. x2= 119. y1=  -.43 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997751 cc2=  .848641 lx=  8.09932 if=  75 il= 119 5/20/2020  n=  44 now=    3266 end=       3298      3205      3318 U=    14.12 T=   68.9 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  75. x2= 119. y1=  -.43 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997557 cc2=  .846802 lx=  8.10132 if=  76 il= 119 5/20/2020  n=  43 now=    3266 end=       3298      3205      3318 U=    14.12 T=   68.9 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  76. x2= 119. y1=  -.50 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997595 cc2=  .846802 lx=  8.09932 if=  76 il= 119 5/20/2020  n=  43 now=    3266 end=       3298      3205      3318 U=    14.12 T=   68.9 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  76. x2= 119. y1=  -.50 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997388 cc2=  .844889 lx=  8.10132 if=  77 il= 119 5/20/2020  n=  42 now=    3266 end=       3298      3205      3318 U=    14.05 T=   69.2 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  77. x2= 119. y1=  -.56 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997424 cc2=  .844889 lx=  8.09932 if=  77 il= 119 5/20/2020  n=  42 now=    3266 end=       3298      3205      3318 U=    14.05 T=   69.2 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  77. x2= 119. y1=  -.56 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997217 cc2=  .842914 lx=  8.10132 if=  78 il= 119 5/20/2020  n=  41 now=    3266 end=       3298      3205      3318 U=    14.04 T=   69.2 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  78. x2= 119. y1=  -.62 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997245 cc2=  .842914 lx=  8.09932 if=  78 il= 119 5/20/2020  n=  41 now=    3266 end=       3298      3205      3318 U=    14.04 T=   69.2 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  78. x2= 119. y1=  -.62 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997037 cc2=  .840864 lx=  8.10132 if=  79 il= 119 5/20/2020  n=  40 now=    3266 end=       3298      3205      3318 U=    14.09 T=   69.0 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  79. x2= 119. y1=  -.71 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997055 cc2=  .840864 lx=  8.10032 if=  79 il= 119 5/20/2020  n=  40 now=    3266 end=       3298      3205      3318 U=    14.09 T=   69.0 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  79. x2= 119. y1=  -.71 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996828 cc2=  .838714 lx=  8.10132 if=  80 il= 119 5/20/2020  n=  39 now=    3266 end=       3298      3205      3318 U=    14.29 T=   68.3 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  80. x2= 119. y1=  -.82 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996841 cc2=  .838714 lx=  8.10032 if=  80 il= 119 5/20/2020  n=  39 now=    3266 end=       3298      3205      3318 U=    14.29 T=   68.3 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  80. x2= 119. y1=  -.82 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996308 cc2=  .834087 lx=  8.10132 if=  82 il= 119 5/20/2020  n=  37 now=    3266 end=       3298      3205      3318 U=    14.08 T=   69.1 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  82. x2= 119. y1=  -.92 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996322 cc2=  .834087 lx=  8.10032 if=  82 il= 119 5/20/2020  n=  37 now=    3266 end=       3298      3205      3318 U=    14.08 T=   69.1 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  82. x2= 119. y1=  -.92 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996025 cc2=  .831626 lx=  8.10132 if=  83 il= 119 5/20/2020  n=  36 now=    3266 end=       3298      3205      3318 U=    13.90 T=   69.7 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  83. x2= 119. y1=  -.95 y2= -3.55 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996032 cc2=  .831626 lx=  8.10032 if=  83 il= 119 5/20/2020  n=  36 now=    3266 end=       3298      3205      3318 U=    13.90 T=   69.7 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  83. x2= 119. y1=  -.95 y2= -3.55 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3298    3205     3318    52   102 5/3/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .995886 cc2=  .824388 lx=  8.11132 if=  86 il= 119 5/20/2020  n=  33 now=    3266 end=       3331      3205      3318 U=    15.88 T=   67.4 p1=   2.0 p2=    98.0 ed=   104 5/5/2020    x1=  86. x2= 119. y1= -1.17 y2= -3.25 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996053 cc2=  .824388 lx=  8.10632 if=  86 il= 119 5/20/2020  n=  33 now=    3266 end=       3331      3205      3318 U=    15.88 T=   67.4 p1=   2.0 p2=    98.0 ed=   104 5/5/2020    x1=  86. x2= 119. y1= -1.17 y2= -3.25 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3331    3205     3318    52   104 5/5/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .995918 cc2=  .821840 lx=  8.11132 if=  87 il= 119 5/20/2020  n=  32 now=    3266 end=       3331      3205      3318 U=    15.85 T=   67.5 p1=   2.0 p2=    98.0 ed=   104 5/5/2020    x1=  87. x2= 119. y1= -1.23 y2= -3.25 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .995975 cc2=  .821840 lx=  8.10832 if=  87 il= 119 5/20/2020  n=  32 now=    3266 end=       3331      3205      3318 U=    15.85 T=   67.5 p1=   2.0 p2=    98.0 ed=   104 5/5/2020    x1=  87. x2= 119. y1= -1.23 y2= -3.25 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3331    3205     3318    52   104 5/5/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .996137 cc2=  .819360 lx=  8.11132 if=  88 il= 119 5/20/2020  n=  31 now=    3266 end=       3331      3205      3318 U=    15.73 T=   67.9 p1=   2.0 p2=    98.0 ed=   105 5/6/2020    x1=  88. x2= 119. y1= -1.28 y2= -3.25 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996137 cc2=  .819360 lx=  8.11132 if=  88 il= 119 5/20/2020  n=  31 now=    3266 end=       3331      3205      3318 U=    15.73 T=   67.9 p1=   2.0 p2=    98.0 ed=   105 5/6/2020    x1=  88. x2= 119. y1= -1.28 y2= -3.25 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3331    3205     3318    52   105 5/6/2020  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .997068 cc2=  .817463 lx=  8.12132 if=  89 il= 119 5/20/2020  n=  30 now=    3266 end=       3365      3205      3318 U=    18.22 T=   64.0 p1=   3.0 p2=    97.1 ed=   106 5/7/2020    x1=  89. x2= 119. y1= -1.37 y2= -3.02 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997082 cc2=  .817463 lx=  8.11932 if=  89 il= 119 5/20/2020  n=  30 now=    3266 end=       3365      3205      3318 U=    18.22 T=   64.0 p1=   3.0 p2=    97.1 ed=   106 5/7/2020    x1=  89. x2= 119. y1= -1.37 y2= -3.02 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3365    3205     3318    52   106 5/7/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997490 cc2=  .814916 lx=  8.13132 if=  90 il= 119 5/20/2020  n=  29 now=    3266 end=       3399      3205      3318 U=    20.47 T=   61.0 p1=   4.1 p2=    96.1 ed=   109 5/10/2020   x1=  90. x2= 119. y1= -1.42 y2= -2.83     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3399    3205     3318    52   109 5/10/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997994 cc2=  .812298 lx=  8.13132 if=  91 il= 119 5/20/2020  n=  28 now=    3266 end=       3399      3205      3318 U=    21.37 T=   58.5 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1=  91. x2= 119. y1= -1.52 y2= -2.83     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3399    3205     3318    52   108 5/9/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .998003 cc2=  .809021 lx=  8.14132 if=  92 il= 119 5/20/2020  n=  27 now=    3266 end=       3433      3205      3318 U=    24.28 T=   54.0 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  92. x2= 119. y1= -1.56 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997774 cc2=  .805323 lx=  8.14132 if=  93 il= 119 5/20/2020  n=  26 now=    3266 end=       3433      3205      3318 U=    24.06 T=   54.6 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  93. x2= 119. y1= -1.60 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997521 cc2=  .801405 lx=  8.14132 if=  94 il= 119 5/20/2020  n=  25 now=    3266 end=       3433      3205      3318 U=    24.31 T=   54.0 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  94. x2= 119. y1= -1.65 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .997211 cc2=  .797211 lx=  8.14132 if=  95 il= 119 5/20/2020  n=  24 now=    3266 end=       3433      3205      3318 U=    24.54 T=   53.3 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  95. x2= 119. y1= -1.70 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996874 cc2=  .792750 lx=  8.14132 if=  96 il= 119 5/20/2020  n=  23 now=    3266 end=       3433      3205      3318 U=    24.24 T=   54.2 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  96. x2= 119. y1= -1.73 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .996448 cc2=  .787934 lx=  8.14132 if=  97 il= 119 5/20/2020  n=  22 now=    3266 end=       3433      3205      3318 U=    24.47 T=   53.5 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  97. x2= 119. y1= -1.78 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .995955 cc2=  .782755 lx=  8.14132 if=  98 il= 119 5/20/2020  n=  21 now=    3266 end=       3433      3205      3318 U=    24.73 T=   52.8 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  98. x2= 119. y1= -1.83 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .995474 cc2=  .777256 lx=  8.13132 if=  99 il= 119 5/20/2020  n=  20 now=    3266 end=       3399      3205      3318 U=    21.60 T=   57.8 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1=  99. x2= 119. y1= -1.91 y2= -2.83     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3399    3205     3318    52   108 5/9/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .994773 cc2=  .771166 lx=  8.14132 if= 100 il= 119 5/20/2020  n=  19 now=    3266 end=       3433      3205      3318 U=    23.91 T=   55.0 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1= 100. x2= 119. y1= -1.88 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .994003 cc2=  .764588 lx=  8.14132 if= 101 il= 119 5/20/2020  n=  18 now=    3266 end=       3433      3205      3318 U=    23.73 T=   55.5 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1= 101. x2= 119. y1= -1.92 y2= -2.68     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3433    3205     3318    52   111 5/12/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .993424 cc2=  .757721 lx=  8.16132 if= 102 il= 119 5/20/2020  n=  17 now=    3266 end=       3502      3205      3318 U=    30.10 T=   46.1 p1=   7.2 p2=    93.3 ed=   117 5/18/2020   x1= 102. x2= 119. y1= -1.86 y2= -2.42     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3502    3205     3318    52   117 5/18/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .992187 cc2=  .749651 lx=  8.16132 if= 103 il= 119 5/20/2020  n=  16 now=    3266 end=       3502      3205      3318 U=    28.77 T=   49.4 p1=   7.2 p2=    93.3 ed=   117 5/18/2020   x1= 103. x2= 119. y1= -1.86 y2= -2.42     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3502    3205     3318    52   117 5/18/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .992107 cc2=  .742107 lx=  8.25132 if= 104 il= 119 5/20/2020  n=  15 now=    3266 end=       3832      3205      3318 U=    53.56 T=   26.8 p1=  17.3 p2=    85.2 ed=   153 6/23/2020   x1= 104. x2= 119. y1= -1.44 y2= -1.72     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3832    3205     3318    52   153 6/23/2020 
AAA2     1 Italy_Abruzzo Confirmed cc1=  .992059 cc2=  .733860 lx= 10.09132 if= 105 il= 119 5/20/2020  n=  14 now=    3266 end=      24132      3205      3318 U=   566.05 T=  516.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 105. x2= 119. y1=   .73 y2=   .70     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266    -        3205     3318    52   999 undefine  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .990798 cc2=  .723537 lx= 10.09132 if= 106 il= 119 5/20/2020  n=  13 now=    3266 end=      24132      3205      3318 U=   625.71 T=  558.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 106. x2= 119. y1=   .72 y2=   .70     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266    -        3205     3318    52   999 undefine  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .989975 cc2=  .712625 lx= 10.09132 if= 107 il= 119 5/20/2020  n=  12 now=    3266 end=      24132      3205      3318 U=   605.16 T=  544.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 107. x2= 119. y1=   .72 y2=   .70     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266    -        3205     3318    52   999 undefine  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .987830 cc2=  .699154 lx= 10.09132 if= 108 il= 119 5/20/2020  n=  11 now=    3266 end=      24132      3205      3318 U=   592.42 T=  535.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 108. x2= 119. y1=   .72 y2=   .70     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266    -        3205     3318    52   999 undefine  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .984333 cc2=  .682822 lx= 10.09132 if= 109 il= 119 5/20/2020  n=  10 now=    3266 end=      24132      3205      3318 U=   629.19 T=  561.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 109. x2= 119. y1=   .72 y2=   .70     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266    -        3205     3318    52   999 undefine  
AAA1     1 Italy_Abruzzo Confirmed cc1=  .985339 cc2=  .669111 lx=  8.09132 if= 110 il= 119 5/20/2020  n=   9 now=    3266 end=       3265      3205      3318 U=     9.25 T=   82.3 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1= 110. x2= 119. y1= -3.00 y2= -3.97 BEST
AAA2     1 Italy_Abruzzo Confirmed cc1= 1.000000 cc2=  .669111 lx=  8.04732 if= 110 il= 119 5/20/2020  n=   9 now=    3266 end=       3265      3205      3318 U=     9.25 T=   82.3 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1= 110. x2= 119. y1= -3.00 y2= -3.97 BEST
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3265    3205     3318    52   104 5/5/2020  
AAA2     1 Italy_Abruzzo Confirmed cc1=  .986872 cc2=  .633319 lx=  8.08132 if= 112 il= 119 5/20/2020  n=   7 now=    3266 end=       3233      3205      3318 U=     5.26 T=   94.1 p1=  -1.0 p2=   101.0 ed=   106 5/7/2020    x1= 112. x2= 119. y1= -3.40 y2= -4.73     
GP: Confirmed Italy_Abruzzo 5/20/2020       119    3266     3233    3205     3318    52   106 5/7/2020  
