TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3333.00000        8.11163
TAB:  US_Texas_Bexar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78      117      37       44     3   134 6/4/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989468 cc2=  .797018 lx=  4.74671 if=  61 il=  87 4/18/2020  n=  26 now=      78 end=        115        37        44 U=    18.18 T=   89.3 p1=  47.4 p2=    67.8 ed=   132 6/2/2020    x1=  61. x2=  87. y1=  1.56 y2=   .13     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78      115      37       44     3   132 6/2/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988403 cc2=  .792287 lx=  4.83671 if=  62 il=  87 4/18/2020  n=  25 now=      78 end=        126        37        44 U=    18.21 T=   90.7 p1=  61.5 p2=    61.9 ed=   133 6/3/2020    x1=  62. x2=  87. y1=  1.58 y2=   .20     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78      126      37       44     3   133 6/3/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989629 cc2=  .789629 lx=  5.66671 if=  63 il=  87 4/18/2020  n=  24 now=      78 end=        289        37        44 U=    27.17 T=  106.6 p1= 270.5 p2=    27.0 ed=   170 7/10/2020   x1=  63. x2=  87. y1=  1.60 y2=   .72     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78    -          37       44     3   170 7/10/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989387 cc2=  .785263 lx=  6.35671 if=  64 il=  87 4/18/2020  n=  23 now=      78 end=        576        37        44 U=    35.40 T=  122.8 p1= 638.5 p2=    13.5 ed=   206 8/15/2020   x1=  64. x2=  87. y1=  1.66 y2=  1.01     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78    -          37       44     3   206 8/15/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988058 cc2=  .779543 lx=  6.35671 if=  65 il=  87 4/18/2020  n=  22 now=      78 end=        576        37        44 U=    40.18 T=  127.6 p1= 638.5 p2=    13.5 ed=   222 8/31/2020   x1=  65. x2=  87. y1=  1.56 y2=  1.01     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78    -          37       44     3   222 8/31/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988701 cc2=  .775500 lx=  6.35671 if=  66 il=  87 4/18/2020  n=  21 now=      78 end=        576        37        44 U=    38.36 T=  125.7 p1= 638.5 p2=    13.5 ed=   216 8/25/2020   x1=  66. x2=  87. y1=  1.56 y2=  1.01     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78    -          37       44     3   216 8/25/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988147 cc2=  .769929 lx=  5.70671 if=  67 il=  87 4/18/2020  n=  20 now=      78 end=        300        37        44 U=    29.83 T=  109.1 p1= 284.6 p2=    26.0 ed=   179 7/19/2020   x1=  67. x2=  87. y1=  1.41 y2=   .74     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78    -          37       44     3   179 7/19/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .986649 cc2=  .763042 lx=  5.20671 if=  68 il=  87 4/18/2020  n=  19 now=      78 end=        182        37        44 U=    24.97 T=   98.7 p1= 133.3 p2=    42.9 ed=   157 6/27/2020   x1=  68. x2=  87. y1=  1.23 y2=   .47     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78      182      37       44     3   157 6/27/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985805 cc2=  .756389 lx=  4.68671 if=  69 il=  87 4/18/2020  n=  18 now=      78 end=        108        37        44 U=    18.18 T=   88.3 p1=  38.5 p2=    72.2 ed=   131 6/1/2020    x1=  69. x2=  87. y1=  1.06 y2=   .07     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78      108      37       44     3   131 6/1/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983763 cc2=  .748061 lx=  4.44671 if=  70 il=  87 4/18/2020  n=  17 now=      78 end=         85        37        44 U=    17.17 T=   83.9 p1=   9.0 p2=    91.8 ed=   124 5/25/2020   x1=  70. x2=  87. y1=   .81 y2=  -.18     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       85      37       44     3   124 5/25/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987774 cc2=  .745238 lx=  4.18671 if=  71 il=  87 4/18/2020  n=  16 now=      78 end=         65        37        44 U=    12.90 T=   79.9 p1= -16.7 p2=   120.0 ed=   110 5/11/2020   x1=  71. x2=  87. y1=   .69 y2=  -.55     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       65      37       44     3   110 5/11/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990548 cc2=  .740548 lx=  4.03671 if=  72 il=  87 4/18/2020  n=  15 now=      78 end=         56        37        44 U=    10.25 T=   78.2 p1= -28.2 p2=   139.3 ed=   102 5/3/2020    x1=  72. x2=  87. y1=   .61 y2=  -.85     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       56      37       44     3   102 5/3/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991661 cc2=  .733462 lx=  3.93671 if=  73 il=  87 4/18/2020  n=  14 now=      78 end=         51        37        44 U=     8.36 T=   77.6 p1= -34.6 p2=   152.9 ed=    97 4/28/2020   x1=  73. x2=  87. y1=   .55 y2= -1.12     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       51      37       44     3    97 4/28/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990742 cc2=  .723481 lx=  3.88671 if=  74 il=  87 4/18/2020  n=  13 now=      78 end=         48        37        44 U=     7.71 T=   77.1 p1= -38.5 p2=   162.5 ed=    95 4/26/2020   x1=  74. x2=  87. y1=   .40 y2= -1.29     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       48      37       44     3    95 4/26/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .990340 cc2=  .712990 lx=  3.83671 if=  75 il=  87 4/18/2020  n=  12 now=      78 end=         46        37        44 U=     6.71 T=   77.0 p1= -41.0 p2=   169.6 ed=    92 4/23/2020   x1=  75. x2=  87. y1=   .30 y2= -1.49 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990340 cc2=  .712990 lx=  3.83571 if=  75 il=  87 4/18/2020  n=  12 now=      78 end=         46        37        44 U=     6.71 T=   77.0 p1= -41.0 p2=   169.6 ed=    92 4/23/2020   x1=  75. x2=  87. y1=   .30 y2= -1.49 BEST
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       46      37       44     3    92 4/23/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .983432 cc2=  .667205 lx=  3.84671 if=  78 il=  87 4/18/2020  n=   9 now=      78 end=         46        37        44 U=     7.01 T=   76.9 p1= -41.0 p2=   169.6 ed=    93 4/24/2020   x1=  78. x2=  87. y1=  -.16 y2= -1.44 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983434 cc2=  .667205 lx=  3.84271 if=  78 il=  87 4/18/2020  n=   9 now=      78 end=         46        37        44 U=     7.01 T=   76.9 p1= -41.0 p2=   169.6 ed=    93 4/24/2020   x1=  78. x2=  87. y1=  -.16 y2= -1.44 BEST
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       46      37       44     3    93 4/24/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .954060 cc2=  .576095 lx=  3.75671 if=  81 il=  87 4/18/2020  n=   6 now=      78 end=         42        37        44 U=     5.21 T=   77.0 p1= -46.2 p2=   185.7 ed=    89 4/20/2020   x1=  81. x2=  87. y1=  -.77 y2= -1.93     
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       42      37       44     3    89 4/20/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .925820 cc2=  .517571 lx=  3.83671 if=  82 il=  87 4/18/2020  n=   5 now=      78 end=         46        37        44 U=     7.61 T=   75.7 p1= -41.0 p2=   169.6 ed=    93 4/24/2020   x1=  82. x2=  87. y1=  -.83 y2= -1.49 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .925820 cc2=  .517571 lx=  3.83271 if=  82 il=  87 4/18/2020  n=   5 now=      78 end=         46        37        44 U=     7.61 T=   75.7 p1= -41.0 p2=   169.6 ed=    93 4/24/2020   x1=  82. x2=  87. y1=  -.83 y2= -1.49 BEST
GP: Deaths    US_Texas_Bexar 4/18/2020        87      78       46      37       44     3    93 4/24/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990778 cc2=  .805083 lx=  4.64671 if=  60 il=  88 4/19/2020  n=  28 now=      78 end=        104        38        38 U=    18.34 T=   88.2 p1=  33.3 p2=    75.0 ed=   131 6/1/2020    x1=  60. x2=  88. y1=  1.54 y2=   .01     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78      104      38       38     5   131 6/1/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989791 cc2=  .800808 lx=  4.61671 if=  61 il=  88 4/19/2020  n=  27 now=      78 end=        101        38        38 U=    17.41 T=   87.6 p1=  29.5 p2=    77.2 ed=   128 5/29/2020   x1=  61. x2=  88. y1=  1.53 y2=  -.02     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78      101      38       38     5   128 5/29/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988741 cc2=  .796291 lx=  4.68671 if=  62 il=  88 4/19/2020  n=  26 now=      78 end=        108        38        38 U=    17.37 T=   88.8 p1=  38.5 p2=    72.2 ed=   129 5/30/2020   x1=  62. x2=  88. y1=  1.54 y2=   .05     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78      108      38       38     5   129 5/30/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989395 cc2=  .793279 lx=  5.27671 if=  63 il=  88 4/19/2020  n=  25 now=      78 end=        195        38        38 U=    24.31 T=  100.0 p1= 150.0 p2=    40.0 ed=   157 6/27/2020   x1=  63. x2=  88. y1=  1.52 y2=   .49     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78      195      38       38     5   157 6/27/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988797 cc2=  .788797 lx=  6.00671 if=  64 il=  88 4/19/2020  n=  24 now=      78 end=        406        38        38 U=    32.95 T=  116.4 p1= 420.5 p2=    19.2 ed=   194 8/3/2020    x1=  64. x2=  88. y1=  1.59 y2=   .86     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78    -          38       38     5   194 8/3/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987480 cc2=  .783356 lx=  6.35671 if=  65 il=  88 4/19/2020  n=  23 now=      78 end=        576        38        38 U=    41.27 T=  129.3 p1= 638.5 p2=    13.5 ed=   226 9/4/2020    x1=  65. x2=  88. y1=  1.56 y2=  1.00     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78    -          38       38     5   226 9/4/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987790 cc2=  .779276 lx=  5.51671 if=  66 il=  88 4/19/2020  n=  22 now=      78 end=        248        38        38 U=    30.05 T=  107.0 p1= 217.9 p2=    31.5 ed=   177 7/17/2020   x1=  66. x2=  88. y1=  1.36 y2=   .63     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78    -          38       38     5   177 7/17/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987372 cc2=  .774172 lx=  4.93671 if=  67 il=  88 4/19/2020  n=  21 now=      78 end=        139        38        38 U=    22.33 T=   93.8 p1=  78.2 p2=    56.1 ed=   146 6/16/2020   x1=  67. x2=  88. y1=  1.20 y2=   .26     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78      139      38       38     5   146 6/16/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .986116 cc2=  .767898 lx=  4.61671 if=  68 il=  88 4/19/2020  n=  20 now=      78 end=        101        38        38 U=    18.88 T=   87.6 p1=  29.5 p2=    77.2 ed=   132 6/2/2020    x1=  68. x2=  88. y1=  1.04 y2=  -.02     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78      101      38       38     5   132 6/2/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985580 cc2=  .761973 lx=  4.32671 if=  69 il=  88 4/19/2020  n=  19 now=      78 end=         75        38        38 U=    14.59 T=   82.6 p1=  -3.8 p2=   104.0 ed=   116 5/17/2020   x1=  69. x2=  88. y1=   .93 y2=  -.37     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       75      38       38     5   116 5/17/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983960 cc2=  .754544 lx=  4.16671 if=  70 il=  88 4/19/2020  n=  18 now=      78 end=         64        38        38 U=    13.70 T=   79.3 p1= -17.9 p2=   121.9 ed=   111 5/12/2020   x1=  70. x2=  88. y1=   .68 y2=  -.64     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       64      38       38     5   111 5/12/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987552 cc2=  .751850 lx=  4.01671 if=  71 il=  88 4/19/2020  n=  17 now=      78 end=         55        38        38 U=    10.84 T=   77.5 p1= -29.5 p2=   141.8 ed=   103 5/4/2020    x1=  71. x2=  88. y1=   .60 y2=  -.97     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       55      38       38     5   103 5/4/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990047 cc2=  .747512 lx=  3.91671 if=  72 il=  88 4/19/2020  n=  16 now=      78 end=         50        38        38 U=     8.80 T=   76.8 p1= -35.9 p2=   156.0 ed=    97 4/28/2020   x1=  72. x2=  88. y1=   .54 y2= -1.28     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       50      38       38     5    97 4/28/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991100 cc2=  .741100 lx=  3.84671 if=  73 il=  88 4/19/2020  n=  15 now=      78 end=         46        38        38 U=     7.26 T=   76.6 p1= -41.0 p2=   169.6 ed=    93 4/24/2020   x1=  73. x2=  88. y1=   .50 y2= -1.56     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       46      38       38     5    93 4/24/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990386 cc2=  .732187 lx=  3.81671 if=  74 il=  88 4/19/2020  n=  14 now=      78 end=         45        38        38 U=     6.76 T=   76.4 p1= -42.3 p2=   173.3 ed=    92 4/23/2020   x1=  74. x2=  88. y1=   .35 y2= -1.72     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       45      38       38     5    92 4/23/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990165 cc2=  .722904 lx=  3.77671 if=  75 il=  88 4/19/2020  n=  13 now=      78 end=         43        38        38 U=     5.83 T=   76.5 p1= -44.9 p2=   181.4 ed=    90 4/21/2020   x1=  75. x2=  88. y1=   .26 y2= -1.97     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       43      38       38     5    90 4/21/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983721 cc2=  .682210 lx=  3.73671 if=  78 il=  88 4/19/2020  n=  10 now=      78 end=         41        38        38 U=     4.97 T=   76.5 p1= -47.4 p2=   190.2 ed=    88 4/19/2020   x1=  78. x2=  88. y1=  -.30 y2= -2.31     
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       41      38       38     5    88 4/19/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .980584 cc2=  .664356 lx=  3.69671 if=  79 il=  88 4/19/2020  n=   9 now=      78 end=         40        38        38 U=     3.87 T=   77.1 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  79. x2=  88. y1=  -.50 y2= -2.83 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .980585 cc2=  .664356 lx=  3.69771 if=  79 il=  88 4/19/2020  n=   9 now=      78 end=         40        38        38 U=     3.87 T=   77.1 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  79. x2=  88. y1=  -.50 y2= -2.83 BEST
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       40      38       38     5    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .975612 cc2=  .642278 lx=  3.67671 if=  80 il=  88 4/19/2020  n=   8 now=      78 end=         39        38        38 U=     3.14 T=   77.8 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  80. x2=  88. y1=  -.70 y2= -3.24 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .975613 cc2=  .642278 lx=  3.67571 if=  80 il=  88 4/19/2020  n=   8 now=      78 end=         39        38        38 U=     3.14 T=   77.8 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  80. x2=  88. y1=  -.70 y2= -3.24 BEST
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       39      38       38     5    85 4/16/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .966394 cc2=  .612841 lx=  3.66671 if=  81 il=  88 4/19/2020  n=   7 now=      78 end=         39        38        38 U=     2.75 T=   78.3 p1= -50.0 p2=   200.0 ed=    84 4/15/2020   x1=  81. x2=  88. y1=  -.99 y2= -3.54 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .966408 cc2=  .612841 lx=  3.66471 if=  81 il=  88 4/19/2020  n=   7 now=      78 end=         39        38        38 U=     2.75 T=   78.3 p1= -50.0 p2=   200.0 ed=    84 4/15/2020   x1=  81. x2=  88. y1=  -.99 y2= -3.54 BEST
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       39      38       38     5    84 4/15/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .951238 cc2=  .573273 lx=  3.65671 if=  82 il=  88 4/19/2020  n=   6 now=      78 end=         38        38        38 U=     2.31 T=   78.8 p1= -51.3 p2=   205.3 ed=    84 4/15/2020   x1=  82. x2=  88. y1= -1.36 y2= -3.96 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .951250 cc2=  .573273 lx=  3.65771 if=  82 il=  88 4/19/2020  n=   6 now=      78 end=         38        38        38 U=     2.31 T=   78.8 p1= -51.3 p2=   205.3 ed=    84 4/15/2020   x1=  82. x2=  88. y1= -1.36 y2= -3.96 BEST
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       38      38       38     5    84 4/15/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .924896 cc2=  .516647 lx=  3.65671 if=  83 il=  88 4/19/2020  n=   5 now=      78 end=         38        38        38 U=     2.35 T=   78.7 p1= -51.3 p2=   205.3 ed=    84 4/15/2020   x1=  83. x2=  88. y1= -1.83 y2= -3.96 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .925817 cc2=  .516647 lx=  3.65171 if=  83 il=  88 4/19/2020  n=   5 now=      78 end=         38        38        38 U=     2.35 T=   78.7 p1= -51.3 p2=   205.3 ed=    84 4/15/2020   x1=  83. x2=  88. y1= -1.83 y2= -3.96 BEST
GP: Deaths    US_Texas_Bexar 4/19/2020        88      78       38      38       38     5    84 4/15/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990895 cc2=  .808321 lx=  4.53671 if=  60 il=  89 4/20/2020  n=  29 now=      78 end=         93        39        40 U=    17.60 T=   86.6 p1=  19.2 p2=    83.9 ed=   128 5/29/2020   x1=  60. x2=  89. y1=  1.51 y2=  -.14     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       93      39       40     4   128 5/29/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989976 cc2=  .804281 lx=  4.50671 if=  61 il=  89 4/20/2020  n=  28 now=      78 end=         90        39        40 U=    16.70 T=   86.1 p1=  15.4 p2=    86.7 ed=   125 5/26/2020   x1=  61. x2=  89. y1=  1.51 y2=  -.17     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       90      39       40     4   125 5/26/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988930 cc2=  .799948 lx=  4.54671 if=  62 il=  89 4/20/2020  n=  27 now=      78 end=         94        39        40 U=    16.48 T=   87.0 p1=  20.5 p2=    83.0 ed=   125 5/26/2020   x1=  62. x2=  89. y1=  1.51 y2=  -.12     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       94      39       40     4   125 5/26/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989075 cc2=  .796625 lx=  4.95671 if=  63 il=  89 4/20/2020  n=  26 now=      78 end=        142        39        40 U=    21.79 T=   94.6 p1=  82.1 p2=    54.9 ed=   146 6/16/2020   x1=  63. x2=  89. y1=  1.45 y2=   .26     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78      142      39       40     4   146 6/16/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988140 cc2=  .792023 lx=  5.31671 if=  64 il=  89 4/20/2020  n=  25 now=      78 end=        203        39        40 U=    26.69 T=  102.4 p1= 160.3 p2=    38.4 ed=   165 7/5/2020    x1=  64. x2=  89. y1=  1.44 y2=   .50     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78      203      39       40     4   165 7/5/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .986665 cc2=  .786665 lx=  5.42671 if=  65 il=  89 4/20/2020  n=  24 now=      78 end=        227        39        40 U=    31.07 T=  106.6 p1= 191.0 p2=    34.4 ed=   179 7/19/2020   x1=  65. x2=  89. y1=  1.34 y2=   .57     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78      227      39       40     4   179 7/19/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987095 cc2=  .782971 lx=  4.83671 if=  66 il=  89 4/20/2020  n=  23 now=      78 end=        126        39        40 U=    22.73 T=   92.6 p1=  61.5 p2=    61.9 ed=   146 6/16/2020   x1=  66. x2=  89. y1=  1.17 y2=   .16     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78      126      39       40     4   146 6/16/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .986911 cc2=  .778397 lx=  4.48671 if=  67 il=  89 4/20/2020  n=  22 now=      78 end=         88        39        40 U=    17.58 T=   85.6 p1=  12.8 p2=    88.6 ed=   127 5/28/2020   x1=  67. x2=  89. y1=  1.06 y2=  -.19     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       88      39       40     4   127 5/28/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985987 cc2=  .772786 lx=  4.28671 if=  68 il=  89 4/20/2020  n=  21 now=      78 end=         72        39        40 U=    15.14 T=   81.8 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  68. x2=  89. y1=   .91 y2=  -.47     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       72      39       40     4   117 5/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985820 cc2=  .767602 lx=  4.10671 if=  69 il=  89 4/20/2020  n=  20 now=      78 end=         60        39        40 U=    12.10 T=   79.2 p1= -23.1 p2=   130.0 ed=   107 5/8/2020    x1=  69. x2=  89. y1=   .84 y2=  -.81     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       60      39       40     4   107 5/8/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984700 cc2=  .761093 lx=  3.99671 if=  70 il=  89 4/20/2020  n=  19 now=      78 end=         54        39        40 U=    11.26 T=   76.6 p1= -30.8 p2=   144.4 ed=   103 5/4/2020    x1=  70. x2=  89. y1=   .59 y2= -1.10     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       54      39       40     4   103 5/4/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988114 cc2=  .758699 lx=  3.90671 if=  71 il=  89 4/20/2020  n=  18 now=      78 end=         49        39        40 U=     9.23 T=   75.9 p1= -37.2 p2=   159.2 ed=    97 4/28/2020   x1=  71. x2=  89. y1=   .54 y2= -1.41     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       49      39       40     4    97 4/28/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990586 cc2=  .754883 lx=  3.84671 if=  72 il=  89 4/20/2020  n=  17 now=      78 end=         46        39        40 U=     7.73 T=   75.9 p1= -41.0 p2=   169.6 ed=    94 4/25/2020   x1=  72. x2=  89. y1=   .50 y2= -1.70     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       46      39       40     4    94 4/25/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991827 cc2=  .749291 lx=  3.79671 if=  73 il=  89 4/20/2020  n=  16 now=      78 end=         44        39        40 U=     6.44 T=   76.0 p1= -43.6 p2=   177.3 ed=    91 4/22/2020   x1=  73. x2=  89. y1=   .47 y2= -2.02     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       44      39       40     4    91 4/22/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991544 cc2=  .741544 lx=  3.77671 if=  74 il=  89 4/20/2020  n=  15 now=      78 end=         43        39        40 U=     6.00 T=   75.9 p1= -44.9 p2=   181.4 ed=    90 4/21/2020   x1=  74. x2=  89. y1=   .32 y2= -2.18     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       43      39       40     4    90 4/21/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991721 cc2=  .733523 lx=  3.74671 if=  75 il=  89 4/20/2020  n=  14 now=      78 end=         42        39        40 U=     5.15 T=   76.2 p1= -46.2 p2=   185.7 ed=    88 4/19/2020   x1=  75. x2=  89. y1=   .23 y2= -2.49     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       42      39       40     4    88 4/19/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987474 cc2=  .698799 lx=  3.72671 if=  78 il=  89 4/20/2020  n=  11 now=      78 end=         41        39        40 U=     4.49 T=   76.6 p1= -47.4 p2=   190.2 ed=    87 4/18/2020   x1=  78. x2=  89. y1=  -.31 y2= -2.76     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       41      39       40     4    87 4/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985298 cc2=  .683787 lx=  3.71671 if=  79 il=  89 4/20/2020  n=  10 now=      78 end=         41        39        40 U=     4.06 T=   77.1 p1= -47.4 p2=   190.2 ed=    86 4/17/2020   x1=  79. x2=  89. y1=  -.47 y2= -2.93     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       41      39       40     4    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .981340 cc2=  .665113 lx=  3.70671 if=  80 il=  89 4/20/2020  n=   9 now=      78 end=         40        39        40 U=     3.59 T=   77.7 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  80. x2=  89. y1=  -.64 y2= -3.14 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .981341 cc2=  .665113 lx=  3.70571 if=  80 il=  89 4/20/2020  n=   9 now=      78 end=         40        39        40 U=     3.59 T=   77.7 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  80. x2=  89. y1=  -.64 y2= -3.14 BEST
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       40      39       40     4    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .974286 cc2=  .640952 lx=  3.70671 if=  81 il=  89 4/20/2020  n=   8 now=      78 end=         40        39        40 U=     3.55 T=   77.8 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  81. x2=  89. y1=  -.89 y2= -3.14 BEST
