TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4259.00000        8.35679
TAB:  Congo_Kinshasa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90       41      18       41     2    98 4/29/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .976601 cc2=  .699251 lx=  3.71981 if=  64 il=  76 4/7/2020   n=  12 now=      90 end=         41        18        41 U=    10.43 T=   74.0 p1= -54.4 p2=   219.5 ed=    98 4/29/2020   x1=  64. x2=  76. y1=   .96 y2=  -.19 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .976601 cc2=  .699251 lx=  3.71481 if=  64 il=  76 4/7/2020   n=  12 now=      90 end=         41        18        41 U=    10.43 T=   74.0 p1= -54.4 p2=   219.5 ed=    98 4/29/2020   x1=  64. x2=  76. y1=   .96 y2=  -.19 BEST
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90       41      18       41     2    98 4/29/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .970793 cc2=  .682118 lx=  3.58981 if=  65 il=  76 4/7/2020   n=  11 now=      90 end=         36        18        41 U=     8.66 T=   72.9 p1= -60.0 p2=   250.0 ed=    93 4/24/2020   x1=  65. x2=  76. y1=   .91 y2=  -.36     
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90       36      18       41     2    93 4/24/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .965803 cc2=  .664291 lx=  6.15981 if=  66 il=  76 4/7/2020   n=  10 now=      90 end=        473        18        41 U=    34.52 T=  116.9 p1= 425.6 p2=    19.0 ed=   198 8/7/2020    x1=  66. x2=  76. y1=  1.47 y2=  1.18     
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90    -          18       41     2   198 8/7/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .958851 cc2=  .642623 lx=  3.94981 if=  67 il=  76 4/7/2020   n=   9 now=      90 end=         51        18        41 U=    12.65 T=   76.7 p1= -43.3 p2=   176.5 ed=   106 5/7/2020    x1=  67. x2=  76. y1=   .77 y2=   .06     
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90       51      18       41     2   106 5/7/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .943586 cc2=  .610252 lx=  3.54981 if=  68 il=  76 4/7/2020   n=   8 now=      90 end=         34        18        41 U=     9.98 T=   71.8 p1= -62.2 p2=   264.7 ed=    95 4/26/2020   x1=  68. x2=  76. y1=   .39 y2=  -.42     
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90       34      18       41     2    95 4/26/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .930206 cc2=  .576653 lx=  3.18981 if=  69 il=  76 4/7/2020   n=   7 now=      90 end=         24        18        41 U=     5.34 T=   69.6 p1= -73.3 p2=   375.0 ed=    82 4/13/2020   x1=  69. x2=  76. y1=   .10 y2= -1.21     
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90       24      18       41     2    82 4/13/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .896420 cc2=  .518456 lx=  3.03981 if=  70 il=  76 4/7/2020   n=   6 now=      90 end=         20        18        41 U=     3.47 T=   69.4 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  76. y1=  -.17 y2= -1.90     
GP: Deaths    Congo_Kinshasa 4/7/2020         76      90       20      18       41     2    77 4/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .985117 cc2=  .755701 lx=  3.93981 if=  59 il=  77 4/8/2020   n=  18 now=      90 end=         51        18        38 U=    13.61 T=   77.7 p1= -43.3 p2=   176.5 ed=   109 5/10/2020   x1=  59. x2=  77. y1=  1.37 y2=   .05     
GP: Deaths    Congo_Kinshasa 4/8/2020         77      90       51      18       38     2   109 5/10/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984582 cc2=  .748879 lx=  3.74981 if=  60 il=  77 4/8/2020   n=  17 now=      90 end=         42        18        38 U=    11.54 T=   75.3 p1= -53.3 p2=   214.3 ed=   102 5/3/2020    x1=  60. x2=  77. y1=  1.32 y2=  -.15     
GP: Deaths    Congo_Kinshasa 4/8/2020         77      90       42      18       38     2   102 5/3/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .982378 cc2=  .739842 lx=  3.63981 if=  61 il=  77 4/8/2020   n=  16 now=      90 end=         38        18        38 U=    10.12 T=   74.1 p1= -57.8 p2=   236.8 ed=    97 4/28/2020   x1=  61. x2=  77. y1=  1.29 y2=  -.29 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982378 cc2=  .739842 lx=  3.63681 if=  61 il=  77 4/8/2020   n=  16 now=      90 end=         38        18        38 U=    10.12 T=   74.1 p1= -57.8 p2=   236.8 ed=    97 4/28/2020   x1=  61. x2=  77. y1=  1.29 y2=  -.29 BEST
GP: Deaths    Congo_Kinshasa 4/8/2020         77      90       38      18       38     2    97 4/28/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .978838 cc2=  .728838 lx=  3.65981 if=  62 il=  77 4/8/2020   n=  15 now=      90 end=         38        18        38 U=    11.11 T=   74.1 p1= -57.8 p2=   236.8 ed=   100 5/1/2020    x1=  62. x2=  77. y1=  1.09 y2=  -.26 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .978838 cc2=  .728838 lx=  3.66281 if=  62 il=  77 4/8/2020   n=  15 now=      90 end=         38        18        38 U=    11.11 T=   74.1 p1= -57.8 p2=   236.8 ed=   100 5/1/2020    x1=  62. x2=  77. y1=  1.09 y2=  -.26 BEST
GP: Deaths    Congo_Kinshasa 4/8/2020         77      90       38      18       38     2   100 5/1/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .954781 cc2=  .666106 lx=  4.06981 if=  66 il=  77 4/8/2020   n=  11 now=      90 end=         58        18        38 U=    16.71 T=   79.8 p1= -35.6 p2=   155.2 ed=   119 5/20/2020   x1=  66. x2=  77. y1=   .82 y2=   .17     
GP: Deaths    Congo_Kinshasa 4/8/2020         77      90       58      18       38     2   119 5/20/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .926946 cc2=  .610719 lx=  3.25981 if=  68 il=  77 4/8/2020   n=   9 now=      90 end=         26        18        38 U=     7.75 T=   69.3 p1= -71.1 p2=   346.2 ed=    87 4/18/2020   x1=  68. x2=  77. y1=   .17 y2= -1.00     
GP: Deaths    Congo_Kinshasa 4/8/2020         77      90       26      18       38     2    87 4/18/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .866025 cc2=  .512472 lx=  2.98981 if=  70 il=  77 4/8/2020   n=   7 now=      90 end=         19        18        38 U=     3.37 T=   69.2 p1= -78.9 p2=   473.7 ed=    77 4/8/2020    x1=  70. x2=  77. y1=  -.23 y2= -2.31     
GP: Deaths    Congo_Kinshasa 4/8/2020         77      90       19      18       38     2    77 4/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981196 cc2=  .757589 lx=  3.70981 if=  59 il=  78 4/9/2020   n=  19 now=      90 end=         40        18        19 U=    12.58 T=   75.5 p1= -55.6 p2=   225.0 ed=   105 5/6/2020    x1=  59. x2=  78. y1=  1.31 y2=  -.20     
GP: Deaths    Congo_Kinshasa 4/9/2020         78      90       40      18       19     1   105 5/6/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .979987 cc2=  .750571 lx=  3.56981 if=  60 il=  78 4/9/2020   n=  18 now=      90 end=         35        18        19 U=    10.85 T=   73.8 p1= -61.1 p2=   257.1 ed=    99 4/30/2020   x1=  60. x2=  78. y1=  1.27 y2=  -.39     
GP: Deaths    Congo_Kinshasa 4/9/2020         78      90       35      18       19     1    99 4/30/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .836659 cc2=  .503326 lx=  2.95981 if=  70 il=  78 4/9/2020   n=   8 now=      90 end=         19        18        19 U=     3.34 T=   69.1 p1= -78.9 p2=   473.7 ed=    76 4/7/2020    x1=  70. x2=  78. y1=  -.27 y2= -2.67 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .866025 cc2=  .503326 lx=  2.88681 if=  70 il=  78 4/9/2020   n=   8 now=      90 end=         19        18        19 U=     3.34 T=   69.1 p1= -78.9 p2=   473.7 ed=    76 4/7/2020    x1=  70. x2=  78. y1=  -.27 y2= -2.67 BEST
GP: Deaths    Congo_Kinshasa 4/9/2020         78      90       19      18       19     1    76 4/7/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981579 cc2=  .763362 lx=  3.46981 if=  59 il=  79 4/10/2020  n=  20 now=      90 end=         32        20        21 U=    10.05 T=   71.5 p1= -64.4 p2=   281.2 ed=    95 4/26/2020   x1=  59. x2=  79. y1=  1.24 y2=  -.75     
GP: Deaths    Congo_Kinshasa 4/10/2020        79      90       32      20       21     3    95 4/26/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980781 cc2=  .757174 lx=  3.36981 if=  60 il=  79 4/10/2020  n=  19 now=      90 end=         29        20        21 U=     8.64 T=   70.5 p1= -67.8 p2=   310.3 ed=    90 4/21/2020   x1=  60. x2=  79. y1=  1.21 y2=  -.98     
GP: Deaths    Congo_Kinshasa 4/10/2020        79      90       29      20       21     3    90 4/21/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .974891 cc2=  .739188 lx=  3.25981 if=  62 il=  79 4/10/2020  n=  17 now=      90 end=         26        20        21 U=     7.48 T=   69.0 p1= -71.1 p2=   346.2 ed=    86 4/17/2020   x1=  62. x2=  79. y1=   .94 y2= -1.33     
GP: Deaths    Congo_Kinshasa 4/10/2020        79      90       26      20       21     3    86 4/17/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .951845 cc2=  .684583 lx=  3.11981 if=  66 il=  79 4/10/2020  n=  13 now=      90 end=         22        20        21 U=     5.48 T=   67.6 p1= -75.6 p2=   409.1 ed=    80 4/11/2020   x1=  66. x2=  79. y1=   .28 y2= -2.09     
GP: Deaths    Congo_Kinshasa 4/10/2020        79      90       22      20       21     3    80 4/11/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .930536 cc2=  .641861 lx=  3.06981 if=  68 il=  79 4/10/2020  n=  11 now=      90 end=         21        20        21 U=     4.24 T=   68.0 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  68. x2=  79. y1=  -.01 y2= -2.60 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .930537 cc2=  .641861 lx=  3.07081 if=  68 il=  79 4/10/2020  n=  11 now=      90 end=         21        20        21 U=     4.24 T=   68.0 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  68. x2=  79. y1=  -.01 y2= -2.60 BEST
GP: Deaths    Congo_Kinshasa 4/10/2020        79      90       21      20       21     3    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .883208 cc2=  .566980 lx=  3.04981 if=  70 il=  79 4/10/2020  n=   9 now=      90 end=         21        20        21 U=     3.26 T=   69.5 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  70. x2=  79. y1=  -.16 y2= -2.92 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .883251 cc2=  .566980 lx=  3.05381 if=  70 il=  79 4/10/2020  n=   9 now=      90 end=         21        20        21 U=     3.26 T=   69.5 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  70. x2=  79. y1=  -.16 y2= -2.92 BEST
GP: Deaths    Congo_Kinshasa 4/10/2020        79      90       21      20       21     3    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .836628 cc2=  .503295 lx=  3.06981 if=  71 il=  79 4/10/2020  n=   8 now=      90 end=         21        20        21 U=     4.17 T=   68.2 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  71. x2=  79. y1=  -.68 y2= -2.60 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .836660 cc2=  .503295 lx=  3.06581 if=  71 il=  79 4/10/2020  n=   8 now=      90 end=         21        20        21 U=     4.17 T=   68.2 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  71. x2=  79. y1=  -.68 y2= -2.60 BEST
GP: Deaths    Congo_Kinshasa 4/10/2020        79      90       21      20       21     3    77 4/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981533 cc2=  .768332 lx=  3.29981 if=  59 il=  80 4/11/2020  n=  21 now=      90 end=         27        20        20 U=     8.81 T=   69.5 p1= -70.0 p2=   333.3 ed=    90 4/21/2020   x1=  59. x2=  80. y1=  1.19 y2= -1.19     
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       27      20       20     4    90 4/21/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981156 cc2=  .762938 lx=  3.21981 if=  60 il=  80 4/11/2020  n=  20 now=      90 end=         25        20        20 U=     7.50 T=   68.8 p1= -72.2 p2=   360.0 ed=    86 4/17/2020   x1=  60. x2=  80. y1=  1.17 y2= -1.50     
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       25      20       20     4    86 4/17/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .976646 cc2=  .747230 lx=  3.14981 if=  62 il=  80 4/11/2020  n=  18 now=      90 end=         23        20        20 U=     6.50 T=   67.8 p1= -74.4 p2=   391.3 ed=    83 4/14/2020   x1=  62. x2=  80. y1=   .90 y2= -1.87     
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       23      20       20     4    83 4/14/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .959513 cc2=  .701314 lx=  3.06981 if=  66 il=  80 4/11/2020  n=  14 now=      90 end=         21        20        20 U=     4.92 T=   67.2 p1= -76.7 p2=   428.6 ed=    78 4/9/2020    x1=  66. x2=  80. y1=   .25 y2= -2.60 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .959524 cc2=  .701314 lx=  3.07281 if=  66 il=  80 4/11/2020  n=  14 now=      90 end=         21        20        20 U=     4.92 T=   67.2 p1= -76.7 p2=   428.6 ed=    78 4/9/2020    x1=  66. x2=  80. y1=   .25 y2= -2.60 BEST
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       21      20       20     4    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .954448 cc2=  .687187 lx=  3.05981 if=  67 il=  80 4/11/2020  n=  13 now=      90 end=         21        20        20 U=     4.35 T=   68.0 p1= -76.7 p2=   428.6 ed=    78 4/9/2020    x1=  67. x2=  80. y1=   .24 y2= -2.75 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .954449 cc2=  .687187 lx=  3.05881 if=  67 il=  80 4/11/2020  n=  13 now=      90 end=         21        20        20 U=     4.35 T=   68.0 p1= -76.7 p2=   428.6 ed=    78 4/9/2020    x1=  67. x2=  80. y1=   .24 y2= -2.75 BEST
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       21      20       20     4    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .944288 cc2=  .666938 lx=  3.04981 if=  68 il=  80 4/11/2020  n=  12 now=      90 end=         21        20        20 U=     4.16 T=   67.9 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  68. x2=  80. y1=  -.03 y2= -2.92 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .944293 cc2=  .666938 lx=  3.05081 if=  68 il=  80 4/11/2020  n=  12 now=      90 end=         21        20        20 U=     4.16 T=   67.9 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  68. x2=  80. y1=  -.03 y2= -2.92 BEST
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       21      20       20     4    77 4/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .932354 cc2=  .643679 lx=  3.03981 if=  69 il=  80 4/11/2020  n=  11 now=      90 end=         20        20        20 U=     3.57 T=   68.9 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  69. x2=  80. y1=  -.04 y2= -3.12     
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       20      20       20     4    77 4/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .911500 cc2=  .609988 lx=  3.03981 if=  70 il=  80 4/11/2020  n=  10 now=      90 end=         20        20        20 U=     3.39 T=   69.4 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  80. y1=  -.17 y2= -3.12     
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       20      20       20     4    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .880718 cc2=  .564491 lx=  3.04981 if=  71 il=  80 4/11/2020  n=   9 now=      90 end=         21        20        20 U=     4.10 T=   68.0 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  71. x2=  80. y1=  -.72 y2= -2.92 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .880770 cc2=  .564491 lx=  3.04581 if=  71 il=  80 4/11/2020  n=   9 now=      90 end=         21        20        20 U=     4.10 T=   68.0 p1= -76.7 p2=   428.6 ed=    77 4/8/2020    x1=  71. x2=  80. y1=  -.72 y2= -2.92 BEST
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       21      20       20     4    77 4/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .836626 cc2=  .503292 lx=  3.02981 if=  72 il=  80 4/11/2020  n=   8 now=      90 end=         20        20        20 U=     3.06 T=   69.7 p1= -77.8 p2=   450.0 ed=    76 4/7/2020    x1=  72. x2=  80. y1=  -.77 y2= -3.38     
GP: Deaths    Congo_Kinshasa 4/11/2020        80      90       20      20       20     4    76 4/7/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981321 cc2=  .772806 lx=  3.18981 if=  59 il=  81 4/12/2020  n=  22 now=      90 end=         24        20        19 U=     7.86 T=   68.1 p1= -73.3 p2=   375.0 ed=    86 4/17/2020   x1=  59. x2=  81. y1=  1.16 y2= -1.64     
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       24      20       19     6    86 4/17/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981325 cc2=  .768125 lx=  3.13981 if=  60 il=  81 4/12/2020  n=  21 now=      90 end=         23        20        19 U=     6.81 T=   67.8 p1= -74.4 p2=   391.3 ed=    83 4/14/2020   x1=  60. x2=  81. y1=  1.14 y2= -1.94     
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       23      20       19     6    83 4/14/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980254 cc2=  .762036 lx=  3.10981 if=  61 il=  81 4/12/2020  n=  20 now=      90 end=         22        20        19 U=     6.05 T=   67.9 p1= -75.6 p2=   409.1 ed=    82 4/13/2020   x1=  61. x2=  81. y1=  1.13 y2= -2.17     
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       22      20       19     6    82 4/13/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .977860 cc2=  .754253 lx=  3.08981 if=  62 il=  81 4/12/2020  n=  19 now=      90 end=         21        20        19 U=     5.87 T=   67.1 p1= -76.7 p2=   428.6 ed=    80 4/11/2020   x1=  62. x2=  81. y1=   .87 y2= -2.36     
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       21      20       19     6    80 4/11/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .973415 cc2=  .737713 lx=  3.06981 if=  64 il=  81 4/12/2020  n=  17 now=      90 end=         21        20        19 U=     5.18 T=   67.5 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  64. x2=  81. y1=   .68 y2= -2.60     
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       21      20       19     6    79 4/10/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .970007 cc2=  .727471 lx=  3.05981 if=  65 il=  81 4/12/2020  n=  16 now=      90 end=         21        20        19 U=     4.68 T=   68.2 p1= -76.7 p2=   428.6 ed=    79 4/10/2020   x1=  65. x2=  81. y1=   .67 y2= -2.75     
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       21      20       19     6    79 4/10/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .964125 cc2=  .714125 lx=  3.04981 if=  66 il=  81 4/12/2020  n=  15 now=      90 end=         21        20        19 U=     4.77 T=   67.1 p1= -76.7 p2=   428.6 ed=    78 4/9/2020    x1=  66. x2=  81. y1=   .23 y2= -2.92     
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       21      20       19     6    78 4/9/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .960118 cc2=  .701919 lx=  3.03981 if=  67 il=  81 4/12/2020  n=  14 now=      90 end=         20        20        19 U=     4.19 T=   67.9 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  67. x2=  81. y1=   .22 y2= -3.12 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .960175 cc2=  .701919 lx=  3.04381 if=  67 il=  81 4/12/2020  n=  14 now=      90 end=         20        20        19 U=     4.19 T=   67.9 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  67. x2=  81. y1=   .22 y2= -3.12 BEST
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       20      20       19     6    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .952142 cc2=  .684881 lx=  3.03981 if=  68 il=  81 4/12/2020  n=  13 now=      90 end=         20        20        19 U=     4.22 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  68. x2=  81. y1=  -.04 y2= -3.12 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .952160 cc2=  .684881 lx=  3.03781 if=  68 il=  81 4/12/2020  n=  13 now=      90 end=         20        20        19 U=     4.22 T=   67.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  68. x2=  81. y1=  -.04 y2= -3.12 BEST
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       20      20       19     6    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .942921 cc2=  .665571 lx=  3.02981 if=  69 il=  81 4/12/2020  n=  12 now=      90 end=         20        20        19 U=     3.61 T=   68.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  69. x2=  81. y1=  -.05 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .942942 cc2=  .665571 lx=  3.03181 if=  69 il=  81 4/12/2020  n=  12 now=      90 end=         20        20        19 U=     3.61 T=   68.8 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  69. x2=  81. y1=  -.05 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       20      20       19     6    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .927099 cc2=  .638424 lx=  3.02981 if=  70 il=  81 4/12/2020  n=  11 now=      90 end=         20        20        19 U=     3.44 T=   69.4 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  81. y1=  -.18 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .927108 cc2=  .638424 lx=  3.02881 if=  70 il=  81 4/12/2020  n=  11 now=      90 end=         20        20        19 U=     3.44 T=   69.4 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  70. x2=  81. y1=  -.18 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       20      20       19     6    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .904443 cc2=  .602932 lx=  3.02981 if=  71 il=  81 4/12/2020  n=  10 now=      90 end=         20        20        19 U=     3.83 T=   68.1 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  71. x2=  81. y1=  -.77 y2= -3.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .904533 cc2=  .602932 lx=  3.03381 if=  71 il=  81 4/12/2020  n=  10 now=      90 end=         20        20        19 U=     3.83 T=   68.1 p1= -77.8 p2=   450.0 ed=    77 4/8/2020    x1=  71. x2=  81. y1=  -.77 y2= -3.38 BEST
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       20      20       19     6    77 4/8/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .873786 cc2=  .557558 lx=  3.01981 if=  72 il=  81 4/12/2020  n=   9 now=      90 end=         20        20        19 U=     3.06 T=   69.6 p1= -77.8 p2=   450.0 ed=    76 4/7/2020    x1=  72. x2=  81. y1=  -.79 y2= -3.73 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .873862 cc2=  .557558 lx=  3.02281 if=  72 il=  81 4/12/2020  n=   9 now=      90 end=         20        20        19 U=     3.06 T=   69.6 p1= -77.8 p2=   450.0 ed=    76 4/7/2020    x1=  72. x2=  81. y1=  -.79 y2= -3.73 BEST
GP: Deaths    Congo_Kinshasa 4/12/2020        81      90       20      20       19     6    76 4/7/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .980982 cc2=  .776857 lx=  3.11981 if=  59 il=  82 4/13/2020  n=  23 now=      90 end=         22        20        21 U=     7.13 T=   67.1 p1= -75.6 p2=   409.1 ed=    83 4/14/2020   x1=  59. x2=  82. y1=  1.14 y2= -2.09 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980982 cc2=  .776857 lx=  3.12081 if=  59 il=  82 4/13/2020  n=  23 now=      90 end=         22        20        21 U=     7.13 T=   67.1 p1= -75.6 p2=   409.1 ed=    83 4/14/2020   x1=  59. x2=  82. y1=  1.14 y2= -2.09 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       22      20       21    13    83 4/14/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .981169 cc2=  .772654 lx=  3.09981 if=  60 il=  82 4/13/2020  n=  22 now=      90 end=         22        20        21 U=     6.48 T=   67.3 p1= -75.6 p2=   409.1 ed=    82 4/13/2020   x1=  60. x2=  82. y1=  1.13 y2= -2.26 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981177 cc2=  .772654 lx=  3.09481 if=  60 il=  82 4/13/2020  n=  22 now=      90 end=         22        20        21 U=     6.48 T=   67.3 p1= -75.6 p2=   409.1 ed=    82 4/13/2020   x1=  60. x2=  82. y1=  1.13 y2= -2.26 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       22      20       21    13    82 4/13/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .980340 cc2=  .767140 lx=  3.07981 if=  61 il=  82 4/13/2020  n=  21 now=      90 end=         21        20        21 U=     5.83 T=   67.6 p1= -76.7 p2=   428.6 ed=    81 4/12/2020   x1=  61. x2=  82. y1=  1.12 y2= -2.48 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980342 cc2=  .767140 lx=  3.07781 if=  61 il=  82 4/13/2020  n=  21 now=      90 end=         21        20        21 U=     5.83 T=   67.6 p1= -76.7 p2=   428.6 ed=    81 4/12/2020   x1=  61. x2=  82. y1=  1.12 y2= -2.48 BEST
GP: Deaths    Congo_Kinshasa 4/13/2020        82      90       21      20       21    13    81 4/12/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .978266 cc2=  .760048 lx=  3.06981 if=  62 il=  82 4/13/2020  n=  20 now=      90 end=         21        20        21 U=     5.77 T=   67.0 p1= -76.7 p2=   428.6 ed=    80 4/11/2020   x1=  62. x2=  82. y1=   .87 y2= -2.60 BEST
