TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      142759.00000       11.86891
TAB:  Chile Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   340 12/27/2020
AAA2     1 Chile Confirmed cc1=  .987118 cc2=  .858018 lx= 13.86891 if=  74 il= 133 6/3/2020   n=  59 now=  142759 end=    1054854    113628    319093 U=    65.78 T=  185.7 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  74. x2= 133. y1=  1.70 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   340 12/27/2020
AAA2     1 Chile Confirmed cc1=  .987027 cc2=  .856838 lx= 13.86891 if=  75 il= 133 6/3/2020   n=  58 now=  142759 end=    1054854    113628    319093 U=    65.67 T=  185.6 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  75. x2= 133. y1=  1.68 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   340 12/27/2020
AAA2     1 Chile Confirmed cc1=  .986987 cc2=  .855681 lx= 13.86891 if=  76 il= 133 6/3/2020   n=  57 now=  142759 end=    1054854    113628    319093 U=    65.37 T=  185.4 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  76. x2= 133. y1=  1.67 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   339 12/26/2020
AAA2     1 Chile Confirmed cc1=  .987557 cc2=  .851474 lx= 13.86891 if=  80 il= 133 6/3/2020   n=  53 now=  142759 end=    1054854    113628    319093 U=    65.16 T=  185.2 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  80. x2= 133. y1=  1.61 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   338 12/25/2020
AAA2     1 Chile Confirmed cc1=  .988007 cc2=  .850647 lx= 13.86891 if=  81 il= 133 6/3/2020   n=  52 now=  142759 end=    1054854    113628    319093 U=    64.57 T=  184.7 p1= 638.9 p2=    13.5 ed=   337 12/24/2020  x1=  81. x2= 133. y1=  1.61 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   337 12/24/2020
AAA2     1 Chile Confirmed cc1=  .988446 cc2=  .849771 lx= 13.86891 if=  82 il= 133 6/3/2020   n=  51 now=  142759 end=    1054854    113628    319093 U=    64.01 T=  184.3 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  82. x2= 133. y1=  1.60 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   335 12/22/2020
AAA2     1 Chile Confirmed cc1=  .988880 cc2=  .848852 lx= 13.86891 if=  83 il= 133 6/3/2020   n=  50 now=  142759 end=    1054854    113628    319093 U=    63.58 T=  183.9 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  83. x2= 133. y1=  1.59 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   333 12/20/2020
AAA2     1 Chile Confirmed cc1=  .989357 cc2=  .847936 lx= 13.86891 if=  84 il= 133 6/3/2020   n=  49 now=  142759 end=    1054854    113628    319093 U=    63.03 T=  183.5 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  84. x2= 133. y1=  1.58 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   332 12/19/2020
AAA2     1 Chile Confirmed cc1=  .990445 cc2=  .846108 lx= 13.86891 if=  86 il= 133 6/3/2020   n=  47 now=  142759 end=    1054854    113628    319093 U=    62.33 T=  182.9 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  86. x2= 133. y1=  1.56 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   330 12/17/2020
AAA2     1 Chile Confirmed cc1=  .991106 cc2=  .845241 lx= 13.86891 if=  87 il= 133 6/3/2020   n=  46 now=  142759 end=    1054854    113628    319093 U=    61.88 T=  182.6 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  87. x2= 133. y1=  1.54 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   328 12/15/2020
AAA2     1 Chile Confirmed cc1=  .991836 cc2=  .844394 lx= 13.86891 if=  88 il= 133 6/3/2020   n=  45 now=  142759 end=    1054854    113628    319093 U=    61.17 T=  182.0 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  88. x2= 133. y1=  1.54 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   326 12/13/2020
AAA2     1 Chile Confirmed cc1=  .992537 cc2=  .843466 lx= 13.86891 if=  89 il= 133 6/3/2020   n=  44 now=  142759 end=    1054854    113628    319093 U=    60.54 T=  181.5 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  89. x2= 133. y1=  1.53 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   324 12/11/2020
AAA2     1 Chile Confirmed cc1=  .993232 cc2=  .842477 lx= 13.86891 if=  90 il= 133 6/3/2020   n=  43 now=  142759 end=    1054854    113628    319093 U=    59.71 T=  180.8 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  90. x2= 133. y1=  1.52 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   321 12/8/2020 
AAA2     1 Chile Confirmed cc1=  .993841 cc2=  .841342 lx= 13.86891 if=  91 il= 133 6/3/2020   n=  42 now=  142759 end=    1054854    113628    319093 U=    59.07 T=  180.3 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  91. x2= 133. y1=  1.51 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   319 12/6/2020 
AAA2     1 Chile Confirmed cc1=  .994431 cc2=  .840127 lx= 13.86891 if=  92 il= 133 6/3/2020   n=  41 now=  142759 end=    1054854    113628    319093 U=    58.48 T=  179.9 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  92. x2= 133. y1=  1.50 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   317 12/4/2020 
AAA2     1 Chile Confirmed cc1=  .995014 cc2=  .838841 lx= 13.86891 if=  93 il= 133 6/3/2020   n=  40 now=  142759 end=    1054854    113628    319093 U=    57.81 T=  179.3 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  93. x2= 133. y1=  1.49 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   315 12/2/2020 
AAA2     1 Chile Confirmed cc1=  .995558 cc2=  .837444 lx= 13.86891 if=  94 il= 133 6/3/2020   n=  39 now=  142759 end=    1054854    113628    319093 U=    57.18 T=  178.8 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  94. x2= 133. y1=  1.48 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   313 11/30/2020
AAA2     1 Chile Confirmed cc1=  .996073 cc2=  .835945 lx= 13.86891 if=  95 il= 133 6/3/2020   n=  38 now=  142759 end=    1054854    113628    319093 U=    56.40 T=  178.2 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  95. x2= 133. y1=  1.48 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   311 11/28/2020
AAA2     1 Chile Confirmed cc1=  .996492 cc2=  .834270 lx= 13.86891 if=  96 il= 133 6/3/2020   n=  37 now=  142759 end=    1054854    113628    319093 U=    55.59 T=  177.5 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  96. x2= 133. y1=  1.47 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   308 11/25/2020
AAA2     1 Chile Confirmed cc1=  .996795 cc2=  .832396 lx= 13.86891 if=  97 il= 133 6/3/2020   n=  36 now=  142759 end=    1054854    113628    319093 U=    54.83 T=  176.9 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  97. x2= 133. y1=  1.46 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   306 11/23/2020
AAA2     1 Chile Confirmed cc1=  .996990 cc2=  .830324 lx= 13.86891 if=  98 il= 133 6/3/2020   n=  35 now=  142759 end=    1054854    113628    319093 U=    53.99 T=  176.3 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  98. x2= 133. y1=  1.45 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   303 11/20/2020
AAA2     1 Chile Confirmed cc1=  .997046 cc2=  .828015 lx= 13.86891 if=  99 il= 133 6/3/2020   n=  34 now=  142759 end=    1054854    113628    319093 U=    53.90 T=  176.2 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  99. x2= 133. y1=  1.43 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   303 11/20/2020
AAA2     1 Chile Confirmed cc1=  .997159 cc2=  .825661 lx= 13.86891 if= 100 il= 133 6/3/2020   n=  33 now=  142759 end=    1054854    113628    319093 U=    53.53 T=  175.9 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1= 100. x2= 133. y1=  1.42 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   302 11/19/2020
AAA2     1 Chile Confirmed cc1=  .997261 cc2=  .823184 lx= 13.86891 if= 101 il= 133 6/3/2020   n=  32 now=  142759 end=    1054854    113628    319093 U=    53.62 T=  176.0 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1= 101. x2= 133. y1=  1.40 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   302 11/19/2020
AAA2     1 Chile Confirmed cc1=  .997505 cc2=  .820729 lx= 13.86891 if= 102 il= 133 6/3/2020   n=  31 now=  142759 end=    1054854    113628    319093 U=    53.39 T=  175.8 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1= 102. x2= 133. y1=  1.38 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   301 11/18/2020
AAA2     1 Chile Confirmed cc1=  .997815 cc2=  .818210 lx= 13.86891 if= 103 il= 133 6/3/2020   n=  30 now=  142759 end=    1054854    113628    319093 U=    52.78 T=  175.3 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1= 103. x2= 133. y1=  1.37 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   299 11/16/2020
AAA2     1 Chile Confirmed cc1=  .998064 cc2=  .815489 lx= 13.86891 if= 104 il= 133 6/3/2020   n=  29 now=  142759 end=    1054854    113628    319093 U=    52.55 T=  175.1 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1= 104. x2= 133. y1=  1.35 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   299 11/16/2020
AAA2     1 Chile Confirmed cc1=  .998380 cc2=  .812684 lx= 13.86891 if= 105 il= 133 6/3/2020   n=  28 now=  142759 end=    1054854    113628    319093 U=    51.85 T=  174.5 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1= 105. x2= 133. y1=  1.34 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   296 11/13/2020
AAA2     1 Chile Confirmed cc1=  .998601 cc2=  .809618 lx= 13.86891 if= 106 il= 133 6/3/2020   n=  27 now=  142759 end=    1054854    113628    319093 U=    51.63 T=  174.4 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1= 106. x2= 133. y1=  1.32 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   296 11/13/2020
AAA2     1 Chile Confirmed cc1=  .998879 cc2=  .806429 lx= 13.86891 if= 107 il= 133 6/3/2020   n=  26 now=  142759 end=    1054854    113628    319093 U=    51.16 T=  174.0 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1= 107. x2= 133. y1=  1.31 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   294 11/11/2020
AAA2     1 Chile Confirmed cc1=  .999135 cc2=  .803019 lx= 13.86891 if= 108 il= 133 6/3/2020   n=  25 now=  142759 end=    1054854    113628    319093 U=    50.45 T=  173.4 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1= 108. x2= 133. y1=  1.30 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   292 11/9/2020 
AAA2     1 Chile Confirmed cc1=  .999285 cc2=  .799285 lx= 13.86891 if= 109 il= 133 6/3/2020   n=  24 now=  142759 end=    1054854    113628    319093 U=    50.07 T=  173.1 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 109. x2= 133. y1=  1.28 y2=   .80     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   291 11/8/2020 
AAA2     1 Chile Confirmed cc1=  .999412 cc2=  .795287 lx= 13.81891 if= 110 il= 133 6/3/2020   n=  23 now=  142759 end=    1003408    113628    319093 U=    48.27 T=  170.6 p1= 602.9 p2=    14.2 ed=   284 11/1/2020   x1= 110. x2= 133. y1=  1.26 y2=   .78     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   284 11/1/2020 
AAA2     1 Chile Confirmed cc1=  .999405 cc2=  .790890 lx= 13.59891 if= 111 il= 133 6/3/2020   n=  22 now=  142759 end=     805254    113628    319093 U=    43.85 T=  162.5 p1= 464.1 p2=    17.7 ed=   265 10/13/2020  x1= 111. x2= 133. y1=  1.17 y2=   .67     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   265 10/13/2020
AAA2     1 Chile Confirmed cc1=  .999343 cc2=  .786143 lx= 13.47891 if= 112 il= 133 6/3/2020   n=  21 now=  142759 end=     714196    113628    319093 U=    41.92 T=  158.5 p1= 400.3 p2=    20.0 ed=   257 10/5/2020   x1= 112. x2= 133. y1=  1.11 y2=   .61     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   257 10/5/2020 
AAA2     1 Chile Confirmed cc1=  .999342 cc2=  .781124 lx= 13.26891 if= 113 il= 133 6/3/2020   n=  20 now=  142759 end=     578916    113628    319093 U=    38.18 T=  151.6 p1= 305.5 p2=    24.7 ed=   241 9/19/2020   x1= 113. x2= 133. y1=  1.01 y2=   .49     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   241 9/19/2020 
AAA2     1 Chile Confirmed cc1=  .999463 cc2=  .775856 lx= 13.02891 if= 114 il= 133 6/3/2020   n=  19 now=  142759 end=     455391    113628    319093 U=    33.60 T=  144.0 p1= 219.0 p2=    31.3 ed=   223 9/1/2020    x1= 114. x2= 133. y1=   .89 y2=   .33     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   223 9/1/2020  
AAA2     1 Chile Confirmed cc1=  .999706 cc2=  .770290 lx= 12.80891 if= 115 il= 133 6/3/2020   n=  18 now=  142759 end=     365460    113628    319093 U=    28.91 T=  137.5 p1= 156.0 p2=    39.1 ed=   205 8/14/2020   x1= 115. x2= 133. y1=   .78 y2=   .16     
GP: Confirmed Chile 6/3/2020        133  142759   365460  113628   319093     3   205 8/14/2020 
AAA1     1 Chile Confirmed cc1=  .999825 cc2=  .764123 lx= 12.66891 if= 116 il= 133 6/3/2020   n=  17 now=  142759 end=     317715    113628    319093 U=    25.90 T=  133.7 p1= 122.6 p2=    44.9 ed=   194 8/3/2020    x1= 116. x2= 133. y1=   .68 y2=   .03 BEST
AAA2     1 Chile Confirmed cc1=  .999825 cc2=  .764123 lx= 12.67391 if= 116 il= 133 6/3/2020   n=  17 now=  142759 end=     317715    113628    319093 U=    25.90 T=  133.7 p1= 122.6 p2=    44.9 ed=   194 8/3/2020    x1= 116. x2= 133. y1=   .68 y2=   .03 BEST
GP: Confirmed Chile 6/3/2020        133  142759   317715  113628   319093     3   194 8/3/2020  
AAA2     1 Chile Confirmed cc1=  .999867 cc2=  .757331 lx= 12.58891 if= 117 il= 133 6/3/2020   n=  16 now=  142759 end=     293288    113628    319093 U=    23.92 T=  131.7 p1= 105.4 p2=    48.7 ed=   188 7/28/2020   x1= 117. x2= 133. y1=   .62 y2=  -.05     
GP: Confirmed Chile 6/3/2020        133  142759   293288  113628   319093     3   188 7/28/2020 
AAA2     1 Chile Confirmed cc1=  .999845 cc2=  .749845 lx= 12.61891 if= 118 il= 133 6/3/2020   n=  15 now=  142759 end=     302220    113628    319093 U=    24.43 T=  132.5 p1= 111.7 p2=    47.2 ed=   190 7/30/2020   x1= 118. x2= 133. y1=   .59 y2=  -.02     
GP: Confirmed Chile 6/3/2020        133  142759   302220  113628   319093     3   190 7/30/2020 
AAA1     1 Chile Confirmed cc1=  .999837 cc2=  .741638 lx= 12.67891 if= 119 il= 133 6/3/2020   n=  14 now=  142759 end=     320909    113628    319093 U=    25.72 T=  134.0 p1= 124.8 p2=    44.5 ed=   194 8/3/2020    x1= 119. x2= 133. y1=   .58 y2=   .04 BEST
AAA2     1 Chile Confirmed cc1=  .999837 cc2=  .741638 lx= 12.67791 if= 119 il= 133 6/3/2020   n=  14 now=  142759 end=     320909    113628    319093 U=    25.72 T=  134.0 p1= 124.8 p2=    44.5 ed=   194 8/3/2020    x1= 119. x2= 133. y1=   .58 y2=   .04 BEST
GP: Confirmed Chile 6/3/2020        133  142759   320909  113628   319093     3   194 8/3/2020  
AAA2     1 Chile Confirmed cc1=  .999810 cc2=  .732549 lx= 12.72891 if= 120 il= 133 6/3/2020   n=  13 now=  142759 end=     337362    113628    319093 U=    26.79 T=  135.3 p1= 136.3 p2=    42.3 ed=   198 8/7/2020    x1= 120. x2= 133. y1=   .57 y2=   .08     
GP: Confirmed Chile 6/3/2020        133  142759   337362  113628   319093     3   198 8/7/2020  
AAA2     1 Chile Confirmed cc1=  .999768 cc2=  .722418 lx= 12.76891 if= 121 il= 133 6/3/2020   n=  12 now=  142759 end=     351130    113628    319093 U=    27.83 T=  136.4 p1= 146.0 p2=    40.7 ed=   202 8/11/2020   x1= 121. x2= 133. y1=   .55 y2=   .12     
GP: Confirmed Chile 6/3/2020        133  142759   351130  113628   319093     3   202 8/11/2020 
AAA2     1 Chile Confirmed cc1=  .999727 cc2=  .711052 lx= 12.68891 if= 122 il= 133 6/3/2020   n=  11 now=  142759 end=     324134    113628    319093 U=    25.98 T=  134.2 p1= 127.0 p2=    44.0 ed=   195 8/4/2020    x1= 122. x2= 133. y1=   .47 y2=   .05     
GP: Confirmed Chile 6/3/2020        133  142759   324134  113628   319093     3   195 8/4/2020  
AAA2     1 Chile Confirmed cc1=  .999645 cc2=  .698134 lx= 12.68891 if= 123 il= 133 6/3/2020   n=  10 now=  142759 end=     324134    113628    319093 U=    25.75 T=  134.2 p1= 127.0 p2=    44.0 ed=   194 8/3/2020    x1= 123. x2= 133. y1=   .44 y2=   .05     
GP: Confirmed Chile 6/3/2020        133  142759   324134  113628   319093     3   194 8/3/2020  
AAA2     1 Chile Confirmed cc1=  .999651 cc2=  .683423 lx= 13.00891 if= 124 il= 133 6/3/2020   n=   9 now=  142759 end=     446374    113628    319093 U=    33.01 T=  143.3 p1= 212.7 p2=    32.0 ed=   221 8/30/2020   x1= 124. x2= 133. y1=   .59 y2=   .31     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   221 8/30/2020 
AAA2     1 Chile Confirmed cc1=  .999520 cc2=  .666187 lx= 12.98891 if= 125 il= 133 6/3/2020   n=   8 now=  142759 end=     437535    113628    319093 U=    32.47 T=  142.7 p1= 206.5 p2=    32.6 ed=   219 8/28/2020   x1= 125. x2= 133. y1=   .55 y2=   .30     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   219 8/28/2020 
AAA2     1 Chile Confirmed cc1=  .999331 cc2=  .645777 lx= 13.21891 if= 126 il= 133 6/3/2020   n=   7 now=  142759 end=     550682    113628    319093 U=    37.63 T=  150.2 p1= 285.7 p2=    25.9 ed=   238 9/16/2020   x1= 126. x2= 133. y1=   .64 y2=   .46     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   238 9/16/2020 
AAA2     1 Chile Confirmed cc1=  .999006 cc2=  .621042 lx= 13.53891 if= 127 il= 133 6/3/2020   n=   6 now=  142759 end=     758359    113628    319093 U=    45.48 T=  162.2 p1= 431.2 p2=    18.8 ed=   269 10/17/2020  x1= 127. x2= 133. y1=   .77 y2=   .64     
GP: Confirmed Chile 6/3/2020        133  142759    -      113628   319093     3   269 10/17/2020
AAA2     1 Chile Confirmed cc1=  .998989 cc2=  .590741 lx= 12.32891 if= 128 il= 133 6/3/2020   n=   5 now=  142759 end=     226140    113628    319093 U=    17.60 T=  126.4 p1=  58.4 p2=    63.1 ed=   167 7/7/2020    x1= 128. x2= 133. y1=  -.09 y2=  -.37     
GP: Confirmed Chile 6/3/2020        133  142759   226140  113628   319093     3   167 7/7/2020  
AAA2     1 Chile Confirmed cc1=  .987858 cc2=  .884716 lx= 12.73891 if=  41 il= 134 6/4/2020   n=  93 now=  142759 end=     340752    118292    329641 U=    37.38 T=  136.1 p1= 138.7 p2=    41.9 ed=   224 9/2/2020    x1=  41. x2= 134. y1=  2.54 y2=   .06     
GP: Confirmed Chile 6/4/2020        134  142759   340752  118292   329641     2   224 9/2/2020  
AAA2     1 Chile Confirmed cc1=  .987810 cc2=  .884115 lx= 12.76891 if=  42 il= 134 6/4/2020   n=  92 now=  142759 end=     351130    118292    329641 U=    37.36 T=  137.2 p1= 146.0 p2=    40.7 ed=   225 9/3/2020    x1=  42. x2= 134. y1=  2.55 y2=   .08     
GP: Confirmed Chile 6/4/2020        134  142759   351130  118292   329641     2   225 9/3/2020  
AAA2     1 Chile Confirmed cc1=  .987970 cc2=  .883713 lx= 12.82891 if=  43 il= 134 6/4/2020   n=  91 now=  142759 end=     372843    118292    329641 U=    39.58 T=  139.5 p1= 161.2 p2=    38.3 ed=   232 9/10/2020   x1=  43. x2= 134. y1=  2.44 y2=   .14     
GP: Confirmed Chile 6/4/2020        134  142759   372843  118292   329641     2   232 9/10/2020 
AAA2     1 Chile Confirmed cc1=  .987777 cc2=  .882949 lx= 12.85891 if=  44 il= 134 6/4/2020   n=  90 now=  142759 end=     384197    118292    329641 U=    39.54 T=  140.5 p1= 169.1 p2=    37.2 ed=   233 9/11/2020   x1=  44. x2= 134. y1=  2.44 y2=   .16     
GP: Confirmed Chile 6/4/2020        134  142759   384197  118292   329641     2   233 9/11/2020 
AAA2     1 Chile Confirmed cc1=  .987729 cc2=  .882319 lx= 12.89891 if=  45 il= 134 6/4/2020   n=  89 now=  142759 end=     399877    118292    329641 U=    39.62 T=  141.8 p1= 180.1 p2=    35.7 ed=   235 9/13/2020   x1=  45. x2= 134. y1=  2.44 y2=   .20     
GP: Confirmed Chile 6/4/2020        134  142759   399877  118292   329641     2   235 9/13/2020 
AAA2     1 Chile Confirmed cc1=  .987909 cc2=  .881910 lx= 12.96891 if=  46 il= 134 6/4/2020   n=  88 now=  142759 end=     428871    118292    329641 U=    41.22 T=  144.4 p1= 200.4 p2=    33.3 ed=   241 9/19/2020   x1=  46. x2= 134. y1=  2.39 y2=   .25     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   241 9/19/2020 
AAA2     1 Chile Confirmed cc1=  .987961 cc2=  .881361 lx= 13.02891 if=  47 il= 134 6/4/2020   n=  87 now=  142759 end=     455391    118292    329641 U=    41.53 T=  146.4 p1= 219.0 p2=    31.3 ed=   244 9/22/2020   x1=  47. x2= 134. y1=  2.39 y2=   .30     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   244 9/22/2020 
AAA2     1 Chile Confirmed cc1=  .988310 cc2=  .881099 lx= 13.11891 if=  48 il= 134 6/4/2020   n=  86 now=  142759 end=     498277    118292    329641 U=    43.15 T=  149.7 p1= 249.0 p2=    28.7 ed=   251 9/29/2020   x1=  48. x2= 134. y1=  2.36 y2=   .36     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   251 9/29/2020 
AAA2     1 Chile Confirmed cc1=  .988660 cc2=  .880828 lx= 13.21891 if=  49 il= 134 6/4/2020   n=  85 now=  142759 end=     550682    118292    329641 U=    45.20 T=  153.5 p1= 285.7 p2=    25.9 ed=   260 10/8/2020   x1=  49. x2= 134. y1=  2.31 y2=   .43     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   260 10/8/2020 
AAA2     1 Chile Confirmed cc1=  .988902 cc2=  .880437 lx= 13.31891 if=  50 il= 134 6/4/2020   n=  84 now=  142759 end=     608597    118292    329641 U=    45.97 T=  156.7 p1= 326.3 p2=    23.5 ed=   265 10/13/2020  x1=  50. x2= 134. y1=  2.32 y2=   .49     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   265 10/13/2020
AAA2     1 Chile Confirmed cc1=  .989572 cc2=  .880463 lx= 13.47891 if=  51 il= 134 6/4/2020   n=  83 now=  142759 end=     714196    118292    329641 U=    49.19 T=  162.9 p1= 400.3 p2=    20.0 ed=   278 10/26/2020  x1=  51. x2= 134. y1=  2.27 y2=   .59     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   278 10/26/2020
AAA2     1 Chile Confirmed cc1=  .990046 cc2=  .880282 lx= 13.62891 if=  52 il= 134 6/4/2020   n=  82 now=  142759 end=     829777    118292    329641 U=    51.69 T=  168.5 p1= 481.2 p2=    17.2 ed=   290 11/7/2020   x1=  52. x2= 134. y1=  2.25 y2=   .67     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   290 11/7/2020 
AAA2     1 Chile Confirmed cc1=  .990576 cc2=  .880144 lx= 13.80891 if=  53 il= 134 6/4/2020   n=  81 now=  142759 end=     993424    118292    329641 U=    54.12 T=  174.9 p1= 595.9 p2=    14.4 ed=   302 11/19/2020  x1=  53. x2= 134. y1=  2.25 y2=   .76     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   302 11/19/2020
AAA2     1 Chile Confirmed cc1=  .991344 cc2=  .880233 lx= 13.86891 if=  54 il= 134 6/4/2020   n=  80 now=  142759 end=    1054854    118292    329641 U=    57.36 T=  178.9 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  54. x2= 134. y1=  2.18 y2=   .78     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   314 12/1/2020 
AAA2     1 Chile Confirmed cc1=  .991490 cc2=  .879687 lx= 13.86891 if=  55 il= 134 6/4/2020   n=  79 now=  142759 end=    1054854    118292    329641 U=    57.89 T=  179.3 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  55. x2= 134. y1=  2.15 y2=   .78     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   315 12/2/2020 
AAA2     1 Chile Confirmed cc1=  .991575 cc2=  .879066 lx= 13.86891 if=  56 il= 134 6/4/2020   n=  78 now=  142759 end=    1054854    118292    329641 U=    58.00 T=  179.4 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  56. x2= 134. y1=  2.13 y2=   .78     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   316 12/3/2020 
AAA2     1 Chile Confirmed cc1=  .991685 cc2=  .878458 lx= 13.86891 if=  57 il= 134 6/4/2020   n=  77 now=  142759 end=    1054854    118292    329641 U=    57.26 T=  178.8 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  57. x2= 134. y1=  2.13 y2=   .78     
GP: Confirmed Chile 6/4/2020        134  142759    -      118292   329641     2   313 11/30/2020
