TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       13464.00000        9.50777
TAB:  Nigeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Nigeria Confirmed cc1=  .998762 cc2=  .794637 lx=  9.34777 if=  94 il= 117 5/18/2020  n=  23 now=   13464 end=      11473      6175      9202 U=    17.69 T=  108.5 p1= -14.8 p2=   117.4 ed=   150 6/20/2020   x1=  94. x2= 117. y1=   .82 y2=  -.48     
GP: Confirmed Nigeria 5/18/2020       117   13464    11473    6175     9202     3   150 6/20/2020 
AAA2     1 Nigeria Confirmed cc1=  .998910 cc2=  .790395 lx=  9.28777 if=  95 il= 117 5/18/2020  n=  22 now=   13464 end=      10805      6175      9202 U=    16.41 T=  107.5 p1= -19.7 p2=   124.6 ed=   146 6/16/2020   x1=  95. x2= 117. y1=   .76 y2=  -.58     
GP: Confirmed Nigeria 5/18/2020       117   13464    10805    6175     9202     3   146 6/16/2020 
AAA2     1 Nigeria Confirmed cc1=  .998921 cc2=  .785720 lx=  9.25777 if=  96 il= 117 5/18/2020  n=  21 now=   13464 end=      10485      6175      9202 U=    15.46 T=  107.2 p1= -22.1 p2=   128.4 ed=   143 6/13/2020   x1=  96. x2= 117. y1=   .72 y2=  -.64     
GP: Confirmed Nigeria 5/18/2020       117   13464    10485    6175     9202     3   143 6/13/2020 
AAA2     1 Nigeria Confirmed cc1=  .998759 cc2=  .780541 lx=  9.25777 if=  97 il= 117 5/18/2020  n=  20 now=   13464 end=      10485      6175      9202 U=    15.50 T=  107.1 p1= -22.1 p2=   128.4 ed=   143 6/13/2020   x1=  97. x2= 117. y1=   .65 y2=  -.64     
GP: Confirmed Nigeria 5/18/2020       117   13464    10485    6175     9202     3   143 6/13/2020 
AAA2     1 Nigeria Confirmed cc1=  .998567 cc2=  .774960 lx=  9.24777 if=  98 il= 117 5/18/2020  n=  19 now=   13464 end=      10381      6175      9202 U=    15.34 T=  107.0 p1= -22.9 p2=   129.7 ed=   143 6/13/2020   x1=  98. x2= 117. y1=   .58 y2=  -.65     
GP: Confirmed Nigeria 5/18/2020       117   13464    10381    6175     9202     3   143 6/13/2020 
AAA2     1 Nigeria Confirmed cc1=  .998338 cc2=  .768922 lx=  9.23777 if=  99 il= 117 5/18/2020  n=  18 now=   13464 end=      10278      6175      9202 U=    15.15 T=  106.8 p1= -23.7 p2=   131.0 ed=   142 6/12/2020   x1=  99. x2= 117. y1=   .51 y2=  -.67     
GP: Confirmed Nigeria 5/18/2020       117   13464    10278    6175     9202     3   142 6/12/2020 
AAA2     1 Nigeria Confirmed cc1=  .998063 cc2=  .762361 lx=  9.21777 if= 100 il= 117 5/18/2020  n=  17 now=   13464 end=      10074      6175      9202 U=    14.87 T=  106.4 p1= -25.2 p2=   133.7 ed=   141 6/11/2020   x1= 100. x2= 117. y1=   .43 y2=  -.71     
GP: Confirmed Nigeria 5/18/2020       117   13464    10074    6175     9202     3   141 6/11/2020 
AAA2     1 Nigeria Confirmed cc1=  .997815 cc2=  .755279 lx=  9.18777 if= 101 il= 117 5/18/2020  n=  16 now=   13464 end=       9776      6175      9202 U=    14.27 T=  105.9 p1= -27.4 p2=   137.7 ed=   139 6/9/2020    x1= 101. x2= 117. y1=   .34 y2=  -.78     
GP: Confirmed Nigeria 5/18/2020       117   13464     9776    6175     9202     3   139 6/9/2020  
AAA2     1 Nigeria Confirmed cc1=  .997584 cc2=  .747584 lx=  9.15777 if= 102 il= 117 5/18/2020  n=  15 now=   13464 end=       9487      6175      9202 U=    13.44 T=  105.6 p1= -29.5 p2=   141.9 ed=   137 6/7/2020    x1= 102. x2= 117. y1=   .27 y2=  -.85     
GP: Confirmed Nigeria 5/18/2020       117   13464     9487    6175     9202     3   137 6/7/2020  
AAA1     1 Nigeria Confirmed cc1=  .997124 cc2=  .738925 lx=  9.13777 if= 103 il= 117 5/18/2020  n=  14 now=   13464 end=       9300      6175      9202 U=    13.03 T=  105.4 p1= -30.9 p2=   144.8 ed=   136 6/6/2020    x1= 103. x2= 117. y1=   .18 y2=  -.89 BEST
AAA2     1 Nigeria Confirmed cc1=  .997124 cc2=  .738925 lx=  9.13577 if= 103 il= 117 5/18/2020  n=  14 now=   13464 end=       9300      6175      9202 U=    13.03 T=  105.4 p1= -30.9 p2=   144.8 ed=   136 6/6/2020    x1= 103. x2= 117. y1=   .18 y2=  -.89 BEST
GP: Confirmed Nigeria 5/18/2020       117   13464     9300    6175     9202     3   136 6/6/2020  
AAA1     1 Nigeria Confirmed cc1=  .996574 cc2=  .729313 lx=  9.10777 if= 104 il= 117 5/18/2020  n=  13 now=   13464 end=       9025      6175      9202 U=    12.03 T=  105.3 p1= -33.0 p2=   149.2 ed=   133 6/3/2020    x1= 104. x2= 117. y1=   .11 y2=  -.97 BEST
AAA2     1 Nigeria Confirmed cc1=  .996575 cc2=  .729313 lx=  9.11177 if= 104 il= 117 5/18/2020  n=  13 now=   13464 end=       9025      6175      9202 U=    12.03 T=  105.3 p1= -33.0 p2=   149.2 ed=   133 6/3/2020    x1= 104. x2= 117. y1=   .11 y2=  -.97 BEST
GP: Confirmed Nigeria 5/18/2020       117   13464     9025    6175     9202     3   133 6/3/2020  
AAA1     1 Nigeria Confirmed cc1=  .995829 cc2=  .718479 lx=  9.13777 if= 105 il= 117 5/18/2020  n=  12 now=   13464 end=       9300      6175      9202 U=    12.32 T=  106.0 p1= -30.9 p2=   144.8 ed=   135 6/5/2020    x1= 105. x2= 117. y1=   .08 y2=  -.89 BEST
AAA2     1 Nigeria Confirmed cc1=  .995829 cc2=  .718479 lx=  9.13877 if= 105 il= 117 5/18/2020  n=  12 now=   13464 end=       9300      6175      9202 U=    12.32 T=  106.0 p1= -30.9 p2=   144.8 ed=   135 6/5/2020    x1= 105. x2= 117. y1=   .08 y2=  -.89 BEST
GP: Confirmed Nigeria 5/18/2020       117   13464     9300    6175     9202     3   135 6/5/2020  
AAA2     1 Nigeria Confirmed cc1=  .996699 cc2=  .708024 lx=  9.36777 if= 106 il= 117 5/18/2020  n=  11 now=   13464 end=      11705      6175      9202 U=    17.48 T=  109.2 p1= -13.1 p2=   115.0 ed=   150 6/20/2020   x1= 106. x2= 117. y1=   .18 y2=  -.45     
GP: Confirmed Nigeria 5/18/2020       117   13464    11705    6175     9202     3   150 6/20/2020 
AAA2     1 Nigeria Confirmed cc1=  .998177 cc2=  .696666 lx= 10.41777 if= 107 il= 117 5/18/2020  n=  10 now=   13464 end=      33448      6175      9202 U=    41.81 T=  138.9 p1= 148.4 p2=    40.3 ed=   237 9/15/2020   x1= 107. x2= 117. y1=   .76 y2=   .52     
GP: Confirmed Nigeria 5/18/2020       117   13464    33448    6175     9202     3   237 9/15/2020 
AAA2     1 Nigeria Confirmed cc1=  .998147 cc2=  .681919 lx= 11.50777 if= 108 il= 117 5/18/2020  n=   9 now=   13464 end=      99486      6175      9202 U=    67.39 T=  185.9 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1= 108. x2= 117. y1=  1.16 y2=  1.02     
GP: Confirmed Nigeria 5/18/2020       117   13464    -        6175     9202     3   344 12/31/2020
AAA2     1 Nigeria Confirmed cc1=  .997725 cc2=  .664391 lx= 11.50777 if= 109 il= 117 5/18/2020  n=   8 now=   13464 end=      99486      6175      9202 U=    69.49 T=  188.0 p1= 638.9 p2=    13.5 ed=   352 1/8/2021    x1= 109. x2= 117. y1=  1.14 y2=  1.02     
GP: Confirmed Nigeria 5/18/2020       117   13464    -        6175     9202     3   352 1/8/2021  
AAA2     1 Nigeria Confirmed cc1=  .996817 cc2=  .643263 lx= 11.50777 if= 110 il= 117 5/18/2020  n=   7 now=   13464 end=      99486      6175      9202 U=    71.57 T=  190.2 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1= 110. x2= 117. y1=  1.12 y2=  1.02     
GP: Confirmed Nigeria 5/18/2020       117   13464    -        6175     9202     3   359 1/15/2021 
AAA2     1 Nigeria Confirmed cc1=  .997735 cc2=  .619770 lx= 11.50777 if= 111 il= 117 5/18/2020  n=   6 now=   13464 end=      99486      6175      9202 U=    68.46 T=  187.0 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1= 111. x2= 117. y1=  1.11 y2=  1.02     
GP: Confirmed Nigeria 5/18/2020       117   13464    -        6175     9202     3   348 1/4/2021  
AAA2     1 Nigeria Confirmed cc1=  .997530 cc2=  .589282 lx= 11.50777 if= 112 il= 117 5/18/2020  n=   5 now=   13464 end=      99486      6175      9202 U=    66.55 T=  185.0 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1= 112. x2= 117. y1=  1.10 y2=  1.02     
GP: Confirmed Nigeria 5/18/2020       117   13464    -        6175     9202     3   342 12/29/2020
AAA2     1 Nigeria Confirmed cc1=  .993706 cc2=  .883275 lx= 11.46777 if=  37 il= 118 5/19/2020  n=  81 now=   13464 end=      95585      6401     10694 U=    56.06 T=  173.8 p1= 609.9 p2=    14.1 ed=   306 11/23/2020  x1=  37. x2= 118. y1=  2.44 y2=   .99     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   306 11/23/2020
AAA2     1 Nigeria Confirmed cc1=  .994027 cc2=  .882916 lx= 11.36777 if=  38 il= 118 5/19/2020  n=  80 now=   13464 end=      86489      6401     10694 U=    54.28 T=  169.9 p1= 542.4 p2=    15.6 ed=   298 11/15/2020  x1=  38. x2= 118. y1=  2.43 y2=   .96     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   298 11/15/2020
AAA2     1 Nigeria Confirmed cc1=  .994278 cc2=  .882474 lx= 11.27777 if=  39 il= 118 5/19/2020  n=  79 now=   13464 end=      79045      6401     10694 U=    52.63 T=  166.5 p1= 487.1 p2=    17.0 ed=   290 11/7/2020   x1=  39. x2= 118. y1=  2.42 y2=   .92     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   290 11/7/2020 
AAA2     1 Nigeria Confirmed cc1=  .994456 cc2=  .881947 lx= 11.18777 if=  40 il= 118 5/19/2020  n=  78 now=   13464 end=      72241      6401     10694 U=    50.99 T=  163.1 p1= 436.5 p2=    18.6 ed=   283 10/31/2020  x1=  40. x2= 118. y1=  2.41 y2=   .89     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   283 10/31/2020
AAA2     1 Nigeria Confirmed cc1=  .994562 cc2=  .881334 lx= 11.10777 if=  41 il= 118 5/19/2020  n=  77 now=   13464 end=      66687      6401     10694 U=    49.49 T=  160.1 p1= 395.3 p2=    20.2 ed=   276 10/24/2020  x1=  41. x2= 118. y1=  2.41 y2=   .85     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   276 10/24/2020
AAA2     1 Nigeria Confirmed cc1=  .994594 cc2=  .880634 lx= 11.04777 if=  42 il= 118 5/19/2020  n=  76 now=   13464 end=      62804      6401     10694 U=    48.21 T=  157.8 p1= 366.5 p2=    21.4 ed=   271 10/19/2020  x1=  42. x2= 118. y1=  2.40 y2=   .83     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   271 10/19/2020
AAA2     1 Nigeria Confirmed cc1=  .994555 cc2=  .879847 lx= 10.98777 if=  43 il= 118 5/19/2020  n=  75 now=   13464 end=      59146      6401     10694 U=    46.94 T=  155.5 p1= 339.3 p2=    22.8 ed=   266 10/14/2020  x1=  43. x2= 118. y1=  2.40 y2=   .80     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   266 10/14/2020
AAA2     1 Nigeria Confirmed cc1=  .994448 cc2=  .878978 lx= 10.93777 if=  44 il= 118 5/19/2020  n=  74 now=   13464 end=      56261      6401     10694 U=    45.80 T=  153.6 p1= 317.9 p2=    23.9 ed=   261 10/9/2020   x1=  44. x2= 118. y1=  2.39 y2=   .78     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   261 10/9/2020 
AAA2     1 Nigeria Confirmed cc1=  .994280 cc2=  .878032 lx= 10.90777 if=  45 il= 118 5/19/2020  n=  73 now=   13464 end=      54599      6401     10694 U=    44.87 T=  152.2 p1= 305.5 p2=    24.7 ed=   258 10/6/2020   x1=  45. x2= 118. y1=  2.39 y2=   .76     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   258 10/6/2020 
AAA2     1 Nigeria Confirmed cc1=  .994061 cc2=  .877020 lx= 10.87777 if=  46 il= 118 5/19/2020  n=  72 now=   13464 end=      52985      6401     10694 U=    43.95 T=  150.9 p1= 293.5 p2=    25.4 ed=   254 10/2/2020   x1=  46. x2= 118. y1=  2.39 y2=   .75     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   254 10/2/2020 
AAA2     1 Nigeria Confirmed cc1=  .993810 cc2=  .875959 lx= 10.87777 if=  47 il= 118 5/19/2020  n=  71 now=   13464 end=      52985      6401     10694 U=    45.15 T=  151.8 p1= 293.5 p2=    25.4 ed=   258 10/6/2020   x1=  47. x2= 118. y1=  2.32 y2=   .75     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   258 10/6/2020 
AAA2     1 Nigeria Confirmed cc1=  .993623 cc2=  .874945 lx= 10.83777 if=  48 il= 118 5/19/2020  n=  70 now=   13464 end=      50907      6401     10694 U=    44.09 T=  150.2 p1= 278.1 p2=    26.4 ed=   254 10/2/2020   x1=  48. x2= 118. y1=  2.32 y2=   .73     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   254 10/2/2020 
AAA2     1 Nigeria Confirmed cc1=  .993376 cc2=  .873853 lx= 10.80777 if=  49 il= 118 5/19/2020  n=  69 now=   13464 end=      49403      6401     10694 U=    43.14 T=  148.8 p1= 266.9 p2=    27.3 ed=   250 9/28/2020   x1=  49. x2= 118. y1=  2.31 y2=   .71     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   250 9/28/2020 
AAA2     1 Nigeria Confirmed cc1=  .993085 cc2=  .872700 lx= 10.80777 if=  50 il= 118 5/19/2020  n=  68 now=   13464 end=      49403      6401     10694 U=    42.52 T=  148.4 p1= 266.9 p2=    27.3 ed=   248 9/26/2020   x1=  50. x2= 118. y1=  2.31 y2=   .71     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   248 9/26/2020 
AAA2     1 Nigeria Confirmed cc1=  .992782 cc2=  .871514 lx= 10.81777 if=  51 il= 118 5/19/2020  n=  67 now=   13464 end=      49899      6401     10694 U=    42.00 T=  148.2 p1= 270.6 p2=    27.0 ed=   247 9/25/2020   x1=  51. x2= 118. y1=  2.31 y2=   .72     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   247 9/25/2020 
AAA2     1 Nigeria Confirmed cc1=  .992514 cc2=  .870345 lx= 10.86777 if=  52 il= 118 5/19/2020  n=  66 now=   13464 end=      52458      6401     10694 U=    41.87 T=  149.1 p1= 289.6 p2=    25.7 ed=   247 9/25/2020   x1=  52. x2= 118. y1=  2.32 y2=   .74     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   247 9/25/2020 
AAA2     1 Nigeria Confirmed cc1=  .992365 cc2=  .869274 lx= 10.95777 if=  53 il= 118 5/19/2020  n=  65 now=   13464 end=      57398      6401     10694 U=    42.12 T=  151.1 p1= 326.3 p2=    23.5 ed=   250 9/28/2020   x1=  53. x2= 118. y1=  2.33 y2=   .79     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   250 9/28/2020 
AAA2     1 Nigeria Confirmed cc1=  .992481 cc2=  .868447 lx= 11.14777 if=  54 il= 118 5/19/2020  n=  64 now=   13464 end=      69409      6401     10694 U=    43.29 T=  155.6 p1= 415.5 p2=    19.4 ed=   257 10/5/2020   x1=  54. x2= 118. y1=  2.35 y2=   .87     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   257 10/5/2020 
AAA2     1 Nigeria Confirmed cc1=  .993153 cc2=  .868153 lx= 11.50777 if=  55 il= 118 5/19/2020  n=  63 now=   13464 end=      99486      6401     10694 U=    47.25 T=  165.7 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  55. x2= 118. y1=  2.34 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   277 10/25/2020
AAA2     1 Nigeria Confirmed cc1=  .993909 cc2=  .867921 lx= 11.50777 if=  56 il= 118 5/19/2020  n=  62 now=   13464 end=      99486      6401     10694 U=    50.22 T=  168.7 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1=  56. x2= 118. y1=  2.24 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   287 11/4/2020 
AAA2     1 Nigeria Confirmed cc1=  .993831 cc2=  .866831 lx= 11.50777 if=  57 il= 118 5/19/2020  n=  61 now=   13464 end=      99486      6401     10694 U=    49.41 T=  167.9 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  57. x2= 118. y1=  2.24 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   284 11/1/2020 
AAA2     1 Nigeria Confirmed cc1=  .994000 cc2=  .865963 lx= 11.50777 if=  58 il= 118 5/19/2020  n=  60 now=   13464 end=      99486      6401     10694 U=    50.40 T=  168.9 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1=  58. x2= 118. y1=  2.20 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   287 11/4/2020 
AAA2     1 Nigeria Confirmed cc1=  .993984 cc2=  .864884 lx= 11.50777 if=  59 il= 118 5/19/2020  n=  59 now=   13464 end=      99486      6401     10694 U=    52.63 T=  171.1 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  59. x2= 118. y1=  2.13 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   295 11/12/2020
AAA2     1 Nigeria Confirmed cc1=  .993685 cc2=  .863496 lx= 11.50777 if=  60 il= 118 5/19/2020  n=  58 now=   13464 end=      99486      6401     10694 U=    53.53 T=  172.0 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  60. x2= 118. y1=  2.09 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   298 11/15/2020
AAA2     1 Nigeria Confirmed cc1=  .993354 cc2=  .862048 lx= 11.50777 if=  61 il= 118 5/19/2020  n=  57 now=   13464 end=      99486      6401     10694 U=    54.43 T=  172.9 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  61. x2= 118. y1=  2.06 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   301 11/18/2020
AAA2     1 Nigeria Confirmed cc1=  .993049 cc2=  .860596 lx= 11.50777 if=  62 il= 118 5/19/2020  n=  56 now=   13464 end=      99486      6401     10694 U=    54.11 T=  172.6 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  62. x2= 118. y1=  2.04 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   300 11/17/2020
AAA2     1 Nigeria Confirmed cc1=  .992702 cc2=  .859072 lx= 11.50777 if=  63 il= 118 5/19/2020  n=  55 now=   13464 end=      99486      6401     10694 U=    54.15 T=  172.7 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  63. x2= 118. y1=  2.02 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   300 11/17/2020
AAA2     1 Nigeria Confirmed cc1=  .992338 cc2=  .857498 lx= 11.50777 if=  64 il= 118 5/19/2020  n=  54 now=   13464 end=      99486      6401     10694 U=    54.92 T=  173.4 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  64. x2= 118. y1=  1.99 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   303 11/20/2020
AAA2     1 Nigeria Confirmed cc1=  .992040 cc2=  .855957 lx= 11.50777 if=  65 il= 118 5/19/2020  n=  53 now=   13464 end=      99486      6401     10694 U=    54.47 T=  173.0 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  65. x2= 118. y1=  1.98 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   301 11/18/2020
AAA2     1 Nigeria Confirmed cc1=  .991676 cc2=  .854316 lx= 11.50777 if=  66 il= 118 5/19/2020  n=  52 now=   13464 end=      99486      6401     10694 U=    55.36 T=  173.9 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  66. x2= 118. y1=  1.95 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   304 11/21/2020
AAA2     1 Nigeria Confirmed cc1=  .991442 cc2=  .852767 lx= 11.50777 if=  67 il= 118 5/19/2020  n=  51 now=   13464 end=      99486      6401     10694 U=    56.20 T=  174.7 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  67. x2= 118. y1=  1.92 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   307 11/24/2020
AAA2     1 Nigeria Confirmed cc1=  .991422 cc2=  .851394 lx= 11.50777 if=  68 il= 118 5/19/2020  n=  50 now=   13464 end=      99486      6401     10694 U=    56.64 T=  175.2 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  68. x2= 118. y1=  1.89 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   308 11/25/2020
AAA2     1 Nigeria Confirmed cc1=  .991596 cc2=  .850174 lx= 11.50777 if=  69 il= 118 5/19/2020  n=  49 now=   13464 end=      99486      6401     10694 U=    55.80 T=  174.3 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  69. x2= 118. y1=  1.89 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   305 11/22/2020
AAA2     1 Nigeria Confirmed cc1=  .991617 cc2=  .848760 lx= 11.50777 if=  70 il= 118 5/19/2020  n=  48 now=   13464 end=      99486      6401     10694 U=    57.21 T=  175.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  70. x2= 118. y1=  1.85 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   310 11/27/2020
AAA2     1 Nigeria Confirmed cc1=  .992195 cc2=  .847858 lx= 11.50777 if=  71 il= 118 5/19/2020  n=  47 now=   13464 end=      99486      6401     10694 U=    56.62 T=  175.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  71. x2= 118. y1=  1.84 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   308 11/25/2020
AAA2     1 Nigeria Confirmed cc1=  .992732 cc2=  .846867 lx= 11.50777 if=  72 il= 118 5/19/2020  n=  46 now=   13464 end=      99486      6401     10694 U=    56.87 T=  175.4 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  72. x2= 118. y1=  1.82 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   309 11/26/2020
AAA2     1 Nigeria Confirmed cc1=  .993551 cc2=  .846109 lx= 11.50777 if=  73 il= 118 5/19/2020  n=  45 now=   13464 end=      99486      6401     10694 U=    55.84 T=  174.4 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  73. x2= 118. y1=  1.82 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   306 11/23/2020
AAA2     1 Nigeria Confirmed cc1=  .994180 cc2=  .845108 lx= 11.50777 if=  74 il= 118 5/19/2020  n=  44 now=   13464 end=      99486      6401     10694 U=    55.51 T=  174.0 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  74. x2= 118. y1=  1.80 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   305 11/22/2020
AAA2     1 Nigeria Confirmed cc1=  .994871 cc2=  .844116 lx= 11.50777 if=  75 il= 118 5/19/2020  n=  43 now=   13464 end=      99486      6401     10694 U=    54.54 T=  173.0 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  75. x2= 118. y1=  1.80 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   301 11/18/2020
AAA2     1 Nigeria Confirmed cc1=  .995382 cc2=  .842883 lx= 11.50777 if=  76 il= 118 5/19/2020  n=  42 now=   13464 end=      99486      6401     10694 U=    54.01 T=  172.5 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  76. x2= 118. y1=  1.79 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   299 11/16/2020
AAA2     1 Nigeria Confirmed cc1=  .995859 cc2=  .841556 lx= 11.50777 if=  77 il= 118 5/19/2020  n=  41 now=   13464 end=      99486      6401     10694 U=    53.70 T=  172.2 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  77. x2= 118. y1=  1.77 y2=  1.01     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   298 11/15/2020
AAA2     1 Nigeria Confirmed cc1=  .996855 cc2=  .838741 lx= 10.93777 if=  79 il= 118 5/19/2020  n=  39 now=   13464 end=      56261      6401     10694 U=    44.54 T=  152.6 p1= 317.9 p2=    23.9 ed=   257 10/5/2020   x1=  79. x2= 118. y1=  1.65 y2=   .78     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   257 10/5/2020 
AAA2     1 Nigeria Confirmed cc1=  .997336 cc2=  .837208 lx= 10.63777 if=  80 il= 118 5/19/2020  n=  38 now=   13464 end=      41679      6401     10694 U=    39.73 T=  142.9 p1= 209.6 p2=    32.3 ed=   236 9/14/2020   x1=  80. x2= 118. y1=  1.58 y2=   .63     
GP: Confirmed Nigeria 5/19/2020       118   13464    -        6401    10694     6   236 9/14/2020 
AAA2     1 Nigeria Confirmed cc1=  .997744 cc2=  .835522 lx= 10.40777 if=  81 il= 118 5/19/2020  n=  37 now=   13464 end=      33116      6401     10694 U=    35.72 T=  135.8 p1= 146.0 p2=    40.7 ed=   220 8/29/2020   x1=  81. x2= 118. y1=  1.53 y2=   .50     
GP: Confirmed Nigeria 5/19/2020       118   13464    33116    6401    10694     6   220 8/29/2020 
AAA2     1 Nigeria Confirmed cc1=  .997964 cc2=  .833565 lx= 10.23777 if=  82 il= 118 5/19/2020  n=  36 now=   13464 end=      27938      6401     10694 U=    32.91 T=  130.8 p1= 107.5 p2=    48.2 ed=   208 8/17/2020   x1=  82. x2= 118. y1=  1.48 y2=   .39     
GP: Confirmed Nigeria 5/19/2020       118   13464    27938    6401    10694     6   208 8/17/2020 
AAA2     1 Nigeria Confirmed cc1=  .998114 cc2=  .831447 lx= 10.09777 if=  83 il= 118 5/19/2020  n=  35 now=   13464 end=      24288      6401     10694 U=    30.66 T=  126.8 p1=  80.4 p2=    55.4 ed=   199 8/8/2020    x1=  83. x2= 118. y1=  1.43 y2=   .29     
GP: Confirmed Nigeria 5/19/2020       118   13464    24288    6401    10694     6   199 8/8/2020  
AAA2     1 Nigeria Confirmed cc1=  .998242 cc2=  .829211 lx=  9.97777 if=  84 il= 118 5/19/2020  n=  34 now=   13464 end=      21542      6401     10694 U=    28.69 T=  123.6 p1=  60.0 p2=    62.5 ed=   191 7/31/2020   x1=  84. x2= 118. y1=  1.38 y2=   .19     
GP: Confirmed Nigeria 5/19/2020       118   13464    21542    6401    10694     6   191 7/31/2020 
