TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6427.00000        8.76826
TAB:  Sudan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   252 9/30/2020 
AAA2     1 Sudan Confirmed cc1=  .996094 cc2=  .875708 lx= 10.20826 if=  69 il= 137 6/7/2020   n=  68 now=    6427 end=      27126      6161     10328 U=    39.58 T=  152.6 p1= 322.1 p2=    23.7 ed=   245 9/23/2020   x1=  69. x2= 137. y1=  2.11 y2=   .39     
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   245 9/23/2020 
AAA2     1 Sudan Confirmed cc1=  .996462 cc2=  .875194 lx= 10.11826 if=  70 il= 137 6/7/2020   n=  67 now=    6427 end=      24791      6161     10328 U=    37.86 T=  149.5 p1= 285.7 p2=    25.9 ed=   238 9/16/2020   x1=  70. x2= 137. y1=  2.10 y2=   .33     
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   238 9/16/2020 
AAA2     1 Sudan Confirmed cc1=  .996748 cc2=  .874579 lx= 10.03826 if=  71 il= 137 6/7/2020   n=  66 now=    6427 end=      22885      6161     10328 U=    36.62 T=  147.0 p1= 256.1 p2=    28.1 ed=   233 9/11/2020   x1=  71. x2= 137. y1=  2.07 y2=   .27     
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   233 9/11/2020 
AAA2     1 Sudan Confirmed cc1=  .997052 cc2=  .873960 lx=  9.95826 if=  72 il= 137 6/7/2020   n=  65 now=    6427 end=      21126      6161     10328 U=    35.59 T=  144.4 p1= 228.7 p2=    30.4 ed=   228 9/6/2020    x1=  72. x2= 137. y1=  2.04 y2=   .21     
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   228 9/6/2020  
AAA2     1 Sudan Confirmed cc1=  .997452 cc2=  .873417 lx=  9.88826 if=  73 il= 137 6/7/2020   n=  64 now=    6427 end=      19697      6161     10328 U=    34.12 T=  142.1 p1= 206.5 p2=    32.6 ed=   222 8/31/2020   x1=  73. x2= 137. y1=  2.03 y2=   .15     
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   222 8/31/2020 
AAA2     1 Sudan Confirmed cc1=  .997761 cc2=  .872761 lx=  9.82826 if=  74 il= 137 6/7/2020   n=  63 now=    6427 end=      18550      6161     10328 U=    33.22 T=  140.2 p1= 188.6 p2=    34.6 ed=   218 8/27/2020   x1=  74. x2= 137. y1=  1.99 y2=   .10     
GP: Confirmed Sudan 6/7/2020        137    6427    18550    6161    10328     7   218 8/27/2020 
AAA2     1 Sudan Confirmed cc1=  .998125 cc2=  .872136 lx=  9.76826 if=  75 il= 137 6/7/2020   n=  62 now=    6427 end=      17470      6161     10328 U=    31.89 T=  138.3 p1= 171.8 p2=    36.8 ed=   213 8/22/2020   x1=  75. x2= 137. y1=  1.99 y2=   .04     
GP: Confirmed Sudan 6/7/2020        137    6427    17470    6161    10328     7   213 8/22/2020 
AAA2     1 Sudan Confirmed cc1=  .998393 cc2=  .871392 lx=  9.71826 if=  76 il= 137 6/7/2020   n=  61 now=    6427 end=      16618      6161     10328 U=    31.04 T=  136.8 p1= 158.6 p2=    38.7 ed=   210 8/19/2020   x1=  76. x2= 137. y1=  1.96 y2=  -.01     
GP: Confirmed Sudan 6/7/2020        137    6427    16618    6161    10328     7   210 8/19/2020 
AAA2     1 Sudan Confirmed cc1=  .998679 cc2=  .870642 lx=  9.66826 if=  77 il= 137 6/7/2020   n=  60 now=    6427 end=      15807      6161     10328 U=    29.86 T=  135.2 p1= 145.9 p2=    40.7 ed=   205 8/14/2020   x1=  77. x2= 137. y1=  1.95 y2=  -.06     
GP: Confirmed Sudan 6/7/2020        137    6427    15807    6161    10328     7   205 8/14/2020 
AAA2     1 Sudan Confirmed cc1=  .998868 cc2=  .869768 lx=  9.62826 if=  78 il= 137 6/7/2020   n=  59 now=    6427 end=      15188      6161     10328 U=    28.96 T=  134.0 p1= 136.3 p2=    42.3 ed=   202 8/11/2020   x1=  78. x2= 137. y1=  1.93 y2=  -.10     
GP: Confirmed Sudan 6/7/2020        137    6427    15188    6161    10328     7   202 8/11/2020 
AAA2     1 Sudan Confirmed cc1=  .999003 cc2=  .868814 lx=  9.58826 if=  79 il= 137 6/7/2020   n=  58 now=    6427 end=      14592      6161     10328 U=    28.18 T=  132.8 p1= 127.0 p2=    44.0 ed=   199 8/8/2020    x1=  79. x2= 137. y1=  1.91 y2=  -.15     
GP: Confirmed Sudan 6/7/2020        137    6427    14592    6161    10328     7   199 8/8/2020  
AAA2     1 Sudan Confirmed cc1=  .999116 cc2=  .867809 lx=  9.55826 if=  80 il= 137 6/7/2020   n=  57 now=    6427 end=      14161      6161     10328 U=    27.50 T=  132.0 p1= 120.3 p2=    45.4 ed=   196 8/5/2020    x1=  80. x2= 137. y1=  1.89 y2=  -.18     
GP: Confirmed Sudan 6/7/2020        137    6427    14161    6161    10328     7   196 8/5/2020  
AAA2     1 Sudan Confirmed cc1=  .999195 cc2=  .866742 lx=  9.52826 if=  81 il= 137 6/7/2020   n=  56 now=    6427 end=      13742      6161     10328 U=    26.60 T=  131.1 p1= 113.8 p2=    46.8 ed=   193 8/2/2020    x1=  81. x2= 137. y1=  1.88 y2=  -.22     
GP: Confirmed Sudan 6/7/2020        137    6427    13742    6161    10328     7   193 8/2/2020  
AAA2     1 Sudan Confirmed cc1=  .999197 cc2=  .865566 lx=  9.51826 if=  82 il= 137 6/7/2020   n=  55 now=    6427 end=      13605      6161     10328 U=    26.84 T=  130.8 p1= 111.7 p2=    47.2 ed=   194 8/3/2020    x1=  82. x2= 137. y1=  1.82 y2=  -.23     
GP: Confirmed Sudan 6/7/2020        137    6427    13605    6161    10328     7   194 8/3/2020  
AAA2     1 Sudan Confirmed cc1=  .999300 cc2=  .864460 lx=  9.48826 if=  83 il= 137 6/7/2020   n=  54 now=    6427 end=      13203      6161     10328 U=    26.13 T=  129.9 p1= 105.4 p2=    48.7 ed=   191 7/31/2020   x1=  83. x2= 137. y1=  1.80 y2=  -.27     
GP: Confirmed Sudan 6/7/2020        137    6427    13203    6161    10328     7   191 7/31/2020 
AAA2     1 Sudan Confirmed cc1=  .999363 cc2=  .863280 lx=  9.46826 if=  84 il= 137 6/7/2020   n=  53 now=    6427 end=      12942      6161     10328 U=    25.36 T=  129.4 p1= 101.4 p2=    49.7 ed=   189 7/29/2020   x1=  84. x2= 137. y1=  1.79 y2=  -.30     
GP: Confirmed Sudan 6/7/2020        137    6427    12942    6161    10328     7   189 7/29/2020 
AAA2     1 Sudan Confirmed cc1=  .999351 cc2=  .861990 lx=  9.45826 if=  85 il= 137 6/7/2020   n=  52 now=    6427 end=      12813      6161     10328 U=    24.74 T=  129.3 p1=  99.4 p2=    50.2 ed=   187 7/27/2020   x1=  85. x2= 137. y1=  1.79 y2=  -.31     
GP: Confirmed Sudan 6/7/2020        137    6427    12813    6161    10328     7   187 7/27/2020 
AAA2     1 Sudan Confirmed cc1=  .999314 cc2=  .860639 lx=  9.45826 if=  86 il= 137 6/7/2020   n=  51 now=    6427 end=      12813      6161     10328 U=    24.32 T=  129.4 p1=  99.4 p2=    50.2 ed=   186 7/26/2020   x1=  86. x2= 137. y1=  1.79 y2=  -.31     
GP: Confirmed Sudan 6/7/2020        137    6427    12813    6161    10328     7   186 7/26/2020 
AAA2     1 Sudan Confirmed cc1=  .999334 cc2=  .859306 lx=  9.47826 if=  87 il= 137 6/7/2020   n=  50 now=    6427 end=      13072      6161     10328 U=    25.64 T=  129.7 p1= 103.4 p2=    49.2 ed=   190 7/30/2020   x1=  87. x2= 137. y1=  1.67 y2=  -.28     
GP: Confirmed Sudan 6/7/2020        137    6427    13072    6161    10328     7   190 7/30/2020 
AAA2     1 Sudan Confirmed cc1=  .999327 cc2=  .857906 lx=  9.46826 if=  88 il= 137 6/7/2020   n=  49 now=    6427 end=      12942      6161     10328 U=    24.98 T=  129.6 p1= 101.4 p2=    49.7 ed=   188 7/28/2020   x1=  88. x2= 137. y1=  1.66 y2=  -.30     
GP: Confirmed Sudan 6/7/2020        137    6427    12942    6161    10328     7   188 7/28/2020 
AAA2     1 Sudan Confirmed cc1=  .999286 cc2=  .856429 lx=  9.46826 if=  89 il= 137 6/7/2020   n=  48 now=    6427 end=      12942      6161     10328 U=    25.73 T=  129.3 p1= 101.4 p2=    49.7 ed=   190 7/30/2020   x1=  89. x2= 137. y1=  1.57 y2=  -.30     
GP: Confirmed Sudan 6/7/2020        137    6427    12942    6161    10328     7   190 7/30/2020 
AAA2     1 Sudan Confirmed cc1=  .999339 cc2=  .855002 lx=  9.43826 if=  90 il= 137 6/7/2020   n=  47 now=    6427 end=      12559      6161     10328 U=    24.73 T=  128.6 p1=  95.4 p2=    51.2 ed=   186 7/26/2020   x1=  90. x2= 137. y1=  1.56 y2=  -.34     
GP: Confirmed Sudan 6/7/2020        137    6427    12559    6161    10328     7   186 7/26/2020 
AAA2     1 Sudan Confirmed cc1=  .999309 cc2=  .853444 lx=  9.42826 if=  91 il= 137 6/7/2020   n=  46 now=    6427 end=      12434      6161     10328 U=    24.80 T=  128.2 p1=  93.5 p2=    51.7 ed=   186 7/26/2020   x1=  91. x2= 137. y1=  1.50 y2=  -.35     
GP: Confirmed Sudan 6/7/2020        137    6427    12434    6161    10328     7   186 7/26/2020 
AAA2     1 Sudan Confirmed cc1=  .999323 cc2=  .851881 lx=  9.40826 if=  92 il= 137 6/7/2020   n=  45 now=    6427 end=      12188      6161     10328 U=    24.60 T=  127.6 p1=  89.6 p2=    52.7 ed=   185 7/25/2020   x1=  92. x2= 137. y1=  1.45 y2=  -.38     
GP: Confirmed Sudan 6/7/2020        137    6427    12188    6161    10328     7   185 7/25/2020 
AAA2     1 Sudan Confirmed cc1=  .999395 cc2=  .850324 lx=  9.38826 if=  93 il= 137 6/7/2020   n=  44 now=    6427 end=      11947      6161     10328 U=    23.73 T=  127.2 p1=  85.9 p2=    53.8 ed=   183 7/23/2020   x1=  93. x2= 137. y1=  1.44 y2=  -.41     
GP: Confirmed Sudan 6/7/2020        137    6427    11947    6161    10328     7   183 7/23/2020 
AAA2     1 Sudan Confirmed cc1=  .999368 cc2=  .848612 lx=  9.37826 if=  94 il= 137 6/7/2020   n=  43 now=    6427 end=      11828      6161     10328 U=    23.65 T=  126.9 p1=  84.0 p2=    54.3 ed=   182 7/22/2020   x1=  94. x2= 137. y1=  1.39 y2=  -.43     
GP: Confirmed Sudan 6/7/2020        137    6427    11828    6161    10328     7   182 7/22/2020 
AAA2     1 Sudan Confirmed cc1=  .999359 cc2=  .846860 lx=  9.35826 if=  95 il= 137 6/7/2020   n=  42 now=    6427 end=      11594      6161     10328 U=    23.12 T=  126.4 p1=  80.4 p2=    55.4 ed=   180 7/20/2020   x1=  95. x2= 137. y1=  1.36 y2=  -.46     
GP: Confirmed Sudan 6/7/2020        137    6427    11594    6161    10328     7   180 7/20/2020 
AAA2     1 Sudan Confirmed cc1=  .999325 cc2=  .845022 lx=  9.35826 if=  96 il= 137 6/7/2020   n=  41 now=    6427 end=      11594      6161     10328 U=    23.06 T=  126.4 p1=  80.4 p2=    55.4 ed=   180 7/20/2020   x1=  96. x2= 137. y1=  1.32 y2=  -.46     
GP: Confirmed Sudan 6/7/2020        137    6427    11594    6161    10328     7   180 7/20/2020 
AAA2     1 Sudan Confirmed cc1=  .999285 cc2=  .843111 lx=  9.34826 if=  97 il= 137 6/7/2020   n=  40 now=    6427 end=      11478      6161     10328 U=    22.84 T=  126.2 p1=  78.6 p2=    56.0 ed=   180 7/20/2020   x1=  97. x2= 137. y1=  1.28 y2=  -.47     
GP: Confirmed Sudan 6/7/2020        137    6427    11478    6161    10328     7   180 7/20/2020 
AAA2     1 Sudan Confirmed cc1=  .999238 cc2=  .841124 lx=  9.33826 if=  98 il= 137 6/7/2020   n=  39 now=    6427 end=      11364      6161     10328 U=    22.70 T=  125.9 p1=  76.8 p2=    56.6 ed=   179 7/19/2020   x1=  98. x2= 137. y1=  1.23 y2=  -.49     
GP: Confirmed Sudan 6/7/2020        137    6427    11364    6161    10328     7   179 7/19/2020 
AAA2     1 Sudan Confirmed cc1=  .999195 cc2=  .839067 lx=  9.32826 if=  99 il= 137 6/7/2020   n=  38 now=    6427 end=      11251      6161     10328 U=    22.60 T=  125.5 p1=  75.1 p2=    57.1 ed=   178 7/18/2020   x1=  99. x2= 137. y1=  1.17 y2=  -.51     
GP: Confirmed Sudan 6/7/2020        137    6427    11251    6161    10328     7   178 7/18/2020 
AAA2     1 Sudan Confirmed cc1=  .999168 cc2=  .836947 lx=  9.30826 if= 100 il= 137 6/7/2020   n=  37 now=    6427 end=      11028      6161     10328 U=    22.43 T=  124.9 p1=  71.6 p2=    58.3 ed=   177 7/17/2020   x1= 100. x2= 137. y1=  1.11 y2=  -.54     
GP: Confirmed Sudan 6/7/2020        137    6427    11028    6161    10328     7   177 7/17/2020 
AAA2     1 Sudan Confirmed cc1=  .999228 cc2=  .834829 lx=  9.28826 if= 101 il= 137 6/7/2020   n=  36 now=    6427 end=      10810      6161     10328 U=    21.92 T=  124.4 p1=  68.2 p2=    59.5 ed=   176 7/16/2020   x1= 101. x2= 137. y1=  1.07 y2=  -.58     
GP: Confirmed Sudan 6/7/2020        137    6427    10810    6161    10328     7   176 7/16/2020 
AAA2     1 Sudan Confirmed cc1=  .999282 cc2=  .832616 lx=  9.26826 if= 102 il= 137 6/7/2020   n=  35 now=    6427 end=      10596      6161     10328 U=    21.25 T=  124.0 p1=  64.9 p2=    60.7 ed=   174 7/14/2020   x1= 102. x2= 137. y1=  1.03 y2=  -.61     
GP: Confirmed Sudan 6/7/2020        137    6427    10596    6161    10328     7   174 7/14/2020 
AAA1     1 Sudan Confirmed cc1=  .999275 cc2=  .830244 lx=  9.24826 if= 103 il= 137 6/7/2020   n=  34 now=    6427 end=      10386      6161     10328 U=    20.56 T=  123.6 p1=  61.6 p2=    61.9 ed=   172 7/12/2020   x1= 103. x2= 137. y1=  1.00 y2=  -.65 BEST
AAA2     1 Sudan Confirmed cc1=  .999275 cc2=  .830244 lx=  9.24926 if= 103 il= 137 6/7/2020   n=  34 now=    6427 end=      10386      6161     10328 U=    20.56 T=  123.6 p1=  61.6 p2=    61.9 ed=   172 7/12/2020   x1= 103. x2= 137. y1=  1.00 y2=  -.65 BEST
GP: Confirmed Sudan 6/7/2020        137    6427    10386    6161    10328     7   172 7/12/2020 
AAA1     1 Sudan Confirmed cc1=  .999214 cc2=  .827715 lx=  9.24826 if= 104 il= 137 6/7/2020   n=  33 now=    6427 end=      10386      6161     10328 U=    20.60 T=  123.6 p1=  61.6 p2=    61.9 ed=   172 7/12/2020   x1= 104. x2= 137. y1=   .95 y2=  -.65 BEST
AAA2     1 Sudan Confirmed cc1=  .999214 cc2=  .827715 lx=  9.24426 if= 104 il= 137 6/7/2020   n=  33 now=    6427 end=      10386      6161     10328 U=    20.60 T=  123.6 p1=  61.6 p2=    61.9 ed=   172 7/12/2020   x1= 104. x2= 137. y1=   .95 y2=  -.65 BEST
GP: Confirmed Sudan 6/7/2020        137    6427    10386    6161    10328     7   172 7/12/2020 
AAA1     1 Sudan Confirmed cc1=  .999155 cc2=  .825077 lx=  9.23826 if= 105 il= 137 6/7/2020   n=  32 now=    6427 end=      10283      6161     10328 U=    20.23 T=  123.5 p1=  60.0 p2=    62.5 ed=   171 7/11/2020   x1= 105. x2= 137. y1=   .91 y2=  -.67 BEST
AAA2     1 Sudan Confirmed cc1=  .999155 cc2=  .825077 lx=  9.23526 if= 105 il= 137 6/7/2020   n=  32 now=    6427 end=      10283      6161     10328 U=    20.23 T=  123.5 p1=  60.0 p2=    62.5 ed=   171 7/11/2020   x1= 105. x2= 137. y1=   .91 y2=  -.67 BEST
GP: Confirmed Sudan 6/7/2020        137    6427    10283    6161    10328     7   171 7/11/2020 
AAA1     1 Sudan Confirmed cc1=  .999074 cc2=  .822297 lx=  9.23826 if= 106 il= 137 6/7/2020   n=  31 now=    6427 end=      10283      6161     10328 U=    20.06 T=  123.6 p1=  60.0 p2=    62.5 ed=   170 7/10/2020   x1= 106. x2= 137. y1=   .88 y2=  -.67 BEST
AAA2     1 Sudan Confirmed cc1=  .999074 cc2=  .822297 lx=  9.23326 if= 106 il= 137 6/7/2020   n=  31 now=    6427 end=      10283      6161     10328 U=    20.06 T=  123.6 p1=  60.0 p2=    62.5 ed=   170 7/10/2020   x1= 106. x2= 137. y1=   .88 y2=  -.67 BEST
GP: Confirmed Sudan 6/7/2020        137    6427    10283    6161    10328     7   170 7/10/2020 
AAA1     1 Sudan Confirmed cc1=  .998994 cc2=  .819389 lx=  9.23826 if= 107 il= 137 6/7/2020   n=  30 now=    6427 end=      10283      6161     10328 U=    20.43 T=  123.3 p1=  60.0 p2=    62.5 ed=   171 7/11/2020   x1= 107. x2= 137. y1=   .80 y2=  -.67 BEST
AAA2     1 Sudan Confirmed cc1=  .998994 cc2=  .819389 lx=  9.24326 if= 107 il= 137 6/7/2020   n=  30 now=    6427 end=      10283      6161     10328 U=    20.43 T=  123.3 p1=  60.0 p2=    62.5 ed=   171 7/11/2020   x1= 107. x2= 137. y1=   .80 y2=  -.67 BEST
GP: Confirmed Sudan 6/7/2020        137    6427    10283    6161    10328     7   171 7/11/2020 
AAA2     1 Sudan Confirmed cc1=  .998910 cc2=  .816335 lx=  9.22826 if= 108 il= 137 6/7/2020   n=  29 now=    6427 end=      10180      6161     10328 U=    19.83 T=  123.3 p1=  58.4 p2=    63.1 ed=   170 7/10/2020   x1= 108. x2= 137. y1=   .77 y2=  -.69     
GP: Confirmed Sudan 6/7/2020        137    6427    10180    6161    10328     7   170 7/10/2020 
AAA1     1 Sudan Confirmed cc1=  .998812 cc2=  .813117 lx=  9.24826 if= 109 il= 137 6/7/2020   n=  28 now=    6427 end=      10386      6161     10328 U=    20.63 T=  123.6 p1=  61.6 p2=    61.9 ed=   172 7/12/2020   x1= 109. x2= 137. y1=   .71 y2=  -.65 BEST
AAA2     1 Sudan Confirmed cc1=  .998812 cc2=  .813117 lx=  9.24426 if= 109 il= 137 6/7/2020   n=  28 now=    6427 end=      10386      6161     10328 U=    20.63 T=  123.6 p1=  61.6 p2=    61.9 ed=   172 7/12/2020   x1= 109. x2= 137. y1=   .71 y2=  -.65 BEST
GP: Confirmed Sudan 6/7/2020        137    6427    10386    6161    10328     7   172 7/12/2020 
AAA1     1 Sudan Confirmed cc1=  .998696 cc2=  .809714 lx=  9.23826 if= 110 il= 137 6/7/2020   n=  27 now=    6427 end=      10283      6161     10328 U=    20.53 T=  123.3 p1=  60.0 p2=    62.5 ed=   171 7/11/2020   x1= 110. x2= 137. y1=   .65 y2=  -.67 BEST
AAA2     1 Sudan Confirmed cc1=  .998696 cc2=  .809714 lx=  9.23426 if= 110 il= 137 6/7/2020   n=  27 now=    6427 end=      10283      6161     10328 U=    20.53 T=  123.3 p1=  60.0 p2=    62.5 ed=   171 7/11/2020   x1= 110. x2= 137. y1=   .65 y2=  -.67 BEST
GP: Confirmed Sudan 6/7/2020        137    6427    10283    6161    10328     7   171 7/11/2020 
AAA2     1 Sudan Confirmed cc1=  .998613 cc2=  .806163 lx=  9.21826 if= 111 il= 137 6/7/2020   n=  26 now=    6427 end=      10079      6161     10328 U=    20.03 T=  122.8 p1=  56.8 p2=    63.8 ed=   170 7/10/2020   x1= 111. x2= 137. y1=   .59 y2=  -.71     
GP: Confirmed Sudan 6/7/2020        137    6427    10079    6161    10328     7   170 7/10/2020 
AAA2     1 Sudan Confirmed cc1=  .998530 cc2=  .802414 lx=  9.18826 if= 112 il= 137 6/7/2020   n=  25 now=    6427 end=       9781      6161     10328 U=    19.35 T=  122.1 p1=  52.2 p2=    65.7 ed=   167 7/7/2020    x1= 112. x2= 137. y1=   .52 y2=  -.77     
GP: Confirmed Sudan 6/7/2020        137    6427     9781    6161    10328     7   167 7/7/2020  
AAA2     1 Sudan Confirmed cc1=  .998497 cc2=  .798497 lx=  9.16826 if= 113 il= 137 6/7/2020   n=  24 now=    6427 end=       9587      6161     10328 U=    18.46 T=  121.9 p1=  49.2 p2=    67.0 ed=   165 7/5/2020    x1= 113. x2= 137. y1=   .48 y2=  -.82     
GP: Confirmed Sudan 6/7/2020        137    6427     9587    6161    10328     7   165 7/5/2020  
AAA2     1 Sudan Confirmed cc1=  .998313 cc2=  .794189 lx=  9.15826 if= 114 il= 137 6/7/2020   n=  23 now=    6427 end=       9492      6161     10328 U=    17.78 T=  122.1 p1=  47.7 p2=    67.7 ed=   164 7/4/2020    x1= 114. x2= 137. y1=   .45 y2=  -.84     
GP: Confirmed Sudan 6/7/2020        137    6427     9492    6161    10328     7   164 7/4/2020  
AAA2     1 Sudan Confirmed cc1=  .998182 cc2=  .789668 lx=  9.18826 if= 115 il= 137 6/7/2020   n=  22 now=    6427 end=       9781      6161     10328 U=    19.22 T=  122.2 p1=  52.2 p2=    65.7 ed=   167 7/7/2020    x1= 115. x2= 137. y1=   .37 y2=  -.77     
GP: Confirmed Sudan 6/7/2020        137    6427     9781    6161    10328     7   167 7/7/2020  
AAA2     1 Sudan Confirmed cc1=  .998015 cc2=  .784814 lx=  9.16826 if= 116 il= 137 6/7/2020   n=  21 now=    6427 end=       9587      6161     10328 U=    18.59 T=  121.8 p1=  49.2 p2=    67.0 ed=   165 7/5/2020    x1= 116. x2= 137. y1=   .31 y2=  -.82     
GP: Confirmed Sudan 6/7/2020        137    6427     9587    6161    10328     7   165 7/5/2020  
AAA2     1 Sudan Confirmed cc1=  .997799 cc2=  .779581 lx=  9.14826 if= 117 il= 137 6/7/2020   n=  20 now=    6427 end=       9398      6161     10328 U=    17.93 T=  121.5 p1=  46.2 p2=    68.4 ed=   163 7/3/2020    x1= 117. x2= 137. y1=   .25 y2=  -.86     
GP: Confirmed Sudan 6/7/2020        137    6427     9398    6161    10328     7   163 7/3/2020  
AAA2     1 Sudan Confirmed cc1=  .997501 cc2=  .773894 lx=  9.12826 if= 118 il= 137 6/7/2020   n=  19 now=    6427 end=       9212      6161     10328 U=    17.16 T=  121.4 p1=  43.3 p2=    69.8 ed=   161 7/1/2020    x1= 118. x2= 137. y1=   .20 y2=  -.91     
GP: Confirmed Sudan 6/7/2020        137    6427     9212    6161    10328     7   161 7/1/2020  
AAA2     1 Sudan Confirmed cc1=  .997084 cc2=  .767669 lx=  9.12826 if= 119 il= 137 6/7/2020   n=  18 now=    6427 end=       9212      6161     10328 U=    16.26 T=  122.2 p1=  43.3 p2=    69.8 ed=   160 6/30/2020   x1= 119. x2= 137. y1=   .20 y2=  -.91     
GP: Confirmed Sudan 6/7/2020        137    6427     9212    6161    10328     7   160 6/30/2020 
AAA2     1 Sudan Confirmed cc1=  .998410 cc2=  .762708 lx=  9.32826 if= 120 il= 137 6/7/2020   n=  17 now=    6427 end=      11251      6161     10328 U=    22.62 T=  125.5 p1=  75.1 p2=    57.1 ed=   178 7/18/2020   x1= 120. x2= 137. y1=   .24 y2=  -.51     
GP: Confirmed Sudan 6/7/2020        137    6427    11251    6161    10328     7   178 7/18/2020 
AAA2     1 Sudan Confirmed cc1=  .998573 cc2=  .756038 lx=  9.49826 if= 121 il= 137 6/7/2020   n=  16 now=    6427 end=      13336      6161     10328 U=    27.80 T=  129.8 p1= 107.5 p2=    48.2 ed=   195 8/4/2020    x1= 121. x2= 137. y1=   .32 y2=  -.26     
GP: Confirmed Sudan 6/7/2020        137    6427    13336    6161    10328     7   195 8/4/2020  
AAA2     1 Sudan Confirmed cc1=  .998655 cc2=  .748655 lx=  9.77826 if= 122 il= 137 6/7/2020   n=  15 now=    6427 end=      17645      6161     10328 U=    36.80 T=  138.9 p1= 174.5 p2=    36.4 ed=   225 9/3/2020    x1= 122. x2= 137. y1=   .46 y2=   .05     
GP: Confirmed Sudan 6/7/2020        137    6427    17645    6161    10328     7   225 9/3/2020  
AAA2     1 Sudan Confirmed cc1=  .998397 cc2=  .740198 lx=  9.89826 if= 123 il= 137 6/7/2020   n=  14 now=    6427 end=      19895      6161     10328 U=    40.94 T=  143.5 p1= 209.6 p2=    32.3 ed=   240 9/18/2020   x1= 123. x2= 137. y1=   .50 y2=   .16     
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   240 9/18/2020 
AAA2     1 Sudan Confirmed cc1=  .997560 cc2=  .720210 lx=  9.72826 if= 125 il= 137 6/7/2020   n=  12 now=    6427 end=      16785      6161     10328 U=    36.31 T=  137.1 p1= 161.2 p2=    38.3 ed=   222 8/31/2020   x1= 125. x2= 137. y1=   .33 y2=   .00     
GP: Confirmed Sudan 6/7/2020        137    6427    16785    6161    10328     7   222 8/31/2020 
AAA2     1 Sudan Confirmed cc1=  .997220 cc2=  .708545 lx=  9.43826 if= 126 il= 137 6/7/2020   n=  11 now=    6427 end=      12559      6161     10328 U=    27.59 T=  127.6 p1=  95.4 p2=    51.2 ed=   192 8/1/2020    x1= 126. x2= 137. y1=   .06 y2=  -.34     
GP: Confirmed Sudan 6/7/2020        137    6427    12559    6161    10328     7   192 8/1/2020  
AAA2     1 Sudan Confirmed cc1=  .997987 cc2=  .696476 lx=  9.16826 if= 127 il= 137 6/7/2020   n=  10 now=    6427 end=       9587      6161     10328 U=    17.97 T=  122.3 p1=  49.2 p2=    67.0 ed=   164 7/4/2020    x1= 127. x2= 137. y1=  -.26 y2=  -.82     
GP: Confirmed Sudan 6/7/2020        137    6427     9587    6161    10328     7   164 7/4/2020  
AAA2     1 Sudan Confirmed cc1=  .997816 cc2=  .681588 lx=  9.06826 if= 128 il= 137 6/7/2020   n=   9 now=    6427 end=       8675      6161     10328 U=    13.97 T=  122.0 p1=  35.0 p2=    74.1 ed=   154 6/24/2020   x1= 128. x2= 137. y1=  -.43 y2= -1.07     
GP: Confirmed Sudan 6/7/2020        137    6427     8675    6161    10328     7   154 6/24/2020 
AAA2     1 Sudan Confirmed cc1=  .997922 cc2=  .664588 lx=  9.37826 if= 129 il= 137 6/7/2020   n=   8 now=    6427 end=      11828      6161     10328 U=    24.69 T=  126.5 p1=  84.0 p2=    54.3 ed=   184 7/24/2020   x1= 129. x2= 137. y1=  -.10 y2=  -.43     
GP: Confirmed Sudan 6/7/2020        137    6427    11828    6161    10328     7   184 7/24/2020 
AAA2     1 Sudan Confirmed cc1=  .997198 cc2=  .643645 lx=  9.88826 if= 130 il= 137 6/7/2020   n=   7 now=    6427 end=      19697      6161     10328 U=    43.36 T=  143.5 p1= 206.5 p2=    32.6 ed=   245 9/23/2020   x1= 130. x2= 137. y1=   .31 y2=   .15     
GP: Confirmed Sudan 6/7/2020        137    6427    -        6161    10328     7   245 9/23/2020 
AAA2     1 Sudan Confirmed cc1=  .996657 cc2=  .618692 lx=  9.11826 if= 131 il= 137 6/7/2020   n=   6 now=    6427 end=       9120      6161     10328 U=    16.28 T=  121.8 p1=  41.9 p2=    70.5 ed=   160 6/30/2020   x1= 131. x2= 137. y1=  -.57 y2=  -.94     
GP: Confirmed Sudan 6/7/2020        137    6427     9120    6161    10328     7   160 6/30/2020 
AAA2     1 Sudan Confirmed cc1=  .996590 cc2=  .588341 lx=  8.88826 if= 132 il= 137 6/7/2020   n=   5 now=    6427 end=       7246      6161     10328 U=     7.69 T=  123.0 p1=  12.7 p2=    88.7 ed=   141 6/11/2020   x1= 132. x2= 137. y1= -1.17 y2= -1.82     
GP: Confirmed Sudan 6/7/2020        137    6427     7246    6161    10328     7   141 6/11/2020 
