TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4863.00000        8.48941
TAB:  US_Iowa_Polk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Iowa_Polk 4/26/2020        95     149      253      24       46     3   186 7/26/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .968779 cc2=  .635446 lx=  7.00395 if=  87 il=  95 4/26/2020  n=   8 now=     149 end=       1100        24        46 U=    53.82 T=  167.2 p1= 638.3 p2=    13.5 ed=   294 11/11/2020  x1=  87. x2=  95. y1=  1.49 y2=  1.34     
GP: Deaths    US_Iowa_Polk 4/26/2020        95     149    -          24       46     3   294 11/11/2020
AAA1     1 US_Iowa_Polk Deaths    cc1=  .977074 cc2=  .623520 lx=  3.87395 if=  88 il=  95 4/26/2020  n=   7 now=     149 end=         48        24        46 U=    11.08 T=   91.0 p1= -67.8 p2=   310.4 ed=   117 5/18/2020   x1=  88. x2=  95. y1=   .27 y2=  -.36 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .977074 cc2=  .623520 lx=  3.87095 if=  88 il=  95 4/26/2020  n=   7 now=     149 end=         48        24        46 U=    11.08 T=   91.0 p1= -67.8 p2=   310.4 ed=   117 5/18/2020   x1=  88. x2=  95. y1=   .27 y2=  -.36 BEST
GP: Deaths    US_Iowa_Polk 4/26/2020        95     149       48      24       46     3   117 5/18/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .979694 cc2=  .601729 lx=  3.40395 if=  89 il=  95 4/26/2020  n=   6 now=     149 end=         30        24        46 U=     4.57 T=   88.2 p1= -79.9 p2=   496.7 ed=    98 4/29/2020   x1=  89. x2=  95. y1=  -.18 y2= -1.49     
GP: Deaths    US_Iowa_Polk 4/26/2020        95     149       30      24       46     3    98 4/29/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .971000 cc2=  .562751 lx=  3.29395 if=  90 il=  95 4/26/2020  n=   5 now=     149 end=         26        24        46 U=     3.32 T=   87.8 p1= -82.6 p2=   573.1 ed=    95 4/26/2020   x1=  90. x2=  95. y1=  -.65 y2= -2.16     
GP: Deaths    US_Iowa_Polk 4/26/2020        95     149       26      24       46     3    95 4/26/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .980971 cc2=  .788521 lx=  5.30395 if=  70 il=  96 4/27/2020  n=  26 now=     149 end=        201        27        35 U=    26.77 T=  114.7 p1=  34.9 p2=    74.1 ed=   177 7/17/2020   x1=  70. x2=  96. y1=  1.67 y2=   .70     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      201      27       35     3   177 7/17/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .979342 cc2=  .783226 lx=  5.07395 if=  71 il=  96 4/27/2020  n=  25 now=     149 end=        159        27        35 U=    23.84 T=  109.7 p1=   6.7 p2=    93.7 ed=   165 7/5/2020    x1=  71. x2=  96. y1=  1.62 y2=   .58     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      159      27       35     3   165 7/5/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .976894 cc2=  .776894 lx=  4.94395 if=  72 il=  96 4/27/2020  n=  24 now=     149 end=        140        27        35 U=    21.85 T=  106.9 p1=  -6.0 p2=   106.4 ed=   158 6/28/2020   x1=  72. x2=  96. y1=  1.60 y2=   .50     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      140      27       35     3   158 6/28/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .973883 cc2=  .769759 lx=  5.03395 if=  73 il=  96 4/27/2020  n=  23 now=     149 end=        153        27        35 U=    21.63 T=  108.0 p1=   2.7 p2=    97.4 ed=   158 6/28/2020   x1=  73. x2=  96. y1=  1.62 y2=   .55     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      153      27       35     3   158 6/28/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .972338 cc2=  .763824 lx=  6.93395 if=  74 il=  96 4/27/2020  n=  22 now=     149 end=       1026        27        35 U=    40.77 T=  148.6 p1= 588.6 p2=    14.5 ed=   244 9/22/2020   x1=  74. x2=  96. y1=  1.83 y2=  1.29     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149    -          27       35     3   244 9/22/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .968328 cc2=  .755127 lx=  6.74395 if=  75 il=  96 4/27/2020  n=  21 now=     149 end=        848        27        35 U=    47.65 T=  155.0 p1= 469.1 p2=    17.6 ed=   267 10/15/2020  x1=  75. x2=  96. y1=  1.68 y2=  1.24     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149    -          27       35     3   267 10/15/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .974348 cc2=  .756130 lx=  5.58395 if=  76 il=  96 4/27/2020  n=  20 now=     149 end=        266        27        35 U=    32.96 T=  123.3 p1=  78.5 p2=    56.0 ed=   201 8/10/2020   x1=  76. x2=  96. y1=  1.43 y2=   .83     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      266      27       35     3   201 8/10/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .979771 cc2=  .756164 lx=  4.93395 if=  77 il=  96 4/27/2020  n=  19 now=     149 end=        138        27        35 U=    24.59 T=  108.1 p1=  -7.4 p2=   108.0 ed=   166 7/6/2020    x1=  77. x2=  96. y1=  1.27 y2=   .49     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      138      27       35     3   166 7/6/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .984392 cc2=  .754976 lx=  4.52395 if=  78 il=  96 4/27/2020  n=  18 now=     149 end=         92        27        35 U=    19.19 T=   99.9 p1= -38.3 p2=   162.0 ed=   145 6/15/2020   x1=  78. x2=  96. y1=  1.14 y2=   .21     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       92      27       35     3   145 6/15/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .987949 cc2=  .752247 lx=  4.24395 if=  79 il=  96 4/27/2020  n=  17 now=     149 end=         69        27        35 U=    15.41 T=   95.2 p1= -53.7 p2=   215.9 ed=   131 6/1/2020    x1=  79. x2=  96. y1=  1.05 y2=  -.05     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       69      27       35     3   131 6/1/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990123 cc2=  .747588 lx=  4.05395 if=  80 il=  96 4/27/2020  n=  16 now=     149 end=         57        27        35 U=    12.72 T=   92.5 p1= -61.7 p2=   261.4 ed=   122 5/23/2020   x1=  80. x2=  96. y1=   .98 y2=  -.28     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       57      27       35     3   122 5/23/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990568 cc2=  .740568 lx=  3.92395 if=  81 il=  96 4/27/2020  n=  15 now=     149 end=         50        27        35 U=    10.74 T=   91.0 p1= -66.4 p2=   298.0 ed=   116 5/17/2020   x1=  81. x2=  96. y1=   .93 y2=  -.47     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       50      27       35     3   116 5/17/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .989105 cc2=  .730906 lx=  3.86395 if=  82 il=  96 4/27/2020  n=  14 now=     149 end=         47        27        35 U=     9.51 T=   90.6 p1= -68.5 p2=   317.0 ed=   113 5/14/2020   x1=  82. x2=  96. y1=   .91 y2=  -.57     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       47      27       35     3   113 5/14/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .986997 cc2=  .719736 lx=  3.94395 if=  83 il=  96 4/27/2020  n=  13 now=     149 end=         51        27        35 U=    10.14 T=   91.6 p1= -65.8 p2=   292.2 ed=   115 5/16/2020   x1=  83. x2=  96. y1=   .85 y2=  -.43     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       51      27       35     3   115 5/16/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .986137 cc2=  .708787 lx=  4.39395 if=  84 il=  96 4/27/2020  n=  12 now=     149 end=         80        27        35 U=    14.97 T=   97.4 p1= -46.3 p2=   186.2 ed=   132 6/2/2020    x1=  84. x2=  96. y1=   .90 y2=   .09     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       80      27       35     3   132 6/2/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .984870 cc2=  .696195 lx=  7.00395 if=  85 il=  96 4/27/2020  n=  11 now=     149 end=       1100        27        35 U=    46.35 T=  156.7 p1= 638.3 p2=    13.5 ed=   266 10/14/2020  x1=  85. x2=  96. y1=  1.55 y2=  1.31     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149    -          27       35     3   266 10/14/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .982776 cc2=  .681264 lx=  4.84395 if=  86 il=  96 4/27/2020  n=  10 now=     149 end=        126        27        35 U=    20.17 T=  104.8 p1= -15.4 p2=   118.3 ed=   152 6/22/2020   x1=  86. x2=  96. y1=   .93 y2=   .44     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      126      27       35     3   152 6/22/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .976988 cc2=  .660761 lx=  5.10395 if=  87 il=  96 4/27/2020  n=   9 now=     149 end=        164        27        35 U=    26.51 T=  111.7 p1=  10.1 p2=    90.9 ed=   174 7/14/2020   x1=  87. x2=  96. y1=   .93 y2=   .59     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149      164      27       35     3   174 7/14/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .984003 cc2=  .650670 lx=  3.91395 if=  88 il=  96 4/27/2020  n=   8 now=     149 end=         50        27        35 U=    10.25 T=   91.1 p1= -66.4 p2=   298.0 ed=   115 5/16/2020   x1=  88. x2=  96. y1=   .30 y2=  -.48     
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       50      27       35     3   115 5/16/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .985237 cc2=  .631684 lx=  3.65395 if=  89 il=  96 4/27/2020  n=   7 now=     149 end=         38        27        35 U=     6.29 T=   89.5 p1= -74.5 p2=   392.1 ed=   104 5/5/2020    x1=  89. x2=  96. y1=   .09 y2= -1.03 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .985238 cc2=  .631684 lx=  3.64995 if=  89 il=  96 4/27/2020  n=   7 now=     149 end=         38        27        35 U=     6.29 T=   89.5 p1= -74.5 p2=   392.1 ed=   104 5/5/2020    x1=  89. x2=  96. y1=   .09 y2= -1.03 BEST
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       38      27       35     3   104 5/5/2020  
AAA1     1 US_Iowa_Polk Deaths    cc1=  .977921 cc2=  .599957 lx=  3.61395 if=  90 il=  96 4/27/2020  n=   6 now=     149 end=         37        27        35 U=     6.17 T=   88.9 p1= -75.2 p2=   402.7 ed=   103 5/4/2020    x1=  90. x2=  96. y1=  -.17 y2= -1.15 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .977921 cc2=  .599957 lx=  3.61595 if=  90 il=  96 4/27/2020  n=   6 now=     149 end=         37        27        35 U=     6.17 T=   88.9 p1= -75.2 p2=   402.7 ed=   103 5/4/2020    x1=  90. x2=  96. y1=  -.17 y2= -1.15 BEST
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       37      27       35     3   103 5/4/2020  
AAA1     1 US_Iowa_Polk Deaths    cc1=  .974751 cc2=  .566503 lx=  3.51395 if=  91 il=  96 4/27/2020  n=   5 now=     149 end=         33        27        35 U=     4.09 T=   89.8 p1= -77.9 p2=   451.5 ed=    99 4/30/2020   x1=  91. x2=  96. y1=  -.30 y2= -1.52 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .974752 cc2=  .566503 lx=  3.51195 if=  91 il=  96 4/27/2020  n=   5 now=     149 end=         33        27        35 U=     4.09 T=   89.8 p1= -77.9 p2=   451.5 ed=    99 4/30/2020   x1=  91. x2=  96. y1=  -.30 y2= -1.52 BEST
GP: Deaths    US_Iowa_Polk 4/27/2020        96     149       33      27       35     3    99 4/30/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .982857 cc2=  .793875 lx=  5.47395 if=  70 il=  97 4/28/2020  n=  27 now=     149 end=        238        31        74 U=    27.35 T=  116.5 p1=  59.7 p2=    62.6 ed=   181 7/21/2020   x1=  70. x2=  97. y1=  1.70 y2=   .71     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      238      31       74     2   181 7/21/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .981418 cc2=  .788968 lx=  5.26395 if=  71 il=  97 4/28/2020  n=  26 now=     149 end=        193        31        74 U=    24.61 T=  111.9 p1=  29.5 p2=    77.2 ed=   169 7/9/2020    x1=  71. x2=  97. y1=  1.66 y2=   .60     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      193      31       74     2   169 7/9/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .979276 cc2=  .783160 lx=  5.16395 if=  72 il=  97 4/28/2020  n=  25 now=     149 end=        174        31        74 U=    22.86 T=  109.5 p1=  16.8 p2=    85.6 ed=   163 7/3/2020    x1=  72. x2=  97. y1=  1.64 y2=   .55     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      174      31       74     2   163 7/3/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .976726 cc2=  .776726 lx=  5.26395 if=  73 il=  97 4/28/2020  n=  24 now=     149 end=        193        31        74 U=    22.71 T=  110.7 p1=  29.5 p2=    77.2 ed=   164 7/4/2020    x1=  73. x2=  97. y1=  1.66 y2=   .60     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      193      31       74     2   164 7/4/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .975693 cc2=  .771569 lx=  7.00395 if=  74 il=  97 4/28/2020  n=  23 now=     149 end=       1100        31        74 U=    40.37 T=  148.4 p1= 638.3 p2=    13.5 ed=   243 9/21/2020   x1=  74. x2=  97. y1=  1.84 y2=  1.27     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149    -          31       74     2   243 9/21/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .972334 cc2=  .763820 lx=  6.98395 if=  75 il=  97 4/28/2020  n=  22 now=     149 end=       1079        31        74 U=    48.31 T=  158.2 p1= 624.2 p2=    13.8 ed=   272 10/20/2020  x1=  75. x2=  97. y1=  1.72 y2=  1.27     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149    -          31       74     2   272 10/20/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .977680 cc2=  .764479 lx=  5.89395 if=  76 il=  97 4/28/2020  n=  21 now=     149 end=        362        31        74 U=    34.67 T=  128.2 p1= 143.0 p2=    41.2 ed=   210 8/19/2020   x1=  76. x2=  97. y1=  1.51 y2=   .90     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      362      31       74     2   210 8/19/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .982409 cc2=  .764192 lx=  5.24395 if=  77 il=  97 4/28/2020  n=  20 now=     149 end=        189        31        74 U=    26.43 T=  112.7 p1=  26.8 p2=    78.8 ed=   175 7/15/2020   x1=  77. x2=  97. y1=  1.35 y2=   .59     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      189      31       74     2   175 7/15/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .986329 cc2=  .762722 lx=  4.83395 if=  78 il=  97 4/28/2020  n=  19 now=     149 end=        125        31        74 U=    21.08 T=  104.1 p1= -16.1 p2=   119.2 ed=   153 6/23/2020   x1=  78. x2=  97. y1=  1.24 y2=   .34     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      125      31       74     2   153 6/23/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .989198 cc2=  .759782 lx=  4.54395 if=  79 il=  97 4/28/2020  n=  18 now=     149 end=         94        31        74 U=    17.22 T=   98.8 p1= -36.9 p2=   158.5 ed=   139 6/9/2020    x1=  79. x2=  97. y1=  1.15 y2=   .10     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149       94      31       74     2   139 6/9/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990738 cc2=  .755036 lx=  4.35395 if=  80 il=  97 4/28/2020  n=  17 now=     149 end=         77        31        74 U=    14.52 T=   95.8 p1= -48.3 p2=   193.5 ed=   130 5/31/2020   x1=  80. x2=  97. y1=  1.09 y2=  -.08     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149       77      31       74     2   130 5/31/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990685 cc2=  .748150 lx=  4.23395 if=  81 il=  97 4/28/2020  n=  16 now=     149 end=         68        31        74 U=    12.60 T=   94.2 p1= -54.4 p2=   219.1 ed=   123 5/24/2020   x1=  81. x2=  97. y1=  1.05 y2=  -.22     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149       68      31       74     2   123 5/24/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .989047 cc2=  .739047 lx=  4.18395 if=  82 il=  97 4/28/2020  n=  15 now=     149 end=         65        31        74 U=    11.39 T=   93.7 p1= -56.4 p2=   229.2 ed=   120 5/21/2020   x1=  82. x2=  97. y1=  1.03 y2=  -.29     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149       65      31       74     2   120 5/21/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .987553 cc2=  .729354 lx=  4.33395 if=  83 il=  97 4/28/2020  n=  14 now=     149 end=         76        31        74 U=    12.64 T=   95.7 p1= -49.0 p2=   196.1 ed=   125 5/26/2020   x1=  83. x2=  97. y1=  1.00 y2=  -.11 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .987553 cc2=  .729354 lx=  4.32895 if=  83 il=  97 4/28/2020  n=  14 now=     149 end=         76        31        74 U=    12.64 T=   95.7 p1= -49.0 p2=   196.1 ed=   125 5/26/2020   x1=  83. x2=  97. y1=  1.00 y2=  -.11 BEST
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149       76      31       74     2   125 5/26/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .987939 cc2=  .720678 lx=  5.05395 if=  84 il=  97 4/28/2020  n=  13 now=     149 end=        156        31        74 U=    19.95 T=  106.6 p1=   4.7 p2=    95.5 ed=   153 6/23/2020   x1=  84. x2=  97. y1=  1.13 y2=   .48     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      156      31       74     2   153 6/23/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .987791 cc2=  .710441 lx=  7.00395 if=  85 il=  97 4/28/2020  n=  12 now=     149 end=       1100        31        74 U=    43.59 T=  152.5 p1= 638.3 p2=    13.5 ed=   255 10/3/2020   x1=  85. x2=  97. y1=  1.55 y2=  1.27     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149    -          31       74     2   255 10/3/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .986195 cc2=  .697520 lx=  6.58395 if=  86 il=  97 4/28/2020  n=  11 now=     149 end=        723        31        74 U=    35.84 T=  138.1 p1= 385.2 p2=    20.6 ed=   222 8/31/2020   x1=  86. x2=  97. y1=  1.45 y2=  1.15     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149    -          31       74     2   222 8/31/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .982258 cc2=  .680747 lx=  7.00395 if=  87 il=  97 4/28/2020  n=  10 now=     149 end=       1100        31        74 U=    45.90 T=  155.4 p1= 638.3 p2=    13.5 ed=   263 10/11/2020  x1=  87. x2=  97. y1=  1.49 y2=  1.27     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149    -          31       74     2   263 10/11/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .986673 cc2=  .670445 lx=  5.30395 if=  88 il=  97 4/28/2020  n=   9 now=     149 end=        201        31        74 U=    23.58 T=  111.8 p1=  34.9 p2=    74.1 ed=   167 7/7/2020    x1=  88. x2=  97. y1=  1.01 y2=   .63     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      201      31       74     2   167 7/7/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .985591 cc2=  .652257 lx=  4.51395 if=  89 il=  97 4/28/2020  n=   8 now=     149 end=         91        31        74 U=    13.55 T=   98.0 p1= -38.9 p2=   163.7 ed=   130 5/31/2020   x1=  89. x2=  97. y1=   .67 y2=   .08     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149       91      31       74     2   130 5/31/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .979864 cc2=  .626311 lx=  4.93395 if=  90 il=  97 4/28/2020  n=   7 now=     149 end=        138        31        74 U=    19.16 T=  104.8 p1=  -7.4 p2=   108.0 ed=   149 6/19/2020   x1=  90. x2=  97. y1=   .77 y2=   .41     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149      138      31       74     2   149 6/19/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .974522 cc2=  .596557 lx=  4.33395 if=  91 il=  97 4/28/2020  n=   6 now=     149 end=         76        31        74 U=    10.89 T=   95.9 p1= -49.0 p2=   196.1 ed=   121 5/22/2020   x1=  91. x2=  97. y1=   .45 y2=  -.11 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .974522 cc2=  .596557 lx=  4.33595 if=  91 il=  97 4/28/2020  n=   6 now=     149 end=         76        31        74 U=    10.89 T=   95.9 p1= -49.0 p2=   196.1 ed=   121 5/22/2020   x1=  91. x2=  97. y1=   .45 y2=  -.11 BEST
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149       76      31       74     2   121 5/22/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .972329 cc2=  .564081 lx=  7.00395 if=  92 il=  97 4/28/2020  n=   5 now=     149 end=       1100        31        74 U=    43.18 T=  152.0 p1= 638.3 p2=    13.5 ed=   253 10/1/2020   x1=  92. x2=  97. y1=  1.39 y2=  1.27     
GP: Deaths    US_Iowa_Polk 4/28/2020        97     149    -          31       74     2   253 10/1/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .984583 cc2=  .798888 lx=  5.45395 if=  70 il=  98 4/29/2020  n=  28 now=     149 end=        233        32        68 U=    27.75 T=  117.1 p1=  56.4 p2=    63.9 ed=   182 7/22/2020   x1=  70. x2=  98. y1=  1.70 y2=   .69     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149      233      32       68     2   182 7/22/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .983357 cc2=  .794374 lx=  5.26395 if=  71 il=  98 4/29/2020  n=  27 now=     149 end=        193        32        68 U=    25.14 T=  112.8 p1=  29.5 p2=    77.2 ed=   172 7/12/2020   x1=  71. x2=  98. y1=  1.66 y2=   .59     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149      193      32       68     2   172 7/12/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .981516 cc2=  .789066 lx=  5.17395 if=  72 il=  98 4/29/2020  n=  26 now=     149 end=        176        32        68 U=    23.46 T=  110.6 p1=  18.1 p2=    84.7 ed=   165 7/5/2020    x1=  72. x2=  98. y1=  1.64 y2=   .54     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149      176      32       68     2   165 7/5/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .979339 cc2=  .783223 lx=  5.27395 if=  73 il=  98 4/29/2020  n=  25 now=     149 end=        195        32        68 U=    23.35 T=  111.8 p1=  30.9 p2=    76.4 ed=   166 7/6/2020    x1=  73. x2=  98. y1=  1.66 y2=   .59     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149      195      32       68     2   166 7/6/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .978446 cc2=  .778446 lx=  6.65395 if=  74 il=  98 4/29/2020  n=  24 now=     149 end=        775        32        68 U=    38.35 T=  142.5 p1= 420.1 p2=    19.2 ed=   232 9/10/2020   x1=  74. x2=  98. y1=  1.79 y2=  1.16     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149    -          32       68     2   232 9/10/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .975611 cc2=  .771487 lx=  6.49395 if=  75 il=  98 4/29/2020  n=  23 now=     149 end=        661        32        68 U=    44.00 T=  146.7 p1= 343.6 p2=    22.5 ed=   250 9/28/2020   x1=  75. x2=  98. y1=  1.63 y2=  1.11     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149    -          32       68     2   250 9/28/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .980447 cc2=  .771932 lx=  5.67395 if=  76 il=  98 4/29/2020  n=  22 now=     149 end=        291        32        68 U=    33.15 T=  124.3 p1=  95.3 p2=    51.2 ed=   202 8/11/2020   x1=  76. x2=  98. y1=  1.46 y2=   .79     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149      291      32       68     2   202 8/11/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .984698 cc2=  .771497 lx=  5.15395 if=  77 il=  98 4/29/2020  n=  21 now=     149 end=        173        32        68 U=    26.16 T=  111.7 p1=  16.1 p2=    86.1 ed=   173 7/13/2020   x1=  77. x2=  98. y1=  1.33 y2=   .52     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149      173      32       68     2   173 7/13/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .988198 cc2=  .769980 lx=  4.80395 if=  78 il=  98 4/29/2020  n=  20 now=     149 end=        121        32        68 U=    21.33 T=  104.2 p1= -18.8 p2=   123.1 ed=   154 6/24/2020   x1=  78. x2=  98. y1=  1.23 y2=   .29     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149      121      32       68     2   154 6/24/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990748 cc2=  .767142 lx=  4.55395 if=  79 il=  98 4/29/2020  n=  19 now=     149 end=         95        32        68 U=    17.78 T=   99.5 p1= -36.2 p2=   156.8 ed=   141 6/11/2020   x1=  79. x2=  98. y1=  1.15 y2=   .08     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149       95      32       68     2   141 6/11/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .992125 cc2=  .762709 lx=  4.37395 if=  80 il=  98 4/29/2020  n=  18 now=     149 end=         79        32        68 U=    15.12 T=   96.5 p1= -47.0 p2=   188.6 ed=   132 6/2/2020    x1=  80. x2=  98. y1=  1.09 y2=  -.10     
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149       79      32       68     2   132 6/2/2020  
AAA1     1 US_Iowa_Polk Deaths    cc1=  .992135 cc2=  .756432 lx=  4.26395 if=  81 il=  98 4/29/2020  n=  17 now=     149 end=         71        32        68 U=    13.26 T=   95.0 p1= -52.3 p2=   209.9 ed=   126 5/27/2020   x1=  81. x2=  98. y1=  1.06 y2=  -.23 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .992135 cc2=  .756432 lx=  4.25995 if=  81 il=  98 4/29/2020  n=  17 now=     149 end=         71        32        68 U=    13.26 T=   95.0 p1= -52.3 p2=   209.9 ed=   126 5/27/2020   x1=  81. x2=  98. y1=  1.06 y2=  -.23 BEST
GP: Deaths    US_Iowa_Polk 4/29/2020        98     149       71      32       68     2   126 5/27/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .990836 cc2=  .748300 lx=  4.21395 if=  82 il=  98 4/29/2020  n=  16 now=     149 end=         67        32        68 U=    12.03 T=   94.5 p1= -55.0 p2=   222.4 ed=   122 5/23/2020   x1=  82. x2=  98. y1=  1.04 y2=  -.29 BEST
