TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71879.00000       11.18274
TAB:  Qatar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   250 9/28/2020 
AAA2     1 Qatar Confirmed cc1=  .999125 cc2=  .832458 lx= 12.43274 if=  87 il= 122 5/23/2020  n=  35 now=   71879 end=     250882     42213    253608 U=    44.49 T=  147.7 p1= 249.0 p2=    28.7 ed=   252 9/30/2020   x1=  87. x2= 122. y1=  1.36 y2=   .58     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   252 9/30/2020 
AAA2     1 Qatar Confirmed cc1=  .999093 cc2=  .830062 lx= 12.51274 if=  88 il= 122 5/23/2020  n=  34 now=   71879 end=     271777     42213    253608 U=    45.84 T=  150.5 p1= 278.1 p2=    26.4 ed=   258 10/6/2020   x1=  88. x2= 122. y1=  1.36 y2=   .62     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   258 10/6/2020 
AAA2     1 Qatar Confirmed cc1=  .999093 cc2=  .827594 lx= 12.63274 if=  89 il= 122 5/23/2020  n=  33 now=   71879 end=     306428     42213    253608 U=    48.20 T=  155.0 p1= 326.3 p2=    23.5 ed=   268 10/16/2020  x1=  89. x2= 122. y1=  1.37 y2=   .68     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   268 10/16/2020
AAA2     1 Qatar Confirmed cc1=  .999088 cc2=  .825011 lx= 12.78274 if=  90 il= 122 5/23/2020  n=  32 now=   71879 end=     356018     42213    253608 U=    50.90 T=  160.5 p1= 395.3 p2=    20.2 ed=   280 10/28/2020  x1=  90. x2= 122. y1=  1.39 y2=   .76     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   280 10/28/2020
AAA2     1 Qatar Confirmed cc1=  .999129 cc2=  .822352 lx= 13.00274 if=  91 il= 122 5/23/2020  n=  31 now=   71879 end=     443626     42213    253608 U=    55.09 T=  169.1 p1= 517.2 p2=    16.2 ed=   299 11/16/2020  x1=  91. x2= 122. y1=  1.42 y2=   .86     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   299 11/16/2020
AAA2     1 Qatar Confirmed cc1=  .999198 cc2=  .819593 lx= 13.18274 if=  92 il= 122 5/23/2020  n=  30 now=   71879 end=     531117     42213    253608 U=    58.59 T=  176.4 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  92. x2= 122. y1=  1.44 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   314 12/1/2020 
AAA2     1 Qatar Confirmed cc1=  .999275 cc2=  .816701 lx= 13.18274 if=  93 il= 122 5/23/2020  n=  29 now=   71879 end=     531117     42213    253608 U=    59.23 T=  177.0 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  93. x2= 122. y1=  1.42 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   316 12/3/2020 
AAA2     1 Qatar Confirmed cc1=  .999285 cc2=  .813590 lx= 13.18274 if=  94 il= 122 5/23/2020  n=  28 now=   71879 end=     531117     42213    253608 U=    59.98 T=  177.7 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  94. x2= 122. y1=  1.40 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   319 12/6/2020 
AAA2     1 Qatar Confirmed cc1=  .999226 cc2=  .810244 lx= 13.18274 if=  95 il= 122 5/23/2020  n=  27 now=   71879 end=     531117     42213    253608 U=    60.93 T=  178.6 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  95. x2= 122. y1=  1.37 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   322 12/9/2020 
AAA2     1 Qatar Confirmed cc1=  .999145 cc2=  .806695 lx= 13.18274 if=  96 il= 122 5/23/2020  n=  26 now=   71879 end=     531117     42213    253608 U=    61.86 T=  179.5 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  96. x2= 122. y1=  1.35 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   325 12/12/2020
AAA2     1 Qatar Confirmed cc1=  .999169 cc2=  .803053 lx= 13.18274 if=  97 il= 122 5/23/2020  n=  25 now=   71879 end=     531117     42213    253608 U=    61.73 T=  179.4 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  97. x2= 122. y1=  1.33 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   325 12/12/2020
AAA2     1 Qatar Confirmed cc1=  .999214 cc2=  .799214 lx= 13.18274 if=  98 il= 122 5/23/2020  n=  24 now=   71879 end=     531117     42213    253608 U=    61.37 T=  179.0 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1=  98. x2= 122. y1=  1.32 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   323 12/10/2020
AAA2     1 Qatar Confirmed cc1=  .999244 cc2=  .795119 lx= 13.18274 if=  99 il= 122 5/23/2020  n=  23 now=   71879 end=     531117     42213    253608 U=    61.57 T=  179.2 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  99. x2= 122. y1=  1.30 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   324 12/11/2020
AAA2     1 Qatar Confirmed cc1=  .999381 cc2=  .790866 lx= 13.18274 if= 100 il= 122 5/23/2020  n=  22 now=   71879 end=     531117     42213    253608 U=    61.13 T=  178.8 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1= 100. x2= 122. y1=  1.29 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   323 12/10/2020
AAA2     1 Qatar Confirmed cc1=  .999507 cc2=  .786306 lx= 13.18274 if= 101 il= 122 5/23/2020  n=  21 now=   71879 end=     531117     42213    253608 U=    60.87 T=  178.6 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1= 101. x2= 122. y1=  1.27 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   322 12/9/2020 
AAA2     1 Qatar Confirmed cc1=  .999665 cc2=  .781447 lx= 13.18274 if= 102 il= 122 5/23/2020  n=  20 now=   71879 end=     531117     42213    253608 U=    60.16 T=  177.9 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1= 102. x2= 122. y1=  1.26 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   319 12/6/2020 
AAA2     1 Qatar Confirmed cc1=  .999776 cc2=  .776169 lx= 12.73274 if= 103 il= 122 5/23/2020  n=  19 now=   71879 end=     338655     42213    253608 U=    50.19 T=  158.8 p1= 371.1 p2=    21.2 ed=   277 10/25/2020  x1= 103. x2= 122. y1=  1.11 y2=   .73     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   277 10/25/2020
AAA2     1 Qatar Confirmed cc1=  .999800 cc2=  .770384 lx= 12.50274 if= 104 il= 122 5/23/2020  n=  18 now=   71879 end=     269073     42213    253608 U=    45.40 T=  150.0 p1= 274.3 p2=    26.7 ed=   257 10/5/2020   x1= 104. x2= 122. y1=  1.01 y2=   .62     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   257 10/5/2020 
AAA2     1 Qatar Confirmed cc1=  .999859 cc2=  .764157 lx= 12.26274 if= 105 il= 122 5/23/2020  n=  17 now=   71879 end=     211660     42213    253608 U=    40.00 T=  141.1 p1= 194.5 p2=    34.0 ed=   235 9/13/2020   x1= 105. x2= 122. y1=   .90 y2=   .48     
GP: Confirmed Qatar 5/23/2020       122   71879   211660   42213    -         4   235 9/13/2020 
AAA2     1 Qatar Confirmed cc1=  .999864 cc2=  .757328 lx= 12.14274 if= 106 il= 122 5/23/2020  n=  16 now=   71879 end=     187726     42213    253608 U=    37.12 T=  136.9 p1= 161.2 p2=    38.3 ed=   224 9/2/2020    x1= 106. x2= 122. y1=   .83 y2=   .40     
GP: Confirmed Qatar 5/23/2020       122   71879   187726   42213    -         4   224 9/2/2020  
AAA2     1 Qatar Confirmed cc1=  .999837 cc2=  .749837 lx= 12.13274 if= 107 il= 122 5/23/2020  n=  15 now=   71879 end=     185858     42213    253608 U=    37.17 T=  136.6 p1= 158.6 p2=    38.7 ed=   224 9/2/2020    x1= 107. x2= 122. y1=   .80 y2=   .39     
GP: Confirmed Qatar 5/23/2020       122   71879   185858   42213    -         4   224 9/2/2020  
AAA2     1 Qatar Confirmed cc1=  .999835 cc2=  .741636 lx= 12.01274 if= 108 il= 122 5/23/2020  n=  14 now=   71879 end=     164841     42213    253608 U=    34.47 T=  132.7 p1= 129.3 p2=    43.6 ed=   214 8/23/2020   x1= 108. x2= 122. y1=   .72 y2=   .31     
GP: Confirmed Qatar 5/23/2020       122   71879   164841   42213    -         4   214 8/23/2020 
AAA2     1 Qatar Confirmed cc1=  .999821 cc2=  .732560 lx= 11.91274 if= 109 il= 122 5/23/2020  n=  13 now=   71879 end=     149154     42213    253608 U=    32.18 T=  129.5 p1= 107.5 p2=    48.2 ed=   205 8/14/2020   x1= 109. x2= 122. y1=   .64 y2=   .23     
GP: Confirmed Qatar 5/23/2020       122   71879   149154   42213    -         4   205 8/14/2020 
AAA2     1 Qatar Confirmed cc1=  .999790 cc2=  .722440 lx= 11.84274 if= 110 il= 122 5/23/2020  n=  12 now=   71879 end=     139070     42213    253608 U=    30.25 T=  127.3 p1=  93.5 p2=    51.7 ed=   198 8/7/2020    x1= 110. x2= 122. y1=   .57 y2=   .18     
GP: Confirmed Qatar 5/23/2020       122   71879   139070   42213    -         4   198 8/7/2020  
AAA2     1 Qatar Confirmed cc1=  .999791 cc2=  .711116 lx= 12.03274 if= 111 il= 122 5/23/2020  n=  11 now=   71879 end=     168171     42213    253608 U=    34.57 T=  133.2 p1= 134.0 p2=    42.7 ed=   214 8/23/2020   x1= 111. x2= 122. y1=   .64 y2=   .32     
GP: Confirmed Qatar 5/23/2020       122   71879   168171   42213    -         4   214 8/23/2020 
AAA2     1 Qatar Confirmed cc1=  .999756 cc2=  .698245 lx= 12.22274 if= 112 il= 122 5/23/2020  n=  10 now=   71879 end=     203361     42213    253608 U=    38.66 T=  139.5 p1= 182.9 p2=    35.3 ed=   230 9/8/2020    x1= 112. x2= 122. y1=   .71 y2=   .45     
GP: Confirmed Qatar 5/23/2020       122   71879   203361   42213    -         4   230 9/8/2020  
AAA2     1 Qatar Confirmed cc1=  .999807 cc2=  .683579 lx= 13.03274 if= 113 il= 122 5/23/2020  n=   9 now=   71879 end=     457137     42213    253608 U=    57.87 T=  172.2 p1= 536.0 p2=    15.7 ed=   308 11/25/2020  x1= 113. x2= 122. y1=  1.02 y2=   .87     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   308 11/25/2020
AAA2     1 Qatar Confirmed cc1=  .999806 cc2=  .666472 lx= 12.38274 if= 114 il= 122 5/23/2020  n=   8 now=   71879 end=     238646     42213    253608 U=    42.27 T=  145.2 p1= 232.0 p2=    30.1 ed=   244 9/22/2020   x1= 114. x2= 122. y1=   .74 y2=   .55     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   244 9/22/2020 
AAA2     1 Qatar Confirmed cc1=  .999810 cc2=  .646257 lx= 13.18274 if= 115 il= 122 5/23/2020  n=   7 now=   71879 end=     531117     42213    253608 U=    60.68 T=  178.4 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1= 115. x2= 122. y1=  1.04 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   321 12/8/2020 
AAA2     1 Qatar Confirmed cc1=  .999772 cc2=  .621807 lx= 13.18274 if= 116 il= 122 5/23/2020  n=   6 now=   71879 end=     531117     42213    253608 U=    61.77 T=  179.4 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1= 116. x2= 122. y1=  1.03 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   325 12/12/2020
AAA2     1 Qatar Confirmed cc1=  .999766 cc2=  .591517 lx= 13.18274 if= 117 il= 122 5/23/2020  n=   5 now=   71879 end=     531117     42213    253608 U=    60.74 T=  178.4 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1= 117. x2= 122. y1=  1.01 y2=   .93     
GP: Confirmed Qatar 5/23/2020       122   71879    -       42213    -         4   321 12/8/2020 
AAA2     1 Qatar Confirmed cc1=  .991050 cc2=  .883217 lx= 12.08274 if=  38 il= 123 5/24/2020  n=  85 now=   71879 end=     176793     43714    256263 U=    39.40 T=  136.2 p1= 146.0 p2=    40.7 ed=   229 9/7/2020    x1=  38. x2= 123. y1=  2.49 y2=   .33     
GP: Confirmed Qatar 5/24/2020       123   71879   176793   43714    -         5   229 9/7/2020  
AAA2     1 Qatar Confirmed cc1=  .991088 cc2=  .882622 lx= 12.16274 if=  39 il= 123 5/24/2020  n=  84 now=   71879 end=     191518     43714    256263 U=    41.72 T=  139.3 p1= 166.4 p2=    37.5 ed=   237 9/15/2020   x1=  39. x2= 123. y1=  2.40 y2=   .39     
GP: Confirmed Qatar 5/24/2020       123   71879   191518   43714    -         5   237 9/15/2020 
AAA2     1 Qatar Confirmed cc1=  .990880 cc2=  .881771 lx= 12.20274 if=  40 il= 123 5/24/2020  n=  83 now=   71879 end=     199334     43714    256263 U=    41.70 T=  140.4 p1= 177.3 p2=    36.1 ed=   238 9/16/2020   x1=  40. x2= 123. y1=  2.41 y2=   .42     
GP: Confirmed Qatar 5/24/2020       123   71879   199334   43714    -         5   238 9/16/2020 
AAA2     1 Qatar Confirmed cc1=  .990791 cc2=  .881027 lx= 12.27274 if=  41 il= 123 5/24/2020  n=  82 now=   71879 end=     213787     43714    256263 U=    43.79 T=  143.2 p1= 197.4 p2=    33.6 ed=   246 9/24/2020   x1=  41. x2= 123. y1=  2.33 y2=   .46     
GP: Confirmed Qatar 5/24/2020       123   71879   213787   43714    -         5   246 9/24/2020 
AAA2     1 Qatar Confirmed cc1=  .990523 cc2=  .880091 lx= 12.31274 if=  42 il= 123 5/24/2020  n=  81 now=   71879 end=     222512     43714    256263 U=    44.05 T=  144.5 p1= 209.6 p2=    32.3 ed=   248 9/26/2020   x1=  42. x2= 123. y1=  2.33 y2=   .49     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   248 9/26/2020 
AAA2     1 Qatar Confirmed cc1=  .990291 cc2=  .879180 lx= 12.36274 if=  43 il= 123 5/24/2020  n=  80 now=   71879 end=     233921     43714    256263 U=    44.12 T=  145.8 p1= 225.4 p2=    30.7 ed=   249 9/27/2020   x1=  43. x2= 123. y1=  2.33 y2=   .52     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   249 9/27/2020 
AAA1     1 Qatar Confirmed cc1=  .990192 cc2=  .878389 lx= 12.45274 if=  44 il= 123 5/24/2020  n=  79 now=   71879 end=     255950     43714    256263 U=    44.64 T=  148.4 p1= 256.1 p2=    28.1 ed=   253 10/1/2020   x1=  44. x2= 123. y1=  2.34 y2=   .57 BEST
AAA2     1 Qatar Confirmed cc1=  .990192 cc2=  .878389 lx= 12.45574 if=  44 il= 123 5/24/2020  n=  79 now=   71879 end=     255950     43714    256263 U=    44.64 T=  148.4 p1= 256.1 p2=    28.1 ed=   253 10/1/2020   x1=  44. x2= 123. y1=  2.34 y2=   .57 BEST
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   253 10/1/2020 
AAA2     1 Qatar Confirmed cc1=  .990343 cc2=  .877834 lx= 12.61274 if=  45 il= 123 5/24/2020  n=  78 now=   71879 end=     300360     43714    256263 U=    45.93 T=  153.1 p1= 317.9 p2=    23.9 ed=   261 10/9/2020   x1=  45. x2= 123. y1=  2.35 y2=   .66     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   261 10/9/2020 
AAA2     1 Qatar Confirmed cc1=  .990963 cc2=  .877735 lx= 12.90274 if=  46 il= 123 5/24/2020  n=  77 now=   71879 end=     401410     43714    256263 U=    50.47 T=  163.2 p1= 458.5 p2=    17.9 ed=   282 10/30/2020  x1=  46. x2= 123. y1=  2.32 y2=   .80     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   282 10/30/2020
AAA2     1 Qatar Confirmed cc1=  .991475 cc2=  .877515 lx= 13.18274 if=  47 il= 123 5/24/2020  n=  76 now=   71879 end=     531117     43714    256263 U=    53.67 T=  172.1 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  47. x2= 123. y1=  2.33 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   298 11/15/2020
AAA2     1 Qatar Confirmed cc1=  .992252 cc2=  .877545 lx= 13.18274 if=  48 il= 123 5/24/2020  n=  75 now=   71879 end=     531117     43714    256263 U=    54.04 T=  172.5 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  48. x2= 123. y1=  2.30 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   299 11/16/2020
AAA2     1 Qatar Confirmed cc1=  .993089 cc2=  .877619 lx= 13.18274 if=  49 il= 123 5/24/2020  n=  74 now=   71879 end=     531117     43714    256263 U=    66.38 T=  183.8 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  49. x2= 123. y1=  2.03 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   340 12/27/2020
AAA2     1 Qatar Confirmed cc1=  .993443 cc2=  .877196 lx= 13.18274 if=  50 il= 123 5/24/2020  n=  73 now=   71879 end=     531117     43714    256263 U=    66.31 T=  183.7 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  50. x2= 123. y1=  2.02 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   340 12/27/2020
AAA2     1 Qatar Confirmed cc1=  .993859 cc2=  .876818 lx= 13.18274 if=  51 il= 123 5/24/2020  n=  72 now=   71879 end=     531117     43714    256263 U=    66.16 T=  183.6 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  51. x2= 123. y1=  2.00 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   339 12/26/2020
AAA2     1 Qatar Confirmed cc1=  .994327 cc2=  .876476 lx= 13.18274 if=  52 il= 123 5/24/2020  n=  71 now=   71879 end=     531117     43714    256263 U=    65.67 T=  183.1 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  52. x2= 123. y1=  2.00 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   338 12/25/2020
AAA2     1 Qatar Confirmed cc1=  .994776 cc2=  .876098 lx= 13.18274 if=  53 il= 123 5/24/2020  n=  70 now=   71879 end=     531117     43714    256263 U=    66.21 T=  183.6 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  53. x2= 123. y1=  1.97 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   339 12/26/2020
AAA2     1 Qatar Confirmed cc1=  .995441 cc2=  .875918 lx= 13.18274 if=  54 il= 123 5/24/2020  n=  69 now=   71879 end=     531117     43714    256263 U=    66.05 T=  183.5 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  54. x2= 123. y1=  1.96 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   339 12/26/2020
AAA2     1 Qatar Confirmed cc1=  .996183 cc2=  .875797 lx= 13.18274 if=  55 il= 123 5/24/2020  n=  68 now=   71879 end=     531117     43714    256263 U=    65.09 T=  182.6 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  55. x2= 123. y1=  1.96 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   336 12/23/2020
AAA2     1 Qatar Confirmed cc1=  .996812 cc2=  .875544 lx= 13.18274 if=  56 il= 123 5/24/2020  n=  67 now=   71879 end=     531117     43714    256263 U=    64.39 T=  181.9 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  56. x2= 123. y1=  1.96 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   333 12/20/2020
AAA2     1 Qatar Confirmed cc1=  .997382 cc2=  .875213 lx= 13.18274 if=  57 il= 123 5/24/2020  n=  66 now=   71879 end=     531117     43714    256263 U=    63.58 T=  181.2 p1= 638.9 p2=    13.5 ed=   331 12/18/2020  x1=  57. x2= 123. y1=  1.95 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   331 12/18/2020
AAA2     1 Qatar Confirmed cc1=  .997868 cc2=  .874777 lx= 13.18274 if=  58 il= 123 5/24/2020  n=  65 now=   71879 end=     531117     43714    256263 U=    62.80 T=  180.5 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  58. x2= 123. y1=  1.95 y2=   .92     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   328 12/15/2020
AAA2     1 Qatar Confirmed cc1=  .998275 cc2=  .874240 lx= 13.13274 if=  59 il= 123 5/24/2020  n=  64 now=   71879 end=     505214     43714    256263 U=    61.26 T=  177.8 p1= 602.9 p2=    14.2 ed=   322 12/9/2020   x1=  59. x2= 123. y1=  1.94 y2=   .89     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   322 12/9/2020 
AAA2     1 Qatar Confirmed cc1=  .998622 cc2=  .873622 lx= 12.98274 if=  60 il= 123 5/24/2020  n=  63 now=   71879 end=     434842     43714    256263 U=    58.21 T=  171.4 p1= 505.0 p2=    16.5 ed=   308 11/25/2020  x1=  60. x2= 123. y1=  1.91 y2=   .83     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   308 11/25/2020
AAA2     1 Qatar Confirmed cc1=  .998918 cc2=  .872930 lx= 12.85274 if=  61 il= 123 5/24/2020  n=  62 now=   71879 end=     381833     43714    256263 U=    55.40 T=  165.9 p1= 431.2 p2=    18.8 ed=   296 11/13/2020  x1=  61. x2= 123. y1=  1.89 y2=   .77     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   296 11/13/2020
AAA2     1 Qatar Confirmed cc1=  .999141 cc2=  .872141 lx= 12.74274 if=  62 il= 123 5/24/2020  n=  61 now=   71879 end=     342059     43714    256263 U=    53.19 T=  161.4 p1= 375.9 p2=    21.0 ed=   286 11/3/2020   x1=  62. x2= 123. y1=  1.87 y2=   .72     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   286 11/3/2020 
AAA2     1 Qatar Confirmed cc1=  .999334 cc2=  .871297 lx= 12.65274 if=  63 il= 123 5/24/2020  n=  60 now=   71879 end=     312618     43714    256263 U=    51.09 T=  157.6 p1= 334.9 p2=    23.0 ed=   278 10/26/2020  x1=  63. x2= 123. y1=  1.85 y2=   .68     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   278 10/26/2020
AAA2     1 Qatar Confirmed cc1=  .999460 cc2=  .870361 lx= 12.57274 if=  64 il= 123 5/24/2020  n=  59 now=   71879 end=     288583     43714    256263 U=    49.18 T=  154.2 p1= 301.5 p2=    24.9 ed=   270 10/18/2020  x1=  64. x2= 123. y1=  1.83 y2=   .64     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   270 10/18/2020
AAA2     1 Qatar Confirmed cc1=  .999526 cc2=  .869337 lx= 12.51274 if=  65 il= 123 5/24/2020  n=  58 now=   71879 end=     271777     43714    256263 U=    47.59 T=  151.7 p1= 278.1 p2=    26.4 ed=   264 10/12/2020  x1=  65. x2= 123. y1=  1.82 y2=   .60     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   264 10/12/2020
AAA2     1 Qatar Confirmed cc1=  .999540 cc2=  .868233 lx= 12.47274 if=  66 il= 123 5/24/2020  n=  57 now=   71879 end=     261121     43714    256263 U=    46.48 T=  150.0 p1= 263.3 p2=    27.5 ed=   259 10/7/2020   x1=  66. x2= 123. y1=  1.81 y2=   .58     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   259 10/7/2020 
AAA1     1 Qatar Confirmed cc1=  .999527 cc2=  .867074 lx= 12.45274 if=  67 il= 123 5/24/2020  n=  56 now=   71879 end=     255950     43714    256263 U=    45.81 T=  149.1 p1= 256.1 p2=    28.1 ed=   257 10/5/2020   x1=  67. x2= 123. y1=  1.79 y2=   .57 BEST
AAA2     1 Qatar Confirmed cc1=  .999527 cc2=  .867074 lx= 12.44974 if=  67 il= 123 5/24/2020  n=  56 now=   71879 end=     255950     43714    256263 U=    45.81 T=  149.1 p1= 256.1 p2=    28.1 ed=   257 10/5/2020   x1=  67. x2= 123. y1=  1.79 y2=   .57 BEST
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   257 10/5/2020 
AAA2     1 Qatar Confirmed cc1=  .999502 cc2=  .865872 lx= 12.44274 if=  68 il= 123 5/24/2020  n=  55 now=   71879 end=     253403     43714    256263 U=    45.40 T=  148.6 p1= 252.5 p2=    28.4 ed=   255 10/3/2020   x1=  68. x2= 123. y1=  1.78 y2=   .56     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   255 10/3/2020 
AAA2     1 Qatar Confirmed cc1=  .999475 cc2=  .864635 lx= 12.44274 if=  69 il= 123 5/24/2020  n=  54 now=   71879 end=     253403     43714    256263 U=    45.34 T=  148.6 p1= 252.5 p2=    28.4 ed=   255 10/3/2020   x1=  69. x2= 123. y1=  1.75 y2=   .56     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   255 10/3/2020 
AAA1     1 Qatar Confirmed cc1=  .999447 cc2=  .863364 lx= 12.45274 if=  70 il= 123 5/24/2020  n=  53 now=   71879 end=     255950     43714    256263 U=    45.09 T=  148.7 p1= 256.1 p2=    28.1 ed=   255 10/3/2020   x1=  70. x2= 123. y1=  1.74 y2=   .57 BEST
AAA2     1 Qatar Confirmed cc1=  .999447 cc2=  .863364 lx= 12.45674 if=  70 il= 123 5/24/2020  n=  53 now=   71879 end=     255950     43714    256263 U=    45.09 T=  148.7 p1= 256.1 p2=    28.1 ed=   255 10/3/2020   x1=  70. x2= 123. y1=  1.74 y2=   .57 BEST
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   255 10/3/2020 
AAA2     1 Qatar Confirmed cc1=  .999438 cc2=  .862077 lx= 12.49274 if=  71 il= 123 5/24/2020  n=  52 now=   71879 end=     266396     43714    256263 U=    45.71 T=  150.1 p1= 270.6 p2=    27.0 ed=   257 10/5/2020   x1=  71. x2= 123. y1=  1.73 y2=   .59     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   257 10/5/2020 
AAA2     1 Qatar Confirmed cc1=  .999434 cc2=  .860759 lx= 12.54274 if=  72 il= 123 5/24/2020  n=  51 now=   71879 end=     280054     43714    256263 U=    46.49 T=  151.8 p1= 289.6 p2=    25.7 ed=   261 10/9/2020   x1=  72. x2= 123. y1=  1.72 y2=   .62     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   261 10/9/2020 
AAA2     1 Qatar Confirmed cc1=  .999439 cc2=  .859411 lx= 12.60274 if=  73 il= 123 5/24/2020  n=  50 now=   71879 end=     297372     43714    256263 U=    48.17 T=  154.4 p1= 313.7 p2=    24.2 ed=   268 10/16/2020  x1=  73. x2= 123. y1=  1.69 y2=   .65     
GP: Confirmed Qatar 5/24/2020       123   71879    -       43714    -         5   268 10/16/2020
