TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6733.00000        8.81478
TAB:  US_Pennsylvania_Delaware Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999167 cc2=  .884456 lx=  8.90778 if=  57 il= 132 6/2/2020   n=  75 now=    6733 end=       7367      6496      7372 U=    19.19 T=   92.2 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  57. x2= 132. y1=  1.84 y2= -2.07 BEST
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7367    6496     7372    14   137 6/7/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999184 cc2=  .883714 lx=  8.91478 if=  58 il= 132 6/2/2020   n=  74 now=    6733 end=       7441      6496      7372 U=    19.73 T=   92.6 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  58. x2= 132. y1=  1.75 y2= -2.00     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7441    6496     7372    14   139 6/9/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999193 cc2=  .882946 lx=  8.91478 if=  59 il= 132 6/2/2020   n=  73 now=    6733 end=       7441      6496      7372 U=    19.80 T=   92.5 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  59. x2= 132. y1=  1.69 y2= -2.00     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7441    6496     7372    14   139 6/9/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999195 cc2=  .882154 lx=  8.91478 if=  60 il= 132 6/2/2020   n=  72 now=    6733 end=       7441      6496      7372 U=    19.80 T=   92.5 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  60. x2= 132. y1=  1.64 y2= -2.00     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7441    6496     7372    14   139 6/9/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999203 cc2=  .881352 lx=  8.91478 if=  61 il= 132 6/2/2020   n=  71 now=    6733 end=       7441      6496      7372 U=    19.77 T=   92.5 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  61. x2= 132. y1=  1.59 y2= -2.00     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7441    6496     7372    14   139 6/9/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999224 cc2=  .880546 lx=  8.91478 if=  62 il= 132 6/2/2020   n=  70 now=    6733 end=       7441      6496      7372 U=    20.02 T=   92.0 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  62. x2= 132. y1=  1.50 y2= -2.00     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7441    6496     7372    14   139 6/9/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999216 cc2=  .879693 lx=  8.92478 if=  63 il= 132 6/2/2020   n=  69 now=    6733 end=       7515      6496      7372 U=    20.38 T=   92.8 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  63. x2= 132. y1=  1.46 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   140 6/10/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999225 cc2=  .878839 lx=  8.92478 if=  64 il= 132 6/2/2020   n=  68 now=    6733 end=       7515      6496      7372 U=    20.73 T=   92.1 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  64. x2= 132. y1=  1.35 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   141 6/11/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999194 cc2=  .877926 lx=  8.92478 if=  65 il= 132 6/2/2020   n=  67 now=    6733 end=       7515      6496      7372 U=    20.71 T=   92.1 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  65. x2= 132. y1=  1.31 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   141 6/11/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999163 cc2=  .876994 lx=  8.92478 if=  66 il= 132 6/2/2020   n=  66 now=    6733 end=       7515      6496      7372 U=    20.76 T=   92.0 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  66. x2= 132. y1=  1.25 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   141 6/11/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999129 cc2=  .876037 lx=  8.92478 if=  67 il= 132 6/2/2020   n=  65 now=    6733 end=       7515      6496      7372 U=    20.83 T=   91.9 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  67. x2= 132. y1=  1.20 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   141 6/11/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999089 cc2=  .875055 lx=  8.92478 if=  68 il= 132 6/2/2020   n=  64 now=    6733 end=       7515      6496      7372 U=    20.70 T=   92.1 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  68. x2= 132. y1=  1.17 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   140 6/10/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999058 cc2=  .874058 lx=  8.92478 if=  69 il= 132 6/2/2020   n=  63 now=    6733 end=       7515      6496      7372 U=    20.61 T=   92.3 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  69. x2= 132. y1=  1.13 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   140 6/10/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999042 cc2=  .873053 lx=  8.93478 if=  70 il= 132 6/2/2020   n=  62 now=    6733 end=       7591      6496      7372 U=    21.04 T=   92.9 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1=  70. x2= 132. y1=  1.09 y2= -1.86     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7591    6496     7372    14   142 6/12/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999046 cc2=  .872046 lx=  8.93478 if=  71 il= 132 6/2/2020   n=  61 now=    6733 end=       7591      6496      7372 U=    21.16 T=   92.7 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1=  71. x2= 132. y1=  1.02 y2= -1.86     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7591    6496     7372    14   142 6/12/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999034 cc2=  .870997 lx=  8.93478 if=  72 il= 132 6/2/2020   n=  60 now=    6733 end=       7591      6496      7372 U=    21.20 T=   92.6 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1=  72. x2= 132. y1=   .97 y2= -1.86     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7591    6496     7372    14   142 6/12/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999021 cc2=  .869922 lx=  8.93478 if=  73 il= 132 6/2/2020   n=  59 now=    6733 end=       7591      6496      7372 U=    21.22 T=   92.5 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1=  73. x2= 132. y1=   .92 y2= -1.86     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7591    6496     7372    14   142 6/12/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999026 cc2=  .868837 lx=  8.94478 if=  74 il= 132 6/2/2020   n=  58 now=    6733 end=       7667      6496      7372 U=    21.76 T=   92.9 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  74. x2= 132. y1=   .87 y2= -1.80     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7667    6496     7372    14   144 6/14/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999026 cc2=  .867720 lx=  8.94478 if=  75 il= 132 6/2/2020   n=  57 now=    6733 end=       7667      6496      7372 U=    21.92 T=   92.6 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  75. x2= 132. y1=   .80 y2= -1.80     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7667    6496     7372    14   144 6/14/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999009 cc2=  .866555 lx=  8.95478 if=  76 il= 132 6/2/2020   n=  56 now=    6733 end=       7744      6496      7372 U=    22.35 T=   93.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  76. x2= 132. y1=   .77 y2= -1.74     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7744    6496     7372    14   145 6/15/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .999022 cc2=  .865391 lx=  8.95478 if=  77 il= 132 6/2/2020   n=  55 now=    6733 end=       7744      6496      7372 U=    22.56 T=   92.8 p1=  15.0 p2=    86.9 ed=   146 6/16/2020   x1=  77. x2= 132. y1=   .70 y2= -1.74     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7744    6496     7372    14   146 6/16/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998952 cc2=  .862869 lx=  8.96478 if=  79 il= 132 6/2/2020   n=  53 now=    6733 end=       7822      6496      7372 U=    23.71 T=   92.1 p1=  16.2 p2=    86.1 ed=   148 6/18/2020   x1=  79. x2= 132. y1=   .55 y2= -1.68     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7822    6496     7372    14   148 6/18/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998893 cc2=  .861533 lx=  8.96478 if=  80 il= 132 6/2/2020   n=  52 now=    6733 end=       7822      6496      7372 U=    23.85 T=   91.9 p1=  16.2 p2=    86.1 ed=   148 6/18/2020   x1=  80. x2= 132. y1=   .50 y2= -1.68     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7822    6496     7372    14   148 6/18/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998843 cc2=  .860168 lx=  8.95478 if=  81 il= 132 6/2/2020   n=  51 now=    6733 end=       7744      6496      7372 U=    23.22 T=   91.6 p1=  15.0 p2=    86.9 ed=   146 6/16/2020   x1=  81. x2= 132. y1=   .46 y2= -1.74     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7744    6496     7372    14   146 6/16/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998781 cc2=  .858753 lx=  8.95478 if=  82 il= 132 6/2/2020   n=  50 now=    6733 end=       7744      6496      7372 U=    23.42 T=   91.3 p1=  15.0 p2=    86.9 ed=   146 6/16/2020   x1=  82. x2= 132. y1=   .40 y2= -1.74     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7744    6496     7372    14   146 6/16/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998736 cc2=  .857315 lx=  8.95478 if=  83 il= 132 6/2/2020   n=  49 now=    6733 end=       7744      6496      7372 U=    23.37 T=   91.4 p1=  15.0 p2=    86.9 ed=   146 6/16/2020   x1=  83. x2= 132. y1=   .36 y2= -1.74     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7744    6496     7372    14   146 6/16/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998685 cc2=  .855827 lx=  8.94478 if=  84 il= 132 6/2/2020   n=  48 now=    6733 end=       7667      6496      7372 U=    22.68 T=   91.3 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  84. x2= 132. y1=   .32 y2= -1.80     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7667    6496     7372    14   144 6/14/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998620 cc2=  .854282 lx=  8.94478 if=  85 il= 132 6/2/2020   n=  47 now=    6733 end=       7667      6496      7372 U=    22.68 T=   91.2 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  85. x2= 132. y1=   .28 y2= -1.80     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7667    6496     7372    14   144 6/14/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998550 cc2=  .852685 lx=  8.94478 if=  86 il= 132 6/2/2020   n=  46 now=    6733 end=       7667      6496      7372 U=    22.89 T=   90.9 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  86. x2= 132. y1=   .21 y2= -1.80     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7667    6496     7372    14   144 6/14/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998523 cc2=  .851081 lx=  8.93478 if=  87 il= 132 6/2/2020   n=  45 now=    6733 end=       7591      6496      7372 U=    22.17 T=   90.8 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  87. x2= 132. y1=   .17 y2= -1.86     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7591    6496     7372    14   143 6/13/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998479 cc2=  .849408 lx=  8.93478 if=  88 il= 132 6/2/2020   n=  44 now=    6733 end=       7591      6496      7372 U=    22.24 T=   90.7 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  88. x2= 132. y1=   .12 y2= -1.86     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7591    6496     7372    14   143 6/13/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998468 cc2=  .847712 lx=  8.92478 if=  89 il= 132 6/2/2020   n=  43 now=    6733 end=       7515      6496      7372 U=    21.45 T=   90.7 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  89. x2= 132. y1=   .08 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   141 6/11/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998428 cc2=  .845929 lx=  8.92478 if=  90 il= 132 6/2/2020   n=  42 now=    6733 end=       7515      6496      7372 U=    21.37 T=   90.9 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  90. x2= 132. y1=   .04 y2= -1.93     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7515    6496     7372    14   141 6/11/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998380 cc2=  .844077 lx=  8.91478 if=  91 il= 132 6/2/2020   n=  41 now=    6733 end=       7441      6496      7372 U=    20.61 T=   90.9 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  91. x2= 132. y1=  -.01 y2= -2.00     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7441    6496     7372    14   139 6/9/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998315 cc2=  .842141 lx=  8.91478 if=  92 il= 132 6/2/2020   n=  40 now=    6733 end=       7441      6496      7372 U=    20.66 T=   90.8 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  92. x2= 132. y1=  -.06 y2= -2.00     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7441    6496     7372    14   139 6/9/2020  
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .998275 cc2=  .840161 lx=  8.90478 if=  93 il= 132 6/2/2020   n=  39 now=    6733 end=       7367      6496      7372 U=    20.05 T=   90.4 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  93. x2= 132. y1=  -.13 y2= -2.07 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998277 cc2=  .840161 lx=  8.90778 if=  93 il= 132 6/2/2020   n=  39 now=    6733 end=       7367      6496      7372 U=    20.05 T=   90.4 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  93. x2= 132. y1=  -.13 y2= -2.07 BEST
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7367    6496     7372    14   137 6/7/2020  
AAA1     1 US_Pennsylvania_Delaware Confirmed cc1=  .998294 cc2=  .838166 lx=  8.90478 if=  94 il= 132 6/2/2020   n=  38 now=    6733 end=       7367      6496      7372 U=    19.94 T=   90.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  94. x2= 132. y1=  -.17 y2= -2.07 BEST
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998298 cc2=  .838166 lx=  8.90078 if=  94 il= 132 6/2/2020   n=  38 now=    6733 end=       7367      6496      7372 U=    19.94 T=   90.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  94. x2= 132. y1=  -.17 y2= -2.07 BEST
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7367    6496     7372    14   137 6/7/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998316 cc2=  .836095 lx=  8.89478 if=  95 il= 132 6/2/2020   n=  37 now=    6733 end=       7293      6496      7372 U=    19.16 T=   90.7 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1=  95. x2= 132. y1=  -.22 y2= -2.16     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7293    6496     7372    14   135 6/5/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998349 cc2=  .833950 lx=  8.88478 if=  96 il= 132 6/2/2020   n=  36 now=    6733 end=       7221      6496      7372 U=    18.20 T=   91.1 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  96. x2= 132. y1=  -.27 y2= -2.25     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7221    6496     7372    14   134 6/4/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998333 cc2=  .831666 lx=  8.88478 if=  97 il= 132 6/2/2020   n=  35 now=    6733 end=       7221      6496      7372 U=    18.06 T=   91.4 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  97. x2= 132. y1=  -.31 y2= -2.25     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7221    6496     7372    14   134 6/4/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998275 cc2=  .829245 lx=  8.87478 if=  98 il= 132 6/2/2020   n=  34 now=    6733 end=       7149      6496      7372 U=    17.34 T=   91.3 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  98. x2= 132. y1=  -.38 y2= -2.35     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7149    6496     7372    14   132 6/2/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998292 cc2=  .826794 lx=  8.87478 if=  99 il= 132 6/2/2020   n=  33 now=    6733 end=       7149      6496      7372 U=    17.10 T=   91.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  99. x2= 132. y1=  -.42 y2= -2.35     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7149    6496     7372    14   132 6/2/2020  
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998215 cc2=  .824137 lx=  8.86478 if= 100 il= 132 6/2/2020   n=  32 now=    6733 end=       7078      6496      7372 U=    16.33 T=   91.9 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1= 100. x2= 132. y1=  -.50 y2= -2.46     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7078    6496     7372    14   130 5/31/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998207 cc2=  .821431 lx=  8.86478 if= 101 il= 132 6/2/2020   n=  31 now=    6733 end=       7078      6496      7372 U=    16.36 T=   91.8 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1= 101. x2= 132. y1=  -.56 y2= -2.46     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7078    6496     7372    14   130 5/31/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998277 cc2=  .818672 lx=  8.85478 if= 102 il= 132 6/2/2020   n=  30 now=    6733 end=       7007      6496      7372 U=    15.39 T=   92.3 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1= 102. x2= 132. y1=  -.63 y2= -2.58     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7007    6496     7372    14   128 5/29/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998384 cc2=  .815809 lx=  8.85478 if= 103 il= 132 6/2/2020   n=  29 now=    6733 end=       7007      6496      7372 U=    15.18 T=   92.9 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1= 103. x2= 132. y1=  -.67 y2= -2.58     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     7007    6496     7372    14   128 5/29/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998401 cc2=  .812705 lx=  8.84478 if= 104 il= 132 6/2/2020   n=  28 now=    6733 end=       6938      6496      7372 U=    14.01 T=   93.9 p1=   3.0 p2=    97.0 ed=   126 5/27/2020   x1= 104. x2= 132. y1=  -.72 y2= -2.72     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6938    6496     7372    14   126 5/27/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998314 cc2=  .809331 lx=  8.84478 if= 105 il= 132 6/2/2020   n=  27 now=    6733 end=       6938      6496      7372 U=    13.86 T=   94.3 p1=   3.0 p2=    97.0 ed=   127 5/28/2020   x1= 105. x2= 132. y1=  -.77 y2= -2.72     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6938    6496     7372    14   127 5/28/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998149 cc2=  .805699 lx=  8.84478 if= 106 il= 132 6/2/2020   n=  26 now=    6733 end=       6938      6496      7372 U=    13.79 T=   94.5 p1=   3.0 p2=    97.0 ed=   127 5/28/2020   x1= 106. x2= 132. y1=  -.84 y2= -2.72     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6938    6496     7372    14   127 5/28/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997937 cc2=  .793813 lx=  8.83478 if= 109 il= 132 6/2/2020   n=  23 now=    6733 end=       6869      6496      7372 U=    13.12 T=   94.2 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1= 109. x2= 132. y1= -1.13 y2= -2.89     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6869    6496     7372    14   125 5/26/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998403 cc2=  .789889 lx=  8.82478 if= 110 il= 132 6/2/2020   n=  22 now=    6733 end=       6800      6496      7372 U=    11.74 T=   95.8 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 110. x2= 132. y1= -1.21 y2= -3.08     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6800    6496     7372    14   123 5/24/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998778 cc2=  .785577 lx=  8.82478 if= 111 il= 132 6/2/2020   n=  21 now=    6733 end=       6800      6496      7372 U=    11.36 T=   97.0 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 111. x2= 132. y1= -1.23 y2= -3.08     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6800    6496     7372    14   123 5/24/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998714 cc2=  .780496 lx=  8.82478 if= 112 il= 132 6/2/2020   n=  20 now=    6733 end=       6800      6496      7372 U=    11.12 T=   97.7 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 112. x2= 132. y1= -1.28 y2= -3.08     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6800    6496     7372    14   123 5/24/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998515 cc2=  .774908 lx=  8.81478 if= 113 il= 132 6/2/2020   n=  19 now=    6733 end=       6732      6496      7372 U=     9.81 T=   99.3 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1= 113. x2= 132. y1= -1.39 y2= -3.33     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6732    6496     7372    14   122 5/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998326 cc2=  .768910 lx=  8.82478 if= 114 il= 132 6/2/2020   n=  18 now=    6733 end=       6800      6496      7372 U=    11.19 T=   97.5 p1=   1.0 p2=    99.0 ed=   123 5/24/2020   x1= 114. x2= 132. y1= -1.47 y2= -3.08     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6800    6496     7372    14   123 5/24/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998044 cc2=  .762341 lx=  8.81478 if= 115 il= 132 6/2/2020   n=  17 now=    6733 end=       6732      6496      7372 U=    10.12 T=   98.3 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1= 115. x2= 132. y1= -1.65 y2= -3.33     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6732    6496     7372    14   122 5/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .998159 cc2=  .755624 lx=  8.81478 if= 116 il= 132 6/2/2020   n=  16 now=    6733 end=       6732      6496      7372 U=     9.88 T=   99.1 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1= 116. x2= 132. y1= -1.71 y2= -3.33     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6732    6496     7372    14   122 5/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997939 cc2=  .747939 lx=  8.81478 if= 117 il= 132 6/2/2020   n=  15 now=    6733 end=       6732      6496      7372 U=     9.69 T=   99.7 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1= 117. x2= 132. y1= -1.78 y2= -3.33     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6732    6496     7372    14   122 5/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997498 cc2=  .739299 lx=  8.81478 if= 118 il= 132 6/2/2020   n=  14 now=    6733 end=       6732      6496      7372 U=     9.47 T=  100.5 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1= 118. x2= 132. y1= -1.85 y2= -3.33     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6732    6496     7372    14   122 5/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997188 cc2=  .729927 lx=  8.81478 if= 119 il= 132 6/2/2020   n=  13 now=    6733 end=       6732      6496      7372 U=     9.46 T=  100.5 p1=    .0 p2=   100.0 ed=   122 5/23/2020   x1= 119. x2= 132. y1= -1.95 y2= -3.33     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6732    6496     7372    14   122 5/23/2020 
AAA2     1 US_Pennsylvania_Delaware Confirmed cc1=  .997749 cc2=  .720399 lx=  8.83478 if= 120 il= 132 6/2/2020   n=  12 now=    6733 end=       6869      6496      7372 U=    13.01 T=   94.5 p1=   2.0 p2=    98.0 ed=   125 5/26/2020   x1= 120. x2= 132. y1= -1.96 y2= -2.89     
GP: Confirmed US_Pennsylvania_Delaware 6/2/2020        132    6733     6869    6496     7372    14   125 5/26/2020 
