TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       53185.00000       10.88153
TAB:  Canada_Quebec Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Canada_Quebec Confirmed cc1=  .997268 cc2=  .884041 lx= 10.92253 if=  46 il= 123 5/24/2020  n=  77 now=   53185 end=      55355     47420     56000 U=    18.68 T=   88.1 p1=   4.1 p2=    96.1 ed=   132 6/2/2020    x1=  46. x2= 123. y1=  2.25 y2= -1.87 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55355   47420    56000    19   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997168 cc2=  .883208 lx= 10.92153 if=  47 il= 123 5/24/2020  n=  76 now=   53185 end=      55355     47420     56000 U=    18.44 T=   88.6 p1=   4.1 p2=    96.1 ed=   132 6/2/2020    x1=  47. x2= 123. y1=  2.25 y2= -1.87 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997168 cc2=  .883208 lx= 10.92153 if=  47 il= 123 5/24/2020  n=  76 now=   53185 end=      55355     47420     56000 U=    18.44 T=   88.6 p1=   4.1 p2=    96.1 ed=   132 6/2/2020    x1=  47. x2= 123. y1=  2.25 y2= -1.87 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55355   47420    56000    19   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .997055 cc2=  .882348 lx= 10.92153 if=  48 il= 123 5/24/2020  n=  75 now=   53185 end=      55355     47420     56000 U=    18.20 T=   89.0 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1=  48. x2= 123. y1=  2.25 y2= -1.87 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .997055 cc2=  .882348 lx= 10.92153 if=  48 il= 123 5/24/2020  n=  75 now=   53185 end=      55355     47420     56000 U=    18.20 T=   89.0 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1=  48. x2= 123. y1=  2.25 y2= -1.87 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55355   47420    56000    19   131 6/1/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996958 cc2=  .881488 lx= 10.92153 if=  49 il= 123 5/24/2020  n=  74 now=   53185 end=      55355     47420     56000 U=    18.29 T=   88.9 p1=   4.1 p2=    96.1 ed=   132 6/2/2020    x1=  49. x2= 123. y1=  2.18 y2= -1.87 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996959 cc2=  .881488 lx= 10.92353 if=  49 il= 123 5/24/2020  n=  74 now=   53185 end=      55355     47420     56000 U=    18.29 T=   88.9 p1=   4.1 p2=    96.1 ed=   132 6/2/2020    x1=  49. x2= 123. y1=  2.18 y2= -1.87 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55355   47420    56000    19   132 6/2/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996844 cc2=  .880596 lx= 10.92153 if=  50 il= 123 5/24/2020  n=  73 now=   53185 end=      55355     47420     56000 U=    18.10 T=   89.2 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1=  50. x2= 123. y1=  2.17 y2= -1.87 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996846 cc2=  .880596 lx= 10.92453 if=  50 il= 123 5/24/2020  n=  73 now=   53185 end=      55355     47420     56000 U=    18.10 T=   89.2 p1=   4.1 p2=    96.1 ed=   131 6/1/2020    x1=  50. x2= 123. y1=  2.17 y2= -1.87 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55355   47420    56000    19   131 6/1/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996757 cc2=  .879716 lx= 10.93153 if=  51 il= 123 5/24/2020  n=  72 now=   53185 end=      55911     47420     56000 U=    18.48 T=   89.7 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  51. x2= 123. y1=  2.09 y2= -1.80 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996762 cc2=  .879716 lx= 10.92653 if=  51 il= 123 5/24/2020  n=  72 now=   53185 end=      55911     47420     56000 U=    18.48 T=   89.7 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  51. x2= 123. y1=  2.09 y2= -1.80 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55911   47420    56000    19   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996657 cc2=  .878806 lx= 10.93153 if=  52 il= 123 5/24/2020  n=  71 now=   53185 end=      55911     47420     56000 U=    18.23 T=   90.1 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  52. x2= 123. y1=  2.09 y2= -1.80 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996659 cc2=  .878806 lx= 10.92853 if=  52 il= 123 5/24/2020  n=  71 now=   53185 end=      55911     47420     56000 U=    18.23 T=   90.1 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  52. x2= 123. y1=  2.09 y2= -1.80 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55911   47420    56000    19   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996631 cc2=  .877953 lx= 10.93153 if=  53 il= 123 5/24/2020  n=  70 now=   53185 end=      55911     47420     56000 U=    18.17 T=   90.2 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  53. x2= 123. y1=  2.05 y2= -1.80 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996632 cc2=  .877953 lx= 10.93253 if=  53 il= 123 5/24/2020  n=  70 now=   53185 end=      55911     47420     56000 U=    18.17 T=   90.2 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  53. x2= 123. y1=  2.05 y2= -1.80 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    55911   47420    56000    19   133 6/3/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996646 cc2=  .877124 lx= 10.94153 if=  54 il= 123 5/24/2020  n=  69 now=   53185 end=      56473     47420     56000 U=    18.68 T=   90.4 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  54. x2= 123. y1=  1.95 y2= -1.74 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996649 cc2=  .877124 lx= 10.93753 if=  54 il= 123 5/24/2020  n=  69 now=   53185 end=      56473     47420     56000 U=    18.68 T=   90.4 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  54. x2= 123. y1=  1.95 y2= -1.74 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    56473   47420    56000    19   134 6/4/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996604 cc2=  .876218 lx= 10.94153 if=  55 il= 123 5/24/2020  n=  68 now=   53185 end=      56473     47420     56000 U=    18.70 T=   90.4 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  55. x2= 123. y1=  1.89 y2= -1.74 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996604 cc2=  .876218 lx= 10.94153 if=  55 il= 123 5/24/2020  n=  68 now=   53185 end=      56473     47420     56000 U=    18.70 T=   90.4 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  55. x2= 123. y1=  1.89 y2= -1.74 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    56473   47420    56000    19   134 6/4/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .996564 cc2=  .875297 lx= 10.94153 if=  56 il= 123 5/24/2020  n=  67 now=   53185 end=      56473     47420     56000 U=    18.61 T=   90.5 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  56. x2= 123. y1=  1.86 y2= -1.74 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .996569 cc2=  .875297 lx= 10.94653 if=  56 il= 123 5/24/2020  n=  67 now=   53185 end=      56473     47420     56000 U=    18.61 T=   90.5 p1=   6.2 p2=    94.2 ed=   134 6/4/2020    x1=  56. x2= 123. y1=  1.86 y2= -1.74 BEST
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    56473   47420    56000    19   134 6/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996597 cc2=  .874427 lx= 10.95153 if=  57 il= 123 5/24/2020  n=  66 now=   53185 end=      57041     47420     56000 U=    18.82 T=   91.2 p1=   7.3 p2=    93.2 ed=   135 6/5/2020    x1=  57. x2= 123. y1=  1.82 y2= -1.69     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    57041   47420    56000    19   135 6/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .996708 cc2=  .873617 lx= 10.96153 if=  58 il= 123 5/24/2020  n=  65 now=   53185 end=      57614     47420     56000 U=    18.94 T=   92.0 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  58. x2= 123. y1=  1.80 y2= -1.64     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    57614   47420    56000    19   136 6/6/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .997021 cc2=  .872987 lx= 10.97153 if=  59 il= 123 5/24/2020  n=  64 now=   53185 end=      58193     47420     56000 U=    19.17 T=   92.6 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  59. x2= 123. y1=  1.75 y2= -1.59     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    58193   47420    56000    19   137 6/7/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .998710 cc2=  .871710 lx= 11.03153 if=  62 il= 123 5/24/2020  n=  61 now=   53185 end=      61792     47420     56000 U=    22.24 T=   93.4 p1=  16.2 p2=    86.1 ed=   145 6/15/2020   x1=  62. x2= 123. y1=  1.41 y2= -1.33     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    61792   47420    56000    19   145 6/15/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998815 cc2=  .870778 lx= 11.04153 if=  63 il= 123 5/24/2020  n=  60 now=   53185 end=      62413     47420     56000 U=    22.75 T=   93.6 p1=  17.4 p2=    85.2 ed=   147 6/17/2020   x1=  63. x2= 123. y1=  1.35 y2= -1.29     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    62413   47420    56000    19   147 6/17/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998886 cc2=  .869787 lx= 11.05153 if=  64 il= 123 5/24/2020  n=  59 now=   53185 end=      63040     47420     56000 U=    23.12 T=   94.0 p1=  18.5 p2=    84.4 ed=   148 6/18/2020   x1=  64. x2= 123. y1=  1.30 y2= -1.26     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    63040   47420    56000    19   148 6/18/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .998973 cc2=  .868784 lx= 11.06153 if=  65 il= 123 5/24/2020  n=  58 now=   53185 end=      63673     47420     56000 U=    23.58 T=   94.2 p1=  19.7 p2=    83.5 ed=   149 6/19/2020   x1=  65. x2= 123. y1=  1.24 y2= -1.22     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    63673   47420    56000    19   149 6/19/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999048 cc2=  .867742 lx= 11.07153 if=  66 il= 123 5/24/2020  n=  57 now=   53185 end=      64313     47420     56000 U=    24.09 T=   94.4 p1=  20.9 p2=    82.7 ed=   151 6/21/2020   x1=  66. x2= 123. y1=  1.18 y2= -1.19     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    64313   47420    56000    19   151 6/21/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999098 cc2=  .866645 lx= 11.08153 if=  67 il= 123 5/24/2020  n=  56 now=   53185 end=      64960     47420     56000 U=    24.38 T=   94.8 p1=  22.1 p2=    81.9 ed=   152 6/22/2020   x1=  67. x2= 123. y1=  1.14 y2= -1.16     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    64960   47420    56000    19   152 6/22/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999190 cc2=  .865560 lx= 11.10153 if=  68 il= 123 5/24/2020  n=  55 now=   53185 end=      66272     47420     56000 U=    25.23 T=   95.4 p1=  24.6 p2=    80.3 ed=   154 6/24/2020   x1=  68. x2= 123. y1=  1.09 y2= -1.09     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    66272   47420    56000    19   154 6/24/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999255 cc2=  .864415 lx= 11.11153 if=  69 il= 123 5/24/2020  n=  54 now=   53185 end=      66938     47420     56000 U=    25.88 T=   95.4 p1=  25.9 p2=    79.5 ed=   156 6/26/2020   x1=  69. x2= 123. y1=  1.02 y2= -1.06     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    66938   47420    56000    19   156 6/26/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999268 cc2=  .863185 lx= 11.12153 if=  70 il= 123 5/24/2020  n=  53 now=   53185 end=      67611     47420     56000 U=    26.18 T=   95.9 p1=  27.1 p2=    78.7 ed=   157 6/27/2020   x1=  70. x2= 123. y1=   .99 y2= -1.04     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    67611   47420    56000    19   157 6/27/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999306 cc2=  .861945 lx= 11.13153 if=  71 il= 123 5/24/2020  n=  52 now=   53185 end=      68290     47420     56000 U=    26.93 T=   95.8 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  71. x2= 123. y1=   .92 y2= -1.01     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68290   47420    56000    19   159 6/29/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999287 cc2=  .860612 lx= 11.14153 if=  72 il= 123 5/24/2020  n=  51 now=   53185 end=      68977     47420     56000 U=    27.31 T=   96.2 p1=  29.7 p2=    77.1 ed=   160 6/30/2020   x1=  72. x2= 123. y1=   .89 y2=  -.98     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68977   47420    56000    19   160 6/30/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999267 cc2=  .859239 lx= 11.15153 if=  73 il= 123 5/24/2020  n=  50 now=   53185 end=      69670     47420     56000 U=    27.10 T=   97.1 p1=  31.0 p2=    76.3 ed=   161 7/1/2020    x1=  73. x2= 123. y1=   .89 y2=  -.96     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    69670   47420    56000    19   161 7/1/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999410 cc2=  .857989 lx= 11.17153 if=  74 il= 123 5/24/2020  n=  49 now=   53185 end=      71077     47420     56000 U=    29.01 T=   96.8 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  74. x2= 123. y1=   .78 y2=  -.90     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    71077   47420    56000    19   165 7/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999374 cc2=  .856517 lx= 11.17153 if=  75 il= 123 5/24/2020  n=  48 now=   53185 end=      71077     47420     56000 U=    29.03 T=   96.7 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  75. x2= 123. y1=   .75 y2=  -.90     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    71077   47420    56000    19   165 7/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999334 cc2=  .854997 lx= 11.17153 if=  76 il= 123 5/24/2020  n=  47 now=   53185 end=      71077     47420     56000 U=    29.15 T=   96.6 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  76. x2= 123. y1=   .71 y2=  -.90     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    71077   47420    56000    19   165 7/5/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999297 cc2=  .853432 lx= 11.16153 if=  77 il= 123 5/24/2020  n=  46 now=   53185 end=      70370     47420     56000 U=    28.81 T=   96.2 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  77. x2= 123. y1=   .67 y2=  -.93     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    70370   47420    56000    19   164 7/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999261 cc2=  .851819 lx= 11.16153 if=  78 il= 123 5/24/2020  n=  45 now=   53185 end=      70370     47420     56000 U=    28.99 T=   96.1 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  78. x2= 123. y1=   .62 y2=  -.93     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    70370   47420    56000    19   164 7/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999247 cc2=  .850176 lx= 11.15153 if=  79 il= 123 5/24/2020  n=  44 now=   53185 end=      69670     47420     56000 U=    28.66 T=   95.6 p1=  31.0 p2=    76.3 ed=   163 7/3/2020    x1=  79. x2= 123. y1=   .58 y2=  -.96     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    69670   47420    56000    19   163 7/3/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999254 cc2=  .848498 lx= 11.14153 if=  80 il= 123 5/24/2020  n=  43 now=   53185 end=      68977     47420     56000 U=    28.17 T=   95.4 p1=  29.7 p2=    77.1 ed=   161 7/1/2020    x1=  80. x2= 123. y1=   .55 y2=  -.98     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68977   47420    56000    19   161 7/1/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999257 cc2=  .846759 lx= 11.12153 if=  81 il= 123 5/24/2020  n=  42 now=   53185 end=      67611     47420     56000 U=    27.21 T=   94.8 p1=  27.1 p2=    78.7 ed=   159 6/29/2020   x1=  81. x2= 123. y1=   .51 y2= -1.04     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    67611   47420    56000    19   159 6/29/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999243 cc2=  .844939 lx= 11.11153 if=  82 il= 123 5/24/2020  n=  41 now=   53185 end=      66938     47420     56000 U=    26.74 T=   94.5 p1=  25.9 p2=    79.5 ed=   157 6/27/2020   x1=  82. x2= 123. y1=   .47 y2= -1.06     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    66938   47420    56000    19   157 6/27/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999228 cc2=  .843054 lx= 11.11153 if=  83 il= 123 5/24/2020  n=  40 now=   53185 end=      66938     47420     56000 U=    26.64 T=   94.6 p1=  25.9 p2=    79.5 ed=   157 6/27/2020   x1=  83. x2= 123. y1=   .44 y2= -1.06     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    66938   47420    56000    19   157 6/27/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999207 cc2=  .841093 lx= 11.10153 if=  84 il= 123 5/24/2020  n=  39 now=   53185 end=      66272     47420     56000 U=    26.06 T=   94.5 p1=  24.6 p2=    80.3 ed=   155 6/25/2020   x1=  84. x2= 123. y1=   .40 y2= -1.09     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    66272   47420    56000    19   155 6/25/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999148 cc2=  .836927 lx= 11.08153 if=  86 il= 123 5/24/2020  n=  37 now=   53185 end=      64960     47420     56000 U=    25.38 T=   93.7 p1=  22.1 p2=    81.9 ed=   153 6/23/2020   x1=  86. x2= 123. y1=   .30 y2= -1.16     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    64960   47420    56000    19   153 6/23/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999163 cc2=  .834764 lx= 11.07153 if=  87 il= 123 5/24/2020  n=  36 now=   53185 end=      64313     47420     56000 U=    24.81 T=   93.5 p1=  20.9 p2=    82.7 ed=   152 6/22/2020   x1=  87. x2= 123. y1=   .26 y2= -1.19     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    64313   47420    56000    19   152 6/22/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999171 cc2=  .832504 lx= 11.05153 if=  88 il= 123 5/24/2020  n=  35 now=   53185 end=      63040     47420     56000 U=    23.58 T=   93.4 p1=  18.5 p2=    84.4 ed=   149 6/19/2020   x1=  88. x2= 123. y1=   .23 y2= -1.26     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    63040   47420    56000    19   149 6/19/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999115 cc2=  .830084 lx= 11.05153 if=  89 il= 123 5/24/2020  n=  34 now=   53185 end=      63040     47420     56000 U=    23.88 T=   93.0 p1=  18.5 p2=    84.4 ed=   149 6/19/2020   x1=  89. x2= 123. y1=   .17 y2= -1.26     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    63040   47420    56000    19   149 6/19/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999150 cc2=  .827651 lx= 11.04153 if=  90 il= 123 5/24/2020  n=  33 now=   53185 end=      62413     47420     56000 U=    23.31 T=   92.9 p1=  17.4 p2=    85.2 ed=   147 6/17/2020   x1=  90. x2= 123. y1=   .12 y2= -1.29     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    62413   47420    56000    19   147 6/17/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999191 cc2=  .825114 lx= 11.02153 if=  91 il= 123 5/24/2020  n=  32 now=   53185 end=      61177     47420     56000 U=    22.28 T=   92.5 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  91. x2= 123. y1=   .07 y2= -1.37     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    61177   47420    56000    19   145 6/15/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999243 cc2=  .822466 lx= 11.01153 if=  92 il= 123 5/24/2020  n=  31 now=   53185 end=      60568     47420     56000 U=    21.72 T=   92.4 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1=  92. x2= 123. y1=   .02 y2= -1.41     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    60568   47420    56000    19   143 6/13/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999311 cc2=  .819706 lx= 11.00153 if=  93 il= 123 5/24/2020  n=  30 now=   53185 end=      59965     47420     56000 U=    21.07 T=   92.5 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1=  93. x2= 123. y1=  -.03 y2= -1.45     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    59965   47420    56000    19   142 6/12/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999363 cc2=  .816788 lx= 10.99153 if=  94 il= 123 5/24/2020  n=  29 now=   53185 end=      59369     47420     56000 U=    20.32 T=   92.7 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1=  94. x2= 123. y1=  -.07 y2= -1.49     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    59369   47420    56000    19   140 6/10/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999351 cc2=  .813655 lx= 10.98153 if=  95 il= 123 5/24/2020  n=  28 now=   53185 end=      58778     47420     56000 U=    19.67 T=   92.7 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  95. x2= 123. y1=  -.12 y2= -1.54     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    58778   47420    56000    19   139 6/9/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999310 cc2=  .810328 lx= 10.98153 if=  96 il= 123 5/24/2020  n=  27 now=   53185 end=      58778     47420     56000 U=    19.53 T=   93.0 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  96. x2= 123. y1=  -.16 y2= -1.54     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    58778   47420    56000    19   139 6/9/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999245 cc2=  .806795 lx= 10.97153 if=  97 il= 123 5/24/2020  n=  26 now=   53185 end=      58193     47420     56000 U=    18.82 T=   93.1 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  97. x2= 123. y1=  -.20 y2= -1.59     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    58193   47420    56000    19   137 6/7/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999155 cc2=  .803039 lx= 10.97153 if=  98 il= 123 5/24/2020  n=  25 now=   53185 end=      58193     47420     56000 U=    18.65 T=   93.4 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  98. x2= 123. y1=  -.25 y2= -1.59     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    58193   47420    56000    19   137 6/7/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999093 cc2=  .799093 lx= 10.98153 if=  99 il= 123 5/24/2020  n=  24 now=   53185 end=      58778     47420     56000 U=    19.03 T=   93.7 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1=  99. x2= 123. y1=  -.28 y2= -1.54     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    58778   47420    56000    19   138 6/8/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .999127 cc2=  .795003 lx= 11.00153 if= 100 il= 123 5/24/2020  n=  23 now=   53185 end=      59965     47420     56000 U=    20.07 T=   93.9 p1=  12.7 p2=    88.7 ed=   141 6/11/2020   x1= 100. x2= 123. y1=  -.30 y2= -1.45     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    59965   47420    56000    19   141 6/11/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999294 cc2=  .790780 lx= 11.02153 if= 101 il= 123 5/24/2020  n=  22 now=   53185 end=      61177     47420     56000 U=    21.07 T=   94.2 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1= 101. x2= 123. y1=  -.32 y2= -1.37     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    61177   47420    56000    19   143 6/13/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999910 cc2=  .786709 lx= 11.09153 if= 102 il= 123 5/24/2020  n=  21 now=   53185 end=      65613     47420     56000 U=    26.28 T=   93.4 p1=  23.4 p2=    81.1 ed=   155 6/25/2020   x1= 102. x2= 123. y1=  -.33 y2= -1.12     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    65613   47420    56000    19   155 6/25/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999900 cc2=  .781682 lx= 11.09153 if= 103 il= 123 5/24/2020  n=  20 now=   53185 end=      65613     47420     56000 U=    26.11 T=   93.6 p1=  23.4 p2=    81.1 ed=   155 6/25/2020   x1= 103. x2= 123. y1=  -.36 y2= -1.12     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    65613   47420    56000    19   155 6/25/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999886 cc2=  .776280 lx= 11.09153 if= 104 il= 123 5/24/2020  n=  19 now=   53185 end=      65613     47420     56000 U=    25.99 T=   93.8 p1=  23.4 p2=    81.1 ed=   155 6/25/2020   x1= 104. x2= 123. y1=  -.39 y2= -1.12     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    65613   47420    56000    19   155 6/25/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999895 cc2=  .770480 lx= 11.11153 if= 105 il= 123 5/24/2020  n=  18 now=   53185 end=      66938     47420     56000 U=    27.23 T=   94.0 p1=  25.9 p2=    79.5 ed=   158 6/28/2020   x1= 105. x2= 123. y1=  -.40 y2= -1.06     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    66938   47420    56000    19   158 6/28/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .999908 cc2=  .764206 lx= 11.13153 if= 106 il= 123 5/24/2020  n=  17 now=   53185 end=      68290     47420     56000 U=    28.57 T=   94.2 p1=  28.4 p2=    77.9 ed=   161 7/1/2020    x1= 106. x2= 123. y1=  -.41 y2= -1.01     
GP: Confirmed Canada_Quebec 5/24/2020       123   53185    68290   47420    56000    19   161 7/1/2020  
