TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4833.00000        8.48322
TAB:  Italy_Campania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Italy_Campania 5/24/2020       123    4833     5080    4749     4910    56   111 5/12/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .999213 cc2=  .775606 lx=  8.52322 if= 104 il= 123 5/24/2020  n=  19 now=    4833 end=       5030      4749      4910 U=    30.44 T=   36.1 p1=   4.1 p2=    96.1 ed=   107 5/8/2020    x1= 104. x2= 123. y1= -2.23 y2= -2.86     
GP: Confirmed Italy_Campania 5/24/2020       123    4833     5030    4749     4910    56   107 5/8/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .999200 cc2=  .769784 lx=  8.52322 if= 105 il= 123 5/24/2020  n=  18 now=    4833 end=       5030      4749      4910 U=    30.25 T=   36.6 p1=   4.1 p2=    96.1 ed=   108 5/9/2020    x1= 105. x2= 123. y1= -2.26 y2= -2.86     
GP: Confirmed Italy_Campania 5/24/2020       123    4833     5030    4749     4910    56   108 5/9/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .999196 cc2=  .763493 lx=  8.51322 if= 106 il= 123 5/24/2020  n=  17 now=    4833 end=       4980      4749      4910 U=    25.61 T=   45.0 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1= 106. x2= 123. y1= -2.38 y2= -3.05 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .763493 lx=  8.42822 if= 106 il= 123 5/24/2020  n=  17 now=    4833 end=       4980      4749      4910 U=    25.61 T=   45.0 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1= 106. x2= 123. y1= -2.38 y2= -3.05 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4980    4749     4910    56   105 5/6/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .999045 cc2=  .756509 lx=  8.51322 if= 107 il= 123 5/24/2020  n=  16 now=    4833 end=       4980      4749      4910 U=    26.12 T=   43.4 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1= 107. x2= 123. y1= -2.43 y2= -3.05 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .756509 lx=  8.43022 if= 107 il= 123 5/24/2020  n=  16 now=    4833 end=       4980      4749      4910 U=    26.12 T=   43.4 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1= 107. x2= 123. y1= -2.43 y2= -3.05 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4980    4749     4910    56   105 5/6/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998994 cc2=  .748994 lx=  8.50322 if= 108 il= 123 5/24/2020  n=  15 now=    4833 end=       4930      4749      4910 U=    21.82 T=   51.4 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1= 108. x2= 123. y1= -2.60 y2= -3.28 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .748994 lx=  8.43222 if= 108 il= 123 5/24/2020  n=  15 now=    4833 end=       4930      4749      4910 U=    21.82 T=   51.4 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1= 108. x2= 123. y1= -2.60 y2= -3.28 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4930    4749     4910    56   102 5/3/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .999046 cc2=  .740847 lx=  8.50322 if= 109 il= 123 5/24/2020  n=  14 now=    4833 end=       4930      4749      4910 U=    21.48 T=   52.5 p1=   2.0 p2=    98.0 ed=   103 5/4/2020    x1= 109. x2= 123. y1= -2.63 y2= -3.28 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .740847 lx=  8.43522 if= 109 il= 123 5/24/2020  n=  14 now=    4833 end=       4930      4749      4910 U=    21.48 T=   52.5 p1=   2.0 p2=    98.0 ed=   103 5/4/2020    x1= 109. x2= 123. y1= -2.63 y2= -3.28 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4930    4749     4910    56   103 5/4/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998974 cc2=  .731713 lx=  8.49322 if= 110 il= 123 5/24/2020  n=  13 now=    4833 end=       4881      4749      4910 U=    17.07 T=   61.7 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1= 110. x2= 123. y1= -2.83 y2= -3.59 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .731713 lx=  8.44022 if= 110 il= 123 5/24/2020  n=  13 now=    4833 end=       4881      4749      4910 U=    17.07 T=   61.7 p1=   1.0 p2=    99.0 ed=   101 5/2/2020    x1= 110. x2= 123. y1= -2.83 y2= -3.59 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4881    4749     4910    56   101 5/2/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998964 cc2=  .721614 lx=  8.49322 if= 111 il= 123 5/24/2020  n=  12 now=    4833 end=       4881      4749      4910 U=    16.84 T=   62.5 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1= 111. x2= 123. y1= -2.88 y2= -3.59 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .721614 lx=  8.44222 if= 111 il= 123 5/24/2020  n=  12 now=    4833 end=       4881      4749      4910 U=    16.84 T=   62.5 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1= 111. x2= 123. y1= -2.88 y2= -3.59 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4881    4749     4910    56   102 5/3/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998786 cc2=  .710110 lx=  8.49322 if= 112 il= 123 5/24/2020  n=  11 now=    4833 end=       4881      4749      4910 U=    16.84 T=   62.5 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1= 112. x2= 123. y1= -2.94 y2= -3.59 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .710110 lx=  8.44422 if= 112 il= 123 5/24/2020  n=  11 now=    4833 end=       4881      4749      4910 U=    16.84 T=   62.5 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1= 112. x2= 123. y1= -2.94 y2= -3.59 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4881    4749     4910    56   102 5/3/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998956 cc2=  .697445 lx=  8.48322 if= 113 il= 123 5/24/2020  n=  10 now=    4833 end=       4832      4749      4910 U=    11.78 T=   75.4 p1=    .0 p2=   100.0 ed=   103 5/4/2020    x1= 113. x2= 123. y1= -3.19 y2= -4.04 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .697445 lx=  8.44822 if= 113 il= 123 5/24/2020  n=  10 now=    4833 end=       4832      4749      4910 U=    11.78 T=   75.4 p1=    .0 p2=   100.0 ed=   103 5/4/2020    x1= 113. x2= 123. y1= -3.19 y2= -4.04 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4832    4749     4910    56   103 5/4/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998608 cc2=  .682381 lx=  8.48322 if= 114 il= 123 5/24/2020  n=   9 now=    4833 end=       4832      4749      4910 U=    11.74 T=   75.5 p1=    .0 p2=   100.0 ed=   103 5/4/2020    x1= 114. x2= 123. y1= -3.28 y2= -4.04 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .682381 lx=  8.45022 if= 114 il= 123 5/24/2020  n=   9 now=    4833 end=       4832      4749      4910 U=    11.74 T=   75.5 p1=    .0 p2=   100.0 ed=   103 5/4/2020    x1= 114. x2= 123. y1= -3.28 y2= -4.04 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4832    4749     4910    56   103 5/4/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998143 cc2=  .664810 lx=  8.49322 if= 115 il= 123 5/24/2020  n=   8 now=    4833 end=       4881      4749      4910 U=    16.48 T=   63.8 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1= 115. x2= 123. y1= -3.11 y2= -3.59 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .664810 lx=  8.45322 if= 115 il= 123 5/24/2020  n=   8 now=    4833 end=       4881      4749      4910 U=    16.48 T=   63.8 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1= 115. x2= 123. y1= -3.11 y2= -3.59 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4881    4749     4910    56   102 5/3/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .998223 cc2=  .644670 lx=  8.50322 if= 116 il= 123 5/24/2020  n=   7 now=    4833 end=       4930      4749      4910 U=    22.38 T=   49.5 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1= 116. x2= 123. y1= -2.97 y2= -3.28 BEST
AAA2     1 Italy_Campania Confirmed cc1= 1.000000 cc2=  .644670 lx=  8.45622 if= 116 il= 123 5/24/2020  n=   7 now=    4833 end=       4930      4749      4910 U=    22.38 T=   49.5 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1= 116. x2= 123. y1= -2.97 y2= -3.28 BEST
GP: Confirmed Italy_Campania 5/24/2020       123    4833     4930    4749     4910    56   102 5/3/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .997420 cc2=  .619455 lx=  8.52322 if= 117 il= 123 5/24/2020  n=   6 now=    4833 end=       5030      4749      4910 U=    33.09 T=   28.5 p1=   4.1 p2=    96.1 ed=   106 5/7/2020    x1= 117. x2= 123. y1= -2.67 y2= -2.86     
GP: Confirmed Italy_Campania 5/24/2020       123    4833     5030    4749     4910    56   106 5/7/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .996209 cc2=  .587961 lx= 10.48322 if= 118 il= 123 5/24/2020  n=   5 now=    4833 end=      35711      4749      4910 U=  1138.07 T=  921.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 118. x2= 123. y1=   .71 y2=   .70     
GP: Confirmed Italy_Campania 5/24/2020       123    4833    -        4749     4910    56   999 undefine  
AAA1     1 Italy_Campania Confirmed cc1=  .998288 cc2=  .892288 lx=  8.48322 if=  36 il= 124 5/25/2020  n=  88 now=    4833 end=       4832      4755      4841 U=    14.38 T=   64.8 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  36. x2= 124. y1=  2.00 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998486 cc2=  .892288 lx=  8.47922 if=  36 il= 124 5/25/2020  n=  88 now=    4833 end=       4832      4755      4841 U=    14.38 T=   64.8 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  36. x2= 124. y1=  2.00 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998242 cc2=  .891641 lx=  8.48322 if=  37 il= 124 5/25/2020  n=  87 now=    4833 end=       4832      4755      4841 U=    14.31 T=   65.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  37. x2= 124. y1=  1.96 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998462 cc2=  .891641 lx=  8.47922 if=  37 il= 124 5/25/2020  n=  87 now=    4833 end=       4832      4755      4841 U=    14.31 T=   65.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  37. x2= 124. y1=  1.96 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998186 cc2=  .890975 lx=  8.48322 if=  38 il= 124 5/25/2020  n=  86 now=    4833 end=       4832      4755      4841 U=    14.59 T=   63.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  38. x2= 124. y1=  1.78 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998426 cc2=  .890975 lx=  8.47922 if=  38 il= 124 5/25/2020  n=  86 now=    4833 end=       4832      4755      4841 U=    14.59 T=   63.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  38. x2= 124. y1=  1.78 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998180 cc2=  .890347 lx=  8.48322 if=  39 il= 124 5/25/2020  n=  85 now=    4833 end=       4832      4755      4841 U=    14.53 T=   64.2 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  39. x2= 124. y1=  1.73 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998455 cc2=  .890347 lx=  8.47922 if=  39 il= 124 5/25/2020  n=  85 now=    4833 end=       4832      4755      4841 U=    14.53 T=   64.2 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  39. x2= 124. y1=  1.73 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998162 cc2=  .889697 lx=  8.48322 if=  40 il= 124 5/25/2020  n=  84 now=    4833 end=       4832      4755      4841 U=    14.36 T=   64.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  40. x2= 124. y1=  1.73 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998474 cc2=  .889697 lx=  8.47922 if=  40 il= 124 5/25/2020  n=  84 now=    4833 end=       4832      4755      4841 U=    14.36 T=   64.9 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  40. x2= 124. y1=  1.73 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998113 cc2=  .889004 lx=  8.48322 if=  41 il= 124 5/25/2020  n=  83 now=    4833 end=       4832      4755      4841 U=    14.45 T=   64.5 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  41. x2= 124. y1=  1.63 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998453 cc2=  .889004 lx=  8.47922 if=  41 il= 124 5/25/2020  n=  83 now=    4833 end=       4832      4755      4841 U=    14.45 T=   64.5 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  41. x2= 124. y1=  1.63 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998080 cc2=  .888316 lx=  8.48322 if=  42 il= 124 5/25/2020  n=  82 now=    4833 end=       4832      4755      4841 U=    14.29 T=   65.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  42. x2= 124. y1=  1.62 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998462 cc2=  .888316 lx=  8.47822 if=  42 il= 124 5/25/2020  n=  82 now=    4833 end=       4832      4755      4841 U=    14.29 T=   65.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  42. x2= 124. y1=  1.62 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .998020 cc2=  .887588 lx=  8.48322 if=  43 il= 124 5/25/2020  n=  81 now=    4833 end=       4832      4755      4841 U=    14.31 T=   65.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  43. x2= 124. y1=  1.54 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998438 cc2=  .887588 lx=  8.47822 if=  43 il= 124 5/25/2020  n=  81 now=    4833 end=       4832      4755      4841 U=    14.31 T=   65.1 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  43. x2= 124. y1=  1.54 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997960 cc2=  .886849 lx=  8.48322 if=  44 il= 124 5/25/2020  n=  80 now=    4833 end=       4832      4755      4841 U=    14.26 T=   65.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  44. x2= 124. y1=  1.49 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998418 cc2=  .886849 lx=  8.47822 if=  44 il= 124 5/25/2020  n=  80 now=    4833 end=       4832      4755      4841 U=    14.26 T=   65.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  44. x2= 124. y1=  1.49 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997812 cc2=  .885303 lx=  8.48322 if=  46 il= 124 5/25/2020  n=  78 now=    4833 end=       4832      4755      4841 U=    14.26 T=   65.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  46. x2= 124. y1=  1.35 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998338 cc2=  .885303 lx=  8.47822 if=  46 il= 124 5/25/2020  n=  78 now=    4833 end=       4832      4755      4841 U=    14.26 T=   65.3 p1=    .0 p2=   100.0 ed=    98 4/29/2020   x1=  46. x2= 124. y1=  1.35 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    98 4/29/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997737 cc2=  .884509 lx=  8.48322 if=  47 il= 124 5/25/2020  n=  77 now=    4833 end=       4832      4755      4841 U=    14.19 T=   65.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  47. x2= 124. y1=  1.31 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998306 cc2=  .884509 lx=  8.47822 if=  47 il= 124 5/25/2020  n=  77 now=    4833 end=       4832      4755      4841 U=    14.19 T=   65.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  47. x2= 124. y1=  1.31 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997652 cc2=  .883691 lx=  8.48322 if=  48 il= 124 5/25/2020  n=  76 now=    4833 end=       4832      4755      4841 U=    14.05 T=   66.1 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  48. x2= 124. y1=  1.29 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998261 cc2=  .883691 lx=  8.47822 if=  48 il= 124 5/25/2020  n=  76 now=    4833 end=       4832      4755      4841 U=    14.05 T=   66.1 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  48. x2= 124. y1=  1.29 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997558 cc2=  .882850 lx=  8.48322 if=  49 il= 124 5/25/2020  n=  75 now=    4833 end=       4832      4755      4841 U=    14.00 T=   66.3 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  49. x2= 124. y1=  1.24 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998196 cc2=  .882850 lx=  8.47822 if=  49 il= 124 5/25/2020  n=  75 now=    4833 end=       4832      4755      4841 U=    14.00 T=   66.3 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  49. x2= 124. y1=  1.24 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997462 cc2=  .881992 lx=  8.48322 if=  50 il= 124 5/25/2020  n=  74 now=    4833 end=       4832      4755      4841 U=    13.93 T=   66.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  50. x2= 124. y1=  1.19 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998124 cc2=  .881992 lx=  8.47822 if=  50 il= 124 5/25/2020  n=  74 now=    4833 end=       4832      4755      4841 U=    13.93 T=   66.6 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  50. x2= 124. y1=  1.19 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997368 cc2=  .881121 lx=  8.48322 if=  51 il= 124 5/25/2020  n=  73 now=    4833 end=       4832      4755      4841 U=    13.91 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  51. x2= 124. y1=  1.13 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .998047 cc2=  .881121 lx=  8.47822 if=  51 il= 124 5/25/2020  n=  73 now=    4833 end=       4832      4755      4841 U=    13.91 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  51. x2= 124. y1=  1.13 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997274 cc2=  .880233 lx=  8.48322 if=  52 il= 124 5/25/2020  n=  72 now=    4833 end=       4832      4755      4841 U=    13.91 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  52. x2= 124. y1=  1.06 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997967 cc2=  .880233 lx=  8.47822 if=  52 il= 124 5/25/2020  n=  72 now=    4833 end=       4832      4755      4841 U=    13.91 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  52. x2= 124. y1=  1.06 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997178 cc2=  .879326 lx=  8.48322 if=  53 il= 124 5/25/2020  n=  71 now=    4833 end=       4832      4755      4841 U=    13.92 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  53. x2= 124. y1=   .98 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997882 cc2=  .879326 lx=  8.47822 if=  53 il= 124 5/25/2020  n=  71 now=    4833 end=       4832      4755      4841 U=    13.92 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  53. x2= 124. y1=   .98 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .997077 cc2=  .878399 lx=  8.48322 if=  54 il= 124 5/25/2020  n=  70 now=    4833 end=       4832      4755      4841 U=    13.91 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  54. x2= 124. y1=   .91 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997793 cc2=  .878399 lx=  8.47822 if=  54 il= 124 5/25/2020  n=  70 now=    4833 end=       4832      4755      4841 U=    13.91 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  54. x2= 124. y1=   .91 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996974 cc2=  .877451 lx=  8.48322 if=  55 il= 124 5/25/2020  n=  69 now=    4833 end=       4832      4755      4841 U=    13.87 T=   66.9 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  55. x2= 124. y1=   .86 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997699 cc2=  .877451 lx=  8.47822 if=  55 il= 124 5/25/2020  n=  69 now=    4833 end=       4832      4755      4841 U=    13.87 T=   66.9 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  55. x2= 124. y1=   .86 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996878 cc2=  .876493 lx=  8.48322 if=  56 il= 124 5/25/2020  n=  68 now=    4833 end=       4832      4755      4841 U=    13.67 T=   67.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  56. x2= 124. y1=   .86 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997605 cc2=  .876493 lx=  8.47822 if=  56 il= 124 5/25/2020  n=  68 now=    4833 end=       4832      4755      4841 U=    13.67 T=   67.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  56. x2= 124. y1=   .86 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996865 cc2=  .875597 lx=  8.48322 if=  57 il= 124 5/25/2020  n=  67 now=    4833 end=       4832      4755      4841 U=    13.92 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  57. x2= 124. y1=   .69 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997552 cc2=  .875597 lx=  8.47822 if=  57 il= 124 5/25/2020  n=  67 now=    4833 end=       4832      4755      4841 U=    13.92 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  57. x2= 124. y1=   .69 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996763 cc2=  .874593 lx=  8.48322 if=  58 il= 124 5/25/2020  n=  66 now=    4833 end=       4832      4755      4841 U=    13.92 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  58. x2= 124. y1=   .62 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997448 cc2=  .874593 lx=  8.47822 if=  58 il= 124 5/25/2020  n=  66 now=    4833 end=       4832      4755      4841 U=    13.92 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  58. x2= 124. y1=   .62 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996660 cc2=  .873569 lx=  8.48322 if=  59 il= 124 5/25/2020  n=  65 now=    4833 end=       4832      4755      4841 U=    13.90 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  59. x2= 124. y1=   .56 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997340 cc2=  .873569 lx=  8.47822 if=  59 il= 124 5/25/2020  n=  65 now=    4833 end=       4832      4755      4841 U=    13.90 T=   66.7 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  59. x2= 124. y1=   .56 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .996564 cc2=  .872529 lx=  8.48322 if=  60 il= 124 5/25/2020  n=  64 now=    4833 end=       4832      4755      4841 U=    13.87 T=   66.9 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  60. x2= 124. y1=   .50 y2= -4.12 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .997230 cc2=  .872529 lx=  8.47822 if=  60 il= 124 5/25/2020  n=  64 now=    4833 end=       4832      4755      4841 U=    13.87 T=   66.9 p1=    .0 p2=   100.0 ed=    99 4/30/2020   x1=  60. x2= 124. y1=   .50 y2= -4.12 BEST
GP: Confirmed Italy_Campania 5/25/2020       124    4833     4832    4755     4841    48    99 4/30/2020 
