TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      113702.00000       11.64134
TAB:  Pakistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Pakistan 5/18/2020       117    2255     4027     903     1410     2   222 8/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .999036 cc2=  .865405 lx=  8.31091 if=  62 il= 117 5/18/2020  n=  55 now=    2255 end=       4067       903      1410 U=    38.14 T=  132.6 p1=  80.4 p2=    55.4 ed=   222 8/31/2020   x1=  62. x2= 117. y1=  1.85 y2=   .41     
GP: Deaths    Pakistan 5/18/2020       117    2255     4067     903     1410     2   222 8/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .998988 cc2=  .864148 lx=  8.32091 if=  63 il= 117 5/18/2020  n=  54 now=    2255 end=       4108       903      1410 U=    38.14 T=  132.9 p1=  82.2 p2=    54.9 ed=   222 8/31/2020   x1=  63. x2= 117. y1=  1.83 y2=   .42     
GP: Deaths    Pakistan 5/18/2020       117    2255     4108     903     1410     2   222 8/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .998949 cc2=  .862866 lx=  8.35091 if=  64 il= 117 5/18/2020  n=  53 now=    2255 end=       4234       903      1410 U=    38.35 T=  133.7 p1=  87.8 p2=    53.3 ed=   224 9/2/2020    x1=  64. x2= 117. y1=  1.82 y2=   .44     
GP: Deaths    Pakistan 5/18/2020       117    2255     4234     903     1410     2   224 9/2/2020  
AAA2     1 Pakistan Deaths    cc1=  .998938 cc2=  .861577 lx=  8.40091 if=  65 il= 117 5/18/2020  n=  52 now=    2255 end=       4451       903      1410 U=    39.24 T=  135.3 p1=  97.4 p2=    50.7 ed=   227 9/5/2020    x1=  65. x2= 117. y1=  1.79 y2=   .47     
GP: Deaths    Pakistan 5/18/2020       117    2255     4451     903     1410     2   227 9/5/2020  
AAA2     1 Pakistan Deaths    cc1=  .998917 cc2=  .860242 lx=  8.44091 if=  66 il= 117 5/18/2020  n=  51 now=    2255 end=       4632       903      1410 U=    39.45 T=  136.4 p1= 105.4 p2=    48.7 ed=   229 9/7/2020    x1=  66. x2= 117. y1=  1.78 y2=   .49     
GP: Deaths    Pakistan 5/18/2020       117    2255     4632     903     1410     2   229 9/7/2020  
AAA2     1 Pakistan Deaths    cc1=  .998978 cc2=  .858950 lx=  8.54091 if=  67 il= 117 5/18/2020  n=  50 now=    2255 end=       5119       903      1410 U=    40.84 T=  139.5 p1= 127.0 p2=    44.1 ed=   235 9/13/2020   x1=  67. x2= 117. y1=  1.78 y2=   .55     
GP: Deaths    Pakistan 5/18/2020       117    2255     5119     903     1410     2   235 9/13/2020 
AAA2     1 Pakistan Deaths    cc1=  .999103 cc2=  .857682 lx=  8.70091 if=  68 il= 117 5/18/2020  n=  49 now=    2255 end=       6008       903      1410 U=    44.81 T=  145.6 p1= 166.4 p2=    37.5 ed=   251 9/29/2020   x1=  68. x2= 117. y1=  1.73 y2=   .64     
GP: Deaths    Pakistan 5/18/2020       117    2255     6008     903     1410     2   251 9/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .999049 cc2=  .856192 lx=  8.71091 if=  69 il= 117 5/18/2020  n=  48 now=    2255 end=       6068       903      1410 U=    45.65 T=  146.4 p1= 169.1 p2=    37.2 ed=   254 10/2/2020   x1=  69. x2= 117. y1=  1.70 y2=   .64     
GP: Deaths    Pakistan 5/18/2020       117    2255     6068     903     1410     2   254 10/2/2020 
AAA2     1 Pakistan Deaths    cc1=  .999004 cc2=  .854666 lx=  8.67091 if=  70 il= 117 5/18/2020  n=  47 now=    2255 end=       5830       903      1410 U=    44.41 T=  144.7 p1= 158.5 p2=    38.7 ed=   249 9/27/2020   x1=  70. x2= 117. y1=  1.68 y2=   .62     
GP: Deaths    Pakistan 5/18/2020       117    2255     5830     903     1410     2   249 9/27/2020 
AAA2     1 Pakistan Deaths    cc1=  .998940 cc2=  .853075 lx=  8.68091 if=  71 il= 117 5/18/2020  n=  46 now=    2255 end=       5889       903      1410 U=    45.49 T=  145.6 p1= 161.2 p2=    38.3 ed=   252 9/30/2020   x1=  71. x2= 117. y1=  1.64 y2=   .63     
GP: Deaths    Pakistan 5/18/2020       117    2255     5889     903     1410     2   252 9/30/2020 
AAA2     1 Pakistan Deaths    cc1=  .998912 cc2=  .851470 lx=  8.62091 if=  72 il= 117 5/18/2020  n=  45 now=    2255 end=       5546       903      1410 U=    45.02 T=  143.8 p1= 145.9 p2=    40.7 ed=   250 9/28/2020   x1=  72. x2= 117. y1=  1.60 y2=   .60     
GP: Deaths    Pakistan 5/18/2020       117    2255     5546     903     1410     2   250 9/28/2020 
AAA2     1 Pakistan Deaths    cc1=  .998966 cc2=  .849895 lx=  8.52091 if=  73 il= 117 5/18/2020  n=  44 now=    2255 end=       5018       903      1410 U=    42.69 T=  140.0 p1= 122.5 p2=    44.9 ed=   240 9/18/2020   x1=  73. x2= 117. y1=  1.57 y2=   .54     
GP: Deaths    Pakistan 5/18/2020       117    2255     5018     903     1410     2   240 9/18/2020 
AAA2     1 Pakistan Deaths    cc1=  .998938 cc2=  .848182 lx=  8.46091 if=  74 il= 117 5/18/2020  n=  43 now=    2255 end=       4726       903      1410 U=    41.97 T=  138.2 p1= 109.6 p2=    47.7 ed=   237 9/15/2020   x1=  74. x2= 117. y1=  1.53 y2=   .50     
GP: Deaths    Pakistan 5/18/2020       117    2255     4726     903     1410     2   237 9/15/2020 
AAA2     1 Pakistan Deaths    cc1=  .998957 cc2=  .846458 lx=  8.38091 if=  75 il= 117 5/18/2020  n=  42 now=    2255 end=       4362       903      1410 U=    40.79 T=  135.5 p1=  93.4 p2=    51.7 ed=   231 9/9/2020    x1=  75. x2= 117. y1=  1.48 y2=   .45     
GP: Deaths    Pakistan 5/18/2020       117    2255     4362     903     1410     2   231 9/9/2020  
AAA2     1 Pakistan Deaths    cc1=  .999032 cc2=  .844729 lx=  8.29091 if=  76 il= 117 5/18/2020  n=  41 now=    2255 end=       3987       903      1410 U=    39.02 T=  132.4 p1=  76.8 p2=    56.6 ed=   224 9/2/2020    x1=  76. x2= 117. y1=  1.45 y2=   .40     
GP: Deaths    Pakistan 5/18/2020       117    2255     3987     903     1410     2   224 9/2/2020  
AAA2     1 Pakistan Deaths    cc1=  .999088 cc2=  .842914 lx=  8.21091 if=  77 il= 117 5/18/2020  n=  40 now=    2255 end=       3680       903      1410 U=    37.35 T=  129.7 p1=  63.2 p2=    61.3 ed=   217 8/26/2020   x1=  77. x2= 117. y1=  1.41 y2=   .34     
GP: Deaths    Pakistan 5/18/2020       117    2255     3680     903     1410     2   217 8/26/2020 
AAA2     1 Pakistan Deaths    cc1=  .999110 cc2=  .840996 lx=  8.14091 if=  78 il= 117 5/18/2020  n=  39 now=    2255 end=       3432       903      1410 U=    35.82 T=  127.4 p1=  52.2 p2=    65.7 ed=   211 8/20/2020   x1=  78. x2= 117. y1=  1.38 y2=   .29     
GP: Deaths    Pakistan 5/18/2020       117    2255     3432     903     1410     2   211 8/20/2020 
AAA2     1 Pakistan Deaths    cc1=  .999089 cc2=  .838961 lx=  8.09091 if=  79 il= 117 5/18/2020  n=  38 now=    2255 end=       3264       903      1410 U=    34.22 T=  125.6 p1=  44.7 p2=    69.1 ed=   206 8/15/2020   x1=  79. x2= 117. y1=  1.36 y2=   .25     
GP: Deaths    Pakistan 5/18/2020       117    2255     3264     903     1410     2   206 8/15/2020 
AAA2     1 Pakistan Deaths    cc1=  .999016 cc2=  .836795 lx=  8.10091 if=  80 il= 117 5/18/2020  n=  37 now=    2255 end=       3297       903      1410 U=    35.74 T=  126.2 p1=  46.2 p2=    68.4 ed=   210 8/19/2020   x1=  80. x2= 117. y1=  1.29 y2=   .26     
GP: Deaths    Pakistan 5/18/2020       117    2255     3297     903     1410     2   210 8/19/2020 
AAA2     1 Pakistan Deaths    cc1=  .999156 cc2=  .834757 lx=  8.01091 if=  81 il= 117 5/18/2020  n=  36 now=    2255 end=       3013       903      1410 U=    33.77 T=  123.3 p1=  33.6 p2=    74.8 ed=   202 8/11/2020   x1=  81. x2= 117. y1=  1.25 y2=   .19     
GP: Deaths    Pakistan 5/18/2020       117    2255     3013     903     1410     2   202 8/11/2020 
AAA2     1 Pakistan Deaths    cc1=  .999242 cc2=  .832575 lx=  7.94091 if=  82 il= 117 5/18/2020  n=  35 now=    2255 end=       2809       903      1410 U=    31.83 T=  121.0 p1=  24.6 p2=    80.3 ed=   196 8/5/2020    x1=  82. x2= 117. y1=  1.23 y2=   .13     
GP: Deaths    Pakistan 5/18/2020       117    2255     2809     903     1410     2   196 8/5/2020  
AAA2     1 Pakistan Deaths    cc1=  .999204 cc2=  .830174 lx=  7.91091 if=  83 il= 117 5/18/2020  n=  34 now=    2255 end=       2726       903      1410 U=    30.69 T=  120.1 p1=  20.9 p2=    82.7 ed=   192 8/1/2020    x1=  83. x2= 117. y1=  1.21 y2=   .10     
GP: Deaths    Pakistan 5/18/2020       117    2255     2726     903     1410     2   192 8/1/2020  
AAA2     1 Pakistan Deaths    cc1=  .999140 cc2=  .827641 lx=  7.93091 if=  84 il= 117 5/18/2020  n=  33 now=    2255 end=       2781       903      1410 U=    31.37 T=  120.7 p1=  23.3 p2=    81.1 ed=   194 8/3/2020    x1=  84. x2= 117. y1=  1.17 y2=   .12     
GP: Deaths    Pakistan 5/18/2020       117    2255     2781     903     1410     2   194 8/3/2020  
AAA2     1 Pakistan Deaths    cc1=  .999061 cc2=  .824984 lx=  7.92091 if=  85 il= 117 5/18/2020  n=  32 now=    2255 end=       2754       903      1410 U=    31.61 T=  120.4 p1=  22.1 p2=    81.9 ed=   195 8/4/2020    x1=  85. x2= 117. y1=  1.12 y2=   .11     
GP: Deaths    Pakistan 5/18/2020       117    2255     2754     903     1410     2   195 8/4/2020  
AAA2     1 Pakistan Deaths    cc1=  .999033 cc2=  .822256 lx=  7.87091 if=  86 il= 117 5/18/2020  n=  31 now=    2255 end=       2619       903      1410 U=    30.28 T=  118.9 p1=  16.1 p2=    86.1 ed=   190 7/30/2020   x1=  86. x2= 117. y1=  1.09 y2=   .06     
GP: Deaths    Pakistan 5/18/2020       117    2255     2619     903     1410     2   190 7/30/2020 
AAA2     1 Pakistan Deaths    cc1=  .998944 cc2=  .819339 lx=  7.85091 if=  87 il= 117 5/18/2020  n=  30 now=    2255 end=       2568       903      1410 U=    29.52 T=  118.3 p1=  13.9 p2=    87.8 ed=   187 7/27/2020   x1=  87. x2= 117. y1=  1.06 y2=   .04     
GP: Deaths    Pakistan 5/18/2020       117    2255     2568     903     1410     2   187 7/27/2020 
AAA2     1 Pakistan Deaths    cc1=  .998846 cc2=  .816271 lx=  7.87091 if=  88 il= 117 5/18/2020  n=  29 now=    2255 end=       2619       903      1410 U=    30.61 T=  118.9 p1=  16.1 p2=    86.1 ed=   191 7/31/2020   x1=  88. x2= 117. y1=  1.01 y2=   .06     
GP: Deaths    Pakistan 5/18/2020       117    2255     2619     903     1410     2   191 7/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .998784 cc2=  .813089 lx=  7.82091 if=  89 il= 117 5/18/2020  n=  28 now=    2255 end=       2492       903      1410 U=    29.18 T=  117.4 p1=  10.5 p2=    90.5 ed=   186 7/26/2020   x1=  89. x2= 117. y1=   .97 y2=   .02     
GP: Deaths    Pakistan 5/18/2020       117    2255     2492     903     1410     2   186 7/26/2020 
AAA2     1 Pakistan Deaths    cc1=  .998651 cc2=  .809668 lx=  7.81091 if=  90 il= 117 5/18/2020  n=  27 now=    2255 end=       2467       903      1410 U=    29.54 T=  117.2 p1=   9.4 p2=    91.4 ed=   186 7/26/2020   x1=  90. x2= 117. y1=   .92 y2=   .01     
GP: Deaths    Pakistan 5/18/2020       117    2255     2467     903     1410     2   186 7/26/2020 
AAA2     1 Pakistan Deaths    cc1=  .998624 cc2=  .806174 lx=  7.74091 if=  91 il= 117 5/18/2020  n=  26 now=    2255 end=       2300       903      1410 U=    27.78 T=  115.1 p1=   2.0 p2=    98.0 ed=   180 7/20/2020   x1=  91. x2= 117. y1=   .87 y2=  -.07     
GP: Deaths    Pakistan 5/18/2020       117    2255     2300     903     1410     2   180 7/20/2020 
AAA2     1 Pakistan Deaths    cc1=  .998512 cc2=  .802396 lx=  7.69091 if=  92 il= 117 5/18/2020  n=  25 now=    2255 end=       2188       903      1410 U=    27.15 T=  113.7 p1=  -3.0 p2=   103.1 ed=   177 7/17/2020   x1=  92. x2= 117. y1=   .80 y2=  -.12     
GP: Deaths    Pakistan 5/18/2020       117    2255     2188     903     1410     2   177 7/17/2020 
AAA2     1 Pakistan Deaths    cc1=  .998595 cc2=  .798595 lx=  7.60091 if=  93 il= 117 5/18/2020  n=  24 now=    2255 end=       2000       903      1410 U=    25.12 T=  111.2 p1= -11.3 p2=   112.8 ed=   170 7/10/2020   x1=  93. x2= 117. y1=   .73 y2=  -.23     
GP: Deaths    Pakistan 5/18/2020       117    2255     2000     903     1410     2   170 7/10/2020 
AAA2     1 Pakistan Deaths    cc1=  .998697 cc2=  .794573 lx=  7.53091 if=  94 il= 117 5/18/2020  n=  23 now=    2255 end=       1864       903      1410 U=    23.42 T=  109.5 p1= -17.3 p2=   121.0 ed=   164 7/4/2020    x1=  94. x2= 117. y1=   .66 y2=  -.32     
GP: Deaths    Pakistan 5/18/2020       117    2255     1864     903     1410     2   164 7/4/2020  
AAA2     1 Pakistan Deaths    cc1=  .998780 cc2=  .790265 lx=  7.47091 if=  95 il= 117 5/18/2020  n=  22 now=    2255 end=       1756       903      1410 U=    21.71 T=  108.1 p1= -22.1 p2=   128.4 ed=   159 6/29/2020   x1=  95. x2= 117. y1=   .61 y2=  -.41     
GP: Deaths    Pakistan 5/18/2020       117    2255     1756     903     1410     2   159 6/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .998691 cc2=  .785491 lx=  7.43091 if=  96 il= 117 5/18/2020  n=  21 now=    2255 end=       1687       903      1410 U=    20.35 T=  107.4 p1= -25.2 p2=   133.7 ed=   155 6/25/2020   x1=  96. x2= 117. y1=   .56 y2=  -.47     
GP: Deaths    Pakistan 5/18/2020       117    2255     1687     903     1410     2   155 6/25/2020 
AAA2     1 Pakistan Deaths    cc1=  .998505 cc2=  .780287 lx=  7.44091 if=  97 il= 117 5/18/2020  n=  20 now=    2255 end=       1704       903      1410 U=    20.34 T=  107.8 p1= -24.4 p2=   132.3 ed=   155 6/25/2020   x1=  97. x2= 117. y1=   .53 y2=  -.45     
GP: Deaths    Pakistan 5/18/2020       117    2255     1704     903     1410     2   155 6/25/2020 
AAA2     1 Pakistan Deaths    cc1=  .998422 cc2=  .774815 lx=  7.51091 if=  98 il= 117 5/18/2020  n=  19 now=    2255 end=       1827       903      1410 U=    21.99 T=  109.3 p1= -19.0 p2=   123.4 ed=   161 7/1/2020    x1=  98. x2= 117. y1=   .51 y2=  -.35     
GP: Deaths    Pakistan 5/18/2020       117    2255     1827     903     1410     2   161 7/1/2020  
AAA2     1 Pakistan Deaths    cc1=  .998329 cc2=  .768913 lx=  7.62091 if=  99 il= 117 5/18/2020  n=  18 now=    2255 end=       2040       903      1410 U=    25.15 T=  111.9 p1=  -9.5 p2=   110.5 ed=   171 7/11/2020   x1=  99. x2= 117. y1=   .51 y2=  -.20     
GP: Deaths    Pakistan 5/18/2020       117    2255     2040     903     1410     2   171 7/11/2020 
AAA2     1 Pakistan Deaths    cc1=  .998046 cc2=  .762344 lx=  7.59091 if= 100 il= 117 5/18/2020  n=  17 now=    2255 end=       1980       903      1410 U=    24.81 T=  111.0 p1= -12.2 p2=   113.9 ed=   169 7/9/2020    x1= 100. x2= 117. y1=   .44 y2=  -.24     
GP: Deaths    Pakistan 5/18/2020       117    2255     1980     903     1410     2   169 7/9/2020  
AAA2     1 Pakistan Deaths    cc1=  .997894 cc2=  .755359 lx=  7.49091 if= 101 il= 117 5/18/2020  n=  16 now=    2255 end=       1791       903      1410 U=    22.30 T=  108.6 p1= -20.6 p2=   125.9 ed=   161 7/1/2020    x1= 101. x2= 117. y1=   .34 y2=  -.38     
GP: Deaths    Pakistan 5/18/2020       117    2255     1791     903     1410     2   161 7/1/2020  
AAA2     1 Pakistan Deaths    cc1=  .997715 cc2=  .747715 lx=  7.41091 if= 102 il= 117 5/18/2020  n=  15 now=    2255 end=       1653       903      1410 U=    19.90 T=  107.0 p1= -26.7 p2=   136.4 ed=   153 6/23/2020   x1= 102. x2= 117. y1=   .25 y2=  -.50     
GP: Deaths    Pakistan 5/18/2020       117    2255     1653     903     1410     2   153 6/23/2020 
AAA2     1 Pakistan Deaths    cc1=  .997241 cc2=  .739042 lx=  7.38091 if= 103 il= 117 5/18/2020  n=  14 now=    2255 end=       1605       903      1410 U=    18.71 T=  106.7 p1= -28.8 p2=   140.5 ed=   150 6/20/2020   x1= 103. x2= 117. y1=   .20 y2=  -.55     
GP: Deaths    Pakistan 5/18/2020       117    2255     1605     903     1410     2   150 6/20/2020 
AAA2     1 Pakistan Deaths    cc1=  .996344 cc2=  .718994 lx=  7.78091 if= 105 il= 117 5/18/2020  n=  12 now=    2255 end=       2394       903      1410 U=    30.47 T=  116.2 p1=   6.2 p2=    94.2 ed=   188 7/28/2020   x1= 105. x2= 117. y1=   .37 y2=  -.03     
GP: Deaths    Pakistan 5/18/2020       117    2255     2394     903     1410     2   188 7/28/2020 
AAA2     1 Pakistan Deaths    cc1=  .996162 cc2=  .707487 lx=  7.44091 if= 106 il= 117 5/18/2020  n=  11 now=    2255 end=       1704       903      1410 U=    21.12 T=  107.4 p1= -24.4 p2=   132.3 ed=   157 6/27/2020   x1= 106. x2= 117. y1=   .07 y2=  -.45     
GP: Deaths    Pakistan 5/18/2020       117    2255     1704     903     1410     2   157 6/27/2020 
AAA1     1 Pakistan Deaths    cc1=  .995857 cc2=  .694345 lx=  7.26091 if= 107 il= 117 5/18/2020  n=  10 now=    2255 end=       1423       903      1410 U=    15.56 T=  104.8 p1= -36.9 p2=   158.5 ed=   141 6/11/2020   x1= 107. x2= 117. y1=  -.14 y2=  -.79 BEST
AAA2     1 Pakistan Deaths    cc1=  .995857 cc2=  .694345 lx=  7.25691 if= 107 il= 117 5/18/2020  n=  10 now=    2255 end=       1423       903      1410 U=    15.56 T=  104.8 p1= -36.9 p2=   158.5 ed=   141 6/11/2020   x1= 107. x2= 117. y1=  -.14 y2=  -.79 BEST
GP: Deaths    Pakistan 5/18/2020       117    2255     1423     903     1410     2   141 6/11/2020 
AAA1     1 Pakistan Deaths    cc1=  .994473 cc2=  .678245 lx=  7.26091 if= 108 il= 117 5/18/2020  n=   9 now=    2255 end=       1423       903      1410 U=    15.76 T=  104.6 p1= -36.9 p2=   158.5 ed=   141 6/11/2020   x1= 108. x2= 117. y1=  -.22 y2=  -.79 BEST
AAA2     1 Pakistan Deaths    cc1=  .994473 cc2=  .678245 lx=  7.26191 if= 108 il= 117 5/18/2020  n=   9 now=    2255 end=       1423       903      1410 U=    15.76 T=  104.6 p1= -36.9 p2=   158.5 ed=   141 6/11/2020   x1= 108. x2= 117. y1=  -.22 y2=  -.79 BEST
GP: Deaths    Pakistan 5/18/2020       117    2255     1423     903     1410     2   141 6/11/2020 
AAA2     1 Pakistan Deaths    cc1=  .986020 cc2=  .608056 lx=  7.09091 if= 111 il= 117 5/18/2020  n=   6 now=    2255 end=       1200       903      1410 U=    11.16 T=  103.0 p1= -46.8 p2=   187.9 ed=   129 5/30/2020   x1= 111. x2= 117. y1=  -.72 y2= -1.25     
GP: Deaths    Pakistan 5/18/2020       117    2255     1200     903     1410     2   129 5/30/2020 
AAA2     1 Pakistan Deaths    cc1=  .985476 cc2=  .577228 lx=  6.92091 if= 112 il= 117 5/18/2020  n=   5 now=    2255 end=       1013       903      1410 U=     5.49 T=  105.1 p1= -55.1 p2=   222.6 ed=   118 5/19/2020   x1= 112. x2= 117. y1= -1.25 y2= -2.16     
GP: Deaths    Pakistan 5/18/2020       117    2255     1013     903     1410     2   118 5/19/2020 
AAA2     1 Pakistan Deaths    cc1=  .999122 cc2=  .872122 lx=  8.16091 if=  57 il= 118 5/19/2020  n=  61 now=    2255 end=       3501       939      1733 U=    35.14 T=  127.7 p1=  55.3 p2=    64.4 ed=   210 8/19/2020   x1=  57. x2= 118. y1=  2.01 y2=   .27     
GP: Deaths    Pakistan 5/19/2020       118    2255     3501     939     1733     2   210 8/19/2020 
AAA2     1 Pakistan Deaths    cc1=  .999138 cc2=  .871102 lx=  8.19091 if=  58 il= 118 5/19/2020  n=  60 now=    2255 end=       3607       939      1733 U=    36.11 T=  128.7 p1=  60.0 p2=    62.5 ed=   213 8/22/2020   x1=  58. x2= 118. y1=  1.96 y2=   .30     
GP: Deaths    Pakistan 5/19/2020       118    2255     3607     939     1733     2   213 8/22/2020 
AAA2     1 Pakistan Deaths    cc1=  .999107 cc2=  .870007 lx=  8.21091 if=  59 il= 118 5/19/2020  n=  59 now=    2255 end=       3680       939      1733 U=    35.76 T=  129.2 p1=  63.2 p2=    61.3 ed=   213 8/22/2020   x1=  59. x2= 118. y1=  1.96 y2=   .31     
GP: Deaths    Pakistan 5/19/2020       118    2255     3680     939     1733     2   213 8/22/2020 
AAA2     1 Pakistan Deaths    cc1=  .999159 cc2=  .868970 lx=  8.27091 if=  60 il= 118 5/19/2020  n=  58 now=    2255 end=       3908       939      1733 U=    37.63 T=  131.4 p1=  73.3 p2=    57.7 ed=   220 8/29/2020   x1=  60. x2= 118. y1=  1.90 y2=   .35     
GP: Deaths    Pakistan 5/19/2020       118    2255     3908     939     1733     2   220 8/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .999117 cc2=  .867810 lx=  8.27091 if=  61 il= 118 5/19/2020  n=  57 now=    2255 end=       3908       939      1733 U=    37.66 T=  131.4 p1=  73.3 p2=    57.7 ed=   220 8/29/2020   x1=  61. x2= 118. y1=  1.87 y2=   .35     
GP: Deaths    Pakistan 5/19/2020       118    2255     3908     939     1733     2   220 8/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .999071 cc2=  .866618 lx=  8.28091 if=  62 il= 118 5/19/2020  n=  56 now=    2255 end=       3947       939      1733 U=    37.73 T=  131.7 p1=  75.0 p2=    57.1 ed=   220 8/29/2020   x1=  62. x2= 118. y1=  1.85 y2=   .36     
GP: Deaths    Pakistan 5/19/2020       118    2255     3947     939     1733     2   220 8/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .999025 cc2=  .865395 lx=  8.29091 if=  63 il= 118 5/19/2020  n=  55 now=    2255 end=       3987       939      1733 U=    37.73 T=  131.9 p1=  76.8 p2=    56.6 ed=   220 8/29/2020   x1=  63. x2= 118. y1=  1.83 y2=   .37     
GP: Deaths    Pakistan 5/19/2020       118    2255     3987     939     1733     2   220 8/29/2020 
AAA2     1 Pakistan Deaths    cc1=  .998987 cc2=  .864147 lx=  8.32091 if=  64 il= 118 5/19/2020  n=  54 now=    2255 end=       4108       939      1733 U=    37.95 T=  132.8 p1=  82.2 p2=    54.9 ed=   222 8/31/2020   x1=  64. x2= 118. y1=  1.81 y2=   .39     
GP: Deaths    Pakistan 5/19/2020       118    2255     4108     939     1733     2   222 8/31/2020 
AAA2     1 Pakistan Deaths    cc1=  .998972 cc2=  .862889 lx=  8.36091 if=  65 il= 118 5/19/2020  n=  53 now=    2255 end=       4276       939      1733 U=    38.70 T=  134.1 p1=  89.6 p2=    52.7 ed=   225 9/3/2020    x1=  65. x2= 118. y1=  1.79 y2=   .42     
GP: Deaths    Pakistan 5/19/2020       118    2255     4276     939     1733     2   225 9/3/2020  
AAA2     1 Pakistan Deaths    cc1=  .998949 cc2=  .861589 lx=  8.40091 if=  66 il= 118 5/19/2020  n=  52 now=    2255 end=       4451       939      1733 U=    38.94 T=  135.2 p1=  97.4 p2=    50.7 ed=   227 9/5/2020    x1=  66. x2= 118. y1=  1.78 y2=   .44     
GP: Deaths    Pakistan 5/19/2020       118    2255     4451     939     1733     2   227 9/5/2020  
AAA2     1 Pakistan Deaths    cc1=  .998997 cc2=  .860322 lx=  8.49091 if=  67 il= 118 5/19/2020  n=  51 now=    2255 end=       4870       939      1733 U=    40.21 T=  138.0 p1= 116.0 p2=    46.3 ed=   232 9/10/2020   x1=  67. x2= 118. y1=  1.77 y2=   .50     
GP: Deaths    Pakistan 5/19/2020       118    2255     4870     939     1733     2   232 9/10/2020 
AAA2     1 Pakistan Deaths    cc1=  .999100 cc2=  .859072 lx=  8.62091 if=  68 il= 118 5/19/2020  n=  50 now=    2255 end=       5546       939      1733 U=    43.70 T=  143.1 p1= 145.9 p2=    40.7 ed=   246 9/24/2020   x1=  68. x2= 118. y1=  1.72 y2=   .57     
GP: Deaths    Pakistan 5/19/2020       118    2255     5546     939     1733     2   246 9/24/2020 
AAA2     1 Pakistan Deaths    cc1=  .999045 cc2=  .857624 lx=  8.62091 if=  69 il= 118 5/19/2020  n=  49 now=    2255 end=       5546       939      1733 U=    44.34 T=  143.5 p1= 145.9 p2=    40.7 ed=   248 9/26/2020   x1=  69. x2= 118. y1=  1.68 y2=   .57     
GP: Deaths    Pakistan 5/19/2020       118    2255     5546     939     1733     2   248 9/26/2020 
AAA2     1 Pakistan Deaths    cc1=  .999004 cc2=  .856147 lx=  8.58091 if=  70 il= 118 5/19/2020  n=  48 now=    2255 end=       5328       939      1733 U=    43.12 T=  141.8 p1= 136.3 p2=    42.3 ed=   243 9/21/2020   x1=  70. x2= 118. y1=  1.66 y2=   .55     
GP: Deaths    Pakistan 5/19/2020       118    2255     5328     939     1733     2   243 9/21/2020 
AAA2     1 Pakistan Deaths    cc1=  .998941 cc2=  .854603 lx=  8.59091 if=  71 il= 118 5/19/2020  n=  47 now=    2255 end=       5382       939      1733 U=    44.14 T=  142.6 p1= 138.7 p2=    41.9 ed=   246 9/24/2020   x1=  71. x2= 118. y1=  1.62 y2=   .56     
GP: Deaths    Pakistan 5/19/2020       118    2255     5382     939     1733     2   246 9/24/2020 
AAA2     1 Pakistan Deaths    cc1=  .998919 cc2=  .853054 lx=  8.53091 if=  72 il= 118 5/19/2020  n=  46 now=    2255 end=       5069       939      1733 U=    43.61 T=  140.8 p1= 124.8 p2=    44.5 ed=   243 9/21/2020   x1=  72. x2= 118. y1=  1.58 y2=   .52     
GP: Deaths    Pakistan 5/19/2020       118    2255     5069     939     1733     2   243 9/21/2020 
AAA2     1 Pakistan Deaths    cc1=  .998978 cc2=  .851536 lx=  8.44091 if=  73 il= 118 5/19/2020  n=  45 now=    2255 end=       4632       939      1733 U=    41.44 T=  137.4 p1= 105.4 p2=    48.7 ed=   235 9/13/2020   x1=  73. x2= 118. y1=  1.55 y2=   .47     
GP: Deaths    Pakistan 5/19/2020       118    2255     4632     939     1733     2   235 9/13/2020 
AAA2     1 Pakistan Deaths    cc1=  .998956 cc2=  .849884 lx=  8.38091 if=  74 il= 118 5/19/2020  n=  44 now=    2255 end=       4362       939      1733 U=    40.68 T=  135.5 p1=  93.4 p2=    51.7 ed=   231 9/9/2020    x1=  74. x2= 118. y1=  1.51 y2=   .43     
GP: Deaths    Pakistan 5/19/2020       118    2255     4362     939     1733     2   231 9/9/2020  
AAA2     1 Pakistan Deaths    cc1=  .998980 cc2=  .848225 lx=  8.31091 if=  75 il= 118 5/19/2020  n=  43 now=    2255 end=       4067       939      1733 U=    39.62 T=  133.2 p1=  80.4 p2=    55.4 ed=   226 9/4/2020    x1=  75. x2= 118. y1=  1.47 y2=   .38     
GP: Deaths    Pakistan 5/19/2020       118    2255     4067     939     1733     2   226 9/4/2020  
