TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10859.00000        9.29275
TAB:  US_Connecticut_Hartford Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291    -          29       71     2   199 8/8/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .919105 cc2=  .651844 lx=  9.16317 if=  61 il=  74 4/5/2020   n=  13 now=    1291 end=       9539        29        71 U=    34.27 T=  134.2 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  61. x2=  74. y1=  2.14 y2=  1.76     
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291    -          29       71     2   215 8/24/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .935989 cc2=  .658639 lx=  9.16317 if=  62 il=  74 4/5/2020   n=  12 now=    1291 end=       9539        29        71 U=    31.63 T=  129.6 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  62. x2=  74. y1=  2.14 y2=  1.76     
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291    -          29       71     2   204 8/13/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .952247 cc2=  .663572 lx=  9.16317 if=  63 il=  74 4/5/2020   n=  11 now=    1291 end=       9539        29        71 U=    28.99 T=  124.9 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  63. x2=  74. y1=  2.14 y2=  1.76     
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291    -          29       71     2   193 8/2/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .967003 cc2=  .665492 lx=  9.16317 if=  64 il=  74 4/5/2020   n=  10 now=    1291 end=       9539        29        71 U=    26.36 T=  120.3 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  64. x2=  74. y1=  2.14 y2=  1.76     
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291    -          29       71     2   182 7/22/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .979594 cc2=  .663367 lx=  5.95317 if=  65 il=  74 4/5/2020   n=   9 now=    1291 end=        384        29        71 U=    12.67 T=   86.0 p1= -70.3 p2=   336.2 ed=   115 5/16/2020   x1=  65. x2=  74. y1=  1.66 y2=   .95     
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291      384      29       71     2   115 5/16/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .989504 cc2=  .656171 lx=  4.77317 if=  66 il=  74 4/5/2020   n=   8 now=    1291 end=        118        29        71 U=     7.51 T=   76.6 p1= -90.9 p2=  1094.1 ed=    94 4/25/2020   x1=  66. x2=  74. y1=  1.41 y2=   .34     
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291      118      29       71     2    94 4/25/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .994551 cc2=  .640998 lx=  4.24317 if=  67 il=  74 4/5/2020   n=   7 now=    1291 end=         69        29        71 U=     5.00 T=   73.3 p1= -94.7 p2=  1871.0 ed=    85 4/16/2020   x1=  67. x2=  74. y1=  1.27 y2=  -.13 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .994552 cc2=  .640998 lx=  4.24717 if=  67 il=  74 4/5/2020   n=   7 now=    1291 end=         69        29        71 U=     5.00 T=   73.3 p1= -94.7 p2=  1871.0 ed=    85 4/16/2020   x1=  67. x2=  74. y1=  1.27 y2=  -.13 BEST
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291       69      29       71     2    85 4/16/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .992541 cc2=  .614576 lx=  4.09317 if=  68 il=  74 4/5/2020   n=   6 now=    1291 end=         59        29        71 U=     4.23 T=   72.6 p1= -95.4 p2=  2188.1 ed=    82 4/13/2020   x1=  68. x2=  74. y1=  1.10 y2=  -.32 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .992541 cc2=  .614576 lx=  4.09617 if=  68 il=  74 4/5/2020   n=   6 now=    1291 end=         59        29        71 U=     4.23 T=   72.6 p1= -95.4 p2=  2188.1 ed=    82 4/13/2020   x1=  68. x2=  74. y1=  1.10 y2=  -.32 BEST
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291       59      29       71     2    82 4/13/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .992136 cc2=  .583887 lx=  5.53317 if=  69 il=  74 4/5/2020   n=   5 now=    1291 end=        252        29        71 U=     9.91 T=   81.7 p1= -80.5 p2=   512.3 ed=   105 5/6/2020    x1=  69. x2=  74. y1=  1.28 y2=   .77     
GP: Deaths    US_Connecticut_Hartford 4/5/2020         74    1291      252      29       71     2   105 5/6/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .939430 cc2=  .689430 lx=  9.16317 if=  60 il=  75 4/6/2020   n=  15 now=    1291 end=       9539        31        71 U=    31.94 T=  130.8 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  60. x2=  75. y1=  2.22 y2=  1.75     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291    -          31       71     3   206 8/15/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .934213 cc2=  .676015 lx=  9.16317 if=  61 il=  75 4/6/2020   n=  14 now=    1291 end=       9539        31        71 U=    35.81 T=  137.5 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  61. x2=  75. y1=  2.14 y2=  1.75     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291    -          31       71     3   222 8/31/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .948022 cc2=  .680761 lx=  9.16317 if=  62 il=  75 4/6/2020   n=  13 now=    1291 end=       9539        31        71 U=    33.25 T=  133.0 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  62. x2=  75. y1=  2.14 y2=  1.75     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291    -          31       71     3   211 8/20/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .960727 cc2=  .683377 lx=  8.98317 if=  63 il=  75 4/6/2020   n=  12 now=    1291 end=       7967        31        71 U=    29.90 T=  126.2 p1= 517.1 p2=    16.2 ed=   196 8/5/2020    x1=  63. x2=  75. y1=  2.12 y2=  1.71     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291    -          31       71     3   196 8/5/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .972206 cc2=  .683531 lx=  5.86317 if=  64 il=  75 4/6/2020   n=  11 now=    1291 end=        351        31        71 U=    14.56 T=   87.9 p1= -72.8 p2=   367.8 ed=   122 5/23/2020   x1=  64. x2=  75. y1=  1.64 y2=   .89     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291      351      31       71     3   122 5/23/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .982306 cc2=  .680794 lx=  4.78317 if=  65 il=  75 4/6/2020   n=  10 now=    1291 end=        119        31        71 U=     9.02 T=   77.7 p1= -90.8 p2=  1084.9 ed=    98 4/29/2020   x1=  65. x2=  75. y1=  1.41 y2=   .30     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291      119      31       71     3    98 4/29/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .990039 cc2=  .673812 lx=  4.24317 if=  66 il=  75 4/6/2020   n=   9 now=    1291 end=         69        31        71 U=     6.09 T=   73.7 p1= -94.7 p2=  1871.0 ed=    88 4/19/2020   x1=  66. x2=  75. y1=  1.27 y2=  -.21 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .990039 cc2=  .673812 lx=  4.24017 if=  66 il=  75 4/6/2020   n=   9 now=    1291 end=         69        31        71 U=     6.09 T=   73.7 p1= -94.7 p2=  1871.0 ed=    88 4/19/2020   x1=  66. x2=  75. y1=  1.27 y2=  -.21 BEST
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291       69      31       71     3    88 4/19/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .993968 cc2=  .660635 lx=  3.94317 if=  67 il=  75 4/6/2020   n=   8 now=    1291 end=         51        31        71 U=     4.32 T=   72.1 p1= -96.0 p2=  2531.4 ed=    82 4/13/2020   x1=  67. x2=  75. y1=  1.18 y2=  -.67 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .993968 cc2=  .660635 lx=  3.94217 if=  67 il=  75 4/6/2020   n=   8 now=    1291 end=         51        31        71 U=     4.32 T=   72.1 p1= -96.0 p2=  2531.4 ed=    82 4/13/2020   x1=  67. x2=  75. y1=  1.18 y2=  -.67 BEST
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291       51      31       71     3    82 4/13/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .992537 cc2=  .638983 lx=  3.81317 if=  68 il=  75 4/6/2020   n=   7 now=    1291 end=         45        31        71 U=     3.56 T=   71.6 p1= -96.5 p2=  2868.9 ed=    79 4/10/2020   x1=  68. x2=  75. y1=  1.00 y2=  -.97     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291       45      31       71     3    79 4/10/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .989022 cc2=  .611058 lx=  3.93317 if=  69 il=  75 4/6/2020   n=   6 now=    1291 end=         51        31        71 U=     4.34 T=   72.0 p1= -96.0 p2=  2531.4 ed=    82 4/13/2020   x1=  69. x2=  75. y1=   .69 y2=  -.69 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .989022 cc2=  .611058 lx=  3.93217 if=  69 il=  75 4/6/2020   n=   6 now=    1291 end=         51        31        71 U=     4.34 T=   72.0 p1= -96.0 p2=  2531.4 ed=    82 4/13/2020   x1=  69. x2=  75. y1=   .69 y2=  -.69 BEST
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291       51      31       71     3    82 4/13/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .986143 cc2=  .577895 lx=  3.59317 if=  70 il=  75 4/6/2020   n=   5 now=    1291 end=         36        31        71 U=     2.48 T=   70.4 p1= -97.2 p2=  3586.1 ed=    76 4/7/2020    x1=  70. x2=  75. y1=   .18 y2= -1.84     
GP: Deaths    US_Connecticut_Hartford 4/6/2020         75    1291       36      31       71     3    76 4/7/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .949123 cc2=  .706588 lx=  9.16317 if=  60 il=  76 4/7/2020   n=  16 now=    1291 end=       9539        48       214 U=    29.14 T=  124.6 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  60. x2=  76. y1=  2.22 y2=  1.67     
GP: Deaths    US_Connecticut_Hartford 4/7/2020         76    1291    -          48      214     1   193 8/2/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .945769 cc2=  .695769 lx=  9.16317 if=  61 il=  76 4/7/2020   n=  15 now=    1291 end=       9539        48       214 U=    31.89 T=  129.1 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  61. x2=  76. y1=  2.14 y2=  1.67     
GP: Deaths    US_Connecticut_Hartford 4/7/2020         76    1291    -          48      214     1   204 8/13/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .957819 cc2=  .699621 lx=  9.16317 if=  62 il=  76 4/7/2020   n=  14 now=    1291 end=       9539        48       214 U=    29.77 T=  125.6 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  62. x2=  76. y1=  2.14 y2=  1.67     
GP: Deaths    US_Connecticut_Hartford 4/7/2020         76    1291    -          48      214     1   195 8/4/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .968686 cc2=  .701425 lx=  9.16317 if=  63 il=  76 4/7/2020   n=  13 now=    1291 end=       9539        48       214 U=    27.64 T=  122.1 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  63. x2=  76. y1=  2.14 y2=  1.67     
GP: Deaths    US_Connecticut_Hartford 4/7/2020         76    1291    -          48      214     1   187 7/27/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .977958 cc2=  .700608 lx=  7.08317 if=  64 il=  76 4/7/2020   n=  12 now=    1291 end=       1191        48       214 U=    17.45 T=   96.4 p1=  -7.7 p2=   108.4 ed=   137 6/7/2020    x1=  64. x2=  76. y1=  1.85 y2=  1.17     
GP: Deaths    US_Connecticut_Hartford 4/7/2020         76    1291     1191      48      214     1   137 6/7/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .985362 cc2=  .696687 lx=  5.94317 if=  65 il=  76 4/7/2020   n=  11 now=    1291 end=        381        48       214 U=    11.83 T=   84.6 p1= -70.5 p2=   338.8 ed=   112 5/13/2020   x1=  65. x2=  76. y1=  1.66 y2=   .73     
GP: Deaths    US_Connecticut_Hartford 4/7/2020         76    1291      381      48      214     1   112 5/13/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .989791 cc2=  .688279 lx=  5.35317 if=  66 il=  76 4/7/2020   n=  10 now=    1291 end=        211        48       214 U=     8.73 T=   79.4 p1= -83.7 p2=   611.8 ed=   100 5/1/2020    x1=  66. x2=  76. y1=  1.54 y2=   .39 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .989791 cc2=  .688279 lx=  5.35717 if=  66 il=  76 4/7/2020   n=  10 now=    1291 end=        211        48       214 U=     8.73 T=   79.4 p1= -83.7 p2=   611.8 ed=   100 5/1/2020    x1=  66. x2=  76. y1=  1.54 y2=   .39 BEST
GP: Deaths    US_Connecticut_Hartford 4/7/2020         76    1291      211      48      214     1   100 5/1/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .957212 cc2=  .721510 lx=  9.16317 if=  60 il=  77 4/8/2020   n=  17 now=    1291 end=       9539        48       166 U=    30.97 T=  128.6 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  60. x2=  77. y1=  2.22 y2=  1.67     
GP: Deaths    US_Connecticut_Hartford 4/8/2020         77    1291    -          48      166     1   201 8/10/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .954688 cc2=  .712153 lx=  9.16317 if=  61 il=  77 4/8/2020   n=  16 now=    1291 end=       9539        48       166 U=    34.02 T=  133.7 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  61. x2=  77. y1=  2.14 y2=  1.67     
GP: Deaths    US_Connecticut_Hartford 4/8/2020         77    1291    -          48      166     1   213 8/22/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .964728 cc2=  .714728 lx=  9.16317 if=  62 il=  77 4/8/2020   n=  15 now=    1291 end=       9539        48       166 U=    31.89 T=  130.1 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  62. x2=  77. y1=  2.14 y2=  1.67     
GP: Deaths    US_Connecticut_Hartford 4/8/2020         77    1291    -          48      166     1   205 8/14/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .973662 cc2=  .715463 lx=  7.33317 if=  63 il=  77 4/8/2020   n=  14 now=    1291 end=       1530        48       166 U=    21.50 T=  103.7 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  63. x2=  77. y1=  1.89 y2=  1.24     
GP: Deaths    US_Connecticut_Hartford 4/8/2020         77    1291     1530      48      166     1   154 6/24/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .981490 cc2=  .714229 lx=  6.11317 if=  64 il=  77 4/8/2020   n=  13 now=    1291 end=        451        48       166 U=    14.73 T=   88.9 p1= -65.1 p2=   286.3 ed=   123 5/24/2020   x1=  64. x2=  77. y1=  1.69 y2=   .81     
GP: Deaths    US_Connecticut_Hartford 4/8/2020         77    1291      451      48      166     1   123 5/24/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .987626 cc2=  .710276 lx=  5.45317 if=  65 il=  77 4/8/2020   n=  12 now=    1291 end=        233        48       166 U=    10.89 T=   82.0 p1= -82.0 p2=   554.1 ed=   107 5/8/2020    x1=  65. x2=  77. y1=  1.56 y2=   .46     
GP: Deaths    US_Connecticut_Hartford 4/8/2020         77    1291      233      48      166     1   107 5/8/2020  
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .991231 cc2=  .702556 lx=  5.06317 if=  66 il=  77 4/8/2020   n=  11 now=    1291 end=        158        48       166 U=     8.47 T=   78.5 p1= -87.8 p2=   817.1 ed=    98 4/29/2020   x1=  66. x2=  77. y1=  1.47 y2=   .18 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .991231 cc2=  .702556 lx=  5.06017 if=  66 il=  77 4/8/2020   n=  11 now=    1291 end=        158        48       166 U=     8.47 T=   78.5 p1= -87.8 p2=   817.1 ed=    98 4/29/2020   x1=  66. x2=  77. y1=  1.47 y2=   .18 BEST
GP: Deaths    US_Connecticut_Hartford 4/8/2020         77    1291      158      48      166     1    98 4/29/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .962959 cc2=  .733543 lx=  9.16317 if=  60 il=  78 4/9/2020   n=  18 now=    1291 end=       9539        75       453 U=    28.25 T=  122.6 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  60. x2=  78. y1=  2.22 y2=  1.58     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291    -          75      453     1   189 7/29/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .961416 cc2=  .725713 lx=  9.16317 if=  61 il=  78 4/9/2020   n=  17 now=    1291 end=       9539        75       453 U=    30.44 T=  126.0 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  61. x2=  78. y1=  2.14 y2=  1.58     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291    -          75      453     1   197 8/6/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .970361 cc2=  .727825 lx=  9.16317 if=  62 il=  78 4/9/2020   n=  16 now=    1291 end=       9539        75       453 U=    28.65 T=  123.2 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  62. x2=  78. y1=  2.14 y2=  1.58     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291    -          75      453     1   190 7/30/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .978027 cc2=  .728027 lx=  9.07317 if=  63 il=  78 4/9/2020   n=  15 now=    1291 end=       8718        75       453 U=    26.48 T=  119.3 p1= 575.3 p2=    14.8 ed=   181 7/21/2020   x1=  63. x2=  78. y1=  2.13 y2=  1.56     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291    -          75      453     1   181 7/21/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .984201 cc2=  .726002 lx=  7.51317 if=  64 il=  78 4/9/2020   n=  14 now=    1291 end=       1832        75       453 U=    18.47 T=   99.5 p1=  41.9 p2=    70.5 ed=   143 6/13/2020   x1=  64. x2=  78. y1=  1.92 y2=  1.16     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291     1832      75      453     1   143 6/13/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .988568 cc2=  .721307 lx=  6.66317 if=  65 il=  78 4/9/2020   n=  13 now=    1291 end=        783        75       453 U=    13.92 T=   89.9 p1= -39.3 p2=   164.9 ed=   122 5/23/2020   x1=  65. x2=  78. y1=  1.79 y2=   .85     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291      783      75      453     1   122 5/23/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .990408 cc2=  .713058 lx=  6.15317 if=  66 il=  78 4/9/2020   n=  12 now=    1291 end=        470        75       453 U=    11.01 T=   84.7 p1= -63.6 p2=   274.7 ed=   110 5/11/2020   x1=  66. x2=  78. y1=  1.70 y2=   .61 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .990408 cc2=  .713058 lx=  6.15717 if=  66 il=  78 4/9/2020   n=  12 now=    1291 end=        470        75       453 U=    11.01 T=   84.7 p1= -63.6 p2=   274.7 ed=   110 5/11/2020   x1=  66. x2=  78. y1=  1.70 y2=   .61 BEST
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291      470      75      453     1   110 5/11/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .989241 cc2=  .673013 lx=  9.16317 if=  69 il=  78 4/9/2020   n=   9 now=    1291 end=       9539        75       453 U=    22.59 T=  113.7 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  69. x2=  78. y1=  1.98 y2=  1.58     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291    -          75      453     1   166 7/6/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .954047 cc2=  .545799 lx=  9.16317 if=  73 il=  78 4/9/2020   n=   5 now=    1291 end=       9539        75       453 U=    25.29 T=  117.9 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  73. x2=  78. y1=  1.78 y2=  1.58     
GP: Deaths    US_Connecticut_Hartford 4/9/2020         78    1291    -          75      453     1   177 7/17/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .968037 cc2=  .744431 lx=  9.16317 if=  60 il=  79 4/10/2020  n=  19 now=    1291 end=       9539        88       643 U=    28.33 T=  122.8 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  60. x2=  79. y1=  2.22 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   189 7/29/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .967131 cc2=  .737715 lx=  9.16317 if=  61 il=  79 4/10/2020  n=  18 now=    1291 end=       9539        88       643 U=    30.41 T=  126.0 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  61. x2=  79. y1=  2.14 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   197 8/6/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .975042 cc2=  .739340 lx=  9.16317 if=  62 il=  79 4/10/2020  n=  17 now=    1291 end=       9539        88       643 U=    28.72 T=  123.4 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  62. x2=  79. y1=  2.14 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   191 7/31/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .981720 cc2=  .739184 lx=  9.16317 if=  63 il=  79 4/10/2020  n=  16 now=    1291 end=       9539        88       643 U=    27.03 T=  120.7 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  63. x2=  79. y1=  2.14 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   184 7/24/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .986968 cc2=  .736968 lx=  7.79317 if=  64 il=  79 4/10/2020  n=  15 now=    1291 end=       2423        88       643 U=    19.70 T=  102.6 p1=  87.7 p2=    53.3 ed=   149 6/19/2020   x1=  64. x2=  79. y1=  1.96 y2=  1.20     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291     2423      88      643     1   149 6/19/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .990598 cc2=  .732399 lx=  6.96317 if=  65 il=  79 4/10/2020  n=  14 now=    1291 end=       1056        88       643 U=    15.13 T=   92.8 p1= -18.2 p2=   122.3 ed=   128 5/29/2020   x1=  65. x2=  79. y1=  1.84 y2=   .91     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291     1056      88      643     1   128 5/29/2020 
AAA1     1 US_Connecticut_Hartford Deaths    cc1=  .992072 cc2=  .724811 lx=  6.46317 if=  66 il=  79 4/10/2020  n=  13 now=    1291 end=        641        88       643 U=    12.19 T=   87.4 p1= -50.3 p2=   201.4 ed=   116 5/17/2020   x1=  66. x2=  79. y1=  1.75 y2=   .69 BEST
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .992072 cc2=  .724811 lx=  6.46317 if=  66 il=  79 4/10/2020  n=  13 now=    1291 end=        641        88       643 U=    12.19 T=   87.4 p1= -50.3 p2=   201.4 ed=   116 5/17/2020   x1=  66. x2=  79. y1=  1.75 y2=   .69 BEST
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291      641      88      643     1   116 5/17/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .991846 cc2=  .690335 lx=  9.16317 if=  69 il=  79 4/10/2020  n=  10 now=    1291 end=       9539        88       643 U=    23.15 T=  114.8 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  69. x2=  79. y1=  1.98 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   169 7/9/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .989516 cc2=  .673288 lx=  9.16317 if=  70 il=  79 4/10/2020  n=   9 now=    1291 end=       9539        88       643 U=    24.51 T=  116.9 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  70. x2=  79. y1=  1.91 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   174 7/14/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .971328 cc2=  .593364 lx=  9.16317 if=  73 il=  79 4/10/2020  n=   6 now=    1291 end=       9539        88       643 U=    25.94 T=  119.1 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  73. x2=  79. y1=  1.78 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   180 7/20/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .974373 cc2=  .566125 lx=  9.16317 if=  74 il=  79 4/10/2020  n=   5 now=    1291 end=       9539        88       643 U=    23.52 T=  115.3 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  74. x2=  79. y1=  1.76 y2=  1.54     
GP: Deaths    US_Connecticut_Hartford 4/10/2020        79    1291    -          88      643     1   170 7/10/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .972399 cc2=  .754181 lx=  9.16317 if=  60 il=  80 4/11/2020  n=  20 now=    1291 end=       9539       101       166 U=    28.55 T=  123.2 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  60. x2=  80. y1=  2.22 y2=  1.51     
GP: Deaths    US_Connecticut_Hartford 4/11/2020        80    1291    -         101      166     1   190 7/30/2020 
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .971882 cc2=  .748275 lx=  9.16317 if=  61 il=  80 4/11/2020  n=  19 now=    1291 end=       9539       101       166 U=    30.55 T=  126.3 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  61. x2=  80. y1=  2.14 y2=  1.51     
GP: Deaths    US_Connecticut_Hartford 4/11/2020        80    1291    -         101      166     1   198 8/7/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .978823 cc2=  .749407 lx=  9.16317 if=  62 il=  80 4/11/2020  n=  18 now=    1291 end=       9539       101       166 U=    28.95 T=  123.8 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  62. x2=  80. y1=  2.14 y2=  1.51     
GP: Deaths    US_Connecticut_Hartford 4/11/2020        80    1291    -         101      166     1   192 8/1/2020  
AAA2     1 US_Connecticut_Hartford Deaths    cc1=  .984585 cc2=  .748883 lx=  8.80317 if=  63 il=  80 4/11/2020  n=  17 now=    1291 end=       6655       101       166 U=    25.72 T=  116.8 p1= 415.5 p2=    19.4 ed=   177 7/17/2020   x1=  63. x2=  80. y1=  2.09 y2=  1.43     
GP: Deaths    US_Connecticut_Hartford 4/11/2020        80    1291    -         101      166     1   177 7/17/2020 
