TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7672.00000        8.94533
TAB:  US_Pennsylvania_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998037 cc2=  .880992 lx=  9.04233 if=  62 il= 134 6/4/2020   n=  72 now=    7672 end=       8478      7351      8361 U=    21.64 T=   91.9 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1=  62. x2= 134. y1=  1.38 y2= -1.95 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8478    7351     8361    16   142 6/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998243 cc2=  .879565 lx=  9.05533 if=  64 il= 134 6/4/2020   n=  70 now=    7672 end=       8564      7351      8361 U=    22.76 T=   91.2 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  64. x2= 134. y1=  1.20 y2= -1.88     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8564    7351     8361    16   144 6/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998229 cc2=  .878706 lx=  9.05533 if=  65 il= 134 6/4/2020   n=  69 now=    7672 end=       8564      7351      8361 U=    22.84 T=   91.1 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  65. x2= 134. y1=  1.14 y2= -1.88     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8564    7351     8361    16   144 6/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998199 cc2=  .876932 lx=  9.06533 if=  67 il= 134 6/4/2020   n=  67 now=    7672 end=       8650      7351      8361 U=    23.33 T=   91.6 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  67. x2= 134. y1=  1.06 y2= -1.82     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8650    7351     8361    16   146 6/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998195 cc2=  .876026 lx=  9.06533 if=  68 il= 134 6/4/2020   n=  66 now=    7672 end=       8650      7351      8361 U=    23.27 T=   91.7 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  68. x2= 134. y1=  1.02 y2= -1.82     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8650    7351     8361    16   146 6/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998215 cc2=  .875123 lx=  9.06533 if=  69 il= 134 6/4/2020   n=  65 now=    7672 end=       8650      7351      8361 U=    23.08 T=   92.1 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  69. x2= 134. y1=  1.00 y2= -1.82     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8650    7351     8361    16   146 6/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998335 cc2=  .874300 lx=  9.07533 if=  70 il= 134 6/4/2020   n=  64 now=    7672 end=       8737      7351      8361 U=    23.60 T=   92.6 p1=  13.9 p2=    87.8 ed=   148 6/18/2020   x1=  70. x2= 134. y1=   .96 y2= -1.76     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8737    7351     8361    16   148 6/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998487 cc2=  .873487 lx=  9.08533 if=  71 il= 134 6/4/2020   n=  63 now=    7672 end=       8824      7351      8361 U=    24.14 T=   93.0 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1=  71. x2= 134. y1=   .91 y2= -1.70     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8824    7351     8361    16   149 6/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998681 cc2=  .872693 lx=  9.09533 if=  72 il= 134 6/4/2020   n=  62 now=    7672 end=       8913      7351      8361 U=    24.92 T=   93.0 p1=  16.2 p2=    86.1 ed=   151 6/21/2020   x1=  72. x2= 134. y1=   .84 y2= -1.65     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8913    7351     8361    16   151 6/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998821 cc2=  .871821 lx=  9.09533 if=  73 il= 134 6/4/2020   n=  61 now=    7672 end=       8913      7351      8361 U=    25.03 T=   92.8 p1=  16.2 p2=    86.1 ed=   151 6/21/2020   x1=  73. x2= 134. y1=   .79 y2= -1.65     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8913    7351     8361    16   151 6/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998978 cc2=  .870941 lx=  9.10533 if=  74 il= 134 6/4/2020   n=  60 now=    7672 end=       9003      7351      8361 U=    25.71 T=   93.0 p1=  17.3 p2=    85.2 ed=   153 6/23/2020   x1=  74. x2= 134. y1=   .74 y2= -1.60     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9003    7351     8361    16   153 6/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999123 cc2=  .870023 lx=  9.11533 if=  75 il= 134 6/4/2020   n=  59 now=    7672 end=       9093      7351      8361 U=    26.33 T=   93.3 p1=  18.5 p2=    84.4 ed=   155 6/25/2020   x1=  75. x2= 134. y1=   .69 y2= -1.55     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9093    7351     8361    16   155 6/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999282 cc2=  .869093 lx=  9.12533 if=  76 il= 134 6/4/2020   n=  58 now=    7672 end=       9185      7351      8361 U=    26.99 T=   93.5 p1=  19.7 p2=    83.5 ed=   157 6/27/2020   x1=  76. x2= 134. y1=   .65 y2= -1.50     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9185    7351     8361    16   157 6/27/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999446 cc2=  .868140 lx=  9.13533 if=  77 il= 134 6/4/2020   n=  57 now=    7672 end=       9277      7351      8361 U=    27.80 T=   93.5 p1=  20.9 p2=    82.7 ed=   159 6/29/2020   x1=  77. x2= 134. y1=   .59 y2= -1.46     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9277    7351     8361    16   159 6/29/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999566 cc2=  .867113 lx=  9.14533 if=  78 il= 134 6/4/2020   n=  56 now=    7672 end=       9370      7351      8361 U=    28.68 T=   93.4 p1=  22.1 p2=    81.9 ed=   161 7/1/2020    x1=  78. x2= 134. y1=   .54 y2= -1.42     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9370    7351     8361    16   161 7/1/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999633 cc2=  .866002 lx=  9.15533 if=  79 il= 134 6/4/2020   n=  55 now=    7672 end=       9464      7351      8361 U=    29.69 T=   93.2 p1=  23.4 p2=    81.1 ed=   163 7/3/2020    x1=  79. x2= 134. y1=   .48 y2= -1.38     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9464    7351     8361    16   163 7/3/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999634 cc2=  .864794 lx=  9.16533 if=  80 il= 134 6/4/2020   n=  54 now=    7672 end=       9559      7351      8361 U=    30.56 T=   93.2 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  80. x2= 134. y1=   .43 y2= -1.34     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9559    7351     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999615 cc2=  .863532 lx=  9.16533 if=  81 il= 134 6/4/2020   n=  53 now=    7672 end=       9559      7351      8361 U=    30.59 T=   93.1 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  81. x2= 134. y1=   .40 y2= -1.34     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9559    7351     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999594 cc2=  .862233 lx=  9.16533 if=  82 il= 134 6/4/2020   n=  52 now=    7672 end=       9559      7351      8361 U=    30.68 T=   93.0 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  82. x2= 134. y1=   .36 y2= -1.34     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9559    7351     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999570 cc2=  .860895 lx=  9.16533 if=  83 il= 134 6/4/2020   n=  51 now=    7672 end=       9559      7351      8361 U=    30.46 T=   93.3 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  83. x2= 134. y1=   .34 y2= -1.34     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9559    7351     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999551 cc2=  .859523 lx=  9.16533 if=  84 il= 134 6/4/2020   n=  50 now=    7672 end=       9559      7351      8361 U=    30.53 T=   93.2 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  84. x2= 134. y1=   .30 y2= -1.34     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9559    7351     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999527 cc2=  .858106 lx=  9.16533 if=  85 il= 134 6/4/2020   n=  49 now=    7672 end=       9559      7351      8361 U=    30.30 T=   93.5 p1=  24.6 p2=    80.3 ed=   165 7/5/2020    x1=  85. x2= 134. y1=   .28 y2= -1.34     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9559    7351     8361    16   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999526 cc2=  .856669 lx=  9.17533 if=  86 il= 134 6/4/2020   n=  48 now=    7672 end=       9655      7351      8361 U=    31.04 T=   93.7 p1=  25.8 p2=    79.5 ed=   166 7/6/2020    x1=  86. x2= 134. y1=   .25 y2= -1.30     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9655    7351     8361    16   166 7/6/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999511 cc2=  .855173 lx=  9.17533 if=  87 il= 134 6/4/2020   n=  47 now=    7672 end=       9655      7351      8361 U=    30.96 T=   93.8 p1=  25.8 p2=    79.5 ed=   166 7/6/2020    x1=  87. x2= 134. y1=   .22 y2= -1.30     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9655    7351     8361    16   166 7/6/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999512 cc2=  .853647 lx=  9.18533 if=  88 il= 134 6/4/2020   n=  46 now=    7672 end=       9753      7351      8361 U=    31.67 T=   94.0 p1=  27.1 p2=    78.7 ed=   168 7/8/2020    x1=  88. x2= 134. y1=   .19 y2= -1.26     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9753    7351     8361    16   168 7/8/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999504 cc2=  .852062 lx=  9.19533 if=  89 il= 134 6/4/2020   n=  45 now=    7672 end=       9851      7351      8361 U=    32.37 T=   94.2 p1=  28.4 p2=    77.9 ed=   170 7/10/2020   x1=  89. x2= 134. y1=   .16 y2= -1.23     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9851    7351     8361    16   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999493 cc2=  .850422 lx=  9.19533 if=  90 il= 134 6/4/2020   n=  44 now=    7672 end=       9851      7351      8361 U=    32.39 T=   94.2 p1=  28.4 p2=    77.9 ed=   170 7/10/2020   x1=  90. x2= 134. y1=   .13 y2= -1.23     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9851    7351     8361    16   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999486 cc2=  .848731 lx=  9.20533 if=  91 il= 134 6/4/2020   n=  43 now=    7672 end=       9950      7351      8361 U=    33.20 T=   94.3 p1=  29.7 p2=    77.1 ed=   172 7/12/2020   x1=  91. x2= 134. y1=   .10 y2= -1.19     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9950    7351     8361    16   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999463 cc2=  .846965 lx=  9.20533 if=  92 il= 134 6/4/2020   n=  42 now=    7672 end=       9950      7351      8361 U=    33.14 T=   94.4 p1=  29.7 p2=    77.1 ed=   172 7/12/2020   x1=  92. x2= 134. y1=   .07 y2= -1.19     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9950    7351     8361    16   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999453 cc2=  .845149 lx=  9.21533 if=  93 il= 134 6/4/2020   n=  41 now=    7672 end=      10050      7351      8361 U=    33.91 T=   94.6 p1=  31.0 p2=    76.3 ed=   174 7/14/2020   x1=  93. x2= 134. y1=   .05 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999431 cc2=  .843258 lx=  9.22533 if=  94 il= 134 6/4/2020   n=  40 now=    7672 end=      10151      7351      8361 U=    34.49 T=   95.0 p1=  32.3 p2=    75.6 ed=   176 7/16/2020   x1=  94. x2= 134. y1=   .03 y2= -1.13     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10151    7351     8361    16   176 7/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999425 cc2=  .841311 lx=  9.23533 if=  95 il= 134 6/4/2020   n=  39 now=    7672 end=      10253      7351      8361 U=    35.11 T=   95.4 p1=  33.6 p2=    74.8 ed=   178 7/18/2020   x1=  95. x2= 134. y1=   .01 y2= -1.10     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10253    7351     8361    16   178 7/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999439 cc2=  .839311 lx=  9.24533 if=  96 il= 134 6/4/2020   n=  38 now=    7672 end=      10356      7351      8361 U=    35.55 T=   95.9 p1=  35.0 p2=    74.1 ed=   179 7/19/2020   x1=  96. x2= 134. y1=   .00 y2= -1.07     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10356    7351     8361    16   179 7/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999552 cc2=  .837331 lx=  9.28533 if=  97 il= 134 6/4/2020   n=  37 now=    7672 end=      10778      7351      8361 U=    39.33 T=   96.2 p1=  40.5 p2=    71.2 ed=   189 7/29/2020   x1=  97. x2= 134. y1=  -.02 y2=  -.96     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10778    7351     8361    16   189 7/29/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999518 cc2=  .835119 lx=  9.28533 if=  98 il= 134 6/4/2020   n=  36 now=    7672 end=      10778      7351      8361 U=    39.69 T=   95.9 p1=  40.5 p2=    71.2 ed=   189 7/29/2020   x1=  98. x2= 134. y1=  -.05 y2=  -.96     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10778    7351     8361    16   189 7/29/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999482 cc2=  .832815 lx=  9.27533 if=  99 il= 134 6/4/2020   n=  35 now=    7672 end=      10671      7351      8361 U=    39.34 T=   95.2 p1=  39.1 p2=    71.9 ed=   188 7/28/2020   x1=  99. x2= 134. y1=  -.10 y2=  -.99     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10671    7351     8361    16   188 7/28/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999484 cc2=  .830453 lx=  9.26533 if= 100 il= 134 6/4/2020   n=  34 now=    7672 end=      10565      7351      8361 U=    38.63 T=   94.8 p1=  37.7 p2=    72.6 ed=   185 7/25/2020   x1= 100. x2= 134. y1=  -.13 y2= -1.01     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10565    7351     8361    16   185 7/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999511 cc2=  .828012 lx=  9.24533 if= 101 il= 134 6/4/2020   n=  33 now=    7672 end=      10356      7351      8361 U=    36.99 T=   94.4 p1=  35.0 p2=    74.1 ed=   181 7/21/2020   x1= 101. x2= 134. y1=  -.18 y2= -1.07     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10356    7351     8361    16   181 7/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999530 cc2=  .825453 lx=  9.22533 if= 102 il= 134 6/4/2020   n=  32 now=    7672 end=      10151      7351      8361 U=    35.15 T=   94.2 p1=  32.3 p2=    75.6 ed=   177 7/17/2020   x1= 102. x2= 134. y1=  -.22 y2= -1.13     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10151    7351     8361    16   177 7/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999509 cc2=  .822733 lx=  9.21533 if= 103 il= 134 6/4/2020   n=  31 now=    7672 end=      10050      7351      8361 U=    34.32 T=   94.1 p1=  31.0 p2=    76.3 ed=   175 7/15/2020   x1= 103. x2= 134. y1=  -.26 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   175 7/15/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999484 cc2=  .819878 lx=  9.21533 if= 104 il= 134 6/4/2020   n=  30 now=    7672 end=      10050      7351      8361 U=    33.65 T=   94.9 p1=  31.0 p2=    76.3 ed=   174 7/14/2020   x1= 104. x2= 134. y1=  -.27 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999444 cc2=  .816870 lx=  9.21533 if= 105 il= 134 6/4/2020   n=  29 now=    7672 end=      10050      7351      8361 U=    34.03 T=   94.4 p1=  31.0 p2=    76.3 ed=   174 7/14/2020   x1= 105. x2= 134. y1=  -.31 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999387 cc2=  .813691 lx=  9.21533 if= 106 il= 134 6/4/2020   n=  28 now=    7672 end=      10050      7351      8361 U=    33.84 T=   94.7 p1=  31.0 p2=    76.3 ed=   174 7/14/2020   x1= 106. x2= 134. y1=  -.34 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999319 cc2=  .810337 lx=  9.21533 if= 107 il= 134 6/4/2020   n=  27 now=    7672 end=      10050      7351      8361 U=    34.07 T=   94.4 p1=  31.0 p2=    76.3 ed=   174 7/14/2020   x1= 107. x2= 134. y1=  -.37 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999248 cc2=  .806798 lx=  9.21533 if= 108 il= 134 6/4/2020   n=  26 now=    7672 end=      10050      7351      8361 U=    33.78 T=   94.7 p1=  31.0 p2=    76.3 ed=   174 7/14/2020   x1= 108. x2= 134. y1=  -.39 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999159 cc2=  .803042 lx=  9.21533 if= 109 il= 134 6/4/2020   n=  25 now=    7672 end=      10050      7351      8361 U=    34.36 T=   94.1 p1=  31.0 p2=    76.3 ed=   175 7/15/2020   x1= 109. x2= 134. y1=  -.43 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   175 7/15/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999126 cc2=  .799126 lx=  9.19533 if= 110 il= 134 6/4/2020   n=  24 now=    7672 end=       9851      7351      8361 U=    31.89 T=   94.8 p1=  28.4 p2=    77.9 ed=   170 7/10/2020   x1= 110. x2= 134. y1=  -.48 y2= -1.23     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9851    7351     8361    16   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .999032 cc2=  .794908 lx=  9.20533 if= 111 il= 134 6/4/2020   n=  23 now=    7672 end=       9950      7351      8361 U=    33.35 T=   94.2 p1=  29.7 p2=    77.1 ed=   172 7/12/2020   x1= 111. x2= 134. y1=  -.51 y2= -1.19     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9950    7351     8361    16   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998946 cc2=  .790431 lx=  9.19533 if= 112 il= 134 6/4/2020   n=  22 now=    7672 end=       9851      7351      8361 U=    32.14 T=   94.5 p1=  28.4 p2=    77.9 ed=   170 7/10/2020   x1= 112. x2= 134. y1=  -.54 y2= -1.23     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9851    7351     8361    16   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998799 cc2=  .785599 lx=  9.18533 if= 113 il= 134 6/4/2020   n=  21 now=    7672 end=       9753      7351      8361 U=    30.90 T=   95.0 p1=  27.1 p2=    78.7 ed=   167 7/7/2020    x1= 113. x2= 134. y1=  -.58 y2= -1.26     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9753    7351     8361    16   167 7/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998653 cc2=  .780435 lx=  9.20533 if= 114 il= 134 6/4/2020   n=  20 now=    7672 end=       9950      7351      8361 U=    32.74 T=   94.9 p1=  29.7 p2=    77.1 ed=   172 7/12/2020   x1= 114. x2= 134. y1=  -.58 y2= -1.19     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9950    7351     8361    16   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998448 cc2=  .774842 lx=  9.21533 if= 115 il= 134 6/4/2020   n=  19 now=    7672 end=      10050      7351      8361 U=    33.63 T=   94.9 p1=  31.0 p2=    76.3 ed=   174 7/14/2020   x1= 115. x2= 134. y1=  -.60 y2= -1.16     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10050    7351     8361    16   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998195 cc2=  .768779 lx=  9.22533 if= 116 il= 134 6/4/2020   n=  18 now=    7672 end=      10151      7351      8361 U=    34.07 T=   95.5 p1=  32.3 p2=    75.6 ed=   175 7/15/2020   x1= 116. x2= 134. y1=  -.60 y2= -1.13     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10151    7351     8361    16   175 7/15/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998011 cc2=  .762309 lx=  9.27533 if= 117 il= 134 6/4/2020   n=  17 now=    7672 end=      10671      7351      8361 U=    39.40 T=   95.1 p1=  39.1 p2=    71.9 ed=   188 7/28/2020   x1= 117. x2= 134. y1=  -.56 y2=  -.99     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10671    7351     8361    16   188 7/28/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .997672 cc2=  .755136 lx=  9.24533 if= 118 il= 134 6/4/2020   n=  16 now=    7672 end=      10356      7351      8361 U=    35.88 T=   95.6 p1=  35.0 p2=    74.1 ed=   180 7/20/2020   x1= 118. x2= 134. y1=  -.62 y2= -1.07     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10356    7351     8361    16   180 7/20/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995348 cc2=  .706673 lx=  9.23533 if= 123 il= 134 6/4/2020   n=  11 now=    7672 end=      10253      7351      8361 U=    35.93 T=   94.5 p1=  33.6 p2=    74.8 ed=   179 7/19/2020   x1= 123. x2= 134. y1=  -.79 y2= -1.10     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    10253    7351     8361    16   179 7/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995322 cc2=  .693811 lx=  9.10533 if= 124 il= 134 6/4/2020   n=  10 now=    7672 end=       9003      7351      8361 U=    22.83 T=   97.6 p1=  17.3 p2=    85.2 ed=   151 6/21/2020   x1= 124. x2= 134. y1= -1.16 y2= -1.60     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     9003    7351     8361    16   151 6/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994510 cc2=  .678282 lx=  9.06533 if= 125 il= 134 6/4/2020   n=   9 now=    7672 end=       8650      7351      8361 U=    17.67 T=  101.9 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 125. x2= 134. y1= -1.31 y2= -1.82     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672     8650    7351     8361    16   143 6/13/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994639 cc2=  .661306 lx=  9.34533 if= 126 il= 134 6/4/2020   n=   8 now=    7672 end=      11445      7351      8361 U=    44.56 T=   97.7 p1=  49.2 p2=    67.0 ed=   202 8/11/2020   x1= 126. x2= 134. y1=  -.64 y2=  -.81     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    11445    7351     8361    16   202 8/11/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .985307 cc2=  .577059 lx= 10.94533 if= 129 il= 134 6/4/2020   n=   5 now=    7672 end=      56688      7351      8361 U=   214.97 T=  287.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 129. x2= 134. y1=   .74 y2=   .71     
GP: Confirmed US_Pennsylvania_Montgomery 6/4/2020        134    7672    -        7351     8361    16   999 undefine  
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998279 cc2=  .892870 lx=  9.02533 if=  46 il= 135 6/5/2020   n=  89 now=    7672 end=       8310      7416      8361 U=    21.16 T=   89.0 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  46. x2= 135. y1=  2.03 y2= -2.17 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .998280 cc2=  .892870 lx=  9.02333 if=  46 il= 135 6/5/2020   n=  89 now=    7672 end=       8310      7416      8361 U=    21.16 T=   89.0 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  46. x2= 135. y1=  2.03 y2= -2.17 BEST
GP: Confirmed US_Pennsylvania_Montgomery 6/5/2020        135    7672     8310    7416     8361    16   138 6/8/2020  
