TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3627.00000        8.19616
TAB:  US_Colorado_Adams Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997899 cc2=  .774292 lx=  8.60216 if=  93 il= 112 5/13/2020  n=  19 now=    3627 end=       5465      2374      5458 U=    33.36 T=  105.9 p1=  50.7 p2=    66.4 ed=   184 7/24/2020   x1=  93. x2= 112. y1=   .39 y2=  -.18 BEST
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     5465    2374     5458     6   184 7/24/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997830 cc2=  .768414 lx=  8.45616 if=  94 il= 112 5/13/2020  n=  18 now=    3627 end=       4703      2374      5458 U=    28.55 T=  101.1 p1=  29.7 p2=    77.1 ed=   168 7/8/2020    x1=  94. x2= 112. y1=   .25 y2=  -.38     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     4703    2374     5458     6   168 7/8/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997835 cc2=  .762132 lx=  8.33616 if=  95 il= 112 5/13/2020  n=  17 now=    3627 end=       4172      2374      5458 U=    24.46 T=   98.0 p1=  15.0 p2=    86.9 ed=   155 6/25/2020   x1=  95. x2= 112. y1=   .12 y2=  -.57     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     4172    2374     5458     6   155 6/25/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997807 cc2=  .755271 lx=  8.24616 if=  96 il= 112 5/13/2020  n=  16 now=    3627 end=       3812      2374      5458 U=    21.18 T=   96.2 p1=   5.1 p2=    95.1 ed=   146 6/16/2020   x1=  96. x2= 112. y1=   .01 y2=  -.75     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     3812    2374     5458     6   146 6/16/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997587 cc2=  .747587 lx=  8.17616 if=  97 il= 112 5/13/2020  n=  15 now=    3627 end=       3555      2374      5458 U=    18.44 T=   95.3 p1=  -2.0 p2=   102.0 ed=   138 6/8/2020    x1=  97. x2= 112. y1=  -.09 y2=  -.91     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     3555    2374     5458     6   138 6/8/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997072 cc2=  .738873 lx=  8.16616 if=  98 il= 112 5/13/2020  n=  14 now=    3627 end=       3519      2374      5458 U=    17.94 T=   95.3 p1=  -3.0 p2=   103.1 ed=   137 6/7/2020    x1=  98. x2= 112. y1=  -.15 y2=  -.93     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     3519    2374     5458     6   137 6/7/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .995412 cc2=  .706737 lx=  8.02616 if= 101 il= 112 5/13/2020  n=  11 now=    3627 end=       3059      2374      5458 U=    13.59 T=   93.4 p1= -15.7 p2=   118.6 ed=   125 5/26/2020   x1= 101. x2= 112. y1=  -.56 y2= -1.37     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     3059    2374     5458     6   125 5/26/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .996348 cc2=  .694836 lx=  7.92616 if= 102 il= 112 5/13/2020  n=  10 now=    3627 end=       2768      2374      5458 U=     9.48 T=   94.3 p1= -23.7 p2=   131.0 ed=   116 5/17/2020   x1= 102. x2= 112. y1=  -.82 y2= -1.87     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     2768    2374     5458     6   116 5/17/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997680 cc2=  .681452 lx=  7.88616 if= 103 il= 112 5/13/2020  n=   9 now=    3627 end=       2660      2374      5458 U=     7.43 T=   95.9 p1= -26.7 p2=   136.4 ed=   113 5/14/2020   x1= 103. x2= 112. y1=  -.96 y2= -2.17     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     2660    2374     5458     6   113 5/14/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997472 cc2=  .664139 lx=  7.86616 if= 104 il= 112 5/13/2020  n=   8 now=    3627 end=       2607      2374      5458 U=     6.43 T=   96.8 p1= -28.1 p2=   139.1 ed=   111 5/12/2020   x1= 104. x2= 112. y1= -1.12 y2= -2.37     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     2607    2374     5458     6   111 5/12/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .996562 cc2=  .643008 lx=  7.85616 if= 105 il= 112 5/13/2020  n=   7 now=    3627 end=       2581      2374      5458 U=     5.81 T=   97.6 p1= -28.8 p2=   140.5 ed=   111 5/12/2020   x1= 105. x2= 112. y1= -1.27 y2= -2.48     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     2581    2374     5458     6   111 5/12/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .995245 cc2=  .617281 lx=  7.87616 if= 106 il= 112 5/13/2020  n=   6 now=    3627 end=       2633      2374      5458 U=     6.75 T=   96.7 p1= -27.4 p2=   137.8 ed=   112 5/13/2020   x1= 106. x2= 112. y1= -1.38 y2= -2.27     
GP: Confirmed US_Colorado_Adams 5/13/2020       112    3627     2633    2374     5458     6   112 5/13/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997984 cc2=  .872984 lx=  8.20616 if=  50 il= 113 5/14/2020  n=  63 now=    3627 end=       3663      2448      3685 U=    21.54 T=   93.4 p1=   1.0 p2=    99.0 ed=   144 6/14/2020   x1=  50. x2= 113. y1=  2.02 y2=  -.91 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997984 cc2=  .872984 lx=  8.21016 if=  50 il= 113 5/14/2020  n=  63 now=    3627 end=       3663      2448      3685 U=    21.54 T=   93.4 p1=   1.0 p2=    99.0 ed=   144 6/14/2020   x1=  50. x2= 113. y1=  2.02 y2=  -.91 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3663    2448     3685    10   144 6/14/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997891 cc2=  .871903 lx=  8.20616 if=  51 il= 113 5/14/2020  n=  62 now=    3627 end=       3663      2448      3685 U=    21.61 T=   93.4 p1=   1.0 p2=    99.0 ed=   144 6/14/2020   x1=  51. x2= 113. y1=  1.96 y2=  -.91 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997891 cc2=  .871903 lx=  8.20816 if=  51 il= 113 5/14/2020  n=  62 now=    3627 end=       3663      2448      3685 U=    21.61 T=   93.4 p1=   1.0 p2=    99.0 ed=   144 6/14/2020   x1=  51. x2= 113. y1=  1.96 y2=  -.91 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3663    2448     3685    10   144 6/14/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997799 cc2=  .870799 lx=  8.20616 if=  52 il= 113 5/14/2020  n=  61 now=    3627 end=       3663      2448      3685 U=    22.05 T=   93.0 p1=   1.0 p2=    99.0 ed=   144 6/14/2020   x1=  52. x2= 113. y1=  1.86 y2=  -.91 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997799 cc2=  .870799 lx=  8.20516 if=  52 il= 113 5/14/2020  n=  61 now=    3627 end=       3663      2448      3685 U=    22.05 T=   93.0 p1=   1.0 p2=    99.0 ed=   144 6/14/2020   x1=  52. x2= 113. y1=  1.86 y2=  -.91 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3663    2448     3685    10   144 6/14/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997798 cc2=  .869761 lx=  8.19616 if=  53 il= 113 5/14/2020  n=  60 now=    3627 end=       3626      2448      3685 U=    21.50 T=   92.9 p1=    .0 p2=   100.0 ed=   143 6/13/2020   x1=  53. x2= 113. y1=  1.86 y2=  -.93 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997798 cc2=  .869761 lx=  8.19616 if=  53 il= 113 5/14/2020  n=  60 now=    3627 end=       3626      2448      3685 U=    21.50 T=   92.9 p1=    .0 p2=   100.0 ed=   143 6/13/2020   x1=  53. x2= 113. y1=  1.86 y2=  -.93 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3626    2448     3685    10   143 6/13/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997723 cc2=  .868624 lx=  8.19616 if=  54 il= 113 5/14/2020  n=  59 now=    3627 end=       3626      2448      3685 U=    21.50 T=   92.9 p1=    .0 p2=   100.0 ed=   143 6/13/2020   x1=  54. x2= 113. y1=  1.81 y2=  -.93 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997724 cc2=  .868624 lx=  8.19116 if=  54 il= 113 5/14/2020  n=  59 now=    3627 end=       3626      2448      3685 U=    21.50 T=   92.9 p1=    .0 p2=   100.0 ed=   143 6/13/2020   x1=  54. x2= 113. y1=  1.81 y2=  -.93 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3626    2448     3685    10   143 6/13/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997654 cc2=  .867465 lx=  8.18616 if=  55 il= 113 5/14/2020  n=  58 now=    3627 end=       3590      2448      3685 U=    21.23 T=   92.6 p1=  -1.0 p2=   101.0 ed=   142 6/12/2020   x1=  55. x2= 113. y1=  1.77 y2=  -.96     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3590    2448     3685    10   142 6/12/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997572 cc2=  .866265 lx=  8.17616 if=  56 il= 113 5/14/2020  n=  57 now=    3627 end=       3555      2448      3685 U=    20.68 T=   92.6 p1=  -2.0 p2=   102.0 ed=   141 6/11/2020   x1=  56. x2= 113. y1=  1.77 y2=  -.99     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3555    2448     3685    10   141 6/11/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997444 cc2=  .864991 lx=  8.17616 if=  57 il= 113 5/14/2020  n=  56 now=    3627 end=       3555      2448      3685 U=    20.32 T=   93.0 p1=  -2.0 p2=   102.0 ed=   140 6/10/2020   x1=  57. x2= 113. y1=  1.77 y2=  -.99     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3555    2448     3685    10   140 6/10/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997326 cc2=  .863695 lx=  8.18616 if=  58 il= 113 5/14/2020  n=  55 now=    3627 end=       3590      2448      3685 U=    20.37 T=   93.5 p1=  -1.0 p2=   101.0 ed=   141 6/11/2020   x1=  58. x2= 113. y1=  1.74 y2=  -.96     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3590    2448     3685    10   141 6/11/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997232 cc2=  .862392 lx=  8.19616 if=  59 il= 113 5/14/2020  n=  54 now=    3627 end=       3626      2448      3685 U=    20.39 T=   94.0 p1=    .0 p2=   100.0 ed=   142 6/12/2020   x1=  59. x2= 113. y1=  1.72 y2=  -.93 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997233 cc2=  .862392 lx=  8.19116 if=  59 il= 113 5/14/2020  n=  54 now=    3627 end=       3626      2448      3685 U=    20.39 T=   94.0 p1=    .0 p2=   100.0 ed=   142 6/12/2020   x1=  59. x2= 113. y1=  1.72 y2=  -.93 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3626    2448     3685    10   142 6/12/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997208 cc2=  .861125 lx=  8.20616 if=  60 il= 113 5/14/2020  n=  53 now=    3627 end=       3663      2448      3685 U=    20.55 T=   94.3 p1=   1.0 p2=    99.0 ed=   142 6/12/2020   x1=  60. x2= 113. y1=  1.67 y2=  -.91 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997208 cc2=  .861125 lx=  8.20316 if=  60 il= 113 5/14/2020  n=  53 now=    3627 end=       3663      2448      3685 U=    20.55 T=   94.3 p1=   1.0 p2=    99.0 ed=   142 6/12/2020   x1=  60. x2= 113. y1=  1.67 y2=  -.91 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3663    2448     3685    10   142 6/12/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997231 cc2=  .859870 lx=  8.21616 if=  61 il= 113 5/14/2020  n=  52 now=    3627 end=       3700      2448      3685 U=    20.86 T=   94.6 p1=   2.0 p2=    98.0 ed=   143 6/13/2020   x1=  61. x2= 113. y1=  1.61 y2=  -.88 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997231 cc2=  .859870 lx=  8.21916 if=  61 il= 113 5/14/2020  n=  52 now=    3627 end=       3700      2448      3685 U=    20.86 T=   94.6 p1=   2.0 p2=    98.0 ed=   143 6/13/2020   x1=  61. x2= 113. y1=  1.61 y2=  -.88 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3700    2448     3685    10   143 6/13/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997247 cc2=  .858572 lx=  8.23616 if=  62 il= 113 5/14/2020  n=  51 now=    3627 end=       3775      2448      3685 U=    20.95 T=   95.5 p1=   4.1 p2=    96.1 ed=   144 6/14/2020   x1=  62. x2= 113. y1=  1.60 y2=  -.84     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3775    2448     3685    10   144 6/14/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997521 cc2=  .857493 lx=  8.26616 if=  63 il= 113 5/14/2020  n=  50 now=    3627 end=       3889      2448      3685 U=    21.72 T=   96.3 p1=   7.2 p2=    93.3 ed=   147 6/17/2020   x1=  63. x2= 113. y1=  1.53 y2=  -.77     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3889    2448     3685    10   147 6/17/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998157 cc2=  .855300 lx=  8.34616 if=  65 il= 113 5/14/2020  n=  48 now=    3627 end=       4213      2448      3685 U=    23.79 T=   98.5 p1=  16.2 p2=    86.1 ed=   154 6/24/2020   x1=  65. x2= 113. y1=  1.41 y2=  -.61     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4213    2448     3685    10   154 6/24/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998405 cc2=  .854068 lx=  8.38616 if=  66 il= 113 5/14/2020  n=  47 now=    3627 end=       4385      2448      3685 U=    24.96 T=   99.5 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1=  66. x2= 113. y1=  1.34 y2=  -.54     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4385    2448     3685    10   158 6/28/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998567 cc2=  .852702 lx=  8.42616 if=  67 il= 113 5/14/2020  n=  46 now=    3627 end=       4564      2448      3685 U=    25.72 T=  100.8 p1=  25.8 p2=    79.5 ed=   161 7/1/2020    x1=  67. x2= 113. y1=  1.32 y2=  -.47     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4564    2448     3685    10   161 7/1/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998883 cc2=  .851442 lx=  8.48616 if=  68 il= 113 5/14/2020  n=  45 now=    3627 end=       4847      2448      3685 U=    27.73 T=  102.4 p1=  33.6 p2=    74.8 ed=   167 7/7/2020    x1=  68. x2= 113. y1=  1.24 y2=  -.38     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4847    2448     3685    10   167 7/7/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998951 cc2=  .849880 lx=  8.52616 if=  69 il= 113 5/14/2020  n=  44 now=    3627 end=       5045      2448      3685 U=    28.83 T=  103.7 p1=  39.1 p2=    71.9 ed=   171 7/11/2020   x1=  69. x2= 113. y1=  1.20 y2=  -.32     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5045    2448     3685    10   171 7/11/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998989 cc2=  .848234 lx=  8.55616 if=  70 il= 113 5/14/2020  n=  43 now=    3627 end=       5198      2448      3685 U=    29.73 T=  104.6 p1=  43.3 p2=    69.8 ed=   174 7/14/2020   x1=  70. x2= 113. y1=  1.16 y2=  -.28     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5198    2448     3685    10   174 7/14/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998998 cc2=  .846499 lx=  8.58616 if=  71 il= 113 5/14/2020  n=  42 now=    3627 end=       5357      2448      3685 U=    31.08 T=  105.4 p1=  47.7 p2=    67.7 ed=   178 7/18/2020   x1=  71. x2= 113. y1=  1.11 y2=  -.24     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5357    2448     3685    10   178 7/18/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998926 cc2=  .844623 lx=  8.59616 if=  72 il= 113 5/14/2020  n=  41 now=    3627 end=       5410      2448      3685 U=    31.52 T=  105.7 p1=  49.2 p2=    67.0 ed=   180 7/20/2020   x1=  72. x2= 113. y1=  1.07 y2=  -.23     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5410    2448     3685    10   180 7/20/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998847 cc2=  .842673 lx=  8.58616 if=  73 il= 113 5/14/2020  n=  40 now=    3627 end=       5357      2448      3685 U=    31.24 T=  105.4 p1=  47.7 p2=    67.7 ed=   179 7/19/2020   x1=  73. x2= 113. y1=  1.04 y2=  -.24     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5357    2448     3685    10   179 7/19/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998759 cc2=  .840646 lx=  8.58616 if=  74 il= 113 5/14/2020  n=  39 now=    3627 end=       5357      2448      3685 U=    31.35 T=  105.3 p1=  47.7 p2=    67.7 ed=   179 7/19/2020   x1=  74. x2= 113. y1=  1.00 y2=  -.24     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5357    2448     3685    10   179 7/19/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998668 cc2=  .838540 lx=  8.57616 if=  75 il= 113 5/14/2020  n=  38 now=    3627 end=       5303      2448      3685 U=    30.65 T=  105.1 p1=  46.2 p2=    68.4 ed=   177 7/17/2020   x1=  75. x2= 113. y1=   .98 y2=  -.26     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5303    2448     3685    10   177 7/17/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998573 cc2=  .836351 lx=  8.59616 if=  76 il= 113 5/14/2020  n=  37 now=    3627 end=       5410      2448      3685 U=    30.82 T=  105.9 p1=  49.2 p2=    67.0 ed=   178 7/18/2020   x1=  76. x2= 113. y1=   .97 y2=  -.23     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5410    2448     3685    10   178 7/18/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998537 cc2=  .834138 lx=  8.63616 if=  77 il= 113 5/14/2020  n=  36 now=    3627 end=       5631      2448      3685 U=    31.60 T=  107.2 p1=  55.3 p2=    64.4 ed=   181 7/21/2020   x1=  77. x2= 113. y1=   .96 y2=  -.18     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5631    2448     3685    10   181 7/21/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998608 cc2=  .831941 lx=  8.71616 if=  78 il= 113 5/14/2020  n=  35 now=    3627 end=       6100      2448      3685 U=    34.04 T=  109.9 p1=  68.2 p2=    59.5 ed=   190 7/30/2020   x1=  78. x2= 113. y1=   .94 y2=  -.09     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     6100    2448     3685    10   190 7/30/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998583 cc2=  .829552 lx=  8.79616 if=  79 il= 113 5/14/2020  n=  34 now=    3627 end=       6608      2448      3685 U=    36.84 T=  112.7 p1=  82.2 p2=    54.9 ed=   199 8/8/2020    x1=  79. x2= 113. y1=   .92 y2=  -.01     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     6608    2448     3685    10   199 8/8/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998455 cc2=  .826957 lx=  8.79616 if=  80 il= 113 5/14/2020  n=  33 now=    3627 end=       6608      2448      3685 U=    37.21 T=  112.7 p1=  82.2 p2=    54.9 ed=   200 8/9/2020    x1=  80. x2= 113. y1=   .88 y2=  -.01     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     6608    2448     3685    10   200 8/9/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998319 cc2=  .824242 lx=  8.77616 if=  81 il= 113 5/14/2020  n=  32 now=    3627 end=       6477      2448      3685 U=    37.13 T=  112.0 p1=  78.6 p2=    56.0 ed=   199 8/8/2020    x1=  81. x2= 113. y1=   .83 y2=  -.03     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     6477    2448     3685    10   199 8/8/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998239 cc2=  .821462 lx=  8.71616 if=  82 il= 113 5/14/2020  n=  31 now=    3627 end=       6100      2448      3685 U=    35.72 T=  109.8 p1=  68.2 p2=    59.5 ed=   194 8/3/2020    x1=  82. x2= 113. y1=   .78 y2=  -.09     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     6100    2448     3685    10   194 8/3/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998234 cc2=  .818629 lx=  8.63616 if=  83 il= 113 5/14/2020  n=  30 now=    3627 end=       5631      2448      3685 U=    33.34 T=  106.9 p1=  55.3 p2=    64.4 ed=   185 7/25/2020   x1=  83. x2= 113. y1=   .72 y2=  -.18     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5631    2448     3685    10   185 7/25/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998214 cc2=  .815639 lx=  8.57616 if=  84 il= 113 5/14/2020  n=  29 now=    3627 end=       5303      2448      3685 U=    31.43 T=  104.9 p1=  46.2 p2=    68.4 ed=   179 7/19/2020   x1=  84. x2= 113. y1=   .67 y2=  -.26     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     5303    2448     3685    10   179 7/19/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998134 cc2=  .809152 lx=  8.45616 if=  86 il= 113 5/14/2020  n=  27 now=    3627 end=       4703      2448      3685 U=    28.24 T=  101.0 p1=  29.7 p2=    77.1 ed=   167 7/7/2020    x1=  86. x2= 113. y1=   .53 y2=  -.43     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4703    2448     3685    10   167 7/7/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998291 cc2=  .805840 lx=  8.39616 if=  87 il= 113 5/14/2020  n=  26 now=    3627 end=       4430      2448      3685 U=    26.19 T=   99.3 p1=  22.1 p2=    81.9 ed=   161 7/1/2020    x1=  87. x2= 113. y1=   .47 y2=  -.52     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4430    2448     3685    10   161 7/1/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998395 cc2=  .802279 lx=  8.33616 if=  88 il= 113 5/14/2020  n=  25 now=    3627 end=       4172      2448      3685 U=    23.90 T=   98.0 p1=  15.0 p2=    86.9 ed=   154 6/24/2020   x1=  88. x2= 113. y1=   .42 y2=  -.63     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4172    2448     3685    10   154 6/24/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998289 cc2=  .798289 lx=  8.30616 if=  89 il= 113 5/14/2020  n=  24 now=    3627 end=       4048      2448      3685 U=    22.96 T=   97.2 p1=  11.6 p2=    89.6 ed=   151 6/21/2020   x1=  89. x2= 113. y1=   .36 y2=  -.69     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4048    2448     3685    10   151 6/21/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998178 cc2=  .794054 lx=  8.27616 if=  90 il= 113 5/14/2020  n=  23 now=    3627 end=       3929      2448      3685 U=    21.60 T=   96.8 p1=   8.3 p2=    92.3 ed=   147 6/17/2020   x1=  90. x2= 113. y1=   .32 y2=  -.75     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3929    2448     3685    10   147 6/17/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997930 cc2=  .789416 lx=  8.27616 if=  91 il= 113 5/14/2020  n=  22 now=    3627 end=       3929      2448      3685 U=    21.19 T=   97.1 p1=   8.3 p2=    92.3 ed=   147 6/17/2020   x1=  91. x2= 113. y1=   .29 y2=  -.75     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3929    2448     3685    10   147 6/17/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997755 cc2=  .784554 lx=  8.31616 if=  92 il= 113 5/14/2020  n=  21 now=    3627 end=       4089      2448      3685 U=    22.06 T=   98.3 p1=  12.7 p2=    88.7 ed=   150 6/20/2020   x1=  92. x2= 113. y1=   .28 y2=  -.67     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4089    2448     3685    10   150 6/20/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998133 cc2=  .779915 lx=  8.51616 if=  93 il= 113 5/14/2020  n=  20 now=    3627 end=       4994      2448      3685 U=    30.17 T=  102.8 p1=  37.7 p2=    72.6 ed=   174 7/14/2020   x1=  93. x2= 113. y1=   .32 y2=  -.34     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4994    2448     3685    10   174 7/14/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998114 cc2=  .774507 lx=  8.41616 if=  94 il= 113 5/14/2020  n=  19 now=    3627 end=       4519      2448      3685 U=    26.84 T=   99.9 p1=  24.6 p2=    80.3 ed=   163 7/3/2020    x1=  94. x2= 113. y1=   .22 y2=  -.49     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4519    2448     3685    10   163 7/3/2020  
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998154 cc2=  .768738 lx=  8.31616 if=  95 il= 113 5/14/2020  n=  18 now=    3627 end=       4089      2448      3685 U=    23.33 T=   97.4 p1=  12.7 p2=    88.7 ed=   152 6/22/2020   x1=  95. x2= 113. y1=   .10 y2=  -.67     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     4089    2448     3685    10   152 6/22/2020 
AAA2     1 US_Colorado_Adams Confirmed cc1=  .998153 cc2=  .762451 lx=  8.24616 if=  96 il= 113 5/14/2020  n=  17 now=    3627 end=       3812      2448      3685 U=    20.68 T=   96.2 p1=   5.1 p2=    95.1 ed=   144 6/14/2020   x1=  96. x2= 113. y1=   .01 y2=  -.81     
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3812    2448     3685    10   144 6/14/2020 
AAA1     1 US_Colorado_Adams Confirmed cc1=  .997979 cc2=  .755443 lx=  8.19616 if=  97 il= 113 5/14/2020  n=  16 now=    3627 end=       3626      2448      3685 U=    18.57 T=   95.7 p1=    .0 p2=   100.0 ed=   139 6/9/2020    x1=  97. x2= 113. y1=  -.07 y2=  -.93 BEST
AAA2     1 US_Colorado_Adams Confirmed cc1=  .997979 cc2=  .755443 lx=  8.19716 if=  97 il= 113 5/14/2020  n=  16 now=    3627 end=       3626      2448      3685 U=    18.57 T=   95.7 p1=    .0 p2=   100.0 ed=   139 6/9/2020    x1=  97. x2= 113. y1=  -.07 y2=  -.93 BEST
GP: Confirmed US_Colorado_Adams 5/14/2020       113    3627     3626    2448     3685    10   139 6/9/2020  
