TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8437.00000        9.04038
TAB:  Morocco Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Morocco 4/17/2020        86     210      168     135      165     4    93 4/24/2020 
AAA1     1 Morocco Deaths    cc1=  .995320 cc2=  .795320 lx=  5.11711 if=  62 il=  86 4/17/2020  n=  24 now=     210 end=        166       135       165 U=     8.55 T=   72.7 p1= -21.0 p2=   126.5 ed=    92 4/23/2020   x1=  62. x2=  86. y1=  1.25 y2= -1.55 BEST
AAA2     1 Morocco Deaths    cc1=  .995320 cc2=  .795320 lx=  5.11611 if=  62 il=  86 4/17/2020  n=  24 now=     210 end=        166       135       165 U=     8.55 T=   72.7 p1= -21.0 p2=   126.5 ed=    92 4/23/2020   x1=  62. x2=  86. y1=  1.25 y2= -1.55 BEST
GP: Deaths    Morocco 4/17/2020        86     210      166     135      165     4    92 4/23/2020 
AAA1     1 Morocco Deaths    cc1=  .994711 cc2=  .790587 lx=  5.11711 if=  63 il=  86 4/17/2020  n=  23 now=     210 end=        166       135       165 U=     8.35 T=   73.0 p1= -21.0 p2=   126.5 ed=    92 4/23/2020   x1=  63. x2=  86. y1=  1.20 y2= -1.55 BEST
AAA2     1 Morocco Deaths    cc1=  .994711 cc2=  .790587 lx=  5.11811 if=  63 il=  86 4/17/2020  n=  23 now=     210 end=        166       135       165 U=     8.35 T=   73.0 p1= -21.0 p2=   126.5 ed=    92 4/23/2020   x1=  63. x2=  86. y1=  1.20 y2= -1.55 BEST
GP: Deaths    Morocco 4/17/2020        86     210      166     135      165     4    92 4/23/2020 
AAA2     1 Morocco Deaths    cc1=  .994317 cc2=  .785803 lx=  5.14711 if=  64 il=  86 4/17/2020  n=  22 now=     210 end=        171       135       165 U=     9.05 T=   73.2 p1= -18.6 p2=   122.8 ed=    94 4/25/2020   x1=  64. x2=  86. y1=  1.01 y2= -1.42     
GP: Deaths    Morocco 4/17/2020        86     210      171     135      165     4    94 4/25/2020 
AAA2     1 Morocco Deaths    cc1=  .993551 cc2=  .780350 lx=  5.15711 if=  65 il=  86 4/17/2020  n=  21 now=     210 end=        173       135       165 U=    10.08 T=   72.1 p1= -17.6 p2=   121.4 ed=    95 4/26/2020   x1=  65. x2=  86. y1=   .70 y2= -1.38     
GP: Deaths    Morocco 4/17/2020        86     210      173     135      165     4    95 4/26/2020 
AAA1     1 Morocco Deaths    cc1=  .994405 cc2=  .776187 lx=  5.11711 if=  66 il=  86 4/17/2020  n=  20 now=     210 end=        166       135       165 U=     9.12 T=   71.8 p1= -21.0 p2=   126.5 ed=    93 4/24/2020   x1=  66. x2=  86. y1=   .64 y2= -1.55 BEST
AAA2     1 Morocco Deaths    cc1=  .994407 cc2=  .776187 lx=  5.11211 if=  66 il=  86 4/17/2020  n=  20 now=     210 end=        166       135       165 U=     9.12 T=   71.8 p1= -21.0 p2=   126.5 ed=    93 4/24/2020   x1=  66. x2=  86. y1=   .64 y2= -1.55 BEST
GP: Deaths    Morocco 4/17/2020        86     210      166     135      165     4    93 4/24/2020 
AAA2     1 Morocco Deaths    cc1=  .994956 cc2=  .765540 lx=  5.05711 if=  68 il=  86 4/17/2020  n=  18 now=     210 end=        157       135       165 U=     7.73 T=   71.4 p1= -25.2 p2=   133.8 ed=    89 4/20/2020   x1=  68. x2=  86. y1=   .45 y2= -1.88     
GP: Deaths    Morocco 4/17/2020        86     210      157     135      165     4    89 4/20/2020 
AAA2     1 Morocco Deaths    cc1=  .995666 cc2=  .759964 lx=  5.03711 if=  69 il=  86 4/17/2020  n=  17 now=     210 end=        154       135       165 U=     7.08 T=   71.6 p1= -26.7 p2=   136.4 ed=    88 4/19/2020   x1=  69. x2=  86. y1=   .37 y2= -2.03     
GP: Deaths    Morocco 4/17/2020        86     210      154     135      165     4    88 4/19/2020 
AAA2     1 Morocco Deaths    cc1=  .995960 cc2=  .753425 lx=  5.01711 if=  70 il=  86 4/17/2020  n=  16 now=     210 end=        150       135       165 U=     6.42 T=   71.9 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  70. x2=  86. y1=   .30 y2= -2.19     
GP: Deaths    Morocco 4/17/2020        86     210      150     135      165     4    87 4/18/2020 
AAA2     1 Morocco Deaths    cc1=  .995590 cc2=  .745590 lx=  5.00711 if=  71 il=  86 4/17/2020  n=  15 now=     210 end=        149       135       165 U=     6.03 T=   72.2 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  71. x2=  86. y1=   .20 y2= -2.28     
GP: Deaths    Morocco 4/17/2020        86     210      149     135      165     4    86 4/17/2020 
AAA2     1 Morocco Deaths    cc1=  .987541 cc2=  .686029 lx=  5.01711 if=  76 il=  86 4/17/2020  n=  10 now=     210 end=        150       135       165 U=     6.53 T=   71.7 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  76. x2=  86. y1=  -.66 y2= -2.19     
GP: Deaths    Morocco 4/17/2020        86     210      150     135      165     4    87 4/18/2020 
AAA2     1 Morocco Deaths    cc1=  .985727 cc2=  .669499 lx=  4.99711 if=  77 il=  86 4/17/2020  n=   9 now=     210 end=        147       135       165 U=     5.55 T=   72.7 p1= -30.0 p2=   142.9 ed=    85 4/16/2020   x1=  77. x2=  86. y1=  -.77 y2= -2.39     
GP: Deaths    Morocco 4/17/2020        86     210      147     135      165     4    85 4/16/2020 
AAA2     1 Morocco Deaths    cc1=  .973546 cc2=  .619993 lx=  5.00711 if=  79 il=  86 4/17/2020  n=   7 now=     210 end=        149       135       165 U=     5.89 T=   72.5 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  79. x2=  86. y1= -1.10 y2= -2.28     
GP: Deaths    Morocco 4/17/2020        86     210      149     135      165     4    86 4/17/2020 
AAA1     1 Morocco Deaths    cc1=  .940863 cc2=  .532614 lx=  5.10711 if=  81 il=  86 4/17/2020  n=   5 now=     210 end=        165       135       165 U=     9.79 T=   70.3 p1= -21.4 p2=   127.3 ed=    93 4/24/2020   x1=  81. x2=  86. y1= -1.09 y2= -1.60 BEST
AAA2     1 Morocco Deaths    cc1=  .940863 cc2=  .532614 lx=  5.10511 if=  81 il=  86 4/17/2020  n=   5 now=     210 end=        165       135       165 U=     9.79 T=   70.3 p1= -21.4 p2=   127.3 ed=    93 4/24/2020   x1=  81. x2=  86. y1= -1.09 y2= -1.60 BEST
GP: Deaths    Morocco 4/17/2020        86     210      165     135      165     4    93 4/24/2020 
AAA2     1 Morocco Deaths    cc1=  .986107 cc2=  .827993 lx=  5.84711 if=  48 il=  87 4/18/2020  n=  39 now=     210 end=        346       137       151 U=    21.18 T=   85.4 p1=  64.8 p2=    60.7 ed=   135 6/5/2020    x1=  48. x2=  87. y1=  1.77 y2=  -.08     
GP: Deaths    Morocco 4/18/2020        87     210      346     137      151     9   135 6/5/2020  
AAA2     1 Morocco Deaths    cc1=  .987916 cc2=  .827788 lx=  5.70711 if=  49 il=  87 4/18/2020  n=  38 now=     210 end=        300       137       151 U=    19.18 T=   82.4 p1=  42.9 p2=    70.0 ed=   127 5/28/2020   x1=  49. x2=  87. y1=  1.74 y2=  -.24     
GP: Deaths    Morocco 4/18/2020        87     210      300     137      151     9   127 5/28/2020 
AAA2     1 Morocco Deaths    cc1=  .989533 cc2=  .827312 lx=  5.58711 if=  50 il=  87 4/18/2020  n=  37 now=     210 end=        266       137       151 U=    17.41 T=   80.0 p1=  26.7 p2=    78.9 ed=   121 5/22/2020   x1=  50. x2=  87. y1=  1.72 y2=  -.40     
GP: Deaths    Morocco 4/18/2020        87     210      266     137      151     9   121 5/22/2020 
AAA2     1 Morocco Deaths    cc1=  .990927 cc2=  .826528 lx=  5.49711 if=  51 il=  87 4/18/2020  n=  36 now=     210 end=        243       137       151 U=    15.97 T=   78.2 p1=  15.7 p2=    86.4 ed=   115 5/16/2020   x1=  51. x2=  87. y1=  1.70 y2=  -.55     
GP: Deaths    Morocco 4/18/2020        87     210      243     137      151     9   115 5/16/2020 
AAA2     1 Morocco Deaths    cc1=  .992061 cc2=  .825394 lx=  5.41711 if=  52 il=  87 4/18/2020  n=  35 now=     210 end=        225       137       151 U=    14.65 T=   76.8 p1=   7.1 p2=    93.3 ed=   111 5/12/2020   x1=  52. x2=  87. y1=  1.69 y2=  -.70     
GP: Deaths    Morocco 4/18/2020        87     210      225     137      151     9   111 5/12/2020 
AAA2     1 Morocco Deaths    cc1=  .992898 cc2=  .823867 lx=  5.35711 if=  53 il=  87 4/18/2020  n=  34 now=     210 end=        212       137       151 U=    13.57 T=   75.8 p1=   1.0 p2=    99.1 ed=   107 5/8/2020    x1=  53. x2=  87. y1=  1.68 y2=  -.83     
GP: Deaths    Morocco 4/18/2020        87     210      212     137      151     9   107 5/8/2020  
AAA2     1 Morocco Deaths    cc1=  .993401 cc2=  .821902 lx=  5.30711 if=  54 il=  87 4/18/2020  n=  33 now=     210 end=        201       137       151 U=    12.60 T=   75.0 p1=  -4.3 p2=   104.5 ed=   104 5/5/2020    x1=  54. x2=  87. y1=  1.67 y2=  -.95     
GP: Deaths    Morocco 4/18/2020        87     210      201     137      151     9   104 5/5/2020  
AAA2     1 Morocco Deaths    cc1=  .993538 cc2=  .819460 lx=  5.26711 if=  55 il=  87 4/18/2020  n=  32 now=     210 end=        193       137       151 U=    12.41 T=   73.9 p1=  -8.1 p2=   108.8 ed=   103 5/4/2020    x1=  55. x2=  87. y1=  1.52 y2= -1.06     
GP: Deaths    Morocco 4/18/2020        87     210      193     137      151     9   103 5/4/2020  
AAA2     1 Morocco Deaths    cc1=  .994616 cc2=  .817839 lx=  5.22711 if=  56 il=  87 4/18/2020  n=  31 now=     210 end=        186       137       151 U=    11.52 T=   73.4 p1= -11.4 p2=   112.9 ed=   100 5/1/2020    x1=  56. x2=  87. y1=  1.51 y2= -1.18     
GP: Deaths    Morocco 4/18/2020        87     210      186     137      151     9   100 5/1/2020  
AAA2     1 Morocco Deaths    cc1=  .995287 cc2=  .815682 lx=  5.18711 if=  57 il=  87 4/18/2020  n=  30 now=     210 end=        178       137       151 U=    10.63 T=   73.0 p1= -15.2 p2=   118.0 ed=    98 4/29/2020   x1=  57. x2=  87. y1=  1.50 y2= -1.32     
GP: Deaths    Morocco 4/18/2020        87     210      178     137      151     9    98 4/29/2020 
AAA2     1 Morocco Deaths    cc1=  .995523 cc2=  .812948 lx=  5.16711 if=  58 il=  87 4/18/2020  n=  29 now=     210 end=        175       137       151 U=    10.35 T=   72.5 p1= -16.7 p2=   120.0 ed=    96 4/27/2020   x1=  58. x2=  87. y1=  1.40 y2= -1.40     
GP: Deaths    Morocco 4/18/2020        87     210      175     137      151     9    96 4/27/2020 
AAA2     1 Morocco Deaths    cc1=  .996055 cc2=  .810360 lx=  5.13711 if=  59 il=  87 4/18/2020  n=  28 now=     210 end=        170       137       151 U=     9.58 T=   72.4 p1= -19.0 p2=   123.5 ed=    94 4/25/2020   x1=  59. x2=  87. y1=  1.40 y2= -1.53     
GP: Deaths    Morocco 4/18/2020        87     210      170     137      151     9    94 4/25/2020 
AAA2     1 Morocco Deaths    cc1=  .996102 cc2=  .807120 lx=  5.11711 if=  60 il=  87 4/18/2020  n=  27 now=     210 end=        166       137       151 U=     9.18 T=   72.1 p1= -21.0 p2=   126.5 ed=    93 4/24/2020   x1=  60. x2=  87. y1=  1.32 y2= -1.62     
GP: Deaths    Morocco 4/18/2020        87     210      166     137      151     9    93 4/24/2020 
AAA2     1 Morocco Deaths    cc1=  .996122 cc2=  .803672 lx=  5.10711 if=  61 il=  87 4/18/2020  n=  26 now=     210 end=        165       137       151 U=     8.70 T=   72.4 p1= -21.4 p2=   127.3 ed=    92 4/23/2020   x1=  61. x2=  87. y1=  1.31 y2= -1.68     
GP: Deaths    Morocco 4/18/2020        87     210      165     137      151     9    92 4/23/2020 
AAA2     1 Morocco Deaths    cc1=  .995717 cc2=  .799601 lx=  5.09711 if=  62 il=  87 4/18/2020  n=  25 now=     210 end=        163       137       151 U=     8.39 T=   72.5 p1= -22.4 p2=   128.8 ed=    92 4/23/2020   x1=  62. x2=  87. y1=  1.25 y2= -1.73     
GP: Deaths    Morocco 4/18/2020        87     210      163     137      151     9    92 4/23/2020 
AAA2     1 Morocco Deaths    cc1=  .995181 cc2=  .795181 lx=  5.09711 if=  63 il=  87 4/18/2020  n=  24 now=     210 end=        163       137       151 U=     8.20 T=   72.8 p1= -22.4 p2=   128.8 ed=    92 4/23/2020   x1=  63. x2=  87. y1=  1.20 y2= -1.73     
GP: Deaths    Morocco 4/18/2020        87     210      163     137      151     9    92 4/23/2020 
AAA2     1 Morocco Deaths    cc1=  .994757 cc2=  .790633 lx=  5.11711 if=  64 il=  87 4/18/2020  n=  23 now=     210 end=        166       137       151 U=     8.76 T=   72.8 p1= -21.0 p2=   126.5 ed=    93 4/24/2020   x1=  64. x2=  87. y1=  1.00 y2= -1.62     
GP: Deaths    Morocco 4/18/2020        87     210      166     137      151     9    93 4/24/2020 
AAA2     1 Morocco Deaths    cc1=  .994049 cc2=  .785534 lx=  5.11711 if=  65 il=  87 4/18/2020  n=  22 now=     210 end=        166       137       151 U=     9.53 T=   71.5 p1= -21.0 p2=   126.5 ed=    94 4/25/2020   x1=  65. x2=  87. y1=   .68 y2= -1.62     
GP: Deaths    Morocco 4/18/2020        87     210      166     137      151     9    94 4/25/2020 
AAA2     1 Morocco Deaths    cc1=  .994950 cc2=  .781749 lx=  5.08711 if=  66 il=  87 4/18/2020  n=  21 now=     210 end=        161       137       151 U=     8.70 T=   71.4 p1= -23.3 p2=   130.4 ed=    91 4/22/2020   x1=  66. x2=  87. y1=   .62 y2= -1.79     
GP: Deaths    Morocco 4/18/2020        87     210      161     137      151     9    91 4/22/2020 
AAA1     1 Morocco Deaths    cc1=  .995631 cc2=  .772024 lx=  5.04711 if=  68 il=  87 4/18/2020  n=  19 now=     210 end=        155       137       151 U=     7.60 T=   71.3 p1= -26.2 p2=   135.5 ed=    89 4/20/2020   x1=  68. x2=  87. y1=   .44 y2= -2.06 BEST
AAA2     1 Morocco Deaths    cc1=  .995631 cc2=  .772024 lx=  5.04611 if=  68 il=  87 4/18/2020  n=  19 now=     210 end=        155       137       151 U=     7.60 T=   71.3 p1= -26.2 p2=   135.5 ed=    89 4/20/2020   x1=  68. x2=  87. y1=   .44 y2= -2.06 BEST
GP: Deaths    Morocco 4/18/2020        87     210      155     137      151     9    89 4/20/2020 
AAA1     1 Morocco Deaths    cc1=  .996313 cc2=  .766897 lx=  5.02711 if=  69 il=  87 4/18/2020  n=  18 now=     210 end=        152       137       151 U=     6.92 T=   71.5 p1= -27.6 p2=   138.2 ed=    87 4/18/2020   x1=  69. x2=  87. y1=   .37 y2= -2.23 BEST
AAA2     1 Morocco Deaths    cc1=  .996315 cc2=  .766897 lx=  5.02911 if=  69 il=  87 4/18/2020  n=  18 now=     210 end=        152       137       151 U=     6.92 T=   71.5 p1= -27.6 p2=   138.2 ed=    87 4/18/2020   x1=  69. x2=  87. y1=   .37 y2= -2.23 BEST
GP: Deaths    Morocco 4/18/2020        87     210      152     137      151     9    87 4/18/2020 
AAA1     1 Morocco Deaths    cc1=  .996599 cc2=  .760896 lx=  5.01711 if=  70 il=  87 4/18/2020  n=  17 now=     210 end=        150       137       151 U=     6.45 T=   72.0 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  70. x2=  87. y1=   .30 y2= -2.33 BEST
AAA2     1 Morocco Deaths    cc1=  .996599 cc2=  .760896 lx=  5.01711 if=  70 il=  87 4/18/2020  n=  17 now=     210 end=        150       137       151 U=     6.45 T=   72.0 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  70. x2=  87. y1=   .30 y2= -2.33 BEST
GP: Deaths    Morocco 4/18/2020        87     210      150     137      151     9    87 4/18/2020 
AAA1     1 Morocco Deaths    cc1=  .996303 cc2=  .753768 lx=  5.00711 if=  71 il=  87 4/18/2020  n=  16 now=     210 end=        149       137       151 U=     6.06 T=   72.2 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  71. x2=  87. y1=   .20 y2= -2.44 BEST
AAA2     1 Morocco Deaths    cc1=  .996311 cc2=  .753768 lx=  5.01011 if=  71 il=  87 4/18/2020  n=  16 now=     210 end=        149       137       151 U=     6.06 T=   72.2 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  71. x2=  87. y1=   .20 y2= -2.44 BEST
GP: Deaths    Morocco 4/18/2020        87     210      149     137      151     9    86 4/17/2020 
AAA1     1 Morocco Deaths    cc1=  .992429 cc2=  .715078 lx=  5.02711 if=  75 il=  87 4/18/2020  n=  12 now=     210 end=        152       137       151 U=     6.68 T=   72.1 p1= -27.6 p2=   138.2 ed=    87 4/18/2020   x1=  75. x2=  87. y1=  -.44 y2= -2.23 BEST
AAA2     1 Morocco Deaths    cc1=  .992432 cc2=  .715078 lx=  5.02411 if=  75 il=  87 4/18/2020  n=  12 now=     210 end=        152       137       151 U=     6.68 T=   72.1 p1= -27.6 p2=   138.2 ed=    87 4/18/2020   x1=  75. x2=  87. y1=  -.44 y2= -2.23 BEST
GP: Deaths    Morocco 4/18/2020        87     210      152     137      151     9    87 4/18/2020 
AAA1     1 Morocco Deaths    cc1=  .990425 cc2=  .701749 lx=  5.01711 if=  76 il=  87 4/18/2020  n=  11 now=     210 end=        150       137       151 U=     6.58 T=   71.7 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  76. x2=  87. y1=  -.66 y2= -2.33 BEST
AAA2     1 Morocco Deaths    cc1=  .990427 cc2=  .701749 lx=  5.01911 if=  76 il=  87 4/18/2020  n=  11 now=     210 end=        150       137       151 U=     6.58 T=   71.7 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  76. x2=  87. y1=  -.66 y2= -2.33 BEST
GP: Deaths    Morocco 4/18/2020        87     210      150     137      151     9    87 4/18/2020 
AAA1     1 Morocco Deaths    cc1=  .989225 cc2=  .687714 lx=  5.00711 if=  77 il=  87 4/18/2020  n=  10 now=     210 end=        149       137       151 U=     5.90 T=   72.6 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  77. x2=  87. y1=  -.75 y2= -2.44 BEST
AAA2     1 Morocco Deaths    cc1=  .989246 cc2=  .687714 lx=  5.00211 if=  77 il=  87 4/18/2020  n=  10 now=     210 end=        149       137       151 U=     5.90 T=   72.6 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  77. x2=  87. y1=  -.75 y2= -2.44 BEST
GP: Deaths    Morocco 4/18/2020        87     210      149     137      151     9    86 4/17/2020 
AAA2     1 Morocco Deaths    cc1=  .985874 cc2=  .669646 lx=  4.99711 if=  78 il=  87 4/18/2020  n=   9 now=     210 end=        147       137       151 U=     5.29 T=   73.4 p1= -30.0 p2=   142.9 ed=    85 4/16/2020   x1=  78. x2=  87. y1=  -.86 y2= -2.56     
GP: Deaths    Morocco 4/18/2020        87     210      147     137      151     9    85 4/16/2020 
AAA1     1 Morocco Deaths    cc1=  .981500 cc2=  .648166 lx=  5.01711 if=  79 il=  87 4/18/2020  n=   8 now=     210 end=        150       137       151 U=     6.32 T=   72.3 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  79. x2=  87. y1= -1.07 y2= -2.33 BEST
AAA2     1 Morocco Deaths    cc1=  .981503 cc2=  .648166 lx=  5.01511 if=  79 il=  87 4/18/2020  n=   8 now=     210 end=        150       137       151 U=     6.32 T=   72.3 p1= -28.6 p2=   140.0 ed=    87 4/18/2020   x1=  79. x2=  87. y1= -1.07 y2= -2.33 BEST
GP: Deaths    Morocco 4/18/2020        87     210      150     137      151     9    87 4/18/2020 
AAA1     1 Morocco Deaths    cc1=  .973497 cc2=  .619944 lx=  5.00711 if=  80 il=  87 4/18/2020  n=   7 now=     210 end=        149       137       151 U=     5.70 T=   73.1 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  80. x2=  87. y1= -1.21 y2= -2.44 BEST
AAA2     1 Morocco Deaths    cc1=  .973511 cc2=  .619944 lx=  5.01111 if=  80 il=  87 4/18/2020  n=   7 now=     210 end=        149       137       151 U=     5.70 T=   73.1 p1= -29.0 p2=   140.9 ed=    86 4/17/2020   x1=  80. x2=  87. y1= -1.21 y2= -2.44 BEST
GP: Deaths    Morocco 4/18/2020        87     210      149     137      151     9    86 4/17/2020 
AAA2     1 Morocco Deaths    cc1=  .963461 cc2=  .585497 lx=  5.09711 if=  81 il=  87 4/18/2020  n=   6 now=     210 end=        163       137       151 U=     9.81 T=   70.0 p1= -22.4 p2=   128.8 ed=    93 4/24/2020   x1=  81. x2=  87. y1= -1.12 y2= -1.73     
GP: Deaths    Morocco 4/18/2020        87     210      163     137      151     9    93 4/24/2020 
AAA2     1 Morocco Deaths    cc1=  .948933 cc2=  .540685 lx=  7.34711 if=  82 il=  87 4/18/2020  n=   5 now=     210 end=       1551       137       151 U=   147.48 T=  217.8 p1= 638.6 p2=    13.5 ed=   565 8/9/2021    x1=  82. x2=  87. y1=   .92 y2=   .89     
GP: Deaths    Morocco 4/18/2020        87     210    -         137      151     9   565 8/9/2021  
AAA2     1 Morocco Deaths    cc1=  .986444 cc2=  .830271 lx=  5.69711 if=  48 il=  88 4/19/2020  n=  40 now=     210 end=        298       141       166 U=    19.71 T=   82.3 p1=  41.9 p2=    70.5 ed=   128 5/29/2020   x1=  48. x2=  88. y1=  1.74 y2=  -.29     
GP: Deaths    Morocco 4/19/2020        88     210      298     141      166     8   128 5/29/2020 
AAA2     1 Morocco Deaths    cc1=  .988218 cc2=  .830104 lx=  5.58711 if=  49 il=  88 4/19/2020  n=  39 now=     210 end=        266       141       166 U=    17.98 T=   79.9 p1=  26.7 p2=    78.9 ed=   122 5/23/2020   x1=  49. x2=  88. y1=  1.72 y2=  -.45     
GP: Deaths    Morocco 4/19/2020        88     210      266     141      166     8   122 5/23/2020 
AAA2     1 Morocco Deaths    cc1=  .989809 cc2=  .829681 lx=  5.49711 if=  50 il=  88 4/19/2020  n=  38 now=     210 end=        243       141       166 U=    16.49 T=   78.1 p1=  15.7 p2=    86.4 ed=   117 5/18/2020   x1=  50. x2=  88. y1=  1.70 y2=  -.60     
GP: Deaths    Morocco 4/19/2020        88     210      243     141      166     8   117 5/18/2020 
AAA2     1 Morocco Deaths    cc1=  .991187 cc2=  .828965 lx=  5.41711 if=  51 il=  88 4/19/2020  n=  37 now=     210 end=        225       141       166 U=    15.11 T=   76.5 p1=   7.1 p2=    93.3 ed=   112 5/13/2020   x1=  51. x2=  88. y1=  1.69 y2=  -.76     
GP: Deaths    Morocco 4/19/2020        88     210      225     141      166     8   112 5/13/2020 
AAA2     1 Morocco Deaths    cc1=  .992319 cc2=  .827920 lx=  5.35711 if=  52 il=  88 4/19/2020  n=  36 now=     210 end=        212       141       166 U=    13.99 T=   75.5 p1=   1.0 p2=    99.1 ed=   108 5/9/2020    x1=  52. x2=  88. y1=  1.68 y2=  -.90     
GP: Deaths    Morocco 4/19/2020        88     210      212     141      166     8   108 5/9/2020  
AAA2     1 Morocco Deaths    cc1=  .993170 cc2=  .826503 lx=  5.30711 if=  53 il=  88 4/19/2020  n=  35 now=     210 end=        201       141       166 U=    12.99 T=   74.7 p1=  -4.3 p2=   104.5 ed=   105 5/6/2020    x1=  53. x2=  88. y1=  1.67 y2= -1.03     
GP: Deaths    Morocco 4/19/2020        88     210      201     141      166     8   105 5/6/2020  
AAA2     1 Morocco Deaths    cc1=  .993705 cc2=  .824674 lx=  5.26711 if=  54 il=  88 4/19/2020  n=  34 now=     210 end=        193       141       166 U=    12.12 T=   74.1 p1=  -8.1 p2=   108.8 ed=   102 5/3/2020    x1=  54. x2=  88. y1=  1.66 y2= -1.14     
GP: Deaths    Morocco 4/19/2020        88     210      193     141      166     8   102 5/3/2020  
AAA2     1 Morocco Deaths    cc1=  .993895 cc2=  .822396 lx=  5.22711 if=  55 il=  88 4/19/2020  n=  33 now=     210 end=        186       141       166 U=    11.83 T=   72.9 p1= -11.4 p2=   112.9 ed=   100 5/1/2020    x1=  55. x2=  88. y1=  1.51 y2= -1.28     
GP: Deaths    Morocco 4/19/2020        88     210      186     141      166     8   100 5/1/2020  
AAA2     1 Morocco Deaths    cc1=  .994951 cc2=  .820873 lx=  5.19711 if=  56 il=  88 4/19/2020  n=  32 now=     210 end=        180       141       166 U=    11.04 T=   72.6 p1= -14.3 p2=   116.7 ed=    98 4/29/2020   x1=  56. x2=  88. y1=  1.50 y2= -1.39     
GP: Deaths    Morocco 4/19/2020        88     210      180     141      166     8    98 4/29/2020 
AAA2     1 Morocco Deaths    cc1=  .995622 cc2=  .818845 lx=  5.16711 if=  57 il=  88 4/19/2020  n=  31 now=     210 end=        175       141       166 U=    10.27 T=   72.4 p1= -16.7 p2=   120.0 ed=    96 4/27/2020   x1=  57. x2=  88. y1=  1.50 y2= -1.52     
GP: Deaths    Morocco 4/19/2020        88     210      175     141      166     8    96 4/27/2020 
AAA2     1 Morocco Deaths    cc1=  .995883 cc2=  .816278 lx=  5.14711 if=  58 il=  88 4/19/2020  n=  30 now=     210 end=        171       141       166 U=     9.95 T=   71.9 p1= -18.6 p2=   122.8 ed=    95 4/26/2020   x1=  58. x2=  88. y1=  1.40 y2= -1.62     
GP: Deaths    Morocco 4/19/2020        88     210      171     141      166     8    95 4/26/2020 
AAA1     1 Morocco Deaths    cc1=  .996408 cc2=  .813834 lx=  5.12711 if=  59 il=  88 4/19/2020  n=  29 now=     210 end=        168       141       166 U=     9.30 T=   72.0 p1= -20.0 p2=   125.0 ed=    93 4/24/2020   x1=  59. x2=  88. y1=  1.39 y2= -1.72 BEST
AAA2     1 Morocco Deaths    cc1=  .996409 cc2=  .813834 lx=  5.12911 if=  59 il=  88 4/19/2020  n=  29 now=     210 end=        168       141       166 U=     9.30 T=   72.0 p1= -20.0 p2=   125.0 ed=    93 4/24/2020   x1=  59. x2=  88. y1=  1.39 y2= -1.72 BEST
GP: Deaths    Morocco 4/19/2020        88     210      168     141      166     8    93 4/24/2020 
AAA1     1 Morocco Deaths    cc1=  .996482 cc2=  .810787 lx=  5.11711 if=  60 il=  88 4/19/2020  n=  28 now=     210 end=        166       141       166 U=     9.04 T=   71.9 p1= -21.0 p2=   126.5 ed=    93 4/24/2020   x1=  60. x2=  88. y1=  1.32 y2= -1.78 BEST
AAA2     1 Morocco Deaths    cc1=  .996483 cc2=  .810787 lx=  5.11511 if=  60 il=  88 4/19/2020  n=  28 now=     210 end=        166       141       166 U=     9.04 T=   71.9 p1= -21.0 p2=   126.5 ed=    93 4/24/2020   x1=  60. x2=  88. y1=  1.32 y2= -1.78 BEST
GP: Deaths    Morocco 4/19/2020        88     210      166     141      166     8    93 4/24/2020 
AAA1     1 Morocco Deaths    cc1=  .996519 cc2=  .807537 lx=  5.10711 if=  61 il=  88 4/19/2020  n=  27 now=     210 end=        165       141       166 U=     8.55 T=   72.2 p1= -21.4 p2=   127.3 ed=    92 4/23/2020   x1=  61. x2=  88. y1=  1.31 y2= -1.84 BEST
AAA2     1 Morocco Deaths    cc1=  .996523 cc2=  .807537 lx=  5.10311 if=  61 il=  88 4/19/2020  n=  27 now=     210 end=        165       141       166 U=     8.55 T=   72.2 p1= -21.4 p2=   127.3 ed=    92 4/23/2020   x1=  61. x2=  88. y1=  1.31 y2= -1.84 BEST
GP: Deaths    Morocco 4/19/2020        88     210      165     141      166     8    92 4/23/2020 
