TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11255.00000        9.32857
TAB:  US_Michigan_Oakland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Michigan_Oakland 4/3/2020         72    1056     2063     136      214     1   118 5/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995056 cc2=  .717706 lx=  7.00224 if=  60 il=  72 4/3/2020   n=  12 now=    1056 end=       1099       136       214 U=    10.86 T=   80.0 p1=   4.1 p2=    96.1 ed=   105 5/6/2020    x1=  60. x2=  72. y1=  1.84 y2=   .74     
GP: Deaths    US_Michigan_Oakland 4/3/2020         72    1056     1099     136      214     1   105 5/6/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .993746 cc2=  .705071 lx=  6.90224 if=  61 il=  72 4/3/2020   n=  11 now=    1056 end=        994       136       214 U=    10.79 T=   79.4 p1=  -5.9 p2=   106.2 ed=   104 5/5/2020    x1=  61. x2=  72. y1=  1.71 y2=   .69     
GP: Deaths    US_Michigan_Oakland 4/3/2020         72    1056      994     136      214     1   104 5/5/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .987536 cc2=  .633982 lx=  8.96224 if=  65 il=  72 4/3/2020   n=   7 now=    1056 end=       7802       136       214 U=    20.43 T=  100.6 p1= 638.8 p2=    13.5 ed=   148 6/18/2020   x1=  65. x2=  72. y1=  1.74 y2=  1.40     
GP: Deaths    US_Michigan_Oakland 4/3/2020         72    1056    -         136      214     1   148 6/18/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .990214 cc2=  .612249 lx=  6.43224 if=  66 il=  72 4/3/2020   n=   6 now=    1056 end=        621       136       214 U=     8.83 T=   75.7 p1= -41.2 p2=   170.0 ed=    96 4/27/2020   x1=  66. x2=  72. y1=  1.10 y2=   .42     
GP: Deaths    US_Michigan_Oakland 4/3/2020         72    1056      621     136      214     1    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997559 cc2=  .589311 lx=  5.38224 if=  67 il=  72 4/3/2020   n=   5 now=    1056 end=        217       136       214 U=     3.64 T=   69.2 p1= -79.5 p2=   486.6 ed=    77 4/8/2020    x1=  67. x2=  72. y1=   .62 y2=  -.76 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997559 cc2=  .589311 lx=  5.38624 if=  67 il=  72 4/3/2020   n=   5 now=    1056 end=        217       136       214 U=     3.64 T=   69.2 p1= -79.5 p2=   486.6 ed=    77 4/8/2020    x1=  67. x2=  72. y1=   .62 y2=  -.76 BEST
GP: Deaths    US_Michigan_Oakland 4/3/2020         72    1056      217     136      214     1    77 4/8/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994109 cc2=  .735910 lx=  6.97224 if=  59 il=  73 4/4/2020   n=  14 now=    1056 end=       1066       142       157 U=    12.32 T=   81.6 p1=    .9 p2=    99.1 ed=   110 5/11/2020   x1=  59. x2=  73. y1=  1.84 y2=   .70     
GP: Deaths    US_Michigan_Oakland 4/4/2020         73    1056     1066     142      157     1   110 5/11/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994777 cc2=  .727516 lx=  6.53224 if=  60 il=  73 4/4/2020   n=  13 now=    1056 end=        686       142       157 U=     9.93 T=   77.5 p1= -35.0 p2=   153.9 ed=   100 5/1/2020    x1=  60. x2=  73. y1=  1.76 y2=   .46     
GP: Deaths    US_Michigan_Oakland 4/4/2020         73    1056      686     142      157     1   100 5/1/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .993582 cc2=  .716232 lx=  6.41224 if=  61 il=  73 4/4/2020   n=  12 now=    1056 end=        609       142       157 U=     9.69 T=   76.6 p1= -42.3 p2=   173.4 ed=    99 4/30/2020   x1=  61. x2=  73. y1=  1.61 y2=   .38     
GP: Deaths    US_Michigan_Oakland 4/4/2020         73    1056      609     142      157     1    99 4/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .985347 cc2=  .652014 lx=  6.34224 if=  65 il=  73 4/4/2020   n=   8 now=    1056 end=        568       142       157 U=    10.01 T=   76.3 p1= -46.2 p2=   185.9 ed=    99 4/30/2020   x1=  65. x2=  73. y1=  1.13 y2=   .33     
GP: Deaths    US_Michigan_Oakland 4/4/2020         73    1056      568     142      157     1    99 4/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .989007 cc2=  .635454 lx=  5.35224 if=  66 il=  73 4/4/2020   n=   7 now=    1056 end=        211       142       157 U=     4.44 T=   68.9 p1= -80.0 p2=   500.5 ed=    79 4/10/2020   x1=  66. x2=  73. y1=   .65 y2=  -.93     
GP: Deaths    US_Michigan_Oakland 4/4/2020         73    1056      211     142      157     1    79 4/10/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995523 cc2=  .617559 lx=  5.14224 if=  67 il=  73 4/4/2020   n=   6 now=    1056 end=        171       142       157 U=     2.78 T=   68.3 p1= -83.8 p2=   617.5 ed=    74 4/5/2020    x1=  67. x2=  73. y1=   .48 y2= -1.68     
GP: Deaths    US_Michigan_Oakland 4/4/2020         73    1056      171     142      157     1    74 4/5/2020  
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997347 cc2=  .589099 lx=  5.06224 if=  68 il=  73 4/4/2020   n=   5 now=    1056 end=        157       142       157 U=     2.07 T=   68.4 p1= -85.1 p2=   672.6 ed=    73 4/4/2020    x1=  68. x2=  73. y1=   .17 y2= -2.24 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997348 cc2=  .589099 lx=  5.06124 if=  68 il=  73 4/4/2020   n=   5 now=    1056 end=        157       142       157 U=     2.07 T=   68.4 p1= -85.1 p2=   672.6 ed=    73 4/4/2020    x1=  68. x2=  73. y1=   .17 y2= -2.24 BEST
GP: Deaths    US_Michigan_Oakland 4/4/2020         73    1056      157     142      157     1    73 4/4/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994475 cc2=  .744475 lx=  6.56224 if=  59 il=  74 4/5/2020   n=  15 now=    1056 end=        707       163       206 U=    10.83 T=   78.2 p1= -33.0 p2=   149.4 ed=   103 5/4/2020    x1=  59. x2=  74. y1=  1.77 y2=   .38     
GP: Deaths    US_Michigan_Oakland 4/5/2020         74    1056      707     163      206     1   103 5/4/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995212 cc2=  .737013 lx=  6.24224 if=  60 il=  74 4/5/2020   n=  14 now=    1056 end=        514       163       206 U=     8.89 T=   75.2 p1= -51.3 p2=   205.4 ed=    96 4/27/2020   x1=  60. x2=  74. y1=  1.71 y2=   .14     
GP: Deaths    US_Michigan_Oakland 4/5/2020         74    1056      514     163      206     1    96 4/27/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994313 cc2=  .727052 lx=  6.12224 if=  61 il=  74 4/5/2020   n=  13 now=    1056 end=        455       163       206 U=     8.51 T=   74.2 p1= -56.9 p2=   232.1 ed=    94 4/25/2020   x1=  61. x2=  74. y1=  1.56 y2=   .03     
GP: Deaths    US_Michigan_Oakland 4/5/2020         74    1056      455     163      206     1    94 4/25/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .988729 cc2=  .672501 lx=  5.66224 if=  65 il=  74 4/5/2020   n=   9 now=    1056 end=        287       163       206 U=     6.24 T=   70.5 p1= -72.8 p2=   367.9 ed=    85 4/16/2020   x1=  65. x2=  74. y1=   .88 y2=  -.56     
GP: Deaths    US_Michigan_Oakland 4/5/2020         74    1056      287     163      206     1    85 4/16/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .992251 cc2=  .658917 lx=  5.43224 if=  66 il=  74 4/5/2020   n=   8 now=    1056 end=        228       163       206 U=     4.51 T=   69.1 p1= -78.4 p2=   463.2 ed=    79 4/10/2020   x1=  66. x2=  74. y1=   .69 y2= -1.08     
GP: Deaths    US_Michigan_Oakland 4/5/2020         74    1056      228     163      206     1    79 4/10/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .995327 cc2=  .641774 lx=  5.33224 if=  67 il=  74 4/5/2020   n=   7 now=    1056 end=        206       163       206 U=     3.46 T=   69.0 p1= -80.5 p2=   512.6 ed=    77 4/8/2020    x1=  67. x2=  74. y1=   .59 y2= -1.43 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995327 cc2=  .641774 lx=  5.33024 if=  67 il=  74 4/5/2020   n=   7 now=    1056 end=        206       163       206 U=     3.46 T=   69.0 p1= -80.5 p2=   512.6 ed=    77 4/8/2020    x1=  67. x2=  74. y1=   .59 y2= -1.43 BEST
GP: Deaths    US_Michigan_Oakland 4/5/2020         74    1056      206     163      206     1    77 4/8/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995141 cc2=  .752606 lx=  6.34224 if=  59 il=  75 4/6/2020   n=  16 now=    1056 end=        568       185       274 U=     9.90 T=   76.1 p1= -46.2 p2=   185.9 ed=    99 4/30/2020   x1=  59. x2=  75. y1=  1.73 y2=   .12     
GP: Deaths    US_Michigan_Oakland 4/6/2020         75    1056      568     185      274     1    99 4/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995935 cc2=  .745935 lx=  6.12224 if=  60 il=  75 4/6/2020   n=  15 now=    1056 end=        455       185       274 U=     8.36 T=   74.1 p1= -56.9 p2=   232.1 ed=    93 4/24/2020   x1=  60. x2=  75. y1=  1.69 y2=  -.10     
GP: Deaths    US_Michigan_Oakland 4/6/2020         75    1056      455     185      274     1    93 4/24/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995303 cc2=  .737105 lx=  6.03224 if=  61 il=  75 4/6/2020   n=  14 now=    1056 end=        416       185       274 U=     8.03 T=   73.3 p1= -60.6 p2=   253.8 ed=    92 4/23/2020   x1=  61. x2=  75. y1=  1.54 y2=  -.21     
GP: Deaths    US_Michigan_Oakland 4/6/2020         75    1056      416     185      274     1    92 4/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995157 cc2=  .727895 lx=  5.90224 if=  62 il=  75 4/6/2020   n=  13 now=    1056 end=        365       185       274 U=     6.88 T=   72.4 p1= -65.4 p2=   289.3 ed=    88 4/19/2020   x1=  62. x2=  75. y1=  1.51 y2=  -.38     
GP: Deaths    US_Michigan_Oakland 4/6/2020         75    1056      365     185      274     1    88 4/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .991487 cc2=  .689976 lx=  5.75224 if=  65 il=  75 4/6/2020   n=  10 now=    1056 end=        314       185       274 U=     6.47 T=   70.9 p1= -70.3 p2=   336.3 ed=    86 4/17/2020   x1=  65. x2=  75. y1=   .91 y2=  -.63     
GP: Deaths    US_Michigan_Oakland 4/6/2020         75    1056      314     185      274     1    86 4/17/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .993510 cc2=  .677282 lx=  5.61224 if=  66 il=  75 4/6/2020   n=   9 now=    1056 end=        273       185       274 U=     5.25 T=   70.1 p1= -74.1 p2=   386.8 ed=    82 4/13/2020   x1=  66. x2=  75. y1=   .78 y2=  -.94 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .993511 cc2=  .677282 lx=  5.60724 if=  66 il=  75 4/6/2020   n=   9 now=    1056 end=        273       185       274 U=     5.25 T=   70.1 p1= -74.1 p2=   386.8 ed=    82 4/13/2020   x1=  66. x2=  75. y1=   .78 y2=  -.94 BEST
GP: Deaths    US_Michigan_Oakland 4/6/2020         75    1056      273     185      274     1    82 4/13/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995801 cc2=  .760098 lx=  6.23224 if=  59 il=  76 4/7/2020   n=  17 now=    1056 end=        508       205       409 U=     9.41 T=   75.1 p1= -51.9 p2=   207.9 ed=    97 4/28/2020   x1=  59. x2=  76. y1=  1.71 y2=  -.10     
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056      508     205      409     2    97 4/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996585 cc2=  .754050 lx=  6.07224 if=  60 il=  76 4/7/2020   n=  16 now=    1056 end=        433       205       409 U=     8.12 T=   73.7 p1= -59.0 p2=   243.9 ed=    92 4/23/2020   x1=  60. x2=  76. y1=  1.68 y2=  -.29     
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056      433     205      409     2    92 4/23/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .996127 cc2=  .746127 lx=  6.01224 if=  61 il=  76 4/7/2020   n=  15 now=    1056 end=        408       205       409 U=     7.88 T=   73.1 p1= -61.4 p2=   258.8 ed=    91 4/22/2020   x1=  61. x2=  76. y1=  1.53 y2=  -.37 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996127 cc2=  .746127 lx=  6.00824 if=  61 il=  76 4/7/2020   n=  15 now=    1056 end=        408       205       409 U=     7.88 T=   73.1 p1= -61.4 p2=   258.8 ed=    91 4/22/2020   x1=  61. x2=  76. y1=  1.53 y2=  -.37 BEST
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056      408     205      409     2    91 4/22/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996059 cc2=  .737860 lx=  5.92224 if=  62 il=  76 4/7/2020   n=  14 now=    1056 end=        373       205       409 U=     6.92 T=   72.5 p1= -64.7 p2=   283.1 ed=    88 4/19/2020   x1=  62. x2=  76. y1=  1.51 y2=  -.51     
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056      373     205      409     2    88 4/19/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .995329 cc2=  .728068 lx=  5.98224 if=  63 il=  76 4/7/2020   n=  13 now=    1056 end=        396       205       409 U=     7.56 T=   72.8 p1= -62.5 p2=   266.7 ed=    90 4/21/2020   x1=  63. x2=  76. y1=  1.30 y2=  -.42 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995329 cc2=  .728068 lx=  5.98224 if=  63 il=  76 4/7/2020   n=  13 now=    1056 end=        396       205       409 U=     7.56 T=   72.8 p1= -62.5 p2=   266.7 ed=    90 4/21/2020   x1=  63. x2=  76. y1=  1.30 y2=  -.42 BEST
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056      396     205      409     2    90 4/21/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .993339 cc2=  .704664 lx=  5.83224 if=  65 il=  76 4/7/2020   n=  11 now=    1056 end=        341       205       409 U=     6.79 T=   71.4 p1= -67.7 p2=   309.7 ed=    87 4/18/2020   x1=  65. x2=  76. y1=   .95 y2=  -.67     
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056      341     205      409     2    87 4/18/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994593 cc2=  .693082 lx=  5.72224 if=  66 il=  76 4/7/2020   n=  10 now=    1056 end=        305       205       409 U=     5.73 T=   70.7 p1= -71.1 p2=   346.2 ed=    84 4/15/2020   x1=  66. x2=  76. y1=   .83 y2=  -.92     
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056      305     205      409     2    84 4/15/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .993445 cc2=  .585196 lx=  8.96224 if=  71 il=  76 4/7/2020   n=   5 now=    1056 end=       7802       205       409 U=    35.90 T=  122.4 p1= 638.8 p2=    13.5 ed=   207 8/16/2020   x1=  71. x2=  76. y1=  1.43 y2=  1.29     
GP: Deaths    US_Michigan_Oakland 4/7/2020         76    1056    -         205      409     2   207 8/16/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996423 cc2=  .767007 lx=  6.25224 if=  59 il=  77 4/8/2020   n=  18 now=    1056 end=        519       234       448 U=     9.27 T=   74.9 p1= -50.9 p2=   203.5 ed=    96 4/27/2020   x1=  59. x2=  77. y1=  1.72 y2=  -.23     
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056      519     234      448     3    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997045 cc2=  .761343 lx=  6.14224 if=  60 il=  77 4/8/2020   n=  17 now=    1056 end=        465       234       448 U=     8.21 T=   73.9 p1= -56.0 p2=   227.1 ed=    93 4/24/2020   x1=  60. x2=  77. y1=  1.70 y2=  -.38 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997045 cc2=  .761343 lx=  6.14524 if=  60 il=  77 4/8/2020   n=  17 now=    1056 end=        465       234       448 U=     8.21 T=   73.9 p1= -56.0 p2=   227.1 ed=    93 4/24/2020   x1=  60. x2=  77. y1=  1.70 y2=  -.38 BEST
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056      465     234      448     3    93 4/24/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .996617 cc2=  .754082 lx=  6.10224 if=  61 il=  77 4/8/2020   n=  16 now=    1056 end=        446       234       448 U=     8.05 T=   73.5 p1= -57.8 p2=   236.8 ed=    92 4/23/2020   x1=  61. x2=  77. y1=  1.55 y2=  -.44 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996618 cc2=  .754082 lx=  6.10624 if=  61 il=  77 4/8/2020   n=  16 now=    1056 end=        446       234       448 U=     8.05 T=   73.5 p1= -57.8 p2=   236.8 ed=    92 4/23/2020   x1=  61. x2=  77. y1=  1.55 y2=  -.44 BEST
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056      446     234      448     3    92 4/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996422 cc2=  .746422 lx=  6.04224 if=  62 il=  77 4/8/2020   n=  15 now=    1056 end=        420       234       448 U=     7.24 T=   73.1 p1= -60.2 p2=   251.4 ed=    90 4/21/2020   x1=  62. x2=  77. y1=  1.54 y2=  -.53     
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056      420     234      448     3    90 4/21/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .995968 cc2=  .737770 lx=  6.12224 if=  63 il=  77 4/8/2020   n=  14 now=    1056 end=        455       234       448 U=     8.02 T=   73.8 p1= -56.9 p2=   232.1 ed=    92 4/23/2020   x1=  63. x2=  77. y1=  1.34 y2=  -.41 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995969 cc2=  .737770 lx=  6.11724 if=  63 il=  77 4/8/2020   n=  14 now=    1056 end=        455       234       448 U=     8.02 T=   73.8 p1= -56.9 p2=   232.1 ed=    92 4/23/2020   x1=  63. x2=  77. y1=  1.34 y2=  -.41 BEST
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056      455     234      448     3    92 4/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994033 cc2=  .716683 lx=  6.04224 if=  65 il=  77 4/8/2020   n=  12 now=    1056 end=        420       234       448 U=     7.71 T=   72.9 p1= -60.2 p2=   251.4 ed=    91 4/22/2020   x1=  65. x2=  77. y1=  1.02 y2=  -.53     
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056      420     234      448     3    91 4/22/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994328 cc2=  .705653 lx=  5.95224 if=  66 il=  77 4/8/2020   n=  11 now=    1056 end=        384       234       448 U=     6.78 T=   72.3 p1= -63.6 p2=   275.0 ed=    88 4/19/2020   x1=  66. x2=  77. y1=   .92 y2=  -.70     
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056      384     234      448     3    88 4/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994613 cc2=  .616649 lx=  8.96224 if=  71 il=  77 4/8/2020   n=   6 now=    1056 end=       7802       234       448 U=    34.03 T=  119.7 p1= 638.8 p2=    13.5 ed=   200 8/9/2020    x1=  71. x2=  77. y1=  1.43 y2=  1.25     
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056    -         234      448     3   200 8/9/2020  
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .992761 cc2=  .584512 lx=  8.96224 if=  72 il=  77 4/8/2020   n=   5 now=    1056 end=       7802       234       448 U=    34.75 T=  120.6 p1= 638.8 p2=    13.5 ed=   202 8/11/2020   x1=  72. x2=  77. y1=  1.40 y2=  1.25     
GP: Deaths    US_Michigan_Oakland 4/8/2020         77    1056    -         234      448     3   202 8/11/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996878 cc2=  .773271 lx=  6.20224 if=  59 il=  78 4/9/2020   n=  19 now=    1056 end=        493       246       448 U=     9.19 T=   74.7 p1= -53.3 p2=   214.2 ed=    96 4/27/2020   x1=  59. x2=  78. y1=  1.71 y2=  -.36     
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      493     246      448     3    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997469 cc2=  .768053 lx=  6.12224 if=  60 il=  78 4/9/2020   n=  18 now=    1056 end=        455       246       448 U=     8.28 T=   74.0 p1= -56.9 p2=   232.1 ed=    93 4/24/2020   x1=  60. x2=  78. y1=  1.69 y2=  -.48 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997469 cc2=  .768053 lx=  6.12024 if=  60 il=  78 4/9/2020   n=  18 now=    1056 end=        455       246       448 U=     8.28 T=   74.0 p1= -56.9 p2=   232.1 ed=    93 4/24/2020   x1=  60. x2=  78. y1=  1.69 y2=  -.48 BEST
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      455     246      448     3    93 4/24/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997142 cc2=  .761439 lx=  6.09224 if=  61 il=  78 4/9/2020   n=  17 now=    1056 end=        442       246       448 U=     8.17 T=   73.6 p1= -58.1 p2=   238.9 ed=    92 4/23/2020   x1=  61. x2=  78. y1=  1.55 y2=  -.53 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997142 cc2=  .761439 lx=  6.08924 if=  61 il=  78 4/9/2020   n=  17 now=    1056 end=        442       246       448 U=     8.17 T=   73.6 p1= -58.1 p2=   238.9 ed=    92 4/23/2020   x1=  61. x2=  78. y1=  1.55 y2=  -.53 BEST
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      442     246      448     3    92 4/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997018 cc2=  .754483 lx=  6.04224 if=  62 il=  78 4/9/2020   n=  16 now=    1056 end=        420       246       448 U=     7.41 T=   73.4 p1= -60.2 p2=   251.4 ed=    90 4/21/2020   x1=  62. x2=  78. y1=  1.54 y2=  -.62     
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      420     246      448     3    90 4/21/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .996663 cc2=  .746663 lx=  6.09224 if=  63 il=  78 4/9/2020   n=  15 now=    1056 end=        442       246       448 U=     8.04 T=   73.7 p1= -58.1 p2=   238.9 ed=    92 4/23/2020   x1=  63. x2=  78. y1=  1.33 y2=  -.53 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996663 cc2=  .746663 lx=  6.09324 if=  63 il=  78 4/9/2020   n=  15 now=    1056 end=        442       246       448 U=     8.04 T=   73.7 p1= -58.1 p2=   238.9 ed=    92 4/23/2020   x1=  63. x2=  78. y1=  1.33 y2=  -.53 BEST
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      442     246      448     3    92 4/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995226 cc2=  .727965 lx=  6.03224 if=  65 il=  78 4/9/2020   n=  13 now=    1056 end=        416       246       448 U=     7.83 T=   73.0 p1= -60.6 p2=   253.8 ed=    91 4/22/2020   x1=  65. x2=  78. y1=  1.02 y2=  -.64     
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      416     246      448     3    91 4/22/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995542 cc2=  .718192 lx=  5.95224 if=  66 il=  78 4/9/2020   n=  12 now=    1056 end=        384       246       448 U=     6.94 T=   72.4 p1= -63.6 p2=   275.0 ed=    88 4/19/2020   x1=  66. x2=  78. y1=   .92 y2=  -.81     
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      384     246      448     3    88 4/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995656 cc2=  .642102 lx=  8.96224 if=  71 il=  78 4/9/2020   n=   7 now=    1056 end=       7802       246       448 U=    36.71 T=  123.5 p1= 638.8 p2=    13.5 ed=   210 8/19/2020   x1=  71. x2=  78. y1=  1.43 y2=  1.24     
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056    -         246      448     3   210 8/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .993905 cc2=  .615940 lx=  8.96224 if=  72 il=  78 4/9/2020   n=   6 now=    1056 end=       7802       246       448 U=    37.92 T=  125.0 p1= 638.8 p2=    13.5 ed=   214 8/23/2020   x1=  72. x2=  78. y1=  1.40 y2=  1.24     
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056    -         246      448     3   214 8/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997035 cc2=  .588786 lx=  6.16224 if=  73 il=  78 4/9/2020   n=   5 now=    1056 end=        474       246       448 U=     8.23 T=   74.5 p1= -55.1 p2=   222.8 ed=    93 4/24/2020   x1=  73. x2=  78. y1=   .19 y2=  -.42     
GP: Deaths    US_Michigan_Oakland 4/9/2020         78    1056      474     246      448     3    93 4/24/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997174 cc2=  .778956 lx=  6.29224 if=  59 il=  79 4/10/2020  n=  20 now=    1056 end=        540       282       487 U=     9.29 T=   75.0 p1= -48.9 p2=   195.6 ed=    96 4/27/2020   x1=  59. x2=  79. y1=  1.72 y2=  -.43     
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056      540     282      487     5    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997561 cc2=  .773954 lx=  6.22224 if=  60 il=  79 4/10/2020  n=  19 now=    1056 end=        503       282       487 U=     8.43 T=   74.4 p1= -52.4 p2=   209.9 ed=    94 4/25/2020   x1=  60. x2=  79. y1=  1.71 y2=  -.54 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997561 cc2=  .773954 lx=  6.22324 if=  60 il=  79 4/10/2020  n=  19 now=    1056 end=        503       282       487 U=     8.43 T=   74.4 p1= -52.4 p2=   209.9 ed=    94 4/25/2020   x1=  60. x2=  79. y1=  1.71 y2=  -.54 BEST
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056      503     282      487     5    94 4/25/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997199 cc2=  .767783 lx=  6.20224 if=  61 il=  79 4/10/2020  n=  18 now=    1056 end=        493       282       487 U=     8.37 T=   74.2 p1= -53.3 p2=   214.2 ed=    93 4/24/2020   x1=  61. x2=  79. y1=  1.57 y2=  -.58 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997199 cc2=  .767783 lx=  6.20624 if=  61 il=  79 4/10/2020  n=  18 now=    1056 end=        493       282       487 U=     8.37 T=   74.2 p1= -53.3 p2=   214.2 ed=    93 4/24/2020   x1=  61. x2=  79. y1=  1.57 y2=  -.58 BEST
GP: Deaths    US_Michigan_Oakland 4/10/2020        79    1056      493     282      487     5    93 4/24/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .996928 cc2=  .761226 lx=  6.17224 if=  62 il=  79 4/10/2020  n=  17 now=    1056 end=        479       282       487 U=     7.73 T=   74.1 p1= -54.6 p2=   220.5 ed=    92 4/23/2020   x1=  62. x2=  79. y1=  1.57 y2=  -.63 BEST
