TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3161.00000        8.05864
TAB:  US_Arizona_Pima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     2748    1944     2277    12   153 6/23/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998277 cc2=  .853939 lx=  7.93864 if=  73 il= 120 5/21/2020  n=  47 now=    3161 end=       2803      1944      2277 U=    26.54 T=   93.3 p1= -11.3 p2=   112.8 ed=   155 6/25/2020   x1=  73. x2= 120. y1=   .77 y2= -1.00     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     2803    1944     2277    12   155 6/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998343 cc2=  .852478 lx=  7.95864 if=  74 il= 120 5/21/2020  n=  46 now=    3161 end=       2860      1944      2277 U=    27.64 T=   93.7 p1=  -9.5 p2=   110.5 ed=   158 6/28/2020   x1=  74. x2= 120. y1=   .71 y2=  -.95     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     2860    1944     2277    12   158 6/28/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998323 cc2=  .850881 lx=  7.96864 if=  75 il= 120 5/21/2020  n=  45 now=    3161 end=       2888      1944      2277 U=    28.32 T=   93.8 p1=  -8.6 p2=   109.5 ed=   160 6/30/2020   x1=  75. x2= 120. y1=   .66 y2=  -.93     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     2888    1944     2277    12   160 6/30/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998247 cc2=  .849176 lx=  7.97864 if=  76 il= 120 5/21/2020  n=  44 now=    3161 end=       2917      1944      2277 U=    28.04 T=   94.7 p1=  -7.7 p2=   108.4 ed=   160 6/30/2020   x1=  76. x2= 120. y1=   .67 y2=  -.90     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     2917    1944     2277    12   160 6/30/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998412 cc2=  .847657 lx=  8.00864 if=  77 il= 120 5/21/2020  n=  43 now=    3161 end=       3006      1944      2277 U=    29.55 T=   95.5 p1=  -4.9 p2=   105.2 ed=   165 7/5/2020    x1=  77. x2= 120. y1=   .63 y2=  -.83     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3006    1944     2277    12   165 7/5/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998489 cc2=  .845990 lx=  8.02864 if=  78 il= 120 5/21/2020  n=  42 now=    3161 end=       3067      1944      2277 U=    30.72 T=   95.9 p1=  -3.0 p2=   103.1 ed=   168 7/8/2020    x1=  78. x2= 120. y1=   .58 y2=  -.78     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3067    1944     2277    12   168 7/8/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998483 cc2=  .844180 lx=  8.04864 if=  79 il= 120 5/21/2020  n=  41 now=    3161 end=       3129      1944      2277 U=    31.48 T=   96.6 p1=  -1.0 p2=   101.0 ed=   170 7/10/2020   x1=  79. x2= 120. y1=   .56 y2=  -.74     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3129    1944     2277    12   170 7/10/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998515 cc2=  .842342 lx=  8.07864 if=  80 il= 120 5/21/2020  n=  40 now=    3161 end=       3224      1944      2277 U=    33.07 T=   97.5 p1=   2.0 p2=    98.0 ed=   175 7/15/2020   x1=  80. x2= 120. y1=   .53 y2=  -.68     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3224    1944     2277    12   175 7/15/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998469 cc2=  .840355 lx=  8.09864 if=  81 il= 120 5/21/2020  n=  39 now=    3161 end=       3290      1944      2277 U=    33.84 T=   98.3 p1=   4.1 p2=    96.1 ed=   178 7/18/2020   x1=  81. x2= 120. y1=   .51 y2=  -.64     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3290    1944     2277    12   178 7/18/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998446 cc2=  .838318 lx=  8.11864 if=  82 il= 120 5/21/2020  n=  38 now=    3161 end=       3356      1944      2277 U=    35.06 T=   98.8 p1=   6.2 p2=    94.2 ed=   181 7/21/2020   x1=  82. x2= 120. y1=   .48 y2=  -.60     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3356    1944     2277    12   181 7/21/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998358 cc2=  .836137 lx=  8.13864 if=  83 il= 120 5/21/2020  n=  37 now=    3161 end=       3424      1944      2277 U=    35.42 T=   99.9 p1=   8.3 p2=    92.3 ed=   183 7/23/2020   x1=  83. x2= 120. y1=   .48 y2=  -.57     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3424    1944     2277    12   183 7/23/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998398 cc2=  .833999 lx=  8.17864 if=  84 il= 120 5/21/2020  n=  36 now=    3161 end=       3564      1944      2277 U=    36.45 T=  101.8 p1=  12.7 p2=    88.7 ed=   187 7/27/2020   x1=  84. x2= 120. y1=   .49 y2=  -.50     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3564    1944     2277    12   187 7/27/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998868 cc2=  .832202 lx=  8.29864 if=  85 il= 120 5/21/2020  n=  35 now=    3161 end=       4018      1944      2277 U=    42.17 T=  106.5 p1=  27.1 p2=    78.7 ed=   206 8/15/2020   x1=  85. x2= 120. y1=   .51 y2=  -.32     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     4018    1944     2277    12   206 8/15/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999142 cc2=  .830112 lx=  8.41864 if=  86 il= 120 5/21/2020  n=  34 now=    3161 end=       4530      1944      2277 U=    48.30 T=  111.9 p1=  43.3 p2=    69.8 ed=   225 9/3/2020    x1=  86. x2= 120. y1=   .54 y2=  -.17     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     4530    1944     2277    12   225 9/3/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999189 cc2=  .827690 lx=  8.50864 if=  87 il= 120 5/21/2020  n=  33 now=    3161 end=       4957      1944      2277 U=    52.44 T=  116.5 p1=  56.8 p2=    63.8 ed=   240 9/18/2020   x1=  87. x2= 120. y1=   .56 y2=  -.07     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     4957    1944     2277    12   240 9/18/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999225 cc2=  .825147 lx=  8.60864 if=  88 il= 120 5/21/2020  n=  32 now=    3161 end=       5478      1944      2277 U=    58.42 T=  122.1 p1=  73.3 p2=    57.7 ed=   259 10/7/2020   x1=  88. x2= 120. y1=   .58 y2=   .04     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     5478    1944     2277    12   259 10/7/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999152 cc2=  .822376 lx=  8.58864 if=  89 il= 120 5/21/2020  n=  31 now=    3161 end=       5370      1944      2277 U=    57.53 T=  120.9 p1=  69.9 p2=    58.9 ed=   256 10/4/2020   x1=  89. x2= 120. y1=   .55 y2=   .02     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     5370    1944     2277    12   256 10/4/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999071 cc2=  .819466 lx=  8.57864 if=  90 il= 120 5/21/2020  n=  30 now=    3161 end=       5316      1944      2277 U=    56.65 T=  120.3 p1=  68.2 p2=    59.5 ed=   254 10/2/2020   x1=  90. x2= 120. y1=   .54 y2=   .01     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     5316    1944     2277    12   254 10/2/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998977 cc2=  .816403 lx=  8.58864 if=  91 il= 120 5/21/2020  n=  29 now=    3161 end=       5370      1944      2277 U=    55.83 T=  120.9 p1=  69.9 p2=    58.9 ed=   252 9/30/2020   x1=  91. x2= 120. y1=   .54 y2=   .02     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     5370    1944     2277    12   252 9/30/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999080 cc2=  .813384 lx=  8.80864 if=  92 il= 120 5/21/2020  n=  28 now=    3161 end=       6691      1944      2277 U=    67.19 T=  134.2 p1= 111.7 p2=    47.2 ed=   292 11/9/2020   x1=  92. x2= 120. y1=   .63 y2=   .21     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     6691    1944     2277    12   292 11/9/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998999 cc2=  .810017 lx=  8.88864 if=  93 il= 120 5/21/2020  n=  27 now=    3161 end=       7249      1944      2277 U=    71.24 T=  139.6 p1= 129.3 p2=    43.6 ed=   307 11/24/2020  x1=  93. x2= 120. y1=   .65 y2=   .27     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     7249    1944     2277    12   307 11/24/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998892 cc2=  .806442 lx=  8.95864 if=  94 il= 120 5/21/2020  n=  26 now=    3161 end=       7774      1944      2277 U=    74.54 T=  144.3 p1= 145.9 p2=    40.7 ed=   320 12/7/2020   x1=  94. x2= 120. y1=   .68 y2=   .33     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     7774    1944     2277    12   320 12/7/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998769 cc2=  .802653 lx=  9.03864 if=  95 il= 120 5/21/2020  n=  25 now=    3161 end=       8422      1944      2277 U=    80.08 T=  150.6 p1= 166.4 p2=    37.5 ed=   339 12/26/2020  x1=  95. x2= 120. y1=   .69 y2=   .38     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     8422    1944     2277    12   339 12/26/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998695 cc2=  .798695 lx=  8.83864 if=  96 il= 120 5/21/2020  n=  24 now=    3161 end=       6895      1944      2277 U=    70.57 T=  136.7 p1= 118.1 p2=    45.8 ed=   303 11/20/2020  x1=  96. x2= 120. y1=   .58 y2=   .24     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     6895    1944     2277    12   303 11/20/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998656 cc2=  .794532 lx=  8.64864 if=  97 il= 120 5/21/2020  n=  23 now=    3161 end=       5702      1944      2277 U=    61.04 T=  124.5 p1=  80.4 p2=    55.4 ed=   268 10/16/2020  x1=  97. x2= 120. y1=   .45 y2=   .07     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     5702    1944     2277    12   268 10/16/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998593 cc2=  .790078 lx=  8.49864 if=  98 il= 120 5/21/2020  n=  22 now=    3161 end=       4908      1944      2277 U=    53.60 T=  115.9 p1=  55.3 p2=    64.4 ed=   242 9/20/2020   x1=  98. x2= 120. y1=   .33 y2=  -.08     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     4908    1944     2277    12   242 9/20/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998529 cc2=  .785328 lx=  8.37864 if=  99 il= 120 5/21/2020  n=  21 now=    3161 end=       4353      1944      2277 U=    47.45 T=  109.8 p1=  37.7 p2=    72.6 ed=   221 8/30/2020   x1=  99. x2= 120. y1=   .23 y2=  -.22     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     4353    1944     2277    12   221 8/30/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998430 cc2=  .780212 lx=  8.27864 if= 100 il= 120 5/21/2020  n=  20 now=    3161 end=       3938      1944      2277 U=    42.20 T=  105.3 p1=  24.6 p2=    80.3 ed=   204 8/13/2020   x1= 100. x2= 120. y1=   .13 y2=  -.35     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3938    1944     2277    12   204 8/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998261 cc2=  .774654 lx=  8.20864 if= 101 il= 120 5/21/2020  n=  19 now=    3161 end=       3672      1944      2277 U=    38.76 T=  102.5 p1=  16.2 p2=    86.1 ed=   193 8/2/2020    x1= 101. x2= 120. y1=   .04 y2=  -.45     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3672    1944     2277    12   193 8/2/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998106 cc2=  .768690 lx=  8.13864 if= 102 il= 120 5/21/2020  n=  18 now=    3161 end=       3424      1944      2277 U=    34.87 T=  100.2 p1=   8.3 p2=    92.3 ed=   182 7/22/2020   x1= 102. x2= 120. y1=  -.05 y2=  -.57     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3424    1944     2277    12   182 7/22/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997825 cc2=  .762123 lx=  8.09864 if= 103 il= 120 5/21/2020  n=  17 now=    3161 end=       3290      1944      2277 U=    32.08 T=   99.4 p1=   4.1 p2=    96.1 ed=   175 7/15/2020   x1= 103. x2= 120. y1=  -.11 y2=  -.64     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3290    1944     2277    12   175 7/15/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997480 cc2=  .754945 lx=  8.15864 if= 104 il= 120 5/21/2020  n=  16 now=    3161 end=       3493      1944      2277 U=    34.70 T=  101.5 p1=  10.5 p2=    90.5 ed=   183 7/23/2020   x1= 104. x2= 120. y1=  -.07 y2=  -.53     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3493    1944     2277    12   183 7/23/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997353 cc2=  .747353 lx=  8.38864 if= 105 il= 120 5/21/2020  n=  15 now=    3161 end=       4396      1944      2277 U=    46.52 T=  110.5 p1=  39.1 p2=    71.9 ed=   220 8/29/2020   x1= 105. x2= 120. y1=   .12 y2=  -.20     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     4396    1944     2277    12   220 8/29/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997151 cc2=  .738952 lx=  8.98864 if= 106 il= 120 5/21/2020  n=  14 now=    3161 end=       8011      1944      2277 U=    76.87 T=  146.7 p1= 153.4 p2=    39.5 ed=   328 12/15/2020  x1= 106. x2= 120. y1=   .53 y2=   .35     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     8011    1944     2277    12   328 12/15/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997070 cc2=  .729809 lx= 10.05864 if= 107 il= 120 5/21/2020  n=  13 now=    3161 end=      23356      1944      2277 U=   137.76 T=  245.5 p1= 638.9 p2=    13.5 ed=   570 8/14/2021   x1= 107. x2= 120. y1=  1.01 y2=   .91     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161    -        1944     2277    12   570 8/14/2021 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996462 cc2=  .719112 lx= 10.05864 if= 108 il= 120 5/21/2020  n=  12 now=    3161 end=      23356      1944      2277 U=   139.15 T=  246.7 p1= 638.9 p2=    13.5 ed=   575 8/19/2021   x1= 108. x2= 120. y1=  1.00 y2=   .91     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161    -        1944     2277    12   575 8/19/2021 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996058 cc2=  .707383 lx=  9.03864 if= 109 il= 120 5/21/2020  n=  11 now=    3161 end=       8422      1944      2277 U=    84.37 T=  152.3 p1= 166.4 p2=    37.5 ed=   351 1/7/2021    x1= 109. x2= 120. y1=   .51 y2=   .38     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     8422    1944     2277    12   351 1/7/2021  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996543 cc2=  .695032 lx=  8.07864 if= 110 il= 120 5/21/2020  n=  10 now=    3161 end=       3224      1944      2277 U=    30.89 T=   99.0 p1=   2.0 p2=    98.0 ed=   171 7/11/2020   x1= 110. x2= 120. y1=  -.36 y2=  -.68     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     3224    1944     2277    12   171 7/11/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996105 cc2=  .679877 lx=  7.90864 if= 111 il= 120 5/21/2020  n=   9 now=    3161 end=       2720      1944      2277 U=    20.94 T=   97.2 p1= -14.0 p2=   116.2 ed=   146 6/16/2020   x1= 111. x2= 120. y1=  -.66 y2= -1.09     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161     2720    1944     2277    12   146 6/16/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .986169 cc2=  .577920 lx= 10.05864 if= 115 il= 120 5/21/2020  n=   5 now=    3161 end=      23356      1944      2277 U=   144.43 T=  251.5 p1= 638.9 p2=    13.5 ed=   592 9/5/2021    x1= 115. x2= 120. y1=   .95 y2=   .91     
GP: Confirmed US_Arizona_Pima 5/21/2020       120    3161    -        1944     2277    12   592 9/5/2021  
AAA1     1 US_Arizona_Pima Confirmed cc1=  .996223 cc2=  .879975 lx=  7.72864 if=  48 il= 121 5/22/2020  n=  73 now=    3161 end=       2272      1974      2277 U=    18.23 T=   85.3 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  48. x2= 121. y1=  2.04 y2= -1.96 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996226 cc2=  .879975 lx=  7.73164 if=  48 il= 121 5/22/2020  n=  73 now=    3161 end=       2272      1974      2277 U=    18.23 T=   85.3 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  48. x2= 121. y1=  2.04 y2= -1.96 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2272    1974     2277    10   128 5/29/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .996091 cc2=  .879050 lx=  7.72864 if=  49 il= 121 5/22/2020  n=  72 now=    3161 end=       2272      1974      2277 U=    17.98 T=   85.8 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  49. x2= 121. y1=  2.04 y2= -1.96 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996092 cc2=  .879050 lx=  7.73064 if=  49 il= 121 5/22/2020  n=  72 now=    3161 end=       2272      1974      2277 U=    17.98 T=   85.8 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  49. x2= 121. y1=  2.04 y2= -1.96 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2272    1974     2277    10   128 5/29/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995927 cc2=  .878076 lx=  7.72864 if=  50 il= 121 5/22/2020  n=  71 now=    3161 end=       2272      1974      2277 U=    17.73 T=   86.3 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  50. x2= 121. y1=  2.04 y2= -1.96 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995928 cc2=  .878076 lx=  7.73064 if=  50 il= 121 5/22/2020  n=  71 now=    3161 end=       2272      1974      2277 U=    17.73 T=   86.3 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  50. x2= 121. y1=  2.04 y2= -1.96 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2272    1974     2277    10   128 5/29/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995760 cc2=  .877082 lx=  7.72864 if=  51 il= 121 5/22/2020  n=  70 now=    3161 end=       2272      1974      2277 U=    17.48 T=   86.7 p1= -28.1 p2=   139.1 ed=   127 5/28/2020   x1=  51. x2= 121. y1=  2.04 y2= -1.96 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995762 cc2=  .877082 lx=  7.73164 if=  51 il= 121 5/22/2020  n=  70 now=    3161 end=       2272      1974      2277 U=    17.48 T=   86.7 p1= -28.1 p2=   139.1 ed=   127 5/28/2020   x1=  51. x2= 121. y1=  2.04 y2= -1.96 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2272    1974     2277    10   127 5/28/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995629 cc2=  .876106 lx=  7.72864 if=  52 il= 121 5/22/2020  n=  69 now=    3161 end=       2272      1974      2277 U=    17.64 T=   86.4 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  52. x2= 121. y1=  1.95 y2= -1.96 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995636 cc2=  .876106 lx=  7.73364 if=  52 il= 121 5/22/2020  n=  69 now=    3161 end=       2272      1974      2277 U=    17.64 T=   86.4 p1= -28.1 p2=   139.1 ed=   128 5/29/2020   x1=  52. x2= 121. y1=  1.95 y2= -1.96 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2272    1974     2277    10   128 5/29/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995464 cc2=  .875078 lx=  7.73864 if=  53 il= 121 5/22/2020  n=  68 now=    3161 end=       2295      1974      2277 U=    17.69 T=   87.5 p1= -27.4 p2=   137.7 ed=   129 5/30/2020   x1=  53. x2= 121. y1=  1.95 y2= -1.89 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995468 cc2=  .875078 lx=  7.73464 if=  53 il= 121 5/22/2020  n=  68 now=    3161 end=       2295      1974      2277 U=    17.69 T=   87.5 p1= -27.4 p2=   137.7 ed=   129 5/30/2020   x1=  53. x2= 121. y1=  1.95 y2= -1.89 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2295    1974     2277    10   129 5/30/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995367 cc2=  .874099 lx=  7.73864 if=  54 il= 121 5/22/2020  n=  67 now=    3161 end=       2295      1974      2277 U=    17.91 T=   87.1 p1= -27.4 p2=   137.7 ed=   129 5/30/2020   x1=  54. x2= 121. y1=  1.85 y2= -1.89 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995367 cc2=  .874099 lx=  7.73764 if=  54 il= 121 5/22/2020  n=  67 now=    3161 end=       2295      1974      2277 U=    17.91 T=   87.1 p1= -27.4 p2=   137.7 ed=   129 5/30/2020   x1=  54. x2= 121. y1=  1.85 y2= -1.89 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2295    1974     2277    10   129 5/30/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995201 cc2=  .873031 lx=  7.73864 if=  55 il= 121 5/22/2020  n=  66 now=    3161 end=       2295      1974      2277 U=    17.64 T=   87.6 p1= -27.4 p2=   137.7 ed=   129 5/30/2020   x1=  55. x2= 121. y1=  1.85 y2= -1.89 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995201 cc2=  .873031 lx=  7.73964 if=  55 il= 121 5/22/2020  n=  66 now=    3161 end=       2295      1974      2277 U=    17.64 T=   87.6 p1= -27.4 p2=   137.7 ed=   129 5/30/2020   x1=  55. x2= 121. y1=  1.85 y2= -1.89 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2295    1974     2277    10   129 5/30/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995125 cc2=  .872034 lx=  7.74864 if=  56 il= 121 5/22/2020  n=  65 now=    3161 end=       2318      1974      2277 U=    17.85 T=   88.4 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  56. x2= 121. y1=  1.81 y2= -1.83 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995132 cc2=  .872034 lx=  7.74364 if=  56 il= 121 5/22/2020  n=  65 now=    3161 end=       2318      1974      2277 U=    17.85 T=   88.4 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  56. x2= 121. y1=  1.81 y2= -1.83 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2318    1974     2277    10   130 5/31/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995143 cc2=  .871108 lx=  7.74864 if=  57 il= 121 5/22/2020  n=  64 now=    3161 end=       2318      1974      2277 U=    17.85 T=   88.4 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  57. x2= 121. y1=  1.76 y2= -1.83 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995143 cc2=  .871108 lx=  7.74964 if=  57 il= 121 5/22/2020  n=  64 now=    3161 end=       2318      1974      2277 U=    17.85 T=   88.4 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  57. x2= 121. y1=  1.76 y2= -1.83 BEST
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2318    1974     2277    10   130 5/31/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995201 cc2=  .870201 lx=  7.75864 if=  58 il= 121 5/22/2020  n=  63 now=    3161 end=       2341      1974      2277 U=    17.98 T=   89.2 p1= -25.9 p2=   135.0 ed=   131 6/1/2020    x1=  58. x2= 121. y1=  1.74 y2= -1.77     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2341    1974     2277    10   131 6/1/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995470 cc2=  .869482 lx=  7.76864 if=  59 il= 121 5/22/2020  n=  62 now=    3161 end=       2365      1974      2277 U=    18.37 T=   89.6 p1= -25.2 p2=   133.7 ed=   132 6/2/2020    x1=  59. x2= 121. y1=  1.66 y2= -1.71     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2365    1974     2277    10   132 6/2/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995790 cc2=  .868790 lx=  7.77864 if=  60 il= 121 5/22/2020  n=  61 now=    3161 end=       2389      1974      2277 U=    18.74 T=   90.0 p1= -24.4 p2=   132.3 ed=   134 6/4/2020    x1=  60. x2= 121. y1=  1.60 y2= -1.66     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2389    1974     2277    10   134 6/4/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996198 cc2=  .868161 lx=  7.78864 if=  61 il= 121 5/22/2020  n=  60 now=    3161 end=       2413      1974      2277 U=    19.15 T=   90.3 p1= -23.7 p2=   131.0 ed=   135 6/5/2020    x1=  61. x2= 121. y1=  1.53 y2= -1.61     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2413    1974     2277    10   135 6/5/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996684 cc2=  .867584 lx=  7.79864 if=  62 il= 121 5/22/2020  n=  59 now=    3161 end=       2437      1974      2277 U=    19.94 T=   90.0 p1= -22.9 p2=   129.7 ed=   137 6/7/2020    x1=  62. x2= 121. y1=  1.40 y2= -1.56     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2437    1974     2277    10   137 6/7/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997351 cc2=  .866044 lx=  7.82864 if=  64 il= 121 5/22/2020  n=  57 now=    3161 end=       2511      1974      2277 U=    21.27 T=   90.7 p1= -20.6 p2=   125.9 ed=   140 6/10/2020   x1=  64. x2= 121. y1=  1.26 y2= -1.42     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2511    1974     2277    10   140 6/10/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997562 cc2=  .865109 lx=  7.84864 if=  65 il= 121 5/22/2020  n=  56 now=    3161 end=       2562      1974      2277 U=    22.27 T=   91.1 p1= -18.9 p2=   123.4 ed=   143 6/13/2020   x1=  65. x2= 121. y1=  1.17 y2= -1.34     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2562    1974     2277    10   143 6/13/2020 
