TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7614.00000        8.93774
TAB:  US_California_Orange Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Orange Confirmed cc1=  .996755 cc2=  .746755 lx=  9.95774 if= 104 il= 119 5/20/2020  n=  15 now=    7614 end=      21115      4742      6891 U=    51.85 T=  139.8 p1= 177.3 p2=    36.1 ed=   262 10/10/2020  x1= 104. x2= 119. y1=   .69 y2=   .40     
GP: Confirmed US_California_Orange 5/20/2020       119    7614    21115    4742     6891    12   262 10/10/2020
AAA2     1 US_California_Orange Confirmed cc1=  .996092 cc2=  .737893 lx= 10.20774 if= 105 il= 119 5/20/2020  n=  14 now=    7614 end=      27112      4742      6891 U=    60.20 T=  152.5 p1= 256.1 p2=    28.1 ed=   294 11/11/2020  x1= 105. x2= 119. y1=   .79 y2=   .56     
GP: Confirmed US_California_Orange 5/20/2020       119    7614    -        4742     6891    12   294 11/11/2020
AAA2     1 US_California_Orange Confirmed cc1=  .991327 cc2=  .689815 lx=  9.27774 if= 109 il= 119 5/20/2020  n=  10 now=    7614 end=      10697      4742      6891 U=    31.57 T=  112.5 p1=  40.5 p2=    71.2 ed=   186 7/26/2020   x1= 109. x2= 119. y1=   .11 y2=  -.21     
GP: Confirmed US_California_Orange 5/20/2020       119    7614    10697    4742     6891    12   186 7/26/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .992036 cc2=  .675809 lx=  8.87774 if= 110 il= 119 5/20/2020  n=   9 now=    7614 end=       7170      4742      6891 U=    17.05 T=  103.9 p1=  -5.8 p2=   106.2 ed=   144 6/14/2020   x1= 110. x2= 119. y1=  -.36 y2=  -.88     
GP: Confirmed US_California_Orange 5/20/2020       119    7614     7170    4742     6891    12   144 6/14/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .968931 cc2=  .876481 lx=  9.67774 if=   4 il= 120 5/21/2020  n= 116 now=    7614 end=      15958      4841      6891 U=    55.41 T=  129.8 p1= 109.6 p2=    47.7 ed=   260 10/8/2020   x1=   4. x2= 120. y1=  2.27 y2=   .18     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    15958    4841     6891    15   260 10/8/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .970184 cc2=  .877336 lx=  9.61774 if=   5 il= 120 5/21/2020  n= 115 now=    7614 end=      15029      4841      6891 U=    53.77 T=  126.7 p1=  97.4 p2=    50.7 ed=   253 10/1/2020   x1=   5. x2= 120. y1=  2.26 y2=   .12     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    15029    4841     6891    15   253 10/1/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .971423 cc2=  .878172 lx=  9.56774 if=   6 il= 120 5/21/2020  n= 114 now=    7614 end=      14296      4841      6891 U=    52.32 T=  124.2 p1=  87.8 p2=    53.3 ed=   247 9/25/2020   x1=   6. x2= 120. y1=  2.26 y2=   .08     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    14296    4841     6891    15   247 9/25/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .972647 cc2=  .878988 lx=  9.51774 if=   7 il= 120 5/21/2020  n= 113 now=    7614 end=      13598      4841      6891 U=    50.88 T=  121.6 p1=  78.6 p2=    56.0 ed=   241 9/19/2020   x1=   7. x2= 120. y1=  2.25 y2=   .03     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    13598    4841     6891    15   241 9/19/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .973855 cc2=  .879783 lx=  9.47774 if=   8 il= 120 5/21/2020  n= 112 now=    7614 end=      13065      4841      6891 U=    49.64 T=  119.6 p1=  71.6 p2=    58.3 ed=   236 9/14/2020   x1=   8. x2= 120. y1=  2.25 y2=  -.01     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    13065    4841     6891    15   236 9/14/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .975047 cc2=  .880556 lx=  9.43774 if=   9 il= 120 5/21/2020  n= 111 now=    7614 end=      12553      4841      6891 U=    48.41 T=  117.7 p1=  64.9 p2=    60.7 ed=   231 9/9/2020    x1=   9. x2= 120. y1=  2.24 y2=  -.05     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    12553    4841     6891    15   231 9/9/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .976220 cc2=  .881304 lx=  9.39774 if=  10 il= 120 5/21/2020  n= 110 now=    7614 end=      12061      4841      6891 U=    47.18 T=  115.7 p1=  58.4 p2=    63.1 ed=   227 9/5/2020    x1=  10. x2= 120. y1=  2.24 y2=  -.09     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    12061    4841     6891    15   227 9/5/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .977373 cc2=  .882027 lx=  9.35774 if=  11 il= 120 5/21/2020  n= 109 now=    7614 end=      11588      4841      6891 U=    45.95 T=  113.8 p1=  52.2 p2=    65.7 ed=   222 8/31/2020   x1=  11. x2= 120. y1=  2.24 y2=  -.14     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    11588    4841     6891    15   222 8/31/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .978505 cc2=  .882722 lx=  9.31774 if=  12 il= 120 5/21/2020  n= 108 now=    7614 end=      11133      4841      6891 U=    44.72 T=  111.8 p1=  46.2 p2=    68.4 ed=   217 8/26/2020   x1=  12. x2= 120. y1=  2.23 y2=  -.18     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    11133    4841     6891    15   217 8/26/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .979614 cc2=  .883389 lx=  9.28774 if=  13 il= 120 5/21/2020  n= 107 now=    7614 end=      10804      4841      6891 U=    43.70 T=  110.4 p1=  41.9 p2=    70.5 ed=   213 8/22/2020   x1=  13. x2= 120. y1=  2.23 y2=  -.22     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    10804    4841     6891    15   213 8/22/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .980699 cc2=  .884025 lx=  9.25774 if=  14 il= 120 5/21/2020  n= 106 now=    7614 end=      10485      4841      6891 U=    42.69 T=  109.0 p1=  37.7 p2=    72.6 ed=   209 8/18/2020   x1=  14. x2= 120. y1=  2.23 y2=  -.26     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    10485    4841     6891    15   209 8/18/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .981757 cc2=  .884629 lx=  9.22774 if=  15 il= 120 5/21/2020  n= 105 now=    7614 end=      10175      4841      6891 U=    41.68 T=  107.6 p1=  33.6 p2=    74.8 ed=   205 8/14/2020   x1=  15. x2= 120. y1=  2.22 y2=  -.30     
GP: Confirmed US_California_Orange 5/21/2020       120    7614    10175    4841     6891    15   205 8/14/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .982789 cc2=  .885199 lx=  9.19774 if=  16 il= 120 5/21/2020  n= 104 now=    7614 end=       9874      4841      6891 U=    40.67 T=  106.2 p1=  29.7 p2=    77.1 ed=   202 8/11/2020   x1=  16. x2= 120. y1=  2.22 y2=  -.34     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     9874    4841     6891    15   202 8/11/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .983790 cc2=  .885732 lx=  9.16774 if=  17 il= 120 5/21/2020  n= 103 now=    7614 end=       9582      4841      6891 U=    39.66 T=  104.9 p1=  25.8 p2=    79.5 ed=   198 8/7/2020    x1=  17. x2= 120. y1=  2.22 y2=  -.38     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     9582    4841     6891    15   198 8/7/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .984761 cc2=  .886228 lx=  9.14774 if=  18 il= 120 5/21/2020  n= 102 now=    7614 end=       9393      4841      6891 U=    38.86 T=  104.0 p1=  23.4 p2=    81.1 ed=   195 8/4/2020    x1=  18. x2= 120. y1=  2.21 y2=  -.41     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     9393    4841     6891    15   195 8/4/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .985698 cc2=  .886683 lx=  9.11774 if=  19 il= 120 5/21/2020  n= 101 now=    7614 end=       9115      4841      6891 U=    37.86 T=  102.7 p1=  19.7 p2=    83.5 ed=   192 8/1/2020    x1=  19. x2= 120. y1=  2.21 y2=  -.46     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     9115    4841     6891    15   192 8/1/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .986600 cc2=  .887096 lx=  9.09774 if=  20 il= 120 5/21/2020  n= 100 now=    7614 end=       8935      4841      6891 U=    37.07 T=  101.9 p1=  17.3 p2=    85.2 ed=   189 7/29/2020   x1=  20. x2= 120. y1=  2.21 y2=  -.49     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8935    4841     6891    15   189 7/29/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .987465 cc2=  .887465 lx=  9.07774 if=  21 il= 120 5/21/2020  n=  99 now=    7614 end=       8758      4841      6891 U=    36.28 T=  101.0 p1=  15.0 p2=    86.9 ed=   186 7/26/2020   x1=  21. x2= 120. y1=  2.21 y2=  -.52     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8758    4841     6891    15   186 7/26/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .988290 cc2=  .887786 lx=  9.05774 if=  22 il= 120 5/21/2020  n=  98 now=    7614 end=       8584      4841      6891 U=    35.50 T=  100.2 p1=  12.7 p2=    88.7 ed=   183 7/23/2020   x1=  22. x2= 120. y1=  2.20 y2=  -.56     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8584    4841     6891    15   183 7/23/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .989074 cc2=  .888059 lx=  9.03774 if=  23 il= 120 5/21/2020  n=  97 now=    7614 end=       8414      4841      6891 U=    34.72 T=   99.4 p1=  10.5 p2=    90.5 ed=   181 7/21/2020   x1=  23. x2= 120. y1=  2.20 y2=  -.59     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8414    4841     6891    15   181 7/21/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .989814 cc2=  .888279 lx=  9.01774 if=  24 il= 120 5/21/2020  n=  96 now=    7614 end=       8248      4841      6891 U=    33.94 T=   98.6 p1=   8.3 p2=    92.3 ed=   178 7/18/2020   x1=  24. x2= 120. y1=  2.20 y2=  -.63     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8248    4841     6891    15   178 7/18/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .990508 cc2=  .888446 lx=  8.99774 if=  25 il= 120 5/21/2020  n=  95 now=    7614 end=       8084      4841      6891 U=    33.16 T=   97.9 p1=   6.2 p2=    94.2 ed=   176 7/16/2020   x1=  25. x2= 120. y1=  2.20 y2=  -.67     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     8084    4841     6891    15   176 7/16/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991153 cc2=  .888555 lx=  8.97774 if=  26 il= 120 5/21/2020  n=  94 now=    7614 end=       7924      4841      6891 U=    32.39 T=   97.1 p1=   4.1 p2=    96.1 ed=   173 7/13/2020   x1=  26. x2= 120. y1=  2.19 y2=  -.71     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7924    4841     6891    15   173 7/13/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991748 cc2=  .888606 lx=  8.96774 if=  27 il= 120 5/21/2020  n=  93 now=    7614 end=       7845      4841      6891 U=    31.83 T=   96.8 p1=   3.0 p2=    97.1 ed=   171 7/11/2020   x1=  27. x2= 120. y1=  2.19 y2=  -.73     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7845    4841     6891    15   171 7/11/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .992290 cc2=  .888594 lx=  8.94774 if=  28 il= 120 5/21/2020  n=  92 now=    7614 end=       7690      4841      6891 U=    31.06 T=   96.1 p1=   1.0 p2=    99.0 ed=   169 7/9/2020    x1=  28. x2= 120. y1=  2.19 y2=  -.77     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7690    4841     6891    15   169 7/9/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .992776 cc2=  .888518 lx=  8.93774 if=  29 il= 120 5/21/2020  n=  91 now=    7614 end=       7613      4841      6891 U=    30.51 T=   95.8 p1=    .0 p2=   100.0 ed=   167 7/7/2020    x1=  29. x2= 120. y1=  2.19 y2=  -.79     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7613    4841     6891    15   167 7/7/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .993204 cc2=  .888375 lx=  8.91774 if=  30 il= 120 5/21/2020  n=  90 now=    7614 end=       7463      4841      6891 U=    29.75 T=   95.1 p1=  -2.0 p2=   102.0 ed=   165 7/5/2020    x1=  30. x2= 120. y1=  2.19 y2=  -.84     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7463    4841     6891    15   165 7/5/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .993573 cc2=  .888164 lx=  8.90774 if=  31 il= 120 5/21/2020  n=  89 now=    7614 end=       7388      4841      6891 U=    29.20 T=   94.9 p1=  -3.0 p2=   103.1 ed=   163 7/3/2020    x1=  31. x2= 120. y1=  2.19 y2=  -.86     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7388    4841     6891    15   163 7/3/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .993880 cc2=  .887880 lx=  8.89774 if=  32 il= 120 5/21/2020  n=  88 now=    7614 end=       7315      4841      6891 U=    28.66 T=   94.6 p1=  -3.9 p2=   104.1 ed=   162 7/2/2020    x1=  32. x2= 120. y1=  2.19 y2=  -.88     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7315    4841     6891    15   162 7/2/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .994124 cc2=  .887524 lx=  8.88774 if=  33 il= 120 5/21/2020  n=  87 now=    7614 end=       7242      4841      6891 U=    28.12 T=   94.4 p1=  -4.9 p2=   105.1 ed=   160 6/30/2020   x1=  33. x2= 120. y1=  2.18 y2=  -.91     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7242    4841     6891    15   160 6/30/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .994304 cc2=  .887092 lx=  8.87774 if=  34 il= 120 5/21/2020  n=  86 now=    7614 end=       7170      4841      6891 U=    27.58 T=   94.2 p1=  -5.8 p2=   106.2 ed=   159 6/29/2020   x1=  34. x2= 120. y1=  2.18 y2=  -.93     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7170    4841     6891    15   159 6/29/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .994418 cc2=  .886585 lx=  8.86774 if=  35 il= 120 5/21/2020  n=  85 now=    7614 end=       7099      4841      6891 U=    27.05 T=   94.0 p1=  -6.8 p2=   107.3 ed=   157 6/27/2020   x1=  35. x2= 120. y1=  2.18 y2=  -.96     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7099    4841     6891    15   157 6/27/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .994467 cc2=  .886002 lx=  8.85774 if=  36 il= 120 5/21/2020  n=  84 now=    7614 end=       7028      4841      6891 U=    26.52 T=   93.8 p1=  -7.7 p2=   108.3 ed=   156 6/26/2020   x1=  36. x2= 120. y1=  2.18 y2=  -.99 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .994468 cc2=  .886002 lx=  8.86074 if=  36 il= 120 5/21/2020  n=  84 now=    7614 end=       7028      4841      6891 U=    26.52 T=   93.8 p1=  -7.7 p2=   108.3 ed=   156 6/26/2020   x1=  36. x2= 120. y1=  2.18 y2=  -.99 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7028    4841     6891    15   156 6/26/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .994453 cc2=  .885344 lx=  8.85774 if=  37 il= 120 5/21/2020  n=  83 now=    7614 end=       7028      4841      6891 U=    26.20 T=   94.2 p1=  -7.7 p2=   108.3 ed=   155 6/25/2020   x1=  37. x2= 120. y1=  2.18 y2=  -.99 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .994454 cc2=  .885344 lx=  8.85374 if=  37 il= 120 5/21/2020  n=  83 now=    7614 end=       7028      4841      6891 U=    26.20 T=   94.2 p1=  -7.7 p2=   108.3 ed=   155 6/25/2020   x1=  37. x2= 120. y1=  2.18 y2=  -.99 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7028    4841     6891    15   155 6/25/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .994379 cc2=  .884615 lx=  8.84774 if=  38 il= 120 5/21/2020  n=  82 now=    7614 end=       6958      4841      6891 U=    25.67 T=   94.0 p1=  -8.6 p2=   109.4 ed=   154 6/24/2020   x1=  38. x2= 120. y1=  2.18 y2= -1.01 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .994379 cc2=  .884615 lx=  8.84774 if=  38 il= 120 5/21/2020  n=  82 now=    7614 end=       6958      4841      6891 U=    25.67 T=   94.0 p1=  -8.6 p2=   109.4 ed=   154 6/24/2020   x1=  38. x2= 120. y1=  2.18 y2= -1.01 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6958    4841     6891    15   154 6/24/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .994247 cc2=  .883816 lx=  8.84774 if=  39 il= 120 5/21/2020  n=  81 now=    7614 end=       6958      4841      6891 U=    25.36 T=   94.3 p1=  -8.6 p2=   109.4 ed=   154 6/24/2020   x1=  39. x2= 120. y1=  2.18 y2= -1.01 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .994249 cc2=  .883816 lx=  8.84274 if=  39 il= 120 5/21/2020  n=  81 now=    7614 end=       6958      4841      6891 U=    25.36 T=   94.3 p1=  -8.6 p2=   109.4 ed=   154 6/24/2020   x1=  39. x2= 120. y1=  2.18 y2= -1.01 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6958    4841     6891    15   154 6/24/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .994069 cc2=  .882958 lx=  8.83774 if=  40 il= 120 5/21/2020  n=  80 now=    7614 end=       6889      4841      6891 U=    24.84 T=   94.1 p1=  -9.5 p2=   110.5 ed=   152 6/22/2020   x1=  40. x2= 120. y1=  2.18 y2= -1.04 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .994069 cc2=  .882958 lx=  8.83974 if=  40 il= 120 5/21/2020  n=  80 now=    7614 end=       6889      4841      6891 U=    24.84 T=   94.1 p1=  -9.5 p2=   110.5 ed=   152 6/22/2020   x1=  40. x2= 120. y1=  2.18 y2= -1.04 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6889    4841     6891    15   152 6/22/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .993853 cc2=  .882050 lx=  8.83774 if=  41 il= 120 5/21/2020  n=  79 now=    7614 end=       6889      4841      6891 U=    24.53 T=   94.4 p1=  -9.5 p2=   110.5 ed=   152 6/22/2020   x1=  41. x2= 120. y1=  2.18 y2= -1.04 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .993853 cc2=  .882050 lx=  8.83774 if=  41 il= 120 5/21/2020  n=  79 now=    7614 end=       6889      4841      6891 U=    24.53 T=   94.4 p1=  -9.5 p2=   110.5 ed=   152 6/22/2020   x1=  41. x2= 120. y1=  2.18 y2= -1.04 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6889    4841     6891    15   152 6/22/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .993616 cc2=  .881107 lx=  8.83774 if=  42 il= 120 5/21/2020  n=  78 now=    7614 end=       6889      4841      6891 U=    25.26 T=   93.7 p1=  -9.5 p2=   110.5 ed=   153 6/23/2020   x1=  42. x2= 120. y1=  2.05 y2= -1.04 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .993616 cc2=  .881107 lx=  8.83774 if=  42 il= 120 5/21/2020  n=  78 now=    7614 end=       6889      4841      6891 U=    25.26 T=   93.7 p1=  -9.5 p2=   110.5 ed=   153 6/23/2020   x1=  42. x2= 120. y1=  2.05 y2= -1.04 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6889    4841     6891    15   153 6/23/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .993440 cc2=  .880213 lx=  8.83774 if=  43 il= 120 5/21/2020  n=  77 now=    7614 end=       6889      4841      6891 U=    24.94 T=   94.0 p1=  -9.5 p2=   110.5 ed=   152 6/22/2020   x1=  43. x2= 120. y1=  2.05 y2= -1.04 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .993441 cc2=  .880213 lx=  8.83374 if=  43 il= 120 5/21/2020  n=  77 now=    7614 end=       6889      4841      6891 U=    24.94 T=   94.0 p1=  -9.5 p2=   110.5 ed=   152 6/22/2020   x1=  43. x2= 120. y1=  2.05 y2= -1.04 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6889    4841     6891    15   152 6/22/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .993213 cc2=  .879252 lx=  8.82774 if=  44 il= 120 5/21/2020  n=  76 now=    7614 end=       6820      4841      6891 U=    24.39 T=   93.9 p1= -10.4 p2=   111.6 ed=   151 6/21/2020   x1=  44. x2= 120. y1=  2.04 y2= -1.07 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .993214 cc2=  .879252 lx=  8.83074 if=  44 il= 120 5/21/2020  n=  76 now=    7614 end=       6820      4841      6891 U=    24.39 T=   93.9 p1= -10.4 p2=   111.6 ed=   151 6/21/2020   x1=  44. x2= 120. y1=  2.04 y2= -1.07 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6820    4841     6891    15   151 6/21/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .992946 cc2=  .878239 lx=  8.82774 if=  45 il= 120 5/21/2020  n=  75 now=    7614 end=       6820      4841      6891 U=    24.07 T=   94.2 p1= -10.4 p2=   111.6 ed=   151 6/21/2020   x1=  45. x2= 120. y1=  2.04 y2= -1.07 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .992947 cc2=  .878239 lx=  8.82974 if=  45 il= 120 5/21/2020  n=  75 now=    7614 end=       6820      4841      6891 U=    24.07 T=   94.2 p1= -10.4 p2=   111.6 ed=   151 6/21/2020   x1=  45. x2= 120. y1=  2.04 y2= -1.07 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6820    4841     6891    15   151 6/21/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .992661 cc2=  .877191 lx=  8.82774 if=  46 il= 120 5/21/2020  n=  74 now=    7614 end=       6820      4841      6891 U=    23.75 T=   94.6 p1= -10.4 p2=   111.6 ed=   150 6/20/2020   x1=  46. x2= 120. y1=  2.04 y2= -1.07 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .992661 cc2=  .877191 lx=  8.82974 if=  46 il= 120 5/21/2020  n=  74 now=    7614 end=       6820      4841      6891 U=    23.75 T=   94.6 p1= -10.4 p2=   111.6 ed=   150 6/20/2020   x1=  46. x2= 120. y1=  2.04 y2= -1.07 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6820    4841     6891    15   150 6/20/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .992388 cc2=  .876141 lx=  8.83774 if=  47 il= 120 5/21/2020  n=  73 now=    7614 end=       6889      4841      6891 U=    23.93 T=   95.1 p1=  -9.5 p2=   110.5 ed=   151 6/21/2020   x1=  47. x2= 120. y1=  2.01 y2= -1.04 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .992389 cc2=  .876141 lx=  8.83374 if=  47 il= 120 5/21/2020  n=  73 now=    7614 end=       6889      4841      6891 U=    23.93 T=   95.1 p1=  -9.5 p2=   110.5 ed=   151 6/21/2020   x1=  47. x2= 120. y1=  2.01 y2= -1.04 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6889    4841     6891    15   151 6/21/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .992110 cc2=  .875069 lx=  8.83774 if=  48 il= 120 5/21/2020  n=  72 now=    7614 end=       6889      4841      6891 U=    23.84 T=   95.2 p1=  -9.5 p2=   110.5 ed=   151 6/21/2020   x1=  48. x2= 120. y1=  1.98 y2= -1.04 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .992110 cc2=  .875069 lx=  8.83774 if=  48 il= 120 5/21/2020  n=  72 now=    7614 end=       6889      4841      6891 U=    23.84 T=   95.2 p1=  -9.5 p2=   110.5 ed=   151 6/21/2020   x1=  48. x2= 120. y1=  1.98 y2= -1.04 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6889    4841     6891    15   151 6/21/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .991835 cc2=  .873984 lx=  8.83774 if=  49 il= 120 5/21/2020  n=  71 now=    7614 end=       6889      4841      6891 U=    23.51 T=   95.5 p1=  -9.5 p2=   110.5 ed=   150 6/20/2020   x1=  49. x2= 120. y1=  1.98 y2= -1.04 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .991837 cc2=  .873984 lx=  8.84274 if=  49 il= 120 5/21/2020  n=  71 now=    7614 end=       6889      4841      6891 U=    23.51 T=   95.5 p1=  -9.5 p2=   110.5 ed=   150 6/20/2020   x1=  49. x2= 120. y1=  1.98 y2= -1.04 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6889    4841     6891    15   150 6/20/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .991656 cc2=  .872978 lx=  8.84774 if=  50 il= 120 5/21/2020  n=  70 now=    7614 end=       6958      4841      6891 U=    23.59 T=   96.1 p1=  -8.6 p2=   109.4 ed=   151 6/21/2020   x1=  50. x2= 120. y1=  1.95 y2= -1.01 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .991657 cc2=  .872978 lx=  8.85174 if=  50 il= 120 5/21/2020  n=  70 now=    7614 end=       6958      4841      6891 U=    23.59 T=   96.1 p1=  -8.6 p2=   109.4 ed=   151 6/21/2020   x1=  50. x2= 120. y1=  1.95 y2= -1.01 BEST
GP: Confirmed US_California_Orange 5/21/2020       120    7614     6958    4841     6891    15   151 6/21/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991557 cc2=  .872034 lx=  8.86774 if=  51 il= 120 5/21/2020  n=  69 now=    7614 end=       7099      4841      6891 U=    24.14 T=   96.8 p1=  -6.8 p2=   107.3 ed=   153 6/23/2020   x1=  51. x2= 120. y1=  1.90 y2=  -.96     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7099    4841     6891    15   153 6/23/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991434 cc2=  .871048 lx=  8.87774 if=  52 il= 120 5/21/2020  n=  68 now=    7614 end=       7170      4841      6891 U=    24.59 T=   97.0 p1=  -5.8 p2=   106.2 ed=   155 6/25/2020   x1=  52. x2= 120. y1=  1.83 y2=  -.93     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7170    4841     6891    15   155 6/25/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991245 cc2=  .869977 lx=  8.88774 if=  53 il= 120 5/21/2020  n=  67 now=    7614 end=       7242      4841      6891 U=    24.44 T=   97.8 p1=  -4.9 p2=   105.1 ed=   155 6/25/2020   x1=  53. x2= 120. y1=  1.83 y2=  -.91     
GP: Confirmed US_California_Orange 5/21/2020       120    7614     7242    4841     6891    15   155 6/25/2020 
AAA2     1 US_California_Orange Confirmed cc1=  .991277 cc2=  .869108 lx=  8.90774 if=  54 il= 120 5/21/2020  n=  66 now=    7614 end=       7388      4841      6891 U=    24.77 T=   98.7 p1=  -3.0 p2=   103.1 ed=   157 6/27/2020   x1=  54. x2= 120. y1=  1.80 y2=  -.86     
