TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4017.00000        8.29829
TAB:  Hungary Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Hungary 6/1/2020        131    4017     4395    3892     4199    50   136 6/6/2020  
AAA2     1 Hungary Confirmed cc1=  .998617 cc2=  .831950 lx=  8.38829 if=  96 il= 131 6/1/2020   n=  35 now=    4017 end=       4395      3892      4199 U=    23.73 T=   81.0 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1=  96. x2= 131. y1=  -.63 y2= -2.11     
GP: Confirmed Hungary 6/1/2020        131    4017     4395    3892     4199    50   137 6/7/2020  
AAA2     1 Hungary Confirmed cc1=  .998623 cc2=  .829592 lx=  8.39829 if=  97 il= 131 6/1/2020   n=  34 now=    4017 end=       4439      3892      4199 U=    24.87 T=   80.6 p1=  10.5 p2=    90.5 ed=   139 6/9/2020    x1=  97. x2= 131. y1=  -.66 y2= -2.03     
GP: Confirmed Hungary 6/1/2020        131    4017     4439    3892     4199    50   139 6/9/2020  
AAA2     1 Hungary Confirmed cc1=  .998650 cc2=  .827152 lx=  8.40829 if=  98 il= 131 6/1/2020   n=  33 now=    4017 end=       4484      3892      4199 U=    26.27 T=   79.7 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  98. x2= 131. y1=  -.70 y2= -1.95     
GP: Confirmed Hungary 6/1/2020        131    4017     4484    3892     4199    50   141 6/11/2020 
AAA2     1 Hungary Confirmed cc1=  .998620 cc2=  .824543 lx=  8.41829 if=  99 il= 131 6/1/2020   n=  32 now=    4017 end=       4529      3892      4199 U=    27.28 T=   79.5 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  99. x2= 131. y1=  -.71 y2= -1.89     
GP: Confirmed Hungary 6/1/2020        131    4017     4529    3892     4199    50   143 6/13/2020 
AAA2     1 Hungary Confirmed cc1=  .998702 cc2=  .821925 lx=  8.43829 if= 100 il= 131 6/1/2020   n=  31 now=    4017 end=       4620      3892      4199 U=    30.22 T=   77.7 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1= 100. x2= 131. y1=  -.74 y2= -1.76     
GP: Confirmed Hungary 6/1/2020        131    4017     4620    3892     4199    50   149 6/19/2020 
AAA2     1 Hungary Confirmed cc1=  .998618 cc2=  .819012 lx=  8.44829 if= 101 il= 131 6/1/2020   n=  30 now=    4017 end=       4667      3892      4199 U=    32.17 T=   76.1 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1= 101. x2= 131. y1=  -.77 y2= -1.71     
GP: Confirmed Hungary 6/1/2020        131    4017     4667    3892     4199    50   152 6/22/2020 
AAA2     1 Hungary Confirmed cc1=  .998487 cc2=  .815913 lx=  8.43829 if= 102 il= 131 6/1/2020   n=  29 now=    4017 end=       4620      3892      4199 U=    31.37 T=   75.7 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1= 102. x2= 131. y1=  -.84 y2= -1.76     
GP: Confirmed Hungary 6/1/2020        131    4017     4620    3892     4199    50   149 6/19/2020 
AAA2     1 Hungary Confirmed cc1=  .998431 cc2=  .812735 lx=  8.42829 if= 103 il= 131 6/1/2020   n=  28 now=    4017 end=       4574      3892      4199 U=    30.05 T=   76.2 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1= 103. x2= 131. y1=  -.89 y2= -1.82     
GP: Confirmed Hungary 6/1/2020        131    4017     4574    3892     4199    50   147 6/17/2020 
AAA2     1 Hungary Confirmed cc1=  .998383 cc2=  .809400 lx=  8.41829 if= 104 il= 131 6/1/2020   n=  27 now=    4017 end=       4529      3892      4199 U=    28.54 T=   77.2 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1= 104. x2= 131. y1=  -.94 y2= -1.89     
GP: Confirmed Hungary 6/1/2020        131    4017     4529    3892     4199    50   144 6/14/2020 
AAA2     1 Hungary Confirmed cc1=  .998283 cc2=  .805832 lx=  8.40829 if= 105 il= 131 6/1/2020   n=  26 now=    4017 end=       4484      3892      4199 U=    27.41 T=   77.4 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1= 105. x2= 131. y1= -1.01 y2= -1.95     
GP: Confirmed Hungary 6/1/2020        131    4017     4484    3892     4199    50   142 6/12/2020 
AAA2     1 Hungary Confirmed cc1=  .998271 cc2=  .802154 lx=  8.38829 if= 106 il= 131 6/1/2020   n=  25 now=    4017 end=       4395      3892      4199 U=    24.81 T=   78.7 p1=   9.4 p2=    91.4 ed=   137 6/7/2020    x1= 106. x2= 131. y1= -1.10 y2= -2.11     
GP: Confirmed Hungary 6/1/2020        131    4017     4395    3892     4199    50   137 6/7/2020  
AAA2     1 Hungary Confirmed cc1=  .998343 cc2=  .798343 lx=  8.37829 if= 107 il= 131 6/1/2020   n=  24 now=    4017 end=       4351      3892      4199 U=    23.18 T=   80.2 p1=   8.3 p2=    92.3 ed=   134 6/4/2020    x1= 107. x2= 131. y1= -1.16 y2= -2.19     
GP: Confirmed Hungary 6/1/2020        131    4017     4351    3892     4199    50   134 6/4/2020  
AAA2     1 Hungary Confirmed cc1=  .998343 cc2=  .794219 lx=  8.36829 if= 108 il= 131 6/1/2020   n=  23 now=    4017 end=       4308      3892      4199 U=    21.70 T=   81.4 p1=   7.2 p2=    93.2 ed=   132 6/2/2020    x1= 108. x2= 131. y1= -1.23 y2= -2.29     
GP: Confirmed Hungary 6/1/2020        131    4017     4308    3892     4199    50   132 6/2/2020  
AAA2     1 Hungary Confirmed cc1=  .998346 cc2=  .789831 lx=  8.35829 if= 109 il= 131 6/1/2020   n=  22 now=    4017 end=       4265      3892      4199 U=    20.50 T=   82.0 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1= 109. x2= 131. y1= -1.32 y2= -2.39     
GP: Confirmed Hungary 6/1/2020        131    4017     4265    3892     4199    50   130 5/31/2020 
AAA1     1 Hungary Confirmed cc1=  .998682 cc2=  .785481 lx=  8.34829 if= 110 il= 131 6/1/2020   n=  21 now=    4017 end=       4222      3892      4199 U=    18.66 T=   84.2 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1= 110. x2= 131. y1= -1.38 y2= -2.51 BEST
AAA2     1 Hungary Confirmed cc1=  .998685 cc2=  .785481 lx=  8.34629 if= 110 il= 131 6/1/2020   n=  21 now=    4017 end=       4222      3892      4199 U=    18.66 T=   84.2 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1= 110. x2= 131. y1= -1.38 y2= -2.51 BEST
GP: Confirmed Hungary 6/1/2020        131    4017     4222    3892     4199    50   128 5/29/2020 
AAA1     1 Hungary Confirmed cc1=  .998816 cc2=  .780598 lx=  8.33829 if= 111 il= 131 6/1/2020   n=  20 now=    4017 end=       4180      3892      4199 U=    16.97 T=   86.3 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 111. x2= 131. y1= -1.46 y2= -2.64 BEST
AAA2     1 Hungary Confirmed cc1=  .998816 cc2=  .780598 lx=  8.33829 if= 111 il= 131 6/1/2020   n=  20 now=    4017 end=       4180      3892      4199 U=    16.97 T=   86.3 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 111. x2= 131. y1= -1.46 y2= -2.64 BEST
GP: Confirmed Hungary 6/1/2020        131    4017     4180    3892     4199    50   126 5/27/2020 
AAA2     1 Hungary Confirmed cc1=  .998816 cc2=  .775209 lx=  8.32829 if= 112 il= 131 6/1/2020   n=  19 now=    4017 end=       4139      3892      4199 U=    15.24 T=   88.5 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1= 112. x2= 131. y1= -1.54 y2= -2.79     
GP: Confirmed Hungary 6/1/2020        131    4017     4139    3892     4199    50   124 5/25/2020 
AAA2     1 Hungary Confirmed cc1=  .998686 cc2=  .769270 lx=  8.32829 if= 113 il= 131 6/1/2020   n=  18 now=    4017 end=       4139      3892      4199 U=    15.12 T=   88.9 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1= 113. x2= 131. y1= -1.60 y2= -2.79     
GP: Confirmed Hungary 6/1/2020        131    4017     4139    3892     4199    50   124 5/25/2020 
AAA2     1 Hungary Confirmed cc1=  .998477 cc2=  .762775 lx=  8.32829 if= 114 il= 131 6/1/2020   n=  17 now=    4017 end=       4139      3892      4199 U=    14.97 T=   89.3 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1= 114. x2= 131. y1= -1.65 y2= -2.79     
GP: Confirmed Hungary 6/1/2020        131    4017     4139    3892     4199    50   124 5/25/2020 
AAA2     1 Hungary Confirmed cc1=  .998192 cc2=  .755656 lx=  8.32829 if= 115 il= 131 6/1/2020   n=  16 now=    4017 end=       4139      3892      4199 U=    15.28 T=   88.4 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1= 115. x2= 131. y1= -1.74 y2= -2.79     
GP: Confirmed Hungary 6/1/2020        131    4017     4139    3892     4199    50   124 5/25/2020 
AAA2     1 Hungary Confirmed cc1=  .998044 cc2=  .748044 lx=  8.31829 if= 116 il= 131 6/1/2020   n=  15 now=    4017 end=       4098      3892      4199 U=    13.62 T=   90.6 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1= 116. x2= 131. y1= -1.86 y2= -2.96     
GP: Confirmed Hungary 6/1/2020        131    4017     4098    3892     4199    50   122 5/23/2020 
AAA2     1 Hungary Confirmed cc1=  .997957 cc2=  .739758 lx=  8.31829 if= 117 il= 131 6/1/2020   n=  14 now=    4017 end=       4098      3892      4199 U=    13.30 T=   91.6 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1= 117. x2= 131. y1= -1.91 y2= -2.96     
GP: Confirmed Hungary 6/1/2020        131    4017     4098    3892     4199    50   122 5/23/2020 
AAA2     1 Hungary Confirmed cc1=  .997537 cc2=  .730276 lx=  8.30829 if= 118 il= 131 6/1/2020   n=  13 now=    4017 end=       4057      3892      4199 U=    11.27 T=   95.2 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1= 118. x2= 131. y1= -2.03 y2= -3.18     
GP: Confirmed Hungary 6/1/2020        131    4017     4057    3892     4199    50   121 5/22/2020 
AAA2     1 Hungary Confirmed cc1=  .997258 cc2=  .719908 lx=  8.31829 if= 119 il= 131 6/1/2020   n=  12 now=    4017 end=       4098      3892      4199 U=    12.97 T=   92.5 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 119. x2= 131. y1= -2.04 y2= -2.96     
GP: Confirmed Hungary 6/1/2020        131    4017     4098    3892     4199    50   123 5/24/2020 
AAA1     1 Hungary Confirmed cc1=  .997147 cc2=  .708472 lx=  8.33829 if= 120 il= 131 6/1/2020   n=  11 now=    4017 end=       4180      3892      4199 U=    16.72 T=   86.9 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 120. x2= 131. y1= -1.98 y2= -2.64 BEST
AAA2     1 Hungary Confirmed cc1=  .997148 cc2=  .708472 lx=  8.33729 if= 120 il= 131 6/1/2020   n=  11 now=    4017 end=       4180      3892      4199 U=    16.72 T=   86.9 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 120. x2= 131. y1= -1.98 y2= -2.64 BEST
GP: Confirmed Hungary 6/1/2020        131    4017     4180    3892     4199    50   126 5/27/2020 
AAA2     1 Hungary Confirmed cc1=  .996990 cc2=  .695479 lx=  8.37829 if= 121 il= 131 6/1/2020   n=  10 now=    4017 end=       4351      3892      4199 U=    24.39 T=   77.5 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1= 121. x2= 131. y1= -1.78 y2= -2.19     
GP: Confirmed Hungary 6/1/2020        131    4017     4351    3892     4199    50   135 6/5/2020  
AAA2     1 Hungary Confirmed cc1=  .996806 cc2=  .680579 lx=  8.62829 if= 122 il= 131 6/1/2020   n=   9 now=    4017 end=       5587      3892      4199 U=    73.53 T=   56.2 p1=  39.1 p2=    71.9 ed=   229 9/7/2020    x1= 122. x2= 131. y1=  -.89 y2= -1.02     
GP: Confirmed Hungary 6/1/2020        131    4017     5587    3892     4199    50   229 9/7/2020  
AAA2     1 Hungary Confirmed cc1=  .995648 cc2=  .662315 lx=  9.22829 if= 123 il= 131 6/1/2020   n=   8 now=    4017 end=      10181      3892      4199 U=   198.38 T=  123.2 p1= 153.4 p2=    39.5 ed=   591 9/4/2021    x1= 123. x2= 131. y1=   .00 y2=  -.04     
GP: Confirmed Hungary 6/1/2020        131    4017    10181    3892     4199    50   591 9/4/2021  
AAA1     1 Hungary Confirmed cc1=  .995779 cc2=  .642226 lx=  8.33829 if= 124 il= 131 6/1/2020   n=   7 now=    4017 end=       4180      3892      4199 U=    17.36 T=   85.2 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 124. x2= 131. y1= -2.23 y2= -2.64 BEST
AAA2     1 Hungary Confirmed cc1= 1.000000 cc2=  .642226 lx=  8.23929 if= 124 il= 131 6/1/2020   n=   7 now=    4017 end=       4180      3892      4199 U=    17.36 T=   85.2 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 124. x2= 131. y1= -2.23 y2= -2.64 BEST
GP: Confirmed Hungary 6/1/2020        131    4017     4180    3892     4199    50   126 5/27/2020 
AAA2     1 Hungary Confirmed cc1=  .996608 cc2=  .618644 lx=  8.29829 if= 125 il= 131 6/1/2020   n=   6 now=    4017 end=       4016      3892      4199 U=     8.66 T=  101.1 p1=    .0 p2=   100.0 ed=   121 5/22/2020   x1= 125. x2= 131. y1= -2.76 y2= -3.45     
GP: Confirmed Hungary 6/1/2020        131    4017     4016    3892     4199    50   121 5/22/2020 
AAA2     1 Hungary Confirmed cc1=  .996081 cc2=  .587833 lx=  8.28829 if= 126 il= 131 6/1/2020   n=   5 now=    4017 end=       3977      3892      4199 U=     6.37 T=  106.6 p1=  -1.0 p2=   101.0 ed=   121 5/22/2020   x1= 126. x2= 131. y1= -3.05 y2= -3.83     
GP: Confirmed Hungary 6/1/2020        131    4017     3977    3892     4199    50   121 5/22/2020 
AAA1     1 Hungary Confirmed cc1=  .999407 cc2=  .894579 lx=  8.34829 if=  42 il= 132 6/2/2020   n=  90 now=    4017 end=       4222      3921      4229 U=    19.41 T=   81.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  42. x2= 132. y1=  2.04 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999415 cc2=  .894579 lx=  8.35129 if=  42 il= 132 6/2/2020   n=  90 now=    4017 end=       4222      3921      4229 U=    19.41 T=   81.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  42. x2= 132. y1=  2.04 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999438 cc2=  .894029 lx=  8.34829 if=  43 il= 132 6/2/2020   n=  89 now=    4017 end=       4222      3921      4229 U=    19.20 T=   82.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  43. x2= 132. y1=  2.04 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999441 cc2=  .894029 lx=  8.35029 if=  43 il= 132 6/2/2020   n=  89 now=    4017 end=       4222      3921      4229 U=    19.20 T=   82.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  43. x2= 132. y1=  2.04 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999439 cc2=  .893439 lx=  8.34829 if=  44 il= 132 6/2/2020   n=  88 now=    4017 end=       4222      3921      4229 U=    18.98 T=   82.6 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  44. x2= 132. y1=  2.04 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999441 cc2=  .893439 lx=  8.35029 if=  44 il= 132 6/2/2020   n=  88 now=    4017 end=       4222      3921      4229 U=    18.98 T=   82.6 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  44. x2= 132. y1=  2.04 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999423 cc2=  .892823 lx=  8.34829 if=  45 il= 132 6/2/2020   n=  87 now=    4017 end=       4222      3921      4229 U=    19.16 T=   82.2 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  45. x2= 132. y1=  1.94 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999424 cc2=  .892823 lx=  8.34929 if=  45 il= 132 6/2/2020   n=  87 now=    4017 end=       4222      3921      4229 U=    19.16 T=   82.2 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  45. x2= 132. y1=  1.94 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999422 cc2=  .892211 lx=  8.34829 if=  46 il= 132 6/2/2020   n=  86 now=    4017 end=       4222      3921      4229 U=    19.29 T=   81.8 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  46. x2= 132. y1=  1.86 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999422 cc2=  .892211 lx=  8.34929 if=  46 il= 132 6/2/2020   n=  86 now=    4017 end=       4222      3921      4229 U=    19.29 T=   81.8 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  46. x2= 132. y1=  1.86 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999444 cc2=  .891611 lx=  8.34829 if=  47 il= 132 6/2/2020   n=  85 now=    4017 end=       4222      3921      4229 U=    19.24 T=   82.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  47. x2= 132. y1=  1.82 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999444 cc2=  .891611 lx=  8.34829 if=  47 il= 132 6/2/2020   n=  85 now=    4017 end=       4222      3921      4229 U=    19.24 T=   82.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  47. x2= 132. y1=  1.82 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999462 cc2=  .890997 lx=  8.34829 if=  48 il= 132 6/2/2020   n=  84 now=    4017 end=       4222      3921      4229 U=    19.01 T=   82.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  48. x2= 132. y1=  1.82 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999464 cc2=  .890997 lx=  8.34729 if=  48 il= 132 6/2/2020   n=  84 now=    4017 end=       4222      3921      4229 U=    19.01 T=   82.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  48. x2= 132. y1=  1.82 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999454 cc2=  .890345 lx=  8.34829 if=  49 il= 132 6/2/2020   n=  83 now=    4017 end=       4222      3921      4229 U=    19.05 T=   82.4 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  49. x2= 132. y1=  1.75 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999457 cc2=  .890345 lx=  8.34629 if=  49 il= 132 6/2/2020   n=  83 now=    4017 end=       4222      3921      4229 U=    19.05 T=   82.4 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  49. x2= 132. y1=  1.75 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999450 cc2=  .889686 lx=  8.34829 if=  50 il= 132 6/2/2020   n=  82 now=    4017 end=       4222      3921      4229 U=    18.82 T=   83.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  50. x2= 132. y1=  1.75 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999456 cc2=  .889686 lx=  8.34529 if=  50 il= 132 6/2/2020   n=  82 now=    4017 end=       4222      3921      4229 U=    18.82 T=   83.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  50. x2= 132. y1=  1.75 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999431 cc2=  .888999 lx=  8.34829 if=  51 il= 132 6/2/2020   n=  81 now=    4017 end=       4222      3921      4229 U=    18.89 T=   82.9 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  51. x2= 132. y1=  1.69 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999438 cc2=  .888999 lx=  8.34529 if=  51 il= 132 6/2/2020   n=  81 now=    4017 end=       4222      3921      4229 U=    18.89 T=   82.9 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  51. x2= 132. y1=  1.69 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999413 cc2=  .888302 lx=  8.34829 if=  52 il= 132 6/2/2020   n=  80 now=    4017 end=       4222      3921      4229 U=    19.05 T=   82.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  52. x2= 132. y1=  1.60 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999423 cc2=  .888302 lx=  8.34529 if=  52 il= 132 6/2/2020   n=  80 now=    4017 end=       4222      3921      4229 U=    19.05 T=   82.5 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  52. x2= 132. y1=  1.60 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999411 cc2=  .887608 lx=  8.34829 if=  53 il= 132 6/2/2020   n=  79 now=    4017 end=       4222      3921      4229 U=    18.87 T=   82.9 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  53. x2= 132. y1=  1.59 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999426 cc2=  .887608 lx=  8.34429 if=  53 il= 132 6/2/2020   n=  79 now=    4017 end=       4222      3921      4229 U=    18.87 T=   82.9 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  53. x2= 132. y1=  1.59 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999393 cc2=  .886884 lx=  8.34829 if=  54 il= 132 6/2/2020   n=  78 now=    4017 end=       4222      3921      4229 U=    18.82 T=   83.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  54. x2= 132. y1=  1.54 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999411 cc2=  .886884 lx=  8.34429 if=  54 il= 132 6/2/2020   n=  78 now=    4017 end=       4222      3921      4229 U=    18.82 T=   83.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  54. x2= 132. y1=  1.54 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999371 cc2=  .886144 lx=  8.34829 if=  55 il= 132 6/2/2020   n=  77 now=    4017 end=       4222      3921      4229 U=    18.82 T=   83.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  55. x2= 132. y1=  1.49 y2= -2.60 BEST
AAA2     1 Hungary Confirmed cc1=  .999392 cc2=  .886144 lx=  8.34329 if=  55 il= 132 6/2/2020   n=  77 now=    4017 end=       4222      3921      4229 U=    18.82 T=   83.0 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  55. x2= 132. y1=  1.49 y2= -2.60 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4222    3921     4229    57   127 5/28/2020 
AAA1     1 Hungary Confirmed cc1=  .999350 cc2=  .885389 lx=  8.33829 if=  56 il= 132 6/2/2020   n=  76 now=    4017 end=       4180      3921      4229 U=    18.10 T=   82.3 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  56. x2= 132. y1=  1.45 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999374 cc2=  .885389 lx=  8.34329 if=  56 il= 132 6/2/2020   n=  76 now=    4017 end=       4180      3921      4229 U=    18.10 T=   82.3 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  56. x2= 132. y1=  1.45 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999328 cc2=  .884620 lx=  8.33829 if=  57 il= 132 6/2/2020   n=  75 now=    4017 end=       4180      3921      4229 U=    18.10 T=   82.3 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  57. x2= 132. y1=  1.40 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999351 cc2=  .884620 lx=  8.34329 if=  57 il= 132 6/2/2020   n=  75 now=    4017 end=       4180      3921      4229 U=    18.10 T=   82.3 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  57. x2= 132. y1=  1.40 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999305 cc2=  .883835 lx=  8.33829 if=  58 il= 132 6/2/2020   n=  74 now=    4017 end=       4180      3921      4229 U=    18.02 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  58. x2= 132. y1=  1.36 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999326 cc2=  .883835 lx=  8.34229 if=  58 il= 132 6/2/2020   n=  74 now=    4017 end=       4180      3921      4229 U=    18.02 T=   82.5 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  58. x2= 132. y1=  1.36 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999278 cc2=  .883031 lx=  8.33829 if=  59 il= 132 6/2/2020   n=  73 now=    4017 end=       4180      3921      4229 U=    18.00 T=   82.6 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  59. x2= 132. y1=  1.31 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999299 cc2=  .883031 lx=  8.34229 if=  59 il= 132 6/2/2020   n=  73 now=    4017 end=       4180      3921      4229 U=    18.00 T=   82.6 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  59. x2= 132. y1=  1.31 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
AAA1     1 Hungary Confirmed cc1=  .999249 cc2=  .882208 lx=  8.33829 if=  60 il= 132 6/2/2020   n=  72 now=    4017 end=       4180      3921      4229 U=    18.05 T=   82.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  60. x2= 132. y1=  1.24 y2= -2.75 BEST
AAA2     1 Hungary Confirmed cc1=  .999270 cc2=  .882208 lx=  8.34229 if=  60 il= 132 6/2/2020   n=  72 now=    4017 end=       4180      3921      4229 U=    18.05 T=   82.4 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  60. x2= 132. y1=  1.24 y2= -2.75 BEST
GP: Confirmed Hungary 6/2/2020        132    4017     4180    3921     4229    57   125 5/26/2020 
