TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16636.00000        9.71932
TAB:  US_Maryland_Prince_Georges_Prince_George_s Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999193 cc2=  .866740 lx= 10.00932 if=  71 il= 127 5/28/2020  n=  56 now=   16636 end=      22232     14508     20545 U=    25.46 T=  105.3 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  71. x2= 127. y1=  1.35 y2=  -.85     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22232   14508    20545    10   165 7/5/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999223 cc2=  .865593 lx= 10.02932 if=  72 il= 127 5/28/2020  n=  55 now=   16636 end=      22681     14508     20545 U=    26.03 T=  106.0 p1=  36.3 p2=    73.3 ed=   167 7/7/2020    x1=  72. x2= 127. y1=  1.31 y2=  -.81     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22681   14508    20545    10   167 7/7/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999257 cc2=  .864417 lx= 10.03932 if=  73 il= 127 5/28/2020  n=  54 now=   16636 end=      22909     14508     20545 U=    26.31 T=  106.4 p1=  37.7 p2=    72.6 ed=   168 7/8/2020    x1=  73. x2= 127. y1=  1.27 y2=  -.78     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22909   14508    20545    10   168 7/8/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999310 cc2=  .863227 lx= 10.05932 if=  74 il= 127 5/28/2020  n=  53 now=   16636 end=      23372     14508     20545 U=    27.01 T=  107.0 p1=  40.5 p2=    71.2 ed=   170 7/10/2020   x1=  74. x2= 127. y1=  1.22 y2=  -.74     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23372   14508    20545    10   170 7/10/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999344 cc2=  .861983 lx= 10.06932 if=  75 il= 127 5/28/2020  n=  52 now=   16636 end=      23607     14508     20545 U=    27.39 T=  107.3 p1=  41.9 p2=    70.5 ed=   171 7/11/2020   x1=  75. x2= 127. y1=  1.18 y2=  -.72     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23607   14508    20545    10   171 7/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999375 cc2=  .860700 lx= 10.08932 if=  76 il= 127 5/28/2020  n=  51 now=   16636 end=      24084     14508     20545 U=    27.86 T=  108.1 p1=  44.8 p2=    69.1 ed=   173 7/13/2020   x1=  76. x2= 127. y1=  1.15 y2=  -.68     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24084   14508    20545    10   173 7/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999447 cc2=  .859419 lx= 10.10932 if=  77 il= 127 5/28/2020  n=  50 now=   16636 end=      24571     14508     20545 U=    29.13 T=  108.3 p1=  47.7 p2=    67.7 ed=   177 7/17/2020   x1=  77. x2= 127. y1=  1.08 y2=  -.64     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24571   14508    20545    10   177 7/17/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999419 cc2=  .857998 lx= 10.11932 if=  78 il= 127 5/28/2020  n=  49 now=   16636 end=      24817     14508     20545 U=    29.53 T=  108.6 p1=  49.2 p2=    67.0 ed=   178 7/18/2020   x1=  78. x2= 127. y1=  1.04 y2=  -.62     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24817   14508    20545    10   178 7/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999384 cc2=  .856527 lx= 10.11932 if=  79 il= 127 5/28/2020  n=  48 now=   16636 end=      24817     14508     20545 U=    29.91 T=  108.4 p1=  49.2 p2=    67.0 ed=   178 7/18/2020   x1=  79. x2= 127. y1=   .98 y2=  -.62     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24817   14508    20545    10   178 7/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999357 cc2=  .855020 lx= 10.10932 if=  80 il= 127 5/28/2020  n=  47 now=   16636 end=      24571     14508     20545 U=    29.82 T=  107.9 p1=  47.7 p2=    67.7 ed=   178 7/18/2020   x1=  80. x2= 127. y1=   .94 y2=  -.64     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24571   14508    20545    10   178 7/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999358 cc2=  .853493 lx= 10.09932 if=  81 il= 127 5/28/2020  n=  46 now=   16636 end=      24326     14508     20545 U=    29.32 T=  107.6 p1=  46.2 p2=    68.4 ed=   176 7/16/2020   x1=  81. x2= 127. y1=   .91 y2=  -.66     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24326   14508    20545    10   176 7/16/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999339 cc2=  .851897 lx= 10.08932 if=  82 il= 127 5/28/2020  n=  45 now=   16636 end=      24084     14508     20545 U=    29.01 T=  107.3 p1=  44.8 p2=    69.1 ed=   175 7/15/2020   x1=  82. x2= 127. y1=   .87 y2=  -.68     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24084   14508    20545    10   175 7/15/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999323 cc2=  .850252 lx= 10.07932 if=  83 il= 127 5/28/2020  n=  44 now=   16636 end=      23844     14508     20545 U=    28.60 T=  107.0 p1=  43.3 p2=    69.8 ed=   174 7/14/2020   x1=  83. x2= 127. y1=   .84 y2=  -.70     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23844   14508    20545    10   174 7/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999298 cc2=  .848543 lx= 10.06932 if=  84 il= 127 5/28/2020  n=  43 now=   16636 end=      23607     14508     20545 U=    28.18 T=  106.7 p1=  41.9 p2=    70.5 ed=   173 7/13/2020   x1=  84. x2= 127. y1=   .81 y2=  -.72     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23607   14508    20545    10   173 7/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999263 cc2=  .846765 lx= 10.05932 if=  85 il= 127 5/28/2020  n=  42 now=   16636 end=      23372     14508     20545 U=    27.89 T=  106.3 p1=  40.5 p2=    71.2 ed=   172 7/12/2020   x1=  85. x2= 127. y1=   .77 y2=  -.74     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23372   14508    20545    10   172 7/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999232 cc2=  .844928 lx= 10.04932 if=  86 il= 127 5/28/2020  n=  41 now=   16636 end=      23140     14508     20545 U=    27.67 T=  105.9 p1=  39.1 p2=    71.9 ed=   171 7/11/2020   x1=  86. x2= 127. y1=   .72 y2=  -.76     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23140   14508    20545    10   171 7/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999224 cc2=  .843050 lx= 10.03932 if=  87 il= 127 5/28/2020  n=  40 now=   16636 end=      22909     14508     20545 U=    27.27 T=  105.6 p1=  37.7 p2=    72.6 ed=   169 7/9/2020    x1=  87. x2= 127. y1=   .68 y2=  -.78     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22909   14508    20545    10   169 7/9/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999213 cc2=  .841099 lx= 10.02932 if=  88 il= 127 5/28/2020  n=  39 now=   16636 end=      22681     14508     20545 U=    26.81 T=  105.4 p1=  36.3 p2=    73.3 ed=   168 7/8/2020    x1=  88. x2= 127. y1=   .65 y2=  -.81     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22681   14508    20545    10   168 7/8/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999189 cc2=  .839061 lx= 10.01932 if=  89 il= 127 5/28/2020  n=  38 now=   16636 end=      22456     14508     20545 U=    26.47 T=  105.1 p1=  35.0 p2=    74.1 ed=   167 7/7/2020    x1=  89. x2= 127. y1=   .61 y2=  -.83     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22456   14508    20545    10   167 7/7/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999174 cc2=  .836953 lx= 10.00932 if=  90 il= 127 5/28/2020  n=  37 now=   16636 end=      22232     14508     20545 U=    25.87 T=  105.0 p1=  33.6 p2=    74.8 ed=   166 7/6/2020    x1=  90. x2= 127. y1=   .58 y2=  -.85     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22232   14508    20545    10   166 7/6/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999122 cc2=  .834723 lx=  9.99932 if=  91 il= 127 5/28/2020  n=  36 now=   16636 end=      22011     14508     20545 U=    25.22 T=  104.9 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  91. x2= 127. y1=   .55 y2=  -.87     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22011   14508    20545    10   164 7/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999048 cc2=  .832381 lx=  9.99932 if=  92 il= 127 5/28/2020  n=  35 now=   16636 end=      22011     14508     20545 U=    25.21 T=  104.9 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  92. x2= 127. y1=   .51 y2=  -.87     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22011   14508    20545    10   164 7/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998965 cc2=  .829934 lx=  9.99932 if=  93 il= 127 5/28/2020  n=  34 now=   16636 end=      22011     14508     20545 U=    25.17 T=  105.0 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  93. x2= 127. y1=   .48 y2=  -.87     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22011   14508    20545    10   164 7/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998874 cc2=  .827375 lx= 10.00932 if=  94 il= 127 5/28/2020  n=  33 now=   16636 end=      22232     14508     20545 U=    25.80 T=  105.0 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  94. x2= 127. y1=   .43 y2=  -.85     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22232   14508    20545    10   165 7/5/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998778 cc2=  .824700 lx=  9.99932 if=  95 il= 127 5/28/2020  n=  32 now=   16636 end=      22011     14508     20545 U=    25.19 T=  105.0 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  95. x2= 127. y1=   .40 y2=  -.87     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22011   14508    20545    10   164 7/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998661 cc2=  .821884 lx=  9.99932 if=  96 il= 127 5/28/2020  n=  31 now=   16636 end=      22011     14508     20545 U=    25.14 T=  105.0 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  96. x2= 127. y1=   .36 y2=  -.87     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22011   14508    20545    10   164 7/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998533 cc2=  .818928 lx= 10.00932 if=  97 il= 127 5/28/2020  n=  30 now=   16636 end=      22232     14508     20545 U=    25.30 T=  105.5 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  97. x2= 127. y1=   .33 y2=  -.85     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22232   14508    20545    10   165 7/5/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998433 cc2=  .815859 lx= 10.02932 if=  98 il= 127 5/28/2020  n=  29 now=   16636 end=      22681     14508     20545 U=    25.81 T=  106.2 p1=  36.3 p2=    73.3 ed=   167 7/7/2020    x1=  98. x2= 127. y1=   .32 y2=  -.81     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    22681   14508    20545    10   167 7/7/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998451 cc2=  .812756 lx= 10.06932 if=  99 il= 127 5/28/2020  n=  28 now=   16636 end=      23607     14508     20545 U=    27.21 T=  107.4 p1=  41.9 p2=    70.5 ed=   171 7/11/2020   x1=  99. x2= 127. y1=   .31 y2=  -.72     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23607   14508    20545    10   171 7/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998663 cc2=  .809681 lx= 10.15932 if= 100 il= 127 5/28/2020  n=  27 now=   16636 end=      25830     14508     20545 U=    31.92 T=  109.4 p1=  55.3 p2=    64.4 ed=   184 7/24/2020   x1= 100. x2= 127. y1=   .30 y2=  -.55     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    25830   14508    20545    10   184 7/24/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998509 cc2=  .806059 lx= 10.15932 if= 101 il= 127 5/28/2020  n=  26 now=   16636 end=      25830     14508     20545 U=    32.01 T=  109.4 p1=  55.3 p2=    64.4 ed=   184 7/24/2020   x1= 101. x2= 127. y1=   .26 y2=  -.55     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    25830   14508    20545    10   184 7/24/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998334 cc2=  .802218 lx= 10.14932 if= 102 il= 127 5/28/2020  n=  25 now=   16636 end=      25573     14508     20545 U=    31.64 T=  109.0 p1=  53.7 p2=    65.1 ed=   183 7/23/2020   x1= 102. x2= 127. y1=   .22 y2=  -.57     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    25573   14508    20545    10   183 7/23/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998135 cc2=  .798135 lx= 10.13932 if= 103 il= 127 5/28/2020  n=  24 now=   16636 end=      25319     14508     20545 U=    31.14 T=  108.8 p1=  52.2 p2=    65.7 ed=   182 7/22/2020   x1= 103. x2= 127. y1=   .19 y2=  -.59     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    25319   14508    20545    10   182 7/22/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997896 cc2=  .793772 lx= 10.11932 if= 104 il= 127 5/28/2020  n=  23 now=   16636 end=      24817     14508     20545 U=    30.07 T=  108.3 p1=  49.2 p2=    67.0 ed=   179 7/19/2020   x1= 104. x2= 127. y1=   .14 y2=  -.62     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24817   14508    20545    10   179 7/19/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997616 cc2=  .789102 lx= 10.13932 if= 105 il= 127 5/28/2020  n=  22 now=   16636 end=      25319     14508     20545 U=    30.88 T=  108.9 p1=  52.2 p2=    65.7 ed=   181 7/21/2020   x1= 105. x2= 127. y1=   .13 y2=  -.59     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    25319   14508    20545    10   181 7/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997289 cc2=  .784088 lx= 10.16932 if= 106 il= 127 5/28/2020  n=  21 now=   16636 end=      26090     14508     20545 U=    32.51 T=  109.7 p1=  56.8 p2=    63.8 ed=   186 7/26/2020   x1= 106. x2= 127. y1=   .11 y2=  -.53     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    26090   14508    20545    10   186 7/26/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996890 cc2=  .778672 lx= 10.13932 if= 107 il= 127 5/28/2020  n=  20 now=   16636 end=      25319     14508     20545 U=    31.75 T=  108.4 p1=  52.2 p2=    65.7 ed=   183 7/23/2020   x1= 107. x2= 127. y1=   .04 y2=  -.59     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    25319   14508    20545    10   183 7/23/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996608 cc2=  .773001 lx= 10.04932 if= 108 il= 127 5/28/2020  n=  19 now=   16636 end=      23140     14508     20545 U=    27.93 T=  105.7 p1=  39.1 p2=    71.9 ed=   171 7/11/2020   x1= 108. x2= 127. y1=  -.08 y2=  -.76     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    23140   14508    20545    10   171 7/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996534 cc2=  .767119 lx=  9.95932 if= 109 il= 127 5/28/2020  n=  18 now=   16636 end=      21148     14508     20545 U=    23.89 T=  103.7 p1=  27.1 p2=    78.7 ed=   160 6/30/2020   x1= 109. x2= 127. y1=  -.22 y2=  -.98     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    21148   14508    20545    10   160 6/30/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996819 cc2=  .761117 lx=  9.86932 if= 110 il= 127 5/28/2020  n=  17 now=   16636 end=      19328     14508     20545 U=    19.34 T=  102.8 p1=  16.2 p2=    86.1 ed=   148 6/18/2020   x1= 110. x2= 127. y1=  -.37 y2= -1.25     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    19328   14508    20545    10   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996957 cc2=  .754422 lx=  9.81932 if= 111 il= 127 5/28/2020  n=  16 now=   16636 end=      18385     14508     20545 U=    16.63 T=  103.0 p1=  10.5 p2=    90.5 ed=   142 6/12/2020   x1= 111. x2= 127. y1=  -.48 y2= -1.44     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    18385   14508    20545    10   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996837 cc2=  .746837 lx=  9.78932 if= 112 il= 127 5/28/2020  n=  15 now=   16636 end=      17842     14508     20545 U=    14.75 T=  103.8 p1=   7.2 p2=    93.2 ed=   138 6/8/2020    x1= 112. x2= 127. y1=  -.56 y2= -1.58     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    17842   14508    20545    10   138 6/8/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996233 cc2=  .738034 lx=  9.77932 if= 113 il= 127 5/28/2020  n=  14 now=   16636 end=      17664     14508     20545 U=    14.27 T=  103.8 p1=   6.2 p2=    94.2 ed=   137 6/7/2020    x1= 113. x2= 127. y1=  -.64 y2= -1.63     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    17664   14508    20545    10   137 6/7/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .995554 cc2=  .728293 lx=  9.75932 if= 114 il= 127 5/28/2020  n=  13 now=   16636 end=      17314     14508     20545 U=    13.22 T=  104.1 p1=   4.1 p2=    96.1 ed=   135 6/5/2020    x1= 114. x2= 127. y1=  -.75 y2= -1.73     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    17314   14508    20545    10   135 6/5/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .994721 cc2=  .717371 lx=  9.73932 if= 115 il= 127 5/28/2020  n=  12 now=   16636 end=      16972     14508     20545 U=    11.88 T=  105.0 p1=   2.0 p2=    98.0 ed=   133 6/3/2020    x1= 115. x2= 127. y1=  -.84 y2= -1.85     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    16972   14508    20545    10   133 6/3/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993281 cc2=  .704606 lx=  9.73932 if= 116 il= 127 5/28/2020  n=  11 now=   16636 end=      16972     14508     20545 U=    11.59 T=  105.5 p1=   2.0 p2=    98.0 ed=   132 6/2/2020    x1= 116. x2= 127. y1=  -.90 y2= -1.85     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    16972   14508    20545    10   132 6/2/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .991619 cc2=  .690108 lx=  9.75932 if= 117 il= 127 5/28/2020  n=  10 now=   16636 end=      17314     14508     20545 U=    12.26 T=  105.8 p1=   4.1 p2=    96.1 ed=   134 6/4/2020    x1= 117. x2= 127. y1=  -.92 y2= -1.73     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    17314   14508    20545    10   134 6/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .993710 cc2=  .677482 lx= 10.08932 if= 118 il= 127 5/28/2020  n=   9 now=   16636 end=      24084     14508     20545 U=    31.12 T=  105.9 p1=  44.8 p2=    69.1 ed=   179 7/19/2020   x1= 118. x2= 127. y1=  -.39 y2=  -.68     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/28/2020       127   16636    24084   14508    20545    10   179 7/19/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999325 cc2=  .888214 lx=  9.94932 if=  48 il= 128 5/29/2020  n=  80 now=   16636 end=      20938     14773     22433 U=    24.74 T=  101.9 p1=  25.9 p2=    79.5 ed=   160 6/30/2020   x1=  48. x2= 128. y1=  2.18 y2= -1.05     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20938   14773    22433    13   160 6/30/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999354 cc2=  .887550 lx=  9.94932 if=  49 il= 128 5/29/2020  n=  79 now=   16636 end=      20938     14773     22433 U=    24.43 T=  102.3 p1=  25.9 p2=    79.5 ed=   159 6/29/2020   x1=  49. x2= 128. y1=  2.18 y2= -1.05     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20938   14773    22433    13   159 6/29/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999347 cc2=  .886838 lx=  9.94932 if=  50 il= 128 5/29/2020  n=  78 now=   16636 end=      20938     14773     22433 U=    24.37 T=  102.3 p1=  25.9 p2=    79.5 ed=   159 6/29/2020   x1=  50. x2= 128. y1=  2.15 y2= -1.05     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20938   14773    22433    13   159 6/29/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999338 cc2=  .886111 lx=  9.93932 if=  51 il= 128 5/29/2020  n=  77 now=   16636 end=      20729     14773     22433 U=    24.21 T=  101.8 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  51. x2= 128. y1=  2.10 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999339 cc2=  .885378 lx=  9.93932 if=  52 il= 128 5/29/2020  n=  76 now=   16636 end=      20729     14773     22433 U=    24.04 T=  102.0 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  52. x2= 128. y1=  2.08 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999324 cc2=  .884616 lx=  9.93932 if=  53 il= 128 5/29/2020  n=  75 now=   16636 end=      20729     14773     22433 U=    23.73 T=  102.3 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  53. x2= 128. y1=  2.08 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999297 cc2=  .883827 lx=  9.93932 if=  54 il= 128 5/29/2020  n=  74 now=   16636 end=      20729     14773     22433 U=    23.75 T=  102.3 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  54. x2= 128. y1=  2.03 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999268 cc2=  .883020 lx=  9.93932 if=  55 il= 128 5/29/2020  n=  73 now=   16636 end=      20729     14773     22433 U=    23.78 T=  102.3 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  55. x2= 128. y1=  1.99 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999238 cc2=  .882197 lx=  9.93932 if=  56 il= 128 5/29/2020  n=  72 now=   16636 end=      20729     14773     22433 U=    23.84 T=  102.2 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  56. x2= 128. y1=  1.94 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999208 cc2=  .881357 lx=  9.92932 if=  57 il= 128 5/29/2020  n=  71 now=   16636 end=      20523     14773     22433 U=    23.44 T=  101.9 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  57. x2= 128. y1=  1.92 y2= -1.11     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20523   14773    22433    13   157 6/27/2020 
