TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3174.00000        8.06275
TAB:  US_Virginia_Loudoun Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996813 cc2=  .850948 lx= 10.06275 if=  90 il= 136 6/6/2020   n=  46 now=    3174 end=      23452      2939      5921 U=    72.58 T=  189.1 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  90. x2= 136. y1=  1.36 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   360 1/16/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996600 cc2=  .849158 lx= 10.06275 if=  91 il= 136 6/6/2020   n=  45 now=    3174 end=      23452      2939      5921 U=    71.43 T=  188.2 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  91. x2= 136. y1=  1.36 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   356 1/12/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996399 cc2=  .847328 lx= 10.06275 if=  92 il= 136 6/6/2020   n=  44 now=    3174 end=      23452      2939      5921 U=    71.23 T=  188.1 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  92. x2= 136. y1=  1.35 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   356 1/12/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996202 cc2=  .845446 lx= 10.06275 if=  93 il= 136 6/6/2020   n=  43 now=    3174 end=      23452      2939      5921 U=    71.44 T=  188.2 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  93. x2= 136. y1=  1.33 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   356 1/12/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995980 cc2=  .843482 lx= 10.06275 if=  94 il= 136 6/6/2020   n=  42 now=    3174 end=      23452      2939      5921 U=    71.81 T=  188.5 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1=  94. x2= 136. y1=  1.32 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   357 1/13/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995720 cc2=  .841417 lx= 10.06275 if=  95 il= 136 6/6/2020   n=  41 now=    3174 end=      23452      2939      5921 U=    71.93 T=  188.6 p1= 638.9 p2=    13.5 ed=   358 1/14/2021   x1=  95. x2= 136. y1=  1.30 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   358 1/14/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995122 cc2=  .837008 lx= 10.06275 if=  97 il= 136 6/6/2020   n=  39 now=    3174 end=      23452      2939      5921 U=    73.57 T=  189.8 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  97. x2= 136. y1=  1.26 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   363 1/19/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993400 cc2=  .824370 lx= 10.06275 if= 102 il= 136 6/6/2020   n=  34 now=    3174 end=      23452      2939      5921 U=    77.18 T=  192.4 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1= 102. x2= 136. y1=  1.17 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   374 1/30/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993592 cc2=  .819514 lx= 10.06275 if= 104 il= 136 6/6/2020   n=  32 now=    3174 end=      23452      2939      5921 U=    76.42 T=  191.9 p1= 638.9 p2=    13.5 ed=   372 1/28/2021   x1= 104. x2= 136. y1=  1.15 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   372 1/28/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993778 cc2=  .817001 lx= 10.06275 if= 105 il= 136 6/6/2020   n=  31 now=    3174 end=      23452      2939      5921 U=    75.57 T=  191.2 p1= 638.9 p2=    13.5 ed=   369 1/25/2021   x1= 105. x2= 136. y1=  1.14 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   369 1/25/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993283 cc2=  .804301 lx= 10.06275 if= 109 il= 136 6/6/2020   n=  27 now=    3174 end=      23452      2939      5921 U=    72.93 T=  189.3 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1= 109. x2= 136. y1=  1.10 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   361 1/17/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993023 cc2=  .800573 lx= 10.06275 if= 110 il= 136 6/6/2020   n=  26 now=    3174 end=      23452      2939      5921 U=    72.23 T=  188.8 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1= 110. x2= 136. y1=  1.09 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   359 1/15/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .992110 cc2=  .792110 lx=  9.02275 if= 112 il= 136 6/6/2020   n=  24 now=    3174 end=       8289      2939      5921 U=    40.86 T=  137.5 p1= 161.2 p2=    38.3 ed=   233 9/11/2020   x1= 112. x2= 136. y1=   .62 y2=   .04     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     8289    2939     5921     4   233 9/11/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .992017 cc2=  .787892 lx=  8.70275 if= 113 il= 136 6/6/2020   n=  23 now=    3174 end=       6019      2939      5921 U=    31.07 T=  125.7 p1=  89.6 p2=    52.7 ed=   198 8/7/2020    x1= 113. x2= 136. y1=   .41 y2=  -.33     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     6019    2939     5921     4   198 8/7/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .992414 cc2=  .783900 lx=  8.50275 if= 114 il= 136 6/6/2020   n=  22 now=    3174 end=       4928      2939      5921 U=    24.32 T=  120.0 p1=  55.3 p2=    64.4 ed=   177 7/17/2020   x1= 114. x2= 136. y1=   .24 y2=  -.66     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     4928    2939     5921     4   177 7/17/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .992832 cc2=  .779632 lx=  8.38275 if= 115 il= 136 6/6/2020   n=  21 now=    3174 end=       4371      2939      5921 U=    20.29 T=  117.3 p1=  37.7 p2=    72.6 ed=   165 7/5/2020    x1= 115. x2= 136. y1=   .11 y2=  -.92     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     4371    2939     5921     4   165 7/5/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993659 cc2=  .775441 lx=  8.30275 if= 116 il= 136 6/6/2020   n=  20 now=    3174 end=       4034      2939      5921 U=    17.02 T=  116.4 p1=  27.1 p2=    78.7 ed=   156 6/26/2020   x1= 116. x2= 136. y1=   .03 y2= -1.15     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     4034    2939     5921     4   156 6/26/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993843 cc2=  .770236 lx=  8.25275 if= 117 il= 136 6/6/2020   n=  19 now=    3174 end=       3838      2939      5921 U=    14.98 T=  116.2 p1=  20.9 p2=    82.7 ed=   151 6/21/2020   x1= 117. x2= 136. y1=  -.05 y2= -1.32     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     3838    2939     5921     4   151 6/21/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .993652 cc2=  .764236 lx=  8.21275 if= 118 il= 136 6/6/2020   n=  18 now=    3174 end=       3687      2939      5921 U=    13.26 T=  116.3 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1= 118. x2= 136. y1=  -.13 y2= -1.48     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     3687    2939     5921     4   147 6/17/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .992927 cc2=  .757224 lx=  8.19275 if= 119 il= 136 6/6/2020   n=  17 now=    3174 end=       3614      2939      5921 U=    12.26 T=  116.7 p1=  13.9 p2=    87.8 ed=   145 6/15/2020   x1= 119. x2= 136. y1=  -.19 y2= -1.58     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     3614    2939     5921     4   145 6/15/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .991685 cc2=  .749149 lx=  8.18275 if= 120 il= 136 6/6/2020   n=  16 now=    3174 end=       3578      2939      5921 U=    12.03 T=  116.4 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1= 120. x2= 136. y1=  -.30 y2= -1.62     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174     3578    2939     5921     4   144 6/14/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .971564 cc2=  .563316 lx= 10.06275 if= 131 il= 136 6/6/2020   n=   5 now=    3174 end=      23452      2939      5921 U=    90.23 T=  201.9 p1= 638.9 p2=    13.5 ed=   414 3/11/2021   x1= 131. x2= 136. y1=   .79 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 6/6/2020        136    3174    -        2939     5921     4   414 3/11/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995290 cc2=  .889881 lx=  8.67275 if=  48 il= 137 6/7/2020   n=  89 now=    3174 end=       5841      3094      6038 U=    34.05 T=  121.6 p1=  84.0 p2=    54.3 ed=   201 8/10/2020   x1=  48. x2= 137. y1=  2.16 y2=  -.45     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     5841    3094     6038     4   201 8/10/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995204 cc2=  .889205 lx=  8.68275 if=  49 il= 137 6/7/2020   n=  88 now=    3174 end=       5900      3094      6038 U=    33.86 T=  122.2 p1=  85.9 p2=    53.8 ed=   202 8/11/2020   x1=  49. x2= 137. y1=  2.16 y2=  -.44     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     5900    3094     6038     4   202 8/11/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .995200 cc2=  .888599 lx=  8.70275 if=  50 il= 137 6/7/2020   n=  87 now=    3174 end=       6019      3094      6038 U=    34.97 T=  122.8 p1=  89.6 p2=    52.7 ed=   205 8/14/2020   x1=  50. x2= 137. y1=  2.08 y2=  -.41 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995200 cc2=  .888599 lx=  8.70075 if=  50 il= 137 6/7/2020   n=  87 now=    3174 end=       6019      3094      6038 U=    34.97 T=  122.8 p1=  89.6 p2=    52.7 ed=   205 8/14/2020   x1=  50. x2= 137. y1=  2.08 y2=  -.41 BEST
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6019    3094     6038     4   205 8/14/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .995086 cc2=  .887875 lx=  8.71275 if=  51 il= 137 6/7/2020   n=  86 now=    3174 end=       6079      3094      6038 U=    35.50 T=  123.1 p1=  91.5 p2=    52.2 ed=   206 8/15/2020   x1=  51. x2= 137. y1=  2.03 y2=  -.39 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995086 cc2=  .887875 lx=  8.71075 if=  51 il= 137 6/7/2020   n=  86 now=    3174 end=       6079      3094      6038 U=    35.50 T=  123.1 p1=  91.5 p2=    52.2 ed=   206 8/15/2020   x1=  51. x2= 137. y1=  2.03 y2=  -.39 BEST
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6079    3094     6038     4   206 8/15/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .994938 cc2=  .887105 lx=  8.71275 if=  52 il= 137 6/7/2020   n=  85 now=    3174 end=       6079      3094      6038 U=    36.13 T=  122.8 p1=  91.5 p2=    52.2 ed=   208 8/17/2020   x1=  52. x2= 137. y1=  1.96 y2=  -.39 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994938 cc2=  .887105 lx=  8.71675 if=  52 il= 137 6/7/2020   n=  85 now=    3174 end=       6079      3094      6038 U=    36.13 T=  122.8 p1=  91.5 p2=    52.2 ed=   208 8/17/2020   x1=  52. x2= 137. y1=  1.96 y2=  -.39 BEST
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6079    3094     6038     4   208 8/17/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .994757 cc2=  .886292 lx=  8.71275 if=  53 il= 137 6/7/2020   n=  84 now=    3174 end=       6079      3094      6038 U=    35.70 T=  123.0 p1=  91.5 p2=    52.2 ed=   207 8/16/2020   x1=  53. x2= 137. y1=  1.96 y2=  -.39 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994757 cc2=  .886292 lx=  8.71775 if=  53 il= 137 6/7/2020   n=  84 now=    3174 end=       6079      3094      6038 U=    35.70 T=  123.0 p1=  91.5 p2=    52.2 ed=   207 8/16/2020   x1=  53. x2= 137. y1=  1.96 y2=  -.39 BEST
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6079    3094     6038     4   207 8/16/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994580 cc2=  .885471 lx=  8.72275 if=  54 il= 137 6/7/2020   n=  83 now=    3174 end=       6141      3094      6038 U=    35.48 T=  123.6 p1=  93.5 p2=    51.7 ed=   207 8/16/2020   x1=  54. x2= 137. y1=  1.96 y2=  -.38     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6141    3094     6038     4   207 8/16/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994436 cc2=  .884671 lx=  8.73275 if=  55 il= 137 6/7/2020   n=  82 now=    3174 end=       6202      3094      6038 U=    35.25 T=  124.2 p1=  95.4 p2=    51.2 ed=   207 8/16/2020   x1=  55. x2= 137. y1=  1.96 y2=  -.36     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6202    3094     6038     4   207 8/16/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994365 cc2=  .883933 lx=  8.75275 if=  56 il= 137 6/7/2020   n=  81 now=    3174 end=       6328      3094      6038 U=    35.20 T=  125.2 p1=  99.4 p2=    50.2 ed=   208 8/17/2020   x1=  56. x2= 137. y1=  1.97 y2=  -.33     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6328    3094     6038     4   208 8/17/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994429 cc2=  .883318 lx=  8.78275 if=  57 il= 137 6/7/2020   n=  80 now=    3174 end=       6520      3094      6038 U=    35.34 T=  126.6 p1= 105.4 p2=    48.7 ed=   210 8/19/2020   x1=  57. x2= 137. y1=  1.97 y2=  -.29     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6520    3094     6038     4   210 8/19/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994726 cc2=  .882922 lx=  8.82275 if=  58 il= 137 6/7/2020   n=  79 now=    3174 end=       6786      3094      6038 U=    37.05 T=  128.1 p1= 113.8 p2=    46.8 ed=   215 8/24/2020   x1=  58. x2= 137. y1=  1.89 y2=  -.24     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6786    3094     6038     4   215 8/24/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994798 cc2=  .882289 lx=  8.85275 if=  59 il= 137 6/7/2020   n=  78 now=    3174 end=       6993      3094      6038 U=    38.41 T=  129.2 p1= 120.3 p2=    45.4 ed=   219 8/28/2020   x1=  59. x2= 137. y1=  1.83 y2=  -.20     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     6993    3094     6038     4   219 8/28/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994735 cc2=  .881507 lx=  8.88275 if=  60 il= 137 6/7/2020   n=  77 now=    3174 end=       7206      3094      6038 U=    38.73 T=  130.5 p1= 127.0 p2=    44.0 ed=   221 8/30/2020   x1=  60. x2= 137. y1=  1.82 y2=  -.17     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     7206    3094     6038     4   221 8/30/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .994765 cc2=  .880804 lx=  8.91275 if=  61 il= 137 6/7/2020   n=  76 now=    3174 end=       7426      3094      6038 U=    38.81 T=  131.8 p1= 134.0 p2=    42.7 ed=   223 9/1/2020    x1=  61. x2= 137. y1=  1.83 y2=  -.13     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     7426    3094     6038     4   223 9/1/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995023 cc2=  .880315 lx=  8.97275 if=  62 il= 137 6/7/2020   n=  75 now=    3174 end=       7885      3094      6038 U=    40.06 T=  134.3 p1= 148.4 p2=    40.3 ed=   228 9/6/2020    x1=  62. x2= 137. y1=  1.81 y2=  -.07     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     7885    3094     6038     4   228 9/6/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .995389 cc2=  .879919 lx=  9.04275 if=  63 il= 137 6/7/2020   n=  74 now=    3174 end=       8456      3094      6038 U=    41.25 T=  137.2 p1= 166.4 p2=    37.5 ed=   234 9/12/2020   x1=  63. x2= 137. y1=  1.80 y2=   .01     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     8456    3094     6038     4   234 9/12/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996034 cc2=  .879786 lx=  9.14275 if=  64 il= 137 6/7/2020   n=  73 now=    3174 end=       9346      3094      6038 U=    43.99 T=  141.4 p1= 194.5 p2=    34.0 ed=   245 9/23/2020   x1=  64. x2= 137. y1=  1.76 y2=   .10     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174     9346    3094     6038     4   245 9/23/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996590 cc2=  .879549 lx=  9.26275 if=  65 il= 137 6/7/2020   n=  72 now=    3174 end=      10538      3094      6038 U=    47.95 T=  146.8 p1= 232.0 p2=    30.1 ed=   259 10/7/2020   x1=  65. x2= 137. y1=  1.71 y2=   .20     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   259 10/7/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996815 cc2=  .878964 lx=  9.34275 if=  66 il= 137 6/7/2020   n=  71 now=    3174 end=      11415      3094      6038 U=    50.31 T=  150.4 p1= 259.6 p2=    27.8 ed=   269 10/17/2020  x1=  66. x2= 137. y1=  1.68 y2=   .27     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   269 10/17/2020
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .996966 cc2=  .878288 lx=  9.42275 if=  67 il= 137 6/7/2020   n=  70 now=    3174 end=      12366      3094      6038 U=    52.09 T=  154.0 p1= 289.6 p2=    25.7 ed=   276 10/24/2020  x1=  67. x2= 137. y1=  1.67 y2=   .33     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   276 10/24/2020
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998013 cc2=  .876745 lx=  9.88275 if=  70 il= 137 6/7/2020   n=  67 now=    3174 end=      19589      3094      6038 U=    64.34 T=  176.4 p1= 517.2 p2=    16.2 ed=   328 12/15/2020  x1=  70. x2= 137. y1=  1.65 y2=   .61     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   328 12/15/2020
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998131 cc2=  .875961 lx= 10.00275 if=  71 il= 137 6/7/2020   n=  66 now=    3174 end=      22087      3094      6038 U=    67.75 T=  182.8 p1= 595.9 p2=    14.4 ed=   342 12/29/2020  x1=  71. x2= 137. y1=  1.65 y2=   .68     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   342 12/29/2020
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998201 cc2=  .875110 lx= 10.06275 if=  72 il= 137 6/7/2020   n=  65 now=    3174 end=      23452      3094      6038 U=    69.01 T=  185.7 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  72. x2= 137. y1=  1.65 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   348 1/4/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998310 cc2=  .874275 lx= 10.06275 if=  73 il= 137 6/7/2020   n=  64 now=    3174 end=      23452      3094      6038 U=    70.02 T=  186.4 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  73. x2= 137. y1=  1.62 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   351 1/7/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998331 cc2=  .873331 lx= 10.06275 if=  74 il= 137 6/7/2020   n=  63 now=    3174 end=      23452      3094      6038 U=    70.59 T=  186.8 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  74. x2= 137. y1=  1.60 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   353 1/9/2021  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998316 cc2=  .872328 lx= 10.06275 if=  75 il= 137 6/7/2020   n=  62 now=    3174 end=      23452      3094      6038 U=    71.41 T=  187.4 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1=  75. x2= 137. y1=  1.57 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   355 1/11/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998257 cc2=  .871256 lx= 10.06275 if=  76 il= 137 6/7/2020   n=  61 now=    3174 end=      23452      3094      6038 U=    72.10 T=  187.9 p1= 638.9 p2=    13.5 ed=   358 1/14/2021   x1=  76. x2= 137. y1=  1.55 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   358 1/14/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998173 cc2=  .870136 lx= 10.06275 if=  77 il= 137 6/7/2020   n=  60 now=    3174 end=      23452      3094      6038 U=    73.34 T=  188.8 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  77. x2= 137. y1=  1.52 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   361 1/17/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998093 cc2=  .868994 lx= 10.06275 if=  78 il= 137 6/7/2020   n=  59 now=    3174 end=      23452      3094      6038 U=    73.71 T=  189.0 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  78. x2= 137. y1=  1.51 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   362 1/18/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .998026 cc2=  .867837 lx= 10.06275 if=  79 il= 137 6/7/2020   n=  58 now=    3174 end=      23452      3094      6038 U=    73.70 T=  189.0 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  79. x2= 137. y1=  1.49 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   362 1/18/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997959 cc2=  .866653 lx= 10.06275 if=  80 il= 137 6/7/2020   n=  57 now=    3174 end=      23452      3094      6038 U=    74.08 T=  189.3 p1= 638.9 p2=    13.5 ed=   364 1/20/2021   x1=  80. x2= 137. y1=  1.48 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   364 1/20/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997919 cc2=  .865466 lx= 10.06275 if=  81 il= 137 6/7/2020   n=  56 now=    3174 end=      23452      3094      6038 U=    73.72 T=  189.0 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  81. x2= 137. y1=  1.47 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   363 1/19/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997861 cc2=  .864231 lx= 10.06275 if=  82 il= 137 6/7/2020   n=  55 now=    3174 end=      23452      3094      6038 U=    73.47 T=  188.9 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  82. x2= 137. y1=  1.45 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   362 1/18/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997727 cc2=  .861644 lx= 10.06275 if=  84 il= 137 6/7/2020   n=  53 now=    3174 end=      23452      3094      6038 U=    73.71 T=  189.0 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  84. x2= 137. y1=  1.42 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   362 1/18/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997684 cc2=  .860324 lx= 10.06275 if=  85 il= 137 6/7/2020   n=  52 now=    3174 end=      23452      3094      6038 U=    73.04 T=  188.6 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  85. x2= 137. y1=  1.42 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   360 1/16/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997598 cc2=  .858923 lx= 10.06275 if=  86 il= 137 6/7/2020   n=  51 now=    3174 end=      23452      3094      6038 U=    72.09 T=  187.9 p1= 638.9 p2=    13.5 ed=   358 1/14/2021   x1=  86. x2= 137. y1=  1.41 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   358 1/14/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997464 cc2=  .857436 lx= 10.06275 if=  87 il= 137 6/7/2020   n=  50 now=    3174 end=      23452      3094      6038 U=    72.44 T=  188.1 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1=  87. x2= 137. y1=  1.40 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   359 1/15/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997336 cc2=  .855915 lx= 10.06275 if=  88 il= 137 6/7/2020   n=  49 now=    3174 end=      23452      3094      6038 U=    71.73 T=  187.6 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  88. x2= 137. y1=  1.39 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   356 1/12/2021 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .997174 cc2=  .854317 lx= 10.06275 if=  89 il= 137 6/7/2020   n=  48 now=    3174 end=      23452      3094      6038 U=    71.53 T=  187.5 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  89. x2= 137. y1=  1.38 y2=   .71     
GP: Confirmed US_Virginia_Loudoun 6/7/2020        137    3174    -        3094     6038     4   356 1/12/2021 
