TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6605.00000        8.79558
TAB:  US_New_Jersey_Morris Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993175 cc2=  .840639 lx=  8.82858 if=  89 il= 131 6/1/2020   n=  42 now=    6605 end=       6806      6506      6710 U=    17.85 T=   75.7 p1=   3.0 p2=    97.0 ed=   117 5/18/2020   x1=  89. x2= 131. y1=  -.75 y2= -3.10 BEST
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     6806    6506     6710    19   117 5/18/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993875 cc2=  .837701 lx=  8.83558 if=  91 il= 131 6/1/2020   n=  40 now=    6605 end=       6874      6506      6710 U=    19.90 T=   73.3 p1=   4.1 p2=    96.1 ed=   120 5/21/2020   x1=  91. x2= 131. y1=  -.89 y2= -2.90     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     6874    6506     6710    19   120 5/21/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993678 cc2=  .835564 lx=  8.84558 if=  92 il= 131 6/1/2020   n=  39 now=    6605 end=       6943      6506      6710 U=    21.65 T=   71.9 p1=   5.1 p2=    95.1 ed=   122 5/23/2020   x1=  92. x2= 131. y1=  -.93 y2= -2.73     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     6943    6506     6710    19   122 5/23/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993448 cc2=  .833320 lx=  8.84558 if=  93 il= 131 6/1/2020   n=  38 now=    6605 end=       6943      6506      6710 U=    21.32 T=   72.8 p1=   5.1 p2=    95.1 ed=   123 5/24/2020   x1=  93. x2= 131. y1=  -.95 y2= -2.73     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     6943    6506     6710    19   123 5/24/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993547 cc2=  .831325 lx=  8.84558 if=  94 il= 131 6/1/2020   n=  37 now=    6605 end=       6943      6506      6710 U=    21.47 T=   72.4 p1=   5.1 p2=    95.1 ed=   123 5/24/2020   x1=  94. x2= 131. y1= -1.01 y2= -2.73     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     6943    6506     6710    19   123 5/24/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993783 cc2=  .829384 lx=  8.85558 if=  95 il= 131 6/1/2020   n=  36 now=    6605 end=       7013      6506      6710 U=    23.69 T=   69.7 p1=   6.2 p2=    94.2 ed=   125 5/26/2020   x1=  95. x2= 131. y1= -1.07 y2= -2.59     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     7013    6506     6710    19   125 5/26/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993713 cc2=  .819635 lx=  8.89558 if=  99 il= 131 6/1/2020   n=  32 now=    6605 end=       7299      6506      6710 U=    31.05 T=   63.9 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1=  99. x2= 131. y1= -1.13 y2= -2.16     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     7299    6506     6710    19   137 6/7/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993772 cc2=  .816995 lx=  8.90558 if= 100 il= 131 6/1/2020   n=  31 now=    6605 end=       7373      6506      6710 U=    33.01 T=   62.4 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1= 100. x2= 131. y1= -1.14 y2= -2.08     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     7373    6506     6710    19   140 6/10/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993957 cc2=  .814351 lx=  8.92558 if= 101 il= 131 6/1/2020   n=  30 now=    6605 end=       7521      6506      6710 U=    36.47 T=   60.6 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1= 101. x2= 131. y1= -1.11 y2= -1.93     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     7521    6506     6710    19   146 6/16/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994737 cc2=  .812162 lx=  8.97558 if= 102 il= 131 6/1/2020   n=  29 now=    6605 end=       7907      6506      6710 U=    47.34 T=   53.6 p1=  19.7 p2=    83.5 ed=   165 7/5/2020    x1= 102. x2= 131. y1= -1.02 y2= -1.63     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     7907    6506     6710    19   165 7/5/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994588 cc2=  .808893 lx=  9.00558 if= 103 il= 131 6/1/2020   n=  28 now=    6605 end=       8148      6506      6710 U=    52.37 T=   52.9 p1=  23.4 p2=    81.1 ed=   176 7/16/2020   x1= 103. x2= 131. y1=  -.96 y2= -1.49     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     8148    6506     6710    19   176 7/16/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995025 cc2=  .806043 lx=  9.10558 if= 104 il= 131 6/1/2020   n=  27 now=    6605 end=       9005      6506      6710 U=    73.00 T=   49.0 p1=  36.3 p2=    73.3 ed=   221 8/30/2020   x1= 104. x2= 131. y1=  -.75 y2= -1.12     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     9005    6506     6710    19   221 8/30/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994923 cc2=  .802473 lx=  9.20558 if= 105 il= 131 6/1/2020   n=  26 now=    6605 end=       9952      6506      6710 U=    91.23 T=   53.0 p1=  50.7 p2=    66.4 ed=   268 10/16/2020  x1= 105. x2= 131. y1=  -.57 y2=  -.86     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605     9952    6506     6710    19   268 10/16/2020
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995499 cc2=  .799383 lx=  9.75558 if= 106 il= 131 6/1/2020   n=  25 now=    6605 end=      17250      6506      6710 U=   197.04 T=  126.0 p1= 161.2 p2=    38.3 ed=   591 9/4/2021    x1= 106. x2= 131. y1=   .10 y2=  -.03     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    17250    6506     6710    19   591 9/4/2021  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .996434 cc2=  .796434 lx= 10.79558 if= 107 il= 131 6/1/2020   n=  24 now=    6605 end=      48804      6506      6710 U=   412.99 T=  420.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 107. x2= 131. y1=   .76 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .996325 cc2=  .792201 lx= 10.79558 if= 108 il= 131 6/1/2020   n=  23 now=    6605 end=      48804      6506      6710 U=   435.85 T=  436.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 108. x2= 131. y1=   .75 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995937 cc2=  .787423 lx= 10.79558 if= 109 il= 131 6/1/2020   n=  22 now=    6605 end=      48804      6506      6710 U=   430.72 T=  432.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 109. x2= 131. y1=   .75 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995412 cc2=  .782211 lx= 10.79558 if= 110 il= 131 6/1/2020   n=  21 now=    6605 end=      48804      6506      6710 U=   425.90 T=  429.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 110. x2= 131. y1=   .75 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994737 cc2=  .776519 lx= 10.79558 if= 111 il= 131 6/1/2020   n=  20 now=    6605 end=      48804      6506      6710 U=   427.92 T=  430.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 111. x2= 131. y1=   .75 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994002 cc2=  .770395 lx= 10.79558 if= 112 il= 131 6/1/2020   n=  19 now=    6605 end=      48804      6506      6710 U=   419.46 T=  424.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 112. x2= 131. y1=   .75 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993001 cc2=  .763585 lx= 10.79558 if= 113 il= 131 6/1/2020   n=  18 now=    6605 end=      48804      6506      6710 U=   418.04 T=  423.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 113. x2= 131. y1=   .74 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .991764 cc2=  .756062 lx= 10.79558 if= 114 il= 131 6/1/2020   n=  17 now=    6605 end=      48804      6506      6710 U=   423.01 T=  427.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 114. x2= 131. y1=   .74 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .990404 cc2=  .747868 lx= 10.79558 if= 115 il= 131 6/1/2020   n=  16 now=    6605 end=      48804      6506      6710 U=   416.24 T=  422.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 115. x2= 131. y1=   .74 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .988560 cc2=  .738560 lx= 10.79558 if= 116 il= 131 6/1/2020   n=  15 now=    6605 end=      48804      6506      6710 U=   410.56 T=  418.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 116. x2= 131. y1=   .74 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .986122 cc2=  .727923 lx= 10.79558 if= 117 il= 131 6/1/2020   n=  14 now=    6605 end=      48804      6506      6710 U=   436.04 T=  436.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 117. x2= 131. y1=   .73 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .986229 cc2=  .718968 lx= 10.79558 if= 118 il= 131 6/1/2020   n=  13 now=    6605 end=      48804      6506      6710 U=   413.01 T=  420.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 118. x2= 131. y1=   .73 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .984201 cc2=  .706851 lx= 10.79558 if= 119 il= 131 6/1/2020   n=  12 now=    6605 end=      48804      6506      6710 U=   422.44 T=  427.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 119. x2= 131. y1=   .73 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .985335 cc2=  .696660 lx= 10.79558 if= 120 il= 131 6/1/2020   n=  11 now=    6605 end=      48804      6506      6710 U=   405.15 T=  414.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 120. x2= 131. y1=   .73 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .985841 cc2=  .684330 lx= 10.79558 if= 121 il= 131 6/1/2020   n=  10 now=    6605 end=      48804      6506      6710 U=   386.16 T=  401.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 131. y1=   .73 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .984825 cc2=  .668597 lx= 10.79558 if= 122 il= 131 6/1/2020   n=   9 now=    6605 end=      48804      6506      6710 U=   371.11 T=  391.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 122. x2= 131. y1=   .72 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .982369 cc2=  .649035 lx= 10.79558 if= 123 il= 131 6/1/2020   n=   8 now=    6605 end=      48804      6506      6710 U=   346.64 T=  373.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 123. x2= 131. y1=   .72 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .975227 cc2=  .621674 lx= 10.79558 if= 124 il= 131 6/1/2020   n=   7 now=    6605 end=      48804      6506      6710 U=   367.94 T=  388.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 131. y1=   .72 y2=   .70     
GP: Confirmed US_New_Jersey_Morris 6/1/2020        131    6605    -        6506     6710    19   999 undefine  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994570 cc2=  .870535 lx=  8.80558 if=  68 il= 132 6/2/2020   n=  64 now=    6605 end=       6671      6512      6710 U=    14.15 T=   79.3 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  68. x2= 132. y1=   .80 y2= -3.72 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995308 cc2=  .870535 lx=  8.77358 if=  68 il= 132 6/2/2020   n=  64 now=    6605 end=       6671      6512      6710 U=    14.15 T=   79.3 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  68. x2= 132. y1=   .80 y2= -3.72 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6671    6512     6710    16   112 5/13/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994529 cc2=  .869529 lx=  8.80558 if=  69 il= 132 6/2/2020   n=  63 now=    6605 end=       6671      6512      6710 U=    14.16 T=   79.3 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  69. x2= 132. y1=   .73 y2= -3.72 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995080 cc2=  .869529 lx=  8.77358 if=  69 il= 132 6/2/2020   n=  63 now=    6605 end=       6671      6512      6710 U=    14.16 T=   79.3 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  69. x2= 132. y1=   .73 y2= -3.72 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6671    6512     6710    16   112 5/13/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994505 cc2=  .868517 lx=  8.80558 if=  70 il= 132 6/2/2020   n=  62 now=    6605 end=       6671      6512      6710 U=    14.11 T=   79.5 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  70. x2= 132. y1=   .67 y2= -3.72 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994840 cc2=  .868517 lx=  8.77358 if=  70 il= 132 6/2/2020   n=  62 now=    6605 end=       6671      6512      6710 U=    14.11 T=   79.5 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  70. x2= 132. y1=   .67 y2= -3.72 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6671    6512     6710    16   112 5/13/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .995050 cc2=  .865951 lx=  8.81558 if=  73 il= 132 6/2/2020   n=  59 now=    6605 end=       6738      6512      6710 U=    15.81 T=   78.6 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  73. x2= 132. y1=   .36 y2= -3.38 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995099 cc2=  .865951 lx=  8.81258 if=  73 il= 132 6/2/2020   n=  59 now=    6605 end=       6738      6512      6710 U=    15.81 T=   78.6 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  73. x2= 132. y1=   .36 y2= -3.38 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6738    6512     6710    16   115 5/16/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .995051 cc2=  .864862 lx=  8.81558 if=  74 il= 132 6/2/2020   n=  58 now=    6605 end=       6738      6512      6710 U=    15.87 T=   78.4 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  74. x2= 132. y1=   .28 y2= -3.38 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995070 cc2=  .864862 lx=  8.81358 if=  74 il= 132 6/2/2020   n=  58 now=    6605 end=       6738      6512      6710 U=    15.87 T=   78.4 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  74. x2= 132. y1=   .28 y2= -3.38 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6738    6512     6710    16   115 5/16/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994928 cc2=  .861297 lx=  8.81558 if=  77 il= 132 6/2/2020   n=  55 now=    6605 end=       6738      6512      6710 U=    16.27 T=   77.1 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  77. x2= 132. y1=   .00 y2= -3.38 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994940 cc2=  .861297 lx=  8.81658 if=  77 il= 132 6/2/2020   n=  55 now=    6605 end=       6738      6512      6710 U=    16.27 T=   77.1 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  77. x2= 132. y1=   .00 y2= -3.38 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6738    6512     6710    16   115 5/16/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994737 cc2=  .859897 lx=  8.81558 if=  78 il= 132 6/2/2020   n=  54 now=    6605 end=       6738      6512      6710 U=    16.32 T=   76.9 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  78. x2= 132. y1=  -.07 y2= -3.38 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994767 cc2=  .859897 lx=  8.81758 if=  78 il= 132 6/2/2020   n=  54 now=    6605 end=       6738      6512      6710 U=    16.32 T=   76.9 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  78. x2= 132. y1=  -.07 y2= -3.38 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6738    6512     6710    16   115 5/16/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994517 cc2=  .858435 lx=  8.81558 if=  79 il= 132 6/2/2020   n=  53 now=    6605 end=       6738      6512      6710 U=    16.27 T=   77.1 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  79. x2= 132. y1=  -.12 y2= -3.38 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994572 cc2=  .858435 lx=  8.81858 if=  79 il= 132 6/2/2020   n=  53 now=    6605 end=       6738      6512      6710 U=    16.27 T=   77.1 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  79. x2= 132. y1=  -.12 y2= -3.38 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6738    6512     6710    16   115 5/16/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994311 cc2=  .856950 lx=  8.81558 if=  80 il= 132 6/2/2020   n=  52 now=    6605 end=       6738      6512      6710 U=    16.27 T=   77.1 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  80. x2= 132. y1=  -.18 y2= -3.38 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994406 cc2=  .856950 lx=  8.81958 if=  80 il= 132 6/2/2020   n=  52 now=    6605 end=       6738      6512      6710 U=    16.27 T=   77.1 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  80. x2= 132. y1=  -.18 y2= -3.38 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6738    6512     6710    16   115 5/16/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994129 cc2=  .855453 lx=  8.82558 if=  81 il= 132 6/2/2020   n=  51 now=    6605 end=       6806      6512      6710 U=    17.71 T=   76.8 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  81. x2= 132. y1=  -.24 y2= -3.12 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994248 cc2=  .855453 lx=  8.82058 if=  81 il= 132 6/2/2020   n=  51 now=    6605 end=       6806      6512      6710 U=    17.71 T=   76.8 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  81. x2= 132. y1=  -.24 y2= -3.12 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6806    6512     6710    16   118 5/19/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .993998 cc2=  .853970 lx=  8.82558 if=  82 il= 132 6/2/2020   n=  50 now=    6605 end=       6806      6512      6710 U=    17.68 T=   76.8 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  82. x2= 132. y1=  -.29 y2= -3.12 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994069 cc2=  .853970 lx=  8.82158 if=  82 il= 132 6/2/2020   n=  50 now=    6605 end=       6806      6512      6710 U=    17.68 T=   76.8 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  82. x2= 132. y1=  -.29 y2= -3.12 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6806    6512     6710    16   118 5/19/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .993911 cc2=  .852489 lx=  8.82558 if=  83 il= 132 6/2/2020   n=  49 now=    6605 end=       6806      6512      6710 U=    17.86 T=   76.3 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  83. x2= 132. y1=  -.38 y2= -3.12 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993938 cc2=  .852489 lx=  8.82358 if=  83 il= 132 6/2/2020   n=  49 now=    6605 end=       6806      6512      6710 U=    17.86 T=   76.3 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  83. x2= 132. y1=  -.38 y2= -3.12 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6806    6512     6710    16   118 5/19/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .993733 cc2=  .850876 lx=  8.82558 if=  84 il= 132 6/2/2020   n=  48 now=    6605 end=       6806      6512      6710 U=    17.77 T=   76.6 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  84. x2= 132. y1=  -.42 y2= -3.12 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993739 cc2=  .850876 lx=  8.82458 if=  84 il= 132 6/2/2020   n=  48 now=    6605 end=       6806      6512      6710 U=    17.77 T=   76.6 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  84. x2= 132. y1=  -.42 y2= -3.12 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6806    6512     6710    16   118 5/19/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .993633 cc2=  .849296 lx=  8.82558 if=  85 il= 132 6/2/2020   n=  47 now=    6605 end=       6806      6512      6710 U=    17.91 T=   76.1 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  85. x2= 132. y1=  -.50 y2= -3.12 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993633 cc2=  .849296 lx=  8.82658 if=  85 il= 132 6/2/2020   n=  47 now=    6605 end=       6806      6512      6710 U=    17.91 T=   76.1 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  85. x2= 132. y1=  -.50 y2= -3.12 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6806    6512     6710    16   118 5/19/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .993460 cc2=  .847595 lx=  8.82558 if=  86 il= 132 6/2/2020   n=  46 now=    6605 end=       6806      6512      6710 U=    17.90 T=   76.2 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  86. x2= 132. y1=  -.55 y2= -3.12 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993482 cc2=  .847595 lx=  8.82758 if=  86 il= 132 6/2/2020   n=  46 now=    6605 end=       6806      6512      6710 U=    17.90 T=   76.2 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  86. x2= 132. y1=  -.55 y2= -3.12 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6806    6512     6710    16   118 5/19/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .993318 cc2=  .845876 lx=  8.82558 if=  87 il= 132 6/2/2020   n=  45 now=    6605 end=       6806      6512      6710 U=    18.04 T=   75.7 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  87. x2= 132. y1=  -.62 y2= -3.12 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993398 cc2=  .845876 lx=  8.82958 if=  87 il= 132 6/2/2020   n=  45 now=    6605 end=       6806      6512      6710 U=    18.04 T=   75.7 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  87. x2= 132. y1=  -.62 y2= -3.12 BEST
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6806    6512     6710    16   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993238 cc2=  .844167 lx=  8.83558 if=  88 il= 132 6/2/2020   n=  44 now=    6605 end=       6874      6512      6710 U=    19.66 T=   74.7 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  88. x2= 132. y1=  -.68 y2= -2.92     
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6874    6512     6710    16   121 5/22/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993101 cc2=  .842346 lx=  8.83558 if=  89 il= 132 6/2/2020   n=  43 now=    6605 end=       6874      6512      6710 U=    19.63 T=   74.8 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  89. x2= 132. y1=  -.73 y2= -2.92     
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6874    6512     6710    16   121 5/22/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993858 cc2=  .839555 lx=  8.84558 if=  91 il= 132 6/2/2020   n=  41 now=    6605 end=       6943      6512      6710 U=    21.79 T=   72.2 p1=   5.1 p2=    95.1 ed=   123 5/24/2020   x1=  91. x2= 132. y1=  -.86 y2= -2.75     
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6943    6512     6710    16   123 5/24/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993702 cc2=  .837529 lx=  8.84558 if=  92 il= 132 6/2/2020   n=  40 now=    6605 end=       6943      6512      6710 U=    22.03 T=   71.5 p1=   5.1 p2=    95.1 ed=   123 5/24/2020   x1=  92. x2= 132. y1=  -.93 y2= -2.75     
GP: Confirmed US_New_Jersey_Morris 6/2/2020        132    6605     6943    6512     6710    16   123 5/24/2020 
