TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       25215.00000       10.13519
TAB:  Ireland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   115 5/16/2020 
AAA1     1 Ireland Deaths    cc1=  .999104 cc2=  .867797 lx=  7.44308 if=  73 il= 130 5/31/2020  n=  57 now=    1691 end=       1707      1652      1701 U=    13.42 T=   84.4 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  73. x2= 130. y1=   .85 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .999104 cc2=  .867797 lx=  7.44308 if=  73 il= 130 5/31/2020  n=  57 now=    1691 end=       1707      1652      1701 U=    13.42 T=   84.4 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  73. x2= 130. y1=   .85 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .999068 cc2=  .866615 lx=  7.44308 if=  74 il= 130 5/31/2020  n=  56 now=    1691 end=       1707      1652      1701 U=    13.39 T=   84.5 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  74. x2= 130. y1=   .78 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .999070 cc2=  .866615 lx=  7.44208 if=  74 il= 130 5/31/2020  n=  56 now=    1691 end=       1707      1652      1701 U=    13.39 T=   84.5 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  74. x2= 130. y1=   .78 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .999027 cc2=  .865396 lx=  7.44308 if=  75 il= 130 5/31/2020  n=  55 now=    1691 end=       1707      1652      1701 U=    13.29 T=   84.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  75. x2= 130. y1=   .74 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .999031 cc2=  .865396 lx=  7.44208 if=  75 il= 130 5/31/2020  n=  55 now=    1691 end=       1707      1652      1701 U=    13.29 T=   84.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  75. x2= 130. y1=   .74 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998974 cc2=  .864134 lx=  7.44308 if=  76 il= 130 5/31/2020  n=  54 now=    1691 end=       1707      1652      1701 U=    13.35 T=   84.6 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  76. x2= 130. y1=   .64 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998979 cc2=  .864134 lx=  7.44208 if=  76 il= 130 5/31/2020  n=  54 now=    1691 end=       1707      1652      1701 U=    13.35 T=   84.6 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  76. x2= 130. y1=   .64 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998923 cc2=  .862840 lx=  7.44308 if=  77 il= 130 5/31/2020  n=  53 now=    1691 end=       1707      1652      1701 U=    13.30 T=   84.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  77. x2= 130. y1=   .58 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998930 cc2=  .862840 lx=  7.44208 if=  77 il= 130 5/31/2020  n=  53 now=    1691 end=       1707      1652      1701 U=    13.30 T=   84.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  77. x2= 130. y1=   .58 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998863 cc2=  .861502 lx=  7.44308 if=  78 il= 130 5/31/2020  n=  52 now=    1691 end=       1707      1652      1701 U=    13.27 T=   84.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  78. x2= 130. y1=   .52 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998873 cc2=  .861502 lx=  7.44208 if=  78 il= 130 5/31/2020  n=  52 now=    1691 end=       1707      1652      1701 U=    13.27 T=   84.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  78. x2= 130. y1=   .52 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998797 cc2=  .860122 lx=  7.44308 if=  79 il= 130 5/31/2020  n=  51 now=    1691 end=       1707      1652      1701 U=    13.19 T=   85.1 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  79. x2= 130. y1=   .46 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998808 cc2=  .860122 lx=  7.44208 if=  79 il= 130 5/31/2020  n=  51 now=    1691 end=       1707      1652      1701 U=    13.19 T=   85.1 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  79. x2= 130. y1=   .46 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998726 cc2=  .858698 lx=  7.44308 if=  80 il= 130 5/31/2020  n=  50 now=    1691 end=       1707      1652      1701 U=    13.18 T=   85.2 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  80. x2= 130. y1=   .39 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998737 cc2=  .858698 lx=  7.44208 if=  80 il= 130 5/31/2020  n=  50 now=    1691 end=       1707      1652      1701 U=    13.18 T=   85.2 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  80. x2= 130. y1=   .39 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998650 cc2=  .857229 lx=  7.44308 if=  81 il= 130 5/31/2020  n=  49 now=    1691 end=       1707      1652      1701 U=    13.01 T=   85.7 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  81. x2= 130. y1=   .36 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998661 cc2=  .857229 lx=  7.44208 if=  81 il= 130 5/31/2020  n=  49 now=    1691 end=       1707      1652      1701 U=    13.01 T=   85.7 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  81. x2= 130. y1=   .36 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998605 cc2=  .855748 lx=  7.44308 if=  82 il= 130 5/31/2020  n=  48 now=    1691 end=       1707      1652      1701 U=    12.97 T=   85.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  82. x2= 130. y1=   .30 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998610 cc2=  .855748 lx=  7.44208 if=  82 il= 130 5/31/2020  n=  48 now=    1691 end=       1707      1652      1701 U=    12.97 T=   85.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  82. x2= 130. y1=   .30 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998582 cc2=  .854245 lx=  7.44308 if=  83 il= 130 5/31/2020  n=  47 now=    1691 end=       1707      1652      1701 U=    12.99 T=   85.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  83. x2= 130. y1=   .22 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998582 cc2=  .854245 lx=  7.44308 if=  83 il= 130 5/31/2020  n=  47 now=    1691 end=       1707      1652      1701 U=    12.99 T=   85.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  83. x2= 130. y1=   .22 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998559 cc2=  .852694 lx=  7.44308 if=  84 il= 130 5/31/2020  n=  46 now=    1691 end=       1707      1652      1701 U=    12.98 T=   85.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  84. x2= 130. y1=   .14 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998559 cc2=  .852694 lx=  7.44308 if=  84 il= 130 5/31/2020  n=  46 now=    1691 end=       1707      1652      1701 U=    12.98 T=   85.9 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  84. x2= 130. y1=   .14 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998552 cc2=  .851110 lx=  7.44308 if=  85 il= 130 5/31/2020  n=  45 now=    1691 end=       1707      1652      1701 U=    13.00 T=   85.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  85. x2= 130. y1=   .06 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998563 cc2=  .851110 lx=  7.44408 if=  85 il= 130 5/31/2020  n=  45 now=    1691 end=       1707      1652      1701 U=    13.00 T=   85.8 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  85. x2= 130. y1=   .06 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998550 cc2=  .849479 lx=  7.44308 if=  86 il= 130 5/31/2020  n=  44 now=    1691 end=       1707      1652      1701 U=    13.03 T=   85.7 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  86. x2= 130. y1=  -.02 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998585 cc2=  .849479 lx=  7.44508 if=  86 il= 130 5/31/2020  n=  44 now=    1691 end=       1707      1652      1701 U=    13.03 T=   85.7 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  86. x2= 130. y1=  -.02 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .998544 cc2=  .847789 lx=  7.44308 if=  87 il= 130 5/31/2020  n=  43 now=    1691 end=       1707      1652      1701 U=    13.04 T=   85.7 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  87. x2= 130. y1=  -.10 y2= -3.40 BEST
AAA2     1 Ireland Deaths    cc1=  .998620 cc2=  .847789 lx=  7.44708 if=  87 il= 130 5/31/2020  n=  43 now=    1691 end=       1707      1652      1701 U=    13.04 T=   85.7 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  87. x2= 130. y1=  -.10 y2= -3.40 BEST
GP: Deaths    Ireland 5/31/2020       130    1691     1707    1652     1701    31   116 5/17/2020 
AAA2     1 Ireland Deaths    cc1=  .998594 cc2=  .846096 lx=  7.45308 if=  88 il= 130 5/31/2020  n=  42 now=    1691 end=       1725      1652      1701 U=    14.14 T=   85.6 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  88. x2= 130. y1=  -.17 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998805 cc2=  .844501 lx=  7.45308 if=  89 il= 130 5/31/2020  n=  41 now=    1691 end=       1725      1652      1701 U=    14.54 T=   84.4 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  89. x2= 130. y1=  -.32 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998784 cc2=  .842610 lx=  7.45308 if=  90 il= 130 5/31/2020  n=  40 now=    1691 end=       1725      1652      1701 U=    14.65 T=   84.0 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  90. x2= 130. y1=  -.41 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998731 cc2=  .840617 lx=  7.45308 if=  91 il= 130 5/31/2020  n=  39 now=    1691 end=       1725      1652      1701 U=    14.71 T=   83.8 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  91. x2= 130. y1=  -.49 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998657 cc2=  .838529 lx=  7.45308 if=  92 il= 130 5/31/2020  n=  38 now=    1691 end=       1725      1652      1701 U=    14.64 T=   84.0 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  92. x2= 130. y1=  -.54 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998527 cc2=  .834128 lx=  7.45308 if=  94 il= 130 5/31/2020  n=  36 now=    1691 end=       1725      1652      1701 U=    14.92 T=   83.2 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  94. x2= 130. y1=  -.73 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998404 cc2=  .831737 lx=  7.45308 if=  95 il= 130 5/31/2020  n=  35 now=    1691 end=       1725      1652      1701 U=    14.79 T=   83.6 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  95. x2= 130. y1=  -.77 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998294 cc2=  .829263 lx=  7.45308 if=  96 il= 130 5/31/2020  n=  34 now=    1691 end=       1725      1652      1701 U=    14.55 T=   84.3 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  96. x2= 130. y1=  -.80 y2= -3.14     
GP: Deaths    Ireland 5/31/2020       130    1691     1725    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998343 cc2=  .826844 lx=  7.46308 if=  97 il= 130 5/31/2020  n=  33 now=    1691 end=       1742      1652      1701 U=    16.22 T=   82.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  97. x2= 130. y1=  -.90 y2= -2.93     
GP: Deaths    Ireland 5/31/2020       130    1691     1742    1652     1701    31   120 5/21/2020 
AAA2     1 Ireland Deaths    cc1=  .998307 cc2=  .824230 lx=  7.46308 if=  98 il= 130 5/31/2020  n=  32 now=    1691 end=       1742      1652      1701 U=    16.27 T=   82.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  98. x2= 130. y1=  -.96 y2= -2.93     
GP: Deaths    Ireland 5/31/2020       130    1691     1742    1652     1701    31   120 5/21/2020 
AAA2     1 Ireland Deaths    cc1=  .998276 cc2=  .821500 lx=  7.46308 if=  99 il= 130 5/31/2020  n=  31 now=    1691 end=       1742      1652      1701 U=    16.56 T=   81.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  99. x2= 130. y1= -1.06 y2= -2.93     
GP: Deaths    Ireland 5/31/2020       130    1691     1742    1652     1701    31   120 5/21/2020 
AAA2     1 Ireland Deaths    cc1=  .998129 cc2=  .818523 lx=  7.46308 if= 100 il= 130 5/31/2020  n=  30 now=    1691 end=       1742      1652      1701 U=    16.74 T=   80.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 100. x2= 130. y1= -1.14 y2= -2.93     
GP: Deaths    Ireland 5/31/2020       130    1691     1742    1652     1701    31   120 5/21/2020 
AAA2     1 Ireland Deaths    cc1=  .997936 cc2=  .815361 lx=  7.46308 if= 101 il= 130 5/31/2020  n=  29 now=    1691 end=       1742      1652      1701 U=    16.67 T=   81.1 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 101. x2= 130. y1= -1.19 y2= -2.93     
GP: Deaths    Ireland 5/31/2020       130    1691     1742    1652     1701    31   120 5/21/2020 
AAA2     1 Ireland Deaths    cc1=  .997724 cc2=  .812029 lx=  7.46308 if= 102 il= 130 5/31/2020  n=  28 now=    1691 end=       1742      1652      1701 U=    16.51 T=   81.6 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 102. x2= 130. y1= -1.24 y2= -2.93     
GP: Deaths    Ireland 5/31/2020       130    1691     1742    1652     1701    31   120 5/21/2020 
AAA2     1 Ireland Deaths    cc1=  .997543 cc2=  .808561 lx=  7.46308 if= 103 il= 130 5/31/2020  n=  27 now=    1691 end=       1742      1652      1701 U=    16.34 T=   82.1 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 103. x2= 130. y1= -1.28 y2= -2.93     
GP: Deaths    Ireland 5/31/2020       130    1691     1742    1652     1701    31   120 5/21/2020 
AAA2     1 Ireland Deaths    cc1=  .998089 cc2=  .789575 lx=  7.50308 if= 108 il= 130 5/31/2020  n=  22 now=    1691 end=       1813      1652      1701 U=    24.81 T=   71.2 p1=   7.2 p2=    93.3 ed=   129 5/30/2020   x1= 108. x2= 130. y1= -1.48 y2= -2.37     
GP: Deaths    Ireland 5/31/2020       130    1691     1813    1652     1701    31   129 5/30/2020 
AAA2     1 Ireland Deaths    cc1=  .997821 cc2=  .784620 lx=  7.50308 if= 109 il= 130 5/31/2020  n=  21 now=    1691 end=       1813      1652      1701 U=    24.72 T=   71.4 p1=   7.2 p2=    93.3 ed=   129 5/30/2020   x1= 109. x2= 130. y1= -1.52 y2= -2.37     
GP: Deaths    Ireland 5/31/2020       130    1691     1813    1652     1701    31   129 5/30/2020 
AAA2     1 Ireland Deaths    cc1=  .997494 cc2=  .779276 lx=  7.50308 if= 110 il= 130 5/31/2020  n=  20 now=    1691 end=       1813      1652      1701 U=    24.36 T=   72.2 p1=   7.2 p2=    93.3 ed=   129 5/30/2020   x1= 110. x2= 130. y1= -1.55 y2= -2.37     
GP: Deaths    Ireland 5/31/2020       130    1691     1813    1652     1701    31   129 5/30/2020 
AAA2     1 Ireland Deaths    cc1=  .997193 cc2=  .773587 lx=  7.51308 if= 111 il= 130 5/31/2020  n=  19 now=    1691 end=       1831      1652      1701 U=    27.18 T=   68.3 p1=   8.3 p2=    92.4 ed=   132 6/2/2020    x1= 111. x2= 130. y1= -1.57 y2= -2.27     
GP: Deaths    Ireland 5/31/2020       130    1691     1831    1652     1701    31   132 6/2/2020  
AAA2     1 Ireland Deaths    cc1=  .996807 cc2=  .767391 lx=  7.50308 if= 112 il= 130 5/31/2020  n=  18 now=    1691 end=       1813      1652      1701 U=    24.98 T=   70.8 p1=   7.2 p2=    93.3 ed=   129 5/30/2020   x1= 112. x2= 130. y1= -1.65 y2= -2.37     
GP: Deaths    Ireland 5/31/2020       130    1691     1813    1652     1701    31   129 5/30/2020 
AAA2     1 Ireland Deaths    cc1=  .996250 cc2=  .760548 lx=  7.50308 if= 113 il= 130 5/31/2020  n=  17 now=    1691 end=       1813      1652      1701 U=    24.68 T=   71.5 p1=   7.2 p2=    93.3 ed=   129 5/30/2020   x1= 113. x2= 130. y1= -1.68 y2= -2.37     
GP: Deaths    Ireland 5/31/2020       130    1691     1813    1652     1701    31   129 5/30/2020 
AAA2     1 Ireland Deaths    cc1=  .995576 cc2=  .753040 lx=  7.50308 if= 114 il= 130 5/31/2020  n=  16 now=    1691 end=       1813      1652      1701 U=    24.80 T=   71.2 p1=   7.2 p2=    93.3 ed=   129 5/30/2020   x1= 114. x2= 130. y1= -1.73 y2= -2.37     
GP: Deaths    Ireland 5/31/2020       130    1691     1813    1652     1701    31   129 5/30/2020 
AAA2     1 Ireland Deaths    cc1=  .994728 cc2=  .744728 lx=  7.51308 if= 115 il= 130 5/31/2020  n=  15 now=    1691 end=       1831      1652      1701 U=    27.56 T=   67.5 p1=   8.3 p2=    92.4 ed=   132 6/2/2020    x1= 115. x2= 130. y1= -1.73 y2= -2.27     
GP: Deaths    Ireland 5/31/2020       130    1691     1831    1652     1701    31   132 6/2/2020  
AAA2     1 Ireland Deaths    cc1=  .993683 cc2=  .735484 lx=  7.50308 if= 116 il= 130 5/31/2020  n=  14 now=    1691 end=       1813      1652      1701 U=    25.51 T=   69.5 p1=   7.2 p2=    93.3 ed=   129 5/30/2020   x1= 116. x2= 130. y1= -1.82 y2= -2.37     
GP: Deaths    Ireland 5/31/2020       130    1691     1813    1652     1701    31   129 5/30/2020 
AAA2     1 Ireland Deaths    cc1=  .992398 cc2=  .725137 lx=  7.49308 if= 117 il= 130 5/31/2020  n=  13 now=    1691 end=       1795      1652      1701 U=    22.37 T=   74.4 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 117. x2= 130. y1= -1.90 y2= -2.48     
GP: Deaths    Ireland 5/31/2020       130    1691     1795    1652     1701    31   127 5/28/2020 
AAA2     1 Ireland Deaths    cc1=  .990905 cc2=  .713555 lx=  7.52308 if= 118 il= 130 5/31/2020  n=  12 now=    1691 end=       1850      1652      1701 U=    29.60 T=   65.6 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1= 118. x2= 130. y1= -1.77 y2= -2.18     
GP: Deaths    Ireland 5/31/2020       130    1691     1850    1652     1701    31   135 6/5/2020  
AAA2     1 Ireland Deaths    cc1=  .988540 cc2=  .699865 lx=  7.55308 if= 119 il= 130 5/31/2020  n=  11 now=    1691 end=       1906      1652      1701 U=    36.59 T=   58.9 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1= 119. x2= 130. y1= -1.64 y2= -1.94     
GP: Deaths    Ireland 5/31/2020       130    1691     1906    1652     1701    31   145 6/15/2020 
AAA2     1 Ireland Deaths    cc1=  .985477 cc2=  .683966 lx=  7.96308 if= 120 il= 130 5/31/2020  n=  10 now=    1691 end=       2872      1652      1701 U=   134.63 T=   50.3 p1=  69.8 p2=    58.9 ed=   368 1/24/2021   x1= 120. x2= 130. y1=  -.52 y2=  -.59     
GP: Deaths    Ireland 5/31/2020       130    1691     2872    1652     1701    31   368 1/24/2021 
AAA2     1 Ireland Deaths    cc1=  .980611 cc2=  .664383 lx=  7.69308 if= 121 il= 130 5/31/2020  n=   9 now=    1691 end=       2193      1652      1701 U=    73.34 T=   37.5 p1=  29.7 p2=    77.1 ed=   210 8/19/2020   x1= 121. x2= 130. y1= -1.14 y2= -1.26     
GP: Deaths    Ireland 5/31/2020       130    1691     2193    1652     1701    31   210 8/19/2020 
AAA2     1 Ireland Deaths    cc1=  .976012 cc2=  .642679 lx=  7.43308 if= 122 il= 130 5/31/2020  n=   8 now=    1691 end=       1690      1652      1701 U=     9.79 T=   93.2 p1=   -.1 p2=   100.1 ed=   116 5/17/2020   x1= 122. x2= 130. y1= -2.94 y2= -3.76     
GP: Deaths    Ireland 5/31/2020       130    1691     1690    1652     1701    31   116 5/17/2020 
AAA2     1 Ireland Deaths    cc1=  .986286 cc2=  .632733 lx=  7.42308 if= 123 il= 130 5/31/2020  n=   7 now=    1691 end=       1674      1652      1701 U=     6.08 T=  103.8 p1=  -1.0 p2=   101.0 ed=   118 5/19/2020   x1= 123. x2= 130. y1= -3.17 y2= -4.32     
GP: Deaths    Ireland 5/31/2020       130    1691     1674    1652     1701    31   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .992724 cc2=  .614760 lx=  7.41308 if= 124 il= 130 5/31/2020  n=   6 now=    1691 end=       1657      1652      1701 U=     2.67 T=  114.8 p1=  -2.0 p2=   102.1 ed=   121 5/22/2020   x1= 124. x2= 130. y1= -3.46 y2= -5.70     
GP: Deaths    Ireland 5/31/2020       130    1691     1657    1652     1701    31   121 5/22/2020 
AAA2     1 Ireland Deaths    cc1=  .993359 cc2=  .585110 lx=  7.41308 if= 125 il= 130 5/31/2020  n=   5 now=    1691 end=       1657      1652      1701 U=     2.43 T=  116.1 p1=  -2.0 p2=   102.1 ed=   121 5/22/2020   x1= 125. x2= 130. y1= -3.65 y2= -5.70     
GP: Deaths    Ireland 5/31/2020       130    1691     1657    1652     1701    31   121 5/22/2020 
AAA2     1 Ireland Deaths    cc1=  .997747 cc2=  .887983 lx=  7.45308 if=  49 il= 131 6/1/2020   n=  82 now=    1691 end=       1725      1650      1710 U=    16.02 T=   81.2 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  49. x2= 131. y1=  2.01 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   118 5/19/2020 
AAA2     1 Ireland Deaths    cc1=  .998081 cc2=  .887649 lx=  7.45308 if=  50 il= 131 6/1/2020   n=  81 now=    1691 end=       1725      1650      1710 U=    15.82 T=   81.8 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  50. x2= 131. y1=  2.01 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   119 5/20/2020 
AAA2     1 Ireland Deaths    cc1=  .998340 cc2=  .887229 lx=  7.45308 if=  51 il= 131 6/1/2020   n=  80 now=    1691 end=       1725      1650      1710 U=    15.63 T=   82.4 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  51. x2= 131. y1=  2.01 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   119 5/20/2020 
AAA2     1 Ireland Deaths    cc1=  .998527 cc2=  .886723 lx=  7.45308 if=  52 il= 131 6/1/2020   n=  79 now=    1691 end=       1725      1650      1710 U=    15.73 T=   82.1 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  52. x2= 131. y1=  1.91 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   119 5/20/2020 
AAA2     1 Ireland Deaths    cc1=  .998802 cc2=  .886294 lx=  7.45308 if=  53 il= 131 6/1/2020   n=  78 now=    1691 end=       1725      1650      1710 U=    15.53 T=   82.7 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  53. x2= 131. y1=  1.91 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   119 5/20/2020 
AAA2     1 Ireland Deaths    cc1=  .999003 cc2=  .885776 lx=  7.45308 if=  54 il= 131 6/1/2020   n=  77 now=    1691 end=       1725      1650      1710 U=    15.33 T=   83.3 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1=  54. x2= 131. y1=  1.91 y2= -3.11     
GP: Deaths    Ireland 6/1/2020        131    1691     1725    1650     1710    33   119 5/20/2020 
AAA1     1 Ireland Deaths    cc1=  .999169 cc2=  .885209 lx=  7.44308 if=  55 il= 131 6/1/2020   n=  76 now=    1691 end=       1707      1650      1710 U=    14.41 T=   82.5 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  55. x2= 131. y1=  1.91 y2= -3.37 BEST
AAA2     1 Ireland Deaths    cc1=  .999222 cc2=  .885209 lx=  7.44708 if=  55 il= 131 6/1/2020   n=  76 now=    1691 end=       1707      1650      1710 U=    14.41 T=   82.5 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  55. x2= 131. y1=  1.91 y2= -3.37 BEST
GP: Deaths    Ireland 6/1/2020        131    1691     1707    1650     1710    33   116 5/17/2020 
AAA1     1 Ireland Deaths    cc1=  .999287 cc2=  .884579 lx=  7.44308 if=  56 il= 131 6/1/2020   n=  75 now=    1691 end=       1707      1650      1710 U=    14.22 T=   83.1 p1=    .9 p2=    99.1 ed=   116 5/17/2020   x1=  56. x2= 131. y1=  1.91 y2= -3.37 BEST
