TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3058.00000        8.02552
TAB:  Greece Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Greece Confirmed cc1=  .997184 cc2=  .887758 lx=  8.00052 if=  49 il= 132 6/2/2020   n=  83 now=    3058 end=       2997      2937      2993 U=    16.21 T=   68.9 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  49. x2= 132. y1=  1.23 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .996918 cc2=  .887154 lx=  8.00552 if=  50 il= 132 6/2/2020   n=  82 now=    3058 end=       2997      2937      2993 U=    16.01 T=   69.6 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  50. x2= 132. y1=  1.23 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997187 cc2=  .887154 lx=  8.00052 if=  50 il= 132 6/2/2020   n=  82 now=    3058 end=       2997      2937      2993 U=    16.01 T=   69.6 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  50. x2= 132. y1=  1.23 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .997102 cc2=  .886671 lx=  8.00552 if=  51 il= 132 6/2/2020   n=  81 now=    3058 end=       2997      2937      2993 U=    16.50 T=   67.7 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  51. x2= 132. y1=  1.01 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997304 cc2=  .886671 lx=  8.00152 if=  51 il= 132 6/2/2020   n=  81 now=    3058 end=       2997      2937      2993 U=    16.50 T=   67.7 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  51. x2= 132. y1=  1.01 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .997079 cc2=  .885968 lx=  8.00552 if=  52 il= 132 6/2/2020   n=  80 now=    3058 end=       2997      2937      2993 U=    16.53 T=   67.6 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  52. x2= 132. y1=   .95 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997255 cc2=  .885968 lx=  8.00152 if=  52 il= 132 6/2/2020   n=  80 now=    3058 end=       2997      2937      2993 U=    16.53 T=   67.6 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  52. x2= 132. y1=   .95 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .997054 cc2=  .885251 lx=  8.00552 if=  53 il= 132 6/2/2020   n=  79 now=    3058 end=       2997      2937      2993 U=    16.87 T=   66.3 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  53. x2= 132. y1=   .79 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997202 cc2=  .885251 lx=  8.00152 if=  53 il= 132 6/2/2020   n=  79 now=    3058 end=       2997      2937      2993 U=    16.87 T=   66.3 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  53. x2= 132. y1=   .79 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996955 cc2=  .884446 lx=  8.00552 if=  54 il= 132 6/2/2020   n=  78 now=    3058 end=       2997      2937      2993 U=    16.79 T=   66.6 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  54. x2= 132. y1=   .75 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997099 cc2=  .884446 lx=  8.00252 if=  54 il= 132 6/2/2020   n=  78 now=    3058 end=       2997      2937      2993 U=    16.79 T=   66.6 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  54. x2= 132. y1=   .75 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996863 cc2=  .883636 lx=  8.00552 if=  55 il= 132 6/2/2020   n=  77 now=    3058 end=       2997      2937      2993 U=    16.70 T=   67.0 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  55. x2= 132. y1=   .72 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .996999 cc2=  .883636 lx=  8.00252 if=  55 il= 132 6/2/2020   n=  77 now=    3058 end=       2997      2937      2993 U=    16.70 T=   67.0 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  55. x2= 132. y1=   .72 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996737 cc2=  .882029 lx=  8.00552 if=  57 il= 132 6/2/2020   n=  75 now=    3058 end=       2997      2937      2993 U=    16.57 T=   67.5 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  57. x2= 132. y1=   .63 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .996837 cc2=  .882029 lx=  8.00252 if=  57 il= 132 6/2/2020   n=  75 now=    3058 end=       2997      2937      2993 U=    16.57 T=   67.5 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  57. x2= 132. y1=   .63 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996710 cc2=  .881240 lx=  8.00552 if=  58 il= 132 6/2/2020   n=  74 now=    3058 end=       2997      2937      2993 U=    16.51 T=   67.7 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  58. x2= 132. y1=   .59 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .996783 cc2=  .881240 lx=  8.00352 if=  58 il= 132 6/2/2020   n=  74 now=    3058 end=       2997      2937      2993 U=    16.51 T=   67.7 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  58. x2= 132. y1=   .59 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996785 cc2=  .879744 lx=  8.00552 if=  60 il= 132 6/2/2020   n=  72 now=    3058 end=       2997      2937      2993 U=    16.57 T=   67.5 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  60. x2= 132. y1=   .45 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .996806 cc2=  .879744 lx=  8.00452 if=  60 il= 132 6/2/2020   n=  72 now=    3058 end=       2997      2937      2993 U=    16.57 T=   67.5 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  60. x2= 132. y1=   .45 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996801 cc2=  .878950 lx=  8.00552 if=  61 il= 132 6/2/2020   n=  71 now=    3058 end=       2997      2937      2993 U=    16.62 T=   67.3 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  61. x2= 132. y1=   .38 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .996807 cc2=  .878950 lx=  8.00452 if=  61 il= 132 6/2/2020   n=  71 now=    3058 end=       2997      2937      2993 U=    16.62 T=   67.3 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  61. x2= 132. y1=   .38 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996871 cc2=  .877348 lx=  8.00552 if=  63 il= 132 6/2/2020   n=  69 now=    3058 end=       2997      2937      2993 U=    16.62 T=   67.3 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  63. x2= 132. y1=   .26 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .996874 cc2=  .877348 lx=  8.00652 if=  63 il= 132 6/2/2020   n=  69 now=    3058 end=       2997      2937      2993 U=    16.62 T=   67.3 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  63. x2= 132. y1=   .26 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .996922 cc2=  .876536 lx=  8.00552 if=  64 il= 132 6/2/2020   n=  68 now=    3058 end=       2997      2937      2993 U=    16.64 T=   67.2 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  64. x2= 132. y1=   .19 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .996944 cc2=  .876536 lx=  8.00752 if=  64 il= 132 6/2/2020   n=  68 now=    3058 end=       2997      2937      2993 U=    16.64 T=   67.2 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  64. x2= 132. y1=   .19 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .997050 cc2=  .874881 lx=  8.00552 if=  66 il= 132 6/2/2020   n=  66 now=    3058 end=       2997      2937      2993 U=    16.79 T=   66.6 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  66. x2= 132. y1=   .04 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997183 cc2=  .874881 lx=  8.00952 if=  66 il= 132 6/2/2020   n=  66 now=    3058 end=       2997      2937      2993 U=    16.79 T=   66.6 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  66. x2= 132. y1=   .04 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .997105 cc2=  .874014 lx=  8.01552 if=  67 il= 132 6/2/2020   n=  65 now=    3058 end=       3027      2937      2993 U=    18.81 T=   66.3 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  67. x2= 132. y1=  -.04 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997303 cc2=  .874014 lx=  8.01052 if=  67 il= 132 6/2/2020   n=  65 now=    3058 end=       3027      2937      2993 U=    18.81 T=   66.3 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  67. x2= 132. y1=  -.04 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   110 5/11/2020 
AAA1     1 Greece Confirmed cc1=  .997285 cc2=  .873250 lx=  8.01552 if=  68 il= 132 6/2/2020   n=  64 now=    3058 end=       3027      2937      2993 U=    18.79 T=   66.3 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  68. x2= 132. y1=  -.09 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997401 cc2=  .873250 lx=  8.01152 if=  68 il= 132 6/2/2020   n=  64 now=    3058 end=       3027      2937      2993 U=    18.79 T=   66.3 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  68. x2= 132. y1=  -.09 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   110 5/11/2020 
AAA1     1 Greece Confirmed cc1=  .997534 cc2=  .872534 lx=  8.01552 if=  69 il= 132 6/2/2020   n=  63 now=    3058 end=       3027      2937      2993 U=    19.01 T=   65.6 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  69. x2= 132. y1=  -.18 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997578 cc2=  .872534 lx=  8.01252 if=  69 il= 132 6/2/2020   n=  63 now=    3058 end=       3027      2937      2993 U=    19.01 T=   65.6 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  69. x2= 132. y1=  -.18 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   110 5/11/2020 
AAA1     1 Greece Confirmed cc1=  .997703 cc2=  .871715 lx=  8.01552 if=  70 il= 132 6/2/2020   n=  62 now=    3058 end=       3027      2937      2993 U=    19.25 T=   64.7 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  70. x2= 132. y1=  -.27 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997711 cc2=  .871715 lx=  8.01452 if=  70 il= 132 6/2/2020   n=  62 now=    3058 end=       3027      2937      2993 U=    19.25 T=   64.7 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  70. x2= 132. y1=  -.27 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   110 5/11/2020 
AAA1     1 Greece Confirmed cc1=  .997786 cc2=  .870786 lx=  8.01552 if=  71 il= 132 6/2/2020   n=  61 now=    3058 end=       3027      2937      2993 U=    19.69 T=   63.2 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  71. x2= 132. y1=  -.40 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997786 cc2=  .870786 lx=  8.01552 if=  71 il= 132 6/2/2020   n=  61 now=    3058 end=       3027      2937      2993 U=    19.69 T=   63.2 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  71. x2= 132. y1=  -.40 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .997730 cc2=  .869693 lx=  8.01552 if=  72 il= 132 6/2/2020   n=  60 now=    3058 end=       3027      2937      2993 U=    19.79 T=   62.8 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  72. x2= 132. y1=  -.46 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997734 cc2=  .869693 lx=  8.01652 if=  72 il= 132 6/2/2020   n=  60 now=    3058 end=       3027      2937      2993 U=    19.79 T=   62.8 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  72. x2= 132. y1=  -.46 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .997650 cc2=  .868551 lx=  8.01552 if=  73 il= 132 6/2/2020   n=  59 now=    3058 end=       3027      2937      2993 U=    19.85 T=   62.6 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  73. x2= 132. y1=  -.52 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997662 cc2=  .868551 lx=  8.01752 if=  73 il= 132 6/2/2020   n=  59 now=    3058 end=       3027      2937      2993 U=    19.85 T=   62.6 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  73. x2= 132. y1=  -.52 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .997556 cc2=  .867367 lx=  8.01552 if=  74 il= 132 6/2/2020   n=  58 now=    3058 end=       3027      2937      2993 U=    19.94 T=   62.3 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  74. x2= 132. y1=  -.59 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .997581 cc2=  .867367 lx=  8.01752 if=  74 il= 132 6/2/2020   n=  58 now=    3058 end=       3027      2937      2993 U=    19.94 T=   62.3 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  74. x2= 132. y1=  -.59 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA2     1 Greece Confirmed cc1=  .997027 cc2=  .860944 lx=  8.02552 if=  79 il= 132 6/2/2020   n=  53 now=    3058 end=       3057      2937      2993 U=    22.65 T=   59.3 p1=    .0 p2=   100.0 ed=   112 5/13/2020   x1=  79. x2= 132. y1=  -.87 y2= -3.21     
GP: Confirmed Greece 6/2/2020        132    3058     3057    2937     2993    58   112 5/13/2020 
AAA2     1 Greece Confirmed cc1=  .996859 cc2=  .859498 lx=  8.02552 if=  80 il= 132 6/2/2020   n=  52 now=    3058 end=       3057      2937      2993 U=    23.06 T=   58.0 p1=    .0 p2=   100.0 ed=   112 5/13/2020   x1=  80. x2= 132. y1=  -.95 y2= -3.21     
GP: Confirmed Greece 6/2/2020        132    3058     3057    2937     2993    58   112 5/13/2020 
AAA2     1 Greece Confirmed cc1=  .996692 cc2=  .858017 lx=  8.02552 if=  81 il= 132 6/2/2020   n=  51 now=    3058 end=       3057      2937      2993 U=    23.04 T=   58.0 p1=    .0 p2=   100.0 ed=   112 5/13/2020   x1=  81. x2= 132. y1= -1.00 y2= -3.21     
GP: Confirmed Greece 6/2/2020        132    3058     3057    2937     2993    58   112 5/13/2020 
AAA1     1 Greece Confirmed cc1=  .996544 cc2=  .856516 lx=  8.01552 if=  82 il= 132 6/2/2020   n=  50 now=    3058 end=       3027      2937      2993 U=    20.59 T=   60.1 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  82. x2= 132. y1= -1.07 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .996635 cc2=  .856516 lx=  8.01952 if=  82 il= 132 6/2/2020   n=  50 now=    3058 end=       3027      2937      2993 U=    20.59 T=   60.1 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  82. x2= 132. y1= -1.07 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .996416 cc2=  .854995 lx=  8.01552 if=  83 il= 132 6/2/2020   n=  49 now=    3058 end=       3027      2937      2993 U=    20.46 T=   60.5 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  83. x2= 132. y1= -1.10 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .996479 cc2=  .854995 lx=  8.01952 if=  83 il= 132 6/2/2020   n=  49 now=    3058 end=       3027      2937      2993 U=    20.46 T=   60.5 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  83. x2= 132. y1= -1.10 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .996255 cc2=  .853398 lx=  8.01552 if=  84 il= 132 6/2/2020   n=  48 now=    3058 end=       3027      2937      2993 U=    20.30 T=   61.0 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  84. x2= 132. y1= -1.13 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .996298 cc2=  .853398 lx=  8.01852 if=  84 il= 132 6/2/2020   n=  48 now=    3058 end=       3027      2937      2993 U=    20.30 T=   61.0 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  84. x2= 132. y1= -1.13 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .996052 cc2=  .851715 lx=  8.01552 if=  85 il= 132 6/2/2020   n=  47 now=    3058 end=       3027      2937      2993 U=    20.06 T=   61.9 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  85. x2= 132. y1= -1.15 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .996082 cc2=  .851715 lx=  8.01752 if=  85 il= 132 6/2/2020   n=  47 now=    3058 end=       3027      2937      2993 U=    20.06 T=   61.9 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  85. x2= 132. y1= -1.15 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .995800 cc2=  .849935 lx=  8.01552 if=  86 il= 132 6/2/2020   n=  46 now=    3058 end=       3027      2937      2993 U=    19.84 T=   62.7 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  86. x2= 132. y1= -1.18 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .995827 cc2=  .849935 lx=  8.01752 if=  86 il= 132 6/2/2020   n=  46 now=    3058 end=       3027      2937      2993 U=    19.84 T=   62.7 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  86. x2= 132. y1= -1.18 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .995521 cc2=  .848079 lx=  8.01552 if=  87 il= 132 6/2/2020   n=  45 now=    3058 end=       3027      2937      2993 U=    19.55 T=   63.7 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  87. x2= 132. y1= -1.19 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .995557 cc2=  .848079 lx=  8.01852 if=  87 il= 132 6/2/2020   n=  45 now=    3058 end=       3027      2937      2993 U=    19.55 T=   63.7 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  87. x2= 132. y1= -1.19 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .995269 cc2=  .846198 lx=  8.01552 if=  88 il= 132 6/2/2020   n=  44 now=    3058 end=       3027      2937      2993 U=    19.11 T=   65.2 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  88. x2= 132. y1= -1.19 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .995347 cc2=  .846198 lx=  8.01952 if=  88 il= 132 6/2/2020   n=  44 now=    3058 end=       3027      2937      2993 U=    19.11 T=   65.2 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  88. x2= 132. y1= -1.19 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   110 5/11/2020 
AAA2     1 Greece Confirmed cc1=  .995490 cc2=  .844734 lx=  8.02552 if=  89 il= 132 6/2/2020   n=  43 now=    3058 end=       3057      2937      2993 U=    21.13 T=   64.2 p1=    .0 p2=   100.0 ed=   114 5/15/2020   x1=  89. x2= 132. y1= -1.17 y2= -3.21     
GP: Confirmed Greece 6/2/2020        132    3058     3057    2937     2993    58   114 5/15/2020 
AAA2     1 Greece Confirmed cc1=  .996567 cc2=  .844069 lx=  8.03552 if=  90 il= 132 6/2/2020   n=  42 now=    3058 end=       3088      2937      2993 U=    26.10 T=   54.0 p1=   1.0 p2=    99.0 ed=   115 5/16/2020   x1=  90. x2= 132. y1= -1.38 y2= -2.99     
GP: Confirmed Greece 6/2/2020        132    3058     3088    2937     2993    58   115 5/16/2020 
AAA2     1 Greece Confirmed cc1=  .995839 cc2=  .837725 lx=  8.03552 if=  93 il= 132 6/2/2020   n=  39 now=    3058 end=       3088      2937      2993 U=    26.83 T=   51.8 p1=   1.0 p2=    99.0 ed=   115 5/16/2020   x1=  93. x2= 132. y1= -1.53 y2= -2.99     
GP: Confirmed Greece 6/2/2020        132    3058     3088    2937     2993    58   115 5/16/2020 
AAA2     1 Greece Confirmed cc1=  .995657 cc2=  .835529 lx=  8.03552 if=  94 il= 132 6/2/2020   n=  38 now=    3058 end=       3088      2937      2993 U=    26.70 T=   52.2 p1=   1.0 p2=    99.0 ed=   115 5/16/2020   x1=  94. x2= 132. y1= -1.57 y2= -2.99     
GP: Confirmed Greece 6/2/2020        132    3058     3088    2937     2993    58   115 5/16/2020 
AAA2     1 Greece Confirmed cc1=  .995478 cc2=  .833256 lx=  8.02552 if=  95 il= 132 6/2/2020   n=  37 now=    3058 end=       3057      2937      2993 U=    23.52 T=   56.5 p1=    .0 p2=   100.0 ed=   112 5/13/2020   x1=  95. x2= 132. y1= -1.64 y2= -3.21     
GP: Confirmed Greece 6/2/2020        132    3058     3057    2937     2993    58   112 5/13/2020 
AAA2     1 Greece Confirmed cc1=  .995248 cc2=  .830850 lx=  8.02552 if=  96 il= 132 6/2/2020   n=  36 now=    3058 end=       3057      2937      2993 U=    23.41 T=   56.9 p1=    .0 p2=   100.0 ed=   112 5/13/2020   x1=  96. x2= 132. y1= -1.67 y2= -3.21     
GP: Confirmed Greece 6/2/2020        132    3058     3057    2937     2993    58   112 5/13/2020 
AAA2     1 Greece Confirmed cc1=  .994979 cc2=  .828312 lx=  8.02552 if=  97 il= 132 6/2/2020   n=  35 now=    3058 end=       3057      2937      2993 U=    23.83 T=   55.5 p1=    .0 p2=   100.0 ed=   111 5/12/2020   x1=  97. x2= 132. y1= -1.74 y2= -3.21     
GP: Confirmed Greece 6/2/2020        132    3058     3057    2937     2993    58   111 5/12/2020 
AAA1     1 Greece Confirmed cc1=  .995000 cc2=  .825969 lx=  8.01552 if=  98 il= 132 6/2/2020   n=  34 now=    3058 end=       3027      2937      2993 U=    20.35 T=   60.9 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  98. x2= 132. y1= -1.82 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .995058 cc2=  .825969 lx=  8.01952 if=  98 il= 132 6/2/2020   n=  34 now=    3058 end=       3027      2937      2993 U=    20.35 T=   60.9 p1=  -1.0 p2=   101.0 ed=   108 5/9/2020    x1=  98. x2= 132. y1= -1.82 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .995056 cc2=  .823558 lx=  8.01552 if=  99 il= 132 6/2/2020   n=  33 now=    3058 end=       3027      2937      2993 U=    20.19 T=   61.5 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  99. x2= 132. y1= -1.86 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .995060 cc2=  .823558 lx=  8.01652 if=  99 il= 132 6/2/2020   n=  33 now=    3058 end=       3027      2937      2993 U=    20.19 T=   61.5 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1=  99. x2= 132. y1= -1.86 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .995095 cc2=  .821018 lx=  8.01552 if= 100 il= 132 6/2/2020   n=  32 now=    3058 end=       3027      2937      2993 U=    20.24 T=   61.3 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1= 100. x2= 132. y1= -1.91 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .995111 cc2=  .821018 lx=  8.01352 if= 100 il= 132 6/2/2020   n=  32 now=    3058 end=       3027      2937      2993 U=    20.24 T=   61.3 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1= 100. x2= 132. y1= -1.91 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .995333 cc2=  .818556 lx=  8.01552 if= 101 il= 132 6/2/2020   n=  31 now=    3058 end=       3027      2937      2993 U=    19.87 T=   62.6 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1= 101. x2= 132. y1= -1.93 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1=  .995447 cc2=  .818556 lx=  8.01052 if= 101 il= 132 6/2/2020   n=  31 now=    3058 end=       3027      2937      2993 U=    19.87 T=   62.6 p1=  -1.0 p2=   101.0 ed=   109 5/10/2020   x1= 101. x2= 132. y1= -1.93 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   109 5/10/2020 
