TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       43917.00000       10.69006
TAB:  Ecuador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Ecuador 6/1/2020        131   43917    45254   39756    44619    14   136 6/6/2020  
AAA1     1 Ecuador Confirmed cc1=  .988870 cc2=  .700195 lx= 10.72006 if= 120 il= 131 6/1/2020   n=  11 now=   43917 end=      45254     39756     44619 U=    16.91 T=   96.4 p1=   3.0 p2=    97.0 ed=   136 6/6/2020    x1= 120. x2= 131. y1= -1.39 y2= -2.04 BEST
AAA2     1 Ecuador Confirmed cc1=  .988870 cc2=  .700195 lx= 10.72106 if= 120 il= 131 6/1/2020   n=  11 now=   43917 end=      45254     39756     44619 U=    16.91 T=   96.4 p1=   3.0 p2=    97.0 ed=   136 6/6/2020    x1= 120. x2= 131. y1= -1.39 y2= -2.04 BEST
GP: Confirmed Ecuador 6/1/2020        131   43917    45254   39756    44619    14   136 6/6/2020  
AAA2     1 Ecuador Confirmed cc1=  .971620 cc2=  .618066 lx= 12.69006 if= 124 il= 131 6/1/2020   n=   7 now=   43917 end=     324505     39756     44619 U=   239.41 T=  308.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 131. y1=   .77 y2=   .74     
GP: Confirmed Ecuador 6/1/2020        131   43917    -       39756    44619    14   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .957117 cc2=  .579152 lx= 12.69006 if= 125 il= 131 6/1/2020   n=   6 now=   43917 end=     324505     39756     44619 U=   243.71 T=  311.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 131. y1=   .77 y2=   .74     
GP: Confirmed Ecuador 6/1/2020        131   43917    -       39756    44619    14   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .932860 cc2=  .524612 lx= 12.69006 if= 126 il= 131 6/1/2020   n=   5 now=   43917 end=     324505     39756     44619 U=   249.68 T=  316.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 126. x2= 131. y1=   .76 y2=   .74     
GP: Confirmed Ecuador 6/1/2020        131   43917    -       39756    44619    14   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .994228 cc2=  .891086 lx= 10.69006 if=  39 il= 132 6/2/2020   n=  93 now=   43917 end=      43916     40414     46241 U=    20.25 T=   81.6 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  39. x2= 132. y1=  2.10 y2= -2.49     
GP: Confirmed Ecuador 6/2/2020        132   43917    43916   40414    46241     9   129 5/30/2020 
AAA2     1 Ecuador Confirmed cc1=  .994180 cc2=  .890485 lx= 10.69006 if=  40 il= 132 6/2/2020   n=  92 now=   43917 end=      43916     40414     46241 U=    20.03 T=   82.2 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  40. x2= 132. y1=  2.10 y2= -2.49     
GP: Confirmed Ecuador 6/2/2020        132   43917    43916   40414    46241     9   129 5/30/2020 
AAA2     1 Ecuador Confirmed cc1=  .994081 cc2=  .889823 lx= 10.69006 if=  41 il= 132 6/2/2020   n=  91 now=   43917 end=      43916     40414     46241 U=    19.90 T=   82.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  41. x2= 132. y1=  2.09 y2= -2.49     
GP: Confirmed Ecuador 6/2/2020        132   43917    43916   40414    46241     9   129 5/30/2020 
AAA2     1 Ecuador Confirmed cc1=  .993966 cc2=  .889137 lx= 10.68006 if=  42 il= 132 6/2/2020   n=  90 now=   43917 end=      43480     40414     46241 U=    19.34 T=   81.4 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1=  42. x2= 132. y1=  2.04 y2= -2.62     
GP: Confirmed Ecuador 6/2/2020        132   43917    43480   40414    46241     9   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .993853 cc2=  .888444 lx= 10.68006 if=  43 il= 132 6/2/2020   n=  89 now=   43917 end=      43480     40414     46241 U=    19.26 T=   81.6 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1=  43. x2= 132. y1=  2.00 y2= -2.62     
GP: Confirmed Ecuador 6/2/2020        132   43917    43480   40414    46241     9   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .993727 cc2=  .887728 lx= 10.68006 if=  44 il= 132 6/2/2020   n=  88 now=   43917 end=      43480     40414     46241 U=    19.05 T=   82.2 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1=  44. x2= 132. y1=  2.00 y2= -2.62     
GP: Confirmed Ecuador 6/2/2020        132   43917    43480   40414    46241     9   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .993555 cc2=  .886955 lx= 10.68006 if=  45 il= 132 6/2/2020   n=  87 now=   43917 end=      43480     40414     46241 U=    18.83 T=   82.7 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1=  45. x2= 132. y1=  2.00 y2= -2.62     
GP: Confirmed Ecuador 6/2/2020        132   43917    43480   40414    46241     9   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .993346 cc2=  .886135 lx= 10.68006 if=  46 il= 132 6/2/2020   n=  86 now=   43917 end=      43480     40414     46241 U=    18.66 T=   83.2 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1=  46. x2= 132. y1=  1.99 y2= -2.62     
GP: Confirmed Ecuador 6/2/2020        132   43917    43480   40414    46241     9   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .993113 cc2=  .885281 lx= 10.68006 if=  47 il= 132 6/2/2020   n=  85 now=   43917 end=      43480     40414     46241 U=    18.48 T=   83.7 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1=  47. x2= 132. y1=  1.98 y2= -2.62     
GP: Confirmed Ecuador 6/2/2020        132   43917    43480   40414    46241     9   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .992867 cc2=  .884402 lx= 10.68006 if=  48 il= 132 6/2/2020   n=  84 now=   43917 end=      43480     40414     46241 U=    18.26 T=   84.2 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1=  48. x2= 132. y1=  1.98 y2= -2.62     
GP: Confirmed Ecuador 6/2/2020        132   43917    43480   40414    46241     9   127 5/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .992491 cc2=  .874640 lx= 10.72006 if=  61 il= 132 6/2/2020   n=  71 now=   43917 end=      45254     40414     46241 U=    21.40 T=   85.4 p1=   3.0 p2=    97.0 ed=   135 6/5/2020    x1=  61. x2= 132. y1=  1.14 y2= -2.18     
GP: Confirmed Ecuador 6/2/2020        132   43917    45254   40414    46241     9   135 6/5/2020  
AAA2     1 Ecuador Confirmed cc1=  .992171 cc2=  .873493 lx= 10.72006 if=  62 il= 132 6/2/2020   n=  70 now=   43917 end=      45254     40414     46241 U=    21.30 T=   85.6 p1=   3.0 p2=    97.0 ed=   135 6/5/2020    x1=  62. x2= 132. y1=  1.11 y2= -2.18     
GP: Confirmed Ecuador 6/2/2020        132   43917    45254   40414    46241     9   135 6/5/2020  
AAA1     1 Ecuador Confirmed cc1=  .990774 cc2=  .868605 lx= 10.73006 if=  66 il= 132 6/2/2020   n=  66 now=   43917 end=      45709     40414     46241 U=    21.88 T=   86.2 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  66. x2= 132. y1=   .92 y2= -2.09 BEST
AAA2     1 Ecuador Confirmed cc1=  .990776 cc2=  .868605 lx= 10.72806 if=  66 il= 132 6/2/2020   n=  66 now=   43917 end=      45709     40414     46241 U=    21.88 T=   86.2 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  66. x2= 132. y1=   .92 y2= -2.09 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    45709   40414    46241     9   137 6/7/2020  
AAA1     1 Ecuador Confirmed cc1=  .990366 cc2=  .867274 lx= 10.73006 if=  67 il= 132 6/2/2020   n=  65 now=   43917 end=      45709     40414     46241 U=    21.71 T=   86.5 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  67. x2= 132. y1=   .90 y2= -2.09 BEST
AAA2     1 Ecuador Confirmed cc1=  .990366 cc2=  .867274 lx= 10.72906 if=  67 il= 132 6/2/2020   n=  65 now=   43917 end=      45709     40414     46241 U=    21.71 T=   86.5 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  67. x2= 132. y1=   .90 y2= -2.09 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    45709   40414    46241     9   137 6/7/2020  
AAA1     1 Ecuador Confirmed cc1=  .988818 cc2=  .861818 lx= 10.74006 if=  71 il= 132 6/2/2020   n=  61 now=   43917 end=      46168     40414     46241 U=    22.63 T=   86.4 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  71. x2= 132. y1=   .68 y2= -2.02 BEST
AAA2     1 Ecuador Confirmed cc1=  .988818 cc2=  .861818 lx= 10.74106 if=  71 il= 132 6/2/2020   n=  61 now=   43917 end=      46168     40414     46241 U=    22.63 T=   86.4 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  71. x2= 132. y1=   .68 y2= -2.02 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    46168   40414    46241     9   139 6/9/2020  
AAA1     1 Ecuador Confirmed cc1=  .988280 cc2=  .860243 lx= 10.74006 if=  72 il= 132 6/2/2020   n=  60 now=   43917 end=      46168     40414     46241 U=    22.53 T=   86.6 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  72. x2= 132. y1=   .65 y2= -2.02 BEST
AAA2     1 Ecuador Confirmed cc1=  .988284 cc2=  .860243 lx= 10.74306 if=  72 il= 132 6/2/2020   n=  60 now=   43917 end=      46168     40414     46241 U=    22.53 T=   86.6 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  72. x2= 132. y1=   .65 y2= -2.02 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    46168   40414    46241     9   139 6/9/2020  
AAA1     1 Ecuador Confirmed cc1=  .987728 cc2=  .858629 lx= 10.75006 if=  73 il= 132 6/2/2020   n=  59 now=   43917 end=      46632     40414     46241 U=    22.86 T=   87.6 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  73. x2= 132. y1=   .64 y2= -1.94 BEST
AAA2     1 Ecuador Confirmed cc1=  .987736 cc2=  .858629 lx= 10.74506 if=  73 il= 132 6/2/2020   n=  59 now=   43917 end=      46632     40414     46241 U=    22.86 T=   87.6 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  73. x2= 132. y1=   .64 y2= -1.94 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    46632   40414    46241     9   141 6/11/2020 
AAA1     1 Ecuador Confirmed cc1=  .987241 cc2=  .857052 lx= 10.75006 if=  74 il= 132 6/2/2020   n=  58 now=   43917 end=      46632     40414     46241 U=    22.71 T=   87.8 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  74. x2= 132. y1=   .61 y2= -1.94 BEST
AAA2     1 Ecuador Confirmed cc1=  .987241 cc2=  .857052 lx= 10.75006 if=  74 il= 132 6/2/2020   n=  58 now=   43917 end=      46632     40414     46241 U=    22.71 T=   87.8 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  74. x2= 132. y1=   .61 y2= -1.94 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    46632   40414    46241     9   141 6/11/2020 
AAA2     1 Ecuador Confirmed cc1=  .986814 cc2=  .855508 lx= 10.76006 if=  75 il= 132 6/2/2020   n=  57 now=   43917 end=      47101     40414     46241 U=    23.01 T=   88.8 p1=   7.3 p2=    93.2 ed=   143 6/13/2020   x1=  75. x2= 132. y1=   .60 y2= -1.88     
GP: Confirmed Ecuador 6/2/2020        132   43917    47101   40414    46241     9   143 6/13/2020 
AAA2     1 Ecuador Confirmed cc1=  .986624 cc2=  .854171 lx= 10.77006 if=  76 il= 132 6/2/2020   n=  56 now=   43917 end=      47574     40414     46241 U=    23.15 T=   90.0 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  76. x2= 132. y1=   .61 y2= -1.81     
GP: Confirmed Ecuador 6/2/2020        132   43917    47574   40414    46241     9   144 6/14/2020 
AAA2     1 Ecuador Confirmed cc1=  .987074 cc2=  .853443 lx= 10.79006 if=  77 il= 132 6/2/2020   n=  55 now=   43917 end=      48535     40414     46241 U=    24.81 T=   89.9 p1=  10.5 p2=    90.5 ed=   148 6/18/2020   x1=  77. x2= 132. y1=   .52 y2= -1.70     
GP: Confirmed Ecuador 6/2/2020        132   43917    48535   40414    46241     9   148 6/18/2020 
AAA2     1 Ecuador Confirmed cc1=  .987347 cc2=  .852507 lx= 10.81006 if=  78 il= 132 6/2/2020   n=  54 now=   43917 end=      49516     40414     46241 U=    26.23 T=   90.2 p1=  12.7 p2=    88.7 ed=   152 6/22/2020   x1=  78. x2= 132. y1=   .46 y2= -1.59     
GP: Confirmed Ecuador 6/2/2020        132   43917    49516   40414    46241     9   152 6/22/2020 
AAA2     1 Ecuador Confirmed cc1=  .986357 cc2=  .847682 lx= 10.84006 if=  81 il= 132 6/2/2020   n=  51 now=   43917 end=      51024     40414     46241 U=    30.92 T=   87.0 p1=  16.2 p2=    86.1 ed=   159 6/29/2020   x1=  81. x2= 132. y1=   .19 y2= -1.46     
GP: Confirmed Ecuador 6/2/2020        132   43917    51024   40414    46241     9   159 6/29/2020 
AAA2     1 Ecuador Confirmed cc1=  .985543 cc2=  .845515 lx= 10.84006 if=  82 il= 132 6/2/2020   n=  50 now=   43917 end=      51024     40414     46241 U=    30.44 T=   87.7 p1=  16.2 p2=    86.1 ed=   159 6/29/2020   x1=  82. x2= 132. y1=   .19 y2= -1.46     
GP: Confirmed Ecuador 6/2/2020        132   43917    51024   40414    46241     9   159 6/29/2020 
AAA2     1 Ecuador Confirmed cc1=  .983752 cc2=  .840895 lx= 10.85006 if=  84 il= 132 6/2/2020   n=  48 now=   43917 end=      51537     40414     46241 U=    30.52 T=   88.8 p1=  17.4 p2=    85.2 ed=   160 6/30/2020   x1=  84. x2= 132. y1=   .16 y2= -1.41     
GP: Confirmed Ecuador 6/2/2020        132   43917    51537   40414    46241     9   160 6/30/2020 
AAA2     1 Ecuador Confirmed cc1=  .982822 cc2=  .838485 lx= 10.86006 if=  85 il= 132 6/2/2020   n=  47 now=   43917 end=      52055     40414     46241 U=    31.30 T=   89.0 p1=  18.5 p2=    84.4 ed=   162 7/2/2020    x1=  85. x2= 132. y1=   .13 y2= -1.37     
GP: Confirmed Ecuador 6/2/2020        132   43917    52055   40414    46241     9   162 7/2/2020  
AAA2     1 Ecuador Confirmed cc1=  .979604 cc2=  .830533 lx= 10.91006 if=  88 il= 132 6/2/2020   n=  44 now=   43917 end=      54723     40414     46241 U=    35.53 T=   89.6 p1=  24.6 p2=    80.3 ed=   173 7/13/2020   x1=  88. x2= 132. y1=   .04 y2= -1.19     
GP: Confirmed Ecuador 6/2/2020        132   43917    54723   40414    46241     9   173 7/13/2020 
AAA2     1 Ecuador Confirmed cc1=  .978207 cc2=  .827451 lx= 10.92006 if=  89 il= 132 6/2/2020   n=  43 now=   43917 end=      55273     40414     46241 U=    37.41 T=   88.6 p1=  25.9 p2=    79.5 ed=   176 7/16/2020   x1=  89. x2= 132. y1=  -.01 y2= -1.16     
GP: Confirmed Ecuador 6/2/2020        132   43917    55273   40414    46241     9   176 7/16/2020 
AAA2     1 Ecuador Confirmed cc1=  .976669 cc2=  .824170 lx= 10.91006 if=  90 il= 132 6/2/2020   n=  42 now=   43917 end=      54723     40414     46241 U=    36.70 T=   88.2 p1=  24.6 p2=    80.3 ed=   174 7/14/2020   x1=  90. x2= 132. y1=  -.05 y2= -1.19     
GP: Confirmed Ecuador 6/2/2020        132   43917    54723   40414    46241     9   174 7/14/2020 
AAA2     1 Ecuador Confirmed cc1=  .974997 cc2=  .820693 lx= 10.90006 if=  91 il= 132 6/2/2020   n=  41 now=   43917 end=      54179     40414     46241 U=    36.57 T=   87.1 p1=  23.4 p2=    81.1 ed=   173 7/13/2020   x1=  91. x2= 132. y1=  -.11 y2= -1.23     
GP: Confirmed Ecuador 6/2/2020        132   43917    54179   40414    46241     9   173 7/13/2020 
AAA2     1 Ecuador Confirmed cc1=  .973353 cc2=  .817179 lx= 10.88006 if=  92 il= 132 6/2/2020   n=  40 now=   43917 end=      53106     40414     46241 U=    35.27 T=   86.2 p1=  20.9 p2=    82.7 ed=   169 7/9/2020    x1=  92. x2= 132. y1=  -.16 y2= -1.30     
GP: Confirmed Ecuador 6/2/2020        132   43917    53106   40414    46241     9   169 7/9/2020  
AAA2     1 Ecuador Confirmed cc1=  .971734 cc2=  .813620 lx= 10.86006 if=  93 il= 132 6/2/2020   n=  39 now=   43917 end=      52055     40414     46241 U=    32.87 T=   86.8 p1=  18.5 p2=    84.4 ed=   164 7/4/2020    x1=  93. x2= 132. y1=  -.19 y2= -1.37     
GP: Confirmed Ecuador 6/2/2020        132   43917    52055   40414    46241     9   164 7/4/2020  
AAA2     1 Ecuador Confirmed cc1=  .944789 cc2=  .768013 lx= 10.85006 if= 101 il= 132 6/2/2020   n=  31 now=   43917 end=      51537     40414     46241 U=    32.59 T=   85.9 p1=  17.4 p2=    85.2 ed=   162 7/2/2020    x1= 101. x2= 132. y1=  -.46 y2= -1.41     
GP: Confirmed Ecuador 6/2/2020        132   43917    51537   40414    46241     9   162 7/2/2020  
AAA2     1 Ecuador Confirmed cc1=  .940084 cc2=  .760478 lx= 10.81006 if= 102 il= 132 6/2/2020   n=  30 now=   43917 end=      49516     40414     46241 U=    32.14 T=   80.8 p1=  12.7 p2=    88.7 ed=   156 6/26/2020   x1= 102. x2= 132. y1=  -.66 y2= -1.59     
GP: Confirmed Ecuador 6/2/2020        132   43917    49516   40414    46241     9   156 6/26/2020 
AAA2     1 Ecuador Confirmed cc1=  .995966 cc2=  .795966 lx= 10.80006 if= 108 il= 132 6/2/2020   n=  24 now=   43917 end=      49023     40414     46241 U=    24.11 T=   92.4 p1=  11.6 p2=    89.6 ed=   149 6/19/2020   x1= 108. x2= 132. y1=  -.65 y2= -1.64     
GP: Confirmed Ecuador 6/2/2020        132   43917    49023   40414    46241     9   149 6/19/2020 
AAA2     1 Ecuador Confirmed cc1=  .996215 cc2=  .792091 lx= 10.78006 if= 109 il= 132 6/2/2020   n=  23 now=   43917 end=      48052     40414     46241 U=    21.89 T=   93.6 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1= 109. x2= 132. y1=  -.70 y2= -1.75     
GP: Confirmed Ecuador 6/2/2020        132   43917    48052   40414    46241     9   145 6/15/2020 
AAA2     1 Ecuador Confirmed cc1=  .996129 cc2=  .787615 lx= 10.76006 if= 110 il= 132 6/2/2020   n=  22 now=   43917 end=      47101     40414     46241 U=    19.71 T=   95.0 p1=   7.3 p2=    93.2 ed=   141 6/11/2020   x1= 110. x2= 132. y1=  -.76 y2= -1.88     
GP: Confirmed Ecuador 6/2/2020        132   43917    47101   40414    46241     9   141 6/11/2020 
AAA1     1 Ecuador Confirmed cc1=  .995678 cc2=  .782477 lx= 10.75006 if= 111 il= 132 6/2/2020   n=  21 now=   43917 end=      46632     40414     46241 U=    19.20 T=   94.7 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1= 111. x2= 132. y1=  -.85 y2= -1.94 BEST
AAA2     1 Ecuador Confirmed cc1=  .995679 cc2=  .782477 lx= 10.75206 if= 111 il= 132 6/2/2020   n=  21 now=   43917 end=      46632     40414     46241 U=    19.20 T=   94.7 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1= 111. x2= 132. y1=  -.85 y2= -1.94 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    46632   40414    46241     9   139 6/9/2020  
AAA1     1 Ecuador Confirmed cc1=  .995596 cc2=  .777378 lx= 10.74006 if= 112 il= 132 6/2/2020   n=  20 now=   43917 end=      46168     40414     46241 U=    17.59 T=   96.5 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1= 112. x2= 132. y1=  -.88 y2= -2.02 BEST
AAA2     1 Ecuador Confirmed cc1=  .995597 cc2=  .777378 lx= 10.73806 if= 112 il= 132 6/2/2020   n=  20 now=   43917 end=      46168     40414     46241 U=    17.59 T=   96.5 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1= 112. x2= 132. y1=  -.88 y2= -2.02 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    46168   40414    46241     9   138 6/8/2020  
AAA1     1 Ecuador Confirmed cc1=  .994917 cc2=  .771310 lx= 10.74006 if= 113 il= 132 6/2/2020   n=  19 now=   43917 end=      46168     40414     46241 U=    16.73 T=   98.3 p1=   5.1 p2=    95.1 ed=   137 6/7/2020    x1= 113. x2= 132. y1=  -.88 y2= -2.02 BEST
AAA2     1 Ecuador Confirmed cc1=  .994924 cc2=  .771310 lx= 10.73506 if= 113 il= 132 6/2/2020   n=  19 now=   43917 end=      46168     40414     46241 U=    16.73 T=   98.3 p1=   5.1 p2=    95.1 ed=   137 6/7/2020    x1= 113. x2= 132. y1=  -.88 y2= -2.02 BEST
GP: Confirmed Ecuador 6/2/2020        132   43917    46168   40414    46241     9   137 6/7/2020  
AAA2     1 Ecuador Confirmed cc1=  .994901 cc2=  .765486 lx= 10.76006 if= 114 il= 132 6/2/2020   n=  18 now=   43917 end=      47101     40414     46241 U=    18.58 T=   97.1 p1=   7.3 p2=    93.2 ed=   140 6/10/2020   x1= 114. x2= 132. y1=  -.91 y2= -1.88     
GP: Confirmed Ecuador 6/2/2020        132   43917    47101   40414    46241     9   140 6/10/2020 
AAA2     1 Ecuador Confirmed cc1=  .994875 cc2=  .759173 lx= 10.81006 if= 115 il= 132 6/2/2020   n=  17 now=   43917 end=      49516     40414     46241 U=    23.96 T=   93.8 p1=  12.7 p2=    88.7 ed=   150 6/20/2020   x1= 115. x2= 132. y1=  -.88 y2= -1.59     
GP: Confirmed Ecuador 6/2/2020        132   43917    49516   40414    46241     9   150 6/20/2020 
AAA2     1 Ecuador Confirmed cc1=  .993937 cc2=  .751401 lx= 10.80006 if= 116 il= 132 6/2/2020   n=  16 now=   43917 end=      49023     40414     46241 U=    22.74 T=   94.6 p1=  11.6 p2=    89.6 ed=   148 6/18/2020   x1= 116. x2= 132. y1=  -.94 y2= -1.64     
GP: Confirmed Ecuador 6/2/2020        132   43917    49023   40414    46241     9   148 6/18/2020 
AAA2     1 Ecuador Confirmed cc1=  .992726 cc2=  .742726 lx= 10.81006 if= 117 il= 132 6/2/2020   n=  15 now=   43917 end=      49516     40414     46241 U=    23.15 T=   95.1 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1= 117. x2= 132. y1=  -.95 y2= -1.59     
GP: Confirmed Ecuador 6/2/2020        132   43917    49516   40414    46241     9   149 6/19/2020 
AAA2     1 Ecuador Confirmed cc1=  .991508 cc2=  .733310 lx= 10.84006 if= 118 il= 132 6/2/2020   n=  14 now=   43917 end=      51024     40414     46241 U=    25.75 T=   94.5 p1=  16.2 p2=    86.1 ed=   155 6/25/2020   x1= 118. x2= 132. y1=  -.91 y2= -1.46     
GP: Confirmed Ecuador 6/2/2020        132   43917    51024   40414    46241     9   155 6/25/2020 
AAA2     1 Ecuador Confirmed cc1=  .990273 cc2=  .723012 lx= 10.94006 if= 119 il= 132 6/2/2020   n=  13 now=   43917 end=      56390     40414     46241 U=    35.36 T=   93.1 p1=  28.4 p2=    77.9 ed=   176 7/16/2020   x1= 119. x2= 132. y1=  -.73 y2= -1.10     
GP: Confirmed Ecuador 6/2/2020        132   43917    56390   40414    46241     9   176 7/16/2020 
AAA2     1 Ecuador Confirmed cc1=  .988064 cc2=  .710714 lx= 11.03006 if= 120 il= 132 6/2/2020   n=  12 now=   43917 end=      61701     40414     46241 U=    43.30 T=   94.8 p1=  40.5 p2=    71.2 ed=   196 8/5/2020    x1= 120. x2= 132. y1=  -.58 y2=  -.86     
GP: Confirmed Ecuador 6/2/2020        132   43917    61701   40414    46241     9   196 8/5/2020  
AAA2     1 Ecuador Confirmed cc1=  .958317 cc2=  .604764 lx= 12.69006 if= 125 il= 132 6/2/2020   n=   7 now=   43917 end=     324505     40414     46241 U=   215.59 T=  290.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 132. y1=   .77 y2=   .73     
GP: Confirmed Ecuador 6/2/2020        132   43917    -       40414    46241     9   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .944851 cc2=  .566887 lx= 12.69006 if= 126 il= 132 6/2/2020   n=   6 now=   43917 end=     324505     40414     46241 U=   215.25 T=  290.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 126. x2= 132. y1=   .76 y2=   .73     
GP: Confirmed Ecuador 6/2/2020        132   43917    -       40414    46241     9   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .937394 cc2=  .529146 lx= 12.69006 if= 127 il= 132 6/2/2020   n=   5 now=   43917 end=     324505     40414     46241 U=   213.88 T=  289.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 127. x2= 132. y1=   .76 y2=   .73     
GP: Confirmed Ecuador 6/2/2020        132   43917    -       40414    46241     9   999 undefine  
AAA1     1 Ecuador Confirmed cc1=  .994073 cc2=  .891475 lx= 10.70006 if=  39 il= 133 6/3/2020   n=  94 now=   43917 end=      44358     40966     44619 U=    20.27 T=   81.7 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  39. x2= 133. y1=  2.11 y2= -2.53 BEST
AAA2     1 Ecuador Confirmed cc1=  .994073 cc2=  .891475 lx= 10.70006 if=  39 il= 133 6/3/2020   n=  94 now=   43917 end=      44358     40966     44619 U=    20.27 T=   81.7 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  39. x2= 133. y1=  2.11 y2= -2.53 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    44358   40966    44619    10   129 5/30/2020 
AAA1     1 Ecuador Confirmed cc1=  .994009 cc2=  .890867 lx= 10.70006 if=  40 il= 133 6/3/2020   n=  93 now=   43917 end=      44358     40966     44619 U=    20.06 T=   82.2 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  40. x2= 133. y1=  2.11 y2= -2.53 BEST
AAA2     1 Ecuador Confirmed cc1=  .994011 cc2=  .890867 lx= 10.69806 if=  40 il= 133 6/3/2020   n=  93 now=   43917 end=      44358     40966     44619 U=    20.06 T=   82.2 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  40. x2= 133. y1=  2.11 y2= -2.53 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    44358   40966    44619    10   129 5/30/2020 
AAA1     1 Ecuador Confirmed cc1=  .993897 cc2=  .890202 lx= 10.70006 if=  41 il= 133 6/3/2020   n=  92 now=   43917 end=      44358     40966     44619 U=    19.92 T=   82.6 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  41. x2= 133. y1=  2.09 y2= -2.53 BEST
AAA2     1 Ecuador Confirmed cc1=  .993902 cc2=  .890202 lx= 10.69706 if=  41 il= 133 6/3/2020   n=  92 now=   43917 end=      44358     40966     44619 U=    19.92 T=   82.6 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  41. x2= 133. y1=  2.09 y2= -2.53 BEST
GP: Confirmed Ecuador 6/3/2020        133   43917    44358   40966    44619    10   129 5/30/2020 
AAA1     1 Ecuador Confirmed cc1=  .993758 cc2=  .889501 lx= 10.70006 if=  42 il= 133 6/3/2020   n=  91 now=   43917 end=      44358     40966     44619 U=    19.90 T=   82.6 p1=   1.0 p2=    99.0 ed=   129 5/30/2020   x1=  42. x2= 133. y1=  2.04 y2= -2.53 BEST
